
[00:00:00.000 --> 00:00:04.560]  今天我們繼續講到我們新年的願望
[00:15:46.600 --> 00:15:47.600]  我們人生裏面很多的罪性
[00:15:47.600 --> 00:15:48.600]  我們喜歡罪
[00:15:48.600 --> 00:15:49.600]  我們喜歡罪
[00:15:49.600 --> 00:15:50.600]  我們為什麼是罪人呢
[00:15:50.600 --> 00:15:51.600]  我們為什麼是罪人呢
[00:15:51.600 --> 00:15:52.600]  不是我們犯罪才是罪人
[00:15:52.600 --> 00:15:53.600]  不是我們犯罪才是罪人
[00:15:53.600 --> 00:15:54.600]  罪人的定義就是我們喜歡罪
[00:15:54.600 --> 00:15:55.600]  罪人的定義就是我們喜歡罪
[00:15:55.600 --> 00:15:56.600]  罪人的定義就是我們喜歡罪
[00:15:56.600 --> 00:15:57.600]  我們喜歡罪
[00:15:57.600 --> 00:16:09.600]  我們本來是喜歡罪的
[00:16:09.600 --> 00:16:10.600]  我們本來的本性是喜歡違背神的事的
[00:16:10.600 --> 00:16:11.600]  我們本來的本性是喜歡違背神的事的
[00:16:11.600 --> 00:16:12.600]  所以我們發覺生命當中有一個反叛的性格
[00:16:12.600 --> 00:16:13.600]  所以我們發覺生命當中有一個反叛的性格
[00:16:13.600 --> 00:16:14.600]  所以我們發覺生命當中有一個反叛的性格
[00:16:14.600 --> 00:16:15.600]  我們不要神
[00:16:15.600 --> 00:16:16.600]  我們不要神
[00:16:16.600 --> 00:16:17.600]  但是成性就是神改變我們
[00:16:17.600 --> 00:16:18.600]  但是成性就是神改變我們
[00:16:18.600 --> 00:16:19.600]  所以在成性的過程當中
[00:16:19.600 --> 00:16:20.600]  所以在成性的過程當中
[00:16:20.600 --> 00:16:21.600]  所以在成性的過程當中
[00:16:21.600 --> 00:16:22.600]  神正在改變我們的本性
[00:16:22.600 --> 00:16:23.600]  神正在改變我們的本性
[00:16:23.600 --> 00:16:24.600]  神正在改變我們的本性
[00:16:24.600 --> 00:16:25.600]  神正在改變我們的本性
[00:16:25.600 --> 00:16:26.600]  神正在改變我們的本性
[00:16:26.600 --> 00:16:27.600]  所以正如我剛才唱的那首歌
[00:16:27.600 --> 00:16:28.600]  所以正如我剛才唱的那首歌
[00:16:28.600 --> 00:16:29.600]  Renew我們的心
[00:16:29.600 --> 00:16:30.600]  Renew我們的心
[00:16:30.600 --> 00:16:31.600]  神正在改變我們的心
[00:16:31.600 --> 00:16:32.600]  神正在改變我們的心
[00:16:32.600 --> 00:16:33.600]  然後這是一生的過程
[00:16:33.600 --> 00:16:34.600]  然後這是一生的過程
[00:16:34.600 --> 00:16:35.600]  我們離開罪性
[00:16:35.600 --> 00:16:36.600]  我們離開罪性
[00:16:36.600 --> 00:16:37.600]  我們願意成性
[00:16:37.600 --> 00:16:38.600]  我們願意成性
[00:16:38.600 --> 00:16:39.600]  為什麼成性呢?
[00:16:39.600 --> 00:16:40.600]  為什麼成性呢?
[00:16:40.600 --> 00:16:41.600]  因為神是聖潔的
[00:16:41.600 --> 00:16:42.600]  因為神是聖潔的
[00:16:42.600 --> 00:16:43.600]  不是聖潔的時候
[00:16:43.600 --> 00:16:44.600]  不是聖潔的時候
[00:16:44.600 --> 00:16:45.600]  我們不可以親近神
[00:16:45.600 --> 00:16:46.600]  我們不可以親近神
[00:16:46.600 --> 00:16:47.600]  所以神改變我們
[00:16:47.600 --> 00:16:48.600]  所以神改變我們
[00:16:48.600 --> 00:16:49.600]  聖潔可以親近神
[00:16:49.600 --> 00:16:50.600]  聖潔可以親近神
[00:16:50.600 --> 00:16:51.600]  神很愛我們
[00:16:51.600 --> 00:16:52.600]  神很愛我們
[00:16:52.600 --> 00:16:56.600]  祂想我們成為聖潔
[00:16:56.600 --> 00:16:57.600]  祂想我們可以歸回給神
[00:16:57.600 --> 00:16:58.600]  祂想我們可以歸回給神
[00:16:58.600 --> 00:17:00.600]  我們生命當中可以奉獻給神
[00:17:00.600 --> 00:17:01.600]  我們生命當中可以奉獻給神
[00:17:01.600 --> 00:17:02.600]  我們生命當中可以奉獻給神
[00:17:02.600 --> 00:17:03.600]  這生命是一個很特別的時刻
[00:17:03.600 --> 00:17:04.600]  這生命是一個很特別的時刻
[00:17:04.600 --> 00:17:05.600]  所以我們的衛憤
[00:17:05.600 --> 00:17:06.600]  所以我們的衛憤
[00:17:06.600 --> 00:17:07.600]  我們要活出神的尊貴
[00:17:07.600 --> 00:17:08.600]  我們要活出神的尊貴
[00:17:08.600 --> 00:17:09.600]  我們的衛憤是一個聖潔
[00:17:09.600 --> 00:17:10.600]  我們的衛憤是一個聖潔
[00:17:10.600 --> 00:17:11.600]  我們要活出神的尊貴
[00:17:11.600 --> 00:17:12.600]  我們的衛憤是一個聖潔
[00:17:12.600 --> 00:17:13.600]  我們要活出神的尊貴
[00:17:13.600 --> 00:17:14.600]  我們的衛憤是一個聖潔
[00:17:14.600 --> 00:17:23.600]  我們的衛憤是一個聖潔
[00:17:23.600 --> 00:17:24.600]  我們要活出神的尊貴
[00:17:24.600 --> 00:17:25.600]  我們要活出神的尊貴
[00:17:25.600 --> 00:17:26.600]  我們要活出神的尊貴
[00:17:26.600 --> 00:17:27.600]  我們要活出神的尊貴
[00:17:27.600 --> 00:17:28.600]  我們要活出神的尊貴
[00:17:28.600 --> 00:17:29.600]  我們要活出神的尊貴
[00:17:29.600 --> 00:17:30.600]  我們要活出神的尊貴
[00:17:30.600 --> 00:17:31.600]  我們要活出神的尊貴
[00:17:31.600 --> 00:17:32.600]  我們要活出神的尊貴
[00:17:32.600 --> 00:17:33.600]  我們要活出神的尊貴
[00:17:33.600 --> 00:17:34.600]  我們要活出神的尊貴
[00:17:34.600 --> 00:17:35.600]  我們要活出神的尊貴
[00:17:35.600 --> 00:17:36.600]  我們要活出神的尊貴
[00:17:36.600 --> 00:17:37.600]  我們要活出神的尊貴
[00:17:37.600 --> 00:17:38.600]  我們要活出神的尊貴
[00:17:38.600 --> 00:17:39.600]  我們要活出神的尊貴
[00:17:39.600 --> 00:17:40.600]  我們要活出神的尊貴
[00:17:40.600 --> 00:17:44.600]  我們要活出神的尊貴
[00:17:44.600 --> 00:17:45.600]  我們要活出神的尊貴
[00:17:45.600 --> 00:17:46.600]  我們要活出神的尊貴
[00:17:46.600 --> 00:17:47.600]  我們要活出神的尊貴
[00:17:47.600 --> 00:17:48.600]  我們要活出神的尊貴
[00:17:48.600 --> 00:17:49.600]  我們要活出神的尊貴
[00:17:49.600 --> 00:17:50.600]  我們要活出神的尊貴
[00:17:50.600 --> 00:17:51.600]  我們要活出神的尊貴
[00:17:51.600 --> 00:17:52.600]  我們要活出神的尊貴
[00:17:52.600 --> 00:17:53.600]  我們要活出神的尊貴
[00:17:53.600 --> 00:17:54.600]  我們要活出神的尊貴
[00:17:54.600 --> 00:17:55.600]  我們要活出神的尊貴
[00:17:55.600 --> 00:17:56.600]  我們要活出神的尊貴
[00:17:56.600 --> 00:17:57.600]  我們要活出神的尊貴
[00:17:57.600 --> 00:17:58.600]  我們要活出神的尊貴
[00:17:58.600 --> 00:17:59.600]  我們要活出神的尊貴
[00:17:59.600 --> 00:18:00.600]  我們要活出神的尊貴
[00:18:00.600 --> 00:18:01.600]  我們要活出神的尊貴
[00:18:01.600 --> 00:18:13.600]  我們認識神嗎?認不認識神?
[00:18:13.600 --> 00:18:15.600]  認識是甚麼意思呢?
[00:18:15.600 --> 00:18:22.600]  認識是我們不單知道
[00:18:22.600 --> 00:18:24.600]  我們是經歷的意思
[00:18:24.600 --> 00:18:25.600]  我們是經歷的意思
[00:18:25.600 --> 00:18:26.600]  我們是經歷的意思
[00:18:26.600 --> 00:18:28.600]  所以認識神其實有幾個層面
[00:18:28.600 --> 00:18:29.600]  所以認識神其實有幾個層面
[00:18:29.600 --> 00:18:31.600]  所以認識神其實有幾個層面
[00:18:31.600 --> 00:18:33.600]  第一是知道有關神的事情
[00:18:33.600 --> 00:18:35.600]  第一是知道有關神的事情
[00:18:35.600 --> 00:18:39.600]  第二是親身經歷到神的恩典
[00:18:39.600 --> 00:18:42.600]  第二是親身經歷到神的恩典
[00:18:42.600 --> 00:18:46.600]  第三是學會信靠神的能力
[00:18:46.600 --> 00:18:47.600]  第三是學會信靠神的能力
[00:18:47.600 --> 00:18:49.600]  去勝過生命的難處試探
[00:18:49.600 --> 00:18:50.600]  去勝過生命的難處試探
[00:18:50.600 --> 00:18:55.600]  認識神是體會神的心意去回應神
[00:18:55.600 --> 00:18:56.600]  認識神是體會神的心意去回應神
[00:18:56.600 --> 00:18:59.600]  認識神是體會神的心意去回應神
[00:18:59.600 --> 00:19:00.600]  認識神是體會神的心意去回應神
[00:19:00.600 --> 00:19:02.600]  認識神是體會神的心意去回應神
[00:19:02.600 --> 00:19:03.600]  認識神是體會神的心意去回應神
[00:19:03.600 --> 00:19:04.600]  認識神是體會神的心意去回應神
[00:19:04.600 --> 00:19:05.600]  認識神是體會神的心意去回應神
[00:19:05.600 --> 00:19:06.600]  認識神是體會神的心意去回應神
[00:19:06.600 --> 00:19:07.600]  認識神是體會神的心意去回應神
[00:19:07.600 --> 00:19:08.600]  認識神是體會神的心意去回應神
[00:19:08.600 --> 00:19:09.600]  認識神是體會神的心意去回應神
[00:19:09.600 --> 00:19:10.600]  認識神是體會神的心意去回應神
[00:19:10.600 --> 00:19:11.600]  認識神是體會神的心意去回應神
[00:19:11.600 --> 00:19:12.600]  認識神是體會神的心意去回應神
[00:19:12.600 --> 00:19:38.600]  認識神是體會神的心意去回應神
[00:19:42.600 --> 00:19:44.600]  所以你們要憤外的殷勤
[00:19:44.600 --> 00:19:45.600]  所以你們要憤外的殷勤
[00:19:45.600 --> 00:19:46.600]  所以你們要憤外的殷勤
[00:19:46.600 --> 00:19:47.600]  所以你們要憤外的殷勤
[00:19:47.600 --> 00:19:48.600]  所以你們要憤外的殷勤
[00:19:48.600 --> 00:19:49.600]  所以你們要憤外的殷勤
[00:19:49.600 --> 00:19:50.600]  所以你們要憤外的殷勤
[00:19:50.600 --> 00:19:51.600]  所以你們要憤外的殷勤
[00:19:51.600 --> 00:19:52.600]  所以你們要憤外的殷勤
[00:19:52.600 --> 00:19:53.600]  所以你們要憤外的殷勤
[00:19:53.600 --> 00:19:54.600]  所以你們要憤外的殷勤
[00:19:54.600 --> 00:19:55.600]  所以你們要憤外的殷勤
[00:19:55.600 --> 00:19:56.600]  所以你們要憤外的殷勤
[00:19:56.600 --> 00:19:57.600]  所以你們要憤外的殷勤
[00:19:57.600 --> 00:19:58.600]  所以你們要憤外的殷勤
[00:19:58.600 --> 00:19:59.600]  所以你們要憤外的殷勤
[00:19:59.600 --> 00:20:28.600]  所以你們要憤外的殷勤
[00:20:29.600 --> 00:20:30.600]  所以你們要憤外的殷勤
[00:20:30.600 --> 00:20:31.600]  所以你們要憤外的殷勤
[00:20:31.600 --> 00:20:32.600]  所以你們要憤外的殷勤
[00:20:32.600 --> 00:20:33.600]  所以你們要憤外的殷勤
[00:20:33.600 --> 00:20:34.600]  所以你們要憤外的殷勤
[00:20:34.600 --> 00:20:35.600]  所以你們要憤外的殷勤
[00:20:35.600 --> 00:20:36.600]  所以你們要憤外的殷勤
[00:20:36.600 --> 00:20:37.600]  所以你們要憤外的殷勤
[00:20:37.600 --> 00:20:38.600]  所以你們要憤外的殷勤
[00:20:38.600 --> 00:20:39.600]  所以你們要憤外的殷勤
[00:20:39.600 --> 00:20:40.600]  所以你們要憤外的殷勤
[00:20:40.600 --> 00:20:41.600]  所以你們要憤外的殷勤
[00:20:41.600 --> 00:20:42.600]  所以你們要憤外的殷勤
[00:20:42.600 --> 00:20:43.600]  所以你們要憤外的殷勤
[00:20:43.600 --> 00:20:44.600]  所以你們要憤外的殷勤
[00:20:44.600 --> 00:20:45.600]  所以你們要憤外的殷勤
[00:20:45.600 --> 00:21:13.600]  所以你們要憤外的殷勤
[00:21:16.600 --> 00:21:18.600]  我們要殷勤去做這些事
[00:21:18.600 --> 00:21:19.600]  我們要殷勤去做這些事
[00:21:19.600 --> 00:21:21.600]  原來認識耶穌基督不是被動的
[00:21:21.600 --> 00:21:22.600]  原來認識耶穌基督不是被動的
[00:21:22.600 --> 00:21:24.600]  很多時候我們看聖經是很被動的
[00:21:24.600 --> 00:21:25.600]  很多時候我們看聖經是很被動的
[00:21:25.600 --> 00:21:26.600]  今天看到什麼就看到什麼
[00:21:26.600 --> 00:21:27.600]  今天看到什麼就看到什麼
[00:21:27.600 --> 00:21:28.600]  我們沒有去追求的
[00:21:28.600 --> 00:21:29.600]  我們沒有去追求的
[00:21:29.600 --> 00:21:30.600]  我們很被動的
[00:21:30.600 --> 00:21:31.600]  我們很被動的
[00:21:31.600 --> 00:21:32.600]  我們知道相信命運的人很被動
[00:21:32.600 --> 00:21:33.600]  我們知道相信命運的人很被動
[00:21:33.600 --> 00:21:34.600]  主隊來就吃
[00:21:34.600 --> 00:21:35.600]  主隊來就吃
[00:21:35.600 --> 00:21:36.600]  我們不做決定的
[00:21:36.600 --> 00:21:37.600]  我們不做決定的
[00:21:37.600 --> 00:21:38.600]  我們在認識神的事上
[00:21:38.600 --> 00:21:39.600]  我們在認識神的事上
[00:21:39.600 --> 00:21:40.600]  我們要主動去追求
[00:21:40.600 --> 00:21:41.600]  我們要主動去追求
[00:21:45.600 --> 00:21:46.600]  信心呢?
[00:21:46.600 --> 00:21:47.600]  信心就是相信神的能力
[00:21:47.600 --> 00:21:48.600]  信心就是相信神的能力
[00:21:48.600 --> 00:21:49.600]  你相信神的能力嗎?
[00:21:49.600 --> 00:21:50.600]  你相信神的能力嗎?
[00:21:50.600 --> 00:21:51.600]  你相信神的能力嗎?
[00:21:51.600 --> 00:21:52.600]  你相信神的能力嗎?
[00:21:52.600 --> 00:21:53.600]  然後相信神的本性
[00:21:53.600 --> 00:21:54.600]  然後相信神的本性
[00:21:54.600 --> 00:21:55.600]  神是善的
[00:21:55.600 --> 00:21:56.600]  神是善的
[00:21:56.600 --> 00:21:57.600]  德行是什麼呢?
[00:21:57.600 --> 00:21:58.600]  德行是什麼呢?
[00:21:58.600 --> 00:21:59.600]  是走出來
[00:21:59.600 --> 00:22:00.600]  將你的信心走出來
[00:22:00.600 --> 00:22:01.600]  將你的信心走出來
[00:22:01.600 --> 00:22:02.600]  有你的信心
[00:22:02.600 --> 00:22:03.600]  有你的德行
[00:22:03.600 --> 00:22:04.600]  有你的德行
[00:22:04.600 --> 00:22:05.600]  加上知識
[00:22:05.600 --> 00:22:06.600]  有你的知識
[00:22:06.600 --> 00:22:07.600]  加上節制
[00:22:07.600 --> 00:22:08.600]  加上忍耐
[00:22:08.600 --> 00:22:09.600]  加上堅勁
[00:22:09.600 --> 00:22:10.600]  加上堅勁
[00:22:10.600 --> 00:22:11.600]  加上愛弟兄的心
[00:22:11.600 --> 00:22:12.600]  加上愛弟兄的心
[00:22:12.600 --> 00:22:13.600]  加上愛眾人的心
[00:22:13.600 --> 00:22:15.600]  如果我們匆匆祝福有這幾樣
[00:22:15.600 --> 00:22:16.600]  如果我們匆匆祝福有這幾樣
[00:22:16.600 --> 00:22:18.600]  我們就不會閒懶不見果子
[00:22:18.600 --> 00:22:19.600]  我們就不會閒懶不見果子
[00:22:19.600 --> 00:22:20.600]  我們的生命
[00:22:20.600 --> 00:22:21.600]  認識神的生命
[00:22:21.600 --> 00:22:22.600]  認識神的生命
[00:22:22.600 --> 00:22:23.600]  是一個豐盛的生命
[00:22:23.600 --> 00:22:24.600]  是一個豐盛的生命
[00:22:24.600 --> 00:22:25.600]  我們期待的祝福
[00:22:25.600 --> 00:22:26.600]  我們期待的祝福
[00:22:26.600 --> 00:22:27.600]  不是在外面接受一些東西
[00:22:27.600 --> 00:22:28.600]  不是在外面接受一些東西
[00:22:28.600 --> 00:22:29.600]  是在裡面
[00:22:29.600 --> 00:22:30.600]  是在裡面
[00:22:30.600 --> 00:22:31.600]  活水的江河湧出來
[00:22:31.600 --> 00:22:32.600]  活水的江河湧出來
[00:22:32.600 --> 00:22:33.600]  我們的生命改變了
[00:22:33.600 --> 00:22:34.600]  我們的生命改變了
[00:22:34.600 --> 00:22:35.600]  是能夠知道
[00:22:35.600 --> 00:22:36.600]  是能夠知道
[00:22:36.600 --> 00:22:37.600]  有這樣的能力
[00:22:37.600 --> 00:22:38.600]  有這樣的能力
[00:22:38.600 --> 00:22:39.600]  可以領受神的恩典
[00:22:43.600 --> 00:22:44.600]  神正在改變我們的心
[00:22:44.600 --> 00:22:45.600]  是一個福氣
[00:22:45.600 --> 00:22:46.600]  神正在改變我們的生命
[00:22:46.600 --> 00:22:47.600]  是一個福氣
[00:22:47.600 --> 00:22:48.600]  是一個福氣
[00:22:48.600 --> 00:22:49.600]  所以我很喜歡
[00:22:49.600 --> 00:22:50.600]  教會有改變
[00:22:50.600 --> 00:22:51.600]  教會有改變
[00:22:51.600 --> 00:22:52.600]  改變得更加好
[00:22:52.600 --> 00:22:53.600]  改變得更加好
[00:22:53.600 --> 00:22:54.600]  好像我們現在這個禮堂
[00:22:54.600 --> 00:22:55.600]  我們改變一下
[00:22:55.600 --> 00:22:56.600]  我們改變一下
[00:22:56.600 --> 00:22:57.600]  弄一些好音響
[00:22:57.600 --> 00:22:58.600]  弄一些好音響
[00:22:58.600 --> 00:22:59.600]  遲些就弄一些好光
[00:22:59.600 --> 00:23:00.600]  遲些就弄一些好光
[00:23:00.600 --> 00:23:01.600]  你們喜歡改變嗎
[00:23:01.600 --> 00:23:02.600]  你們喜歡改變嗎
[00:23:02.600 --> 00:23:03.600]  我見到很多女士喜歡改變
[00:23:03.600 --> 00:23:04.600]  我見到很多女士喜歡改變
[00:23:04.600 --> 00:23:05.600]  弄一個好頭髮
[00:23:05.600 --> 00:23:06.600]  弄一個好頭髮
[00:23:06.600 --> 00:23:07.600]  弄一個好臉
[00:23:07.600 --> 00:23:08.600]  弄一個好肌
[00:23:08.600 --> 00:23:09.600]  弄一個好肌
[00:23:09.600 --> 00:23:14.600]  這些都是好的
[00:23:14.600 --> 00:23:15.600]  但是裡面
[00:23:15.600 --> 00:23:17.600]  生命有沒有改變呢
[00:23:17.600 --> 00:23:20.600]  生命的本質有沒有改變呢
[00:23:20.600 --> 00:23:23.600]  我們的神是不斷更新著我們
[00:23:23.600 --> 00:23:26.600]  所以我們知道認識神是在更新著
[00:23:26.600 --> 00:23:28.600]  是讓我們的視野看得更清楚
[00:23:28.600 --> 00:23:29.600]  是讓我們的視野看得更清楚
[00:23:29.600 --> 00:23:30.600]  是讓我們的視野看得更清楚
[00:23:30.600 --> 00:23:31.600]  是讓我們的視野看得更清楚
[00:23:31.600 --> 00:23:32.600]  是讓我們的視野看得更清楚
[00:23:32.600 --> 00:23:33.600]  是讓我們的視野看得更清楚
[00:23:33.600 --> 00:23:34.600]  是讓我們的視野看得更清楚
[00:23:34.600 --> 00:23:35.600]  是讓我們的視野看得更清楚
[00:23:35.600 --> 00:23:36.600]  是讓我們的視野看得更清楚
[00:23:36.600 --> 00:23:37.600]  是讓我們的視野看得更清楚
[00:23:37.600 --> 00:23:38.600]  是讓我們的視野看得更清楚
[00:23:38.600 --> 00:23:39.600]  是讓我們的視野看得更清楚
[00:23:39.600 --> 00:23:40.600]  是讓我們的視野看得更清楚
[00:23:40.600 --> 00:23:41.600]  是讓我們的視野看得更清楚
[00:23:41.600 --> 00:23:42.600]  是讓我們的視野看得更清楚
[00:23:42.600 --> 00:23:43.600]  是讓我們的視野看得更清楚
[00:23:43.600 --> 00:23:44.600]  是讓我們的視野看得更清楚
[00:23:44.600 --> 00:23:45.600]  是讓我們的視野看得更清楚
[00:23:45.600 --> 00:23:46.600]  是讓我們的視野看得更清楚
[00:23:46.600 --> 00:23:47.600]  是讓我們的視野看得更清楚
[00:23:47.600 --> 00:23:48.600]  是讓我們的視野看得更清楚
[00:23:48.600 --> 00:23:49.600]  是讓我們的視野看得更清楚
[00:23:49.600 --> 00:23:50.600]  是讓我們的視野看得更清楚
[00:23:50.600 --> 00:23:51.600]  是讓我們的視野看得更清楚
[00:23:51.600 --> 00:23:52.600]  是讓我們的視野看得更清楚
[00:23:52.600 --> 00:23:53.600]  是讓我們的視野看得更清楚
[00:23:53.600 --> 00:23:54.600]  是讓我們的視野看得更清楚
[00:23:54.600 --> 00:23:55.600]  是讓我們的視野看得更清楚
[00:23:55.600 --> 00:23:56.600]  是讓我們的視野看得更清楚
[00:23:56.600 --> 00:23:57.600]  是讓我們的視野看得更清楚
[00:23:57.600 --> 00:23:58.600]  是讓我們的視野看得更清楚
[00:24:08.600 --> 00:24:09.600]  是讓我們的視野看得更清楚
[00:24:09.600 --> 00:24:10.600]  是讓我們的視野看得更清楚
[00:24:10.600 --> 00:24:11.600]  是讓我們的視野看得更清楚
[00:24:11.600 --> 00:24:12.600]  是讓我們的視野看得更清楚
[00:24:12.600 --> 00:24:13.600]  是讓我們的視野看得更清楚
[00:24:13.600 --> 00:24:14.600]  是讓我們的視野看得更清楚
[00:24:14.600 --> 00:24:15.600]  是讓我們的視野看得更清楚
[00:24:15.600 --> 00:24:16.600]  是讓我們的視野看得更清楚
[00:24:16.600 --> 00:24:17.600]  是讓我們的視野看得更清楚
[00:24:17.600 --> 00:24:18.600]  是讓我們的視野看得更清楚
[00:24:18.600 --> 00:24:19.600]  是讓我們的視野看得更清楚
[00:24:19.600 --> 00:24:20.600]  是讓我們的視野看得更清楚
[00:24:20.600 --> 00:24:21.600]  是讓我們的視野看得更清楚
[00:24:21.600 --> 00:24:22.600]  是讓我們的視野看得更清楚
[00:24:22.600 --> 00:24:23.600]  是讓我們的視野看得更清楚
[00:24:23.600 --> 00:24:24.600]  是讓我們的視野看得更清楚
[00:24:24.600 --> 00:24:25.600]  是讓我們的視野看得更清楚
[00:24:25.600 --> 00:24:26.600]  是讓我們的視野看得更清楚
[00:24:26.600 --> 00:24:27.600]  是讓我們的視野看得更清楚
[00:24:27.600 --> 00:24:28.600]  是讓我們的視野看得更清楚
[00:24:38.600 --> 00:24:41.600]  一打開屋企的Garage Door
[00:24:41.600 --> 00:24:44.600]  將所有東西塞進去
[00:24:44.600 --> 00:24:46.600]  有沒有見過?
[00:24:46.600 --> 00:24:50.600]  以前我買這間屋住的時候
[00:24:50.600 --> 00:24:52.600]  我們的鄰居就說
[00:24:52.600 --> 00:24:55.600]  以前你們那舊屋主動說
[00:24:55.600 --> 00:24:57.600]  永遠見不到Garage是怎樣的
[00:24:57.600 --> 00:24:59.600]  塞滿了東西
[00:24:59.600 --> 00:25:00.600]  塞得很悶很悶
[00:25:00.600 --> 00:25:03.600]  一開Garage Door就差不多淋出來
[00:25:03.600 --> 00:25:05.600]  我們說人就是這樣
[00:25:05.600 --> 00:25:07.600]  人裡面不肯改變
[00:25:07.600 --> 00:25:08.600]  這個東西不捨得丟
[00:25:08.600 --> 00:25:09.600]  這個東西不捨得丟
[00:25:09.600 --> 00:25:10.600]  這個東西不肯改變
[00:25:10.600 --> 00:25:12.600]  我們發覺人就是這樣
[00:25:12.600 --> 00:25:15.600]  我們人很怕改變
[00:25:15.600 --> 00:25:17.600]  所以我見到你們
[00:25:17.600 --> 00:25:21.600]  常常都是坐那個位置
[00:25:21.600 --> 00:25:24.600]  我們很怕改變
[00:25:24.600 --> 00:25:26.600]  我記得以前我在三藩市的教會
[00:25:26.600 --> 00:25:29.600]  有些老人家真的不肯改變
[00:25:29.600 --> 00:25:32.600]  牧師我坐這個位置三十年了
[00:25:32.600 --> 00:25:34.600]  我不可以坐前一點
[00:25:34.600 --> 00:25:35.600]  我叫他坐前一點
[00:25:35.600 --> 00:25:36.600]  讓新人坐後面
[00:25:36.600 --> 00:25:38.600]  他說我不可以改變了
[00:25:38.600 --> 00:25:39.600]  很奇怪
[00:25:39.600 --> 00:25:42.600]  改了第二個位置聽不到道
[00:25:42.600 --> 00:25:43.600]  不是聽不到道
[00:25:43.600 --> 00:25:47.600]  是睡不著覺
[00:25:47.600 --> 00:25:48.600]  我們的生命當中
[00:25:48.600 --> 00:25:49.600]  我們要被主改變
[00:25:49.600 --> 00:25:51.600]  有勇氣
[00:25:51.600 --> 00:25:53.600]  認識神
[00:25:53.600 --> 00:25:56.600]  不斷在心裡面更新
[00:25:56.600 --> 00:26:00.600]  所以認識是一種福樂
[00:26:00.600 --> 00:26:01.600]  改變
[00:26:01.600 --> 00:26:02.600]  更加好的事
[00:26:02.600 --> 00:26:06.600]  更加神要將新的體會
[00:26:06.600 --> 00:26:08.600]  新的讚美
[00:26:08.600 --> 00:26:10.600]  在我們生命當中讚美神
[00:26:10.600 --> 00:26:13.600]  接著一個福氣是什麼呢?
[00:26:13.600 --> 00:26:21.600]  是聖靈充滿能力的福氣
[00:26:21.600 --> 00:26:24.600]  聖靈是一個內著在我們生命當中
[00:26:24.600 --> 00:26:27.600]  我們看第十三節
[00:26:27.600 --> 00:26:29.600]  不知道我們有沒有印出來
[00:26:29.600 --> 00:26:31.600]  聖靈充滿
[00:26:31.600 --> 00:26:35.600]  你們既然聽了真理的道
[00:26:35.600 --> 00:26:37.600]  就是使你們得救的福音
[00:26:37.600 --> 00:26:40.600]  也信了基督就在他裡面
[00:26:40.600 --> 00:26:43.600]  受了所應許的聖靈作為印記
[00:26:43.600 --> 00:26:47.600]  這聖靈使我們藉著基業的憑據
[00:26:47.600 --> 00:26:49.600]  藉到神的產業得足
[00:26:49.600 --> 00:26:53.600]  使他的榮耀得著稱讚
[00:26:53.600 --> 00:26:56.600]  求我們主耶穌基督的神榮耀的福
[00:26:56.600 --> 00:26:59.600]  賜給你們智慧和啟示的靈
[00:26:59.600 --> 00:27:02.600]  使你們充分地認識他
[00:27:02.600 --> 00:27:05.600]  並且使你們心靈的眼睛明亮
[00:27:05.600 --> 00:27:09.600]  可以知道他的呼召有怎樣的盼望
[00:27:09.600 --> 00:27:11.600]  他基業的榮耀
[00:27:11.600 --> 00:27:15.600]  在聖徒當中是多麼的豐盛
[00:27:15.600 --> 00:27:18.600]  《使徒行傳》一章第八節說
[00:27:18.600 --> 00:27:20.600]  「但聖靈降臨在你們身上
[00:27:20.600 --> 00:27:22.600]  你們就必得著能力
[00:27:22.600 --> 00:27:26.600]  並要在耶路撒冷、猶太全地
[00:27:26.600 --> 00:27:30.600]  和撒瑪利亞直到地極作我的見證」
[00:27:30.600 --> 00:27:33.600]  然後《使徒行傳》第十五章第八節說
[00:27:33.600 --> 00:27:34.600]  「你們多結果子
[00:27:34.600 --> 00:27:36.600]  我父就因此得榮耀
[00:27:36.600 --> 00:27:40.600]  你們也就是我的門徒了」
[00:27:40.600 --> 00:27:46.600]  聖靈不是一種能量
[00:27:46.600 --> 00:27:50.600]  聖靈有能力
[00:27:50.600 --> 00:27:53.600]  但是聖靈本身是神
[00:27:53.600 --> 00:27:55.600]  是三位一體
[00:27:55.600 --> 00:27:57.600]  所以耶穌說
[00:27:57.600 --> 00:27:59.600]  「我離開之後是於你們有益的」
[00:27:59.600 --> 00:28:00.600]  幫門徒說
[00:28:00.600 --> 00:28:02.600]  因為我不離開的時候
[00:28:02.600 --> 00:28:04.600]  聖靈就不會降臨
[00:28:04.600 --> 00:28:06.600]  當主耶穌在這個世上
[00:28:06.600 --> 00:28:08.600]  physically離開的時候
[00:28:08.600 --> 00:28:13.600]  聖靈就內在每一個信徒的心當中
[00:28:13.600 --> 00:28:16.600]  有什麼親密到那個人
[00:28:16.600 --> 00:28:19.600]  住在你的心裡面呢?
[00:28:19.600 --> 00:28:22.600]  真的住在我們心裡面
[00:28:22.600 --> 00:28:25.600]  我們發覺我們人與人的關係
[00:28:25.600 --> 00:28:27.600]  你怎麼親密
[00:28:27.600 --> 00:28:30.600]  你和你的配偶怎麼親密
[00:28:30.600 --> 00:28:32.600]  都不是很親密
