
[00:00:00.000 --> 00:00:02.000]  各位電影節目來賓,早晨
[00:16:11.000 --> 00:16:13.000]  都是一個很好的轉識
[00:16:13.000 --> 00:16:15.000]  和一個指向
[00:16:15.000 --> 00:16:16.000]  這個基礎
[00:16:16.000 --> 00:16:17.000]  也都剛才聖經所說
[00:16:17.000 --> 00:16:18.000]  求的那些東西
[00:16:18.000 --> 00:16:20.000]  就是餅、魚、雞蛋
[00:16:20.000 --> 00:16:22.000]  是你日常所需
[00:16:22.000 --> 00:16:24.000]  父親雖然都有限
[00:16:24.000 --> 00:16:27.000]  父親都未必知道子女所求
[00:16:27.000 --> 00:16:28.000]  不過父親都盡力
[00:16:28.000 --> 00:16:30.000]  將這些他們所需的
[00:16:30.000 --> 00:16:31.000]  為他們預備
[00:16:31.000 --> 00:16:33.000]  父親可能自己都有限制
[00:16:33.000 --> 00:16:35.000]  自己都不知道自己需要什麼
[00:16:35.000 --> 00:16:38.000]  但是子女當要求的時間
[00:16:38.000 --> 00:16:40.000]  提出他們的需求的時候
[00:16:40.000 --> 00:16:43.000]  父親都會繼續努力
[00:16:43.000 --> 00:16:45.000]  特別這裡映照了一個
[00:16:45.000 --> 00:16:47.000]  作為天父上帝
[00:16:47.000 --> 00:16:48.000]  他將最好
[00:16:48.000 --> 00:16:51.000]  人最需要的就是聖靈
[00:16:51.000 --> 00:16:53.000]  讓人在生命裡面得著
[00:16:53.000 --> 00:16:55.000]  為什麼聖靈不是其他呢?
[00:16:55.000 --> 00:16:56.000]  突然間層次
[00:16:56.000 --> 00:16:57.000]  由生活所需
[00:16:57.000 --> 00:16:59.000]  去到一個屬靈的層面
[00:16:59.000 --> 00:17:00.000]  這麼有趣
[00:17:00.000 --> 00:17:02.000]  那麼聖靈是什麼呢?
[00:17:02.000 --> 00:17:03.000]  等一下我們可以透過
[00:17:03.000 --> 00:17:05.000]  《路加福音》十五章
[00:17:05.000 --> 00:17:07.000]  另外一個家庭的比喻
[00:17:07.000 --> 00:17:09.000]  我們可以再了解更多
[00:17:09.000 --> 00:17:11.000]  如果從這樣的訴求
[00:17:11.000 --> 00:17:14.000]  這樣的互動裡面
[00:17:14.000 --> 00:17:17.000]  讓我們也能夠留心
[00:17:17.000 --> 00:17:19.000]  這個家庭
[00:17:19.000 --> 00:17:20.000]  是聖經《路加福音》
[00:17:20.000 --> 00:17:23.000]  跟著十五章說的一個比喻
[00:17:23.000 --> 00:17:25.000]  是耶穌特別說給那些
[00:17:25.000 --> 00:17:28.000]  宗教領袖和對律法很有研究的人
[00:17:28.000 --> 00:17:30.000]  那些人就在指責耶穌
[00:17:30.000 --> 00:17:32.000]  為什麼你要黏著那些罪人
[00:17:32.000 --> 00:17:33.000]  尤其是那些稅利
[00:17:33.000 --> 00:17:36.000]  幫羅馬政權收款項的
[00:17:36.000 --> 00:17:38.000]  也都多收我們同胞
[00:17:38.000 --> 00:17:39.000]  鍾寶思郎
[00:17:39.000 --> 00:17:40.000]  那些是壞人
[00:17:40.000 --> 00:17:41.000]  那些是賣國賊
[00:17:41.000 --> 00:17:43.000]  那些是叛徒
[00:17:43.000 --> 00:17:44.000]  你反而接觸那些人
[00:17:44.000 --> 00:17:45.000]  你不潔了
[00:17:45.000 --> 00:17:48.000]  你被抓給你教人遵守律法
[00:17:48.000 --> 00:17:49.000]  你不應該接觸
[00:17:49.000 --> 00:17:51.000]  就質疑耶穌
[00:17:51.000 --> 00:17:52.000]  也都指責耶穌
[00:17:52.000 --> 00:17:55.000]  耶穌就用幾個比喻對應
[00:17:55.000 --> 00:17:56.000]  其中一個比喻就是
[00:17:56.000 --> 00:17:57.000]  說到一個家庭
[00:17:57.000 --> 00:17:59.000]  這個父親有兩個兒子
[00:17:59.000 --> 00:18:01.000]  一般我們用浪子比喻
[00:18:01.000 --> 00:18:02.000]  去描述這個比喻
[00:18:02.000 --> 00:18:03.000]  不過坦白說
[00:18:03.000 --> 00:18:06.000]  不單止浪子是個精髓
[00:18:06.000 --> 00:18:09.000]  更重要是個父親是個精髓
[00:18:09.000 --> 00:18:10.000]  所以某個程度
[00:18:10.000 --> 00:18:12.000]  這個比喻的內文是說
[00:18:12.000 --> 00:18:13.000]  這個爸爸有兩個兒子
[00:18:13.000 --> 00:18:16.000]  小兒子突然有一天就問爸爸
[00:18:16.000 --> 00:18:18.000]  將我應得的家業分給我
[00:18:18.000 --> 00:18:20.000]  爸爸真的分給他
[00:18:20.000 --> 00:18:22.000]  在這個層面爸爸沒有做錯
[00:18:22.000 --> 00:18:23.000]  一會兒再解釋
[00:18:23.000 --> 00:18:25.000]  但是這個兒子得到那份家業
[00:18:25.000 --> 00:18:27.000]  他就自己走去變賣了
[00:18:27.000 --> 00:18:30.000]  並且要離開這個家庭遠走高飛
[00:18:30.000 --> 00:18:32.000]  他覺得這個家庭束縛他
[00:18:32.000 --> 00:18:33.000]  他沒有什麼自由
[00:18:33.000 --> 00:18:35.000]  他想闖自己的天下
[00:18:35.000 --> 00:18:36.000]  能夠得到一個自由
[00:18:36.000 --> 00:18:37.000]  得到一個豐富
[00:18:37.000 --> 00:18:39.000]  然後做自己的生意
[00:18:39.000 --> 00:18:42.000]  這個大約十八到二十歲的青少年人
[00:18:42.000 --> 00:18:45.000]  走出去自然都有那種滿足
[00:18:45.000 --> 00:18:47.000]  情慾快樂的追求
[00:18:47.000 --> 00:18:51.000]  接著這些壞朋友就開始花天手地
[00:18:51.000 --> 00:18:54.000]  開始用錢在一些女人的身上
[00:18:54.000 --> 00:18:57.000]  但是那地方有饑荒然後生意失敗
[00:18:57.000 --> 00:18:59.000]  就淪落到做工人
[00:18:59.000 --> 00:19:01.000]  還要做最差的工人
[00:19:01.000 --> 00:19:03.000]  那個工人就是要養豬
[00:19:03.000 --> 00:19:05.000]  大家明白猶太人是不接觸豬的
[00:19:05.000 --> 00:19:06.000]  因為不潔
[00:19:06.000 --> 00:19:09.000]  但是他連最不潔的工作都要做
[00:19:09.000 --> 00:19:10.000]  還要吃豬手
[00:19:10.000 --> 00:19:13.000]  他心裡面就有一個很大的反省
[00:19:13.000 --> 00:19:15.000]  人去到這個境地
[00:19:15.000 --> 00:19:17.000]  就開始反省自己的問題
[00:19:17.000 --> 00:19:19.000]  呼求就是這樣
[00:19:19.000 --> 00:19:20.000]  他就想一下自己
[00:19:20.000 --> 00:19:22.000]  我真的得罪了天
[00:19:22.000 --> 00:19:23.000]  得罪了爸爸
[00:19:23.000 --> 00:19:25.000]  我真的不配去做兒子
[00:19:25.000 --> 00:19:27.000]  但是想到爸爸的家裡的工人
[00:19:27.000 --> 00:19:28.000]  都有餐溫飽吃
[00:19:28.000 --> 00:19:31.000]  好過我現在連豬手都沒得吃
[00:19:31.000 --> 00:19:33.000]  那不如就回爸爸家
[00:19:33.000 --> 00:19:34.000]  不做兒子了
[00:19:34.000 --> 00:19:35.000]  做工人都比沒有好
[00:19:35.000 --> 00:19:37.000]  那他就立意回家
[00:19:37.000 --> 00:19:39.000]  聖經就描述他回家的過程
[00:19:39.000 --> 00:19:42.000]  爸爸其實每天都在家裡對開
[00:19:42.000 --> 00:19:43.000]  隔居的腳尖
[00:19:43.000 --> 00:19:44.000]  然後遠遠看著
[00:19:44.000 --> 00:19:46.000]  小孩回來了沒有呢?
[00:19:46.000 --> 00:19:47.000]  小孩回來了沒有呢?
[00:19:47.000 --> 00:19:49.000]  果然見到小孩回來了
[00:19:49.000 --> 00:19:51.000]  這個爸爸二話不說就撲牆
[00:19:51.000 --> 00:19:53.000]  小孩想好對白
[00:19:53.000 --> 00:19:54.000]  我得罪了天
[00:19:54.000 --> 00:19:55.000]  得罪你
[00:19:55.000 --> 00:19:56.000]  我不配你做兒子
[00:19:56.000 --> 00:19:58.000]  只是配你做你工人
[00:19:58.000 --> 00:19:59.000]  都還沒說完
[00:19:59.000 --> 00:20:01.000]  爸爸已經連連親嘴
[00:20:01.000 --> 00:20:02.000]  跟著吩咐工人
[00:20:02.000 --> 00:20:04.000]  恢復他兒子的身份
[00:20:04.000 --> 00:20:05.000]  包括給他有外袍
[00:20:05.000 --> 00:20:06.000]  給他戒指
[00:20:06.000 --> 00:20:07.000]  給他鞋子
[00:20:07.000 --> 00:20:09.000]  這些全部是兒子身份的表徵
[00:20:09.000 --> 00:20:11.000]  而且還宰了一隻肥油毒
[00:20:11.000 --> 00:20:13.000]  去慶祝開派對
[00:20:13.000 --> 00:20:15.000]  二話不說在這樣的過程裡
[00:20:15.000 --> 00:20:17.000]  兒子在田裡回來了
[00:20:17.000 --> 00:20:18.000]  做完事
[00:20:18.000 --> 00:20:20.000]  突然間聽到有開派對的聲音
[00:20:20.000 --> 00:20:21.000]  兒子就問僕人
[00:20:21.000 --> 00:20:23.000]  發生什麼事?
[00:20:23.000 --> 00:20:24.000]  僕人就跟他說
[00:20:24.000 --> 00:20:25.000]  你弟弟回來了
[00:20:25.000 --> 00:20:26.000]  爸爸為此開心
[00:20:26.000 --> 00:20:27.000]  就慶祝
[00:20:27.000 --> 00:20:30.000]  大兒子一聽到就心不妙
[00:20:30.000 --> 00:20:31.000]  不滿
[00:20:31.000 --> 00:20:32.000]  不快
[00:20:32.000 --> 00:20:35.000]  也拒絕進入派對
[00:20:35.000 --> 00:20:38.000]  爸爸知道大哥這樣
[00:20:38.000 --> 00:20:39.000]  特意跑出來
[00:20:39.000 --> 00:20:41.000]  跟大哥互動
[00:20:41.000 --> 00:20:43.000]  這個大兒子就跟他說
[00:20:43.000 --> 00:20:44.000]  有沒有搞錯?
[00:20:44.000 --> 00:20:45.000]  弟弟敗了你的家產
[00:20:45.000 --> 00:20:47.000]  用了在妓女身上
[00:20:47.000 --> 00:20:48.000]  你還要這樣接待他
[00:20:48.000 --> 00:20:49.000]  還要恢復他做兒子的身份
[00:20:49.000 --> 00:20:51.000]  不可能
[00:20:51.000 --> 00:20:53.000]  做公人也要想一想
[00:20:53.000 --> 00:20:55.000]  我幫你這麼久
[00:20:55.000 --> 00:20:56.000]  一隻肥羊仔
[00:20:56.000 --> 00:20:58.000]  你都不給我和朋友享用
[00:20:58.000 --> 00:21:00.000]  開始計較了
[00:21:00.000 --> 00:21:02.000]  爸爸很耐心地聽完之後
[00:21:02.000 --> 00:21:03.000]  就跟他說
[00:21:03.000 --> 00:21:04.000]  你一直和我一起
[00:21:04.000 --> 00:21:06.000]  我的就是你的
[00:21:06.000 --> 00:21:09.000]  而且你的弟弟
[00:21:09.000 --> 00:21:11.000]  因為回來
[00:21:11.000 --> 00:21:12.000]  失而復得
[00:21:12.000 --> 00:21:13.000]  死而復活
[00:21:13.000 --> 00:21:15.000]  這個才值得高興歡喜
[00:21:15.000 --> 00:21:16.000]  整個互動
[00:21:16.000 --> 00:21:17.000]  其實這個比喻
[00:21:17.000 --> 00:21:19.000]  就是耶穌用來對應
[00:21:19.000 --> 00:21:21.000]  那些猶太的領袖
[00:21:21.000 --> 00:21:23.000]  那些宗教的領袖
[00:21:23.000 --> 00:21:24.000]  而大兒子就是他們
[00:21:24.000 --> 00:21:25.000]  因為他們不願意
[00:21:25.000 --> 00:21:26.000]  接納那些罪人
[00:21:26.000 --> 00:21:28.000]  信主和親近耶穌
[00:21:28.000 --> 00:21:30.000]  但是在整個比喻裡
[00:21:30.000 --> 00:21:32.000]  都值得我們反思
[00:21:32.000 --> 00:21:34.000]  其實誰才是浪子
[00:21:34.000 --> 00:21:36.000]  很明顯小兒子是
[00:21:36.000 --> 00:21:38.000]  但是其實大兒子是不是?
[00:21:38.000 --> 00:21:40.000]  小兒子
[00:21:40.000 --> 00:21:42.000]  他要求分家產
[00:21:42.000 --> 00:21:43.000]  在當仇的做法
[00:21:43.000 --> 00:21:44.000]  這件事不一定錯
[00:21:44.000 --> 00:21:46.000]  當仇作為父親
[00:21:46.000 --> 00:21:48.000]  如果他知道自己百年歸老
[00:21:48.000 --> 00:21:49.000]  快要中老
[00:21:49.000 --> 00:21:50.000]  他可以納為足
[00:21:50.000 --> 00:21:53.000]  讓他的產業分給兒女
[00:21:53.000 --> 00:21:54.000]  個個都一份
[00:21:54.000 --> 00:21:56.000]  長子就兩份
[00:21:56.000 --> 00:21:58.000]  所以小兒子就先問爸爸
[00:21:58.000 --> 00:21:59.000]  分他應得那份
[00:21:59.000 --> 00:22:01.000]  其實OK的
[00:22:01.000 --> 00:22:03.000]  但是這個分家產
[00:22:03.000 --> 00:22:05.000]  在爸爸還在生的時候
[00:22:05.000 --> 00:22:07.000]  有兩款的家產
[00:22:07.000 --> 00:22:09.000]  一種就是全部給小兒子
[00:22:09.000 --> 00:22:10.000]  可以掌管的
[00:22:10.000 --> 00:22:11.000]  但是另外一款就是
[00:22:11.000 --> 00:22:13.000]  只是給他使用
[00:22:13.000 --> 00:22:14.000]  但是他沒有擁有
[00:22:14.000 --> 00:22:16.000]  那種轉換的權
[00:22:16.000 --> 00:22:17.000]  小兒子的問題就是
[00:22:17.000 --> 00:22:19.000]  這一款他自己主動
[00:22:19.000 --> 00:22:21.000]  去變賣家產
[00:22:21.000 --> 00:22:22.000]  是屬於爸爸的
[00:22:22.000 --> 00:22:24.000]  所以侵吞了爸爸的家產
[00:22:24.000 --> 00:22:26.000]  也都奪了權
[00:22:26.000 --> 00:22:28.000]  這裡是他犯錯的恩由
[00:22:28.000 --> 00:22:30.000]  所以他要走
[00:22:30.000 --> 00:22:31.000]  他走就是希望自己
[00:22:31.000 --> 00:22:32.000]  有條生路
[00:22:32.000 --> 00:22:33.000]  有條出路
[00:22:33.000 --> 00:22:35.000]  也都自己去拼搏
[00:22:35.000 --> 00:22:36.000]  反映著什麼呢?
[00:22:36.000 --> 00:22:38.000]  小兒子是一個浪子
[00:22:38.000 --> 00:22:39.000]  他的恩由是
[00:22:39.000 --> 00:22:41.000]  他只想著自己
[00:22:41.000 --> 00:22:42.000]  他不理爸爸
[00:22:42.000 --> 00:22:43.000]  不理家裡
[00:22:43.000 --> 00:22:45.000]  只是為了自己的好處
[00:22:45.000 --> 00:22:46.000]  他著重物質
[00:22:46.000 --> 00:22:47.000]  著重自己
[00:22:47.000 --> 00:22:48.000]  爭取自己的自由
[00:22:48.000 --> 00:22:49.000]  當然也都用在
[00:22:49.000 --> 00:22:51.000]  一些情慾的事上
[00:22:51.000 --> 00:22:52.000]  他要求的就是
[00:22:52.000 --> 00:22:53.000]  我要被人尊重
[00:22:53.000 --> 00:22:54.000]  他要求的就是
[00:22:54.000 --> 00:22:55.000]  我未有愛
[00:22:55.000 --> 00:22:57.000]  我要被愛
[00:22:57.000 --> 00:22:58.000]  所以整個過程
[00:22:58.000 --> 00:22:59.000]  我用我的字眼就是
[00:22:59.000 --> 00:23:00.000]  他做了很多
[00:23:00.000 --> 00:23:02.000]  不當做的事
[00:23:02.000 --> 00:23:03.000]  這個就是小兒子
[00:23:03.000 --> 00:23:05.000]  他作為浪子的恩由
[00:23:05.000 --> 00:23:07.000]  但是大兒子
[00:23:07.000 --> 00:23:09.000]  你不要以為他很公正
[00:23:09.000 --> 00:23:11.000]  但是他的內心
[00:23:11.000 --> 00:23:13.000]  有一種掙扎和訴求
[00:23:13.000 --> 00:23:15.000]  他就和爸爸說
[00:23:15.000 --> 00:23:16.000]  你要公正地對待
[00:23:16.000 --> 00:23:18.000]  這位小兒子才行
[00:23:18.000 --> 00:23:20.000]  你不罰他都說了
[00:23:20.000 --> 00:23:21.000]  但是要接納他
[00:23:21.000 --> 00:23:22.000]  恢復他做兒子
[00:23:22.000 --> 00:23:23.000]  不行
[00:23:23.000 --> 00:23:25.000]  所以心裡他有把尺
[00:23:25.000 --> 00:23:27.000]  他覺得自己做得很好
[00:23:27.000 --> 00:23:28.000]  他也都覺得自己
[00:23:28.000 --> 00:23:29.000]  做得很對
[00:23:29.000 --> 00:23:31.000]  他的數算得很準
[00:23:31.000 --> 00:23:33.000]  但是他卻在計較得失
[00:23:33.000 --> 00:23:35.000]  他不肯接納那些
[00:23:35.000 --> 00:23:38.000]  他心中認為差的人
[00:23:38.000 --> 00:23:40.000]  他不願意和那些人分享
[00:23:40.000 --> 00:23:44.000]  分享本來是人應該有的特色
[00:23:44.000 --> 00:23:46.000]  所以用我的字眼就是
[00:23:46.000 --> 00:23:48.000]  他應做的不走去做
[00:23:48.000 --> 00:23:50.000]  所以小兒子有他的訴求
[00:23:50.000 --> 00:23:52.000]  爸爸給了他
[00:23:52.000 --> 00:23:53.000]  但是小兒子
[00:23:53.000 --> 00:23:55.000]  潛越了爸爸的領域
[00:23:55.000 --> 00:23:57.000]  大兒子有他的訴求
[00:23:57.000 --> 00:24:00.000]  去要求爸爸公正地對待
[00:24:00.000 --> 00:24:02.000]  一個犯錯的弟弟
[00:24:02.000 --> 00:24:05.000]  但是他缺乏了那種愛和接納
[00:24:05.000 --> 00:24:07.000]  你作為這位爸爸
[00:24:07.000 --> 00:24:09.000]  面對兩位兒子
[00:24:09.000 --> 00:24:11.000]  一個可以說是浪子
[00:24:11.000 --> 00:24:12.000]  一個是走開去
[00:24:12.000 --> 00:24:14.000]  一個就算在自己身邊
[00:24:14.000 --> 00:24:16.000]  但是心卻遠離爸爸
[00:24:16.000 --> 00:24:17.000]  你作為一個爸爸
[00:24:17.000 --> 00:24:18.000]  你面對這種處境
[00:24:18.000 --> 00:24:20.000]  你覺得難不難?
[00:24:20.000 --> 00:24:22.000]  但是爸爸用什麼態度回應?
[00:24:22.000 --> 00:24:23.000]  有沒有責備?
[00:24:23.000 --> 00:24:25.000]  有沒有敦起爸爸的款?
[00:24:25.000 --> 00:24:27.000]  閉嘴
[00:24:27.000 --> 00:24:28.000]  有沒有這樣表現?
[00:24:28.000 --> 00:24:31.000]  但是這位爸爸只是憐憫
[00:24:31.000 --> 00:24:32.000]  只是寬恕
[00:24:32.000 --> 00:24:34.000]  只是忍耐等候
[00:24:34.000 --> 00:24:36.000]  接納受傷的
[00:24:36.000 --> 00:24:38.000]  接納有罪自私的
[00:24:38.000 --> 00:24:42.000]  大概給他們有再生的機會
[00:24:42.000 --> 00:24:44.000]  人需要take two的
[00:24:44.000 --> 00:24:45.000]  有些時候
[00:24:45.000 --> 00:24:47.000]  生命很多時候以為
[00:24:47.000 --> 00:24:49.000]  只是一次機會
[00:24:49.000 --> 00:24:50.000]  想起市面上
[00:24:50.000 --> 00:24:52.000]  我們聽到不少的訊息
[00:24:52.000 --> 00:24:54.000]  有時有些倫常的慘疾
[00:24:54.000 --> 00:24:56.000]  我們覺得很可惜
[00:24:56.000 --> 00:25:00.000]  因為內心只是想一次機會而已
[00:25:00.000 --> 00:25:02.000]  我小時候考試制度比較難
[00:25:02.000 --> 00:25:05.000]  就是因為一次機會定生死
[00:25:05.000 --> 00:25:06.000]  你讀不到書
[00:25:06.000 --> 00:25:07.000]  考不到試就出來工作
[00:25:07.000 --> 00:25:10.000]  現在可能機會豐富一點
[00:25:10.000 --> 00:25:11.000]  選擇多一點
[00:25:11.000 --> 00:25:13.000]  或者你考多幾次都無拘
[00:25:13.000 --> 00:25:15.000]  但是我們小時候讀書
[00:25:15.000 --> 00:25:18.000]  在爸爸媽媽的艱辛裡面
[00:25:18.000 --> 00:25:19.000]  讀到你就讀
[00:25:19.000 --> 00:25:21.000]  讀不到你就出來工作
[00:25:21.000 --> 00:25:22.000]  所以壓力很大
[00:25:22.000 --> 00:25:24.000]  只有一次機會
[00:25:24.000 --> 00:25:26.000]  但是我們有沒有想過
[00:25:26.000 --> 00:25:29.000]  人生可以有第二次機會?
[00:25:29.000 --> 00:25:31.000]  這個庇育父親
[00:25:31.000 --> 00:25:34.000]  他是能夠恩愛給兒子有兩次機會
[00:25:34.000 --> 00:25:36.000]  不單只給小孩子
[00:25:36.000 --> 00:25:38.000]  不要忘記還給大兒子
[00:25:38.000 --> 00:25:40.000]  他和大兒子出來互動
[00:25:40.000 --> 00:25:43.000]  是給機會大兒子去表達
[00:25:43.000 --> 00:25:45.000]  接納弟弟這個可能
[00:25:45.000 --> 00:25:49.000]  這個爸爸願意放下自己的身段
[00:25:49.000 --> 00:25:52.000]  放開自己的雙手
[00:25:52.000 --> 00:25:53.000]  不要緊抓一些東西
[00:25:53.000 --> 00:25:55.000]  你都願意去聆聽
[00:25:55.000 --> 00:25:58.000]  願意去給一個寬恕
[00:25:58.000 --> 00:26:01.000]  你都願意賜人一個機會
[00:26:01.000 --> 00:26:03.000]  一個很好的爸爸
[00:26:03.000 --> 00:26:06.000]  小孩子為什麼回來
[00:26:06.000 --> 00:26:08.000]  是因為當他想到自己的問題
[00:26:08.000 --> 00:26:12.000]  我剛才說祈求是因為你自訂
[00:26:12.000 --> 00:26:15.000]  祈求是因為你知道自己不行
[00:26:15.000 --> 00:26:16.000]  你沒有
[00:26:16.000 --> 00:26:18.000]  你才會去愛求
[00:26:18.000 --> 00:26:22.000]  一個生命如果知道自己已經非常滿足
[00:26:22.000 --> 00:26:24.000]  你不會求任何東西
[00:26:24.000 --> 00:26:27.000]  不過奈何我們怎樣可以確保自己
[00:26:27.000 --> 00:26:30.000]  長年累月我們都沒有缺乏呢?
[00:26:30.000 --> 00:26:32.000]  我們都知道不可能
[00:26:32.000 --> 00:26:34.000]  所以人去到低谷
[00:26:34.000 --> 00:26:36.000]  有沒有第二次的機會呢?
[00:26:36.000 --> 00:26:38.000]  這個浪子的比喻就是說
[00:26:38.000 --> 00:26:42.000]  其實兩位兒子都有機會迴轉
[00:26:42.000 --> 00:26:44.000]  開車的你如果走錯路
[00:26:44.000 --> 00:26:47.000]  你唯一的選擇就是U-turn
[00:26:47.000 --> 00:26:48.000]  走錯路
[00:26:48.000 --> 00:26:50.000]  如果你死都說那條正路
[00:26:50.000 --> 00:26:52.000]  你就越走越遠
[00:26:52.000 --> 00:26:54.000]  謙卑的人才知道
[00:26:54.000 --> 00:26:56.000]  走錯路即掉頭
[00:26:56.000 --> 00:26:58.000]  因為你知道再走下去
[00:26:58.000 --> 00:27:00.000]  越走越差
[00:27:00.000 --> 00:27:02.000]  所以某程度知訂
[00:27:02.000 --> 00:27:04.000]  是一個我們的關鍵
[00:27:04.000 --> 00:27:06.000]  信仰於我們就是
[00:27:06.000 --> 00:27:09.000]  人要明白自己真正的需要
[00:27:09.000 --> 00:27:12.000]  你才思考信仰的問題
[00:27:12.000 --> 00:27:15.000]  你不肯面對自己真正的需要
[00:27:15.000 --> 00:27:18.000]  你就不會想信仰的問題
[00:27:18.000 --> 00:27:20.000]  我小時候問媽媽
[00:27:20.000 --> 00:27:22.000]  為什麼你生我?
[00:27:22.000 --> 00:27:24.000]  我小時候問媽媽
[00:27:24.000 --> 00:27:26.000]  為什麼你是我媽媽?
[00:27:26.000 --> 00:27:27.000]  小時候我問媽媽
[00:27:27.000 --> 00:27:29.000]  為什麼我生存在香港?
[00:27:29.000 --> 00:27:31.000]  沒有問第四個問題
[00:27:31.000 --> 00:27:34.000]  我臉上已經有兩個五巴掌的印
[00:27:34.000 --> 00:27:37.000]  但我問一些很深的問題
[00:27:37.000 --> 00:27:39.000]  小時候我媽媽也問我
[00:27:39.000 --> 00:27:41.000]  你死了去哪?
[00:27:41.000 --> 00:27:43.000]  我就跟媽媽說
[00:27:43.000 --> 00:27:46.000]  我真的不知道人死了去哪
[00:27:46.000 --> 00:27:48.000]  罪的定義就是
[00:27:48.000 --> 00:27:51.000]  不在箭靶中心的狀態
[00:27:51.000 --> 00:27:53.000]  亦都是我們沒有活出神
[00:27:53.000 --> 00:27:55.000]  在我們生命裏已經定定
[00:27:55.000 --> 00:27:56.000]  那個生命的意義
[00:27:56.000 --> 00:27:58.000]  能夠榮耀神
[00:27:58.000 --> 00:28:00.000]  用剛才那個比喻的特性
[00:28:00.000 --> 00:28:03.000]  就是不應該做的我們去做
[00:28:03.000 --> 00:28:05.000]  應該做的我們偏不做
[00:28:05.000 --> 00:28:09.000]  這個就是不在箭靶的狀態
[00:28:09.000 --> 00:28:10.000]  所以某程度上
[00:28:10.000 --> 00:28:11.000]  罪不是沒有東西
[00:28:11.000 --> 00:28:13.000]  罪帶來滅亡的
[00:28:13.000 --> 00:28:14.000]  會死的
[00:28:14.000 --> 00:28:16.000]  罪不是自彈彈
[00:28:16.000 --> 00:28:18.000]  中文有句話
[00:28:18.000 --> 00:28:19.000]  聖人都有錯
[00:28:19.000 --> 00:28:21.000]  何謂聖人都有錯?
[00:28:21.000 --> 00:28:22.000]  即是有機會說錯話
[00:28:22.000 --> 00:28:24.000]  想錯事和做錯事
[00:28:24.000 --> 00:28:26.000]  聖人即是很少犯錯
[00:28:26.000 --> 00:28:28.000]  如果用聖人的標準
[00:28:28.000 --> 00:28:29.000]  我當一個人
[00:28:29.000 --> 00:28:31.000]  他一日只想錯一件事
[00:28:31.000 --> 00:28:32.000]  說錯一句說話
[00:28:32.000 --> 00:28:33.000]  做錯一些事的時候
[00:28:33.000 --> 00:28:35.000]  一日三件
[00:28:35.000 --> 00:28:36.000]  你說不要緊
[00:28:36.000 --> 00:28:38.000]  三件累積起來看看
[00:28:38.000 --> 00:28:40.000]  一個月就九十件
[00:28:40.000 --> 00:28:43.000]  一年就一零八零件
[00:28:43.000 --> 00:28:45.000]  我當四四五一
[00:28:45.000 --> 00:28:46.000]  一千件
[00:28:46.000 --> 00:28:48.000]  當小朋友五歲不識世界
[00:28:48.000 --> 00:28:49.000]  給多一點
[00:28:49.000 --> 00:28:51.000]  十歲不識世界
[00:28:51.000 --> 00:28:52.000]  如果我現在六十歲
[00:28:52.000 --> 00:28:54.000]  有五十年的日子
[00:28:54.000 --> 00:28:57.000]  我已經累積了五萬件罪
[00:28:57.000 --> 00:28:59.000]  你不要以為小事
[00:28:59.000 --> 00:29:01.000]  其實罪引動生命
[00:29:01.000 --> 00:29:02.000]  亦都污染生命
[00:29:02.000 --> 00:29:04.000]  亦都扭轉了生命
[00:29:04.000 --> 00:29:06.000]  越行越差
[00:29:06.000 --> 00:29:09.000]  世人都犯了罪是聖經講的
[00:29:09.000 --> 00:29:11.000]  世界如果個個都搞得定
[00:29:11.000 --> 00:29:12.000]  就不用信仰
[00:29:12.000 --> 00:29:14.000]  耶穌亦都不需要為我們死
[00:29:14.000 --> 00:29:16.000]  但是因為我們的緣故
[00:29:16.000 --> 00:29:18.000]  我們犯了罪
[00:29:18.000 --> 00:29:19.000]  規決了神的榮耀
[00:29:19.000 --> 00:29:20.000]  亦都死路一條
[00:29:20.000 --> 00:29:22.000]  因為犯罪有功架
[00:29:22.000 --> 00:29:24.000]  人最大的問題
[00:29:24.000 --> 00:29:25.000]  或者最大的敵人
[00:29:25.000 --> 00:29:27.000]  就是罪和死亡
[00:29:27.000 --> 00:29:28.000]  做牧者一族團隊
[00:29:28.000 --> 00:29:30.000]  我們很多時候去醫院探病
[00:29:30.000 --> 00:29:32.000]  很多朋友面對死亡
[00:29:32.000 --> 00:29:34.000]  都有很真實的表現
[00:29:34.000 --> 00:29:35.000]  一些未有信仰的朋友
[00:29:35.000 --> 00:29:37.000]  他們心裏面很懼怕
[00:29:37.000 --> 00:29:39.000]  我問他們怕些甚麼
[00:29:39.000 --> 00:29:41.000]  第一他們不知道自己去了哪裏
[00:29:41.000 --> 00:29:44.000]  第二他們不明白死亡的過程
[00:29:44.000 --> 00:29:45.000]  第三他們很擔心
[00:29:45.000 --> 00:29:48.000]  他們還在生的家人
[00:29:48.000 --> 00:29:49.000]  相反我們面對一些
[00:29:49.000 --> 00:29:51.000]  信主的弟兄姊妹
[00:29:51.000 --> 00:29:53.000]  雖然疼痛的疾病
[00:29:53.000 --> 00:29:55.000]  令到他們不容易
[00:29:55.000 --> 00:29:57.000]  有些時候他們說神在念我等等
[00:29:57.000 --> 00:30:00.000]  但是他們知道自己將會去哪裏
[00:30:00.000 --> 00:30:02.000]  亦都很能夠放心
