
[00:00:00.000 --> 00:00:04.360]  我剛才說在一年將要結束的時候
[00:19:12.360 --> 00:19:14.360]  被人問話完之後
[00:19:14.360 --> 00:19:17.360]  肯定是恐嚇他們一番
[00:19:17.360 --> 00:19:18.360]  放走了
[00:19:18.360 --> 00:19:20.360]  他們有什麼反應呢?
[00:19:20.360 --> 00:19:23.360]  歡歡喜喜地離開這個議會
[00:19:23.360 --> 00:19:26.360]  因為他們是算配為這個名受辱
[00:19:26.360 --> 00:19:27.360]  好了
[00:19:27.360 --> 00:19:30.360]  就是說他們雖然被打
[00:19:30.360 --> 00:19:33.360]  但他們知道是因為耶穌的緣故
[00:19:33.360 --> 00:19:36.360]  他們受到這個對待
[00:19:36.360 --> 00:19:38.360]  反而他們是覺得開心的
[00:19:38.360 --> 00:19:40.360]  因為耶穌提過
[00:19:40.360 --> 00:19:42.360]  為易受逼迫的人有福
[00:19:42.360 --> 00:19:45.360]  因為天國就是他們的
[00:19:45.360 --> 00:19:47.360]  所以他們認為
[00:19:47.360 --> 00:19:51.360]  他們所做的一定是得到上帝的喜悅
[00:19:51.360 --> 00:19:54.360]  因此他們的反應就歡歡喜喜
[00:19:54.360 --> 00:19:56.360]  而且繼續在聖殿和家中
[00:19:56.360 --> 00:19:59.360]  繼續來教導人
[00:19:59.360 --> 00:20:01.360]  關於耶穌基督的事情
[00:20:01.360 --> 00:20:03.360]  為什麼這群試圖
[00:20:03.360 --> 00:20:05.360]  他們在患難當中
[00:20:05.360 --> 00:20:07.360]  仍然堅守信仰呢?
[00:20:07.360 --> 00:20:08.360]  第一
[00:20:08.360 --> 00:20:11.360]  是因為他們真實經驗過復活大樓
[00:20:11.360 --> 00:20:13.360]  因為耶穌是面對面
[00:20:13.360 --> 00:20:16.360]  復活之後向他們顯現的
[00:20:16.360 --> 00:20:19.360]  所以他們可以堅持信仰
[00:20:19.360 --> 00:20:20.360]  弟兄姊妹
[00:20:20.360 --> 00:20:23.360]  你有沒有經驗過復活的大樓呢?
[00:20:23.360 --> 00:20:24.360]  可能很多人說
[00:20:24.360 --> 00:20:27.360]  如果像那群試圖那樣
[00:20:27.360 --> 00:20:30.360]  我面對面見到復活的耶穌
[00:20:30.360 --> 00:20:33.360]  我也可以像他們那麼厲害
[00:20:33.360 --> 00:20:35.360]  就是因為我沒有機會
[00:20:35.360 --> 00:20:39.360]  我沒有機會面對面見到耶穌
[00:20:39.360 --> 00:20:40.360]  大家記不記得
[00:20:40.360 --> 00:20:43.360]  多瑪也提過這一點
[00:20:43.360 --> 00:20:45.360]  你們說見到耶穌
[00:20:45.360 --> 00:20:46.360]  不知道是不是真的
[00:20:46.360 --> 00:20:48.360]  如果讓我見到
[00:20:48.360 --> 00:20:52.360]  我摸摸他的釘痕
[00:20:52.360 --> 00:20:54.360]  試試他的手
[00:20:54.360 --> 00:20:57.360]  真的有個洞的話
[00:20:57.360 --> 00:20:59.360]  我就相信了
[00:20:59.360 --> 00:21:00.360]  今天有很多人
[00:21:00.360 --> 00:21:03.360]  其實和多瑪有類似
[00:21:03.360 --> 00:21:05.360]  但最後我們知道
[00:21:05.360 --> 00:21:07.360]  在聖經裡面讓我們看到
[00:21:07.360 --> 00:21:09.360]  多瑪一見到
[00:21:09.360 --> 00:21:10.360]  認出是主
[00:21:10.360 --> 00:21:13.360]  他沒有真的摸過耶穌
[00:21:13.360 --> 00:21:15.360]  然後耶穌說
[00:21:15.360 --> 00:21:16.360]  那些沒有見過
[00:21:16.360 --> 00:21:18.360]  相信的更加有福
[00:21:18.360 --> 00:21:19.360]  其實是在說我們
[00:21:19.360 --> 00:21:21.360]  我們是不需要
[00:21:21.360 --> 00:21:23.360]  來到所謂面對面
[00:21:23.360 --> 00:21:25.360]  甚至乎讓你摸摸耶穌
[00:21:25.360 --> 00:21:28.360]  是否等於你的信心會堅定一點呢?
[00:21:28.360 --> 00:21:29.360]  其實不是
[00:21:29.360 --> 00:21:32.360]  當你不堅定的話
[00:21:32.360 --> 00:21:34.360]  就算耶穌天天陪著你
[00:21:34.360 --> 00:21:36.360]  你也可以有很多問題
[00:21:36.360 --> 00:21:37.360]  我們在聖經裡面看到
[00:21:37.360 --> 00:21:40.360]  那些門徒每天都有耶穌陪著
[00:21:40.360 --> 00:21:43.360]  你不見得他們的信心很強勁
[00:21:43.360 --> 00:21:45.360]  但到最後耶穌離開了
[00:21:45.360 --> 00:21:48.360]  復活之後他們的信心才
[00:21:48.360 --> 00:21:49.360]  突然之間
[00:21:49.360 --> 00:21:51.360]  好像一個從睡夢中醒來的人
[00:21:51.360 --> 00:21:53.360]  所以當我們的信心不足的時候
[00:21:53.360 --> 00:21:56.360]  就算天天有耶穌和你一起
[00:21:56.360 --> 00:21:59.360]  其實你的信心是不會改變的
[00:21:59.360 --> 00:22:01.360]  反而
[00:22:01.360 --> 00:22:03.360]  復活主的大能
[00:22:03.360 --> 00:22:06.360]  在我們身上給我們的能力
[00:22:06.360 --> 00:22:09.360]  是我們自己第一身
[00:22:09.360 --> 00:22:11.360]  親身經驗得到的
[00:22:11.360 --> 00:22:13.360]  當我們經驗過之後
[00:22:13.360 --> 00:22:14.360]  我們的信心
[00:22:14.360 --> 00:22:16.360]  必定會加增
[00:22:16.360 --> 00:22:18.360]  這是第一件事
[00:22:18.360 --> 00:22:20.360]  第二
[00:22:20.360 --> 00:22:23.360]  仕途他們對於信仰的堅持
[00:22:23.360 --> 00:22:24.360]  讓我們看到的是
[00:22:24.360 --> 00:22:27.360]  縱然在一個困難的當中
[00:22:27.360 --> 00:22:30.360]  仍然去見證耶穌基督
[00:22:30.360 --> 00:22:33.360]  今天這個就是我們的挑戰
[00:22:33.360 --> 00:22:35.360]  因為我們沒有什麼困難
[00:22:35.360 --> 00:22:37.360]  所以我們覺得
[00:22:37.360 --> 00:22:39.360]  我什麼時候來見證主
[00:22:39.360 --> 00:22:41.360]  都好像是可以的
[00:22:41.360 --> 00:22:43.360]  但結果就慢慢慢慢
[00:22:43.360 --> 00:22:45.360]  越來越疏懶
[00:22:45.360 --> 00:22:48.360]  或者給自己很多藉口
[00:22:48.360 --> 00:22:51.360]  見證基督什麼時候都有機會
[00:22:51.360 --> 00:22:53.360]  要去傳福音什麼時候都有機會
[00:22:53.360 --> 00:22:55.360]  結果
[00:22:55.360 --> 00:22:57.360]  我們好像
[00:22:57.360 --> 00:22:59.360]  比起很多很多
[00:22:59.360 --> 00:23:00.360]  在聖經裡面
[00:23:00.360 --> 00:23:03.360]  或者在歷史裡面
[00:23:03.360 --> 00:23:05.360]  艱難的時間
[00:23:05.360 --> 00:23:08.360]  人對於信仰的堅持
[00:23:08.360 --> 00:23:11.360]  或者要更加積極來傳福音
[00:23:11.360 --> 00:23:12.360]  那種動力
[00:23:12.360 --> 00:23:14.360]  是強過我們現在很多
[00:23:14.360 --> 00:23:15.360]  因為你知道
[00:23:15.360 --> 00:23:16.360]  他們自己的命
[00:23:16.360 --> 00:23:17.360]  隨時都會沒有
[00:23:17.360 --> 00:23:19.360]  所以如果不把握機會
[00:23:19.360 --> 00:23:21.360]  就不可以去傳了
[00:23:21.360 --> 00:23:22.360]  又或者
[00:23:22.360 --> 00:23:24.360]  別人的生命
[00:23:24.360 --> 00:23:26.360]  是很沒有保障
[00:23:26.360 --> 00:23:28.360]  他可能下一刻就會消失
[00:23:28.360 --> 00:23:30.360]  所以我要更加把握機會
[00:23:30.360 --> 00:23:32.360]  來跟他分享福音
[00:23:32.360 --> 00:23:34.360]  但到了我們今天的情況
[00:23:34.360 --> 00:23:35.360]  我們認為自己
[00:23:35.360 --> 00:23:37.360]  還有很多機會
[00:23:37.360 --> 00:23:39.360]  或者別人還有很多機會
[00:23:39.360 --> 00:23:40.360]  到最後
[00:23:40.360 --> 00:23:42.360]  反而我們放軟了手腳
[00:23:42.360 --> 00:23:44.360]  因此
[00:23:44.360 --> 00:23:45.360]  在艱難的裡面
[00:23:45.360 --> 00:23:46.360]  其實是
[00:23:46.360 --> 00:23:48.360]  更加讓我們看清楚
[00:23:48.360 --> 00:23:50.360]  自己的信心有多少
[00:23:50.360 --> 00:23:51.360]  是一個
[00:23:51.360 --> 00:23:54.360]  可以說是平靜的日子
[00:23:54.360 --> 00:23:56.360]  是一個很舒適的日子
[00:23:56.360 --> 00:23:58.360]  反而讓我們好像
[00:23:58.360 --> 00:23:59.360]  墮後
[00:23:59.360 --> 00:24:03.360]  或者更加不去把握機會
[00:24:03.360 --> 00:24:04.360]  這兩件事
[00:24:04.360 --> 00:24:06.360]  其實是互相的影響
[00:24:06.360 --> 00:24:07.360]  就是當我們
[00:24:07.360 --> 00:24:10.360]  繼續向人見證基督的時候
[00:24:10.360 --> 00:24:12.360]  我們在自己的身上
[00:24:12.360 --> 00:24:13.360]  經驗到
[00:24:13.360 --> 00:24:14.360]  復活主的大能
[00:24:14.360 --> 00:24:15.360]  也在別人的身上
[00:24:15.360 --> 00:24:16.360]  經驗到復活主的大能
[00:24:16.360 --> 00:24:19.360]  接著就會成為我們的鼓勵
[00:24:19.360 --> 00:24:20.360]  成為我們的動力
[00:24:20.360 --> 00:24:22.360]  我們會繼續
[00:24:22.360 --> 00:24:25.360]  將福音傳開
[00:24:25.360 --> 00:24:26.360]  所以弟兄姊妹
[00:24:26.360 --> 00:24:27.360]  為什麼可能今天
[00:24:27.360 --> 00:24:29.360]  我們覺得自己
[00:24:29.360 --> 00:24:31.360]  很少經驗神的大能
[00:24:31.360 --> 00:24:32.360]  就因為我們很少
[00:24:32.360 --> 00:24:34.360]  來到見證基督
[00:24:34.360 --> 00:24:36.360]  以致我們在別人的身上見不到
[00:24:36.360 --> 00:24:38.360]  在自己的身上也見不到
[00:24:38.360 --> 00:24:39.360]  但是初期的仕途
[00:24:39.360 --> 00:24:41.360]  為什麼他們好像
[00:24:41.360 --> 00:24:42.360]  是不是真的比我們
[00:24:42.360 --> 00:24:44.360]  更加有很多的優勢呢
[00:24:44.360 --> 00:24:45.360]  其實不是
[00:24:45.360 --> 00:24:46.360]  他們活在一個
[00:24:46.360 --> 00:24:47.360]  更加更加
[00:24:47.360 --> 00:24:50.360]  條件不好的情況當中
[00:24:50.360 --> 00:24:51.360]  但是就因為他們
[00:24:51.360 --> 00:24:53.360]  這一份的堅持
[00:24:53.360 --> 00:24:54.360]  所以
[00:24:54.360 --> 00:24:55.360]  這個福音
[00:24:55.360 --> 00:24:56.360]  可以去到的地方
[00:24:56.360 --> 00:24:59.360]  是他們想像以外這麼遠
[00:24:59.360 --> 00:25:01.360]  也是在他們想像之外
[00:25:01.360 --> 00:25:02.360]  這麼持久
[00:25:02.360 --> 00:25:04.360]  一直來到今天
[00:25:04.360 --> 00:25:07.360]  因為就有無數的信徒
[00:25:07.360 --> 00:25:09.360]  他們願意擺上這個生命
[00:25:09.360 --> 00:25:11.360]  將福音去傳開
[00:25:11.360 --> 00:25:13.360]  弟兄姊妹
[00:25:13.360 --> 00:25:16.360]  在這一年終結的時候
[00:25:16.360 --> 00:25:19.360]  我再一次來挑戰大家
[00:25:19.360 --> 00:25:20.360]  去想一想
[00:25:20.360 --> 00:25:23.360]  究竟你對於信仰的堅持
[00:25:23.360 --> 00:25:24.360]  有多少呢
[00:25:24.360 --> 00:25:25.360]  昔日
[00:25:25.360 --> 00:25:26.360]  的仕途
[00:25:26.360 --> 00:25:28.360]  他們信仰的堅持
[00:25:28.360 --> 00:25:29.360]  是用
[00:25:29.360 --> 00:25:31.360]  自己的生命
[00:25:31.360 --> 00:25:32.360]  來擺上
[00:25:32.360 --> 00:25:34.360]  做一個所謂壓住
[00:25:34.360 --> 00:25:36.360]  今天我們的堅持
[00:25:36.360 --> 00:25:38.360]  相信我們不會經驗到一個
[00:25:38.360 --> 00:25:40.360]  好像要拿一條命出來那樣
[00:25:40.360 --> 00:25:43.360]  但是當然也會有犧牲的
[00:25:43.360 --> 00:25:44.360]  當別人去
[00:25:44.360 --> 00:25:46.360]  玩的時候
[00:25:46.360 --> 00:25:48.360]  你會好像有一點犧牲
[00:25:48.360 --> 00:25:50.360]  因為你拿了來
[00:25:50.360 --> 00:25:51.360]  要為神工作
[00:25:51.360 --> 00:25:53.360]  當很多的人
[00:25:53.360 --> 00:25:55.360]  在放假
[00:25:55.360 --> 00:25:57.360]  可以睡到天昏地暗
[00:25:57.360 --> 00:25:59.360]  但原來你也會
[00:25:59.360 --> 00:26:00.360]  拿了這個時間
[00:26:00.360 --> 00:26:03.360]  去更加將福音傳開
[00:26:03.360 --> 00:26:06.360]  所以也會有一定的犧牲
[00:26:06.360 --> 00:26:07.360]  不過我相信
[00:26:07.360 --> 00:26:08.360]  這種所謂的犧牲
[00:26:08.360 --> 00:26:09.360]  是值得的
[00:26:09.360 --> 00:26:12.360]  也給我們機會
[00:26:12.360 --> 00:26:14.360]  去更加經驗神的能力
[00:26:14.360 --> 00:26:16.360]  所以盼望
[00:26:16.360 --> 00:26:18.360]  我們不要錯過這個機會
[00:26:18.360 --> 00:26:20.360]  在一年終結的時候
[00:26:20.360 --> 00:26:22.360]  我們經過了反省和檢討
[00:26:22.360 --> 00:26:25.360]  更加要去堅守這個信仰
[00:26:25.360 --> 00:26:26.360]  讓我們在有一天
[00:26:26.360 --> 00:26:29.360]  能夠站在主的台前的時候
[00:26:29.360 --> 00:26:31.360]  我們知道我們沒有白白浪費
[00:26:31.360 --> 00:26:33.360]  神給我們的生命
[00:26:33.360 --> 00:26:35.360]  但願我們這一份的忠信
[00:26:35.360 --> 00:26:37.360]  我們這一份的持守
[00:26:37.360 --> 00:26:39.360]  得到神的悅耳
[00:26:39.360 --> 00:26:41.360]  讓我們同心祈禱
[00:26:41.360 --> 00:26:46.360]  多謝你
[00:26:46.360 --> 00:26:48.360]  因為你讓我們知道
[00:26:48.360 --> 00:26:51.360]  有無數的信徒
[00:26:51.360 --> 00:26:54.360]  他們將自己的生命都擺上
[00:26:54.360 --> 00:26:58.360]  以致福音可以一代一代去傳揚
[00:26:58.360 --> 00:27:02.360]  亦都在不同的地方來傳開
[00:27:02.360 --> 00:27:04.360]  主有這些的堅持
[00:27:04.360 --> 00:27:06.360]  比對我們今天
[00:27:06.360 --> 00:27:10.360]  我們實在是很慚愧
[00:27:10.360 --> 00:27:13.360]  因為我們在很多的
[00:27:13.360 --> 00:27:15.360]  優厚的條件裡面
[00:27:15.360 --> 00:27:17.360]  有舒適的環境
[00:27:17.360 --> 00:27:19.360]  有方便的設備
[00:27:19.360 --> 00:27:21.360]  但我們卻是不認真
[00:27:21.360 --> 00:27:23.360]  我們不努力
[00:27:23.360 --> 00:27:28.360]  甚至乎在我們對你的忠誠
[00:27:28.360 --> 00:27:31.360]  我們對你深入的尋求認識
[00:27:31.360 --> 00:27:34.360]  我們都是很躲懶
[00:27:34.360 --> 00:27:37.360]  主讓我們在一年將要結束的時候
[00:27:37.360 --> 00:27:39.360]  我們有深切的反省
[00:27:39.360 --> 00:27:42.360]  亦都要來做好的準備
[00:27:42.360 --> 00:27:44.360]  以致我們不去浪費
[00:27:44.360 --> 00:27:46.360]  神給我們的生命
[00:27:46.360 --> 00:27:49.360]  不浪費你給我們個人的恩典和好處
[00:27:49.360 --> 00:27:53.360]  是能夠繼續和更多的人來分享
[00:27:53.360 --> 00:27:55.360]  讓更多人的生命都得到祝福
[00:27:55.360 --> 00:27:56.360]  主多謝你
[00:27:56.360 --> 00:27:57.360]  聽我們的禱告
[00:27:57.360 --> 00:27:59.360]  直賴主耶穌基督聖名而求
[00:27:59.360 --> 00:28:00.360]  阿門
