
[00:00:00.000 --> 00:00:07.000]  今天跟大家講一個新的題目
[00:19:27.000 --> 00:19:29.000]  我喜歡放在哪裡用
[00:19:29.000 --> 00:19:31.000]  也可以
[00:19:31.000 --> 00:19:33.000]  我喜歡在哪裡洗也可以
[00:19:33.000 --> 00:19:35.000]  甚至我放在那裡不用也可以
[00:19:35.000 --> 00:19:39.000]  我有時候想起
[00:19:39.000 --> 00:19:41.000]  這個狀況像什麼呢
[00:19:41.000 --> 00:19:43.000]  大家有沒有聽過有些長者
[00:19:43.000 --> 00:19:45.000]  他有一間黃金屋
[00:19:45.000 --> 00:19:47.000]  知不知道什麼叫黃金屋
[00:19:47.000 --> 00:19:49.000]  就是
[00:19:49.000 --> 00:19:51.000]  有些長者獨居在
[00:19:51.000 --> 00:19:53.000]  公屋單位那裡
[00:19:53.000 --> 00:19:55.000]  有空就出去
[00:19:55.000 --> 00:19:57.000]  集集集集集
[00:19:57.000 --> 00:19:59.000]  集了很多報紙
[00:19:59.000 --> 00:20:01.000]  玻璃瓶
[00:20:01.000 --> 00:20:03.000]  舊的電器
[00:20:03.000 --> 00:20:05.000]  全部放回家
[00:20:05.000 --> 00:20:07.000]  放到最後是怎樣
[00:20:07.000 --> 00:20:09.000]  整間屋
[00:20:09.000 --> 00:20:11.000]  只剩下一個位置
[00:20:11.000 --> 00:20:13.000]  然後
[00:20:13.000 --> 00:20:15.000]  他們真的嘔到出蟲
[00:20:15.000 --> 00:20:17.000]  我們試過有機會
[00:20:17.000 --> 00:20:19.000]  去這些屋裡幫他們收拾
[00:20:19.000 --> 00:20:21.000]  聽說收拾出來的東西
[00:20:21.000 --> 00:20:23.000]  是數以噸計的
[00:20:23.000 --> 00:20:25.000]  然後裡面是充滿
[00:20:25.000 --> 00:20:27.000]  小強的
[00:20:27.000 --> 00:20:29.000]  哇
[00:20:29.000 --> 00:20:31.000]  我都很佩服那些弟兄姊妹
[00:20:31.000 --> 00:20:33.000]  真的
[00:20:33.000 --> 00:20:35.000]  但
[00:20:35.000 --> 00:20:37.000]  這班長者
[00:20:37.000 --> 00:20:39.000]  為什麼他們要這樣做呢
[00:20:39.000 --> 00:20:41.000]  有人就告訴你
[00:20:41.000 --> 00:20:43.000]  其實他們的心裡
[00:20:43.000 --> 00:20:45.000]  很怕貧窮
[00:20:45.000 --> 00:20:47.000]  很怕貧窮
[00:20:47.000 --> 00:20:49.000]  很怕沒有
[00:20:49.000 --> 00:20:51.000]  所以他們就
[00:20:51.000 --> 00:20:53.000]  為自己
[00:20:53.000 --> 00:20:55.000]  預備很多
[00:20:55.000 --> 00:20:57.000]  這種貧窮的心態
[00:20:57.000 --> 00:20:59.000]  叫這些人
[00:20:59.000 --> 00:21:01.000]  不斷的
[00:21:01.000 --> 00:21:03.000]  為自己
[00:21:03.000 --> 00:21:05.000]  爭取很多很多
[00:21:05.000 --> 00:21:07.000]  他們覺得可以用的資源
[00:21:07.000 --> 00:21:09.000]  不知道這班有錢人
[00:21:09.000 --> 00:21:11.000]  是不是都是這樣
[00:21:11.000 --> 00:21:13.000]  但是弟兄姊妹
[00:21:13.000 --> 00:21:15.000]  如果我們只懂得
[00:21:15.000 --> 00:21:17.000]  積聚財寶
[00:21:17.000 --> 00:21:19.000]  而我們沒有用在一個
[00:21:19.000 --> 00:21:21.000]  很合上帝心意的
[00:21:21.000 --> 00:21:23.000]  情況裡面
[00:21:23.000 --> 00:21:25.000]  其實這也是我們的問題
[00:21:25.000 --> 00:21:27.000]  正正這班人
[00:21:27.000 --> 00:21:29.000]  這班聖經裡面
[00:21:29.000 --> 00:21:31.000]  罵的這班富有人
[00:21:31.000 --> 00:21:33.000]  他們的狀況就是這樣
[00:21:33.000 --> 00:21:35.000]  在這裡積到爛
[00:21:35.000 --> 00:21:37.000]  都沒有拿出來用
[00:21:37.000 --> 00:21:39.000]  沒有用在一些合上帝心意的裡面
[00:21:39.000 --> 00:21:41.000]  這是第一個他們的問題
[00:21:41.000 --> 00:21:43.000]  他們很貪
[00:21:43.000 --> 00:21:45.000]  他們心裡有一種很貪
[00:21:45.000 --> 00:21:47.000]  很需要多一點
[00:21:47.000 --> 00:21:49.000]  的狀況在這裡
[00:21:49.000 --> 00:21:51.000]  第二個問題是什麼呢
[00:21:51.000 --> 00:21:53.000]  第二個問題
[00:21:53.000 --> 00:21:55.000]  當我們看下去的時候
[00:21:55.000 --> 00:21:57.000]  這班有錢人又在做一些事
[00:21:57.000 --> 00:21:59.000]  他們的貪很想拿多一點財富
[00:21:59.000 --> 00:22:01.000]  就引申另一個問題出現了
[00:22:01.000 --> 00:22:03.000]  第四節
[00:22:03.000 --> 00:22:05.000]  講一件事
[00:22:05.000 --> 00:22:07.000]  工人給你們收割莊家
[00:22:07.000 --> 00:22:09.000]  你們虧欠他們的工錢
[00:22:09.000 --> 00:22:11.000]  這工錢有聲音呼叫
[00:22:11.000 --> 00:22:13.000]  這工錢有聲音呼叫
[00:22:13.000 --> 00:22:15.000]  這班有錢人
[00:22:15.000 --> 00:22:17.000]  很想多一點財富
[00:22:17.000 --> 00:22:19.000]  多到想到一個地步
[00:22:19.000 --> 00:22:21.000]  是怎樣
[00:22:21.000 --> 00:22:23.000]  開始做一些不義的事
[00:22:23.000 --> 00:22:25.000]  這些不義的事
[00:22:25.000 --> 00:22:27.000]  這裡舉了一個例子
[00:22:27.000 --> 00:22:29.000]  就是做什麼
[00:22:29.000 --> 00:22:31.000]  乞求工人的工錢
[00:22:31.000 --> 00:22:33.000]  是不是
[00:22:33.000 --> 00:22:35.000]  我看完之後
[00:22:35.000 --> 00:22:37.000]  哇這次我們香港有什麼判頭
[00:22:37.000 --> 00:22:39.000]  做完工程就走了路
[00:22:39.000 --> 00:22:41.000]  又不出糧
[00:22:41.000 --> 00:22:43.000]  香港很多建築工人
[00:22:43.000 --> 00:22:45.000]  裝修工人都說
[00:22:45.000 --> 00:22:47.000]  有汗出
[00:22:47.000 --> 00:22:49.000]  沒糧出
[00:22:49.000 --> 00:22:51.000]  就是這些情況
[00:22:51.000 --> 00:22:53.000]  我們這裡應該
[00:22:53.000 --> 00:22:55.000]  不知道有沒有老闆在這裡
[00:22:55.000 --> 00:22:57.000]  有沒有人做生意
[00:22:57.000 --> 00:22:59.000]  我不知道
[00:22:59.000 --> 00:23:01.000]  我猜我們
[00:23:01.000 --> 00:23:03.000]  乞求工人的情況
[00:23:03.000 --> 00:23:05.000]  應該沒有
[00:23:05.000 --> 00:23:07.000]  沒有聽聞過
[00:23:07.000 --> 00:23:09.000]  但是
[00:23:09.000 --> 00:23:11.000]  我聽聞過
[00:23:11.000 --> 00:23:13.000]  有些個案是什麼
[00:23:13.000 --> 00:23:15.000]  不是在我們這裡發生
[00:23:15.000 --> 00:23:17.000]  有些我們請的外籍傭工
[00:23:17.000 --> 00:23:19.000]  你知道他們都被人
[00:23:19.000 --> 00:23:21.000]  乞求工資嗎
[00:23:21.000 --> 00:23:23.000]  有些印傭我聽過
[00:23:23.000 --> 00:23:25.000]  很可怕
[00:23:25.000 --> 00:23:27.000]  現在請外傭的最低工資是多少
[00:23:27.000 --> 00:23:31.000]  不是很update
[00:23:31.000 --> 00:23:33.000]  因為沒請很久
[00:23:33.000 --> 00:23:35.000]  3570
[00:23:35.000 --> 00:23:37.000]  3570
[00:23:37.000 --> 00:23:39.000]  3740
[00:23:39.000 --> 00:23:41.000]  好像拍賣行
[00:23:41.000 --> 00:23:45.000]  還有沒有多一點
[00:23:45.000 --> 00:23:47.000]  新舊合約的交界
[00:23:47.000 --> 00:23:49.000]  所以就搞成這樣
[00:23:49.000 --> 00:23:51.000]  給個大一點的
[00:23:51.000 --> 00:23:53.000]  3740
[00:23:53.000 --> 00:23:55.000]  有些我聽說
[00:23:55.000 --> 00:23:57.000]  可能收2000
[00:23:57.000 --> 00:23:59.000]  被壓榨
[00:23:59.000 --> 00:24:01.000]  收2000
[00:24:01.000 --> 00:24:03.000]  這種
[00:24:03.000 --> 00:24:05.000]  我叫他們做什麼
[00:24:05.000 --> 00:24:07.000]  不義的貪財
[00:24:07.000 --> 00:24:09.000]  不義的貪財方法
[00:24:09.000 --> 00:24:11.000]  是不義的
[00:24:11.000 --> 00:24:13.000]  我相信我們不會這樣做
[00:24:13.000 --> 00:24:15.000]  不過
[00:24:15.000 --> 00:24:17.000]  我們有沒有另一些的行為
[00:24:17.000 --> 00:24:19.000]  或者我們的心思意念裡面
[00:24:19.000 --> 00:24:21.000]  有沒有企圖
[00:24:21.000 --> 00:24:23.000]  或者想過
[00:24:23.000 --> 00:24:25.000]  想用一些不是很正當
[00:24:25.000 --> 00:24:27.000]  不是很公義的方法
[00:24:27.000 --> 00:24:29.000]  去賺錢
[00:24:29.000 --> 00:24:31.000]  去爭取多一點的財富
[00:24:31.000 --> 00:24:33.000]  我不知道我想起了什麼
[00:24:33.000 --> 00:24:35.000]  想起了
[00:24:35.000 --> 00:24:37.000]  會不會
[00:24:37.000 --> 00:24:39.000]  借別人的錢不還
[00:24:39.000 --> 00:24:41.000]  會不會
[00:24:41.000 --> 00:24:43.000]  用一些
[00:24:43.000 --> 00:24:45.000]  不是
[00:24:45.000 --> 00:24:47.000]  法律罅的方式
[00:24:47.000 --> 00:24:49.000]  去避稅
[00:24:49.000 --> 00:24:51.000]  減稅
[00:24:51.000 --> 00:24:53.000]  免稅
[00:24:53.000 --> 00:24:55.000]  是不是
[00:24:55.000 --> 00:24:57.000]  不過我們要check我們的心
[00:24:57.000 --> 00:24:59.000]  究竟我們會不會
[00:24:59.000 --> 00:25:01.000]  因為很想有多一點的財富
[00:25:01.000 --> 00:25:03.000]  而用一些
[00:25:03.000 --> 00:25:05.000]  可能法律容許
[00:25:05.000 --> 00:25:07.000]  不過
[00:25:07.000 --> 00:25:09.000]  上帝的心意裡面
[00:25:09.000 --> 00:25:11.000]  上帝的
[00:25:11.000 --> 00:25:13.000]  律法裡面
[00:25:13.000 --> 00:25:15.000]  不容許的東西
[00:25:15.000 --> 00:25:17.000]  不公義的東西
[00:25:17.000 --> 00:25:19.000]  在當中我們要想
[00:25:19.000 --> 00:25:21.000]  我們要小心
[00:25:21.000 --> 00:25:23.000]  免得我們被貪財的心
[00:25:23.000 --> 00:25:25.000]  引導掉
[00:25:25.000 --> 00:25:27.000]  掉入罪的問題裡面
[00:25:27.000 --> 00:25:29.000]  我們要小心這件事
[00:25:29.000 --> 00:25:31.000]  避免我們像這班有錢人一樣
[00:25:31.000 --> 00:25:33.000]  用一個不義
[00:25:33.000 --> 00:25:35.000]  不法的方式去賺錢
[00:25:35.000 --> 00:25:37.000]  這是他們的第二個問題
[00:25:37.000 --> 00:25:39.000]  第三個問題是什麼呢
[00:25:39.000 --> 00:25:41.000]  第三個問題
[00:25:41.000 --> 00:25:43.000]  在第五節
[00:25:43.000 --> 00:25:45.000]  那裡說
[00:25:45.000 --> 00:25:47.000]  你們在世上享美福
[00:25:47.000 --> 00:25:49.000]  豪言樂
[00:25:49.000 --> 00:25:51.000]  當宰殺的日子
[00:25:51.000 --> 00:25:53.000]  竟驕讓你們的心
[00:25:53.000 --> 00:25:55.000]  你們定了二人的罪
[00:25:55.000 --> 00:25:57.000]  把他殺害
[00:25:57.000 --> 00:25:59.000]  他也不抵擋你們
[00:25:59.000 --> 00:26:01.000]  美福
[00:26:01.000 --> 00:26:03.000]  大家
[00:26:03.000 --> 00:26:05.000]  喜不喜歡享
[00:26:05.000 --> 00:26:07.000]  享福是挺好的
[00:26:07.000 --> 00:26:09.000]  中國人經常追求什麼
[00:26:09.000 --> 00:26:11.000]  有福氣
[00:26:11.000 --> 00:26:13.000]  我們都喜歡享福
[00:26:13.000 --> 00:26:15.000]  燕樂
[00:26:15.000 --> 00:26:17.000]  喜不喜歡
[00:26:17.000 --> 00:26:19.000]  燕樂
[00:26:19.000 --> 00:26:21.000]  燕樂也好
[00:26:21.000 --> 00:26:23.000]  飲飲食食
[00:26:23.000 --> 00:26:25.000]  中國人也很喜歡
[00:26:25.000 --> 00:26:27.000]  中國人
[00:26:27.000 --> 00:26:29.000]  在燕樂
[00:26:29.000 --> 00:26:31.000]  飲飲食食裡面
[00:26:31.000 --> 00:26:33.000]  談的東西多過在正式會議上
[00:26:33.000 --> 00:26:35.000]  談的東西
[00:26:35.000 --> 00:26:37.000]  吃吃下 大家很開心
[00:26:37.000 --> 00:26:39.000]  然後我們就會談到一些很真實的東西
[00:26:39.000 --> 00:26:41.000]  AlphaCosmic就是這樣
[00:26:41.000 --> 00:26:43.000]  要吃吃下
[00:26:43.000 --> 00:26:45.000]  然後講福音
[00:26:45.000 --> 00:26:47.000]  才會講得開心一點 聽得入一點
[00:26:47.000 --> 00:26:49.000]  所以最近我們連
[00:26:49.000 --> 00:26:51.000]  福音聖茶經班都有得吃
[00:26:53.000 --> 00:26:55.000]  要檢查一下
[00:26:55.000 --> 00:26:57.000]  是不是吃了之後 會有更多人信耶穌
[00:26:57.000 --> 00:26:59.000]  如果是的話 多辦幾場也不錯
[00:26:59.000 --> 00:27:01.000]  但是這裡展現一個
[00:27:01.000 --> 00:27:03.000]  景象是什麼呢
[00:27:03.000 --> 00:27:05.000]  這班有錢的人
[00:27:05.000 --> 00:27:07.000]  是在講他們
[00:27:07.000 --> 00:27:09.000]  享美福 耗燕樂
[00:27:09.000 --> 00:27:11.000]  這個耗字就很重要
[00:27:11.000 --> 00:27:13.000]  是不是
[00:27:13.000 --> 00:27:15.000]  經常無端端又做一樣
[00:27:15.000 --> 00:27:17.000]  無端端又來
[00:27:17.000 --> 00:27:19.000]  跌入一個叫做什麼
[00:27:19.000 --> 00:27:21.000]  我叫他做
[00:27:21.000 --> 00:27:23.000]  不能夠停止的狀況
[00:27:23.000 --> 00:27:25.000]  好像有個人
[00:27:25.000 --> 00:27:27.000]  很想吃 很想玩
[00:27:27.000 --> 00:27:29.000]  很想享受
[00:27:29.000 --> 00:27:31.000]  甚至這個燕樂
[00:27:31.000 --> 00:27:33.000]  有一種奢華的味道
[00:27:33.000 --> 00:27:35.000]  有一種很豪華
[00:27:35.000 --> 00:27:37.000]  豪華到
[00:27:37.000 --> 00:27:39.000]  其實不太需要
[00:27:39.000 --> 00:27:41.000]  然後聖經這裡說
[00:27:41.000 --> 00:27:43.000]  在宰殺的日子
[00:27:43.000 --> 00:27:45.000]  你們竟然
[00:27:45.000 --> 00:27:47.000]  驕養你們的心
[00:27:47.000 --> 00:27:49.000]  驕養這個字 我覺得
[00:27:49.000 --> 00:27:51.000]  種肉的感覺
[00:27:51.000 --> 00:27:53.000]  極力的放縱
[00:27:53.000 --> 00:27:55.000]  我們身體裡的慾望
[00:27:55.000 --> 00:27:57.000]  很想用一切的方法
[00:27:57.000 --> 00:27:59.000]  來滿足我們裡面的慾望
[00:27:59.000 --> 00:28:03.000]  因為他們有
[00:28:03.000 --> 00:28:05.000]  他們覺得 哇 我有
[00:28:05.000 --> 00:28:07.000]  所以我怎樣盡情享受
[00:28:07.000 --> 00:28:09.000]  怎樣用都沒有問題
[00:28:09.000 --> 00:28:11.000]  總之我有
[00:28:11.000 --> 00:28:13.000]  甚至去到一個地步
[00:28:13.000 --> 00:28:15.000]  他們在享樂裡
[00:28:15.000 --> 00:28:17.000]  會帶來
[00:28:17.000 --> 00:28:19.000]  會帶來
[00:28:19.000 --> 00:28:21.000]  不義的行為
[00:28:21.000 --> 00:28:23.000]  殺害人的生命
[00:28:23.000 --> 00:28:25.000]  殺害無辜人的生命
[00:28:25.000 --> 00:28:27.000]  你會看到
[00:28:27.000 --> 00:28:29.000]  這個社會上有這樣的情況出現
[00:28:29.000 --> 00:28:31.000]  就算在聖經裡
[00:28:31.000 --> 00:28:33.000]  我也想起一個例子
[00:28:33.000 --> 00:28:35.000]  大家記不記得施洗約翰是怎樣死的
[00:28:35.000 --> 00:28:39.000]  被人斬頭
[00:28:39.000 --> 00:28:41.000]  為什麼他會被人斬頭呢
[00:28:41.000 --> 00:28:43.000]  他先是被人抓了
[00:28:43.000 --> 00:28:45.000]  坐牢的
[00:28:45.000 --> 00:28:47.000]  為什麼他會被人抓了坐牢呢
[00:28:47.000 --> 00:28:51.000]  就是他公開地
[00:28:51.000 --> 00:28:53.000]  反對當時的
[00:28:53.000 --> 00:28:55.000]  皇帝希律
[00:28:55.000 --> 00:28:57.000]  做了一件事
[00:28:57.000 --> 00:28:59.000]  希律做了什麼事
[00:28:59.000 --> 00:29:01.000]  就是娶了一個
[00:29:01.000 --> 00:29:03.000]  按照當時的
[00:29:03.000 --> 00:29:05.000]  律法 當時的
[00:29:05.000 --> 00:29:07.000]  上帝的心意
[00:29:07.000 --> 00:29:09.000]  不合而娶的一個女子
[00:29:09.000 --> 00:29:11.000]  所以他公然反對
[00:29:11.000 --> 00:29:13.000]  他做這件事
[00:29:13.000 --> 00:29:15.000]  就把他抓去坐牢
[00:29:15.000 --> 00:29:17.000]  坐牢裡面
[00:29:17.000 --> 00:29:19.000]  只是想坐牢
[00:29:19.000 --> 00:29:21.000]  誰知道被娶的女子
[00:29:21.000 --> 00:29:23.000]  用了一條計
[00:29:23.000 --> 00:29:25.000]  當她女兒在跳舞的時候
[00:29:25.000 --> 00:29:27.000]  跳得很好
[00:29:27.000 --> 00:29:29.000]  希律就說你要什麼我都給你
[00:29:29.000 --> 00:29:31.000]  他就教他的女兒做什麼
[00:29:31.000 --> 00:29:33.000]  要施洗約翰的頭
[00:29:33.000 --> 00:29:35.000]  所以
[00:29:35.000 --> 00:29:37.000]  因為皇帝承諾了
[00:29:37.000 --> 00:29:39.000]  如此就死了
[00:29:39.000 --> 00:29:41.000]  這件事是怎樣發生的
[00:29:41.000 --> 00:29:43.000]  因為人要
[00:29:43.000 --> 00:29:45.000]  放縱他自己的私慾
[00:29:45.000 --> 00:29:47.000]  去做一些不合而不公義的事
[00:29:47.000 --> 00:29:49.000]  而最後引發到
[00:29:49.000 --> 00:29:51.000]  人的生命是無辜被殺害
[00:29:51.000 --> 00:29:53.000]  頂姐妹
[00:29:53.000 --> 00:29:55.000]  原來上帝是
[00:29:55.000 --> 00:29:57.000]  極力地去責備
[00:29:57.000 --> 00:29:59.000]  或者甚至是非常高調地
[00:29:59.000 --> 00:30:01.000]  不認同
[00:30:01.000 --> 00:30:03.000]  一班
[00:30:03.000 --> 00:30:05.000]  為富不仁的有錢人
[00:30:05.000 --> 00:30:07.000]  他們的問題有這些
[00:30:07.000 --> 00:30:09.000]  他們當他們
[00:30:09.000 --> 00:30:11.000]  生命裡面有錢
[00:30:11.000 --> 00:30:13.000]  或者他們用很多方法去賺錢
[00:30:13.000 --> 00:30:15.000]  他們用的錢
[00:30:15.000 --> 00:30:17.000]  完全無論是賺錢
[00:30:17.000 --> 00:30:19.000]  到用錢
[00:30:19.000 --> 00:30:21.000]  其實他們都沒有想過
[00:30:21.000 --> 00:30:23.000]  上帝的心意是怎樣
[00:30:23.000 --> 00:30:25.000]  他們的結果是什麼呢
[00:30:25.000 --> 00:30:27.000]  他們的結果是
[00:30:27.000 --> 00:30:31.000]  這段聖經就說
[00:30:31.000 --> 00:30:33.000]  第三節
[00:30:33.000 --> 00:30:35.000]  你們的金銀都獎了受
[00:30:35.000 --> 00:30:37.000]  那受要證明你們的不是
[00:30:37.000 --> 00:30:39.000]  又要吃你們的肉
[00:30:39.000 --> 00:30:41.000]  如同火燒
[00:30:41.000 --> 00:30:45.000]  那些肉會被
[00:30:45.000 --> 00:30:47.000]  燒掉
[00:30:47.000 --> 00:30:49.000]  好像火燒一樣
[00:30:49.000 --> 00:30:51.000]  我讀到這裡馬上想起一個景象
[00:30:51.000 --> 00:30:53.000]  大家不知道有沒有什麼想法呢
[00:30:53.000 --> 00:30:55.000]  你會聯想起什麼景象
[00:30:55.000 --> 00:30:57.000]  有火燒
[00:30:57.000 --> 00:30:59.000]  燒到那些肉
[00:30:59.000 --> 00:31:01.000]  都沒有了
[00:31:01.000 --> 00:31:05.000]  不是燒臘蒲
[00:31:05.000 --> 00:31:07.000]  是什麼
[00:31:07.000 --> 00:31:09.000]  我馬上想起
[00:31:09.000 --> 00:31:11.000]  這是地獄的火
[00:31:11.000 --> 00:31:13.000]  是地獄的火
[00:31:13.000 --> 00:31:15.000]  我馬上想這班有錢人都很大件事
[00:31:15.000 --> 00:31:17.000]  在地上
[00:31:17.000 --> 00:31:19.000]  他們說他們有很多的錢
[00:31:19.000 --> 00:31:21.000]  用很多的方法賺到很多錢
[00:31:21.000 --> 00:31:23.000]  然後他們在地上
[00:31:23.000 --> 00:31:25.000]  用很多的
[00:31:25.000 --> 00:31:27.000]  不同的方法去享受
[00:31:27.000 --> 00:31:29.000]  去花這些錢
[00:31:29.000 --> 00:31:31.000]  去放縱他們的私慾
[00:31:31.000 --> 00:31:33.000]  好像很開心一樣
[00:31:33.000 --> 00:31:35.000]  但是
[00:31:35.000 --> 00:31:37.000]  原來
[00:31:37.000 --> 00:31:39.000]  等他們在
[00:31:39.000 --> 00:31:41.000]  一個很長遠
[00:31:41.000 --> 00:31:43.000]  甚至是永遠的裡面
[00:31:43.000 --> 00:31:45.000]  他們將會面對一個很嚴重的刑罰
[00:31:45.000 --> 00:31:47.000]  他們所做的
[00:31:47.000 --> 00:31:49.000]  不公義不合義的事
[00:31:49.000 --> 00:31:51.000]  聖經告訴我們
[00:31:51.000 --> 00:31:53.000]  上帝是聽到的
[00:31:53.000 --> 00:31:55.000]  萬君的耶和華是知道的
[00:31:55.000 --> 00:31:57.000]  是明白會有一個
[00:31:57.000 --> 00:31:59.000]  刑罰
[00:31:59.000 --> 00:32:01.000]  給這些為富不仁的有錢人
[00:32:01.000 --> 00:32:03.000]  頂姐妹
[00:32:03.000 --> 00:32:05.000]  你有沒有留意
[00:32:05.000 --> 00:32:07.000]  城中有很多有錢人
[00:32:07.000 --> 00:32:09.000]  最近陸陸續續過身
[00:32:09.000 --> 00:32:11.000]  早前的
[00:32:11.000 --> 00:32:13.000]  工餘心
[00:32:13.000 --> 00:32:15.000]  你知不知道他現在
[00:32:15.000 --> 00:32:17.000]  數以百億計的身家
[00:32:17.000 --> 00:32:19.000]  還未知花落誰家
[00:32:19.000 --> 00:32:21.000]  打完
[00:32:21.000 --> 00:32:23.000]  和陳振聰打完官司
[00:32:23.000 --> 00:32:25.000]  現在你知不知道打什麼官司
[00:32:25.000 --> 00:32:27.000]  政府和他打官司
[00:32:27.000 --> 00:32:29.000]  政府和這個華茂
[00:32:29.000 --> 00:32:31.000]  基金打官司
[00:32:31.000 --> 00:32:33.000]  判下這筆錢
[00:32:33.000 --> 00:32:35.000]  是政府要還是慈善基金要
[00:32:35.000 --> 00:32:37.000]  所以
[00:32:37.000 --> 00:32:39.000]  有幾百億又如何
[00:32:39.000 --> 00:32:41.000]  早幾日有一個
[00:32:41.000 --> 00:32:43.000]  城中很有錢的人過身
[00:32:43.000 --> 00:32:45.000]  不知你知不知道
[00:32:45.000 --> 00:32:47.000]  就是陳庭華
[00:32:47.000 --> 00:32:49.000]  南風集團的主席
[00:32:49.000 --> 00:32:51.000]  據聞他都有過千億身家
[00:32:51.000 --> 00:32:53.000]  不過到最後
[00:32:53.000 --> 00:32:55.000]  你會發覺
[00:32:55.000 --> 00:32:57.000]  當然他帶不到樂觀財
[00:32:57.000 --> 00:32:59.000]  帶不到樂觀財
[00:32:59.000 --> 00:33:01.000]  但亦都是
[00:33:01.000 --> 00:33:03.000]  聽聞他們因為這些錢
[00:33:03.000 --> 00:33:05.000]  身家的緣故
[00:33:05.000 --> 00:33:07.000]  他們的家族又在爭產
[00:33:07.000 --> 00:33:09.000]  是不是
[00:33:09.000 --> 00:33:11.000]  我有時會想
[00:33:11.000 --> 00:33:13.000]  我們
[00:33:13.000 --> 00:33:15.000]  所積聚的財富
[00:33:15.000 --> 00:33:17.000]  我們所擁有的錢財
[00:33:17.000 --> 00:33:19.000]  其實
[00:33:19.000 --> 00:33:21.000]  是應該如何用
[00:33:21.000 --> 00:33:23.000]  是應該如何用
[00:33:23.000 --> 00:33:25.000]  是應該如何用
[00:33:25.000 --> 00:33:29.000]  在我書第四章第十七節
[00:33:29.000 --> 00:33:31.000]  有一句說話是這樣說的
[00:33:31.000 --> 00:33:35.000]  第四章第十七節
[00:33:35.000 --> 00:33:37.000]  他說
[00:33:37.000 --> 00:33:39.000]  人若知道行善
[00:33:39.000 --> 00:33:41.000]  卻不去行
[00:33:41.000 --> 00:33:43.000]  這就是他的罪了
[00:33:43.000 --> 00:33:45.000]  如果人知道
[00:33:45.000 --> 00:33:47.000]  有機會去做
[00:33:47.000 --> 00:33:49.000]  好的事
[00:33:49.000 --> 00:33:51.000]  他不去做
[00:33:51.000 --> 00:33:53.000]  原來這個就是他的罪了
[00:33:53.000 --> 00:33:55.000]  靜姐妹
[00:33:55.000 --> 00:33:57.000]  如果我們今天口袋裏面
[00:33:57.000 --> 00:33:59.000]  有錢
[00:33:59.000 --> 00:34:01.000]  而不是單純地
[00:34:01.000 --> 00:34:03.000]  要來支持我們
[00:34:03.000 --> 00:34:05.000]  基本的生活
[00:34:05.000 --> 00:34:07.000]  我們有剩餘的錢
[00:34:07.000 --> 00:34:09.000]  我們有
[00:34:09.000 --> 00:34:11.000]  足夠的錢
[00:34:11.000 --> 00:34:13.000]  我們這些錢應該如何用呢
[00:34:13.000 --> 00:34:17.000]  你回到教會內
[00:34:17.000 --> 00:34:19.000]  你一定會知道
[00:34:19.000 --> 00:34:21.000]  你一定會聽過
[00:34:21.000 --> 00:34:23.000]  是做上帝
[00:34:23.000 --> 00:34:25.000]  錢的管家
[00:34:25.000 --> 00:34:27.000]  所以嚴格來說
[00:34:27.000 --> 00:34:29.000]  如果你認同這句說話
[00:34:29.000 --> 00:34:31.000]  錢不是我們的
[00:34:31.000 --> 00:34:33.000]  是上帝給我們管的
[00:34:33.000 --> 00:34:35.000]  但怎樣呢
[00:34:35.000 --> 00:34:37.000]  是甚麼來的呢
[00:34:37.000 --> 00:34:39.000]  但錢又真的在我們的口袋
[00:34:39.000 --> 00:34:41.000]  或者在我們的戶口裏面
[00:34:41.000 --> 00:34:43.000]  那又真的我們要用
[00:34:43.000 --> 00:34:45.000]  如何用好呢
[00:34:49.000 --> 00:34:51.000]  他不介意
[00:34:51.000 --> 00:34:53.000]  或者他甚至覺得
[00:34:53.000 --> 00:34:55.000]  我們享受我們勞碌所得利的
[00:34:55.000 --> 00:34:57.000]  是一件美事
[00:34:57.000 --> 00:34:59.000]  基本上我們都可以享受
[00:34:59.000 --> 00:35:01.000]  只要我們不是好言樂
[00:35:01.000 --> 00:35:03.000]  我們不是縱慾就沒有問題
[00:35:03.000 --> 00:35:05.000]  不過在這些之外
[00:35:05.000 --> 00:35:07.000]  我們是否應該考慮一下
[00:35:07.000 --> 00:35:09.000]  我們有機會
[00:35:09.000 --> 00:35:11.000]  去行善
[00:35:11.000 --> 00:35:13.000]  有機會為主角度做一些事
[00:35:13.000 --> 00:35:15.000]  我們的錢是否可以
[00:35:15.000 --> 00:35:17.000]  很有智慧地拿出來用呢
[00:35:17.000 --> 00:35:19.000]  就不是擺在
[00:35:19.000 --> 00:35:21.000]  擺在你的倉庫裏面
[00:35:21.000 --> 00:35:23.000]  有機會
[00:35:23.000 --> 00:35:25.000]  爛
[00:35:25.000 --> 00:35:27.000]  臭
[00:35:27.000 --> 00:35:29.000]  有機會喪失
[00:35:29.000 --> 00:35:31.000]  有時我們擺得多
[00:35:31.000 --> 00:35:33.000]  價值會跌
[00:35:33.000 --> 00:35:35.000]  如果兩三年前
[00:35:35.000 --> 00:35:37.000]  你不經意把全副身家買了匯豐的股票
[00:35:37.000 --> 00:35:39.000]  那就
[00:35:39.000 --> 00:35:41.000]  你會很開心
[00:35:41.000 --> 00:35:43.000]  因為少了一大截
