
[00:00:00.000 --> 00:00:07.040]  艾成之箭 學曉從慘敗到成功的功課
[00:19:26.640 --> 00:19:29.640]  取出來的是猶大支派
[00:19:29.640 --> 00:19:31.680]  使猶大支派近前來
[00:19:31.680 --> 00:19:35.560]  再取了謝拉的宗族
[00:19:35.560 --> 00:19:39.200]  使謝拉的宗族按著加瑟人丁
[00:19:39.200 --> 00:19:41.280]  一個一個地近前來
[00:19:41.280 --> 00:19:43.600]  取出來的是撒底
[00:19:43.600 --> 00:19:45.880]  使撒底加瑟按著人丁
[00:19:45.880 --> 00:19:48.360]  一個一個地近前來
[00:19:48.360 --> 00:19:50.920]  就取出猶大支派的人
[00:19:50.920 --> 00:19:52.880]  謝拉的真孫
[00:19:52.880 --> 00:19:55.960]  撒底的孫子
[00:19:55.960 --> 00:20:00.360]  加米的兒子阿干」
[00:20:00.360 --> 00:20:02.360]  這個字「取出」很有趣
[00:20:02.360 --> 00:20:03.400]  如果原文是「被動」
[00:20:03.400 --> 00:20:04.720]  「被發現」
[00:20:04.720 --> 00:20:05.920]  「被搵」
[00:20:05.920 --> 00:20:07.720]  當天我相信是「製籤」
[00:20:07.720 --> 00:20:10.600]  或者是「污名」和「土名」
[00:20:10.600 --> 00:20:11.840]  「被搵」出來
[00:20:11.840 --> 00:20:12.800]  可以嗎
[00:20:12.800 --> 00:20:13.920]  就好像今天我們也知道
[00:20:13.920 --> 00:20:15.120]  有時有些電影節目
[00:20:15.120 --> 00:20:18.520]  有些人做些事想隱藏
[00:20:18.520 --> 00:20:21.080]  但被發現
[00:20:21.080 --> 00:20:23.160]  有些人在街上有婚外情
[00:20:23.160 --> 00:20:25.760]  被發現和另一個
[00:20:25.760 --> 00:20:29.200]  有時在金錢上去偷取別人
[00:20:29.200 --> 00:20:30.640]  被發現
[00:20:30.640 --> 00:20:32.480]  即是你自己不揭露
[00:20:32.480 --> 00:20:33.840]  你自己不改變
[00:20:33.840 --> 00:20:37.880]  將會有一天被發現
[00:20:37.880 --> 00:20:41.720]  這樣就可能為時已晚
[00:20:41.720 --> 00:20:43.720]  我們看看被發現之後
[00:20:43.720 --> 00:20:46.000]  一直被發現
[00:20:46.000 --> 00:20:47.200]  然後知道是阿干
[00:20:47.200 --> 00:20:49.120]  約書亞對阿干說
[00:20:49.120 --> 00:20:50.600]  就找了他出來
[00:20:50.600 --> 00:20:51.680]  在這麼多人
[00:20:51.680 --> 00:20:53.880]  這麼多萬人的裡面
[00:20:53.880 --> 00:20:55.480]  他就跟他這樣說
[00:20:55.480 --> 00:20:58.480]  「我而我勸你將榮耀歸給耶和華
[00:20:58.480 --> 00:21:01.080]  以色列神在他面前認罪
[00:21:01.080 --> 00:21:02.880]  將你所做的事告訴我
[00:21:02.880 --> 00:21:05.400]  不要向我隱瞞」
[00:21:05.400 --> 00:21:06.800]  接著
[00:21:06.800 --> 00:21:10.280]  阿干的回答是非常有趣的
[00:21:10.280 --> 00:21:12.520]  你看一看你就明白了
[00:21:12.520 --> 00:21:14.360]  阿干回答了
[00:21:14.360 --> 00:21:15.120]  我們一起讀
[00:21:15.120 --> 00:21:16.880]  二十節二十一節
[00:21:16.880 --> 00:21:18.040]  預備起
[00:21:18.040 --> 00:21:20.720]  阿干回答約書亞說
[00:21:20.720 --> 00:21:24.440]  「我實在得罪了耶和華以色列的神
[00:21:24.440 --> 00:21:27.800]  我所做的事如此如此
[00:21:27.800 --> 00:21:30.000]  我在所奪的財物中
[00:21:30.000 --> 00:21:33.120]  看見一件美好的士拿衣服
[00:21:33.120 --> 00:21:35.320]  二百錫克勒銀紙
[00:21:35.320 --> 00:21:38.240]  一條金紙重五十錫勒克
[00:21:38.240 --> 00:21:40.680]  我就貪愛這些物件
[00:21:40.680 --> 00:21:42.480]  便拿去了
[00:21:42.480 --> 00:21:45.960]  現今藏在我帳篷內的地裡
[00:21:45.960 --> 00:21:48.880]  銀紙在衣服底下」
[00:21:48.880 --> 00:21:49.400]  很有趣
[00:21:49.400 --> 00:21:50.640]  為什麼這麼有趣?
[00:21:50.640 --> 00:21:51.800]  剛才我說
[00:21:51.800 --> 00:21:53.480]  耶和華神說
[00:21:53.480 --> 00:21:56.240]  取了當什麼的物?
[00:21:56.240 --> 00:21:59.040]  當滅的物
[00:21:59.040 --> 00:22:01.080]  我們一起說一次
[00:22:01.080 --> 00:22:01.880]  一二三
[00:22:01.880 --> 00:22:05.680]  當滅的物
[00:22:05.680 --> 00:22:07.720]  阿干怎麼形容他拿的東西呢?
[00:22:07.720 --> 00:22:09.240]  第二十一節
[00:22:09.240 --> 00:22:16.000]  他說「是我在所奪的物中」
[00:22:16.000 --> 00:22:19.320]  他看不到是當滅的物
[00:22:19.320 --> 00:22:22.840]  並且那些是美好的士拿衣服
[00:22:22.840 --> 00:22:24.080]  看見分別嗎?
[00:22:24.080 --> 00:22:25.800]  美好的士拿衣服是
[00:22:25.800 --> 00:22:27.680]  當時巴比倫有很大的國
[00:22:27.680 --> 00:22:30.520]  巴比倫的好的物質
[00:22:30.520 --> 00:22:33.760]  裡面有金有銀
[00:22:33.760 --> 00:22:35.080]  藏在底下
[00:22:35.080 --> 00:22:39.000]  原來阿干犯的問題是
[00:22:39.000 --> 00:22:41.960]  神眼中是當滅的物
[00:22:41.960 --> 00:22:45.440]  但在阿干眼中是所奪的物
[00:22:45.440 --> 00:22:48.120]  是美好的
[00:22:48.120 --> 00:22:52.320]  原來他不知道神不喜歡什麼
[00:22:52.320 --> 00:22:53.160]  又或者這麼說
[00:22:53.160 --> 00:22:55.640]  他可能知道神不喜歡什麼
[00:22:55.640 --> 00:22:58.560]  他根本就不關心
[00:22:58.560 --> 00:23:00.360]  不理會
[00:23:00.360 --> 00:23:03.520]  這些不應該做的事
[00:23:03.520 --> 00:23:03.960]  看完節目
[00:23:03.960 --> 00:23:08.440]  你知不知道神不喜歡什麼?
[00:23:08.440 --> 00:23:10.120]  如果用地上的例子
[00:23:10.120 --> 00:23:11.760]  大概可以這樣說
[00:23:11.760 --> 00:23:15.040]  什麼是當滅之物和所奪之物
[00:23:15.040 --> 00:23:16.800]  好像很中性
[00:23:16.800 --> 00:23:18.560]  是好的東西
[00:23:18.560 --> 00:23:20.880]  就好像對我們來說
[00:23:20.880 --> 00:23:24.320]  白粉是當滅之物
[00:23:24.320 --> 00:23:27.720]  但對吃白粉的人來說
[00:23:27.720 --> 00:23:31.200]  那些是所奪的美物
[00:23:31.200 --> 00:23:32.440]  Amen?
[00:23:32.440 --> 00:23:34.560]  對我們來說
[00:23:34.560 --> 00:23:39.080]  一個借款車突然不小心掉了錢在地上
[00:23:39.080 --> 00:23:41.840]  對我們來說是什麼物?
[00:23:41.840 --> 00:23:43.280]  當滅的物
[00:23:43.280 --> 00:23:44.520]  你知不知道?
[00:23:44.520 --> 00:23:46.880]  你試試拿
[00:23:46.880 --> 00:23:49.360]  但對貪婪的人
[00:23:49.360 --> 00:23:52.280]  是所奪的美物
[00:23:52.280 --> 00:23:53.760]  Amen?
[00:23:53.760 --> 00:23:58.520]  我不知道大家有沒有去桂園機拿過錢
[00:23:58.520 --> 00:24:01.480]  如果你發現拿錢之前
[00:24:01.480 --> 00:24:02.840]  有五千元留在這裡
[00:24:02.840 --> 00:24:04.640]  上手忘記拿
[00:24:04.640 --> 00:24:09.480]  你一看就是當滅之物
[00:24:09.480 --> 00:24:13.040]  雖然我都覺得是想所奪的美物
[00:24:13.040 --> 00:24:14.440]  不過你不能拿
[00:24:14.440 --> 00:24:18.600]  但貪婪的人就是
[00:24:18.600 --> 00:24:20.320]  所奪的美物
[00:24:20.320 --> 00:24:21.560]  你明不明白分別?
[00:24:21.560 --> 00:24:22.720]  Amen?
[00:24:22.720 --> 00:24:25.280]  當他找不到分別的時候
[00:24:25.280 --> 00:24:27.920]  他不尊重上帝的話
[00:24:27.920 --> 00:24:31.880]  他拿了問題就發生
[00:24:31.880 --> 00:24:34.640]  上帝還有一個原則
[00:24:34.640 --> 00:24:36.680]  他要跟和不跟的事
[00:24:36.680 --> 00:24:39.200]  遠超過我們地上所見到
[00:24:39.200 --> 00:24:41.640]  而在屬靈上就影響著
[00:24:41.640 --> 00:24:44.040]  我們物質世界所發生
[00:24:44.040 --> 00:24:46.600]  我們再看一看在二十節裡面
[00:24:46.600 --> 00:24:49.000]  再細心一點看是什麼
[00:24:49.000 --> 00:24:51.280]  他說我實在得罪了耶和華
[00:24:51.280 --> 00:24:53.480]  似乎他又知又不知
[00:24:53.480 --> 00:24:55.640]  而他有四部曲
[00:24:55.640 --> 00:24:56.760]  令到他犯罪
[00:24:56.760 --> 00:24:57.560]  第一
[00:24:57.560 --> 00:25:00.800]  他見到
[00:25:00.800 --> 00:25:02.480]  你又見到我又見到
[00:25:02.480 --> 00:25:05.280]  不過大家的反應可以不同
[00:25:05.280 --> 00:25:08.040]  你問我見到桂圓姬有五千元
[00:25:08.040 --> 00:25:10.480]  我都覺得很開心
[00:25:10.480 --> 00:25:11.400]  不過想深一層
[00:25:11.400 --> 00:25:13.280]  不能拿
[00:25:13.280 --> 00:25:17.040]  所以他到第二部就貪愛
[00:25:17.040 --> 00:25:18.960]  貪我都未犯罪
[00:25:18.960 --> 00:25:20.560]  第三部犯罪了
[00:25:20.560 --> 00:25:23.320]  拿去
[00:25:23.320 --> 00:25:23.880]  第四
[00:25:23.880 --> 00:25:26.480]  拿去想著還可以藏起來
[00:25:26.480 --> 00:25:29.000]  將這個不可告人的秘密
[00:25:29.000 --> 00:25:30.600]  隱藏
[00:25:30.600 --> 00:25:34.000]  想著很多年之後才用
[00:25:34.000 --> 00:25:36.880]  這四部曲我們要小心
[00:25:36.880 --> 00:25:38.600]  看見
[00:25:38.600 --> 00:25:40.200]  貪愛
[00:25:40.200 --> 00:25:41.600]  拿去
[00:25:41.600 --> 00:25:42.680]  隱藏
[00:25:42.680 --> 00:25:45.200]  看見未是罪
[00:25:45.200 --> 00:25:46.520]  就好像葛培里說
[00:25:46.520 --> 00:25:49.360]  當鳥在我們棵樹上繞著
[00:25:49.360 --> 00:25:51.320]  吸引我們未是罪
[00:25:51.320 --> 00:25:54.560]  你讓牠開始見鳥巢
[00:25:54.560 --> 00:25:56.160]  生蛋
[00:25:56.160 --> 00:25:57.760]  就大件事
[00:25:57.760 --> 00:25:59.120]  不行的
[00:25:59.120 --> 00:26:00.720]  神不給
[00:26:00.720 --> 00:26:02.960]  你不要拿
[00:26:02.960 --> 00:26:04.160]  有些人做生意
[00:26:04.160 --> 00:26:06.080]  合約你知道條款
[00:26:06.080 --> 00:26:08.400]  人家不知道的加上去
[00:26:08.400 --> 00:26:11.160]  有些人甚至無簽名
[00:26:11.160 --> 00:26:12.120]  以為不知道
[00:26:12.120 --> 00:26:13.640]  可能世界完全不知道
[00:26:13.640 --> 00:26:15.320]  神知道
[00:26:15.320 --> 00:26:17.200]  不應該拿的
[00:26:17.200 --> 00:26:19.080]  不可以拿
[00:26:19.080 --> 00:26:21.240]  有些婚外情以為沒人知道
[00:26:21.240 --> 00:26:23.920]  不可以
[00:26:23.920 --> 00:26:25.880]  Amen
[00:26:25.880 --> 00:26:31.480]  所以當時那個不可告人的秘密被揭發
[00:26:31.480 --> 00:26:34.000]  所以約書亞最後作了一個了斷
[00:26:34.000 --> 00:26:35.040]  我們一起讀這個了斷
[00:26:35.040 --> 00:26:36.280]  25至26節
[00:26:36.280 --> 00:26:37.120]  1 2 3
[00:26:37.120 --> 00:26:37.960]  約書亞說
[00:26:37.960 --> 00:26:40.480]  你為什麼連累我們呢
[00:26:40.480 --> 00:26:44.320]  今天耶和華必叫你受連累
[00:26:44.320 --> 00:26:48.000]  於是以色列眾人用石頭打死他
[00:26:48.000 --> 00:26:51.200]  將石頭掹在旗上
[00:26:51.200 --> 00:26:54.360]  又用火焚燒他所有的
[00:26:54.360 --> 00:26:57.840]  眾人在亞綱身上堆成一大堆石頭
[00:26:57.840 --> 00:27:00.600]  直傳到今日
[00:27:00.600 --> 00:27:05.520]  於是耶和華轉移不法他的列路
[00:27:05.520 --> 00:27:07.840]  亦都是一個記住
[00:27:07.840 --> 00:27:09.680]  有什麼神不起悅
[00:27:09.680 --> 00:27:11.640]  不可告人的秘密
[00:27:11.640 --> 00:27:14.680]  要割斷
[00:27:14.680 --> 00:27:16.480]  明早起來
[00:27:16.480 --> 00:27:18.240]  就要做了
[00:27:18.240 --> 00:27:19.240]  去到最後
[00:27:19.240 --> 00:27:21.080]  當我們很清楚知道
[00:27:21.080 --> 00:27:23.800]  亦都行動是很困難
[00:27:23.800 --> 00:27:26.240]  但是離開這個陰影
[00:27:26.240 --> 00:27:28.120]  繼續就要向前
[00:27:28.120 --> 00:27:30.520]  離開這個陰影處理了
[00:27:30.520 --> 00:27:32.320]  我們不要留這個陰影
[00:27:32.320 --> 00:27:34.000]  就要向前
[00:27:34.000 --> 00:27:36.200]  而即刻的圖畫
[00:27:36.200 --> 00:27:38.880]  完全不同了
[00:27:38.880 --> 00:27:40.080]  不是輪流轉
[00:27:40.080 --> 00:27:42.600]  是上帝的輪轉
[00:27:42.600 --> 00:27:46.400]  即刻我們要把握神給予的機會
[00:27:46.400 --> 00:27:48.560]  做好策略安排
[00:27:48.560 --> 00:27:49.880]  再次起步
[00:27:49.880 --> 00:27:51.000]  八章第一節
[00:27:51.000 --> 00:27:51.560]  他這樣說
[00:27:51.560 --> 00:27:52.720]  我們一起讀
[00:27:52.720 --> 00:27:53.560]  只是讀第一節
[00:27:53.560 --> 00:27:54.440]  一二三
[00:27:54.440 --> 00:27:56.160]  耶和華對約書亞說
[00:27:56.160 --> 00:27:57.560]  不要懼怕
[00:27:57.560 --> 00:27:59.000]  也不要驚慌
[00:27:59.000 --> 00:28:02.560]  你起來率領一切兵丁上艾城去
[00:28:02.560 --> 00:28:06.080]  我已經把艾城的王和他的民
[00:28:06.080 --> 00:28:08.360]  他的城並他的地
[00:28:08.360 --> 00:28:10.480]  都交在你手裏
[00:28:10.480 --> 00:28:11.360]  再次重申
[00:28:11.360 --> 00:28:13.760]  不要懼怕
[00:28:13.760 --> 00:28:15.160]  不要驚慌
[00:28:15.160 --> 00:28:16.840]  好像第一章這樣說
[00:28:16.840 --> 00:28:19.440]  剛強壯膽
[00:28:19.440 --> 00:28:21.560]  率領一切的兵
[00:28:21.560 --> 00:28:26.040]  和之前第七章二到四節二三千人窺探
[00:28:26.040 --> 00:28:27.280]  有什麼分別呢
[00:28:27.280 --> 00:28:29.080]  分別就是
[00:28:29.080 --> 00:28:31.600]  第一 有神確認
[00:28:31.600 --> 00:28:34.160]  這條路是神秘的
[00:28:34.160 --> 00:28:35.240]  第二
[00:28:35.240 --> 00:28:38.520]  約書亞親自領軍
[00:28:38.520 --> 00:28:40.560]  領袖就是這樣
[00:28:40.560 --> 00:28:41.520]  是不是
[00:28:41.520 --> 00:28:42.720]  第三
[00:28:42.720 --> 00:28:44.760]  就是有足夠的資源
[00:28:44.760 --> 00:28:47.200]  是一切需要的兵
[00:28:47.200 --> 00:28:48.440]  不是三千人
[00:28:48.440 --> 00:28:50.640]  還有第四
[00:28:50.640 --> 00:28:53.480]  第四是怎樣把握神的機會
[00:28:53.480 --> 00:28:55.400]  為什麼要做好策略
[00:28:55.400 --> 00:28:56.400]  第四很重要
[00:28:56.400 --> 00:28:57.840]  就是這幾個經文
[00:28:57.840 --> 00:28:59.240]  繼續說下去
[00:28:59.240 --> 00:29:01.360]  第三 第四 第五節一起讀
[00:29:01.360 --> 00:29:02.280]  一二三
[00:29:02.280 --> 00:29:05.920]  於是約書亞和一切兵丁都起來
[00:29:05.920 --> 00:29:07.600]  要上艾城去
[00:29:07.600 --> 00:29:10.760]  約書亞選了三萬大能的勇士
[00:29:10.760 --> 00:29:13.160]  夜間打發他們前往
[00:29:13.160 --> 00:29:14.480]  吩咐他們說
[00:29:14.480 --> 00:29:16.960]  你們要在城後埋伏
[00:29:16.960 --> 00:29:18.800]  不可離城太遠
[00:29:18.800 --> 00:29:20.680]  都要各自準備
[00:29:20.680 --> 00:29:24.760]  我與我所帶領的眾民要向城前往
[00:29:24.760 --> 00:29:29.320]  城內的人將初次出來攻擊我們的時候
[00:29:29.320 --> 00:29:32.200]  我們就在他面前逃跑
[00:29:32.200 --> 00:29:35.480]  你們就從埋伏的地方起來
[00:29:35.480 --> 00:29:36.640]  奪取那城
[00:29:36.640 --> 00:29:39.000]  因為耶和華你們的神
[00:29:39.000 --> 00:29:43.080]  必把城交在你們手裡
[00:29:43.080 --> 00:29:44.560]  還有什麼呢
[00:29:44.560 --> 00:29:46.440]  有策略
[00:29:46.440 --> 00:29:50.200]  前面引他們走 後面就爆炸
[00:29:50.200 --> 00:29:51.600]  更特別的是什麼
[00:29:51.600 --> 00:29:55.240]  上帝沒有告訴你什麼策略
[00:29:55.240 --> 00:29:56.680]  跟耶利哥城不同
[00:29:56.680 --> 00:29:59.040]  只是你去 把城交給你
[00:29:59.040 --> 00:30:04.080]  你就要運用你的計劃 智慧去做
[00:30:04.080 --> 00:30:06.360]  所以最後這個第四樣
[00:30:06.360 --> 00:30:09.800]  就是這次有三萬人
[00:30:09.800 --> 00:30:11.080]  甚至三千
[00:30:11.080 --> 00:30:11.960]  足夠的資源
[00:30:11.960 --> 00:30:15.000]  並且有詳細的策略
[00:30:15.000 --> 00:30:18.400]  前後爆炸
[00:30:18.400 --> 00:30:19.200]  有些人說
[00:30:19.200 --> 00:30:22.080]  我有上帝帶領 不用想了
[00:30:22.080 --> 00:30:23.760]  全錯了
[00:30:23.760 --> 00:30:26.200]  甚至不用聖經
[00:30:26.200 --> 00:30:28.360]  不是靠車 不是靠馬
[00:30:28.360 --> 00:30:29.360]  都對的
[00:30:29.360 --> 00:30:31.560]  不過不是說你不用計劃
[00:30:31.560 --> 00:30:32.960]  有些人很有知識
[00:30:32.960 --> 00:30:35.960]  有博士 有律師等等
[00:30:35.960 --> 00:30:38.560]  我會計劃好 不用要神
[00:30:38.560 --> 00:30:40.520]  全錯了
[00:30:40.520 --> 00:30:42.280]  兩樣都要
[00:30:42.280 --> 00:30:45.760]  要上帝確認 認許 謙卑 禱告
[00:30:45.760 --> 00:30:49.000]  神又用我們的智慧策劃
[00:30:49.000 --> 00:30:50.680]  叫時就成了
[00:30:50.680 --> 00:30:54.840]  因為上帝喜歡人與神合作
[00:30:54.840 --> 00:30:56.000]  很奇妙
[00:30:56.000 --> 00:30:57.720]  每次都不一樣
[00:30:57.720 --> 00:30:59.880]  這次就是這樣成了
[00:30:59.880 --> 00:31:00.880]  其實我們的生命
[00:31:00.880 --> 00:31:03.560]  常常都準備有策劃
[00:31:03.560 --> 00:31:04.200]  好的
[00:31:04.200 --> 00:31:08.360]  我們出門都是化好妝
[00:31:08.360 --> 00:31:11.280]  清潔衣服 洗頭
[00:31:11.280 --> 00:31:13.440]  只看我太太早上起床
[00:31:13.440 --> 00:31:15.040]  看著快鏡化妝
[00:31:15.040 --> 00:31:16.760]  都做了一輪
[00:31:16.760 --> 00:31:19.720]  有時就在衣櫃前
[00:31:19.720 --> 00:31:22.240]  十五分鐘 我以為她正在祈禱
[00:31:22.240 --> 00:31:23.720]  看著衣服
[00:31:23.720 --> 00:31:25.520]  我在床上看著她
[00:31:25.520 --> 00:31:27.680]  因為她早出門 我一個小時
[00:31:27.680 --> 00:31:29.000]  看來做甚麼呢
[00:31:29.000 --> 00:31:31.840]  原來她在選衣服
[00:31:31.840 --> 00:31:34.240]  選完這件拿出來 又放進去
[00:31:34.240 --> 00:31:36.200]  可能那天見不同的客人
[00:31:36.200 --> 00:31:38.680]  晚上要跟老公拍拖
[00:31:38.680 --> 00:31:40.560]  不同的衣服 這句是我編的
[00:31:40.560 --> 00:31:42.680]  那些都是
[00:31:42.680 --> 00:31:46.200]  為甚麼要準備好
[00:31:46.200 --> 00:31:50.080]  作神的工作更加要準備好
[00:31:50.080 --> 00:31:51.080]  Amen
[00:31:51.080 --> 00:31:52.880]  就好像當日我們來到
[00:31:52.880 --> 00:31:55.440]  建立喜心聚寶
[00:31:55.440 --> 00:31:56.960]  建立雅庚堂
[00:31:56.960 --> 00:31:58.840]  我們有神的印證
[00:31:58.840 --> 00:32:00.440]  如果故事時都要講
[00:32:00.440 --> 00:32:02.640]  怎樣祈禱天開
[00:32:02.640 --> 00:32:05.840]  怎樣細心準備嘉年華人的建立
[00:32:05.840 --> 00:32:07.160]  領袖的建立
[00:32:07.160 --> 00:32:08.560]  一樣
[00:32:08.560 --> 00:32:11.280]  接下來一年內我們會去
[00:32:11.280 --> 00:32:13.000]  觀塘植塘
[00:32:13.000 --> 00:32:14.200]  為甚麼當日來深水埗
[00:32:14.200 --> 00:32:18.040]  因為幾年前深水埗是全香港最窮的社區
[00:32:18.040 --> 00:32:20.560]  在研究裏面出來
[00:32:20.560 --> 00:32:23.440]  誰知現在深水埗是尾四窮
[00:32:23.440 --> 00:32:25.560]  最窮是觀塘
[00:32:25.560 --> 00:32:27.560]  所以我們會接下來
[00:32:27.560 --> 00:32:31.480]  繼續禱告尋求人的資源
[00:32:31.480 --> 00:32:33.760]  金錢的資源 地方的準備
[00:32:33.760 --> 00:32:37.440]  我們亦都派探子先去那裏洗樓
[00:32:37.440 --> 00:32:39.800]  去那裏做年精人工作
[00:32:39.800 --> 00:32:42.920]  我們等候上帝的時間
[00:32:42.920 --> 00:32:44.320]  小心準備
[00:32:44.320 --> 00:32:46.600]  可能幾年後中了地方再窮一點
[00:32:46.600 --> 00:32:48.640]  我們再派人去
[00:32:48.640 --> 00:32:49.680]  是不是很興奮
[00:32:49.680 --> 00:32:50.560]  Amen
[00:32:50.560 --> 00:32:51.840]  興不興奮
[00:32:51.840 --> 00:32:53.680]  你的樣子不是很興奮
[00:32:53.680 --> 00:32:54.840]  興不興奮
[00:32:54.840 --> 00:32:56.760]  這樣就像了
[00:32:56.760 --> 00:32:59.040]  所以我們都準備我們的心
[00:32:59.040 --> 00:33:02.160]  在裏面把握每一次的機會
[00:33:02.160 --> 00:33:03.840]  作好策略的安排
[00:33:03.840 --> 00:33:06.440]  等候上帝的差遣
[00:33:06.440 --> 00:33:08.280]  我們知道以往有人這樣說
[00:33:08.280 --> 00:33:09.560]  我們如果犯了一個錯
[00:33:09.560 --> 00:33:11.600]  第一次犯錯
[00:33:11.600 --> 00:33:13.320]  我們明白
[00:33:13.320 --> 00:33:15.040]  第二次又犯同一個錯
[00:33:15.040 --> 00:33:17.600]  可能我們覺得他很慘
[00:33:17.600 --> 00:33:19.440]  第三次又犯同一個錯
[00:33:19.440 --> 00:33:22.600]  就會很蠢
[00:33:22.600 --> 00:33:25.000]  因為受苦的是自己
[00:33:25.000 --> 00:33:26.560]  約書亞沒有
[00:33:26.560 --> 00:33:29.080]  如果第四次又犯同一個錯
[00:33:29.080 --> 00:33:31.240]  就是很難
[00:33:31.240 --> 00:33:32.280]  我想他都會知道
[00:33:32.280 --> 00:33:34.680]  不過費時肉
[00:33:34.680 --> 00:33:35.960]  我們學習約書亞
[00:33:35.960 --> 00:33:37.800]  這個領袖
[00:33:37.800 --> 00:33:42.120]  因為上帝準備我們美好的前路
[00:33:42.120 --> 00:33:44.680]  錯了明改變
[00:33:44.680 --> 00:33:45.800]  在總結的裏面
[00:33:45.800 --> 00:33:47.000]  我們請敬拜隊
[00:33:47.000 --> 00:33:49.520]  有三件事我們再重複
[00:33:49.520 --> 00:33:52.440]  我們不要抵賴
[00:33:52.440 --> 00:33:54.840]  要查考反思
[00:33:54.840 --> 00:33:57.400]  問出問題的根源
[00:33:57.400 --> 00:33:59.480]  不要拖拖拉拉
[00:33:59.480 --> 00:34:02.480]  要行動對質糾正
[00:34:02.480 --> 00:34:05.720]  不要輕看每次神給的機會
[00:34:05.720 --> 00:34:08.120]  要做好策略和安排
[00:34:08.120 --> 00:34:12.760]  更加在過程中要小心犯罪四步谷
[00:34:12.760 --> 00:34:13.560]  當我準備時
[00:34:13.560 --> 00:34:15.960]  我自己每一次都反思
[00:34:15.960 --> 00:34:18.840]  回到重溫我的生命
[00:34:18.840 --> 00:34:21.800]  做些什麼我要改變
[00:34:21.800 --> 00:34:24.240]  看見那裏未犯罪
[00:34:24.240 --> 00:34:26.520]  貪愛就開始勤
[00:34:26.520 --> 00:34:30.280]  接著拿取並且隱藏
[00:34:30.280 --> 00:34:32.480]  願上帝幫助我們
[00:34:32.480 --> 00:34:36.320]  吐氣
[00:34:36.320 --> 00:34:37.520]  快完結了
[00:34:37.520 --> 00:34:38.880]  就是在這個時刻
[00:34:38.880 --> 00:34:41.840]  我們見到神有另一個神蹟發生
[00:34:41.840 --> 00:34:42.920]  什麼神蹟
[00:34:42.920 --> 00:34:45.000]  原來當我們這樣行神
[00:34:45.000 --> 00:34:46.320]  就給予他另一個神蹟
[00:34:46.320 --> 00:34:50.800]  就是記載在這裏的後記
[00:34:50.800 --> 00:34:52.880]  原來當他這樣打贏了
[00:34:52.880 --> 00:34:54.840]  竟然就發生第一件事
[00:34:54.840 --> 00:34:56.040]  這件事是怎樣
[00:34:56.040 --> 00:34:57.120]  不如我們一起站立
[00:34:57.120 --> 00:35:00.040]  讀完最後兩節經文
[00:35:00.040 --> 00:35:00.840]  我們一起讀
[00:35:00.840 --> 00:35:02.760]  那時,1,2,3
[00:35:02.760 --> 00:35:07.640]  那時
[00:35:07.640 --> 00:35:10.400]  以色列神足一座壇
[00:35:10.400 --> 00:35:14.720]  是眾人在這壇上給耶和華
[00:35:14.720 --> 00:35:18.320]  奉獻凡濟和平哀濟
[00:35:18.320 --> 00:35:21.960]  這一座壇有什麼特別
[00:35:21.960 --> 00:35:23.400]  因為在迦南地
[00:35:23.400 --> 00:35:25.560]  在那個時刻
[00:35:25.560 --> 00:35:28.160]  還沒有一座壇敬拜耶和華
[00:35:28.160 --> 00:35:31.080]  全部都是巴力神
[00:35:31.080 --> 00:35:32.600]  當地的神
[00:35:32.600 --> 00:35:33.920]  在那一刻
[00:35:33.920 --> 00:35:36.240]  當他們打完這場仗
[00:35:36.240 --> 00:35:38.280]  上帝給予這個恩典
[00:35:38.280 --> 00:35:42.240]  為神足一座壇
[00:35:42.240 --> 00:35:44.080]  很重要
[00:35:44.080 --> 00:35:47.680]  其實我們的生命和神的壇沒有分開
[00:35:47.680 --> 00:35:50.880]  這個好像是人需要打的仗
[00:35:50.880 --> 00:35:53.200]  也是人安居的時刻
[00:35:53.200 --> 00:35:56.680]  也是上帝的戰役
[00:35:56.680 --> 00:35:59.520]  我們的生命其實就是神的壇
[00:35:59.520 --> 00:36:00.720]  新約也說
[00:36:00.720 --> 00:36:04.080]  我們身體是聖靈的什麼
[00:36:04.080 --> 00:36:06.080]  電
[00:36:06.080 --> 00:36:08.720]  讓我們這樣去記得
[00:36:08.720 --> 00:36:13.080]  讓今天神的經文向我們說話
[00:36:13.080 --> 00:36:14.840]  在我們唱回應詩前
[00:36:14.840 --> 00:36:18.720]  不如我們一起閉上眼睛
[00:36:18.720 --> 00:36:20.680]  我不知道上帝今天藉著這個經文
[00:36:20.680 --> 00:36:24.080]  跟你說些什麼
[00:36:24.080 --> 00:36:26.440]  但是你很想按照上帝的提醒
[00:36:26.440 --> 00:36:28.920]  這三個方向來禱告
[00:36:28.920 --> 00:36:30.640]  我很想特別為你祈禱
[00:36:30.640 --> 00:36:33.240]  我自己也是
[00:36:33.240 --> 00:36:34.440]  要行不全情
[00:36:34.440 --> 00:36:38.680]  不斷要時刻警醒
[00:36:38.680 --> 00:36:42.000]  讓我們的生命都這樣朝向
[00:36:42.000 --> 00:36:42.880]  如果你是其中一個
[00:36:42.880 --> 00:36:46.080]  很想我今天這樣按照經文為你禱告
[00:36:46.080 --> 00:36:47.720]  讓你活出
[00:36:47.720 --> 00:36:49.120]  分辨出
