
[00:00:00.000 --> 00:00:06.000]  感謝主,一同敬拜主,一同祈禱
[00:22:01.000 --> 00:22:03.000]  他要潔淨祭司們
[00:22:03.000 --> 00:22:05.000]  將野金的工人提煉金銀
[00:22:05.000 --> 00:22:07.000]  好讓祭司們知道
[00:22:07.000 --> 00:22:11.000]  向上主貢獻合宜的祭物
[00:22:11.000 --> 00:22:13.000]  第十四節的經文
[00:22:13.000 --> 00:22:15.000]  很簡單地說
[00:22:15.000 --> 00:22:17.000]  他醫好了失明和跛腳的人
[00:22:17.000 --> 00:22:19.000]  這個不是重點
[00:22:19.000 --> 00:22:22.000]  要醫好那些人不是重點
[00:22:22.000 --> 00:22:25.000]  於是又有人稱頌耶穌是大位之子
[00:22:25.000 --> 00:22:28.000]  還有兒童在聖殿裡面呼喊
[00:22:28.000 --> 00:22:31.000]  頌讚歸於大位之子
[00:22:31.000 --> 00:22:34.000]  祭司長和經學教師就很憤怒
[00:22:34.000 --> 00:22:37.000]  就開始責備耶穌
[00:22:37.000 --> 00:22:42.000]  祭司長和經學教師為什麼會憤怒呢?
[00:22:42.000 --> 00:22:44.000]  假如我們聽到
[00:22:44.000 --> 00:22:47.000]  我們會不會生氣呢?
[00:22:47.000 --> 00:22:48.000]  不會的
[00:22:48.000 --> 00:22:50.000]  因為我們認為耶穌真是大位之子
[00:22:50.000 --> 00:22:53.000]  但是那些祭司就不是這樣想
[00:22:53.000 --> 00:22:57.000]  他們不認為耶穌是大位之子
[00:22:57.000 --> 00:23:00.000]  他們極其量承認耶穌是一位先知
[00:23:00.000 --> 00:23:03.000]  但是絕對不肯承認他是沒錯的
[00:23:03.000 --> 00:23:07.000]  所以他們就生氣了
[00:23:07.000 --> 00:23:11.000]  但是耶穌的回答可能令他們更加生氣
[00:23:11.000 --> 00:23:13.000]  耶穌引用了一節舊約的聖經
[00:23:13.000 --> 00:23:18.000]  他說「你使兒童和嬰兒發出完美的頌讚」
[00:23:18.000 --> 00:23:23.000]  其實這句話是出自詩篇第八篇第一節到第二節
[00:23:23.000 --> 00:23:25.000]  他說「上主我們的主
[00:23:25.000 --> 00:23:27.000]  祢的偉大彰顯全地
[00:23:27.000 --> 00:23:30.000]  頌讚祢的聲音上達諸天
[00:23:30.000 --> 00:23:34.000]  嬰兒和幼童一起歌唱」
[00:23:34.000 --> 00:23:38.000]  主耶穌以一個王的身份進城
[00:23:38.000 --> 00:23:41.000]  這個行動就一共完成了四個
[00:23:41.000 --> 00:23:45.000]  律法先知和詩篇對耶穌的預言
[00:23:45.000 --> 00:23:49.000]  所以這是一個很重要的行動
[00:23:49.000 --> 00:23:53.000]  也是四本福音書都有記載的事件
[00:23:53.000 --> 00:23:56.000]  這件事對我們有什麼提醒呢?
[00:23:56.000 --> 00:23:59.000]  首先如果我們中間有微信主的朋友
[00:23:59.000 --> 00:24:03.000]  我想大家看到主耶穌應驗了
[00:24:03.000 --> 00:24:08.000]  或者說完成了聖經對他的預言
[00:24:08.000 --> 00:24:09.000]  是四次
[00:24:09.000 --> 00:24:13.000]  其中有些預言其實是耶穌出生之前
[00:24:13.000 --> 00:24:15.000]  一千年就已經寫下了
[00:24:15.000 --> 00:24:18.000]  例如詩篇二十四篇
[00:24:18.000 --> 00:24:20.000]  在全世界歷史當中
[00:24:20.000 --> 00:24:24.000]  從來都沒有幾十個預言都應驗在同一個人身上
[00:24:24.000 --> 00:24:25.000]  今天我們只看了四個
[00:24:25.000 --> 00:24:27.000]  但是聖經裡面還有很多
[00:24:27.000 --> 00:24:31.000]  所以我們相信耶穌真是上帝的兒子
[00:24:31.000 --> 00:24:34.000]  我鼓勵大家都相信
[00:24:34.000 --> 00:24:38.000]  上個星期有一位來我們教會的年紀
[00:24:38.000 --> 00:24:41.000]  Sylvia 她是自信主
[00:24:41.000 --> 00:24:44.000]  她的丈夫Michael Choi
[00:24:44.000 --> 00:24:46.000]  我們都認識他們
[00:24:46.000 --> 00:24:47.000]  他來了一年多
[00:24:47.000 --> 00:24:50.000]  Michael Choi 去年十一月受洗
[00:24:50.000 --> 00:24:53.000]  信耶穌是一件光榮的事
[00:24:53.000 --> 00:24:55.000]  是值得我們歡喜快樂的
[00:24:55.000 --> 00:24:59.000]  所以我今天特別開心見到Sylvia
[00:24:59.000 --> 00:25:01.000]  我鼓勵微信主的朋友
[00:25:01.000 --> 00:25:03.000]  你應該早日信耶穌
[00:25:03.000 --> 00:25:06.000]  早日得到上主的祝福
[00:25:06.000 --> 00:25:09.000]  對於已經信主的弟兄姊妹來說
[00:25:09.000 --> 00:25:14.000]  主耶穌是我們行事為人的最高榜樣
[00:25:14.000 --> 00:25:17.000]  我們雖然不必守舊約的律法
[00:25:17.000 --> 00:25:20.000]  它是有一個更高的標準
[00:25:20.000 --> 00:25:23.000]  來讓我們去效法的
[00:25:23.000 --> 00:25:27.000]  就是主耶穌和祂的教訓
[00:25:27.000 --> 00:25:32.000]  祂今天提醒我們要學習祂的柔和謙虛
[00:25:32.000 --> 00:25:33.000]  祂雖然是王
[00:25:33.000 --> 00:25:37.000]  但是祂完全順服天父的安排
[00:25:37.000 --> 00:25:41.000]  騎一隻小驢進入耶路撒冷
[00:25:41.000 --> 00:25:46.000]  我們也應該效法主的順服和謙虛
[00:25:46.000 --> 00:25:50.000]  我們要尋求明白上主的旨意
[00:25:50.000 --> 00:25:54.000]  和謙虛地進行上主的旨意
[00:25:54.000 --> 00:25:55.000]  求主幫助我們
[00:25:55.000 --> 00:25:57.000]  我們一同祈禱
[00:25:57.000 --> 00:25:59.000]  榮耀的主耶穌
[00:25:59.000 --> 00:26:02.000]  我們感謝祢成為我們的主和救主
[00:26:02.000 --> 00:26:03.000]  求祢幫助我們
[00:26:03.000 --> 00:26:07.000]  事實上效法祢的溫柔、柔和、謙虛
[00:26:07.000 --> 00:26:10.000]  幫助別人能夠從我們身上看見祢
[00:26:10.000 --> 00:26:12.000]  奉耶穌基督的名祈禱
[00:26:12.000 --> 00:26:13.000]  阿門
