
[00:00:00.000 --> 00:00:04.740]  今天很黑心分享的題目叫做「聰明反被聰明誤」
[00:17:38.920 --> 00:17:40.920]  起碼我們真的沒見過他
[00:17:40.920 --> 00:17:42.920]  跟上帝有任何的描述
[00:17:42.920 --> 00:17:44.920]  個別的關係
[00:17:44.920 --> 00:17:46.920]  如果我們回頭去想
[00:17:46.920 --> 00:17:48.920]  為什麼會是這樣的鎖羅門
[00:17:49.160 --> 00:17:51.120]  因為我們知道大衛
[00:17:51.120 --> 00:17:52.120]  我都說了
[00:17:52.120 --> 00:17:53.120]  他已經很老了
[00:17:53.120 --> 00:17:55.120]  其實他都沒有親近兒子
[00:17:55.120 --> 00:17:56.120]  夏青年說真的
[00:17:56.120 --> 00:17:58.120]  他很正正經經地
[00:17:58.120 --> 00:17:59.120]  將皇位傳給他
[00:17:59.120 --> 00:18:01.120]  似乎都沒有做到
[00:18:01.120 --> 00:18:03.120]  不過大衛仍然的
[00:18:03.120 --> 00:18:05.120]  既然要納得他的時候
[00:18:05.120 --> 00:18:06.120]  就將他自己的東西
[00:18:06.120 --> 00:18:08.120]  就一廂情願
[00:18:08.120 --> 00:18:09.120]  就丟了給兒子
[00:18:09.120 --> 00:18:11.120]  所以在他的遺囑裡面
[00:18:11.120 --> 00:18:12.120]  只是吩咐他
[00:18:12.120 --> 00:18:13.120]  真的好好的
[00:18:13.120 --> 00:18:15.120]  來去管理這個國家
[00:18:15.120 --> 00:18:16.120]  並且最重要的
[00:18:16.120 --> 00:18:18.120]  就是要興建聖殿
[00:18:18.360 --> 00:18:21.320]  雖然如果我們仔細看的遺囑
[00:18:21.320 --> 00:18:23.320]  大衛說了什麼
[00:18:23.320 --> 00:18:26.320]  大衛其實也有說
[00:18:26.320 --> 00:18:28.320]  第四節也有說
[00:18:28.320 --> 00:18:29.320]  你和你的子孫
[00:18:29.320 --> 00:18:30.320]  真的要好好的
[00:18:30.320 --> 00:18:32.320]  走在神的面前
[00:18:32.320 --> 00:18:34.320]  耶和華答應過的
[00:18:34.320 --> 00:18:36.320]  將我們這個皇位
[00:18:36.320 --> 00:18:38.320]  一代一代
[00:18:38.320 --> 00:18:40.320]  這樣傳流下去
[00:18:40.320 --> 00:18:42.320]  也提到要遵守
[00:18:42.320 --> 00:18:43.320]  摩西的律法
[00:18:43.320 --> 00:18:44.320]  那些東西一樣
[00:18:44.320 --> 00:18:46.320]  但是某程度來說
[00:18:46.560 --> 00:18:49.520]  所羅門整個人生的展現
[00:18:49.520 --> 00:18:52.520]  他只記得要做事
[00:18:52.520 --> 00:18:53.520]  把國家搞定
[00:18:53.520 --> 00:18:56.520]  然後就興建聖殿
[00:18:56.520 --> 00:18:57.520]  為什麼會這樣呢
[00:18:57.520 --> 00:18:58.520]  不知道
[00:18:58.520 --> 00:19:00.520]  我們也是靠猜測的
[00:19:00.520 --> 00:19:01.520]  某程度我們看到
[00:19:01.520 --> 00:19:03.520]  一個很好的年輕皇帝
[00:19:03.520 --> 00:19:04.520]  很孝順
[00:19:04.520 --> 00:19:05.520]  很有使命感
[00:19:05.520 --> 00:19:07.520]  知道應該做什麼
[00:19:07.520 --> 00:19:08.520]  也很忠誠
[00:19:08.520 --> 00:19:10.520]  上帝有沒有賜福給他
[00:19:10.520 --> 00:19:11.520]  有沒有憐憫他
[00:19:11.520 --> 00:19:12.520]  有的
[00:19:12.520 --> 00:19:13.520]  因為我們知道
[00:19:13.520 --> 00:19:15.520]  所羅門的皇朝盛世
[00:19:15.760 --> 00:19:17.720]  是前無古人
[00:19:17.720 --> 00:19:18.720]  後無來者
[00:19:18.720 --> 00:19:19.720]  到今時今日
[00:19:19.720 --> 00:19:20.720]  也沒有
[00:19:20.720 --> 00:19:21.720]  所以所有的意識的人
[00:19:21.720 --> 00:19:22.720]  都是很懷念
[00:19:22.720 --> 00:19:24.720]  所羅門王的時代
[00:19:24.720 --> 00:19:26.720]  我們就算在網上
[00:19:26.720 --> 00:19:29.720]  查一些不是基督教的資料
[00:19:29.720 --> 00:19:31.720]  他形容所羅門的時候
[00:19:31.720 --> 00:19:32.720]  也給我們看到
[00:19:32.720 --> 00:19:33.720]  一個很出色的領袖
[00:19:33.720 --> 00:19:35.720]  他也說
[00:19:35.720 --> 00:19:36.720]  繼位之後
[00:19:36.720 --> 00:19:38.720]  消滅了很多政敵
[00:19:38.720 --> 00:19:39.720]  也安插了很多親信
[00:19:39.720 --> 00:19:41.720]  在不同的軍事政府
[00:19:41.720 --> 00:19:42.720]  宗教裡面
[00:19:42.720 --> 00:19:43.720]  我們看到
[00:19:43.720 --> 00:19:45.720]  這個領袖非常棒
[00:19:45.960 --> 00:19:47.720]  絕對有人事管理的人才
[00:19:47.720 --> 00:19:49.720]  才可以統一國家
[00:19:49.720 --> 00:19:51.720]  一個國家能夠輕盛
[00:19:51.720 --> 00:19:53.720]  其實一定不能有內鬥
[00:19:53.720 --> 00:19:54.720]  一個家庭也是
[00:19:54.720 --> 00:19:56.720]  一個家庭不和
[00:19:56.720 --> 00:19:58.720]  怎樣也不會發達
[00:19:58.720 --> 00:19:59.720]  除此之外
[00:19:59.720 --> 00:20:01.720]  雖然他不像鴨山龍
[00:20:01.720 --> 00:20:02.720]  他不是一個戰士
[00:20:02.720 --> 00:20:05.720]  但是他的軍事能力
[00:20:05.720 --> 00:20:06.720]  絕對不少
[00:20:06.720 --> 00:20:07.720]  在他的年代
[00:20:07.720 --> 00:20:10.720]  才正式有步兵
[00:20:10.720 --> 00:20:11.720]  騎兵
[00:20:11.720 --> 00:20:12.720]  這些軍隊的體制
[00:20:12.720 --> 00:20:15.720]  而且他還可以賺錢
[00:20:15.960 --> 00:20:17.720]  商貿的能力很強
[00:20:17.720 --> 00:20:19.720]  並且行政管治的能力
[00:20:19.720 --> 00:20:21.720]  更加一絕
[00:20:21.720 --> 00:20:23.720]  十二支派在大衛的年代
[00:20:23.720 --> 00:20:25.720]  是靠打回來
[00:20:25.720 --> 00:20:27.720]  真正萬眾歸心
[00:20:27.720 --> 00:20:28.720]  其實要去到所羅門
[00:20:28.720 --> 00:20:30.720]  他用行政的管治
[00:20:30.720 --> 00:20:32.720]  令十二支派重新劃地方
[00:20:32.720 --> 00:20:35.720]  怎樣去設立總督制的管理
[00:20:35.720 --> 00:20:37.720]  是很重要的
[00:20:37.720 --> 00:20:38.720]  所以和大家說
[00:20:38.720 --> 00:20:39.720]  行政就是愛
[00:20:39.720 --> 00:20:41.720]  這個口號一定要知道
[00:20:41.720 --> 00:20:42.720]  不要想著
[00:20:42.720 --> 00:20:44.720]  行政的管理
[00:20:44.960 --> 00:20:45.920]  有些麻煩
[00:20:45.920 --> 00:20:46.920]  但是這麼多人
[00:20:46.920 --> 00:20:47.920]  沒有行政管理
[00:20:47.920 --> 00:20:49.920]  那個地方不能夠愉快生活
[00:20:49.920 --> 00:20:50.920]  厲害嗎
[00:20:50.920 --> 00:20:51.920]  很厲害
[00:20:51.920 --> 00:20:54.920]  一個皇帝有這麼多的才能
[00:20:54.920 --> 00:20:55.920]  而且最重要
[00:20:55.920 --> 00:20:56.920]  令他興盛的原因
[00:20:56.920 --> 00:20:58.920]  就是他有絕對的
[00:20:58.920 --> 00:21:00.920]  一流的外交手段
[00:21:00.920 --> 00:21:03.920]  以致到四周圍的列邦
[00:21:03.920 --> 00:21:05.920]  都和他有非常好的關係
[00:21:05.920 --> 00:21:06.920]  而其中
[00:21:06.920 --> 00:21:08.920]  他就用了他的智慧與能力
[00:21:08.920 --> 00:21:11.920]  參與了這個叫做亂分的制度
[00:21:11.920 --> 00:21:12.920]  就是說
[00:21:12.920 --> 00:21:14.920]  我就娶你的公主
[00:21:15.160 --> 00:21:15.920]  把我的公主嫁出去
[00:21:15.920 --> 00:21:16.920]  其實和中國一樣
[00:21:16.920 --> 00:21:18.920]  大家都明白那些道理
[00:21:18.920 --> 00:21:20.920]  於是就因為他的盡心盡性
[00:21:20.920 --> 00:21:21.920]  盡意盡力
[00:21:21.920 --> 00:21:23.920]  很努力的一個皇帝
[00:21:23.920 --> 00:21:24.920]  而且他也賦予了
[00:21:24.920 --> 00:21:27.920]  很多天賦的能力與才華
[00:21:27.920 --> 00:21:28.920]  也很得到上帝
[00:21:28.920 --> 00:21:30.920]  給他的智慧和祝福
[00:21:30.920 --> 00:21:32.920]  所以就開設了
[00:21:32.920 --> 00:21:35.920]  以色列國最偉大的一個皇朝
[00:21:35.920 --> 00:21:36.920]  不過可惜
[00:21:36.920 --> 00:21:38.920]  我們今天說他
[00:21:38.920 --> 00:21:40.920]  叫做聰明反被聰明
[00:21:40.920 --> 00:21:41.920]  那個結局
[00:21:42.160 --> 00:21:45.120]  當然不是永遠傳流下去
[00:21:45.120 --> 00:21:46.120]  所以我們看一看
[00:21:46.120 --> 00:21:49.120]  其實我們說的三代的祝福
[00:21:49.120 --> 00:21:50.120]  阿巴拉罕 以塞 阿閣
[00:21:50.120 --> 00:21:51.120]  我已經說過一次
[00:21:51.120 --> 00:21:52.120]  其實當我這樣看
[00:21:52.120 --> 00:21:53.120]  所洛門的時候
[00:21:53.120 --> 00:21:54.120]  其實他也是三代
[00:21:54.120 --> 00:21:55.120]  他的父親
[00:21:55.120 --> 00:21:57.120]  第一身是經歷神
[00:21:57.120 --> 00:21:58.120]  你也是很愛主
[00:21:58.120 --> 00:22:00.120]  就像阿巴拉罕一樣
[00:22:00.120 --> 00:22:02.120]  他和以塞
[00:22:02.120 --> 00:22:04.120]  其實就是二代
[00:22:04.120 --> 00:22:06.120]  是透過父親的神
[00:22:06.120 --> 00:22:07.120]  而去認識
[00:22:07.120 --> 00:22:09.120]  究竟是否能夠成為他的神
[00:22:09.120 --> 00:22:11.120]  但是如果你問公職
[00:22:11.360 --> 00:22:15.320]  所洛門是聰明過以塞很多倍
[00:22:15.320 --> 00:22:18.320]  聰明過以塞成就很高
[00:22:18.320 --> 00:22:20.320]  以塞就好像閃閃爍爍
[00:22:20.320 --> 00:22:22.320]  被老婆說了算
[00:22:22.320 --> 00:22:24.320]  但是他的下一代
[00:22:24.320 --> 00:22:26.320]  我們看自己不夠
[00:22:26.320 --> 00:22:27.320]  要看他下一代
[00:22:27.320 --> 00:22:28.320]  才能看到他上一代的功力
[00:22:28.320 --> 00:22:31.320]  瓦閣竟然被上帝
[00:22:31.320 --> 00:22:33.320]  簡稱為以色列
[00:22:33.320 --> 00:22:35.320]  以色列就是神榮耀的皇子
[00:22:35.320 --> 00:22:36.320]  而十二個支派
[00:22:36.320 --> 00:22:38.320]  是由瓦閣而出
[00:22:38.320 --> 00:22:39.320]  回過頭來看
[00:22:39.560 --> 00:22:41.520]  看羅波安
[00:22:41.520 --> 00:22:43.520]  羅波安接了皇位
[00:22:43.520 --> 00:22:44.520]  不久之後
[00:22:44.520 --> 00:22:47.520]  十二支派又再分裂
[00:22:47.520 --> 00:22:49.520]  十個支派成為北國
[00:22:49.520 --> 00:22:51.520]  剩下兩個支派
[00:22:51.520 --> 00:22:53.520]  留給羅波安這條拉
[00:22:53.520 --> 00:22:55.520]  而聖經說得很清楚
[00:22:55.520 --> 00:22:57.520]  留給他不是因為所洛門
[00:22:57.520 --> 00:23:00.520]  是因為神答應了大衛
[00:23:00.520 --> 00:23:04.520]  他的子孫一直在皇位裡
[00:23:04.520 --> 00:23:07.520]  所以才留下兩個支派給他
[00:23:07.760 --> 00:23:10.720]  如果你讀聖經裡的歷史書
[00:23:10.720 --> 00:23:11.720]  你會發現
[00:23:11.720 --> 00:23:15.720]  猶太也沒有誰是好的皇帝
[00:23:15.720 --> 00:23:17.720]  其實在這幅童話裡
[00:23:17.720 --> 00:23:19.720]  給我們一個很好的提醒
[00:23:19.720 --> 00:23:22.720]  我們經常希望下一代比我們好
[00:23:22.720 --> 00:23:24.720]  但是我們一直在想的好
[00:23:24.720 --> 00:23:26.720]  就是讀書好
[00:23:26.720 --> 00:23:27.720]  成績好
[00:23:27.720 --> 00:23:28.720]  賺錢好
[00:23:28.720 --> 00:23:29.720]  人舒服
[00:23:29.720 --> 00:23:32.720]  然後他們能夠吃喝玩樂
[00:23:32.720 --> 00:23:35.720]  這好像是父母的心願
[00:23:35.720 --> 00:23:37.720]  不知為何會變成這樣
[00:23:37.960 --> 00:23:39.720]  跟我們以前老一輩的不一樣
[00:23:39.720 --> 00:23:42.720]  即是岳飛的母親
[00:23:42.720 --> 00:23:44.720]  黑過背都要她精忠報國
[00:23:44.720 --> 00:23:46.720]  我們那個年代沒有那麼偉大
[00:23:46.720 --> 00:23:48.720]  母親都叫你做一個好人
[00:23:48.720 --> 00:23:50.720]  要祝福的社會
[00:23:50.720 --> 00:23:52.720]  要回饋的社會
[00:23:52.720 --> 00:23:54.720]  其實很多我們的倫理道德
[00:23:54.720 --> 00:23:56.720]  其實這幾十年轉變了很多
[00:23:56.720 --> 00:23:57.720]  在信仰裡
[00:23:57.720 --> 00:23:58.720]  我們沒有想過
[00:23:58.720 --> 00:24:01.720]  你將什麼給你的子女
[00:24:01.720 --> 00:24:03.720]  信仰和生命的承傳
[00:24:03.720 --> 00:24:05.720]  其實是代代相傳的
[00:24:05.960 --> 00:24:07.920]  有心傳也好,沒有心傳也好
[00:24:07.920 --> 00:24:09.920]  我們都是兩隻眼看著
[00:24:09.920 --> 00:24:11.920]  我們的父母怎麼做人
[00:24:11.920 --> 00:24:13.920]  看著我們的母親怎麼做人
[00:24:13.920 --> 00:24:15.920]  她怎麼拜神拜得好
[00:24:15.920 --> 00:24:16.920]  我們就拜神
[00:24:16.920 --> 00:24:18.920]  她拜神拜到你這麼輕
[00:24:18.920 --> 00:24:19.920]  我們這輩子都知道
[00:24:19.920 --> 00:24:20.920]  我們不會拜神的
[00:24:20.920 --> 00:24:21.920]  丁子梅
[00:24:21.920 --> 00:24:23.920]  無論你有心無心
[00:24:23.920 --> 00:24:25.920]  我們的生命都有影響力
[00:24:25.920 --> 00:24:27.920]  你的同事見到你
[00:24:27.920 --> 00:24:29.920]  就知道你所信的神
[00:24:29.920 --> 00:24:31.920]  究竟是什麼模樣
[00:24:31.920 --> 00:24:32.920]  在聖經裡
[00:24:32.920 --> 00:24:34.920]  更加講得很清楚
[00:24:35.160 --> 00:24:37.120]  就是對於敬拜偶像
[00:24:37.120 --> 00:24:39.120]  以別神為自己的神
[00:24:39.120 --> 00:24:43.120]  那種罪是自負及只會追討
[00:24:43.120 --> 00:24:45.120]  三至四代
[00:24:45.120 --> 00:24:47.120]  而當我們愛上帝
[00:24:47.120 --> 00:24:49.120]  守上帝的誡命
[00:24:49.120 --> 00:24:51.120]  神就會向你的子子孫孫
[00:24:51.120 --> 00:24:54.120]  去施持愛直到千代
[00:24:54.120 --> 00:24:57.120]  其實我們在大陸的身上就見到
[00:24:57.120 --> 00:25:01.120]  因為能夠尼塞亞
[00:25:01.120 --> 00:25:03.120]  將來榮耀的君王
[00:25:03.120 --> 00:25:04.120]  都屬於猶大之派
[00:25:04.360 --> 00:25:07.320]  都屬於大衛後裔的原因
[00:25:07.320 --> 00:25:10.320]  只因大衛真是愛主
[00:25:10.320 --> 00:25:13.320]  上帝就向他施持愛
[00:25:13.320 --> 00:25:15.320]  這個很諷刺的
[00:25:15.320 --> 00:25:18.320]  大衛真的不是做得那麼好
[00:25:18.320 --> 00:25:19.320]  大衛所犯的罪
[00:25:19.320 --> 00:25:20.320]  我們都未必有犯
[00:25:20.320 --> 00:25:22.320]  他什麼都犯了
[00:25:22.320 --> 00:25:26.320]  但是他卻在什麼狀態裡
[00:25:26.320 --> 00:25:30.320]  他都仍然堅守以耶和華為他的神
[00:25:30.320 --> 00:25:32.320]  當有人指出他的錯的時候
[00:25:32.320 --> 00:25:33.320]  他沒有推諉
[00:25:33.560 --> 00:25:37.520]  他立即向神認罪
[00:25:37.520 --> 00:25:40.520]  這讓我們看見信仰的傳承
[00:25:40.520 --> 00:25:41.520]  沒錯
[00:25:41.520 --> 00:25:43.520]  有奏助與祝福
[00:25:43.520 --> 00:25:45.520]  我們經常因為這樣
[00:25:45.520 --> 00:25:46.520]  很有壓力
[00:25:46.520 --> 00:25:48.520]  很想自己做得好
[00:25:48.520 --> 00:25:49.520]  做組長不想做
[00:25:49.520 --> 00:25:50.520]  因為很有壓力
[00:25:50.520 --> 00:25:52.520]  背負著組員的要求
[00:25:52.520 --> 00:25:54.520]  核心也不敢做
[00:25:54.520 --> 00:25:56.520]  因為壓力很大
[00:25:56.520 --> 00:25:57.520]  我們經常覺得
[00:25:57.520 --> 00:25:59.520]  我們要靠我們的生命做得很好
[00:25:59.760 --> 00:26:03.720]  所以我們才可以祝福我們的下一代
[00:26:03.720 --> 00:26:05.720]  如果我們在這幾個聖經故事裡
[00:26:05.720 --> 00:26:06.720]  你見到就不是
[00:26:06.720 --> 00:26:08.720]  亞伯拉罕有亞伯拉罕的軟弱
[00:26:08.720 --> 00:26:10.720]  大衛有大衛的軟弱
[00:26:10.720 --> 00:26:13.720]  但是當他們都堅定去愛主
[00:26:13.720 --> 00:26:15.720]  持守敬畏神
[00:26:15.720 --> 00:26:18.720]  在上帝的律例典章裡
[00:26:18.720 --> 00:26:20.720]  上帝反而是紀念這件事
[00:26:20.720 --> 00:26:24.720]  以致施恩給他們的下一代
[00:26:24.720 --> 00:26:25.720]  為什麼會這樣說
[00:26:25.720 --> 00:26:26.720]  其實我們說
[00:26:26.720 --> 00:26:28.720]  雅各是第三代是錯的
[00:26:28.960 --> 00:26:31.920]  雅各在信仰裡面是第一代
[00:26:31.920 --> 00:26:34.920]  雅各之所以能夠有改變
[00:26:34.920 --> 00:26:36.920]  是因為他離開家裡
[00:26:36.920 --> 00:26:38.920]  所以有時候反過來說
[00:26:38.920 --> 00:26:40.920]  或者我們的小朋友離開了我們
[00:26:40.920 --> 00:26:41.920]  又或者他不回教會
[00:26:41.920 --> 00:26:43.920]  離開了千萬
[00:26:43.920 --> 00:26:45.920]  你應該有一個廣闊的胸襟
[00:26:45.920 --> 00:26:46.920]  和相信上帝
[00:26:46.920 --> 00:26:48.920]  你敬潔的去愛主
[00:26:48.920 --> 00:26:49.920]  讓上帝祝福你
[00:26:49.920 --> 00:26:51.920]  就會祝福你的下一代
[00:26:51.920 --> 00:26:53.920]  雅各正因為離家
[00:26:53.920 --> 00:26:54.920]  就因為受苦
[00:26:54.920 --> 00:26:56.920]  所以不要說苦難沒用
[00:26:56.920 --> 00:26:57.920]  苦難很有用
[00:26:58.160 --> 00:27:02.120]  他才經過耶和華是真神
[00:27:02.120 --> 00:27:03.120]  是值得他敬拜
[00:27:03.120 --> 00:27:06.120]  他和天使在雅各道口出郊
[00:27:06.120 --> 00:27:07.120]  腳都跛了
[00:27:07.120 --> 00:27:10.120]  回去見了哥哥死不去
[00:27:10.120 --> 00:27:12.120]  他才搞了一陣子
[00:27:12.120 --> 00:27:14.120]  才兜兜回去八大尼
[00:27:14.120 --> 00:27:17.120]  正式獻祭去宣告
[00:27:17.120 --> 00:27:19.120]  耶和華是我的神
[00:27:19.120 --> 00:27:22.120]  所以我們期望我們的小朋友
[00:27:22.120 --> 00:27:24.120]  當然在我們懷中
[00:27:24.120 --> 00:27:25.120]  一直長大
[00:27:25.120 --> 00:27:26.120]  永遠都是這樣一齊敬潔愛主
[00:27:26.120 --> 00:27:27.120]  一齊侍奉主
[00:27:27.360 --> 00:27:28.320]  當然是好
[00:27:28.320 --> 00:27:29.320]  但是頂子會
[00:27:29.320 --> 00:27:31.320]  最重要是你要堅持愛主
[00:27:31.320 --> 00:27:34.320]  因為神的經是會賜福給你
[00:27:34.320 --> 00:27:36.320]  直到千代
[00:27:36.320 --> 00:27:37.320]  和咖喱哥說
[00:27:37.320 --> 00:27:39.320]  直到千代
[00:27:39.320 --> 00:27:42.320]  我們要去面對
[00:27:42.320 --> 00:27:44.320]  即是人的生命
[00:27:44.320 --> 00:27:46.320]  我們當然想將最好的
[00:27:46.320 --> 00:27:47.320]  去給下一個
[00:27:47.320 --> 00:27:48.320]  我們做組長的
[00:27:48.320 --> 00:27:49.320]  當然很緊張
[00:27:49.320 --> 00:27:50.320]  很大壓力
[00:27:50.320 --> 00:27:51.320]  自己不讀聖經
[00:27:51.320 --> 00:27:52.320]  又叫人去讀聖經
[00:27:52.320 --> 00:27:55.320]  自己不回小組讀經
[00:27:55.560 --> 00:27:57.520]  講座又要叫人回講座
[00:27:57.520 --> 00:27:58.520]  好像很為難
[00:27:58.520 --> 00:28:00.520]  其實頂子妹有沒有想過
[00:28:00.520 --> 00:28:02.520]  我們只要坦然無懼
[00:28:02.520 --> 00:28:03.520]  將我們自己
[00:28:03.520 --> 00:28:05.520]  怎樣去經歷
[00:28:05.520 --> 00:28:06.520]  怎樣去掙扎
[00:28:06.520 --> 00:28:07.520]  甚至我們怎樣軟弱
[00:28:07.520 --> 00:28:09.520]  都和頂子妹分享不就行了
[00:28:09.520 --> 00:28:11.520]  無論我們的生命
[00:28:11.520 --> 00:28:12.520]  是一個好的狀態
[00:28:12.520 --> 00:28:13.520]  不好的狀態
[00:28:13.520 --> 00:28:14.520]  我們的掙扎
[00:28:14.520 --> 00:28:15.520]  我們怎樣去尋求神
[00:28:15.520 --> 00:28:17.520]  都會成為人家的祝福
[00:28:17.520 --> 00:28:19.520]  因為坦誠相向
[00:28:19.520 --> 00:28:20.520]  我們的生命
[00:28:20.520 --> 00:28:22.520]  才是真的可以互相策略
[00:28:22.520 --> 00:28:24.520]  當一個的生命
[00:28:24.760 --> 00:28:26.720]  經歷過熬年掙扎
[00:28:26.720 --> 00:28:28.720]  而他堅持在上帝的裡面
[00:28:28.720 --> 00:28:29.720]  就像大衛一樣
[00:28:29.720 --> 00:28:32.720]  是一個美好的見證
[00:28:32.720 --> 00:28:33.720]  為什麼我會說
[00:28:33.720 --> 00:28:35.720]  所羅門王是聰明反被
[00:28:35.720 --> 00:28:36.720]  聰明誤呢
[00:28:36.720 --> 00:28:39.720]  當然我有一點點怪大衛
[00:28:39.720 --> 00:28:41.720]  大衛和上帝這麼好的關係
[00:28:41.720 --> 00:28:44.720]  一點都沒有分享給他的小朋友
[00:28:44.720 --> 00:28:45.720]  一直到
[00:28:45.720 --> 00:28:46.720]  所羅門都是一個
[00:28:46.720 --> 00:28:47.720]  好像門外漢
[00:28:47.720 --> 00:28:49.720]  去和上帝相處
[00:28:49.720 --> 00:28:50.720]  上帝賜福給他
[00:28:50.720 --> 00:28:51.720]  私恩給他
[00:28:51.720 --> 00:28:54.720]  所以他享受了很多榮華富貴
[00:28:54.960 --> 00:28:58.720]  但是他卻臨時出事的原因
[00:28:58.720 --> 00:29:01.720]  就是因為他的聰明
[00:29:01.720 --> 00:29:03.720]  反而害了他
[00:29:03.720 --> 00:29:05.720]  面對著萬國來朝
[00:29:05.720 --> 00:29:07.720]  因為驚聞以色列的王
[00:29:07.720 --> 00:29:09.720]  很有智慧
[00:29:09.720 --> 00:29:11.720]  所以我們知道
[00:29:11.720 --> 00:29:15.720]  女王都看到她眼睛發亮
[00:29:15.720 --> 00:29:18.720]  於是為了去鞏固國際勢力
[00:29:18.720 --> 00:29:20.720]  我們說聯婚的制度出現
[00:29:20.720 --> 00:29:22.720]  你看看這裡的記載
[00:29:22.960 --> 00:29:25.920]  所羅門王寵愛了很多的外邦女子
[00:29:25.920 --> 00:29:27.920]  第三節說什麼
[00:29:27.920 --> 00:29:29.920]  他擁有的妃是七百
[00:29:29.920 --> 00:29:31.920]  全部都是公主
[00:29:31.920 --> 00:29:32.920]  殯三百
[00:29:32.920 --> 00:29:34.920]  即是後宮什麼
[00:29:34.920 --> 00:29:36.920]  整整一千
[00:29:36.920 --> 00:29:37.920]  大兄怎麼辦
[00:29:37.920 --> 00:29:38.920]  要搞多少年
[00:29:38.920 --> 00:29:40.920]  真的搞不定
[00:29:40.920 --> 00:29:42.920]  我相信
[00:29:42.920 --> 00:29:44.920]  所羅門當初沒想過
[00:29:44.920 --> 00:29:45.920]  他建了聖殿
[00:29:45.920 --> 00:29:48.920]  他知道他們家族的神是誰
[00:29:48.920 --> 00:29:49.920]  忠賢可能不是他的神
[00:29:49.920 --> 00:29:51.920]  是家族的神
[00:29:52.160 --> 00:29:55.120]  問題是為什麼會無緣無故變了
[00:29:55.120 --> 00:29:57.120]  去敬拜別臣
[00:29:57.120 --> 00:29:59.120]  犯了這麼嚴重的罪
[00:29:59.120 --> 00:30:02.120]  無論上帝和他兩次顯然說得很清楚
[00:30:02.120 --> 00:30:04.120]  爸爸的遺詔都說得很清楚
[00:30:04.120 --> 00:30:07.120]  但是為什麼都會被動搖
[00:30:07.120 --> 00:30:08.120]  丁姐妹就是因為他有
[00:30:08.120 --> 00:30:11.120]  一千個妃嬪
[00:30:11.120 --> 00:30:14.120]  我不管你今時今日看不起頭一百個
[00:30:14.120 --> 00:30:16.120]  可能始終總有一個讓你看戲
[00:30:16.120 --> 00:30:19.120]  總之這些妃嬪都會誘惑他的心
[00:30:19.360 --> 00:30:22.320]  我又覺得很理解
[00:30:22.320 --> 00:30:23.320]  你做妃嬪
[00:30:23.320 --> 00:30:25.320]  你不去誘惑皇帝的心
[00:30:25.320 --> 00:30:27.320]  這是保存自己
[00:30:27.320 --> 00:30:29.320]  還有你有你的神
[00:30:29.320 --> 00:30:30.320]  我有我的神
[00:30:30.320 --> 00:30:31.320]  我也在扮我的神
[00:30:31.320 --> 00:30:34.320]  我能夠捱得皇帝的心口
[00:30:34.320 --> 00:30:36.320]  捱得他兩鎚
[00:30:36.320 --> 00:30:37.320]  捱得多點東西
[00:30:37.320 --> 00:30:39.320]  男人可以堅持一天
[00:30:39.320 --> 00:30:40.320]  可以堅持兩天
[00:30:40.320 --> 00:30:42.320]  女人可以奮鬥一天
[00:30:42.320 --> 00:30:43.320]  奮鬥兩天
[00:30:43.320 --> 00:30:45.320]  你明白我的意思嗎
[00:30:45.320 --> 00:30:47.320]  整個宮廷的事件
[00:30:47.320 --> 00:30:48.320]  一直出現
[00:30:48.560 --> 00:30:51.520]  到頭來最慘是
[00:30:51.520 --> 00:30:53.520]  最初是容許妃嬪嫁進來
[00:30:53.520 --> 00:30:56.520]  然後讓她們拜神
[00:30:56.520 --> 00:30:58.520]  因為宗教自由
[00:30:58.520 --> 00:31:00.520]  接著受寵那些
[00:31:00.520 --> 00:31:02.520]  讓她們蓋上
[00:31:02.520 --> 00:31:06.520]  敬拜她們的神的殿
[00:31:06.520 --> 00:31:08.520]  於是整個國家
[00:31:08.520 --> 00:31:12.520]  就不是單單的敬拜耶和華
[00:31:12.520 --> 00:31:13.520]  其他的別神
[00:31:13.520 --> 00:31:15.520]  就因為公公娘娘
[00:31:15.520 --> 00:31:17.520]  或者西宮娘娘的敬奉
[00:31:17.760 --> 00:31:20.720]  一定都帶動她們的百姓
[00:31:20.720 --> 00:31:22.720]  敬拜了不同的神
[00:31:22.720 --> 00:31:23.720]  你就知道
[00:31:23.720 --> 00:31:24.720]  為什麼這個罪
[00:31:24.720 --> 00:31:26.720]  帶來的惡果
[00:31:26.720 --> 00:31:28.720]  是這麼大的事
[00:31:28.720 --> 00:31:29.720]  他說爽朗門衡耶和華
[00:31:29.720 --> 00:31:31.720]  眼中看為惡的事
[00:31:31.720 --> 00:31:32.720]  就是敬拜別神
[00:31:32.720 --> 00:31:34.720]  不效法他父親大衛
[00:31:34.720 --> 00:31:39.720]  專心地去順從耶和華
[00:31:39.720 --> 00:31:41.720]  結果在十一節
[00:31:41.720 --> 00:31:43.720]  所以上帝跟他說
[00:31:43.720 --> 00:31:45.720]  你既然做了這件事
[00:31:45.960 --> 00:31:47.920]  無論不遵守我所吩咐
[00:31:47.920 --> 00:31:49.920]  你所的約和埋論例
[00:31:49.920 --> 00:31:51.920]  我必將你的國奪回
[00:31:51.920 --> 00:31:54.920]  賜給你的臣子
