
[00:00:00.000 --> 00:00:02.000]  各位電影師妹,願你平安
[00:27:32.000 --> 00:27:36.000]  因為我是很喜歡吃東西的
[00:27:36.000 --> 00:27:39.000]  各位丈夫們
[00:27:39.000 --> 00:27:42.000]  神告訴我們我們要愛妻子
[00:27:42.000 --> 00:27:46.000]  因為妻子需要丈夫的痛惜
[00:27:46.000 --> 00:27:48.000]  怎樣去痛惜呢?
[00:27:48.000 --> 00:27:51.000]  妻子和丈夫一樣需要你們的鼓勵
[00:27:52.000 --> 00:27:53.000]  舉個例子
[00:27:53.000 --> 00:27:55.000]  當她煮的菜
[00:27:55.000 --> 00:27:57.000]  問她好不好吃
[00:27:57.000 --> 00:27:59.000]  香不香
[00:27:59.000 --> 00:28:01.000]  你都讚她一下
[00:28:01.000 --> 00:28:03.000]  回家的時候
[00:28:03.000 --> 00:28:05.000]  首先問問她
[00:28:05.000 --> 00:28:07.000]  給她一個擁抱
[00:28:07.000 --> 00:28:09.000]  當你有什麼困難和感受的時候
[00:28:09.000 --> 00:28:11.000]  多跟她分享
[00:28:11.000 --> 00:28:13.000]  或許她不能解決你的問題
[00:28:13.000 --> 00:28:15.000]  但在交談裡面
[00:28:15.000 --> 00:28:18.000]  你就表示了你對她的愛
[00:28:18.000 --> 00:28:21.000]  當她告訴你自己的問題的時候
[00:28:22.000 --> 00:28:24.000]  多聽她的傾訴
[00:28:24.000 --> 00:28:26.000]  少給她解決方法
[00:28:26.000 --> 00:28:30.000]  因為太太告訴你問題的時候
[00:28:30.000 --> 00:28:33.000]  大部分不是要你解決問題
[00:28:33.000 --> 00:28:36.000]  而是希望你聽她說
[00:28:36.000 --> 00:28:38.000]  關心她
[00:28:38.000 --> 00:28:42.000]  當她在家裡忙著做家務的時候
[00:28:42.000 --> 00:28:44.000]  多幫她的忙
[00:28:44.000 --> 00:28:47.000]  可能你越幫越忙
[00:28:48.000 --> 00:28:53.000]  但當太太看到你嘗試去幫助的時候
[00:28:53.000 --> 00:28:55.000]  就看到你去痛惜她
[00:28:55.000 --> 00:29:01.000]  以上都是為了要體貼太太感情上的需要
[00:29:01.000 --> 00:29:03.000]  為什麼我知道呢?
[00:29:03.000 --> 00:29:05.000]  因為在多年的婚姻生活裡面
[00:29:05.000 --> 00:29:08.000]  我不知道有多少次做得不好
[00:29:08.000 --> 00:29:10.000]  傷了太太的心
[00:29:10.000 --> 00:29:13.000]  感謝神賜我一個能夠原諒我
[00:29:13.000 --> 00:29:15.000]  尊重我的好太太
[00:29:15.000 --> 00:29:17.000]  在我犯了錯之後
[00:29:18.000 --> 00:29:20.000]  下次可以努力的
[00:29:20.000 --> 00:29:22.000]  再做好一點
[00:29:22.000 --> 00:29:29.000]  最後我想分享一個很少有的成功例子
[00:29:29.000 --> 00:29:35.000]  大概一年多以前
[00:29:35.000 --> 00:29:38.000]  我和太太在香港想買一層樓
[00:29:38.000 --> 00:29:42.000]  看了很久都沒有看到滿意
[00:29:42.000 --> 00:29:45.000]  有一晚在外面練詩的時候
[00:29:45.000 --> 00:29:47.000]  太太打電話來
[00:29:48.000 --> 00:29:52.000]  我問她可不可以明天再看看
[00:29:52.000 --> 00:29:54.000]  她說不可以等
[00:29:54.000 --> 00:29:57.000]  那一晚就要簽名買樓
[00:29:57.000 --> 00:30:01.000]  我當時想了一會
[00:30:01.000 --> 00:30:06.000]  我就請她等幾分鐘
[00:30:06.000 --> 00:30:08.000]  掛了電話
[00:30:08.000 --> 00:30:10.000]  之後我就想
[00:30:10.000 --> 00:30:13.000]  最初我想買樓這麼重要的事
[00:30:13.000 --> 00:30:15.000]  我沒看過就買
[00:30:15.000 --> 00:30:17.000]  是不是不尊重我呢?
[00:30:19.000 --> 00:30:20.000]  後來我就想
[00:30:20.000 --> 00:30:23.000]  如果太太不尊重我
[00:30:23.000 --> 00:30:25.000]  她根本不用打電話來
[00:30:25.000 --> 00:30:28.000]  她已經簽了名
[00:30:28.000 --> 00:30:32.000]  她打電話來其實就是尊重我
[00:30:32.000 --> 00:30:40.000]  如果我真的說不行
[00:30:40.000 --> 00:30:42.000]  我一定要看樓的話
[00:30:42.000 --> 00:30:44.000]  我相信她也不會買
[00:30:44.000 --> 00:30:47.000]  但是另一個可能更重要的想法
[00:30:48.000 --> 00:30:51.000]  就是就算那層樓我不滿意
[00:30:51.000 --> 00:30:53.000]  又怎樣呢?
[00:30:53.000 --> 00:30:57.000]  如果她知道
[00:30:57.000 --> 00:31:00.000]  我信任她做這麼大的決定的時候
[00:31:00.000 --> 00:31:04.000]  這不是比買樓更重要嗎?
[00:31:04.000 --> 00:31:07.000]  於是我就打電話來
[00:31:07.000 --> 00:31:09.000]  告訴她要簽名
[00:31:09.000 --> 00:31:13.000]  還記得當晚回家的時候
[00:31:13.000 --> 00:31:17.000]  太太對我甜甜的笑容
[00:31:19.000 --> 00:31:22.000]  我就知道做對了
[00:31:22.000 --> 00:31:34.000]  所以當丈夫以服刑的心態
[00:31:34.000 --> 00:31:36.000]  失去自己的自我的時候
[00:31:36.000 --> 00:31:38.000]  就能夠愛太太
[00:31:38.000 --> 00:31:40.000]  就能夠侍奉主耶穌
[00:31:40.000 --> 00:31:43.000]  當太太願意聽從尊重丈夫
[00:31:43.000 --> 00:31:45.000]  就是信服她
[00:31:45.000 --> 00:31:47.000]  就能夠侍奉主耶穌
[00:31:48.000 --> 00:31:51.000]  想不到我和太太在買樓的過程中
[00:31:51.000 --> 00:31:53.000]  也可以侍奉我們的主
[00:31:53.000 --> 00:31:56.000]  願神幫助這裡每一對夫婦
[00:31:56.000 --> 00:31:59.000]  讓我們可以透過婚姻生活
[00:31:59.000 --> 00:32:02.000]  去侍奉和榮耀這位創造了我們
[00:32:02.000 --> 00:32:04.000]  愛我們
[00:32:04.000 --> 00:32:06.000]  用祂的寶血救贖了我們
[00:32:06.000 --> 00:32:10.000]  讓我們夫妻一同承受生命之恩的主耶穌
[00:32:10.000 --> 00:32:12.000]  我一起禱告
[00:32:18.000 --> 00:32:19.000]  祢的心意
[00:32:19.000 --> 00:32:21.000]  讓我們再次思考
[00:32:21.000 --> 00:32:23.000]  祢是多麼愛我們
[00:32:23.000 --> 00:32:26.000]  祢甚至給我們這麼寶貴的禮物
[00:32:26.000 --> 00:32:28.000]  祢給我們配偶
[00:32:28.000 --> 00:32:30.000]  和我們手歸手
[00:32:30.000 --> 00:32:32.000]  去同奔天路
[00:32:32.000 --> 00:32:37.000]  也讓我們可以一同承受生命之恩
[00:32:37.000 --> 00:32:39.000]  教我們的婚姻生活
[00:32:39.000 --> 00:32:41.000]  能夠用我們的生命
[00:32:41.000 --> 00:32:43.000]  去榮耀祢給我們一切的恩典
[00:32:43.000 --> 00:32:46.000]  祂的感恩是服奉主耶穌基督的名銜
[00:32:47.000 --> 00:32:47.500]  好
