
[00:00:00.000 --> 00:00:05.000]  鄧小姐妹,平安!在我們開始之前,或者我們一齊去祈禱
[00:20:47.000 --> 00:20:48.000]  離地的事
[00:20:48.000 --> 00:20:50.000]  其實一點都不離地
[00:20:50.000 --> 00:20:53.000]  當你記住神的教導我們
[00:20:53.000 --> 00:20:55.000]  讓我們願意
[00:20:55.000 --> 00:20:57.000]  跟別人建立生命的時候
[00:20:57.000 --> 00:20:58.000]  我們可以做到
[00:20:58.000 --> 00:21:00.000]  特別現在我們體會到
[00:21:00.000 --> 00:21:03.000]  近來東外教會很多新移民
[00:21:03.000 --> 00:21:04.000]  新來的朋友
[00:21:04.000 --> 00:21:06.000]  可能他們待會來到澳洲
[00:21:06.000 --> 00:21:09.000]  很多環境都不熟悉
[00:21:09.000 --> 00:21:11.000]  他需要別人去幫他
[00:21:11.000 --> 00:21:12.000]  很感恩
[00:21:12.000 --> 00:21:14.000]  我都聽聞過鄧炎姊妹
[00:21:14.000 --> 00:21:16.000]  有些是很熱心的
[00:21:16.000 --> 00:21:17.000]  跟他一起去找房子
[00:21:17.000 --> 00:21:20.000]  或者教他去找學校
[00:21:20.000 --> 00:21:24.000]  甚至去幫他很多一點點滴滴
[00:21:24.000 --> 00:21:26.000]  所以一點都不離地
[00:21:26.000 --> 00:21:27.000]  我們是可以做到的
[00:21:27.000 --> 00:21:29.000]  只要你願意
[00:21:29.000 --> 00:21:31.000]  你是有一個愛主的心
[00:21:31.000 --> 00:21:32.000]  為基督的緣故
[00:21:32.000 --> 00:21:35.000]  去照顧你周圍身邊的人
[00:21:35.000 --> 00:21:38.000]  甚至不要說得那麼遠
[00:21:38.000 --> 00:21:39.000]  在我們當中
[00:21:39.000 --> 00:21:42.000]  我們在疫情前有四百多人
[00:21:42.000 --> 00:21:45.000]  但我們現在平均只有三百多人
[00:21:45.000 --> 00:21:46.000]  當然很明白
[00:21:46.000 --> 00:21:48.000]  因為有些是長者
[00:21:48.000 --> 00:21:49.000]  有些是患病的人
[00:21:49.000 --> 00:21:51.000]  他都不能夠來到教會
[00:21:51.000 --> 00:21:53.000]  但是我們可不可以
[00:21:53.000 --> 00:21:56.000]  打個電話關心一下他
[00:21:56.000 --> 00:21:59.000]  或者鄧炎姊妹亦都學習
[00:21:59.000 --> 00:22:00.000]  憑著信心
[00:22:00.000 --> 00:22:04.000]  嘗試離開安樂窩
[00:22:04.000 --> 00:22:06.000]  再次去敬拜主
[00:22:06.000 --> 00:22:09.000]  我們是可以彼此來一起的配合
[00:22:09.000 --> 00:22:11.000]  所以從這裡我們看到
[00:22:11.000 --> 00:22:16.000]  保羅願意將福音為主
[00:22:16.000 --> 00:22:18.000]  願意見證主為主
[00:22:18.000 --> 00:22:21.000]  能夠去榮耀基督
[00:22:21.000 --> 00:22:23.000]  從第十九節我們會看到
[00:22:23.000 --> 00:22:25.000]  保羅亦都說
[00:22:25.000 --> 00:22:27.000]  因為我知道藉著祈禱
[00:22:27.000 --> 00:22:29.000]  和耶穌基督的靈
[00:22:29.000 --> 00:22:30.000]  去幫助我
[00:22:30.000 --> 00:22:32.000]  終必叫我能夠得救
[00:22:32.000 --> 00:22:34.000]  是因為鄧炎姊妹的配合
[00:22:34.000 --> 00:22:36.000]  所以是菲勒比教會
[00:22:36.000 --> 00:22:38.000]  鄧炎姊妹的祈禱
[00:22:38.000 --> 00:22:40.000]  加上耶穌的靈
[00:22:40.000 --> 00:22:41.000]  即是聖靈
[00:22:41.000 --> 00:22:43.000]  來一起配合
[00:22:43.000 --> 00:22:48.000]  以致保羅讓他能夠被釋放
[00:22:48.000 --> 00:22:49.000]  讓他坐牢被釋放
[00:22:49.000 --> 00:22:54.000]  或者讓他更加見證主
[00:22:54.000 --> 00:22:56.000]  當我們知道
[00:22:56.000 --> 00:22:58.000]  上帝去做一切的時候
[00:22:58.000 --> 00:23:00.000]  我們就願意憑著信心
[00:23:00.000 --> 00:23:03.000]  我們不用去掛慮
[00:23:03.000 --> 00:23:05.000]  因為保羅更加說
[00:23:05.000 --> 00:23:08.000]  他所切望所期盼的
[00:23:08.000 --> 00:23:09.000]  他所做過的
[00:23:09.000 --> 00:23:12.000]  他沒有一件事覺得是羞愧
[00:23:12.000 --> 00:23:14.000]  因為他都是為基督的緣故
[00:23:14.000 --> 00:23:16.000]  去做的
[00:23:16.000 --> 00:23:17.000]  讓他能夠
[00:23:17.000 --> 00:23:19.000]  最主要就是基督在他身上
[00:23:19.000 --> 00:23:20.000]  照常顯大
[00:23:20.000 --> 00:23:21.000]  顯大的意思就是說
[00:23:21.000 --> 00:23:22.000]  可以拉近
[00:23:22.000 --> 00:23:24.000]  本來很遠的拉近
[00:23:24.000 --> 00:23:27.000]  看到從他身上見到耶穌
[00:23:27.000 --> 00:23:30.000]  本來很小的放大
[00:23:30.000 --> 00:23:32.000]  看到從他身上見到耶穌基督
[00:23:32.000 --> 00:23:34.000]  他是榮耀基督
[00:23:34.000 --> 00:23:36.000]  全陽基督
[00:23:36.000 --> 00:23:37.000]  張耀基督
[00:23:37.000 --> 00:23:39.000]  所以我們看到保羅
[00:23:39.000 --> 00:23:40.000]  他一生所做的
[00:23:40.000 --> 00:23:43.000]  都是成為我們一個人證
[00:23:43.000 --> 00:23:45.000]  叫我們能夠更加學習
[00:23:45.000 --> 00:23:49.000]  怎樣能夠依靠著
[00:23:49.000 --> 00:23:52.000]  這是我們蒙因其中一個情況
[00:23:52.000 --> 00:23:54.000]  另外一個因素就是
[00:23:54.000 --> 00:23:56.000]  我們要活著就是基督
[00:23:56.000 --> 00:24:01.000]  我們怎樣在我們的生命裡活著呢
[00:24:01.000 --> 00:24:04.000]  其實保羅都有很大的掙扎
[00:24:04.000 --> 00:24:06.000]  因我活著就是基督
[00:24:06.000 --> 00:24:07.000]  我死就有益處
[00:24:07.000 --> 00:24:09.000]  但在我肉身活著
[00:24:09.000 --> 00:24:11.000]  若成就我功夫的果子
[00:24:11.000 --> 00:24:14.000]  我就不知道該挑什麼
[00:24:14.000 --> 00:24:16.000]  我正在兩難之間
[00:24:16.000 --> 00:24:19.000]  寧願離世與基督同在
[00:24:19.000 --> 00:24:21.000]  因為這事好得無悲
[00:24:21.000 --> 00:24:24.000]  為什麼保羅會有兩大掙扎呢
[00:24:24.000 --> 00:24:31.000]  如果我們看回他的生命歷程裡
[00:24:31.000 --> 00:24:33.000]  他多次被鞭打
[00:24:33.000 --> 00:24:34.000]  他又被坐牢
[00:24:34.000 --> 00:24:36.000]  又被人捉拿
[00:24:36.000 --> 00:24:39.000]  其實他知道如果他死了
[00:24:39.000 --> 00:24:41.000]  他就可以馬上和基督一起
[00:24:41.000 --> 00:24:46.000]  他就會放下他肉體的色奴歸主
[00:24:46.000 --> 00:24:48.000]  但他另一方面
[00:24:48.000 --> 00:24:51.000]  他不捨得這些菲律賓教會的弟兄姊妹
[00:24:51.000 --> 00:24:55.000]  因為他知道他仍然需要去詛咒他們
[00:24:55.000 --> 00:24:57.000]  讓他們有更多的裝備
[00:24:57.000 --> 00:25:00.000]  讓他們能夠可以傳揚基督
[00:25:00.000 --> 00:25:03.000]  所以在情感裡他是不捨得
[00:25:03.000 --> 00:25:05.000]  他知道他如果能夠仍然活著
[00:25:05.000 --> 00:25:11.000]  他可以裝備他們、詛咒他們、建立他們
[00:25:11.000 --> 00:25:13.000]  所以在兩者之間
[00:25:13.000 --> 00:25:16.000]  他覺得好像很難
[00:25:16.000 --> 00:25:21.000]  其實他知道讓他的生命交給主
[00:25:21.000 --> 00:25:23.000]  他再不是為自己
[00:25:23.000 --> 00:25:24.000]  哪些好哪些不好
[00:25:24.000 --> 00:25:26.000]  因為他知道他的生命
[00:25:26.000 --> 00:25:28.000]  再不是屬於他自己
[00:25:28.000 --> 00:25:31.000]  他的生命是屬於基督的
[00:25:31.000 --> 00:25:32.000]  因為只有這樣
[00:25:32.000 --> 00:25:36.000]  他才知道上帝在他身上做了什麼
[00:25:36.000 --> 00:25:39.000]  在1950年10月7日
[00:25:39.000 --> 00:25:44.000]  在德蘭修女的領導下
[00:25:44.000 --> 00:25:48.000]  大家都知道有一個很出名的德蘭修女
[00:25:48.000 --> 00:25:54.000]  她領導世界各地的一些修女
[00:25:54.000 --> 00:25:56.000]  組織了一個叫做
[00:25:56.000 --> 00:26:02.000]  「貧民區基督人外傳教會」在加爾各達成立
[00:26:02.000 --> 00:26:06.000]  她當時初期只有幾個女生
[00:26:06.000 --> 00:26:09.000]  她們的生活是很貧困的
[00:26:09.000 --> 00:26:12.000]  這些修女的全部財產是什麼呢
[00:26:12.000 --> 00:26:17.000]  只有一個十字架、一個肥皂、一個盆
[00:26:17.000 --> 00:26:22.000]  還有幾本經書、一雙亮鞋、一張床鋪
[00:26:22.000 --> 00:26:34.000]  三套修女袍、一個是洗的、一個是穿的、一個是乾的
[00:26:34.000 --> 00:26:38.000]  還有一個鐵桶,就是這麼多東西
[00:26:38.000 --> 00:26:42.000]  而夏天她們也不開電風扇
[00:26:42.000 --> 00:26:48.000]  因為養這些女孩子都經歷到貧窮的感受
[00:26:48.000 --> 00:26:51.000]  因為這些印度人都沒有風扇
[00:26:51.000 --> 00:26:54.000]  我們同樣跟她們一樣的經歷
[00:26:54.000 --> 00:26:57.000]  讓我們能夠感受到她們的需要
[00:26:57.000 --> 00:27:04.000]  有一次有一個新來的修女叫安德瑞雅
[00:27:04.000 --> 00:27:06.000]  她讀書很厲害的
[00:27:06.000 --> 00:27:08.000]  原來她讀醫科
[00:27:08.000 --> 00:27:15.000]  讀完醫科就加入了她的傳道會來到印度
[00:27:15.000 --> 00:27:19.000]  後來學校就寄信來告訴她
[00:27:19.000 --> 00:27:21.000]  原來她得到金獎
[00:27:21.000 --> 00:27:24.000]  在讀醫科的時候她得到第一名
[00:27:24.000 --> 00:27:29.000]  就寄了給她,她很開心地告訴德蘭修女
[00:27:29.000 --> 00:27:32.000]  我得到這個獎項
[00:27:32.000 --> 00:27:34.000]  德蘭修女就問她
[00:27:34.000 --> 00:27:38.000]  你想想這個獎用來做什麼
[00:27:38.000 --> 00:27:40.000]  她說不知道
[00:27:40.000 --> 00:27:43.000]  她說你不記得你讀醫是用來救人的
[00:27:43.000 --> 00:27:45.000]  但這個獎是對你沒有意思的
[00:27:45.000 --> 00:27:49.000]  因為你取了這個名字
[00:27:49.000 --> 00:27:50.000]  在這個名字的背後
[00:27:50.000 --> 00:27:54.000]  你不會有什麼特別的學術銜頭
[00:27:54.000 --> 00:28:00.000]  當你願意來到印度幫助這些窮人的時候
[00:28:00.000 --> 00:28:04.000]  你已經預備要你去服侍這些人
[00:28:04.000 --> 00:28:06.000]  幫助這些窮人
[00:28:06.000 --> 00:28:08.000]  所以這件事對你有什麼意思
[00:28:08.000 --> 00:28:12.000]  後來這個安德瑞雅聽到之後
[00:28:12.000 --> 00:28:16.000]  其實這些獎對我沒有意思
[00:28:16.000 --> 00:28:19.000]  反而我實際上要去幫助人才有意思
[00:28:19.000 --> 00:28:21.000]  她就把這個獎退回來了
[00:28:21.000 --> 00:28:24.000]  而德蘭修女在1972年
[00:28:24.000 --> 00:28:27.000]  也得到這個諾貝爾和平獎
[00:28:27.000 --> 00:28:31.000]  當天她也把這個獎牌
[00:28:31.000 --> 00:28:33.000]  應該是全金的
[00:28:33.000 --> 00:28:34.000]  賣掉了
[00:28:34.000 --> 00:28:36.000]  然後把這些錢去救這些窮人
[00:28:36.000 --> 00:28:38.000]  她在這裡告訴我們
[00:28:38.000 --> 00:28:42.000]  當我們的生命是讓神來掌管的時候
[00:28:42.000 --> 00:28:43.000]  我們所看的東西
[00:28:43.000 --> 00:28:48.000]  一些東西能不能夠為神而做
[00:28:48.000 --> 00:28:52.000]  你所做的是不是能夠榮耀主呢
[00:28:52.000 --> 00:28:54.000]  真是不容易
[00:28:54.000 --> 00:28:57.000]  讓我們能夠更加經歷到
[00:28:57.000 --> 00:28:59.000]  我們需要依靠神
[00:28:59.000 --> 00:29:01.000]  因為我們要有神
[00:29:01.000 --> 00:29:05.000]  我們才能夠有這個能力
[00:29:05.000 --> 00:29:08.000]  我們要將我們的生命
[00:29:08.000 --> 00:29:10.000]  我們要切切記住
[00:29:10.000 --> 00:29:12.000]  我們和弟兄姊妹之間的相交
[00:29:12.000 --> 00:29:14.000]  我們是要建立生命
[00:29:14.000 --> 00:29:17.000]  讓我們真的能夠
[00:29:17.000 --> 00:29:20.000]  可以常常把別人的需要
[00:29:20.000 --> 00:29:24.000]  放在心裡面
[00:29:24.000 --> 00:29:26.000]  保羅將死亡
[00:29:26.000 --> 00:29:28.000]  他不是說得很懼怕
[00:29:28.000 --> 00:29:30.000]  他也不是覺得是終結
[00:29:30.000 --> 00:29:33.000]  他知道死亡不是終結的失去
[00:29:33.000 --> 00:29:35.000]  而是一個永恆的得著
[00:29:35.000 --> 00:29:37.000]  因為他知道他離世
[00:29:37.000 --> 00:29:40.000]  他能夠和基督在一起
[00:29:40.000 --> 00:29:43.000]  所以他活著就是為基督而活
[00:29:43.000 --> 00:29:46.000]  死亦是為基督而死
[00:29:46.000 --> 00:29:50.000]  保羅對他來說是一個願望
[00:29:50.000 --> 00:29:53.000]  有人用四個字來形容
[00:29:53.000 --> 00:29:55.000]  死對保羅來說是一個願望
[00:29:55.000 --> 00:29:57.000]  一個desire
[00:29:57.000 --> 00:29:59.000]  活對他來說是一個責任
[00:29:59.000 --> 00:30:01.000]  因為他要建立教會
[00:30:01.000 --> 00:30:03.000]  他要造就信徒
[00:30:03.000 --> 00:30:05.000]  死對他來說是一個喜樂
[00:30:05.000 --> 00:30:07.000]  因為他可以與基督同在
[00:30:07.000 --> 00:30:09.000]  好得無比
[00:30:09.000 --> 00:30:11.000]  活對他來說
[00:30:11.000 --> 00:30:13.000]  他對別人是一個幫助
[00:30:13.000 --> 00:30:15.000]  所以我們看到就是說
[00:30:15.000 --> 00:30:17.000]  如果當我們學習
[00:30:17.000 --> 00:30:21.000]  能夠學習接受別人的關心
[00:30:21.000 --> 00:30:23.000]  有些人不是那麼容易
[00:30:23.000 --> 00:30:25.000]  接受別人關心的
[00:30:25.000 --> 00:30:27.000]  他願意去關心別人
[00:30:27.000 --> 00:30:29.000]  但當別人去關心他的時候
[00:30:29.000 --> 00:30:32.000]  因為他害怕別人對他的傷害
[00:30:32.000 --> 00:30:34.000]  他會將自己關閉起來
[00:30:34.000 --> 00:30:37.000]  他會繼續活在黑暗中
[00:30:37.000 --> 00:30:39.000]  找不到出路
[00:30:39.000 --> 00:30:40.000]  但反過來
[00:30:40.000 --> 00:30:42.000]  我們今天也可以學習
[00:30:42.000 --> 00:30:44.000]  我們去關心別人
[00:30:44.000 --> 00:30:47.000]  叫我們能夠將愛傳揚出來
[00:30:47.000 --> 00:30:54.000]  讓我們藉著保羅的生命見證
[00:30:54.000 --> 00:30:57.000]  他能夠榮耀見證著
[00:30:57.000 --> 00:31:01.000]  最後我們要靠著主來喜樂
[00:31:01.000 --> 00:31:06.000]  其實在整卷的菲勒比書
[00:31:06.000 --> 00:31:08.000]  有十六次提到喜樂
[00:31:08.000 --> 00:31:10.000]  或者用歡喜這個字眼
[00:31:10.000 --> 00:31:13.000]  保羅的喜樂和歡喜
[00:31:13.000 --> 00:31:16.000]  他都是建立在主裡面
[00:31:16.000 --> 00:31:18.000]  不是因為我們買了一件新衫
[00:31:18.000 --> 00:31:19.000]  我們就很開心
[00:31:19.000 --> 00:31:20.000]  這個喜樂
[00:31:20.000 --> 00:31:21.000]  這個只是短暫
[00:31:21.000 --> 00:31:22.000]  這個是物質
[00:31:22.000 --> 00:31:24.000]  而是他這個喜樂
[00:31:24.000 --> 00:31:26.000]  是從心而發的
[00:31:26.000 --> 00:31:30.000]  因為當他看到弟兄姊妹有掌盡一事
[00:31:30.000 --> 00:31:33.000]  他說他就會為他們而喜樂
[00:31:33.000 --> 00:31:36.000]  當他在坐牢裡面
[00:31:36.000 --> 00:31:39.000]  他耶穌基督的名能夠傳揚出來
[00:31:39.000 --> 00:31:41.000]  獄中的人信主
[00:31:41.000 --> 00:31:43.000]  他就喜樂
[00:31:43.000 --> 00:31:46.000]  當他在逆境的裡面
[00:31:46.000 --> 00:31:48.000]  弟兄姊妹為他祈禱
[00:31:48.000 --> 00:31:49.000]  他就感受到
[00:31:49.000 --> 00:31:53.000]  他也傳有一個喜樂
[00:31:53.000 --> 00:31:54.000]  所以保羅的喜樂
[00:31:54.000 --> 00:31:57.000]  就是因著基督的緣故
[00:31:57.000 --> 00:31:58.000]  因為我們今天
[00:31:58.000 --> 00:32:00.000]  如果能夠我們人生
[00:32:00.000 --> 00:32:03.000]  要做一個蒙福的生命的時候
[00:32:03.000 --> 00:32:05.000]  我們也為主而喜樂
[00:32:05.000 --> 00:32:07.000]  我們靠主而喜樂
[00:32:07.000 --> 00:32:09.000]  我們不要受疫情的影響
[00:32:09.000 --> 00:32:11.000]  我們也不要受一些不如意的事
[00:32:11.000 --> 00:32:13.000]  來影響我們自己的生命
[00:32:13.000 --> 00:32:18.000]  可能有時環境對我們有一個恐懼
[00:32:18.000 --> 00:32:21.000]  在世衛二年
[00:32:21.000 --> 00:32:23.000]  他曾經做了一個統計
[00:32:23.000 --> 00:32:30.000]  他說全球有1.6億的人患了抑鬱症
[00:32:30.000 --> 00:32:33.000]  有增加了25個百分率
[00:32:33.000 --> 00:32:35.000]  是有抑鬱症的人
[00:32:35.000 --> 00:32:37.000]  是否因為有壓力
[00:32:37.000 --> 00:32:40.000]  是否因為環境令我們不安
[00:32:40.000 --> 00:32:41.000]  叫我們懼怕
[00:32:41.000 --> 00:32:43.000]  還是我們在這個環境裡面
[00:32:43.000 --> 00:32:46.000]  我們依然是信靠神
[00:32:46.000 --> 00:32:47.000]  有人跟我說
[00:32:47.000 --> 00:32:48.000]  很怕回教會
[00:32:48.000 --> 00:32:50.000]  怕被傳染的
[00:32:50.000 --> 00:32:53.000]  但是我有時又會遇到
[00:32:53.000 --> 00:32:55.000]  他們在酒樓看到
[00:32:55.000 --> 00:32:56.000]  可能在酒樓坐在一旁
[00:32:56.000 --> 00:32:58.000]  沒有那麼害怕
[00:32:58.000 --> 00:33:00.000]  所以我們就知道
[00:33:00.000 --> 00:33:03.000]  我們是要因著基督的緣故
[00:33:03.000 --> 00:33:05.000]  我們是依靠神
[00:33:05.000 --> 00:33:07.000]  上帝所給我們的一切
[00:33:07.000 --> 00:33:10.000]  是祂的恩典
[00:33:10.000 --> 00:33:12.000]  最後我想跟大家
[00:33:12.000 --> 00:33:17.000]  讀兩段經文
[00:33:17.000 --> 00:33:21.000]  就是看到我們怎樣為主而活
[00:33:21.000 --> 00:33:24.000]  過一個有意義的生命
[00:33:24.000 --> 00:33:27.000]  在哥倫多後書5章14到15節
[00:33:27.000 --> 00:33:29.000]  原來基督的愛激勵我們
[00:33:29.000 --> 00:33:33.000]  因我們想一人既替眾人死
[00:33:33.000 --> 00:33:37.000]  眾人都死了
[00:33:37.000 --> 00:33:39.000]  並且他替眾人死
[00:33:39.000 --> 00:33:41.000]  是叫那活著的人
[00:33:41.000 --> 00:33:43.000]  不再為自己而活
[00:33:43.000 --> 00:33:49.000]  乃為替他們死而為主而活
[00:33:49.000 --> 00:33:52.000]  在加拿大書2章20節
[00:33:52.000 --> 00:33:55.000]  我已經與基督同釘十字架
[00:33:55.000 --> 00:33:58.000]  現在活的不再是我
[00:33:58.000 --> 00:34:00.000]  乃是基督在外裡面活著
[00:34:00.000 --> 00:34:03.000]  並且我如今在肉身活著
[00:34:03.000 --> 00:34:05.000]  是因信神的兒子而活
[00:34:05.000 --> 00:34:08.000]  他是愛我 為我社稷
[00:34:08.000 --> 00:34:13.000]  願意在新的一年裡面
[00:34:13.000 --> 00:34:16.000]  神很樂意賜福給我們
[00:34:16.000 --> 00:34:18.000]  讓我們在生命裡面
[00:34:18.000 --> 00:34:20.000]  我們以福音為主
[00:34:20.000 --> 00:34:22.000]  我們願意來為主
[00:34:22.000 --> 00:34:24.000]  來傳揚福音
[00:34:24.000 --> 00:34:27.000]  願意我們生命為主而活
[00:34:27.000 --> 00:34:29.000]  更加是靠主而喜樂
[00:34:29.000 --> 00:34:31.000]  我們一起祈禱
[00:34:31.000 --> 00:34:33.000]  天父我們多謝祢
[00:34:33.000 --> 00:34:36.000]  我們知道離開祢
[00:34:36.000 --> 00:34:38.000]  我們就不能做什麼
[00:34:38.000 --> 00:34:42.000]  主啊 讓我們在新的一年裡面
[00:34:42.000 --> 00:34:45.000]  正如神祢自己教導我們
[00:34:45.000 --> 00:34:48.000]  人若在基督裡就是新做的人
[00:34:48.000 --> 00:34:51.000]  舊事已過都變成新的了
[00:34:51.000 --> 00:34:55.000]  讓我們將一切都交給祢
[00:34:55.000 --> 00:34:57.000]  如果我們與人與人之間
[00:34:57.000 --> 00:35:00.000]  有一個念隙的時候
[00:35:00.000 --> 00:35:03.000]  主啊 讓祢的愛在我們當中填滿
[00:35:03.000 --> 00:35:05.000]  讓我們放下自己
[00:35:05.000 --> 00:35:07.000]  我們專注為大
[00:35:07.000 --> 00:35:09.000]  主啊 如果我們心裡面
[00:35:09.000 --> 00:35:11.000]  有懼怕 有壓力的
[00:35:11.000 --> 00:35:13.000]  讓我們都學習依靠祢
[00:35:13.000 --> 00:35:16.000]  因為祢是會與我們同在
[00:35:16.000 --> 00:35:18.000]  讓我們靠著祢
[00:35:18.000 --> 00:35:20.000]  讓我們能夠得著力量
[00:35:20.000 --> 00:35:22.000]  讓我們靠著祢
[00:35:22.000 --> 00:35:23.000]  我們能夠有喜樂
[00:35:23.000 --> 00:35:24.000]  我們多謝主
[00:35:24.000 --> 00:35:26.000]  因為祢是勁地愛我們
[00:35:26.000 --> 00:35:28.000]  我們這樣去祈禱
[00:35:28.000 --> 00:35:29.000]  奉我主耶穌名求
[00:35:29.000 --> 00:35:30.000]  阿們
