
[00:00:00.000 --> 00:00:01.560]  大兄姊妹 平安日
[00:22:55.060 --> 00:22:57.660]  將生命成為活祭
[00:22:57.660 --> 00:22:59.860]  被主所用
[00:22:59.860 --> 00:23:01.660]  我們的罪被完全買熟
[00:23:01.660 --> 00:23:03.860]  我們可以來到聖潔的神面前
[00:23:03.860 --> 00:23:04.860]  敬拜祂
[00:23:04.860 --> 00:23:05.860]  親近祂
[00:23:05.860 --> 00:23:08.260]  這個是第一個層面
[00:23:08.260 --> 00:23:11.060]  而按照這個層面的基礎
[00:23:11.060 --> 00:23:12.460]  繼而再引申出
[00:23:12.460 --> 00:23:14.260]  這個道德性層面的應用
[00:23:14.260 --> 00:23:15.660]  就是我們的生命
[00:23:15.660 --> 00:23:18.060]  被上帝放正位置
[00:23:18.060 --> 00:23:19.660]  被祂使用
[00:23:19.660 --> 00:23:22.860]  我們的生命慢慢的成長
[00:23:22.860 --> 00:23:24.460]  被神去模造
[00:23:24.460 --> 00:23:27.060]  有力可以追隨基督
[00:23:27.060 --> 00:23:29.260]  學習主耶穌基督的榜樣
[00:23:29.260 --> 00:23:32.060]  去實踐成性的生活
[00:23:32.060 --> 00:23:33.860]  一步一步慢慢的
[00:23:33.860 --> 00:23:35.860]  在道德層面上面
[00:23:35.860 --> 00:23:38.260]  有個提升
[00:23:38.260 --> 00:23:40.260]  當我們藉著耶穌基督
[00:23:40.260 --> 00:23:41.660]  一次的獻上
[00:23:41.660 --> 00:23:43.660]  得以同神和好
[00:23:43.660 --> 00:23:45.260]  也就是說我們合乎
[00:23:45.260 --> 00:23:49.260]  起初被造的形態的時候
[00:23:49.260 --> 00:23:50.460]  被稱為聖潔
[00:23:50.460 --> 00:23:53.460]  就是我們合乎主的標準
[00:23:53.460 --> 00:23:55.060]  令到基督所帶來
[00:23:55.060 --> 00:23:57.660]  所給我們帶來這個新生命的時候
[00:23:57.660 --> 00:24:01.660]  我們都要常常去思想
[00:24:01.660 --> 00:24:03.060]  我們的生命
[00:24:03.060 --> 00:24:05.460]  生活是否持守聖潔
[00:24:05.460 --> 00:24:10.060]  活出和神的靈距離的關係
[00:24:10.060 --> 00:24:12.060]  我們都可以想一想
[00:24:12.060 --> 00:24:12.660]  反思一下
[00:24:12.660 --> 00:24:14.660]  我們的生命是否
[00:24:14.660 --> 00:24:18.260]  都被放在一個合適的位置上面
[00:24:18.260 --> 00:24:20.060]  被神去使用
[00:24:20.060 --> 00:24:24.660]  就好像那些放在聖潔裏面的器皿
[00:24:24.660 --> 00:24:25.860]  我們的生命
[00:24:25.860 --> 00:24:27.660]  有沒有馴服神的心意
[00:24:27.660 --> 00:24:28.860]  被祂去帶領
[00:24:28.860 --> 00:24:32.460]  經歷那份心意根深而變化
[00:24:32.460 --> 00:24:36.060]  這個都是一個承聖很重要的地方
[00:24:36.060 --> 00:24:37.660]  承聖不是一個累積
[00:24:37.660 --> 00:24:40.460]  好像我們去儲印花
[00:24:40.460 --> 00:24:41.660]  換禮物那樣
[00:24:41.660 --> 00:24:43.660]  不是這樣的一個過程
[00:24:43.660 --> 00:24:45.860]  承聖是我們的生命歷程裏面
[00:24:45.860 --> 00:24:48.660]  需要不斷被根深變化
[00:24:48.660 --> 00:24:52.060]  不斷被建立和塑造
[00:24:52.060 --> 00:24:53.460]  原來在這樣的過程裏面
[00:24:53.460 --> 00:24:54.860]  我們一步一步
[00:24:54.860 --> 00:24:56.860]  就可以更加
[00:24:56.860 --> 00:24:58.660]  因為和神的關係
[00:24:58.660 --> 00:25:00.260]  有一個靈距離的
[00:25:00.260 --> 00:25:01.460]  一起同在
[00:25:01.460 --> 00:25:05.060]  我們也可以隨時得著神的幫助
[00:25:05.060 --> 00:25:08.860]  幫助我們實踐承聖的生活
[00:25:08.860 --> 00:25:11.860]  我們每一天都需要被根深變化
[00:25:11.860 --> 00:25:14.060]  被主去塗造
[00:25:14.060 --> 00:25:16.060]  以致祂幫助我們
[00:25:16.060 --> 00:25:20.260]  繼續在這個承聖之路上面去走
[00:25:20.260 --> 00:25:21.260]  也因此
[00:25:21.260 --> 00:25:22.860]  我們在生活裏面
[00:25:22.860 --> 00:25:24.060]  我們的狀態
[00:25:24.060 --> 00:25:25.660]  我們的表現流露
[00:25:25.660 --> 00:25:26.660]  都反映了我們
[00:25:26.660 --> 00:25:30.860]  究竟生活的狀況是怎樣
[00:25:30.860 --> 00:25:33.260]  回到講道之前
[00:25:33.260 --> 00:25:36.660]  那個小朋友所問的問題
[00:25:36.660 --> 00:25:40.060]  其實神是否真的會看著我們敬拜祂
[00:25:40.060 --> 00:25:41.660]  聽我們唱詩歌
[00:25:41.660 --> 00:25:45.060]  和我們在團聚中聊天
[00:25:45.060 --> 00:25:46.860]  其實神和我們同在
[00:25:46.860 --> 00:25:50.260]  可以藉著不同的形態
[00:25:50.260 --> 00:25:53.460]  很多不同的層面和方式
[00:25:53.460 --> 00:25:54.460]  我都相信
[00:25:54.460 --> 00:25:57.060]  我們現在一起敬拜上帝的時候
[00:25:57.060 --> 00:25:59.060]  祂要我們同在
[00:25:59.060 --> 00:26:01.660]  弟兄姊妹盼望藉著今天的敬文
[00:26:01.660 --> 00:26:04.660]  我們都能夠有那份信心
[00:26:04.660 --> 00:26:07.460]  也同時懷著敬畏的心
[00:26:07.460 --> 00:26:11.260]  肯定地活出和主零距離的生活
[00:26:11.260 --> 00:26:13.060]  因為主耶穌基督
[00:26:13.060 --> 00:26:15.060]  祂已經為我們獻上了
[00:26:15.060 --> 00:26:19.060]  讓我們和父神零距離的祭
[00:26:19.060 --> 00:26:21.060]  也願我們因為懷著
[00:26:21.060 --> 00:26:22.860]  主救贖的恩情
[00:26:22.860 --> 00:26:25.060]  被激勵我們繼續
[00:26:25.060 --> 00:26:26.660]  順服神的心意
[00:26:26.660 --> 00:26:30.060]  讓神帶領我們經歷心意根深變化
[00:26:30.060 --> 00:26:31.660]  有力地互出
[00:26:31.660 --> 00:26:33.660]  成性地生活
[00:26:33.660 --> 00:26:37.260]  願主建立和幫助我們
