
[00:00:00.000 --> 00:00:02.000]  鄧麗芝,平安!
[00:27:27.000 --> 00:27:33.000]  那我就憑信心去踏出我的安舒區
[00:27:33.000 --> 00:27:37.000]  當你是傳言的
[00:27:37.000 --> 00:27:41.000]  去信靠 去仰望神的時候
[00:27:41.000 --> 00:27:45.000]  當你願意定征在耶穌身上
[00:27:45.000 --> 00:27:48.000]  而不是看環境的時候
[00:27:48.000 --> 00:27:55.000]  這樣你就沒有東西再需要懼怕
[00:27:55.000 --> 00:28:01.000]  有一位弟兄 他就去上海供幹
[00:28:01.000 --> 00:28:07.000]  突然之間 他大量地去拉血
[00:28:07.000 --> 00:28:09.000]  拉到停不了
[00:28:09.000 --> 00:28:12.000]  他就送去上海的醫院
[00:28:12.000 --> 00:28:17.000]  那些醫生也是束手無策
[00:28:17.000 --> 00:28:21.000]  如果單單看環境
[00:28:21.000 --> 00:28:23.000]  在一個外地
[00:28:23.000 --> 00:28:28.000]  染了一個醫生都不懂醫的病症的時候
[00:28:28.000 --> 00:28:34.000]  那個環境是非常惡劣的
[00:28:34.000 --> 00:28:38.000]  但是在上帝的保護之下
[00:28:38.000 --> 00:28:41.000]  結果是怎樣呢
[00:28:41.000 --> 00:28:45.000]  我長話短說
[00:28:45.000 --> 00:28:47.000]  結果就是
[00:28:47.000 --> 00:28:52.000]  有一個他這個弟兄不認識的醫生
[00:28:52.000 --> 00:28:55.000]  飛了去上海
[00:28:55.000 --> 00:28:58.000]  去醫治他 和他做檢查
[00:28:58.000 --> 00:29:04.000]  然後就安排了一架SOS的飛機
[00:29:04.000 --> 00:29:08.000]  是從上海飛了這個弟兄回到香港
[00:29:08.000 --> 00:29:10.000]  然後醫治
[00:29:10.000 --> 00:29:14.000]  回到香港經過一個月的時間
[00:29:14.000 --> 00:29:21.000]  雖然還未能夠找到他出血的原因
[00:29:21.000 --> 00:29:23.000]  但是在那個月裏面
[00:29:23.000 --> 00:29:29.000]  他都沒有再拉血
[00:29:29.000 --> 00:29:31.000]  這個弟兄問醫生
[00:29:31.000 --> 00:29:35.000]  他說我應該給你多少診金
[00:29:35.000 --> 00:29:37.000]  那個醫生就說
[00:29:37.000 --> 00:29:40.000]  不用了 你給我一個機會
[00:29:40.000 --> 00:29:45.000]  做個好薩馬尼亞人
[00:29:45.000 --> 00:29:47.000]  我知道這件事之後
[00:29:47.000 --> 00:29:51.000]  我就找這個弟兄去拍見證
[00:29:51.000 --> 00:29:53.000]  當時他就剛剛
[00:29:53.000 --> 00:29:55.000]  就是過了一個多月
[00:29:55.000 --> 00:29:58.000]  他剛剛是想再回上海的
[00:29:58.000 --> 00:30:01.000]  因為他在上海是有工作要做的
[00:30:01.000 --> 00:30:04.000]  但是因為我找他拍見證
[00:30:04.000 --> 00:30:12.000]  他就決定延遲了他去上海的行程
[00:30:12.000 --> 00:30:16.000]  就在拍見證那一天
[00:30:16.000 --> 00:30:19.000]  上午拍完見證了
[00:30:19.000 --> 00:30:27.000]  在下午 這位弟兄又再開始拉血
[00:30:27.000 --> 00:30:32.000]  如果這個弟兄他決定
[00:30:32.000 --> 00:30:34.000]  我不拍見證了
[00:30:34.000 --> 00:30:36.000]  我還是飛去上海
[00:30:36.000 --> 00:30:39.000]  做好我的工作回來再拍吧
[00:30:39.000 --> 00:30:40.000]  如果是這樣
[00:30:40.000 --> 00:30:42.000]  結果就可能很不同
[00:30:42.000 --> 00:30:44.000]  他又會重複一次
[00:30:44.000 --> 00:30:47.000]  好像上次那樣
[00:30:47.000 --> 00:30:49.000]  但是這位弟兄
[00:30:49.000 --> 00:30:53.000]  他的心是願意尊主偉大
[00:30:53.000 --> 00:30:55.000]  先拍了見證
[00:30:55.000 --> 00:30:58.000]  我遲些去上海無所謂
[00:30:58.000 --> 00:31:04.000]  接著那個醫生就在這個弟兄
[00:31:04.000 --> 00:31:09.000]  那些腸子的一個很隱蔽的地方
[00:31:09.000 --> 00:31:13.000]  結果找到他出血的那個原因
[00:31:13.000 --> 00:31:22.000]  從而這個弟兄得著醫治
[00:31:22.000 --> 00:31:24.000]  弟兄姊妹
[00:31:24.000 --> 00:31:32.000]  這位弟兄經歷了上帝奇妙的保護
[00:31:32.000 --> 00:31:37.000]  你又願不願意信靠耶穌
[00:31:37.000 --> 00:31:42.000]  祂會帶領你前面的路
[00:31:42.000 --> 00:31:45.000]  祂會保護你
[00:31:45.000 --> 00:31:48.000]  在你的人生旅途上面
[00:31:48.000 --> 00:31:54.000]  縱然是有危險有艱難有很多的挑戰
[00:31:54.000 --> 00:32:01.000]  但是當你全心這樣去依靠神的時候
[00:32:01.000 --> 00:32:06.000]  神就能夠給到你有保護
[00:32:06.000 --> 00:32:08.000]  讓我們再一次
[00:32:08.000 --> 00:32:12.000]  我們同心低頭禱告
[00:32:12.000 --> 00:32:13.000]  親愛的主耶穌
[00:32:13.000 --> 00:32:15.000]  我們感謝你
[00:32:15.000 --> 00:32:22.000]  感謝你因為你不只是那位帶領我們人生的主
[00:32:22.000 --> 00:32:25.000]  你更加是在人生旅途上
[00:32:25.000 --> 00:32:31.000]  是會不斷的保護我們那一位主
[00:32:31.000 --> 00:32:34.000]  主我們信心可能不足夠
[00:32:34.000 --> 00:32:38.000]  我們有些時候也都是會軟弱
[00:32:38.000 --> 00:32:42.000]  我們不願意踏出我們的安舒區
[00:32:42.000 --> 00:32:47.000]  但是願意今天你藉著詩篇一百二十一篇
[00:32:47.000 --> 00:32:50.000]  去提醒我們每一個
[00:32:50.000 --> 00:32:56.000]  我們的幫助是單單從主你那裡而來
[00:32:56.000 --> 00:33:02.000]  所以我們就願意憑信心去接受主你的帶領
[00:33:02.000 --> 00:33:07.000]  我們信服在主你的帶領之下
[00:33:07.000 --> 00:33:10.000]  求主你加能賜力給我們每一個
[00:33:10.000 --> 00:33:13.000]  也在疫情當中你保護我們每一個
[00:33:13.000 --> 00:33:15.000]  保護我們家人
[00:33:15.000 --> 00:33:17.000]  保護香港這個城市
[00:33:17.000 --> 00:33:20.000]  保護這個世界
[00:33:20.000 --> 00:33:26.000]  讓疫情都能夠在主你的掌管之下
[00:33:26.000 --> 00:33:31.000]  慢慢的退下來
[00:33:31.000 --> 00:33:36.000]  讓人的生活能夠回復正常
[00:33:36.000 --> 00:33:40.000]  請你聽我們的禱告
[00:33:40.000 --> 00:33:42.000]  奉耶穌基督的名字祈禱
