
[00:00:00.000 --> 00:00:03.480]  在年初我們說的《約書亞記》
[00:21:39.040 --> 00:21:42.840]  甚至整條村都信了耶穌
[00:21:42.840 --> 00:21:47.520]  而這條村叫做福音村
[00:21:47.520 --> 00:21:51.200]  甚至他們打日本人的時候
[00:21:51.200 --> 00:21:53.040]  舉瑞士旗
[00:21:53.040 --> 00:21:59.200]  日本人就沒有打到他們那裡
[00:21:59.200 --> 00:22:03.240]  父親和他的家人也相信了耶穌
[00:22:03.240 --> 00:22:05.760]  當他出來香港的時候
[00:22:05.760 --> 00:22:08.200]  他結婚生兒育女
[00:22:08.200 --> 00:22:10.720]  他又帶我們每個星期
[00:22:10.720 --> 00:22:15.480]  堅持不懈地回到教會
[00:22:15.480 --> 00:22:17.360]  他自己是做生意的
[00:22:17.360 --> 00:22:21.880]  做生意應該星期天不要關店
[00:22:21.880 --> 00:22:24.280]  都有很多事情要做
[00:22:24.280 --> 00:22:28.560]  但是他都是每一個星期天
[00:22:28.560 --> 00:22:31.480]  他都載我們七兄弟姐妹
[00:22:31.480 --> 00:22:34.720]  一車有九個人
[00:22:34.720 --> 00:22:38.400]  到教會去敬拜神
[00:22:38.400 --> 00:22:43.000]  很感謝父親他堅持不懈
[00:22:43.000 --> 00:22:46.280]  當然他不是說很熟悉聖經
[00:22:46.280 --> 00:22:48.400]  又帶我們去很多茶經
[00:22:48.400 --> 00:22:49.960]  祈禱或者很多事情
[00:22:49.960 --> 00:22:50.760]  他都沒有
[00:22:50.760 --> 00:22:52.440]  他只是每個星期
[00:22:52.440 --> 00:22:58.600]  帶我們一起回到去敬拜神
[00:22:58.600 --> 00:23:00.520]  聖約的根基是神
[00:23:00.520 --> 00:23:02.400]  不是你 不是我
[00:23:02.400 --> 00:23:04.280]  聖約的條款
[00:23:04.280 --> 00:23:06.240]  我們需要選擇
[00:23:06.240 --> 00:23:08.760]  我們要侍奉哪一個
[00:23:08.760 --> 00:23:10.120]  今天就選擇
[00:23:10.120 --> 00:23:13.600]  不要拖拖拉拉了
[00:23:13.600 --> 00:23:14.600]  最後一點
[00:23:14.600 --> 00:23:17.760]  是十六節至二十四節
[00:23:17.760 --> 00:23:20.800]  是講到毀身的儀式
[00:23:20.800 --> 00:23:24.560]  這班百姓在約書亞的面前
[00:23:24.560 --> 00:23:27.560]  願意效忠耶和華
[00:23:27.560 --> 00:23:35.480]  三次宣告他們願意侍奉耶和華
[00:23:35.480 --> 00:23:37.720]  十六至十八節
[00:23:37.720 --> 00:23:42.720]  這是第一個效忠的宣告
[00:23:42.720 --> 00:23:45.920]  我們看到第十六節至二十四節
[00:23:45.920 --> 00:23:48.120]  這麼長的經文
[00:23:48.120 --> 00:23:51.720]  有七次出現侍奉
[00:23:51.720 --> 00:23:56.040]  如果加上剛才那兩節的七次侍奉
[00:23:56.040 --> 00:23:57.400]  七二一十四
[00:23:57.400 --> 00:24:01.440]  十四次是講到侍奉
[00:24:01.440 --> 00:24:05.480]  百姓很同意神對他們歷史的詮釋
[00:24:05.480 --> 00:24:07.560]  他們用肯定的說話
[00:24:07.560 --> 00:24:09.680]  我們必侍奉
[00:24:09.680 --> 00:24:11.920]  以及用否定的語氣
[00:24:11.920 --> 00:24:14.360]  斷不敢離棄
[00:24:14.360 --> 00:24:16.440]  來宣告他們的決定
[00:24:16.440 --> 00:24:20.360]  是要侍奉耶和華
[00:24:20.360 --> 00:24:20.960]  各位姐妹
[00:24:20.960 --> 00:24:24.080]  如果我們在培靈會之後
[00:24:24.080 --> 00:24:26.000]  接下來我們又有培靈會
[00:24:26.000 --> 00:24:27.400]  八月一日至十日
[00:24:27.400 --> 00:24:29.440]  大家都要預留時間
[00:24:29.440 --> 00:24:31.320]  如果在培靈會之後
[00:24:31.320 --> 00:24:32.440]  我們填表
[00:24:32.440 --> 00:24:33.360]  立志
[00:24:33.360 --> 00:24:35.320]  我們不離棄神
[00:24:35.320 --> 00:24:37.040]  我們斷不敢離棄神
[00:24:37.040 --> 00:24:38.840]  我們必定侍奉耶和華
[00:24:38.840 --> 00:24:41.160]  我們必定永遠侍奉神
[00:24:41.160 --> 00:24:43.040]  然後我們又有傳道人
[00:24:43.040 --> 00:24:44.360]  和我們傾談
[00:24:44.360 --> 00:24:47.640]  這是很感恩的事情
[00:24:47.640 --> 00:24:49.440]  願意敬拜侍奉神
[00:24:49.440 --> 00:24:53.040]  這是可喜可悅的事情
[00:24:53.040 --> 00:24:56.800]  當這班百姓這樣去講
[00:24:56.800 --> 00:25:00.680]  去效忠和宣告的時候
[00:25:00.680 --> 00:25:03.160]  約書亞怎樣回應呢
[00:25:03.160 --> 00:25:05.080]  我們看看約書亞怎樣回應
[00:25:05.080 --> 00:25:06.240]  我們一起讀
[00:25:06.240 --> 00:25:08.360]  約書亞對百姓說
[00:25:08.360 --> 00:25:10.760]  你們不能侍奉耶和華
[00:25:10.760 --> 00:25:12.960]  因為祂是聖潔的神
[00:25:12.960 --> 00:25:14.520]  是忌邪的神
[00:25:14.520 --> 00:25:17.680]  必不赦免你們的過犯罪惡
[00:25:17.680 --> 00:25:19.640]  你們若離棄耶和華
[00:25:19.640 --> 00:25:21.440]  去侍奉愛邦神
[00:25:21.440 --> 00:25:23.680]  耶和華在降福之後
[00:25:23.680 --> 00:25:26.120]  必轉而降禍於你們
[00:25:26.120 --> 00:25:29.720]  把你們滅絕
[00:25:29.720 --> 00:25:35.480]  但是約書亞斷然否定他們的宣告
[00:25:35.480 --> 00:25:36.800]  話鋒一轉
[00:25:36.800 --> 00:25:39.760]  不再讚美神的恩賜
[00:25:39.760 --> 00:25:43.680]  而是很強調聖潔 忌邪的神
[00:25:43.680 --> 00:25:45.960]  將降下災禍
[00:25:45.960 --> 00:25:49.360]  約書亞說不會饒恕以色列人的罪
[00:25:49.360 --> 00:25:52.440]  特別是指他們離棄神
[00:25:52.440 --> 00:25:54.920]  侍奉別神
[00:25:54.920 --> 00:25:56.360]  你可能會說
[00:25:56.360 --> 00:25:58.400]  為什麼一盆冷水潑過來
[00:25:58.400 --> 00:26:02.760]  破壞了剛剛建立了美好的靈性聯繫
[00:26:02.760 --> 00:26:05.520]  為什麼約書亞採取了對抗的立場
[00:26:05.520 --> 00:26:07.120]  指責百姓呢
[00:26:07.120 --> 00:26:11.000]  弟兄姊妹 如果傳道人對你的決定
[00:26:11.000 --> 00:26:12.800]  好像約書亞那樣
[00:26:12.800 --> 00:26:14.440]  有這樣的反駁
[00:26:14.440 --> 00:26:18.200]  你會有什麼反應
[00:26:18.200 --> 00:26:21.320]  你們不能侍奉耶和華
[00:26:21.320 --> 00:26:23.640]  嘖嘖嘖嘖嘖
[00:26:23.640 --> 00:26:26.000]  原本勢頭很強勁的敘述
[00:26:26.000 --> 00:26:29.680]  為什麼突然急煞滯呢
[00:26:29.680 --> 00:26:32.640]  有兩個重要的效果
[00:26:32.640 --> 00:26:39.880]  第一個是約書亞預言後果
[00:26:39.880 --> 00:26:44.720]  他嚴重警告讀者這一項決定的後果
[00:26:44.720 --> 00:26:47.600]  他們需要負上責任
[00:26:47.600 --> 00:26:49.480]  約書亞在世的時候
[00:26:49.480 --> 00:26:52.280]  以色列人侍奉耶和華
[00:26:52.280 --> 00:26:57.520]  但當我們看到創出黎明新書時
[00:26:57.520 --> 00:27:01.320]  約書亞記之後就是時詩記
[00:27:01.320 --> 00:27:04.800]  之後的時詩記和歷史書裏面
[00:27:04.800 --> 00:27:09.200]  看到以色列民再一次走回頭路
[00:27:09.200 --> 00:27:11.680]  去敬拜偶像
[00:27:11.680 --> 00:27:15.920]  事實上在二十四章三十一節
[00:27:15.920 --> 00:27:18.440]  那裏這樣說
[00:27:18.440 --> 00:27:20.200]  亦有暗示
[00:27:20.200 --> 00:27:24.320]  約書亞在世和約書亞死後
[00:27:24.320 --> 00:27:28.080]  那些知道耶和華為以色列人所行諸事的長老
[00:27:28.080 --> 00:27:32.960]  還在的時候以色列人侍奉耶和華
[00:27:32.960 --> 00:27:37.680]  事實上這一句就是比較暗淡的收場
[00:27:37.680 --> 00:27:42.360]  即是說過了一代就沒有東西看了
[00:27:42.360 --> 00:27:45.120]  果然當百姓日後食言
[00:27:45.120 --> 00:27:47.560]  離棄耶和華去侍奉愛邦神
[00:27:47.560 --> 00:27:50.960]  他們就是作證反對自己
[00:27:50.960 --> 00:27:52.400]  控告自己
[00:27:52.400 --> 00:27:54.960]  厄運就成了定局
[00:27:54.960 --> 00:27:58.200]  自眾自食其果
[00:27:58.200 --> 00:28:00.520]  忠心的宣告
[00:28:00.520 --> 00:28:05.320]  成為不忠的宣告
[00:28:05.320 --> 00:28:09.320]  弟兄姊妹神潑冷水是有目的的
[00:28:09.320 --> 00:28:13.400]  是要以色列民明白日後的後果
[00:28:13.400 --> 00:28:16.840]  我們要慎重的抉擇
[00:28:16.840 --> 00:28:19.600]  第二個是一個激將法
[00:28:19.600 --> 00:28:23.200]  是一個刺激和鼓勵
[00:28:23.200 --> 00:28:26.920]  即使約書亞的責備
[00:28:26.920 --> 00:28:32.520]  都無法動搖他們侍奉耶和華的決心
[00:28:32.520 --> 00:28:34.040]  二十四章二十一節
[00:28:34.040 --> 00:28:37.400]  這一班百姓這樣回答約書亞
[00:28:37.400 --> 00:28:40.960]  不然我們定要侍奉耶和華
[00:28:40.960 --> 00:28:42.840]  雖然你說我們不行
[00:28:42.840 --> 00:28:46.320]  雖然你說責備我們
[00:28:46.320 --> 00:28:49.520]  不是 我們定要侍奉耶和華
[00:28:49.520 --> 00:28:57.680]  我們看到百姓那種回應的真確性
[00:28:57.680 --> 00:29:00.720]  弟兄姊妹敬拜侍奉神
[00:29:00.720 --> 00:29:03.640]  並不只是理性的同意
[00:29:03.640 --> 00:29:06.960]  也不是只有二手的經歷
[00:29:06.960 --> 00:29:12.680]  也不是只有口頭的承諾
[00:29:12.680 --> 00:29:15.680]  誡命是強調有態度
[00:29:15.680 --> 00:29:17.960]  有行動的
[00:29:17.960 --> 00:29:22.840]  在敬拜侍奉耶和華的內在意願
[00:29:22.840 --> 00:29:25.520]  都有外在的行動
[00:29:25.520 --> 00:29:27.840]  我們要對付罪
[00:29:27.840 --> 00:29:34.400]  我們要對付偶像
[00:29:34.400 --> 00:29:37.680]  這樣才能夠證實你的忠誠
[00:29:37.680 --> 00:29:44.400]  這樣才能夠被聖潔的神去使用
[00:29:44.400 --> 00:29:48.120]  約書亞說你們現在要除掉
[00:29:48.120 --> 00:29:51.680]  你們中間的外邦神
[00:29:51.680 --> 00:29:56.920]  專心歸向耶和華以色列的神
[00:29:56.920 --> 00:30:00.760]  之後約書亞就立了一個大石頭
[00:30:00.760 --> 00:30:02.720]  做一個可見的見證
[00:30:02.720 --> 00:30:05.920]  都將這些事記錄在書卷上
[00:30:05.920 --> 00:30:09.120]  如果以色列背棄自己的決定
[00:30:09.120 --> 00:30:16.200]  這個石頭就會作證來指控以色列
[00:30:16.200 --> 00:30:17.960]  弟兄姊妹
[00:30:17.960 --> 00:30:20.880]  今天神在你的生命裏面
[00:30:20.880 --> 00:30:22.720]  是滿有恩典
[00:30:22.720 --> 00:30:24.440]  滿有慈愛
[00:30:24.440 --> 00:30:27.840]  如果我們真的花一點時間
[00:30:27.840 --> 00:30:30.520]  找一支筆來寫下的時候
[00:30:30.520 --> 00:30:35.360]  是真的有很多很多很多神的恩典
[00:30:35.360 --> 00:30:39.400]  我們會不會寫下之後
[00:30:39.400 --> 00:30:43.600]  然後我們去作出一個選擇
[00:30:43.600 --> 00:30:44.800]  主啊
[00:30:44.800 --> 00:30:50.400]  我願意選擇侍奉敬拜祢
[00:30:50.400 --> 00:30:53.720]  因為祢的恩典在我生命當中
[00:30:53.720 --> 00:30:57.760]  是何其大
[00:30:57.760 --> 00:31:00.800]  我們也有幾點反思
[00:31:00.800 --> 00:31:05.840]  第一點是在神和偶像之間的選擇
[00:31:05.840 --> 00:31:10.800]  敬拜偶像是一切罪的基本
[00:31:10.800 --> 00:31:14.320]  在古代迦南人的巴力崇拜
[00:31:14.320 --> 00:31:16.120]  本質上是一種什麼呢
[00:31:16.120 --> 00:31:18.960]  是一種功利主義的交易
[00:31:18.960 --> 00:31:23.320]  用制治 儀式來操控神明
[00:31:23.320 --> 00:31:29.080]  換取雨水 農作物 豐收 財富等等
[00:31:29.080 --> 00:31:30.240]  昔日以色列民
[00:31:30.240 --> 00:31:32.680]  不是不敬拜耶和華的
[00:31:32.680 --> 00:31:33.720]  他們也敬拜的
[00:31:33.720 --> 00:31:37.080]  不過一手耶和華 一手巴力
[00:31:37.080 --> 00:31:39.120]  今天在香港最危險的印右
[00:31:39.120 --> 00:31:41.720]  同樣不是叫我們不認耶穌
[00:31:41.720 --> 00:31:44.480]  我們仍然有恆常的聚會
[00:31:44.480 --> 00:31:47.160]  甚至有表面的行事規範
[00:31:47.160 --> 00:31:50.440]  基督徒的行事規範
[00:31:50.440 --> 00:31:54.480]  但是我們的底板沒有換
[00:31:54.480 --> 00:32:00.440]  我們沒有徹底更換底層的核心價值觀
[00:32:00.440 --> 00:32:05.840]  我們是不是同時又敬拜我們的神
[00:32:05.840 --> 00:32:09.400]  又侍奉馬門呢
[00:32:09.400 --> 00:32:13.520]  所謂一腳踏兩船的混合主義呢
[00:32:13.520 --> 00:32:15.560]  今天在香港生活
[00:32:15.560 --> 00:32:18.040]  實在節奏很快很快
[00:32:18.040 --> 00:32:19.800]  以及很壓抑
[00:32:19.800 --> 00:32:23.080]  不少香港人將生命的重擔壓力
[00:32:23.080 --> 00:32:28.120]  寄託在消費主義和享樂主義
[00:32:28.120 --> 00:32:34.000]  快 靚 正的救贖和治癒的手段
[00:32:34.000 --> 00:32:37.760]  帶來即時的滿足 即時的快感
[00:32:37.760 --> 00:32:40.640]  所以我們將很多東西
[00:32:40.640 --> 00:32:44.040]  看得很重要 比神還要重要
[00:32:44.040 --> 00:32:47.560]  有些人有報復式的出遊
[00:32:47.560 --> 00:32:49.560]  瘋狂購物
[00:32:49.560 --> 00:32:52.280]  或者享樂主義
[00:32:52.280 --> 00:32:56.720]  或者手機比神還要高
[00:32:56.720 --> 00:33:01.040]  我們每天這樣掃
[00:33:01.040 --> 00:33:03.840]  我們看到很多很多的東西
[00:33:03.840 --> 00:33:07.760]  來給我們有即時的滿足 即時的快感
[00:33:07.760 --> 00:33:08.800]  說到底
[00:33:08.800 --> 00:33:12.480]  滿足自我慾望成為了我們生活的核心
[00:33:12.480 --> 00:33:14.960]  成為了我們人生最高的指令
[00:33:14.960 --> 00:33:17.840]  心靈的寶座上坐著的
[00:33:17.840 --> 00:33:19.960]  就不是再是基督了
[00:33:19.960 --> 00:33:22.320]  而是那個極度饑渴
[00:33:22.320 --> 00:33:26.440]  需要不斷被消費滿足的自我
[00:33:26.440 --> 00:33:31.680]  終極的偶像就是自我
[00:33:31.680 --> 00:33:34.400]  從人類墮落 到金牛毒
[00:33:34.400 --> 00:33:38.680]  到今天的打卡文化
[00:33:38.680 --> 00:33:40.360]  自我文化
[00:33:40.360 --> 00:33:45.080]  荒蕪的所謂錯失恐懼症的文化
[00:33:45.080 --> 00:33:47.600]  Fear of missing out
[00:33:47.600 --> 00:33:50.920]  我們錯失了這些優惠
[00:33:50.920 --> 00:33:55.320]  我們錯失了這些事情的時候
[00:33:55.320 --> 00:33:58.440]  我們不斷在掃我們的手機
[00:33:58.440 --> 00:34:00.840]  自我確實是一尊至今
[00:34:00.840 --> 00:34:04.120]  仍然香火鼎盛的巨大的偶像
[00:34:04.120 --> 00:34:08.960]  今天我們仍然在膜拜什麼呢?
[00:34:08.960 --> 00:34:09.880]  我的感受
[00:34:09.880 --> 00:34:10.600]  我的權利
[00:34:10.600 --> 00:34:11.840]  我的成就
[00:34:11.840 --> 00:34:12.920]  我的一切
[00:34:12.920 --> 00:34:16.000]  而身邊的人就成為了要滿足我
[00:34:16.000 --> 00:34:18.760]  要證實我的價值的工具
[00:34:18.760 --> 00:34:21.360]  人與人之間的真誠的愛
[00:34:21.360 --> 00:34:22.960]  因此就失落了
[00:34:22.960 --> 00:34:25.840]  甚至引來無止境的焦慮
[00:34:25.840 --> 00:34:29.680]  在信仰層面又如何呢?
[00:34:29.680 --> 00:34:31.360]  我回到教會了
[00:34:31.360 --> 00:34:33.760]  哇 都很難說了
[00:34:33.760 --> 00:34:35.600]  我回來了
[00:34:35.600 --> 00:34:38.720]  教會就要提供這些服務
[00:34:38.720 --> 00:34:40.320]  神啊 我又祈禱了
[00:34:40.320 --> 00:34:41.720]  我又奉獻了
[00:34:41.720 --> 00:34:45.400]  神啊 你要滿足我
[00:34:45.400 --> 00:34:47.000]  神啊 我要的東西
[00:34:47.000 --> 00:34:49.840]  你一定要給我
[00:34:49.840 --> 00:34:52.840]  我感覺不到神
[00:34:52.840 --> 00:34:55.480]  我要去一些地方
[00:34:55.480 --> 00:34:57.920]  找尋更多感官刺激
[00:34:57.920 --> 00:34:59.040]  或者神秘一點
[00:34:59.040 --> 00:35:01.320]  或者叫我興奮一點的地方
[00:35:01.320 --> 00:35:04.360]  對於擺上時間
[00:35:04.360 --> 00:35:08.400]  恩賜 節制 忍耐 馴服
[00:35:08.400 --> 00:35:09.880]  要承擔責任
[00:35:09.880 --> 00:35:11.160]  要毀身
[00:35:11.160 --> 00:35:15.640]  絕不可以
[00:35:15.640 --> 00:35:18.400]  人是要利用信仰
[00:35:18.400 --> 00:35:21.000]  來讓自己覺得更加舒服
[00:35:21.000 --> 00:35:23.160]  信仰會不會就像
[00:35:23.160 --> 00:35:26.280]  Panadol 棉花糖
[00:35:26.280 --> 00:35:27.480]  或者巧克力
[00:35:27.480 --> 00:35:29.840]  是叫我們感覺良好呢?
[00:35:29.840 --> 00:35:33.160]  Christianity Today有一篇文章
[00:35:33.160 --> 00:35:40.160]  叫做《不舒服的門徒訓練》
[00:35:40.160 --> 00:35:43.200]  他講到今天我們的生活的norm
[00:35:43.200 --> 00:35:44.920]  我們的常態是什麼?
[00:35:44.920 --> 00:35:49.360]  輕鬆 舒適 身心安健
[00:35:49.360 --> 00:35:51.360]  這個就是生活常態
[00:35:51.360 --> 00:35:55.200]  那些磨爛 辛苦
[00:35:55.200 --> 00:35:57.520]  那些不是我們的norm
[00:35:57.520 --> 00:36:00.400]  不是我們的生活常態
[00:36:00.400 --> 00:36:02.800]  大家知不知道全球的
[00:36:02.800 --> 00:36:06.520]  康健的產業的規模
[00:36:06.520 --> 00:36:10.880]  是將會去到很龐大
[00:36:10.880 --> 00:36:13.440]  2024年全球的
[00:36:13.440 --> 00:36:15.240]  康健的產業
[00:36:15.240 --> 00:36:18.040]  是達到7兆美元
[00:36:18.040 --> 00:36:20.400]  而接下來2028年
[00:36:20.400 --> 00:36:23.680]  是將會去到9兆美元
[00:36:23.680 --> 00:36:25.480]  因為這個是我們的市場
[00:36:25.480 --> 00:36:27.880]  是我們的生活的追求
[00:36:27.880 --> 00:36:32.440]  我們希望舒服 舒適 輕鬆
[00:36:32.440 --> 00:36:37.080]  身心康健
[00:36:37.080 --> 00:36:40.640]  誰是我們的偶像呢?
[00:36:40.640 --> 00:36:41.840]  第二點
[00:36:41.840 --> 00:36:45.280]  敬拜侍奉哪一個主權誰屬
[00:36:45.280 --> 00:36:47.920]  我們的生命是神不惜
[00:36:47.920 --> 00:36:50.200]  捨棄耶穌基督的生命
[00:36:50.200 --> 00:36:51.960]  作為重價
[00:36:51.960 --> 00:36:55.440]  將我們從罪惡和黑暗裏邊贖回來
[00:36:55.440 --> 00:36:58.440]  所以我們不再是自己的主人
[00:36:58.440 --> 00:37:01.120]  生命的主權歸於神
[00:37:01.120 --> 00:37:04.640]  應該用我們的身體來榮耀祂
[00:37:04.640 --> 00:37:06.880]  就好像之前我說的
[00:37:06.880 --> 00:37:08.840]  聖約的根基是神
[00:37:08.840 --> 00:37:10.520]  不是你和我
[00:37:10.520 --> 00:37:12.920]  你和我是沒有主權的
[00:37:12.920 --> 00:37:15.080]  我們的身份必須要立穩
[00:37:15.080 --> 00:37:17.320]  才知道主權誰屬
[00:37:17.320 --> 00:37:18.520]  主耶穌說過
[00:37:18.520 --> 00:37:21.560]  一個人不能夠侍奉兩個主
[00:37:21.560 --> 00:37:24.440]  不是護者國就愛那國
[00:37:24.440 --> 00:37:26.600]  寵者國就輕那國
[00:37:26.600 --> 00:37:28.640]  你們不能夠又侍奉神
[00:37:28.640 --> 00:37:32.000]  又侍奉馬門
[00:37:32.000 --> 00:37:33.680]  我們要從錯的主人
[00:37:33.680 --> 00:37:35.480]  轉移到真正的主人
[00:37:35.480 --> 00:37:36.920]  歸屬正確的主人
[00:37:36.920 --> 00:37:42.800]  這樣才叫我們能夠得到真正的自由
[00:37:42.800 --> 00:37:44.760]  最後反思的一點
[00:37:44.760 --> 00:37:47.480]  當揀選生命
[00:37:47.480 --> 00:37:49.000]  值得注意的是
[00:37:49.000 --> 00:37:53.320]  不論第八章或者第二十四章
[00:37:53.320 --> 00:37:55.480]  約書亞帶領以色列民
[00:37:55.480 --> 00:37:57.640]  和神重訂這個文約
[00:37:57.640 --> 00:38:01.640]  是表明他們列祖和神所立的約
[00:38:01.640 --> 00:38:03.840]  要繼續有效
[00:38:03.840 --> 00:38:08.400]  由始至終神的信實是不變
[00:38:08.400 --> 00:38:11.120]  整個救恩故事是信實的故事
[00:38:11.120 --> 00:38:14.800]  約書亞進行昔日摩西的祝福
[00:38:14.800 --> 00:38:19.200]  重新神權管治的憲法大綱
[00:38:19.200 --> 00:38:22.520]  而在《生命紀》第27章至29章
[00:38:22.520 --> 00:38:24.600]  就是講到這個大綱
[00:38:24.600 --> 00:38:26.960]  祝福和奏助
[00:38:26.960 --> 00:38:30.840]  呼籲他們要揀選生命
[00:38:30.840 --> 00:38:33.840]  《生命紀》第27章講到
[00:38:33.840 --> 00:38:36.480]  唯命必受奏助
[00:38:36.480 --> 00:38:39.960]  第28章講到祝福和奏助
[00:38:39.960 --> 00:38:42.720]  第14節是講到祝福
[00:38:42.720 --> 00:38:47.680]  第54節是講到背逆的後果
[00:38:47.680 --> 00:38:50.200]  而第29至30章
[00:38:50.200 --> 00:38:53.040]  摩西和以色列民在摩亞地
[00:38:53.040 --> 00:38:55.280]  來到去立約
[00:38:55.280 --> 00:38:57.920]  並且作出最後的呼籲
[00:38:57.920 --> 00:39:01.880]  勸告百姓作出明智的抉擇
[00:39:01.880 --> 00:39:02.800]  我們讀一讀這個
[00:39:02.800 --> 00:39:06.120]  《生命紀》的30章19至20節
[00:39:06.120 --> 00:39:07.440]  我們一起讀
[00:39:07.440 --> 00:39:10.000]  「我今日呼天喚地
[00:39:10.000 --> 00:39:11.680]  向祢作見證
[00:39:11.680 --> 00:39:13.680]  我將生死和福
[00:39:13.680 --> 00:39:15.720]  陳明在祢面前
[00:39:15.720 --> 00:39:18.400]  所以祢要揀選生命
[00:39:18.400 --> 00:39:21.960]  使祢和祢的後裔都得存活
[00:39:21.960 --> 00:39:24.520]  且愛耶和華祢的神
[00:39:24.520 --> 00:39:26.120]  聽從祂的話
[00:39:26.120 --> 00:39:27.440]  尊靠祂
[00:39:27.440 --> 00:39:30.280]  因為祂是祢的生命
[00:39:30.280 --> 00:39:33.560]  祢的日子長久也在乎祂」
[00:39:33.560 --> 00:39:34.720]  今日頂姐妹
[00:39:34.720 --> 00:39:36.840]  你的選擇是怎樣呢?
[00:39:36.840 --> 00:39:41.240]  你要選擇侍奉敬拜哪一位呢?
[00:39:41.240 --> 00:39:45.760]  這個是生死存亡的抉擇
[00:39:45.760 --> 00:39:49.600]  當揀選生命
[00:39:49.600 --> 00:39:51.160]  他來到這裡
[00:39:51.160 --> 00:39:53.960]  《約書亞記》的最後一講
[00:39:53.960 --> 00:39:56.640]  當時《約書亞記》從二百多萬人
[00:39:56.640 --> 00:39:59.240]  來到更新這個立約
[00:39:59.240 --> 00:40:00.720]  我很想在這個時間
[00:40:00.720 --> 00:40:02.960]  都和大家來到有一個
[00:40:02.960 --> 00:40:08.600]  很簡短很簡短的立約儀式
[00:40:08.600 --> 00:40:10.760]  或者用少許時間
[00:40:10.760 --> 00:40:13.440]  你在心裏面告訴神
[00:40:13.440 --> 00:40:17.560]  你今日選擇侍奉哪一位呢?
[00:40:17.560 --> 00:40:19.320]  你跟神說
[00:40:19.320 --> 00:40:21.280]  之後我們請大家
[00:40:21.280 --> 00:40:27.600]  有一個立約的小小的禮儀
[00:40:27.600 --> 00:40:28.640]  你跟耶穌說
[00:40:28.640 --> 00:40:34.960]  你跟神說
[00:40:34.960 --> 00:40:38.560]  好 我們一起的起立
[00:40:38.560 --> 00:40:42.480]  我帶領者講藍色的部分
[00:40:42.480 --> 00:40:46.880]  頂姐妹會教你讀綠色的部分
[00:40:46.880 --> 00:40:51.360]  上帝在每個季節都順手承諾
[00:40:51.360 --> 00:40:53.600]  我們感謝上主
[00:40:53.600 --> 00:40:56.280]  太子愛護著主
[00:40:56.280 --> 00:40:58.880]  讓我們記得祂的憐憫
[00:40:58.880 --> 00:41:00.960]  承認我們的迷途
[00:41:00.960 --> 00:41:02.920]  並歸向祂
[00:41:02.920 --> 00:41:05.160]  上主原諒我們的疑問
[00:41:05.160 --> 00:41:07.160]  祈禱我們的疑問
[00:41:07.160 --> 00:41:10.240]  我們等神保護我們
[00:41:10.240 --> 00:41:13.680]  上主呼召我們成為祂的子民
[00:41:13.680 --> 00:41:16.280]  行在祂的道中
[00:41:16.280 --> 00:41:18.360]  我和耶穌上主
[00:41:18.360 --> 00:41:22.000]  我會將全心全意地侍奉祂
[00:41:22.000 --> 00:41:25.000]  你們願意忠心敬拜上帝
[00:41:25.000 --> 00:41:26.360]  彼此相愛
[00:41:26.360 --> 00:41:30.040]  並在世上踐行基督的大使命嗎?
[00:41:30.040 --> 00:41:32.040]  靠在上帝的恩典
[00:41:32.040 --> 00:41:33.880]  我會願意
[00:41:33.880 --> 00:41:36.480]  你們願意守護好自己的心
[00:41:36.480 --> 00:41:38.440]  家庭和夫照
[00:41:38.440 --> 00:41:41.880]  並在盟約之愛中堅定不移嗎?
[00:41:41.880 --> 00:41:43.600]  靠在上帝的恩典
[00:41:43.600 --> 00:41:45.240]  我會願意
[00:41:45.240 --> 00:41:47.680]  願主堅固我們的承諾
[00:41:47.680 --> 00:41:51.120]  使我們在一切事上忠心
[00:41:51.120 --> 00:41:52.080]  阿們
[00:41:52.080 --> 00:41:56.360]  我們在神面前重新我們的盟約
[00:41:56.360 --> 00:41:58.800]  我們一起祈禱
[00:41:58.800 --> 00:42:00.920]  信實不變的主
[00:42:00.920 --> 00:42:03.160]  慈愛永遠長存的神
[00:42:03.160 --> 00:42:03.880]  我們感謝祢
[00:42:03.880 --> 00:42:05.280]  祢沒有離棄我們
[00:42:05.280 --> 00:42:08.320]  祢的憐憫每朝早都是新的
[00:42:08.320 --> 00:42:11.280]  求祢預覽我們重新的承諾
[00:42:11.280 --> 00:42:12.840]  我們尋求祢的面
[00:42:12.840 --> 00:42:14.200]  求祢赦免我們的罪
[00:42:14.200 --> 00:42:16.920]  潔淨我們生命軟弱的地方
[00:42:16.920 --> 00:42:18.720]  堅固我們的心
[00:42:18.720 --> 00:42:20.960]  願祢潔淨你自己的教會
[00:42:20.960 --> 00:42:23.080]  使祂合而為一
[00:42:23.080 --> 00:42:24.920]  讓整個的信仰群體
[00:42:24.920 --> 00:42:28.160]  在敬拜的當中堅定不移
[00:42:28.160 --> 00:42:29.720]  單單侍奉祢
[00:42:29.720 --> 00:42:31.520]  有喜樂的心去服侍
[00:42:31.520 --> 00:42:34.040]  有勇敢的靈去見證
[00:42:34.040 --> 00:42:36.240]  奉我主耶穌基督的名祈求
[00:42:36.240 --> 00:42:37.080]  阿們
[00:42:37.080 --> 00:42:37.680]  請坐
