
[00:00:00.000 --> 00:00:07.500]  Elohi, Elohi, Lama Sabbathane
[00:23:17.260 --> 00:23:19.660]  那個時候
[00:23:19.660 --> 00:23:24.060]  只有上主回應我的呼求
[00:23:24.060 --> 00:23:25.860]  因為沒有人可以進入隔離病房
[00:23:25.860 --> 00:23:29.460]  他就差派一個清潔員來到
[00:23:29.460 --> 00:23:32.460]  還是一位他的僕人
[00:23:32.460 --> 00:23:33.260]  不僅如此
[00:23:33.260 --> 00:23:37.260]  這位清潔員每一次經過病房的玻璃外
[00:23:37.260 --> 00:23:39.460]  都向他豎起帽子
[00:23:39.460 --> 00:23:42.260]  鼓勵他
[00:23:42.260 --> 00:23:45.660]  翌日還拿了一些小食給他
[00:23:45.660 --> 00:23:46.660]  那個牌子
[00:23:46.660 --> 00:23:47.660]  他要的食物
[00:23:47.660 --> 00:23:50.660]  竟然就是這位牧師在心裏面向神祈禱
[00:23:50.660 --> 00:23:54.060]  很想吃的物品
[00:23:54.060 --> 00:23:54.660]  頂姐妹
[00:23:54.660 --> 00:23:56.460]  今天當你向神發出一個呼求
[00:23:56.460 --> 00:23:59.060]  求你不要遠離我
[00:23:59.060 --> 00:24:00.460]  你記得
[00:24:00.460 --> 00:24:02.060]  這個禱文
[00:24:02.060 --> 00:24:06.060]  主已經在十字架上親自回應了你
[00:24:06.060 --> 00:24:07.860]  已經成就了
[00:24:07.860 --> 00:24:09.260]  當你落在人生當中
[00:24:09.260 --> 00:24:10.660]  跌進房間而黑暗的日子
[00:24:10.660 --> 00:24:13.860]  被離棄這種感受很明顯的時候
[00:24:13.860 --> 00:24:15.260]  你去大聲喊
[00:24:15.260 --> 00:24:20.060]  Eloi Eloi Lama Sabachthani
[00:24:20.060 --> 00:24:23.460]  願你記得
[00:24:23.460 --> 00:24:30.060]  這是基督對黑暗最深層的哀痛
[00:24:30.060 --> 00:24:31.860]  而我的神我的神
[00:24:31.860 --> 00:24:33.660]  為什麼離棄我
[00:24:33.660 --> 00:24:36.660]  是表達主耶穌和父神最慘痛的分離
[00:24:36.660 --> 00:24:38.660]  我們不要忘記
[00:24:38.660 --> 00:24:42.060]  祂認同我們在痛苦深淵的人
[00:24:42.060 --> 00:24:46.460]  祂痛我們在黑暗當中
[00:24:46.460 --> 00:24:47.460]  而我的神我的神
[00:24:47.460 --> 00:24:50.260]  為什麼離棄我
[00:24:50.260 --> 00:24:54.460]  是上帝對世人各種的求救
[00:24:54.460 --> 00:24:59.860]  最響亮成就的回應
[00:24:59.860 --> 00:25:01.860]  我們一起祈禱
[00:25:09.460 --> 00:25:16.460]  讓我們為自己心裡的苦、痛、困難
[00:25:16.460 --> 00:25:25.060]  向神求救
[00:25:25.060 --> 00:25:27.460]  主啊
[00:25:27.460 --> 00:25:30.660]  求祢不要遠離我們
[00:25:30.660 --> 00:25:33.860]  我們知道
[00:25:33.860 --> 00:25:38.260]  在好像看不到祢的地方
[00:25:38.260 --> 00:25:42.060]  很多時候更是彰顯祢的地方
[00:25:42.060 --> 00:25:46.460]  主啊讓我們時刻知道
[00:25:46.460 --> 00:25:49.060]  祢已經為我們成就一切
[00:25:49.060 --> 00:25:51.260]  我們獻上感恩
[00:25:51.260 --> 00:25:54.460]  主啊在我們的困難和黑暗當中
[00:25:54.460 --> 00:25:56.060]  讓我們得到祢的安慰
[00:25:56.060 --> 00:25:58.060]  祢的同在
[00:25:58.060 --> 00:26:00.260]  祢的幫助
[00:26:00.260 --> 00:26:01.060]  我們的祈禱是
[00:26:01.060 --> 00:26:03.860]  奉主耶穌基督得聖名字祈求
[00:26:03.860 --> 00:26:05.860]  阿們
