
[00:00:00.000 --> 00:00:06.120]  好 各位英語姊妹 新年蒙恩
[00:16:17.560 --> 00:16:18.480]  真的是嗎
[00:16:18.480 --> 00:16:19.040]  是真的
[00:16:19.040 --> 00:16:19.680]  對吧
[00:16:19.680 --> 00:16:20.400]  但是呢
[00:16:20.400 --> 00:16:21.440]  真的在裝假
[00:16:21.440 --> 00:16:24.960]  假的在扮真
[00:16:24.960 --> 00:16:26.880]  曾經有一個
[00:16:26.880 --> 00:16:28.360]  我聽過一個
[00:16:28.360 --> 00:16:29.400]  我不知道是不是真的
[00:16:29.400 --> 00:16:30.880]  在英國倫敦有一間教會
[00:16:30.880 --> 00:16:32.760]  這間教會在鬧市區
[00:16:32.760 --> 00:16:35.080]  但是這個牧師做得非常frustrated
[00:16:35.080 --> 00:16:35.840]  爲什麼呢
[00:16:35.840 --> 00:16:36.280]  哎呀
[00:16:36.280 --> 00:16:37.080]  每次講到
[00:16:37.080 --> 00:16:39.760]  就那麼小貓三兩隻
[00:16:39.760 --> 00:16:42.760]  也沒有人聽的時候又打瞌睡
[00:16:42.760 --> 00:16:44.360]  但是它旁邊是一個戲院
[00:16:44.360 --> 00:16:45.320]  你知道嗎
[00:16:45.320 --> 00:16:48.760]  這個戲院每一次都是萬人空巷
[00:16:48.760 --> 00:16:49.720]  坐得滿滿的
[00:16:49.720 --> 00:16:52.840]  他跟那個戲院的演員又是好朋友
[00:16:52.840 --> 00:16:54.840]  有一天這個牧師就要問人家了
[00:16:54.840 --> 00:16:56.360]  爲什麼你人那麼多
[00:16:56.360 --> 00:16:58.800]  我教會人這麼少
[00:16:58.800 --> 00:17:00.000]  這個人告訴他說
[00:17:00.000 --> 00:17:01.480]  這個演員告訴他說
[00:17:01.480 --> 00:17:03.080]  你啊
[00:17:03.080 --> 00:17:04.640]  你把真的講得像假的似的
[00:17:04.640 --> 00:17:08.280]  我把假的演得像真的一樣
[00:17:08.280 --> 00:17:10.000]  各位
[00:17:10.000 --> 00:17:13.560]  有假弟兄混進了教會
[00:17:13.560 --> 00:17:16.480]  有真弟兄在那裏扮假
[00:17:16.480 --> 00:17:18.560]  我們看到
[00:17:18.560 --> 00:17:20.040]  這就是加拿大教會
[00:17:20.040 --> 00:17:21.840]  所產生的一個現象
[00:17:21.840 --> 00:17:23.520]  裝假這個字
[00:17:23.520 --> 00:17:25.000]  在原文當中是很強烈的
[00:17:25.000 --> 00:17:27.800]  而且你們一定很熟悉這個字
[00:17:27.800 --> 00:17:30.600]  在耶穌的口中這個字叫什麼
[00:17:30.600 --> 00:17:33.120]  假冒僞善
[00:17:33.120 --> 00:17:33.880]  一模一樣
[00:17:33.880 --> 00:17:35.080]  原文是一個字
[00:17:35.080 --> 00:17:36.520]  只不過翻譯的不同
[00:17:36.520 --> 00:17:38.120]  這個字在原文的意思
[00:17:38.120 --> 00:17:40.000]  其實就是我剛纔說的
[00:17:40.000 --> 00:17:42.280]  那個教會隔壁的那人乾的那事
[00:17:42.280 --> 00:17:43.320]  是演員的意思
[00:17:43.320 --> 00:17:44.320]  演戲的意思
[00:17:44.320 --> 00:17:45.400]  扮演的意思
[00:17:45.400 --> 00:17:48.040]  就是演一個你平時不是的
[00:17:48.040 --> 00:17:48.720]  一個人物
[00:17:48.720 --> 00:17:50.200]  一個形象
[00:17:50.200 --> 00:17:52.600]  戴着一個面具
[00:17:52.600 --> 00:17:53.040]  各位
[00:17:53.040 --> 00:17:55.920]  這是裝假的意思
[00:17:55.920 --> 00:17:58.960]  庸子梅
[00:17:58.960 --> 00:18:00.120]  彼得
[00:18:00.120 --> 00:18:03.560]  當有一羣
[00:18:03.560 --> 00:18:08.080]  鳳哥里的猶太人來到他身邊的時候
[00:18:08.080 --> 00:18:10.560]  他開始裝上了
[00:18:10.560 --> 00:18:13.280]  他開始演起來了
[00:18:13.280 --> 00:18:15.120]  爲什麼
[00:18:15.120 --> 00:18:17.520]  到《迦拉太書》第五章
[00:18:17.520 --> 00:18:21.440]  保羅用另外一個同義詞在表達
[00:18:21.440 --> 00:18:23.360]  表達這個裝假叫什麼呢
[00:18:23.360 --> 00:18:27.920]  叫做西圖外貌體面
[00:18:27.920 --> 00:18:32.160]  西圖外貌體面的人
[00:18:32.160 --> 00:18:34.320]  什麼叫做外貌體面呢
[00:18:34.320 --> 00:18:36.080]  外貌就是肉體
[00:18:36.080 --> 00:18:38.120]  肉體上的體面
[00:18:38.120 --> 00:18:38.600]  各位
[00:18:38.600 --> 00:18:41.760]  我們常常是活在人的面前
[00:18:41.760 --> 00:18:43.880]  我們活在人的眼光中
[00:18:43.880 --> 00:18:45.320]  我們特別在乎
[00:18:45.320 --> 00:18:47.760]  大家到底是怎麼看我們的
[00:18:47.760 --> 00:18:48.440]  然後呢
[00:18:48.440 --> 00:18:50.160]  我們就活成了一個成語
[00:18:50.160 --> 00:18:56.200]  這個成語叫做道貌岸然
[00:18:56.200 --> 00:18:59.120]  我很早以前
[00:18:59.120 --> 00:19:00.000]  好多年前了
[00:19:00.000 --> 00:19:02.920]  我曾經特地回上海
[00:19:02.920 --> 00:19:06.760]  爲一個弟兄舉辦婚禮
[00:19:06.760 --> 00:19:08.320]  證婚
[00:19:08.320 --> 00:19:09.880]  然後呢
[00:19:09.880 --> 00:19:14.680]  也希望再借着證婚去傳福音
[00:19:14.680 --> 00:19:18.480]  我大老遠飛回去
[00:19:18.480 --> 00:19:21.920]  前一天當我在要準備的時候
[00:19:21.920 --> 00:19:23.120]  發現尷尬了
[00:19:23.120 --> 00:19:26.320]  你知道爲什麼嗎
[00:19:26.320 --> 00:19:27.160]  我戴了西裝
[00:19:27.160 --> 00:19:27.840]  戴了領帶
[00:19:27.840 --> 00:19:28.720]  我戴了襯衣
[00:19:28.720 --> 00:19:29.520]  我戴了西褲
[00:19:29.520 --> 00:19:32.440]  我的皮鞋油光正亮
[00:19:32.440 --> 00:19:34.560]  發現我沒有打底衫
[00:19:34.560 --> 00:19:36.480]  我忘帶內衣了
[00:19:36.480 --> 00:19:38.080]  沒有
[00:19:38.080 --> 00:19:41.040]  你知道我們裏邊也有一件衣服嗎
[00:19:41.040 --> 00:19:41.920]  哎呦
[00:19:41.920 --> 00:19:42.560]  怎麼搞的
[00:19:42.560 --> 00:19:43.440]  外邊都戴了
[00:19:43.440 --> 00:19:46.440]  裏邊忘帶了
[00:19:46.440 --> 00:19:49.880]  當然當時就趕緊找人幫我解決一下
[00:19:49.880 --> 00:19:52.120]  就是誰給我借我一份
[00:19:52.120 --> 00:19:52.880]  各位
[00:19:52.880 --> 00:19:55.880]  我突然意識到一件事情
[00:19:55.880 --> 00:19:59.280]  爲什麼我不會忘記帶外邊的西裝
[00:19:59.280 --> 00:20:00.680]  因爲我知道
[00:20:00.680 --> 00:20:03.200]  我要站在很多人的面前
[00:20:03.200 --> 00:20:05.480]  我要把自己打扮得油光正亮的
[00:20:05.480 --> 00:20:07.600]  我要把自己打扮得漂漂亮亮的
[00:20:07.600 --> 00:20:08.880]  奪人眼目
[00:20:08.880 --> 00:20:10.800]  我要站在聚光燈前
[00:20:10.800 --> 00:20:14.520]  但是越往裏的就越容易忘
[00:20:14.520 --> 00:20:18.520]  越往裏的就越不在乎
[00:20:18.520 --> 00:20:19.360]  弟兄姊妹
[00:20:19.360 --> 00:20:21.200]  人就是如此
[00:20:21.200 --> 00:20:22.760]  我們就是如此
[00:20:22.760 --> 00:20:25.280]  西圖外貌體面
[00:20:25.280 --> 00:20:26.720]  外表我們不會忘的
[00:20:26.720 --> 00:20:28.840]  在人面前表現得很近前
[00:20:28.840 --> 00:20:29.800]  我們不會忘的
[00:20:29.800 --> 00:20:31.160]  人怎麼看我
[00:20:31.160 --> 00:20:33.160]  人才能給我打高分
[00:20:33.160 --> 00:20:34.520]  我們不會忘的
[00:20:34.520 --> 00:20:37.480]  但是裏面的你會忘
[00:20:37.480 --> 00:20:41.720]  越往裏的你就越容易忘
[00:20:41.720 --> 00:20:43.880]  我們需要聖靈來更新我們
[00:20:43.880 --> 00:20:45.640]  當我們變得道貌黯然
[00:20:45.640 --> 00:20:47.560]  我們就會假冒僞善
[00:20:47.560 --> 00:20:49.880]  彼得 巴拿巴這些的人
[00:20:49.880 --> 00:20:52.760]  好像全部變成了演員一樣
[00:20:52.760 --> 00:20:54.240]  在那裏裝模作樣
[00:20:54.240 --> 00:20:56.480]  在那裏演戲
[00:20:56.480 --> 00:20:57.240]  庸子妹
[00:20:57.240 --> 00:20:58.480]  在我們的生命當中
[00:20:58.480 --> 00:21:00.560]  有沒有這樣的傾向
[00:21:00.560 --> 00:21:02.480]  我們會不會活在人的面前
[00:21:02.480 --> 00:21:04.080]  常常活在人的面前
[00:21:04.080 --> 00:21:06.880]  而沒有活在上帝的眼中呢
[00:21:06.880 --> 00:21:09.560]  我常常覺得
[00:21:09.560 --> 00:21:11.720]  人的心是很詭詐的
[00:21:11.720 --> 00:21:13.440]  當我說假冒僞善的時候
[00:21:13.440 --> 00:21:15.120]  我們會想說我還不至於吧
[00:21:15.120 --> 00:21:17.640]  我覺得假冒僞善有兩種假
[00:21:17.640 --> 00:21:20.200]  一種是故意的
[00:21:20.200 --> 00:21:24.000]  有意識的假裝自己不是的那種人
[00:21:24.000 --> 00:21:25.800]  他壓根就不相信自己
[00:21:25.800 --> 00:21:27.400]  所裝出來的那個外貌
[00:21:27.400 --> 00:21:28.840]  這個叫做僞君子
[00:21:28.840 --> 00:21:30.520]  同意吧
[00:21:30.520 --> 00:21:32.000]  還有一種
[00:21:32.000 --> 00:21:33.600]  還有一種裝假
[00:21:33.600 --> 00:21:35.360]  還有一種假冒僞善
[00:21:35.360 --> 00:21:36.840]  這種假冒僞善叫做
[00:21:36.840 --> 00:21:40.800]  打心眼裏去裝假
[00:21:40.800 --> 00:21:44.680]  很真誠的去僞善
[00:21:44.680 --> 00:21:49.720]  臉不紅 心不跳的在假裝
[00:21:49.720 --> 00:21:53.480]  這種假裝是測謊儀測不出來的
[00:21:53.480 --> 00:21:56.640]  這種假裝在聖經上另外一個字叫做
[00:21:56.640 --> 00:21:58.520]  也是在迦勒太書
[00:21:58.520 --> 00:22:00.360]  你往後讀到第六章有一個字
[00:22:00.360 --> 00:22:04.520]  叫做自欺
[00:22:04.520 --> 00:22:05.960]  聖經沒有說自欺欺人
[00:22:05.960 --> 00:22:06.960]  聖經說不要自欺
[00:22:06.960 --> 00:22:08.720]  上帝是輕慢不得的
[00:22:08.720 --> 00:22:10.920]  什麼叫自欺啊
[00:22:10.920 --> 00:22:14.880]  嘿 你成功地把自己給騙過去了
[00:22:14.880 --> 00:22:15.800]  你知道嗎
[00:22:15.800 --> 00:22:20.680]  你成功地把自己給裝糊塗了
[00:22:20.680 --> 00:22:21.560]  丁子妹
[00:22:21.560 --> 00:22:23.120]  這就是人心的可怕
[00:22:23.120 --> 00:22:24.760]  這就是人心的敗壞
[00:22:24.760 --> 00:22:28.920]  成功地讓你自己感覺自我很良啊
[00:22:28.920 --> 00:22:31.360]  丁子妹 我們會不會
[00:22:31.360 --> 00:22:33.720]  也許你沒有第一方面的假裝
[00:22:33.720 --> 00:22:35.400]  你沒有第一方面的假冒僞善
[00:22:35.400 --> 00:22:37.440]  不敢說 可能有很多有
[00:22:37.440 --> 00:22:40.520]  但是第二方面那更深層的裝假
[00:22:40.520 --> 00:22:43.760]  有沒有在你我的生命當中呢
[00:22:43.760 --> 00:22:48.040]  曾經有一次我和一位
[00:22:48.040 --> 00:22:49.760]  一位團企當中
[00:22:49.760 --> 00:22:50.920]  曾經來過教會
[00:22:50.920 --> 00:22:52.040]  但後來呢
[00:22:52.040 --> 00:22:55.440]  就離開教會的一位福音朋友
[00:22:55.440 --> 00:22:56.680]  我去探訪他
[00:22:56.680 --> 00:22:57.960]  我希望勸他回到教會
[00:22:57.960 --> 00:22:59.000]  他跟我說了這樣一句話
[00:22:59.000 --> 00:23:01.160]  我不知道你們聽沒聽過
[00:23:01.160 --> 00:23:02.280]  他說牧師啊
[00:23:02.280 --> 00:23:07.360]  你不覺得你們教會的人都很假嗎
[00:23:07.360 --> 00:23:10.360]  Oops
[00:23:10.360 --> 00:23:11.720]  各位 他不信
[00:23:11.720 --> 00:23:13.720]  他有一天要向神面前負責
[00:23:13.720 --> 00:23:17.800]  但是這句話有沒有可能
[00:23:17.800 --> 00:23:20.480]  真的是在教會當中的一個現象
[00:23:20.480 --> 00:23:24.800]  有沒有可能基督徒比世人更會裝假
[00:23:24.800 --> 00:23:26.160]  爲什麼
[00:23:26.160 --> 00:23:27.480]  各位
[00:23:27.480 --> 00:23:28.880]  如果一個不信耶穌的人
[00:23:28.880 --> 00:23:29.960]  不認識上帝的人
[00:23:29.960 --> 00:23:33.000]  不知道聖潔公義上帝的律法的人
[00:23:33.000 --> 00:23:34.400]  你知道嗎 他不需要裝假
[00:23:34.400 --> 00:23:37.080]  他赤裸裸地貪愛世界
[00:23:37.080 --> 00:23:39.520]  他赤裸裸地享受最終之樂
[00:23:39.520 --> 00:23:40.680]  Right
[00:23:40.680 --> 00:23:44.120]  他不以爲恥 反以爲榮
[00:23:44.120 --> 00:23:45.640]  但是呢
[00:23:45.640 --> 00:23:47.000]  但是我們基督徒不一樣
[00:23:47.000 --> 00:23:49.720]  我們基督徒是認識神的
[00:23:49.720 --> 00:23:50.640]  所以呢
[00:23:50.640 --> 00:23:52.360]  有的時候我們活得更容易
[00:23:52.360 --> 00:23:53.760]  活得虛僞
[00:23:53.760 --> 00:23:57.240]  我們把自己活成了一個分離主義者
[00:23:57.240 --> 00:23:58.800]  哎 我們也是看電影
[00:23:58.800 --> 00:24:00.080]  刷視頻
[00:24:00.080 --> 00:24:01.440]  享受美食
[00:24:01.440 --> 00:24:03.760]  哎呀 跟隨潮流買衣服
[00:24:03.760 --> 00:24:04.480]  但是
[00:24:04.480 --> 00:24:05.800]  但是我們一邊享受這些
[00:24:05.800 --> 00:24:07.120]  一邊說 哎呀 哎呀
[00:24:07.120 --> 00:24:08.680]  世界都是要過去的
[00:24:08.680 --> 00:24:11.120]  什麼都是浮雲
[00:24:11.120 --> 00:24:11.960]  各位
[00:24:11.960 --> 00:24:12.640]  這樣我們說
[00:24:12.640 --> 00:24:14.480]  只有耶穌是至寶
[00:24:14.480 --> 00:24:17.400]  但是我們一天到晚看的都是股票
[00:24:17.400 --> 00:24:18.360]  各位啊
[00:24:18.360 --> 00:24:22.040]  我們的信仰陷到了一種分裂當中
[00:24:22.040 --> 00:24:24.880]  我們成了一種信仰上的分裂主義者
[00:24:24.880 --> 00:24:26.720]  我們變成了一個僞君子
[00:24:26.720 --> 00:24:32.680]  有的時候我們把自己騙了
[00:24:32.680 --> 00:24:33.520]  有位師母
[00:24:33.520 --> 00:24:34.800]  不是我的師母
[00:24:34.800 --> 00:24:35.720]  雖然我也不太好
[00:24:35.720 --> 00:24:37.600]  但是這位師母跟她的先生
[00:24:37.600 --> 00:24:38.240]  有一次吵架
[00:24:38.240 --> 00:24:39.560]  吵完架之後
[00:24:39.560 --> 00:24:41.880]  收拾行李要離家出走
[00:24:41.880 --> 00:24:43.040]  我們說你要去哪
[00:24:43.040 --> 00:24:44.720]  她說我要搬到教會去住
[00:24:44.720 --> 00:24:46.280]  因爲在講臺上你像個天使
[00:24:46.280 --> 00:24:49.000]  回了家你像個魔鬼
[00:24:49.000 --> 00:24:49.800]  我說了
[00:24:49.800 --> 00:24:50.800]  再次聲明不是我
[00:24:50.800 --> 00:24:53.920]  雖然我也不好
[00:24:53.920 --> 00:24:54.920]  弟兄姊妹
[00:24:54.920 --> 00:24:57.520]  我們有沒有這樣子的現象
[00:24:57.520 --> 00:25:01.600]  我們打着一個基督徒的名號
[00:25:01.600 --> 00:25:05.640]  但是我們生命的真相到底是什麼
[00:25:05.640 --> 00:25:08.360]  我們有沒有可能活在人的眼中
[00:25:08.360 --> 00:25:10.920]  爲了滿足人怎麼看我們
[00:25:10.920 --> 00:25:15.080]  我們稀土外貌的這種體面
[00:25:15.080 --> 00:25:18.400]  但是我們的理念其實是破碎的
[00:25:18.400 --> 00:25:20.280]  其實是很慘的
[00:25:20.280 --> 00:25:21.920]  是不忍目睹的
[00:25:21.920 --> 00:25:23.720]  求主幫助我們
[00:25:23.720 --> 00:25:25.720]  當彼得在這裏裝假的時候
[00:25:25.720 --> 00:25:28.080]  這裏有一個動詞
[00:25:28.080 --> 00:25:31.160]  這個動詞是什麼呢
[00:25:31.160 --> 00:25:34.880]  彼得就開始退
[00:25:34.880 --> 00:25:36.000]  十二節最後
[00:25:36.000 --> 00:25:41.680]  就退去與外邦人隔開了
[00:25:41.680 --> 00:25:47.160]  就開始退去與外邦人分開了
[00:25:47.160 --> 00:25:49.240]  隔開也好 分開也好
[00:25:49.240 --> 00:25:51.280]  這兩個字在希臘原文當中
[00:25:51.280 --> 00:25:54.760]  其實是一個未完成時
[00:25:54.760 --> 00:25:55.760]  你知道未完成時
[00:25:55.760 --> 00:25:57.960]  在希臘文當中是一個表示
[00:25:57.960 --> 00:26:01.360]  在過去一直持續一段時間的一個動作
[00:26:01.360 --> 00:26:02.640]  它不是說人家一來了
[00:26:02.640 --> 00:26:04.840]  他立馬就走了你知道嗎
[00:26:04.840 --> 00:26:07.120]  你知道這個希臘文是很形象的
[00:26:07.120 --> 00:26:10.040]  表達彼得的一個心情
[00:26:10.040 --> 00:26:13.160]  當彼得裏邊的一個種掙扎
[00:26:13.160 --> 00:26:17.000]  當這些鳳鴿裏的人來的時候
[00:26:17.000 --> 00:26:19.200]  他裏邊就產生了一種掙扎
[00:26:19.200 --> 00:26:21.160]  一種猶豫
[00:26:21.160 --> 00:26:22.920]  他的動作不是立馬完成的
[00:26:22.920 --> 00:26:26.440]  而是猶猶豫豫持續了一段時間之後
[00:26:26.440 --> 00:26:29.240]  才分開的
[00:26:29.240 --> 00:26:32.600]  丟子妹
[00:26:32.600 --> 00:26:37.760]  如果彼得相信陰性稱義的福音
[00:26:37.760 --> 00:26:39.240]  不陰行律法
[00:26:39.240 --> 00:26:43.560]  彼得認爲說跟外邦人一起喫飯是可以的
[00:26:43.560 --> 00:26:46.080]  他就應該一頓飯喫到底
[00:26:46.080 --> 00:26:49.920]  如果他認爲應該守摩西的律法
[00:26:49.920 --> 00:26:53.040]  那他就壓根就不應該從一開始喫飯
[00:26:53.040 --> 00:26:54.400]  對吧
[00:26:54.400 --> 00:26:56.320]  但是他是喫了一半
[00:26:56.320 --> 00:26:57.960]  然後猶猶豫豫
[00:26:57.960 --> 00:27:00.960]  然後最後趨於
[00:27:00.960 --> 00:27:03.320]  人怎麼看他的那個壓力
[00:27:03.320 --> 00:27:05.080]  就妥協了
[00:27:05.080 --> 00:27:08.800]  就失敗跌倒了
[00:27:08.800 --> 00:27:12.360]  各位啊 跌倒的是誰
[00:27:12.360 --> 00:27:13.400]  這裏提到兩個名字
[00:27:13.400 --> 00:27:15.120]  一個叫做彼得
[00:27:15.120 --> 00:27:16.680]  一個叫做巴拿巴
[00:27:16.680 --> 00:27:19.920]  聖經上都記載他們曾經被聖靈充滿
[00:27:19.920 --> 00:27:23.280]  聖經上都記載他們都是主所大大使用
[00:27:23.280 --> 00:27:26.000]  面對逼迫 毫不妥協讓步的
[00:27:26.000 --> 00:27:27.240]  人家鞭打他
[00:27:27.240 --> 00:27:29.080]  人家囚禁他
[00:27:29.080 --> 00:27:30.200]  甚至面對殉道
[00:27:30.200 --> 00:27:32.160]  人家都絲毫不讓
[00:27:32.160 --> 00:27:35.280]  這個時候讓步了
[00:27:35.280 --> 00:27:38.200]  我就想到我們中國教會歷史當中
[00:27:38.200 --> 00:27:39.680]  一位家喻戶曉
[00:27:39.680 --> 00:27:41.640]  我們都應該知道的一位屬靈的偉人
[00:27:41.640 --> 00:27:44.320]  叫做王明道
[00:27:44.320 --> 00:27:46.200]  我們都知道他對吧
[00:27:46.200 --> 00:27:49.400]  在他的第一本傳記50年來當中
[00:27:49.400 --> 00:27:51.080]  他記載了一段經歷
[00:27:51.080 --> 00:27:54.720]  就是1955年8月7號
[00:27:54.720 --> 00:27:56.800]  王明道和他的妻子劉錦文
[00:27:56.800 --> 00:28:01.640]  以反革命分子的罪被逮捕的那段經歷
[00:28:01.640 --> 00:28:04.840]  你知道嗎 他被逮捕之後
[00:28:04.840 --> 00:28:07.240]  從他的那個衚衕裏面被帶出去
[00:28:07.240 --> 00:28:10.400]  關到北京的監獄之後呢
[00:28:10.400 --> 00:28:14.440]  很快他就跌倒了 妥協了
[00:28:14.440 --> 00:28:16.480]  然後寫了自白書 認罪書
[00:28:16.480 --> 00:28:19.840]  第二天在人民日報刊登出來
[00:28:19.840 --> 00:28:21.760]  因爲他是一個家喻戶曉的教會領袖
[00:28:21.760 --> 00:28:24.360]  你知道嗎 就刊登出來
[00:28:24.360 --> 00:28:28.680]  你們的教會領袖已經認罪了
[00:28:28.680 --> 00:28:33.360]  已經放棄信仰了
[00:28:33.360 --> 00:28:37.320]  當然還有後續
[00:28:37.320 --> 00:28:39.720]  後續他再次自己走進看守所
[00:28:39.720 --> 00:28:43.320]  他說我撤回我的自白書
[00:28:43.320 --> 00:28:44.680]  我的認罪書
[00:28:44.680 --> 00:28:49.560]  但是爲什麼他會這麼一下子就跌倒了呢
[00:28:49.560 --> 00:28:51.360]  他自己剖析這段經歷的時候
[00:28:51.360 --> 00:28:54.680]  他說他裏邊有一種蜀靈的驕傲
[00:28:54.680 --> 00:28:56.480]  什麼蜀靈的驕傲呢
[00:28:56.480 --> 00:28:58.240]  各位 這位王明道
[00:28:58.240 --> 00:29:01.600]  他是有跟日本人打交道的經驗
[00:29:01.600 --> 00:29:04.400]  當日本侵略中國的時候
[00:29:04.400 --> 00:29:06.880]  佔領了當時叫做北平 對吧
[00:29:06.880 --> 00:29:09.320]  佔領了北京 佔領了北平的時候
[00:29:09.320 --> 00:29:11.680]  他是在北京墓會的
[00:29:11.680 --> 00:29:14.880]  他是北京的一個家庭教會的領袖
[00:29:14.880 --> 00:29:20.600]  然後日本人就搞了一個叫做華北基督教團
[00:29:20.600 --> 00:29:24.920]  是隸屬於日本軍部情報部門所組織的
[00:29:24.920 --> 00:29:30.040]  然後他又從日本調了幾個所謂的傳道人來
[00:29:30.040 --> 00:29:34.520]  邀請王明道來合作
[00:29:34.520 --> 00:29:39.960]  來幫着日本政府來治理北京的宗教界
[00:29:39.960 --> 00:29:43.400]  各位 王明道拒不參加
[00:29:43.400 --> 00:29:46.920]  這些日本大左幾次登門先禮後賓
[00:29:46.920 --> 00:29:48.920]  最後把他抓進去關起來
[00:29:48.920 --> 00:29:51.840]  結果這個王明道打死都不鬆口
[00:29:51.840 --> 00:29:53.920]  都不妥協 都不退後
[00:29:53.920 --> 00:29:55.400]  後來這些日本的縣兵
[00:29:55.400 --> 00:29:57.640]  這些大左拿他實在沒辦法了
[00:29:57.640 --> 00:30:01.120]  看來看去他也就是個耶穌迷
[00:30:01.120 --> 00:30:02.960]  一個信耶穌信迷瞪了的人
[00:30:02.960 --> 00:30:04.720]  所以放了算了 也不要殺他了
[00:30:04.720 --> 00:30:05.760]  殺他也沒(用)
[00:30:05.760 --> 00:30:07.760]  但是經過這一遭你知道嗎
[00:30:07.760 --> 00:30:09.800]  王明道家喻戶曉
[00:30:09.800 --> 00:30:12.040]  王明道是在日本人的逼迫當中
[00:30:12.040 --> 00:30:14.280]  絲毫不妥協不讓步的一個人
[00:30:14.280 --> 00:30:17.360]  所以當日本人走了以後
[00:30:17.360 --> 00:30:20.360]  雖然當時開始逼迫教會
[00:30:20.360 --> 00:30:22.240]  但是王明道心想說
[00:30:22.240 --> 00:30:24.720]  日本人我都能挺過來
[00:30:24.720 --> 00:30:27.760]  再怎麼說政府是中國人哪
[00:30:27.760 --> 00:30:31.640]  總不可能比日本人更狠吧
[00:30:31.640 --> 00:30:33.640]  你知道嗎
[00:30:33.640 --> 00:30:35.280]  他就跌倒了
[00:30:35.280 --> 00:30:36.920]  在日本人面前沒有跌倒
[00:30:36.920 --> 00:30:39.120]  在中國人面前他跌倒了
[00:30:39.120 --> 00:30:41.320]  彼得 你如果看《使徒行傳》
[00:30:41.320 --> 00:30:44.400]  在官府面前 在賓丁面前
[00:30:44.400 --> 00:30:46.000]  當人拿着刀槍來逼迫的時候
[00:30:46.000 --> 00:30:48.160]  他不跌倒 來了幾個
[00:30:48.160 --> 00:30:50.120]  從耶路撒冷來的所謂的基督徒
[00:30:50.120 --> 00:30:52.520]  他跌倒了
[00:30:52.520 --> 00:30:57.280]  庸子梅 不要小看我們裏邊的罪信
[00:30:57.280 --> 00:30:58.680]  不要小看我們裏邊
[00:30:58.680 --> 00:31:02.400]  蠢蠢欲動的那個肉體
[00:31:02.400 --> 00:31:04.760]  也許你曾經得勝過
[00:31:04.760 --> 00:31:06.240]  讓我這樣說
[00:31:06.240 --> 00:31:08.160]  只要你還活着
[00:31:08.160 --> 00:31:10.320]  只要你還沒有去見上帝
[00:31:10.320 --> 00:31:11.640]  有生之年
[00:31:11.640 --> 00:31:14.840]  你所有的得勝叫做階段性得勝
[00:31:14.840 --> 00:31:17.480]  你所有的得勝叫做局部的得勝
[00:31:17.480 --> 00:31:19.480]  不是一次得勝永遠得勝
[00:31:19.480 --> 00:31:21.440]  彼得得勝的一個基督徒
[00:31:21.440 --> 00:31:23.200]  彼得得勝大大實用的一個
[00:31:23.200 --> 00:31:24.600]  死都不怕的一個基督徒
[00:31:24.600 --> 00:31:26.720]  結果這個時候他讓步了
[00:31:26.720 --> 00:31:29.800]  庸子梅 我們隨時都可能妥協讓步
[00:31:29.800 --> 00:31:33.160]  我們隨時都可能水火裝甲
[00:31:33.160 --> 00:31:35.520]  這裏我們看到
[00:31:35.520 --> 00:31:37.000]  這裏十二節用了一個詞
[00:31:37.000 --> 00:31:38.600]  叫做水火裝甲
[00:31:38.600 --> 00:31:41.120]  這個詞在原文的意思叫做
[00:31:41.120 --> 00:31:44.000]  被他們的裝甲牽着走
[00:31:44.000 --> 00:31:45.200]  這個水火的意思就是
[00:31:45.200 --> 00:31:48.560]  被人牽着走 跟着走
[00:31:48.560 --> 00:31:50.600]  庸子梅到了一個地步
[00:31:50.600 --> 00:31:52.920]  彼得 巴拿巴
[00:31:52.920 --> 00:31:55.720]  和這些人都隨着
[00:31:55.720 --> 00:31:58.280]  在那個氛圍當中都水火作甲
[00:31:58.280 --> 00:31:59.280]  爲什麼
[00:31:59.280 --> 00:32:01.520]  因爲我們不敢得罪那些人
[00:32:01.520 --> 00:32:04.880]  我們不敢破壞當時所產生的一種氛圍
[00:32:04.880 --> 00:32:07.040]  或者那種強大的價值觀
[00:32:07.040 --> 00:32:09.360]  各位 當教會當中形成一種
[00:32:09.360 --> 00:32:11.760]  不屬靈的世俗的氛圍的時候
[00:32:11.760 --> 00:32:13.480]  當這種氛圍變成一種
[00:32:13.480 --> 00:32:16.040]  普遍性的一個氛圍的時候
[00:32:16.040 --> 00:32:16.800]  你知道嗎
[00:32:16.800 --> 00:32:18.720]  一個追求金錢的基督徒在當中
[00:32:18.720 --> 00:32:21.280]  會感受到一種強大的壓力
[00:32:21.280 --> 00:32:25.120]  你好像無法抗衡這種氣場
[00:32:25.120 --> 00:32:29.000]  我在小組當中曾經分享過一個心理學的實驗
[00:32:29.000 --> 00:32:31.000]  這是多年多年以前
[00:32:31.000 --> 00:32:33.720]  UCLA在一個小學做的一個實驗
[00:32:33.720 --> 00:32:37.640]  他把十個小學生叫到一排桌子那裏
[00:32:37.640 --> 00:32:40.800]  然後呢 拿出三張紙條
[00:32:40.800 --> 00:32:43.680]  有最長的 不長不短的和最短的
[00:32:43.680 --> 00:32:45.000]  然後他就問說
[00:32:45.000 --> 00:32:47.920]  當我抽到最長的就請你舉手
