
[00:00:00.000 --> 00:00:03.720]  是的 很多信徒都跟我說
[00:19:57.080 --> 00:19:59.120]  就空運兩隻熊獎過來
[00:19:59.120 --> 00:20:00.840]  我就拿去崇拜團
[00:20:00.840 --> 00:20:03.680]  我想煲湯給老人家喝
[00:20:03.680 --> 00:20:06.640]  但我又怕高永文不准他入口
[00:20:06.640 --> 00:20:10.160]  還有我們教會有兩個姐妹在漁護署工作
[00:20:10.160 --> 00:20:11.840]  我又怕他們生我的氣
[00:20:11.840 --> 00:20:15.480]  所以到現在都未能夠實踐
[00:20:15.480 --> 00:20:20.400]  但英文部的弟兄姐妹就很興奮
[00:20:20.400 --> 00:20:23.360]  他們在每一季的季刊裏面
[00:20:23.360 --> 00:20:27.200]  就畫了一幅畫來取笑我
[00:20:27.200 --> 00:20:28.640]  我追著隻熊
[00:20:28.640 --> 00:20:31.480]  其實應該是隻熊追著我的
[00:20:33.960 --> 00:20:37.760]  弟兄姐妹 這件事的應用
[00:20:37.760 --> 00:20:43.360]  就是9月22日 下星期一
[00:20:43.360 --> 00:20:45.880]  即是八天後就開報道會
[00:20:45.880 --> 00:20:48.440]  你能不能夠用珠本智慧
[00:20:48.440 --> 00:20:53.080]  邀請一個講普通話的人來聽呢
[00:20:53.080 --> 00:20:55.480]  牧師 我住在太古城
[00:20:55.480 --> 00:20:57.200]  太古城沒有普通話的人
[00:20:57.200 --> 00:20:58.160]  誰說沒有
[00:20:58.160 --> 00:20:59.680]  我馬上就見到
[00:20:59.680 --> 00:21:01.120]  你說我不認識他
[00:21:01.120 --> 00:21:03.360]  這個就是珠本智慧了
[00:21:03.360 --> 00:21:04.840]  或者你的同事呢
[00:21:04.840 --> 00:21:06.400]  你邀請他回來
[00:21:06.400 --> 00:21:10.240]  還有我們需要有歡迎大使
[00:21:10.240 --> 00:21:12.280]  我們需要50位 記不記得
[00:21:12.280 --> 00:21:13.320]  50位
[00:21:13.320 --> 00:21:16.440]  現在只有30多位
[00:21:16.440 --> 00:21:17.840]  40位左右
[00:21:17.840 --> 00:21:19.760]  你說我的普通話
[00:21:19.760 --> 00:21:21.240]  一粒一粒都不要緊的
[00:21:21.240 --> 00:21:22.040]  你講到就行
[00:21:22.040 --> 00:21:25.080]  今次的會談是很簡單的
[00:21:25.080 --> 00:21:27.720]  我保證我們會訓練你的
[00:21:27.720 --> 00:21:30.520]  這些都是一個傳道 是不是
[00:21:30.520 --> 00:21:34.560]  所以弟兄姊妹 記不記得我講了兩點
[00:21:34.560 --> 00:21:37.080]  第一點就是為主受苦
[00:21:37.080 --> 00:21:38.400]  你的應用是什麼
[00:21:38.400 --> 00:21:39.440]  在未來一個月裏面
[00:21:39.440 --> 00:21:41.920]  你願意為主犧牲一些東西
[00:21:41.920 --> 00:21:45.640]  第二點就是傳道
[00:21:45.640 --> 00:21:49.760]  你帶一個人
[00:21:49.760 --> 00:21:53.840]  你認識的 或者你的鄰舍都可以
[00:21:53.840 --> 00:21:55.960]  來參加阮志明牧師
[00:21:55.960 --> 00:21:59.480]  來我們教會的報道會
[00:21:59.480 --> 00:22:06.480]  第三點在第28和第29節
[00:22:06.480 --> 00:22:09.280]  保羅說我們勸戒確人
[00:22:09.280 --> 00:22:11.640]  勸戒英文admonish
[00:22:11.640 --> 00:22:14.400]  即是責備 即是警告
[00:22:14.400 --> 00:22:15.760]  和教導
[00:22:15.760 --> 00:22:17.760]  教導的英文是teach
[00:22:17.760 --> 00:22:19.000]  教導確人
[00:22:19.000 --> 00:22:21.880]  我們勸戒確人 教導確人
[00:22:21.880 --> 00:22:24.400]  要把確人在基督律
[00:22:24.400 --> 00:22:27.360]  完完全全的引導神面前
[00:22:27.360 --> 00:22:30.080]  我又為此勞苦昭著
[00:22:30.080 --> 00:22:33.360]  他在我裏面運行的大能
[00:22:33.360 --> 00:22:37.280]  盡心竭力
[00:22:37.280 --> 00:22:40.000]  我們傳道人很喜歡教導
[00:22:40.000 --> 00:22:44.040]  主教學 行道 或者小組查經
[00:22:44.040 --> 00:22:48.800]  但傳道人很多時不喜歡勸戒
[00:22:48.800 --> 00:22:50.600]  因為責備人會得罪人
[00:22:50.600 --> 00:22:52.920]  被人罵 或者不喜歡你
[00:22:52.920 --> 00:22:56.720]  其實當一個傳道人勸戒你的時候
[00:22:56.720 --> 00:22:59.240]  他就是愛護你
[00:22:59.240 --> 00:23:02.000]  打者愛也 他愛護你
[00:23:02.000 --> 00:23:05.920]  或者你問牧師教會有誰是你愛護的呢
[00:23:05.920 --> 00:23:07.720]  每一個人我都愛護
[00:23:07.720 --> 00:23:11.080]  所以每一個人都有機會被我勸戒
[00:23:11.080 --> 00:23:12.840]  但勸戒人不容易
[00:23:12.840 --> 00:23:15.880]  第一我們要很小心
[00:23:15.880 --> 00:23:17.440]  我們要搞清楚
[00:23:17.440 --> 00:23:20.200]  是不是他真的有些事要勸戒
[00:23:20.200 --> 00:23:22.280]  第二我們要有愛心
[00:23:22.280 --> 00:23:29.120]  如果你勸戒人 勞氣而勸戒人
[00:23:29.120 --> 00:23:30.840]  你是沒有益處
[00:23:30.840 --> 00:23:35.080]  所以勸戒人真的要盡心竭力
[00:23:35.080 --> 00:23:40.080]  英文是struggle 掙扎
[00:23:40.080 --> 00:23:45.200]  原文有個意思是agony 痛苦
[00:23:45.200 --> 00:23:48.120]  所以當一個傳道人下次勸戒你的時候
[00:23:48.120 --> 00:23:53.640]  你要想到其實他是經過很多思想
[00:23:53.640 --> 00:23:58.480]  痛苦的來勸戒你
[00:23:58.480 --> 00:24:03.320]  希伯來書有一句話
[00:24:03.320 --> 00:24:06.600]  你們要依從那些引導你們的
[00:24:06.600 --> 00:24:08.320]  且要信服
[00:24:08.320 --> 00:24:11.000]  因他們為你們的緣故
[00:24:11.000 --> 00:24:13.680]  為你們的靈魂時刻警醒
[00:24:13.680 --> 00:24:16.200]  好像那將來交仗的人
[00:24:16.200 --> 00:24:19.640]  你們要使他交的時候有快樂
[00:24:19.640 --> 00:24:21.160]  不至憂愁
[00:24:21.160 --> 00:24:24.680]  若憂愁就與你們無益了
[00:24:24.680 --> 00:24:27.040]  這個也是一個傳道人的擔子
[00:24:27.040 --> 00:24:31.200]  我們教會有成人細蚊仔加起來有六百人
[00:24:31.200 --> 00:24:33.560]  我知道有一天
[00:24:33.560 --> 00:24:36.360]  我和我的教母同工是要交仗
[00:24:36.360 --> 00:24:38.800]  要為你的靈魂交仗
[00:24:38.800 --> 00:24:40.320]  耶穌說
[00:24:40.320 --> 00:24:42.400]  羅世堅你連他的名字都忘記了
[00:24:42.400 --> 00:24:44.200]  搞亂了
[00:24:44.200 --> 00:24:47.520]  劉炳發你又說他是劉法炳
[00:24:47.520 --> 00:24:50.280]  這樣就已經有點嚴重了
[00:24:50.280 --> 00:24:57.640]  所以我們其實是小心的
[00:24:57.640 --> 00:24:59.760]  我都會給大家一個應用
[00:24:59.760 --> 00:25:01.840]  我剛才說傳道人很多時候喜歡教導
[00:25:01.840 --> 00:25:03.120]  又不喜歡勸戒
[00:25:03.120 --> 00:25:05.080]  勸戒容易得罪人
[00:25:05.080 --> 00:25:09.280]  究竟在教會裏面有哪一位弟兄姊妹
[00:25:09.280 --> 00:25:11.120]  你覺得他做錯了一些事
[00:25:11.120 --> 00:25:14.080]  你想勸戒他又不敢的呢
[00:25:14.080 --> 00:25:15.400]  如果有的話
[00:25:15.400 --> 00:25:16.840]  你為他禱告
[00:25:16.840 --> 00:25:19.560]  用一個愛心求神給你智慧
[00:25:19.560 --> 00:25:21.840]  然後你放膽跟他說
[00:25:21.840 --> 00:25:29.680]  羅世堅我覺得你上星期做的一些事不對
[00:25:29.680 --> 00:25:34.040]  或者用愛心去勸戒他
[00:25:34.040 --> 00:25:36.120]  這樣幫助到他
[00:25:36.120 --> 00:25:39.600]  所以我們在教會裏面有彼此相顧
[00:25:39.600 --> 00:25:40.840]  彼此守望
[00:25:40.840 --> 00:25:43.000]  就是有這樣的意思
[00:25:43.000 --> 00:25:47.760]  這個第三點就是教導和勸戒
[00:25:47.760 --> 00:25:55.800]  第四點就是保羅為哥羅西的信徒代求
[00:25:55.800 --> 00:25:58.720]  在第二章第一節到第五節
[00:25:58.720 --> 00:26:02.160]  就是他為哥羅西教會的祈禱
[00:26:02.160 --> 00:26:03.600]  第二章第一節他說
[00:26:03.600 --> 00:26:07.080]  「我願意你們曉得
[00:26:07.080 --> 00:26:09.080]  我為你們和老弟家人
[00:26:09.080 --> 00:26:12.440]  並一切沒有與我親自見面的人
[00:26:12.440 --> 00:26:15.320]  是何等的盡心竭力」
[00:26:15.320 --> 00:26:17.360]  你有沒有留意第一章最後一節
[00:26:17.360 --> 00:26:19.720]  第29節他用盡心竭力
[00:26:19.720 --> 00:26:21.200]  現在第二章第一節
[00:26:21.200 --> 00:26:24.160]  他又用盡心竭力
[00:26:24.160 --> 00:26:26.400]  你又覺得奇怪
[00:26:26.400 --> 00:26:30.200]  保羅從來沒有去過哥羅西這個地方
[00:26:30.200 --> 00:26:33.960]  他自己在羅馬寫封信的時候是在坐牢的
[00:26:33.960 --> 00:26:36.120]  生死未卜
[00:26:36.120 --> 00:26:38.960]  他怎樣為哥羅西的人盡心竭力呢
[00:26:38.960 --> 00:26:42.000]  就是在禱告裏面盡心竭力
[00:26:42.000 --> 00:26:45.160]  弟兄姊妹你有沒有在禱告盡心竭力
[00:26:45.160 --> 00:26:47.040]  我們樓上有個禱告鏈
[00:26:47.040 --> 00:26:49.320]  就是為到9月22號
[00:26:49.320 --> 00:26:52.680]  阮志明牧師的報道會來禱告
[00:26:52.680 --> 00:26:55.040]  如果你沒有簽名的話
[00:26:55.040 --> 00:26:58.200]  我鼓勵你上到樓上
[00:26:58.200 --> 00:27:01.080]  在走廊那裏有個名單
[00:27:01.080 --> 00:27:02.360]  你找一個時段
[00:27:02.360 --> 00:27:08.840]  你是願意為這個報道會禱告
[00:27:08.840 --> 00:27:12.960]  為哥羅西信徒禱告有五件事
[00:27:12.960 --> 00:27:15.880]  第一就是叫他們心得安慰
[00:27:15.880 --> 00:27:18.200]  很多時我們生活繁忙
[00:27:18.200 --> 00:27:19.240]  我們很多憂慮
[00:27:19.240 --> 00:27:21.120]  心裏面沒有平安
[00:27:21.120 --> 00:27:22.840]  保羅掛念他們
[00:27:22.840 --> 00:27:24.400]  叫他們心得安慰
[00:27:24.400 --> 00:27:27.280]  第二叫他們在愛裏合一
[00:27:27.280 --> 00:27:28.560]  他們都和我們一樣
[00:27:28.560 --> 00:27:31.120]  很多時很多爭拗
[00:27:31.120 --> 00:27:35.680]  彼此之間缺乏了合而為一的心
[00:27:35.680 --> 00:27:39.000]  保羅叫他們愛裏合一
[00:27:39.000 --> 00:27:40.160]  為他們禱告
[00:27:40.160 --> 00:27:42.320]  第三悟性充足
[00:27:42.320 --> 00:27:47.520]  讀聖經等各方面都能夠明白
[00:27:47.520 --> 00:27:50.120]  有時我們看聖經看來看去看不明白
[00:27:50.120 --> 00:27:51.800]  或者學的版本不對
[00:27:51.800 --> 00:27:55.000]  多數是你的頭腦裏有個東西頂住
[00:27:55.000 --> 00:27:56.160]  悟性不夠
[00:27:56.160 --> 00:27:58.720]  保羅為哥羅西教會祈禱
[00:27:58.720 --> 00:28:00.080]  叫他們有悟性
[00:28:00.080 --> 00:28:02.680]  第四叫他們能夠經歷基督
[00:28:02.680 --> 00:28:04.000]  認識基督
[00:28:04.000 --> 00:28:06.680]  第五叫他們免受迷惑
[00:28:06.680 --> 00:28:09.760]  你有沒有想到保羅這樣祈禱
[00:28:09.760 --> 00:28:12.480]  祈禱到盡心竭力
[00:28:12.480 --> 00:28:14.160]  一個憂慮
[00:28:14.160 --> 00:28:16.000]  一個疲累
[00:28:16.000 --> 00:28:17.520]  這樣的祈禱
[00:28:17.520 --> 00:28:19.920]  但這個教會他從來沒有去過
[00:28:19.920 --> 00:28:22.360]  你看到他的胸懷是多麼的廣闊
[00:28:22.360 --> 00:28:25.840]  我們有沒有一個廣闊的胸懷
[00:28:25.840 --> 00:28:28.400]  不單止為我們自己的家人祈禱
[00:28:28.400 --> 00:28:29.680]  為自己的職業祈禱
[00:28:29.680 --> 00:28:31.080]  我們能夠為
[00:28:31.080 --> 00:28:33.720]  不單止為我們教會的弟兄姊妹祈禱
[00:28:33.720 --> 00:28:35.720]  我們為其他的教會祈禱
[00:28:35.720 --> 00:28:38.200]  我太太在小時候
[00:28:38.200 --> 00:28:39.880]  初中的時候參加一個教會
[00:28:39.880 --> 00:28:41.240]  在九龍深水埗
[00:28:41.240 --> 00:28:45.480]  那時候六零年代很窮
[00:28:45.480 --> 00:28:47.160]  但她的教會是相當有錢
[00:28:47.160 --> 00:28:50.760]  有很多醫生
[00:28:50.760 --> 00:28:53.760]  她每一個月用剩的錢
[00:28:53.760 --> 00:28:55.560]  她就分給其他的教會
[00:28:55.560 --> 00:28:57.080]  不理他們是甚麼宗派
[00:28:57.080 --> 00:28:58.960]  因為那時候的傳道人
[00:28:58.960 --> 00:29:00.480]  窮到連飯都不夠吃
[00:29:00.480 --> 00:29:01.760]  她就分給他們
[00:29:01.760 --> 00:29:05.040]  她又不留出來分給他們
[00:29:05.040 --> 00:29:07.400]  很欣賞這個胸懷
[00:29:07.400 --> 00:29:10.600]  我們太古聖堂有沒有這樣的胸懷
[00:29:10.600 --> 00:29:12.040]  我們有的
[00:29:12.040 --> 00:29:14.960]  我們其實每個月
[00:29:14.960 --> 00:29:18.880]  將我們的收入7%給總會
[00:29:18.880 --> 00:29:20.560]  這個總會
[00:29:20.560 --> 00:29:24.040]  播道會總會給我們的提議的指引
[00:29:24.040 --> 00:29:25.680]  播道會總會就用這些錢
[00:29:25.680 --> 00:29:29.480]  來支持其他的播道會有需要的
[00:29:29.480 --> 00:29:33.680]  所以我們的教會在播道會裏面
[00:29:33.680 --> 00:29:35.800]  我們給總會的奉獻是數一數二
[00:29:35.800 --> 00:29:37.680]  我們不是最大的
[00:29:37.680 --> 00:29:39.720]  但我們是數一數二
[00:29:39.720 --> 00:29:42.800]  因為我們給足7%
[00:29:42.800 --> 00:29:44.640]  我們其實弟兄姊妹
[00:29:44.640 --> 00:29:47.160]  我們的執事我們有這樣的胸懷
[00:29:47.160 --> 00:29:49.480]  還有我們的猜拳奉獻
[00:29:49.480 --> 00:29:52.320]  也會支持香港以外的教會
[00:29:52.320 --> 00:29:53.600]  我們過去的六零裏面
[00:29:53.600 --> 00:29:56.680]  我們的猜拳奉獻是多了幾倍
[00:29:56.680 --> 00:29:57.560]  所以弟兄姊妹
[00:29:57.560 --> 00:29:59.560]  你每一分錢的奉獻
[00:29:59.560 --> 00:30:01.880]  我們教會很小心地用
[00:30:01.880 --> 00:30:04.840]  而我們有一個全國廣闊的胸懷
[00:30:04.840 --> 00:30:07.840]  我們不留錢在這裏
[00:30:07.840 --> 00:30:09.440]  我們的猜拳的那些奉獻
[00:30:09.440 --> 00:30:10.760]  Mandy是我們的部員
[00:30:10.760 --> 00:30:11.680]  你知道
[00:30:11.680 --> 00:30:14.960]  我們是支持其他的教會
[00:30:14.960 --> 00:30:18.720]  我為這樣來感恩
[00:30:18.720 --> 00:30:19.920]  弟兄姊妹
[00:30:19.920 --> 00:30:22.120]  這個的應用就是
[00:30:22.120 --> 00:30:27.080]  你會不會在未來這個月裏面
[00:30:27.080 --> 00:30:32.480]  為一位主內的弟兄姊妹來祈禱
[00:30:32.480 --> 00:30:36.480]  以致她得著上帝的祝福
[00:30:36.480 --> 00:30:39.040]  大家記不記得這四樣東西
[00:30:39.040 --> 00:30:43.120]  這四樣就是保羅身為一個傳道人所做
[00:30:43.120 --> 00:30:45.520]  也是我一個傳道人所做
[00:30:45.520 --> 00:30:47.320]  第一就是為主受苦
[00:30:47.320 --> 00:30:48.760]  你的應用
[00:30:48.760 --> 00:30:50.120]  因為你也是傳道人
[00:30:50.120 --> 00:30:51.920]  你的應用就是在未來一個月裏面
[00:30:51.920 --> 00:30:54.040]  為主做一些犧牲
[00:30:54.040 --> 00:30:55.520]  可大可小
[00:30:55.520 --> 00:30:58.560]  第二就是傳講主導
[00:30:58.560 --> 00:31:00.640]  你的應用就是
[00:31:00.640 --> 00:31:03.120]  用智慧邀請一個人
[00:31:03.120 --> 00:31:06.960]  到這個9月22日的報道會
[00:31:06.960 --> 00:31:09.400]  第三就是教導勸誡
[00:31:09.400 --> 00:31:10.920]  在未來一個月裏面
[00:31:10.920 --> 00:31:14.480]  找機會去鼓勵或者勸勉
[00:31:14.480 --> 00:31:17.880]  幫助一位弟兄姊妹
[00:31:17.880 --> 00:31:20.040]  如果你不敢勸誡他
[00:31:20.040 --> 00:31:22.320]  你起碼可以鼓勵他
[00:31:22.320 --> 00:31:25.120]  你領師真的領得好
[00:31:25.120 --> 00:31:26.520]  是真的才好
[00:31:26.520 --> 00:31:28.200]  要真誠
[00:31:28.200 --> 00:31:33.440]  第四就是祈禱代求
[00:31:33.440 --> 00:31:36.080]  你為一位肢體祈禱代求
[00:31:36.080 --> 00:31:37.600]  有位姊妹跟我說
[00:31:37.600 --> 00:31:39.880]  牧師你每一次講道
[00:31:39.880 --> 00:31:41.760]  我都為你祈禱
[00:31:41.760 --> 00:31:45.600]  我都為教會所有的講道的同工禱告
[00:31:45.600 --> 00:31:46.760]  說這個禮拜容易些
[00:31:46.760 --> 00:31:49.960]  因為這個禮拜普通話和廣東話崇拜
[00:31:49.960 --> 00:31:50.880]  都是你講道
[00:31:50.880 --> 00:31:52.360]  所以我只為一個
[00:31:52.360 --> 00:31:53.760]  很欣賞
[00:31:53.760 --> 00:31:55.320]  我相信神聽他的禱告
[00:31:55.320 --> 00:31:57.600]  如果這個禮拜他沒有祈禱
[00:31:57.600 --> 00:31:59.840]  我的講道會差過現在
[00:31:59.840 --> 00:32:05.360]  我們都要為我們的教會同工禱告
[00:32:05.360 --> 00:32:07.280]  因為其實教會同工很多人
[00:32:07.280 --> 00:32:09.320]  我們都有軟弱
[00:32:09.320 --> 00:32:13.440]  我們很多時都會有憂愁
[00:32:13.440 --> 00:32:16.560]  有掛慮
[00:32:16.560 --> 00:32:18.920]  我們都有我們的需要
[00:32:18.920 --> 00:32:22.600]  我們彼此來代禱
[00:32:22.600 --> 00:32:25.120]  弟兄姊妹
[00:32:25.120 --> 00:32:26.280]  你覺得辛苦嗎?
[00:32:26.280 --> 00:32:28.280]  原來做個基督徒是要為主受苦
[00:32:28.280 --> 00:32:29.400]  要全人主導
[00:32:29.400 --> 00:32:32.040]  教導 獻戒 祈禱 代求
[00:32:32.040 --> 00:32:34.840]  保羅說我雖然為主受苦
[00:32:34.840 --> 00:32:37.040]  但我引以為樂
[00:32:37.040 --> 00:32:37.920]  我是喜樂
[00:32:37.920 --> 00:32:40.040]  因為我看到教會的拓展
[00:32:40.040 --> 00:32:41.040]  耶穌基督說
[00:32:41.040 --> 00:32:42.360]  我要建立這個教會
[00:32:42.360 --> 00:32:44.720]  陰間的權勢不能勝過它
[00:32:44.720 --> 00:32:46.480]  今日我們有聖餐
[00:32:46.480 --> 00:32:48.040]  我們來到主前
[00:32:48.040 --> 00:32:49.760]  我們拿起這個餅和這個杯
[00:32:49.760 --> 00:32:50.760]  我們就想到
[00:32:50.760 --> 00:32:53.120]  耶穌基督為你 為我的緣故
[00:32:53.120 --> 00:32:55.240]  受到終極的痛苦
[00:32:55.240 --> 00:32:58.440]  以致我們能夠得著這個榮耀的救恩
[00:32:58.440 --> 00:33:00.960]  一個榮耀的盼望 一個渴求
[00:33:00.960 --> 00:33:06.400]  所以這個福事都是喜樂的
