
[00:00:00.000 --> 00:00:04.000]  好 我們很光榮看到大家在現場和大家一起去崇拜
[00:20:26.000 --> 00:20:29.000]  OK 你看《天啟文學》
[00:20:29.000 --> 00:20:32.000]  不要當一個會計師去看
[00:20:32.000 --> 00:20:34.000]  因為不是實數
[00:20:34.000 --> 00:20:36.000]  不是在說是否平衡
[00:20:36.000 --> 00:20:38.000]  是在說meaning
[00:20:38.000 --> 00:20:40.000]  symbolic meaning
[00:20:40.000 --> 00:20:41.000]  十四萬四千
[00:20:41.000 --> 00:20:42.000]  很肯定不是實數
[00:20:42.000 --> 00:20:44.000]  是代表什麼呢
[00:20:44.000 --> 00:20:46.000]  為何不是實數
[00:20:46.000 --> 00:20:47.000]  首先第一樣
[00:20:47.000 --> 00:20:49.000]  到第一世紀的時候
[00:20:49.000 --> 00:20:50.000]  大家知道
[00:20:50.000 --> 00:20:51.000]  到第一世紀
[00:20:51.000 --> 00:20:53.000]  不再有十二支牌
[00:20:53.000 --> 00:20:56.000]  因為北國的十支牌
[00:20:56.000 --> 00:20:58.000]  一早已經滅亡了
[00:20:58.000 --> 00:21:00.000]  the lost ten tribes
[00:21:00.000 --> 00:21:01.000]  已經再也找不回來
[00:21:01.000 --> 00:21:02.000]  雖然今天有很多story
[00:21:02.000 --> 00:21:03.000]  就說怎樣trace回來
[00:21:03.000 --> 00:21:04.000]  找回誰
[00:21:04.000 --> 00:21:07.000]  no way
[00:21:07.000 --> 00:21:09.000]  lost ten tribes
[00:21:09.000 --> 00:21:13.000]  剩下的是猶大國
[00:21:13.000 --> 00:21:16.000]  或者它包著的西面
[00:21:16.000 --> 00:21:18.000]  剩下Judah
[00:21:18.000 --> 00:21:22.000]  一直被擄回歸的人當中
[00:21:22.000 --> 00:21:23.000]  剩下只有這麼多
[00:21:23.000 --> 00:21:26.000]  這些所謂愚民
[00:21:26.000 --> 00:21:27.000]  remnant
[00:21:27.000 --> 00:21:30.000]  剩下的神的子民
[00:21:30.000 --> 00:21:31.000]  十個支牌已經告吹了
[00:21:31.000 --> 00:21:33.000]  一早在亞述帝國的時候
[00:21:33.000 --> 00:21:38.000]  只剩下南國猶大支牌
[00:21:38.000 --> 00:21:40.000]  但是
[00:21:40.000 --> 00:21:42.000]  在舊約的先知書裡面
[00:21:42.000 --> 00:21:44.000]  雖然十個支牌北邊
[00:21:44.000 --> 00:21:47.000]  是lost ten tribes
[00:21:47.000 --> 00:21:48.000]  但經常都說到
[00:21:48.000 --> 00:21:50.000]  將來有一個應許
[00:21:50.000 --> 00:21:54.000]  就是上帝一定會復興十二支牌
[00:21:54.000 --> 00:21:57.000]  十二支牌從某一個角度來說
[00:21:57.000 --> 00:21:59.000]  就會被復興起來
[00:21:59.000 --> 00:22:00.000]  什麼時候呢
[00:22:00.000 --> 00:22:04.000]  就是耶和華救恩來到的時候
[00:22:04.000 --> 00:22:06.000]  利塞亞來到的時候
[00:22:06.000 --> 00:22:09.000]  所以記得耶穌來到的時候
[00:22:09.000 --> 00:22:11.000]  有多少門徒
[00:22:11.000 --> 00:22:13.000]  十二個
[00:22:13.000 --> 00:22:15.000]  是不是我們小組教會
[00:22:15.000 --> 00:22:16.000]  那種方程式
[00:22:16.000 --> 00:22:17.000]  一組有十二個
[00:22:17.000 --> 00:22:19.000]  就是最perfect的number
[00:22:19.000 --> 00:22:20.000]  因為一個組長
[00:22:20.000 --> 00:22:21.000]  take care十二個人
[00:22:21.000 --> 00:22:22.000]  是ok的
[00:22:22.000 --> 00:22:24.000]  十三個就不行了
[00:22:24.000 --> 00:22:25.000]  是不是這樣計算
[00:22:25.000 --> 00:22:26.000]  不是
[00:22:26.000 --> 00:22:29.000]  為什麼一定要十二
[00:22:29.000 --> 00:22:30.000]  因為在說利塞亞書
[00:22:30.000 --> 00:22:32.000]  或者其他先知書裡面所說的
[00:22:32.000 --> 00:22:33.000]  利塞亞的盼望
[00:22:33.000 --> 00:22:35.000]  就是他來到的時候
[00:22:35.000 --> 00:22:36.000]  救恩來到的時候
[00:22:36.000 --> 00:22:40.000]  就會復興十二支牌
[00:22:40.000 --> 00:22:41.000]  就是上帝說過的東西
[00:22:41.000 --> 00:22:43.000]  一定會算數
[00:22:43.000 --> 00:22:46.000]  耶穌來到有十二個門徒
[00:22:46.000 --> 00:22:47.000]  初期教會
[00:22:47.000 --> 00:22:49.000]  士郎傳第一章你記得
[00:22:49.000 --> 00:22:51.000]  猶大出賣處
[00:22:51.000 --> 00:22:55.000]  自己失去了他十二個的位
[00:22:55.000 --> 00:22:57.000]  他應該有的位
[00:22:57.000 --> 00:22:59.000]  第一章發生什麼事
[00:22:59.000 --> 00:23:01.000]  就一定要算第十二個
[00:23:01.000 --> 00:23:02.000]  馬提亞
[00:23:02.000 --> 00:23:04.000]  馬提亞在士郎傳
[00:23:04.000 --> 00:23:06.000]  或者在新約的歷史裡面
[00:23:06.000 --> 00:23:08.000]  我叫他做蛋散
[00:23:08.000 --> 00:23:10.000]  又沒有說馬提亞有什麼故事
[00:23:10.000 --> 00:23:11.000]  有什麼威水史
[00:23:11.000 --> 00:23:12.000]  沒有的
[00:23:12.000 --> 00:23:14.000]  為什麼一定要找他出來
[00:23:14.000 --> 00:23:17.000]  就因為十二
[00:23:17.000 --> 00:23:18.000]  就因為那個數字是十二
[00:23:18.000 --> 00:23:20.000]  特別在路加
[00:23:20.000 --> 00:23:22.000]  到士郎傳
[00:23:22.000 --> 00:23:23.000]  就在說
[00:23:23.000 --> 00:23:26.000]  上帝的認許一定會實現
[00:23:26.000 --> 00:23:28.000]  就是利塞亞來到的時候
[00:23:28.000 --> 00:23:30.000]  他一定會復興
[00:23:30.000 --> 00:23:32.000]  真正上帝的子民
[00:23:32.000 --> 00:23:33.000]  就有十二了
[00:23:33.000 --> 00:23:35.000]  湊夠十二
[00:23:35.000 --> 00:23:36.000]  因為上帝的計劃
[00:23:36.000 --> 00:23:37.000]  要湊夠十二
[00:23:37.000 --> 00:23:38.000]  才可以再開始
[00:23:38.000 --> 00:23:40.000]  所以士郎傳第一章
[00:23:40.000 --> 00:23:41.000]  就要交代一些
[00:23:41.000 --> 00:23:47.000]  我們覺得跟我們不相大雅的東西
[00:23:47.000 --> 00:23:49.000]  但是在救恩的歷史
[00:23:49.000 --> 00:23:50.000]  上帝的應許裡面
[00:23:50.000 --> 00:23:52.000]  就是非常之重要的
[00:23:52.000 --> 00:23:55.000]  所以一定要湊夠十二個
[00:23:55.000 --> 00:23:57.000]  十四萬四千
[00:23:57.000 --> 00:24:02.000]  就是十二乘十二乘一千
[00:24:02.000 --> 00:24:03.000]  在士郎裡面
[00:24:03.000 --> 00:24:04.000]  二十四位長
[00:24:04.000 --> 00:24:06.000]  十二個舊約
[00:24:06.000 --> 00:24:07.000]  十二個新約
[00:24:07.000 --> 00:24:09.000]  代表整個上帝的子民
[00:24:09.000 --> 00:24:11.000]  是蒙受上帝的恩典的
[00:24:11.000 --> 00:24:13.000]  才能夠什麼呢
[00:24:13.000 --> 00:24:15.000]  拿到這個恩
[00:24:15.000 --> 00:24:18.000]  恩典的人
[00:24:18.000 --> 00:24:21.000]  才能夠在上帝公義的審判
[00:24:21.000 --> 00:24:23.000]  來到的時候
[00:24:23.000 --> 00:24:25.000]  能夠讚美得到
[00:24:25.000 --> 00:24:26.000]  這個恩
[00:24:26.000 --> 00:24:28.000]  又不是一個身體的恩
[00:24:28.000 --> 00:24:30.000]  是一個靈性的笑
[00:24:30.000 --> 00:24:32.000]  精靈的蓋恩
[00:24:32.000 --> 00:24:33.000]  你得到救恩的時候
[00:24:33.000 --> 00:24:35.000]  你的蓋恩
[00:24:35.000 --> 00:24:37.000]  問題就是這樣
[00:24:37.000 --> 00:24:39.000]  你是不是真的那一位
[00:24:39.000 --> 00:24:41.000]  在十四萬四千裡面
[00:24:41.000 --> 00:24:42.000]  的其中一位
[00:24:42.000 --> 00:24:44.000]  就是上帝臨到的時候
[00:24:44.000 --> 00:24:47.000]  你已經是預備好的
[00:24:47.000 --> 00:24:48.000]  上帝臨到的時候
[00:24:48.000 --> 00:24:50.000]  就是第七印
[00:24:50.000 --> 00:24:52.000]  第八章第一節
[00:24:52.000 --> 00:24:54.000]  高揚揭開第七印的時候
[00:24:54.000 --> 00:25:00.000]  天上只剩約半小時
[00:25:00.000 --> 00:25:02.000]  可看見那站在上帝面前的
[00:25:02.000 --> 00:25:03.000]  七位天使
[00:25:03.000 --> 00:25:06.000]  有七支的號角賜給他
[00:25:06.000 --> 00:25:09.000]  另一個天使就拿著金香爐
[00:25:09.000 --> 00:25:10.000]  這個金香爐代表什麼呢
[00:25:10.000 --> 00:25:12.000]  就是眾聖徒祈禱
[00:25:12.000 --> 00:25:16.000]  獻在寶座面前的金壇上
[00:25:16.000 --> 00:25:18.000]  那香的煙
[00:25:18.000 --> 00:25:20.000]  和眾聖徒的祈禱
[00:25:20.000 --> 00:25:21.000]  從天使的手中
[00:25:21.000 --> 00:25:24.000]  一同聖到上帝的面前
[00:25:24.000 --> 00:25:26.000]  天使拿著香爐
[00:25:26.000 --> 00:25:27.000]  然後壇上的火
[00:25:27.000 --> 00:25:28.000]  倒在地上
[00:25:28.000 --> 00:25:31.000]  天上的景況就是這樣
[00:25:31.000 --> 00:25:32.000]  然後把這些香壇
[00:25:32.000 --> 00:25:34.000]  倒在地上
[00:25:34.000 --> 00:25:36.000]  然後就有不同的天兆
[00:25:36.000 --> 00:25:37.000]  閃電等等
[00:25:37.000 --> 00:25:39.000]  就是上帝臨到的時候
[00:25:39.000 --> 00:25:40.000]  你記得西雷山
[00:25:40.000 --> 00:25:41.000]  也是這樣的情況
[00:25:41.000 --> 00:25:46.000]  你記得我們說第五印的時候
[00:25:46.000 --> 00:25:50.000]  就說壇下有殉道者的靈魂
[00:25:50.000 --> 00:25:55.000]  他們求上帝來伸冤
[00:25:55.000 --> 00:25:56.000]  這個禱告
[00:25:56.000 --> 00:25:57.000]  到第七印我們發現
[00:25:57.000 --> 00:25:59.000]  咦 就出現了
[00:25:59.000 --> 00:26:01.000]  就是上帝必定會
[00:26:01.000 --> 00:26:05.000]  按照殉道者的祈求
[00:26:05.000 --> 00:26:08.000]  他會為他們伸冤
[00:26:08.000 --> 00:26:10.000]  上帝的公義一定會臨到
[00:26:10.000 --> 00:26:14.000]  主必快來
[00:26:14.000 --> 00:26:16.000]  如果我們看舊約歷史
[00:26:16.000 --> 00:26:19.000]  就是教導我們這件事
[00:26:19.000 --> 00:26:22.000]  你今天未必可以參透
[00:26:22.000 --> 00:26:25.000]  仲帝國或者地上的權勢
[00:26:25.000 --> 00:26:28.000]  改朝換代的事情
[00:26:28.000 --> 00:26:29.000]  但在舊約裏面
[00:26:29.000 --> 00:26:31.000]  已經給我們一個歷史
[00:26:31.000 --> 00:26:32.000]  給我們能夠看到
[00:26:32.000 --> 00:26:34.000]  這個圖案
[00:26:34.000 --> 00:26:35.000]  邪惡的國度
[00:26:35.000 --> 00:26:36.000]  邪惡的勢力
[00:26:36.000 --> 00:26:38.000]  代表撒旦的勢力
[00:26:38.000 --> 00:26:43.000]  亞述國曾經張牙舞爪
[00:26:43.000 --> 00:26:45.000]  最後都是覆亡
[00:26:45.000 --> 00:26:46.000]  按照先知所講
[00:26:46.000 --> 00:26:48.000]  巴比倫剛才提了
[00:26:48.000 --> 00:26:50.000]  其他的國度都是一樣
[00:26:50.000 --> 00:26:52.000]  現在在第一世紀
[00:26:52.000 --> 00:26:54.000]  第一代的讀者
[00:26:54.000 --> 00:26:56.000]  看見啟示錄的時候
[00:26:56.000 --> 00:27:01.000]  他們當時受到馬帝國的迫害
[00:27:01.000 --> 00:27:02.000]  是不是
[00:27:02.000 --> 00:27:04.000]  受到他們的打壓
[00:27:04.000 --> 00:27:05.000]  這裏就告訴他們
[00:27:05.000 --> 00:27:08.000]  上帝是聽到他們的禱告
[00:27:08.000 --> 00:27:10.000]  上帝是聽到我們今天
[00:27:10.000 --> 00:27:13.000]  呼喚他行公義
[00:27:13.000 --> 00:27:15.000]  去出手這個禱告
[00:27:15.000 --> 00:27:17.000]  不一定是
[00:27:17.000 --> 00:27:20.000]  按照我們想要的時間表進行
[00:27:20.000 --> 00:27:21.000]  但上帝說
[00:27:21.000 --> 00:27:24.000]  必定按照他的議程進行
[00:27:24.000 --> 00:27:26.000]  上帝公義的審判
[00:27:26.000 --> 00:27:29.000]  必定會來到
[00:27:29.000 --> 00:27:31.000]  天上直靜半小時
[00:27:31.000 --> 00:27:33.000]  第七日
[00:27:33.000 --> 00:27:35.000]  什麼意思
[00:27:35.000 --> 00:27:37.000]  我想兩約中間有一個
[00:27:37.000 --> 00:27:41.000]  很好的解釋就是
[00:27:41.000 --> 00:27:45.000]  天上有亭頓
[00:27:45.000 --> 00:27:47.000]  直靜一段時間
[00:27:47.000 --> 00:27:50.000]  兩約中間有一些猶太的文獻
[00:27:50.000 --> 00:27:54.000]  說到上帝工作之前
[00:27:54.000 --> 00:27:57.000]  是有靜音的
[00:27:57.000 --> 00:27:59.000]  等於
[00:27:59.000 --> 00:28:02.000]  軍隊出戰之前
[00:28:02.000 --> 00:28:05.000]  都是會有一段靜音的時候
[00:28:05.000 --> 00:28:08.000]  直靜的時候
[00:28:08.000 --> 00:28:11.000]  一段樂曲突然間停頓
[00:28:11.000 --> 00:28:13.000]  他的期待是什麼
[00:28:13.000 --> 00:28:16.000]  就是下一個音符出現的時候
[00:28:16.000 --> 00:28:20.000]  那個音符在末世論 中末論
[00:28:20.000 --> 00:28:23.000]  就是一個climax 一個高潮
[00:28:23.000 --> 00:28:25.000]  末日來到之前
[00:28:25.000 --> 00:28:28.000]  天地會有直靜
[00:28:28.000 --> 00:28:31.000]  因為上帝將會共俗
[00:28:31.000 --> 00:28:32.000]  如果你這樣看的話
[00:28:32.000 --> 00:28:33.000]  十四萬四千
[00:28:33.000 --> 00:28:35.000]  就不是一個間奏
[00:28:35.000 --> 00:28:38.000]  因為在第七日之前
[00:28:38.000 --> 00:28:42.000]  其實是一個呼召
[00:28:42.000 --> 00:28:46.000]  你是不是十四萬四千裡面其中一位
[00:28:46.000 --> 00:28:47.000]  那你說
[00:28:47.000 --> 00:28:49.000]  信耶穌就可以了
[00:28:49.000 --> 00:28:51.000]  等上天堂
[00:28:51.000 --> 00:28:53.000]  似乎又不是
[00:28:53.000 --> 00:28:55.000]  如果看十四萬四千的記載
[00:28:55.000 --> 00:28:57.000]  講到猶大之派
[00:28:57.000 --> 00:28:58.000]  什麼之派
[00:28:58.000 --> 00:28:59.000]  有多少個
[00:28:59.000 --> 00:29:01.000]  加起來就是十四萬四千
[00:29:01.000 --> 00:29:05.000]  講到長老中有一位回應我
[00:29:05.000 --> 00:29:06.000]  他說你見不見到
[00:29:06.000 --> 00:29:08.000]  十四萬四千是穿著白衣的
[00:29:08.000 --> 00:29:10.000]  他們是從哪裡來
[00:29:10.000 --> 00:29:12.000]  約翰就說
[00:29:12.000 --> 00:29:15.000]  我主是你是知道的
[00:29:15.000 --> 00:29:18.000]  然後這位長老就答他
[00:29:18.000 --> 00:29:21.000]  這些人是從大患難中出來
[00:29:21.000 --> 00:29:24.000]  他們曾用高揚的血
[00:29:24.000 --> 00:29:30.000]  把衣裳洗得潔白
[00:29:30.000 --> 00:29:32.000]  講到救恩
[00:29:32.000 --> 00:29:34.000]  恩烈
[00:29:34.000 --> 00:29:36.000]  但如果留意
[00:29:36.000 --> 00:29:37.000]  舊約兩約中間
[00:29:37.000 --> 00:29:40.000]  怎樣去形容洗衣裳這件事
[00:29:40.000 --> 00:29:42.000]  洗衣服這件事
[00:29:42.000 --> 00:29:47.000]  是什麼時候洗衣服
[00:29:47.000 --> 00:29:49.000]  是上帝的軍隊打完仗
[00:29:49.000 --> 00:29:52.000]  回來營中的時候
[00:29:52.000 --> 00:29:54.000]  他們就需要自潔
[00:29:54.000 --> 00:29:57.000]  要把衣裳洗好
[00:29:57.000 --> 00:30:01.000]  這裡形容什麼是上帝的軍隊
[00:30:01.000 --> 00:30:04.000]  得勝再回來的時候
[00:30:04.000 --> 00:30:07.000]  這一班人就是十四萬四千
[00:30:07.000 --> 00:30:09.000]  就是那些忠心為主打仗
[00:30:09.000 --> 00:30:11.000]  不會因為世界威權
[00:30:11.000 --> 00:30:14.000]  去威逼利誘而放棄
[00:30:14.000 --> 00:30:16.000]  致死忠心的那班人
[00:30:16.000 --> 00:30:17.000]  為主作戰的那班人
[00:30:17.000 --> 00:30:19.000]  那班人就是上帝的子民
[00:30:19.000 --> 00:30:21.000]  十四萬四千
[00:30:21.000 --> 00:30:23.000]  是因為上帝的道
[00:30:23.000 --> 00:30:25.000]  他們所做的見證
[00:30:25.000 --> 00:30:27.000]  他們回來上帝的營中
[00:30:27.000 --> 00:30:29.000]  他們就等候什麼
[00:30:29.000 --> 00:30:33.000]  天上的正正半小時第七天
[00:30:33.000 --> 00:30:35.000]  上帝的公然就來到
[00:30:35.000 --> 00:30:38.000]  第七天打開就是七號
[00:30:38.000 --> 00:30:41.000]  第七號打開就是七碗
[00:30:41.000 --> 00:30:43.000]  第七碗打開
[00:30:43.000 --> 00:30:44.000]  最後就是最後的爭戰
[00:30:44.000 --> 00:30:49.000]  然後新天新地才會到
[00:30:49.000 --> 00:30:50.000]  十四萬四千
[00:30:50.000 --> 00:30:54.000]  就是預備好忠於主命的
[00:30:54.000 --> 00:30:58.000]  肯華和撒旦去到交戰
[00:30:58.000 --> 00:31:00.000]  藉著什麼方法交戰呢
[00:31:00.000 --> 00:31:02.000]  是藉著上帝的道
[00:31:02.000 --> 00:31:04.000]  藉著我們的見證
[00:31:04.000 --> 00:31:07.000]  去和撒旦去交戰
[00:31:07.000 --> 00:31:09.000]  我們看最後一段聖經
[00:31:09.000 --> 00:31:11.000]  就是在十二章
[00:31:11.000 --> 00:31:13.000]  這裡雖然不是說十四萬四千
[00:31:13.000 --> 00:31:15.000]  但都是二谷同工
[00:31:15.000 --> 00:31:20.000]  說到教會和撒旦的爭戰
[00:31:20.000 --> 00:31:22.000]  上帝的子民和撒旦的爭戰
[00:31:22.000 --> 00:31:26.000]  不過我聽見在天上面有大聲音
[00:31:26.000 --> 00:31:27.000]  我神的救恩
[00:31:27.000 --> 00:31:28.000]  祂的國度
[00:31:28.000 --> 00:31:31.000]  所立的基督的權柄
[00:31:31.000 --> 00:31:33.000]  現在來到了
[00:31:33.000 --> 00:31:36.000]  因為那個在我們上帝面前
[00:31:36.000 --> 00:31:38.000]  晝夜空攻我們的弟兄
[00:31:38.000 --> 00:31:40.000]  這位撒旦
[00:31:40.000 --> 00:31:42.000]  已經被摔下
[00:31:42.000 --> 00:31:46.000]  弟兄勝過那條龍撒旦
[00:31:46.000 --> 00:31:48.000]  是因高揚的權
[00:31:48.000 --> 00:31:51.000]  是因自己所見證的
[00:31:51.000 --> 00:31:52.000]  雖然至於死
[00:31:52.000 --> 00:31:55.000]  他們也不惜自己的性命
[00:31:55.000 --> 00:31:58.000]  所以諸天和住在其中的
[00:31:58.000 --> 00:32:00.000]  我們都快樂去讚美
[00:32:00.000 --> 00:32:02.000]  地和海有和了
[00:32:02.000 --> 00:32:04.000]  因為上帝的公義已經臨近
[00:32:04.000 --> 00:32:05.000]  並且
[00:32:05.000 --> 00:32:07.000]  魔鬼知道自己的日子
[00:32:07.000 --> 00:32:08.000]  事後不多
[00:32:08.000 --> 00:32:13.000]  就氣憤憤的去到地上面打他
[00:32:13.000 --> 00:32:14.000]  這裡說到
[00:32:14.000 --> 00:32:18.000]  這些的弟兄姊妹
[00:32:18.000 --> 00:32:20.000]  是因著高揚的血
[00:32:20.000 --> 00:32:22.000]  得到見證
[00:32:22.000 --> 00:32:25.000]  並且因著自己所見證的道
[00:32:25.000 --> 00:32:28.000]  不惜一切的去跟隨著
[00:32:28.000 --> 00:32:33.000]  那些就是願意與撒旦爭戰的
[00:32:33.000 --> 00:32:35.000]  十四萬四千
[00:32:35.000 --> 00:32:38.000]  神的子民
[00:32:38.000 --> 00:32:41.000]  我知道我們說到殉道的時候
[00:32:41.000 --> 00:32:45.000]  可能我們這個景況
[00:32:45.000 --> 00:32:46.000]  我們北美
[00:32:46.000 --> 00:32:48.000]  或者在不同的地方
[00:32:48.000 --> 00:32:50.000]  是比較自由的社會
[00:32:50.000 --> 00:32:52.000]  不在一些創啟地區的
[00:32:52.000 --> 00:32:54.000]  這些信徒教會
[00:32:54.000 --> 00:32:56.000]  我們可能覺得有些離地
[00:32:56.000 --> 00:32:59.000]  殉道我等一下就出去吃飯
[00:32:59.000 --> 00:33:01.000]  殉什麼道
[00:33:01.000 --> 00:33:04.000]  下個星期我又來教會
[00:33:04.000 --> 00:33:07.000]  可能是我們身處的環境
[00:33:07.000 --> 00:33:08.000]  我們不知道
[00:33:08.000 --> 00:33:10.000]  但你知道第一世紀是這樣
[00:33:10.000 --> 00:33:12.000]  他們是躲在一起聚會
[00:33:12.000 --> 00:33:15.000]  唱歌都不可以大聲一點
[00:33:15.000 --> 00:33:16.000]  對他們來說
[00:33:16.000 --> 00:33:18.000]  當然是一種的安慰
[00:33:18.000 --> 00:33:19.000]  但我相信這裡
[00:33:19.000 --> 00:33:21.000]  不是只在說一些離地的東西
[00:33:21.000 --> 00:33:23.000]  什麼叫殉道
[00:33:23.000 --> 00:33:26.000]  什麼叫十四萬四千
[00:33:26.000 --> 00:33:29.000]  就是你終於去跟著
[00:33:29.000 --> 00:33:32.000]  時刻的準備
[00:33:32.000 --> 00:33:34.000]  在我們這個自由社會裡面
[00:33:34.000 --> 00:33:38.000]  豈不是我們更加需要付出更多
[00:33:38.000 --> 00:33:40.000]  我們說中國大陸的教會
[00:33:40.000 --> 00:33:42.000]  被迫害很慘
[00:33:42.000 --> 00:33:43.000]  他們很忠心
[00:33:43.000 --> 00:33:45.000]  Yes
[00:33:45.000 --> 00:33:47.000]  他們是
[00:33:47.000 --> 00:33:51.000]  我們在自由社會
[00:33:51.000 --> 00:33:54.000]  我們豈不是要付出更多
[00:33:54.000 --> 00:33:58.000]  我女兒最近預備考試
[00:33:58.000 --> 00:34:01.000]  因為她已經大學第四年了
[00:34:01.000 --> 00:34:03.000]  她快要考一個
[00:34:03.000 --> 00:34:08.000]  我們伊羅州的教師的牌照的試
[00:34:08.000 --> 00:34:09.000]  原來聽她說
[00:34:09.000 --> 00:34:11.000]  她說全美國
[00:34:11.000 --> 00:34:13.000]  這麼多個州裡面的教師
[00:34:13.000 --> 00:34:14.000]  小學教師
[00:34:14.000 --> 00:34:16.000]  考一些執照的試
[00:34:16.000 --> 00:34:20.000]  原來我們伊羅州是最難的
[00:34:20.000 --> 00:34:23.000]  居然有這樣的天方夜譚
[00:34:23.000 --> 00:34:25.000]  教小學而已
[00:34:25.000 --> 00:34:27.000]  她給我看一些題目
[00:34:27.000 --> 00:34:28.000]  我都覺得挺難
[00:34:28.000 --> 00:34:30.000]  我都答不到
[00:34:30.000 --> 00:34:33.000]  其實她什麼都懂
[00:34:33.000 --> 00:34:35.000]  什麼都要懂
[00:34:35.000 --> 00:34:36.000]  我懂的那一份
[00:34:36.000 --> 00:34:37.000]  就是幫到她的
[00:34:37.000 --> 00:34:38.000]  我說古代歷史
[00:34:38.000 --> 00:34:40.000]  你們給我吧
[00:34:40.000 --> 00:34:44.000]  我告訴你什麼事
[00:34:44.000 --> 00:34:46.000]  真的很難
[00:34:46.000 --> 00:34:48.000]  我真的從來沒有見過她
[00:34:48.000 --> 00:34:50.000]  在四年讀書
[00:34:50.000 --> 00:34:54.000]  是這麼不鬆懈
[00:34:54.000 --> 00:34:55.000]  不鬆懈
[00:34:55.000 --> 00:34:57.000]  因為她就是預備大考
[00:34:57.000 --> 00:34:59.000]  那種心情
[00:34:59.000 --> 00:35:02.000]  時刻地去準備
[00:35:02.000 --> 00:35:06.000]  我們作為信徒
[00:35:06.000 --> 00:35:08.000]  是不是有鬆懈
[00:35:08.000 --> 00:35:10.000]  你想想你
[00:35:10.000 --> 00:35:13.000]  你想想你
[00:35:13.000 --> 00:35:16.000]  你是不是放鬆了
[00:35:16.000 --> 00:35:18.000]  我很開心
[00:35:18.000 --> 00:35:20.000]  啟示錄就是告訴我們
[00:35:20.000 --> 00:35:21.000]  面對終極的時候
[00:35:21.000 --> 00:35:23.000]  請你準備
[00:35:23.000 --> 00:35:25.000]  不能鬆懈
[00:35:25.000 --> 00:35:27.000]  因為魔鬼的時間
[00:35:27.000 --> 00:35:29.000]  知道自己少
[00:35:29.000 --> 00:35:31.000]  怎樣可以在我們生活裡面
[00:35:31.000 --> 00:35:33.000]  去付出更多
[00:35:33.000 --> 00:35:35.000]  給創啟地區的弟兄姊妹
[00:35:35.000 --> 00:35:38.000]  付出更多
[00:35:38.000 --> 00:35:42.000]  你都可以見精神
[00:35:42.000 --> 00:35:44.000]  最近這兩個月
[00:35:44.000 --> 00:35:49.000]  我處理一個夫婦關係的問題
[00:35:49.000 --> 00:35:52.000]  花了我很多時間
[00:35:52.000 --> 00:35:54.000]  兩夫婦不明白為什麼
[00:35:54.000 --> 00:35:56.000]  是不是疫情搞得大家很煩躁
[00:35:56.000 --> 00:35:59.000]  幾乎有家暴
[00:35:59.000 --> 00:36:01.000]  幾乎有家暴
[00:36:01.000 --> 00:36:04.000]  見了他們好幾次
[00:36:04.000 --> 00:36:06.000]  我開頭我都沒什麼信心
[00:36:06.000 --> 00:36:09.000]  我為他們祈禱
[00:36:09.000 --> 00:36:10.000]  見了一次之後
[00:36:10.000 --> 00:36:12.000]  兩次
[00:36:12.000 --> 00:36:15.000]  終於大家開始有一點共識
[00:36:15.000 --> 00:36:19.000]  原來大家溝通非常有問題
[00:36:19.000 --> 00:36:22.000]  兩夫婦在家裡
[00:36:22.000 --> 00:36:24.000]  一個說中文
[00:36:24.000 --> 00:36:26.000]  另一個說法文
[00:36:26.000 --> 00:36:30.000]  兩者完全溝通不到
[00:36:30.000 --> 00:36:32.000]  以致有很多誤會
[00:36:32.000 --> 00:36:37.000]  然後很多事就吵起來
[00:36:37.000 --> 00:36:39.000]  花了很多時間
[00:36:39.000 --> 00:36:42.000]  最後說的都是很淺白的事
[00:36:42.000 --> 00:36:44.000]  有多難
[00:36:44.000 --> 00:36:46.000]  不用讀書都會
[00:36:46.000 --> 00:36:49.000]  說的就是基督中間
[00:36:49.000 --> 00:36:52.000]  夫婦我們越近上帝
[00:36:52.000 --> 00:36:54.000]  放下我們身段
[00:36:54.000 --> 00:36:56.000]  以主為我們的主
[00:36:56.000 --> 00:36:59.000]  不再爭誰贏誰輸
[00:36:59.000 --> 00:37:01.000]  真的很簡單
[00:37:01.000 --> 00:37:03.000]  你都會說
[00:37:03.000 --> 00:37:06.000]  我比較專業的意思是
[00:37:06.000 --> 00:37:09.000]  他們在吵架的時候
[00:37:09.000 --> 00:37:14.000]  我又不會跟他們吵架
[00:37:14.000 --> 00:37:16.000]  嘗試去調整他們
[00:37:16.000 --> 00:37:18.000]  但都是一些很淺白的道理
[00:37:18.000 --> 00:37:20.000]  以主為我們的主
[00:37:20.000 --> 00:37:24.000]  這就是聖經中末的核心
[00:37:24.000 --> 00:37:26.000]  告訴我們一些中末的事
[00:37:26.000 --> 00:37:28.000]  要想清楚
[00:37:28.000 --> 00:37:29.000]  如果主是我們的主
[00:37:29.000 --> 00:37:31.000]  要想清楚我們的中末的時候
[00:37:31.000 --> 00:37:32.000]  很多事
[00:37:32.000 --> 00:37:34.000]  有很多現在我們有的問題
[00:37:34.000 --> 00:37:36.000]  就可以放下
[00:37:36.000 --> 00:37:38.000]  對不對
[00:37:38.000 --> 00:37:40.000]  有很多爭拗我們就可以放下
[00:37:40.000 --> 00:37:43.000]  因為我們最終要誰贏
[00:37:43.000 --> 00:37:45.000]  福音要贏
