
[00:00:00.000 --> 00:00:07.420]  我們今天會跟你們分享的是一個所謂臉書傳奇啊臉書那就是什麼
[00:17:26.040 --> 00:17:29.620]  我們平常沒有在他們面前講過的說話
[00:17:29.620 --> 00:17:32.180]  你想他們還會
[00:17:32.180 --> 00:17:33.200]  confirm你
[00:17:33.200 --> 00:17:35.000]  做他的朋友嗎
[00:17:35.000 --> 00:17:37.040]  會不會呢
[00:17:37.040 --> 00:17:40.120]  可能你感覺自己蠻好人吧
[00:17:40.120 --> 00:17:44.200]  但是如果真的把我們整個人都翻開來給人看
[00:17:44.200 --> 00:17:46.520]  你夠膽這樣做嗎
[00:17:47.800 --> 00:17:51.140]  你這樣做的時候他們會真的願意和你做朋友嗎
[00:17:51.140 --> 00:17:56.500]  或者是改過來如果當我們瞭解到我們這些臉書裡面
[00:17:56.500 --> 00:17:58.300]  朋友的邀請
[00:17:58.300 --> 00:17:59.840]  他們是friend request
[00:17:59.840 --> 00:18:04.960]  希望能夠跟我們做朋友但是我們瞭解到他們的情況原來是這個樣子
[00:18:04.960 --> 00:18:07.260]  看到他們的真面目
[00:18:07.260 --> 00:18:09.300]  我相信我們也不想
[00:18:09.300 --> 00:18:10.340]  confirm
[00:18:10.340 --> 00:18:12.380]  他們成為我們臉書的朋友
[00:18:12.380 --> 00:18:13.400]  會不會
[00:18:13.400 --> 00:18:17.240]  為什麼會這樣子
[00:18:18.780 --> 00:18:21.340]  我在想可能兩個原因吧首先第一
[00:18:21.340 --> 00:18:24.660]  如果不是感覺到他們太差勁不配跟我們做朋友
[00:18:24.660 --> 00:18:27.220]  可能這是第二個原因
[00:18:27.220 --> 00:18:30.040]  是自己感覺不好意思做他們的朋友
[00:18:30.040 --> 00:18:31.580]  我那麼差勁
[00:18:31.580 --> 00:18:33.880]  可能不配跟他們做朋友
[00:18:33.880 --> 00:18:41.820]  但是在這個時候我希望你能夠聽清楚我今天要跟你分享
[00:18:41.820 --> 00:18:44.120]  雖然我們是這個樣子
[00:18:44.120 --> 00:18:45.920]  耶穌
[00:18:45.920 --> 00:18:46.680]  卻
[00:18:46.680 --> 00:18:47.460]  影響
[00:18:47.960 --> 00:18:48.980]  做你的朋友
[00:18:48.980 --> 00:18:51.540]  這個就不得了
[00:18:51.540 --> 00:18:54.360]  雖然人是那麼多的問題
[00:18:54.360 --> 00:18:56.920]  我們有那麼多的缺點
[00:18:56.920 --> 00:18:59.480]  那麼的不對的地方
[00:18:59.480 --> 00:19:04.080]  但是耶穌仍然想跟你跟我做朋友
[00:19:04.080 --> 00:19:05.620]  因為聖經說
[00:19:05.620 --> 00:19:07.920]  不是你揀選了我
[00:19:07.920 --> 00:19:10.240]  而是我揀選了你們
[00:19:10.240 --> 00:19:14.840]  並且指派你們去結了長泉的果實
[00:19:14.840 --> 00:19:17.400]  聖經說耶穌是先
[00:19:17.660 --> 00:19:20.480]  揀選了我先揀選了你
[00:19:20.480 --> 00:19:23.040]  我再提醒大家不要忘記
[00:19:23.040 --> 00:19:25.080]  耶穌在揀選我們的時候
[00:19:25.080 --> 00:19:27.140]  我們已經是耶穌的敵人
[00:19:27.140 --> 00:19:29.960]  或者我們當他不是什麼東西
[00:19:29.960 --> 00:19:32.760]  你看看你們還沒有信耶穌的時候
[00:19:32.760 --> 00:19:35.080]  你信你的我信我的
[00:19:35.080 --> 00:19:37.640]  根本不把耶穌放在我們眼裡面
[00:19:37.640 --> 00:19:41.220]  我們是偏行幾路我們自大我們
[00:19:41.220 --> 00:19:43.260]  執著我們順
[00:19:43.260 --> 00:19:44.280]  可能
[00:19:44.280 --> 00:19:47.100]  我不是大奸大惡的人
[00:19:47.360 --> 00:19:49.160]  但是我們卻連自己
[00:19:49.160 --> 00:19:51.460]  都有很多不喜歡自己的行為
[00:19:51.460 --> 00:19:55.300]  我們有很多不喜歡自己的習慣
[00:19:55.300 --> 00:19:57.600]  我們還有一些人蠻古怪的
[00:19:57.600 --> 00:19:59.900]  而且有一些怪怪的性格
[00:19:59.900 --> 00:20:00.920]  脾氣
[00:20:00.920 --> 00:20:03.740]  而耶穌
[00:20:03.740 --> 00:20:06.560]  並不是不知道我們是這個樣子
[00:20:06.560 --> 00:20:09.380]  但是雖然他瞭解我們他
[00:20:09.380 --> 00:20:10.920]  看到我們的底
[00:20:10.920 --> 00:20:13.220]  他看到我們的真的面目
[00:20:13.220 --> 00:20:15.260]  但是聖經告訴我們說耶穌還是
[00:20:15.780 --> 00:20:19.620]  向我們一次兩次三次多次的
[00:20:19.620 --> 00:20:22.440]  發出這個friend request
[00:20:22.440 --> 00:20:26.780]  他不單單想跟我們做朋友
[00:20:26.780 --> 00:20:31.400]  剛才的聖經還告訴我們說耶穌還信任我們
[00:20:31.400 --> 00:20:34.460]  因為聖經說他還要指派我們去
[00:20:34.460 --> 00:20:36.760]  結了長泉的果實
[00:20:36.760 --> 00:20:41.640]  你聽懂我有講的這個信息嗎
[00:20:41.640 --> 00:20:45.720]  你能夠想想你自己的情況跟耶穌的情況嗎
[00:20:46.240 --> 00:20:47.520]  如果你是耶穌
[00:20:47.520 --> 00:20:50.340]  你會這樣做嗎
[00:20:50.340 --> 00:20:53.660]  但是耶穌真的這樣做
[00:20:53.660 --> 00:20:56.740]  聖經告訴我們說我是葡萄樹
[00:20:56.740 --> 00:20:58.280]  你們是梔子
[00:20:58.280 --> 00:21:03.140]  那常跟我連結而我也常跟他連結的
[00:21:03.140 --> 00:21:06.460]  必定結出很多果實
[00:21:06.460 --> 00:21:08.780]  因為沒有我
[00:21:08.780 --> 00:21:11.580]  你們就什麼也不能做
[00:21:11.580 --> 00:21:15.420]  這首聖經呢帶出了兩個
[00:21:15.940 --> 00:21:16.700]  真朋友
[00:21:16.700 --> 00:21:18.500]  能夠做的事情
[00:21:18.500 --> 00:21:20.040]  第一呢
[00:21:20.040 --> 00:21:23.880]  這裡告訴我們說一個真朋友能夠幫助我們成長
[00:21:23.880 --> 00:21:26.680]  結出聖命的果子
[00:21:26.680 --> 00:21:28.480]  第二呢
[00:21:28.480 --> 00:21:30.020]  真的朋友呢
[00:21:30.020 --> 00:21:32.060]  會常常在我們身邊
[00:21:32.060 --> 00:21:34.620]  幫助我們完成自己一個人
[00:21:34.620 --> 00:21:37.180]  沒有辦法完全的事情
[00:21:37.180 --> 00:21:43.320]  因為聖經說如果你們常跟我連結而我的話也藏存在你們裡面
[00:21:43.320 --> 00:21:45.380]  你們無論要什麼
[00:21:45.900 --> 00:21:46.440]  求
[00:21:46.440 --> 00:21:47.720]  就會得到
[00:21:47.720 --> 00:21:52.840]  跟你們分享一個我自己的經驗好不好
[00:21:52.840 --> 00:21:57.960]  我讀大學的時候這好像今天很多在座的都是讀書吧
[00:21:57.960 --> 00:22:01.040]  我讀大學的時候呢
[00:22:01.040 --> 00:22:02.580]  開頭兩年
[00:22:02.580 --> 00:22:04.600]  那個成績都是
[00:22:04.600 --> 00:22:06.420]  差強人意的
[00:22:06.420 --> 00:22:09.740]  我的GPA是多少你猜猜看
[00:22:09.740 --> 00:22:13.840]  我希望有3了但是沒有
[00:22:13.840 --> 00:22:15.380]  這是2
[00:22:16.660 --> 00:22:18.200]  我開頭兩年讀大學的時候
[00:22:18.200 --> 00:22:19.220]  2.0
[00:22:19.220 --> 00:22:21.760]  但是我跟師母
[00:22:21.760 --> 00:22:23.280]  派脫以後
[00:22:23.280 --> 00:22:26.240]  國有這樣講的嗎談戀愛以後
[00:22:26.240 --> 00:22:29.800]  成績就不一樣咯
[00:22:29.800 --> 00:22:31.860]  成績就好起來了
[00:22:31.860 --> 00:22:34.680]  我最後兩年我告訴你啊我是Dean's list
[00:22:34.680 --> 00:22:36.220]  跟那個President role
[00:22:36.220 --> 00:22:41.580]  我是靠最後那兩年才有資格申請到美國讀那個
[00:22:41.580 --> 00:22:42.860]  那個碩士
[00:22:42.860 --> 00:22:44.660]  OK最後兩年
[00:22:45.180 --> 00:22:47.740]  天父幫助了師母鼓勵我了OK
[00:22:47.740 --> 00:22:51.580]  那麼後來呢神護照我到美國讀神學
[00:22:51.580 --> 00:22:54.660]  真的好像我告訴你啊
[00:22:54.660 --> 00:22:56.700]  師母已經做工作我也做工作
[00:22:56.700 --> 00:22:59.780]  我放下工作讀神學是神護照嗎
[00:22:59.780 --> 00:23:03.100]  但是呢師母在那個時候放下了她剛剛
[00:23:03.100 --> 00:23:04.900]  冒出頭的工作
[00:23:04.900 --> 00:23:06.680]  她剛她做工作的很好
[00:23:06.680 --> 00:23:07.720]  很成功
[00:23:07.720 --> 00:23:09.760]  她在那個
[00:23:09.760 --> 00:23:14.360]  大眾傳播媒介當中很多人開始認識這個
[00:23:14.620 --> 00:23:15.640]  這個女生
[00:23:15.640 --> 00:23:17.180]  但是呢
[00:23:17.180 --> 00:23:19.480]  她為了我的員工呢跟我到美國
[00:23:19.480 --> 00:23:21.520]  在神學院裡面
[00:23:21.520 --> 00:23:23.580]  她不能夠做事
[00:23:23.580 --> 00:23:25.360]  只能夠幫助人
[00:23:25.360 --> 00:23:26.400]  看baby
[00:23:26.400 --> 00:23:28.180]  OK
[00:23:28.180 --> 00:23:30.740]  你曉得那個時候她每一個終點
[00:23:30.740 --> 00:23:32.280]  賺多少錢嗎
[00:23:32.280 --> 00:23:35.100]  一塊美金
[00:23:35.100 --> 00:23:38.940]  每一個終點一塊美金
[00:23:38.940 --> 00:23:42.520]  她放下了她在香港很好的工作但是來
[00:23:43.280 --> 00:23:44.820]  做baby sitter每個
[00:23:44.820 --> 00:23:48.920]  每個終點只是有一塊美金幫補我們的生活
[00:23:48.920 --> 00:23:51.480]  結果呢我在神學院裡面
[00:23:51.480 --> 00:23:54.540]  讀了兩個碩士學位
[00:23:54.540 --> 00:24:00.700]  之後呢我要到紐約哥倫比亞大學裡面攻讀教育OK
[00:24:00.700 --> 00:24:03.000]  誰跟我去讀教育
[00:24:03.000 --> 00:24:05.820]  是師母
[00:24:05.820 --> 00:24:08.380]  她做工我去讀書OK
[00:24:08.380 --> 00:24:12.460]  所以我要告訴你呢師母不但是我的妻子
[00:24:13.480 --> 00:24:15.540]  師母是我的真朋友
[00:24:15.540 --> 00:24:18.100]  她常常在我的身邊幫助我
[00:24:18.100 --> 00:24:20.140]  到現在還是一樣
[00:24:20.140 --> 00:24:21.680]  我真的很謝謝她
[00:24:21.680 --> 00:24:27.060]  但是今天我要告訴你的不但是這個樣子吧
[00:24:27.060 --> 00:24:30.380]  今天我要告訴你是耶穌
[00:24:30.380 --> 00:24:32.420]  在我身上所做的
[00:24:32.420 --> 00:24:34.480]  是更多
[00:24:34.480 --> 00:24:35.760]  更偉大
[00:24:35.760 --> 00:24:38.580]  當他呼召我
[00:24:38.580 --> 00:24:40.620]  要成為我的朋友的時候
[00:24:40.620 --> 00:24:42.680]  他把我從一個
[00:24:43.440 --> 00:24:47.280]  極度的自卑缺乏自信的人
[00:24:47.280 --> 00:24:49.840]  轉變成一個發憤
[00:24:49.840 --> 00:24:50.860]  上向
[00:24:50.860 --> 00:24:52.920]  勇往直前的人
[00:24:52.920 --> 00:24:54.440]  OK
[00:24:54.440 --> 00:24:55.480]  這個不得了
[00:24:55.480 --> 00:24:58.280]  是我自己從來沒有想過我可以這樣做
[00:24:58.280 --> 00:24:59.600]  首先我告訴你吧
[00:24:59.600 --> 00:25:00.640]  我信了耶穌以後
[00:25:00.640 --> 00:25:02.160]  那個時候我在香港啊
[00:25:02.160 --> 00:25:04.480]  碩士讀大學是大專的
[00:25:04.480 --> 00:25:08.580]  那個時候金星會學院還不是金星會大學
[00:25:08.580 --> 00:25:11.600]  師母是中文大學的學生
[00:25:11.600 --> 00:25:13.140]  OK
[00:25:13.640 --> 00:25:15.420]  那麼我的同事聽到
[00:25:15.420 --> 00:25:17.020]  那個鄭輝仔
[00:25:17.020 --> 00:25:18.300]  他說金星會
[00:25:18.300 --> 00:25:22.140]  讀金星會的大專院校的跟一個
[00:25:22.140 --> 00:25:24.700]  讀中文大學的女生談妥
[00:25:24.700 --> 00:25:27.300]  沒關係啊可以啊為什麼不可以
[00:25:27.300 --> 00:25:32.440]  那麼後來我來美國讀書的時候我是自己一個人來
[00:25:32.440 --> 00:25:33.200]  先來
[00:25:33.200 --> 00:25:34.980]  開頭八個月我自己一個人來
[00:25:34.980 --> 00:25:37.540]  每一餐都是吃那個意大利粉
[00:25:37.540 --> 00:25:39.280]  還有那個Frank
[00:25:39.280 --> 00:25:41.100]  都是香腸啊或者罐頭
[00:25:41.100 --> 00:25:42.880]  吃了八個月師母才來
[00:25:43.700 --> 00:25:44.980]  可以嗎可以啊沒問題
[00:25:44.980 --> 00:25:46.500]  自己
[00:25:46.500 --> 00:25:47.540]  學習
[00:25:47.540 --> 00:25:48.560]  獨立生活
[00:25:48.560 --> 00:25:50.860]  我也從來沒有想過
[00:25:50.860 --> 00:25:53.160]  自己會拿到三個學位
[00:25:53.160 --> 00:25:55.460]  更加沒有想過
[00:25:55.460 --> 00:25:57.780]  天父上帝會使用我
[00:25:57.780 --> 00:25:59.300]  開始慧點教會
[00:25:59.300 --> 00:26:02.380]  現在又開始了三股慧點教會
[00:26:02.380 --> 00:26:06.980]  如果不相信耶穌的話
[00:26:06.980 --> 00:26:10.060]  我相信我不能夠看到我這樣的改變
[00:26:11.600 --> 00:26:13.400]  但是在過去的幾十年裡面
[00:26:13.400 --> 00:26:15.180]  天父上帝真的改變了我
[00:26:15.180 --> 00:26:18.780]  跟從前完全不一樣
[00:26:18.780 --> 00:26:22.100]  所以今天我要告訴你們的信息是什麼
[00:26:22.100 --> 00:26:25.420]  耶穌很想做你的真朋友
[00:26:25.420 --> 00:26:29.020]  你朋友很多我曉得在你臉書裡面很多朋友吧
[00:26:29.020 --> 00:26:31.320]  有多少是真的朋友呢
[00:26:31.320 --> 00:26:36.180]  但是今天耶穌說我希望能夠做你的真朋友
[00:26:36.180 --> 00:26:38.740]  為什麼耶穌會這樣做
[00:26:38.740 --> 00:26:39.760]  我在想
[00:26:39.760 --> 00:26:41.300]  我在看聖經
[00:26:41.560 --> 00:26:45.660]  聖經告訴我們說原來因為我們是借著他而被創造的
[00:26:45.660 --> 00:26:50.260]  聖經告訴我們說所有一切都是借著耶穌而被創造我們是
[00:26:50.260 --> 00:26:51.280]  借著耶穌
[00:26:51.280 --> 00:26:53.340]  被創造出來的人
[00:26:53.340 --> 00:26:54.860]  雖然我們是充滿了缺點
[00:26:54.860 --> 00:26:56.400]  我們有很多的缺陷
[00:26:56.400 --> 00:26:58.200]  常常得罪神
[00:26:58.200 --> 00:26:59.740]  令他不高興
[00:26:59.740 --> 00:27:00.500]  令他難堪
[00:27:00.500 --> 00:27:02.040]  但是
[00:27:02.040 --> 00:27:05.620]  耶穌看我們的時候他是看到我們那個可以
[00:27:05.620 --> 00:27:06.900]  被改造的
[00:27:06.900 --> 00:27:07.920]  本質
[00:27:07.920 --> 00:27:10.740]  因為我們就是按照神的形象做的嘛
[00:27:11.760 --> 00:27:12.780]  他看到我們那個
[00:27:12.780 --> 00:27:14.340]  可以被改造的
[00:27:14.340 --> 00:27:15.600]  那是植樹
[00:27:15.600 --> 00:27:17.920]  他知道只要我們能夠願意
[00:27:17.920 --> 00:27:19.700]  跟到節點在一起
[00:27:19.700 --> 00:27:23.800]  他可以使我們擁有一個扎實的
[00:27:23.800 --> 00:27:25.840]  結果子的人生
[00:27:25.840 --> 00:27:27.640]  而且呢
[00:27:27.640 --> 00:27:29.940]  他跟我們臉書的朋友不一樣
[00:27:29.940 --> 00:27:32.240]  他真的會隨勸
[00:27:32.240 --> 00:27:33.280]  隨到
[00:27:33.280 --> 00:27:36.600]  只要我們需要他向他禱告他就在我們身邊
[00:27:36.600 --> 00:27:38.380]  這次我們不禱告
[00:27:38.380 --> 00:27:40.440]  他也是在我們身邊你曉得嗎
[00:27:40.960 --> 00:27:45.560]  神的眼目從來沒有離開過屬於他自己的人
[00:27:45.560 --> 00:27:49.400]  耶穌基督真的可以成為我們隨時的幫助
[00:27:49.400 --> 00:27:51.440]  他是一個真的朋友
[00:27:51.440 --> 00:27:53.240]  他很想
[00:27:53.240 --> 00:27:54.520]  跟你做成朋友
[00:27:54.520 --> 00:27:56.820]  但是你是否願意
[00:27:56.820 --> 00:27:57.600]  confirm
[00:27:57.600 --> 00:28:03.220]  我想另外一個原因為什麼耶穌希望能跟我們做朋友
[00:28:03.220 --> 00:28:06.040]  因為他愛我們
[00:28:06.040 --> 00:28:09.120]  最簡單不過
[00:28:09.620 --> 00:28:11.160]  因為耶穌愛我們
[00:28:11.160 --> 00:28:13.700]  他也想我們能夠常常生活在
[00:28:13.700 --> 00:28:14.740]  他的愛裡面
[00:28:14.740 --> 00:28:17.800]  約翰福音15章第9節那裡說
[00:28:17.800 --> 00:28:19.600]  正如父親愛我
[00:28:19.600 --> 00:28:20.620]  我愛你們
[00:28:20.620 --> 00:28:23.440]  你們要常生活在我的
[00:28:23.440 --> 00:28:24.200]  愛中
[00:28:24.200 --> 00:28:27.540]  好了問你們幾個問題好不好
[00:28:27.540 --> 00:28:32.140]  你想常常生活在仇恨中呢
[00:28:32.140 --> 00:28:34.200]  還是想生活在
[00:28:34.200 --> 00:28:35.220]  愛中
[00:28:40.600 --> 00:28:42.380]  你希望生活在仇恨當中
[00:28:42.380 --> 00:28:43.660]  還是
[00:28:43.660 --> 00:28:44.940]  想生活在愛里
[00:28:44.940 --> 00:28:48.280]  你想常常生活在埋怨當中
[00:28:48.280 --> 00:28:50.060]  還是
[00:28:50.060 --> 00:28:52.120]  常想生活在
[00:28:52.120 --> 00:28:53.400]  神的愛中
[00:28:53.400 --> 00:28:58.260]  你想常常生活在苦毒裡面
[00:28:58.260 --> 00:29:00.820]  還是想生活在愛裡面
[00:29:00.820 --> 00:29:02.600]  你是想
[00:29:02.600 --> 00:29:03.640]  生活在
[00:29:03.640 --> 00:29:04.920]  自我當中
[00:29:04.920 --> 00:29:07.480]  還是想生活在耶穌的愛中
[00:29:09.020 --> 00:29:11.320]  你想常常生活在仇恨裡面呢
[00:29:11.320 --> 00:29:14.140]  還是想生活在主耶穌的
[00:29:14.140 --> 00:29:14.900]  愛裡面
[00:29:14.900 --> 00:29:19.780]  問了很多的問題了
[00:29:19.780 --> 00:29:21.320]  你心裡面有答案吧我相信
[00:29:21.320 --> 00:29:23.620]  我不想問你的答案
[00:29:23.620 --> 00:29:25.160]  不過我想到我的答案
[00:29:25.160 --> 00:29:28.740]  我是希望常常生活在
[00:29:28.740 --> 00:29:29.760]  耶穌的
[00:29:29.760 --> 00:29:30.520]  愛裡面
[00:29:30.520 --> 00:29:34.120]  我相信了耶穌以後
[00:29:34.120 --> 00:29:38.220]  我更能體會什麼是愛
[00:29:40.000 --> 00:29:41.020]  我可以告訴你
[00:29:41.020 --> 00:29:43.320]  我常常生活在我妻子的愛里
[00:29:43.320 --> 00:29:47.420]  我常常生活在我兒子的愛裡面
[00:29:47.420 --> 00:29:51.760]  我常常生活在我教會弟兄姐妹的愛裡面
[00:29:51.760 --> 00:29:55.100]  我也常常生活在耶穌的愛裡面
[00:29:55.100 --> 00:29:57.400]  我怎麼知道
[00:29:57.400 --> 00:29:59.980]  我們快看看聖經好不好
[00:29:59.980 --> 00:30:01.760]  約翰福音15章13節
[00:30:01.760 --> 00:30:06.880]  這裡說呢人為朋友犧牲積極的生命
[00:30:06.880 --> 00:30:08.420]  人間的愛
[00:30:09.180 --> 00:30:10.720]  沒有比這個更偉大的了
[00:30:10.720 --> 00:30:14.040]  你們若遵守我的命令
[00:30:14.040 --> 00:30:15.320]  就是我的朋友
[00:30:15.320 --> 00:30:20.700]  我不再把你們當作僕人因為僕人不知道主人所做的事
[00:30:20.700 --> 00:30:23.780]  我把你們當作朋友因為
[00:30:23.780 --> 00:30:28.120]  我已經把我從我父親那裡所聽到的一切
[00:30:28.120 --> 00:30:29.920]  都告訴你們了
[00:30:29.920 --> 00:30:37.080]  聖經告訴我們說耶穌不單為一個像我
[00:30:37.600 --> 00:30:39.640]  這樣的人犧牲了祂的生命
[00:30:39.640 --> 00:30:45.540]  他是更加把從天父上帝那裡聽到的一切
[00:30:45.540 --> 00:30:47.580]  都告訴了我知道
[00:30:47.580 --> 00:30:49.640]  這個是熟天的秘密
[00:30:49.640 --> 00:30:53.480]  連天父的事情他也告訴我了
[00:30:53.480 --> 00:30:55.260]  神的心意他也告訴我了
[00:30:55.260 --> 00:30:57.560]  這個不是真朋友是什麼
[00:30:57.560 --> 00:30:59.100]  這個不是愛是什麼
[00:30:59.100 --> 00:31:02.940]  那麼我聽到耶穌告訴我當中很多不同的信息
[00:31:02.940 --> 00:31:04.740]  都記載在聖經裡面
[00:31:05.000 --> 00:31:07.820]  但是其中一個最重要的是什麼呢
[00:31:07.820 --> 00:31:12.940]  就是原來我們可以成為別人的真朋友
[00:31:12.940 --> 00:31:16.000]  我們常常會問
[00:31:16.000 --> 00:31:17.040]  一個人
[00:31:17.040 --> 00:31:19.600]  到底能夠有多少個真朋友呢
[00:31:19.600 --> 00:31:22.400]  你有問過這幾個問題嗎
[00:31:22.400 --> 00:31:23.680]  你有數一數嗎
[00:31:23.680 --> 00:31:28.560]  一個人到底能夠有多少
[00:31:28.560 --> 00:31:29.320]  真的朋友
[00:31:29.320 --> 00:31:31.120]  兩個三個
[00:31:31.120 --> 00:31:32.400]  一個兩個
[00:31:32.400 --> 00:31:34.700]  哎呀如果有的話已經很了不起
[00:31:35.200 --> 00:31:36.700]  我們已經感覺很幸福了
[00:31:36.700 --> 00:31:37.760]  哎呀有兩三個好朋友
[00:31:37.760 --> 00:31:39.040]  真正的朋友
[00:31:39.040 --> 00:31:40.320]  有實誠的話
[00:31:40.320 --> 00:31:42.640]  隨傳隨到來關心我幫助我
[00:31:42.640 --> 00:31:45.700]  哇不得了我們會很高興很幸福
[00:31:45.700 --> 00:31:48.260]  但是我們會很少人問
[00:31:48.260 --> 00:31:50.320]  我們自己呢
[00:31:50.320 --> 00:31:51.840]  能否成為
[00:31:51.840 --> 00:31:53.120]  別人的真朋友
[00:31:53.120 --> 00:31:58.240]  因為很多時候我們對自己都沒有信心
[00:31:58.240 --> 00:31:59.020]  對不對
[00:31:59.020 --> 00:32:00.300]  沒有信心
[00:32:00.300 --> 00:32:02.340]  我們只是想有多些
[00:32:02.340 --> 00:32:03.360]  真朋友
[00:32:03.360 --> 00:32:04.900]  好好的對待我們
[00:32:05.160 --> 00:32:06.440]  好好的關心我們
[00:32:06.440 --> 00:32:10.020]  但是對自己能否成為別人的真朋友呢
[00:32:10.020 --> 00:32:12.580]  我們根本沒有十足的把握嘛
[00:32:12.580 --> 00:32:16.420]  但是耶穌卻命令我們
[00:32:16.420 --> 00:32:18.480]  要去做別人的真朋友
[00:32:18.480 --> 00:32:21.300]  約翰福音15將12節
[00:32:21.300 --> 00:32:23.080]  那裡說
[00:32:23.080 --> 00:32:25.640]  你們要彼此相愛
[00:32:25.640 --> 00:32:27.940]  像我愛你們一樣
[00:32:27.940 --> 00:32:30.240]  這是我的命令
[00:32:30.240 --> 00:32:32.800]  耶穌的命令是什麼
[00:32:33.580 --> 00:32:35.120]  要我們彼此相愛
[00:32:35.120 --> 00:32:36.140]  對啊
[00:32:36.140 --> 00:32:36.920]  還有呢
[00:32:36.920 --> 00:32:40.240]  要像他愛我們一樣
[00:32:40.240 --> 00:32:42.280]  去彼此相愛
[00:32:42.280 --> 00:32:45.880]  那麼耶穌是怎麼愛我們的呢
[00:32:45.880 --> 00:32:47.660]  剛才不是讀過嗎
[00:32:47.660 --> 00:32:49.960]  人為朋友寫命
[00:32:49.960 --> 00:32:53.040]  人間的愛沒有比幾個更偉大的呢
[00:32:53.040 --> 00:32:55.860]  你們若遵守我的命令
[00:32:55.860 --> 00:32:58.160]  就是我的朋友
[00:32:58.160 --> 00:33:01.740]  耶穌因為愛我們
[00:33:01.740 --> 00:33:03.540]  而為我們犧牲了生命
[00:33:04.560 --> 00:33:06.860]  我們若是他的真朋友
[00:33:06.860 --> 00:33:09.680]  跨越成為別人的真朋友的話
[00:33:09.680 --> 00:33:10.700]  很明顯
[00:33:10.700 --> 00:33:12.740]  應該做同樣的事情啊對不對
[00:33:12.740 --> 00:33:14.800]  同樣的事情是什麼
[00:33:14.800 --> 00:33:16.320]  為朋友寫命
[00:33:16.320 --> 00:33:17.360]  願意嗎
[00:33:17.360 --> 00:33:20.420]  No no no not for me
[00:33:20.420 --> 00:33:24.520]  人怎麼可以為朋友寫命不可能啊
[00:33:24.520 --> 00:33:27.340]  可能嗎
[00:33:27.340 --> 00:33:29.380]  可能的
[00:33:29.380 --> 00:33:30.660]  為什麼
[00:33:31.960 --> 00:33:34.000]  因為在人不能的
[00:33:34.000 --> 00:33:36.580]  在神凡事都能
[00:33:36.580 --> 00:33:39.900]  我們要記住我們讀過的聖經好不好
[00:33:39.900 --> 00:33:45.020]  十六節那裡說不是你們揀選了我而是我揀選了你們
[00:33:45.020 --> 00:33:48.100]  並且指派你們去結了長泉的果實
[00:33:48.100 --> 00:33:49.620]  你們奉我的名
[00:33:49.620 --> 00:33:51.680]  無論向父親求什麼
[00:33:51.680 --> 00:33:52.960]  他都一定
[00:33:52.960 --> 00:33:53.980]  賜給你們
[00:33:53.980 --> 00:33:56.020]  你們要彼此相愛
[00:33:56.020 --> 00:33:58.340]  這個就是我給你們的命令
[00:33:59.100 --> 00:34:03.200]  聖經說不是我揀選了耶穌而是耶穌揀選了我們
[00:34:03.200 --> 00:34:06.520]  而且指派我們去結了長泉的果實
[00:34:06.520 --> 00:34:08.320]  這個長泉的果實是什麼
[00:34:08.320 --> 00:34:12.400]  就是讓人能夠得到永恆豐盛的生命
[00:34:12.400 --> 00:34:13.680]  長泉的果實
[00:34:13.680 --> 00:34:15.740]  我們奉耶穌的名
[00:34:15.740 --> 00:34:18.040]  聖經說無論向天父上帝求什麼
[00:34:18.040 --> 00:34:21.120]  只要是按照他的心意去祈求
[00:34:21.120 --> 00:34:23.160]  他都一定會賜給我們的
[00:34:23.160 --> 00:34:25.200]  神
[00:34:25.200 --> 00:34:26.740]  透過慧點教誨
[00:34:26.740 --> 00:34:28.280]  這是我們的教誨
[00:34:29.560 --> 00:34:30.840]  帶了很多人信耶穌
[00:34:30.840 --> 00:34:34.180]  最近有一個
[00:34:34.180 --> 00:34:36.740]  他剛剛信主大概不到幾個月吧
[00:34:36.740 --> 00:34:41.340]  他信耶穌以後他的生命真的改變了很多
[00:34:41.340 --> 00:34:45.440]  而且我們每一個禮拜都看到神還在不斷的改變他
[00:34:45.440 --> 00:34:49.780]  最近他本來已經報名了付了費
[00:34:49.780 --> 00:34:53.620]  參加一個豪華的旅行團到歐洲去
[00:34:53.620 --> 00:34:56.700]  但在出發前幾天
[00:34:57.220 --> 00:35:00.280]  他知道自己一個很要好的朋友
[00:35:00.280 --> 00:35:01.560]  得了癌症
[00:35:01.560 --> 00:35:03.880]  他心裡面
[00:35:03.880 --> 00:35:04.900]  很難過
[00:35:04.900 --> 00:35:07.200]  很不開心
[00:35:07.200 --> 00:35:12.820]  結果他在旅行團出發前一天
[00:35:12.820 --> 00:35:14.880]  他就告訴旅行團我不去了
[00:35:14.880 --> 00:35:20.000]  他不去做什麼呢?他決定留下來要照顧這個
[00:35:20.000 --> 00:35:22.820]  患上末期癌症的朋友
[00:35:22.820 --> 00:35:26.900]  他留下來沒有去參加這個旅行費用就沒了
[00:35:27.440 --> 00:35:31.020]  是很貴的一個旅行團
[00:35:31.020 --> 00:35:32.800]  他沒有上班
[00:35:32.800 --> 00:35:35.620]  每一天就陪伴在這個朋友的身邊
[00:35:35.620 --> 00:35:37.920]  而且呢他要遍尋
[00:35:37.920 --> 00:35:44.320]  所有他能夠找到一些能夠增強的免疫力呀或者是一些食療的秘方
