
[00:00:00.000 --> 00:00:05.000]  很感謝神能夠和弟兄姊妹一起敬拜、侍奉
[00:25:11.000 --> 00:25:19.000]  三十六節說巴拿巴就是其中一個
[00:25:19.000 --> 00:25:22.000]  以上這些例子
[00:25:22.000 --> 00:25:25.000]  所講到的人
[00:25:25.000 --> 00:25:28.000]  他們都是爭取奉獻的機會
[00:25:28.000 --> 00:25:38.000]  他們都是超過力量去奉獻
[00:25:38.000 --> 00:25:39.000]  我們知道
[00:25:39.000 --> 00:25:41.000]  我所知道
[00:25:41.000 --> 00:25:43.000]  香港的一間很大的教會
[00:25:43.000 --> 00:25:45.000]  他們的牧師說
[00:25:45.000 --> 00:25:47.000]  他們之所以能夠發展得這麼大
[00:25:47.000 --> 00:25:49.000]  在奉獻這個題目上
[00:25:49.000 --> 00:25:52.000]  他們不用提第一十一奉獻
[00:25:52.000 --> 00:25:54.000]  他們只是提醒弟兄姊妹
[00:25:54.000 --> 00:25:55.000]  十二奉獻
[00:25:55.000 --> 00:25:59.000]  十三奉獻
[00:25:59.000 --> 00:26:02.000]  在美國有一間很出名的教會
[00:26:02.000 --> 00:26:03.000]  三福
[00:26:03.000 --> 00:26:04.000]  大家知道
[00:26:04.000 --> 00:26:07.000]  三福的創辦人
[00:26:07.000 --> 00:26:10.000]  他所牧養的教會是
[00:26:10.000 --> 00:26:13.000]  叫做珊瑚礁
[00:26:13.000 --> 00:26:16.000]  珊瑚礁的珊瑚礁教會
[00:26:16.000 --> 00:26:19.000]  他們由幾百人
[00:26:19.000 --> 00:26:24.000]  一路很快變成超過五千人
[00:26:24.000 --> 00:26:26.000]  他們的牧師說
[00:26:26.000 --> 00:26:29.000]  我們不只是教三福
[00:26:29.000 --> 00:26:30.000]  原來他們說
[00:26:30.000 --> 00:26:32.000]  我們教弟兄姊妹要十一奉獻
[00:26:32.000 --> 00:26:36.000]  是兩樣一起教
[00:26:36.000 --> 00:26:37.000]  我們很少聽見
[00:26:37.000 --> 00:26:39.000]  只聽見三福有人信主好
[00:26:39.000 --> 00:26:41.000]  令到教會增長
[00:26:41.000 --> 00:26:43.000]  但是如果你不教十一奉獻
[00:26:43.000 --> 00:26:51.000]  教會也不會怎樣增長
[00:26:51.000 --> 00:26:53.000]  所以我們更加明白
[00:26:53.000 --> 00:26:54.000]  十一奉獻
[00:26:54.000 --> 00:26:59.000]  為什麼會稱為第二次的認訊
[00:26:59.000 --> 00:27:04.000]  是很有道理的
[00:27:04.000 --> 00:27:07.000]  有人提出一個很好的提議
[00:27:07.000 --> 00:27:09.000]  我覺得這個提議很妙
[00:27:09.000 --> 00:27:11.000]  大家聽聽是怎樣
[00:27:11.000 --> 00:27:14.000]  如果你埋怨奉獻得太多
[00:27:14.000 --> 00:27:16.000]  你可以賺少一點錢
[00:27:16.000 --> 00:27:17.000]  做少一點生意
[00:27:17.000 --> 00:27:20.000]  那你就可以奉獻少一點
[00:27:20.000 --> 00:27:21.000]  但是如果你說
[00:27:21.000 --> 00:27:24.000]  我工作是很有理想
[00:27:24.000 --> 00:27:25.000]  不只是為了錢
[00:27:25.000 --> 00:27:26.000]  我為實現理想
[00:27:26.000 --> 00:27:28.000]  為了服務人群
[00:27:28.000 --> 00:27:31.000]  為了貢獻社會
[00:27:31.000 --> 00:27:32.000]  這樣也好
[00:27:32.000 --> 00:27:34.000]  那你就可以不收人工
[00:27:34.000 --> 00:27:37.000]  可以做義工
[00:27:37.000 --> 00:27:39.000]  或者你將你所賺的100%
[00:27:39.000 --> 00:27:42.000]  奉獻出去就可以了
[00:27:42.000 --> 00:27:45.000]  可以嗎
[00:27:45.000 --> 00:27:49.000]  但是如果你覺得這樣是不可能的
[00:27:49.000 --> 00:27:50.000]  行不通的
[00:27:50.000 --> 00:27:53.000]  那不如你選擇努力工作賺錢
[00:27:53.000 --> 00:27:56.000]  然後將十分之一或者多一點
[00:27:56.000 --> 00:27:58.000]  奉獻給神
[00:27:58.000 --> 00:28:01.000]  相信這樣可能更加合理
[00:28:01.000 --> 00:28:04.000]  更加容易做得到
[00:28:04.000 --> 00:28:11.000]  大家明不明白這個提議
[00:28:11.000 --> 00:28:13.000]  弟兄姊妹
[00:28:13.000 --> 00:28:15.000]  其實十一奉獻
[00:28:15.000 --> 00:28:18.000]  是最合理的奉獻方法
[00:28:18.000 --> 00:28:21.000]  因為多有多獻
[00:28:21.000 --> 00:28:24.000]  少有少獻
[00:28:24.000 --> 00:28:33.000]  這個也是聖經的教導
[00:28:33.000 --> 00:28:36.000]  最後我用
[00:28:36.000 --> 00:28:39.000]  哥林多後書八章九節來作結束
[00:28:39.000 --> 00:28:43.000]  哥林多後書八章九節
[00:28:43.000 --> 00:28:46.000]  你們知道我們主耶穌基督的恩典
[00:28:46.000 --> 00:28:49.000]  他本來富足
[00:28:49.000 --> 00:28:51.000]  卻為你們成了貧窮
[00:28:51.000 --> 00:28:53.000]  叫你們因他的貧窮
[00:28:53.000 --> 00:28:57.000]  可以成為富足
[00:28:57.000 --> 00:28:59.000]  弟兄姊妹
[00:28:59.000 --> 00:29:03.000]  十一奉獻是對耶穌的恩典
[00:29:03.000 --> 00:29:06.000]  一個感恩的最好方法
[00:29:06.000 --> 00:29:10.000]  因為祂也吩咐我們要十一奉獻
[00:29:10.000 --> 00:29:14.000]  我們就用感恩的心來聽祂的吩咐
[00:29:14.000 --> 00:29:16.000]  十一奉獻
[00:29:16.000 --> 00:29:19.000]  我們一起祈禱
[00:29:19.000 --> 00:29:20.000]  賜給人我的天父
[00:29:20.000 --> 00:29:22.000]  我們感謝祢
[00:29:22.000 --> 00:29:24.000]  感謝祢留下寶貴的教導
[00:29:24.000 --> 00:29:26.000]  神啊 祢給我們有信心
[00:29:26.000 --> 00:29:29.000]  給我們有勇氣來接受
[00:29:29.000 --> 00:29:32.000]  十一奉獻的這個挑戰
[00:29:32.000 --> 00:29:34.000]  神啊 我們也深信
[00:29:34.000 --> 00:29:37.000]  祢會補我們的不足
[00:29:37.000 --> 00:29:41.000]  祢會賜給我們常常滿足
[00:29:41.000 --> 00:29:45.000]  也讓我們常常能夠在奉獻裏面
[00:29:45.000 --> 00:29:47.000]  喜樂滿足
[00:29:47.000 --> 00:29:49.000]  我們感謝祢
[00:29:49.000 --> 00:29:53.000]  願祢的名能夠被高舉
[00:29:53.000 --> 00:29:55.480]  我們這樣祈禱奉耶穌基督的聖名
[00:29:55.480 --> 00:29:57.480]  阿們
