
[00:00:00.000 --> 00:00:05.120]  各位姐妹平安,非常高興今天是2011年的第一個主日和大家見面
[00:15:58.880 --> 00:16:01.440]  當然他的動機是邪惡
[00:16:01.440 --> 00:16:05.600]  要引誘亞當夏娃是離棄次智慧源頭的神
[00:16:05.600 --> 00:16:09.800]  我們看看後面創世紀第三章第六到第七節
[00:16:09.800 --> 00:16:12.840]  於是女人見那棵樹的果子好作食物
[00:16:12.840 --> 00:16:14.240]  也悅人的眼目
[00:16:14.240 --> 00:16:16.000]  且是可喜愛的
[00:16:16.000 --> 00:16:18.600]  能使人有智慧
[00:16:18.600 --> 00:16:20.080]  就摘下果子來吃了
[00:16:20.080 --> 00:16:21.080]  又給他丈夫吃
[00:16:21.080 --> 00:16:22.480]  他丈夫也吃了
[00:16:22.480 --> 00:16:25.120]  他們二人眼睛就明亮了
[00:16:25.120 --> 00:16:26.960]  才知道自己是赤身露體
[00:16:26.960 --> 00:16:31.600]  便拿無花果樹的葉子為自己編造裙子
[00:16:31.600 --> 00:16:32.480]  有些人就說
[00:16:32.480 --> 00:16:33.640]  吃了是好東西
[00:16:33.640 --> 00:16:34.080]  為什麼?
[00:16:34.080 --> 00:16:35.280]  因為眼睛明亮
[00:16:35.280 --> 00:16:39.120]  不過當然這是聖經的修辭方法
[00:16:39.120 --> 00:16:40.280]  令我們容易理解
[00:16:40.280 --> 00:16:41.600]  不過你不要只看這一句說話
[00:16:41.600 --> 00:16:43.320]  看下一句說話
[00:16:43.320 --> 00:16:45.440]  如果二人的眼睛是明亮是好事的話
[00:16:45.440 --> 00:16:46.760]  為什麼下面會說
[00:16:46.760 --> 00:16:47.800]  才知道
[00:16:47.800 --> 00:16:48.720]  才知道
[00:16:48.720 --> 00:16:50.760]  你留心這個才這個字
[00:16:50.760 --> 00:16:54.040]  即是說其實他們一向都是赤身露體
[00:16:54.040 --> 00:16:55.480]  因為當時只有兩個人
[00:16:55.480 --> 00:16:56.320]  一個叫夏娃
[00:16:56.320 --> 00:16:57.440]  一個叫阿當
[00:16:57.440 --> 00:16:58.280]  兩夫婦
[00:16:58.280 --> 00:17:01.680]  而夏娃是從阿當的肋骨秘做出來的
[00:17:01.680 --> 00:17:02.840]  再加上創造他們的主
[00:17:02.840 --> 00:17:05.280]  所以其實是毋須穿衣服的
[00:17:05.280 --> 00:17:06.440]  不是罪
[00:17:06.440 --> 00:17:07.760]  也不是一種負累
[00:17:07.760 --> 00:17:11.120]  但是現在反而犯了罪
[00:17:11.120 --> 00:17:12.840]  違背了神的命令之後
[00:17:12.840 --> 00:17:15.000]  好像表面來說
[00:17:15.000 --> 00:17:16.120]  眼睛明亮了
[00:17:16.120 --> 00:17:22.080]  但其實我認為這個明亮了是一種反諷的手法
[00:17:22.080 --> 00:17:24.280]  即是一種諷刺
[00:17:24.280 --> 00:17:25.800]  即是說你就靚啦
[00:17:25.800 --> 00:17:26.760]  其實不是說你靚
[00:17:26.760 --> 00:17:28.800]  即是說你醜
[00:17:28.800 --> 00:17:29.920]  就是這個意思
[00:17:29.920 --> 00:17:31.880]  才知道自己是赤身露體的
[00:17:31.880 --> 00:17:34.960]  就藍無花果樹的葉子為自己編造裙子
[00:17:34.960 --> 00:17:41.160]  我很有興趣研究中國文化
[00:17:41.160 --> 00:17:43.120]  當我看《山海經》這本書
[00:17:43.120 --> 00:17:45.000]  《山海經》其實是一本很爭議性的
[00:17:45.000 --> 00:17:47.840]  一本中國古代的典籍
[00:17:47.840 --> 00:17:51.200]  因為很多人不會認真對待這本書
[00:17:51.200 --> 00:17:54.240]  因為覺得這本書是一本神話的故事
[00:17:54.240 --> 00:17:56.960]  不值得採訊
[00:17:56.960 --> 00:17:58.200]  但其實很奇妙
[00:17:58.200 --> 00:18:01.920]  你如果將裡面所有神話的色彩
[00:18:01.920 --> 00:18:02.960]  將它拿走
[00:18:02.960 --> 00:18:04.120]  其實你可以
[00:18:04.120 --> 00:18:05.000]  我給你一個貼士
[00:18:05.000 --> 00:18:07.800]  當你研究這些古代的典籍的時候
[00:18:07.800 --> 00:18:10.920]  你最好就不要被這些旁枝末節影響你
[00:18:10.920 --> 00:18:14.080]  將它裡面的骨幹故事抽出來
[00:18:14.080 --> 00:18:16.800]  可能你的理解會更加清晰一點
[00:18:16.800 --> 00:18:18.400]  看回《山海經》
[00:18:18.400 --> 00:18:22.480]  原來裡面提到當初人類創始的時候
[00:18:22.480 --> 00:18:23.760]  即是遠古的時候
[00:18:23.760 --> 00:18:25.360]  有不死樹
[00:18:25.360 --> 00:18:26.920]  不死樹即是什麼
[00:18:26.920 --> 00:18:27.720]  生命樹
[00:18:27.720 --> 00:18:28.560]  不死樹
[00:18:28.560 --> 00:18:29.760]  永遠的生命
[00:18:29.760 --> 00:18:31.120]  和聖樹
[00:18:31.120 --> 00:18:31.960]  Holy tree
[00:18:31.960 --> 00:18:32.640]  聖樹
[00:18:32.640 --> 00:18:34.000]  不是聖丹樹
[00:18:34.000 --> 00:18:35.280]  是聖樹
[00:18:35.280 --> 00:18:36.880]  而這棵聖樹又叫什麼
[00:18:36.880 --> 00:18:38.240]  睿木
[00:18:38.240 --> 00:18:39.120]  叫什麼睿
[00:18:39.120 --> 00:18:39.880]  睿智
[00:18:39.880 --> 00:18:40.880]  即是knowledge
[00:18:40.880 --> 00:18:41.760]  即是wisdom
[00:18:41.760 --> 00:18:42.840]  即是智慧
[00:18:42.840 --> 00:18:44.240]  睿智
[00:18:44.240 --> 00:18:47.000]  接著還要說這句就很明顯了
[00:18:47.000 --> 00:18:47.600]  食之
[00:18:47.600 --> 00:18:48.400]  吃了之後
[00:18:48.400 --> 00:18:50.040]  令人聖智也
[00:18:50.040 --> 00:18:52.240]  吃了之後你就有什麼
[00:18:52.240 --> 00:18:53.320]  有一個
[00:18:53.320 --> 00:18:54.880]  和聖者
[00:18:54.880 --> 00:18:56.000]  即是和神
[00:18:56.000 --> 00:18:57.760]  一樣的智慧
[00:18:57.760 --> 00:18:58.760]  那麼這個說法是不是
[00:18:58.760 --> 00:19:00.480]  就是正正是
[00:19:00.480 --> 00:19:03.520]  蛇引誘亞當夏娃的那個說法
[00:19:03.520 --> 00:19:05.400]  所以其實當我研究
[00:19:05.400 --> 00:19:06.240]  不同的文化的時候
[00:19:06.240 --> 00:19:07.960]  我發覺有一個
[00:19:07.960 --> 00:19:09.280]  共通的地方
[00:19:09.280 --> 00:19:10.760]  你會發覺不同的
[00:19:10.760 --> 00:19:12.280]  語言文化裡面
[00:19:12.280 --> 00:19:15.120]  它記載一些
[00:19:15.120 --> 00:19:18.200]  我們所謂的遠古上古的故事的時候
[00:19:18.200 --> 00:19:18.960]  都有很多
[00:19:18.960 --> 00:19:21.360]  那些故事骨幹的共通點
[00:19:21.360 --> 00:19:22.640]  除了山海經這裡說之外
[00:19:22.640 --> 00:19:23.800]  其實
[00:19:23.800 --> 00:19:24.680]  每一個民族
[00:19:24.680 --> 00:19:26.320]  差不多世界上每一個民族
[00:19:26.320 --> 00:19:27.600]  都有洪水滅世的故事
[00:19:27.600 --> 00:19:28.800]  你知不知道
[00:19:28.800 --> 00:19:30.600]  不過其實那些細節
[00:19:30.600 --> 00:19:32.560]  就不是每一個民族都一樣的
[00:19:32.560 --> 00:19:34.080]  譬如我以前看過
[00:19:34.080 --> 00:19:35.120]  有些民族很有趣的
[00:19:35.120 --> 00:19:36.120]  說
[00:19:36.120 --> 00:19:39.800]  那隻拯救人類的船
[00:19:39.800 --> 00:19:40.840]  不是船來的
[00:19:40.840 --> 00:19:42.240]  是一個巨大的南瓜
[00:19:42.240 --> 00:19:43.320]  譬如這樣說
[00:19:43.320 --> 00:19:44.760]  你當然覺得很無稽
[00:19:44.760 --> 00:19:46.880]  但是如果你將這些龐枝末枝
[00:19:46.880 --> 00:19:47.840]  將它拿走
[00:19:47.840 --> 00:19:49.120]  其實那個骨幹故事就是
[00:19:49.120 --> 00:19:50.240]  那個故事的骨幹
[00:19:50.240 --> 00:19:51.080]  都是共通的
[00:19:51.080 --> 00:19:53.240]  全世界差不多有200個民族
[00:19:53.240 --> 00:19:54.880]  都有這個洪水滅世的故事
[00:19:54.880 --> 00:19:56.120]  其實那個骨幹就是說
[00:19:56.120 --> 00:19:59.040]  人類在地上的罪惡太大了
[00:19:59.040 --> 00:20:00.600]  天神就決定
[00:20:00.600 --> 00:20:01.200]  神啦
[00:20:01.200 --> 00:20:03.560]  就是創造主就決定
[00:20:03.560 --> 00:20:04.760]  毀滅這個世界
[00:20:04.760 --> 00:20:07.640]  但是同時間留有二人的種
[00:20:07.640 --> 00:20:09.360]  讓他們透過一隻船
[00:20:09.360 --> 00:20:10.960]  或者剛才說的南瓜
[00:20:10.960 --> 00:20:12.520]  或者是whatever
[00:20:12.520 --> 00:20:13.240]  來得救
[00:20:13.240 --> 00:20:14.760]  然後洪水過後
[00:20:14.760 --> 00:20:17.040]  在地上繼續繁衍人類
[00:20:17.040 --> 00:20:18.280]  在地上差不多接近
[00:20:18.280 --> 00:20:19.880]  或者超過200個民族
[00:20:19.880 --> 00:20:21.680]  都有類似這樣的故事
[00:20:21.680 --> 00:20:23.920]  你覺得是偶然
[00:20:23.920 --> 00:20:24.600]  還是巧合呢
[00:20:24.600 --> 00:20:25.800]  當然不是
[00:20:25.800 --> 00:20:26.760]  其實很簡單
[00:20:26.760 --> 00:20:28.200]  人類的記憶
[00:20:28.200 --> 00:20:29.600]  是不會磨滅的
[00:20:29.600 --> 00:20:30.720]  是有共通的地方
[00:20:30.720 --> 00:20:31.560]  如果
[00:20:31.560 --> 00:20:33.640]  真的大家都同樣經歷了洪水滅世
[00:20:33.640 --> 00:20:34.480]  但是後來
[00:20:34.480 --> 00:20:35.680]  分散到不同的地方
[00:20:35.680 --> 00:20:36.240]  雖然
[00:20:36.240 --> 00:20:38.160]  因著這個地理
[00:20:38.160 --> 00:20:39.560]  上面的阻隔
[00:20:39.560 --> 00:20:41.040]  大家說的語言
[00:20:41.040 --> 00:20:41.920]  可能甚至乎後來
[00:20:41.920 --> 00:20:44.960]  因為膚色慢慢在不同的地方
[00:20:44.960 --> 00:20:45.640]  或者裡面
[00:20:45.640 --> 00:20:46.720]  其實膚色的
[00:20:46.720 --> 00:20:47.880]  我講得太遠了
[00:20:47.880 --> 00:20:49.560]  不過其實說完這件事
[00:20:49.560 --> 00:20:51.320]  為什麼我們有白人
[00:20:51.320 --> 00:20:51.920]  黃種人
[00:20:51.920 --> 00:20:52.760]  或者是黑人
[00:20:52.760 --> 00:20:53.800]  其實
[00:20:53.800 --> 00:20:54.840]  最主要的原因是
[00:20:54.840 --> 00:20:57.520]  我們皮膚下面的黑色素
[00:20:57.520 --> 00:20:58.360]  我們每一個人
[00:20:58.360 --> 00:21:01.240]  對於陽光的反應是不同的
[00:21:01.240 --> 00:21:01.760]  有些人
[00:21:01.760 --> 00:21:02.760]  特別是白人
[00:21:02.760 --> 00:21:03.840]  他照射了之後
[00:21:03.840 --> 00:21:05.040]  他是不會變黑的
[00:21:05.040 --> 00:21:06.280]  因為他裡面的黑色素
[00:21:06.280 --> 00:21:07.040]  是不會出來的
[00:21:07.040 --> 00:21:07.840]  這個是天生的
[00:21:07.840 --> 00:21:08.920]  DNA
[00:21:08.920 --> 00:21:10.480]  但是如果給一些黑人
[00:21:10.480 --> 00:21:11.440]  他就很容易
[00:21:11.440 --> 00:21:12.600]  一照射之後
[00:21:12.600 --> 00:21:14.440]  他的黑色素就很浮面
[00:21:14.440 --> 00:21:17.720]  所以皮膚就比較黑一點
[00:21:17.720 --> 00:21:18.600]  有機會再講
[00:21:18.600 --> 00:21:20.000]  有機會如果你有興趣
[00:21:20.000 --> 00:21:20.880]  或者我們有機會
[00:21:20.880 --> 00:21:22.640]  可以有一些特別的講座
[00:21:22.640 --> 00:21:24.080]  可以提及一些
[00:21:24.080 --> 00:21:24.520]  很有趣
[00:21:24.520 --> 00:21:27.360]  但是又很重要的一些故事
[00:21:27.360 --> 00:21:27.920]  不過
[00:21:27.920 --> 00:21:29.840]  講回這裡
[00:21:29.840 --> 00:21:31.440]  《山海經》不約而同
[00:21:31.440 --> 00:21:32.440]  都是提到
[00:21:32.440 --> 00:21:36.440]  在遠古人類開始的時候
[00:21:36.440 --> 00:21:37.400]  有一棵這樣的樹
[00:21:37.400 --> 00:21:38.200]  吃了之後
[00:21:38.200 --> 00:21:39.520]  相傳
[00:21:39.520 --> 00:21:44.120]  會令到人有性智的
[00:21:44.120 --> 00:21:46.360]  我們來看一看
[00:21:46.360 --> 00:21:48.240]  究竟這個「悟性」是什麼意思
[00:21:48.240 --> 00:21:50.480]  這裡就給了一個定義給大家
[00:21:50.480 --> 00:21:53.400]  根據剛才我們的言經
[00:21:53.400 --> 00:21:54.280]  「悟性」的定義就是
[00:21:54.280 --> 00:21:55.320]  屬靈的睿智
[00:21:55.320 --> 00:21:56.760]  屬靈的智慧
[00:21:56.760 --> 00:21:58.040]  屬靈的睿智智慧
[00:21:58.040 --> 00:21:59.200]  讓我們可以做到什麼呢
[00:21:59.200 --> 00:21:59.720]  第一
[00:21:59.720 --> 00:22:01.240]  就是讓我們能看見
[00:22:01.240 --> 00:22:03.920]  就是我們有屬靈的洞察力
[00:22:03.920 --> 00:22:06.000]  我們看一段經文
[00:22:06.000 --> 00:22:09.920]  獵王紀下的第六章十五到十七節
[00:22:09.920 --> 00:22:11.880]  神人的僕人清早起來出去
[00:22:11.880 --> 00:22:13.080]  看啊
[00:22:13.080 --> 00:22:15.240]  車馬軍兵圍困了城
[00:22:15.240 --> 00:22:16.440]  僕人對神人說
[00:22:16.440 --> 00:22:17.280]  不好了
[00:22:17.280 --> 00:22:18.200]  我主啊
[00:22:18.200 --> 00:22:19.640]  我們該怎麼辦呢
[00:22:19.640 --> 00:22:20.440]  神人說
[00:22:20.440 --> 00:22:21.840]  不要懼怕
[00:22:21.840 --> 00:22:23.400]  因與我們同在的
[00:22:23.400 --> 00:22:25.840]  比與他們同在的更多
[00:22:25.840 --> 00:22:27.240]  以利沙圖告說
[00:22:27.240 --> 00:22:28.360]  耶和華
[00:22:28.360 --> 00:22:30.120]  求你開他的眼目
[00:22:30.120 --> 00:22:31.760]  使他能看見
[00:22:31.760 --> 00:22:33.800]  耶和華開了這年輕人的眼目
[00:22:33.800 --> 00:22:35.040]  他就看見了
[00:22:35.040 --> 00:22:36.040]  看見什麼呢
[00:22:36.040 --> 00:22:36.840]  看啊
[00:22:36.840 --> 00:22:41.720]  滿山有火馬和火焰車圍繞以利沙
[00:22:41.720 --> 00:22:43.120]  大家聽不聽得懂這段經文
[00:22:43.120 --> 00:22:46.240]  其實這段經文是說
[00:22:46.240 --> 00:22:48.040]  神派遣天使天君
[00:22:48.040 --> 00:22:51.520]  火馬火車來幫助以利沙
[00:22:51.520 --> 00:22:52.840]  但是這個少年人
[00:22:52.840 --> 00:22:55.280]  當他的眼目未曾被打開之前
[00:22:55.280 --> 00:22:57.000]  其實他看不到
[00:22:57.000 --> 00:22:59.600]  但是當圖告之後
[00:22:59.600 --> 00:23:04.680]  神讓這個年輕人的眼睛
[00:23:04.680 --> 00:23:05.280]  得打開
[00:23:05.280 --> 00:23:06.360]  當然是屬靈的眼睛
[00:23:06.360 --> 00:23:07.360]  得打開
[00:23:07.360 --> 00:23:09.800]  他看見的就好像神人所說的
[00:23:09.800 --> 00:23:10.720]  不用懼怕
[00:23:10.720 --> 00:23:11.560]  Don't be afraid
[00:23:11.560 --> 00:23:12.800]  不用懼怕
[00:23:12.800 --> 00:23:14.760]  因為與我們同在的
[00:23:14.760 --> 00:23:16.520]  比與他們同在的更多
[00:23:16.520 --> 00:23:18.080]  最初這個年輕人不明白這句話
[00:23:18.080 --> 00:23:19.840]  他看遍了整個山頭
[00:23:19.840 --> 00:23:21.680]  我們這邊只有幾個人
[00:23:21.680 --> 00:23:22.760]  或者幾十個人
[00:23:22.760 --> 00:23:25.560]  但是對方可能就是一大隊軍隊
[00:23:25.560 --> 00:23:28.160]  但是當他的眼睛
[00:23:28.160 --> 00:23:30.680]  屬靈的眼睛被打開之後
[00:23:30.680 --> 00:23:31.920]  他看見的景象
[00:23:31.920 --> 00:23:34.040]  完全是兩回事
[00:23:34.040 --> 00:23:35.680]  所以同樣的我們今天
[00:23:35.680 --> 00:23:37.240]  都祈禱求神
[00:23:37.240 --> 00:23:39.320]  打開我們屬靈的眼睛
[00:23:39.320 --> 00:23:42.440]  讓我們看見的不是單單眼前的困境
[00:23:42.440 --> 00:23:47.160]  不是眼前的一些缺乏
[00:23:47.160 --> 00:23:48.320]  而是讓我們看見
[00:23:48.320 --> 00:23:50.200]  在屬靈的角度裏面
[00:23:50.200 --> 00:23:51.320]  在神的命定
[00:23:51.320 --> 00:23:52.920]  在祂的同在裏面
[00:23:52.920 --> 00:23:55.400]  其實我們有最豐富的資源
[00:23:55.400 --> 00:23:58.360]  我們不需要害怕任何的逼迫
[00:23:58.360 --> 00:24:01.760]  因為當我們堅守神的道
[00:24:01.760 --> 00:24:03.840]  神必定不會撇下我們不利的
[00:24:03.840 --> 00:24:06.840]  祂必定會派遣祂自己的終生的僕人
[00:24:06.840 --> 00:24:10.840]  來幫助我們解救我們
[00:24:10.840 --> 00:24:13.200]  第二方面當我們有屬靈的睿智的時候
[00:24:13.200 --> 00:24:15.600]  我們能夠明白神的旨意
[00:24:15.600 --> 00:24:21.040]  這個我們可以稱呼為屬靈的理解力
[00:24:21.040 --> 00:24:23.680]  同樣的我們看一段經文
[00:24:23.680 --> 00:24:26.280]  約伯記的四十二章一到四節
[00:24:26.280 --> 00:24:28.520]  約伯回答瑤華說
[00:24:28.520 --> 00:24:29.640]  我知道
[00:24:29.640 --> 00:24:31.360]  你萬事都能做
[00:24:31.360 --> 00:24:33.720]  你的計劃不能攔阻
[00:24:33.720 --> 00:24:36.640]  誰無知是你的旨意隱藏呢
[00:24:36.640 --> 00:24:39.080]  因此我說的我不明白
[00:24:39.080 --> 00:24:41.160]  這些事太奇妙
[00:24:41.160 --> 00:24:42.680]  是我不知道的
[00:24:42.680 --> 00:24:44.960]  求你聽我我要說話
[00:24:44.960 --> 00:24:47.920]  我問你求你讓我知道
[00:24:47.920 --> 00:24:48.760]  其實約伯
[00:24:48.760 --> 00:24:51.280]  你當然明白這裡約伯記的第四十二章
[00:24:51.280 --> 00:24:52.600]  差不多到尾聲
[00:24:52.600 --> 00:24:55.480]  約伯已經經過很多的掙扎
[00:24:55.480 --> 00:24:57.160]  或者是跟他的朋友
[00:24:57.160 --> 00:24:59.960]  甚至乎跟神有一個理論角力
[00:24:59.960 --> 00:25:02.240]  然後他就說了一句話
[00:25:02.240 --> 00:25:03.800]  從此我風聞有理
[00:25:03.800 --> 00:25:05.360]  現在親眼看到你
[00:25:05.360 --> 00:25:07.160]  他在這個地方是真正的謙卑
[00:25:07.160 --> 00:25:07.960]  為什麼
[00:25:07.960 --> 00:25:11.000]  他承認自己有太多的事情不明白
[00:25:11.000 --> 00:25:14.040]  可能之前他自恃自己是一個屬靈人
[00:25:14.040 --> 00:25:16.440]  自恃自己的屬靈經驗
[00:25:16.440 --> 00:25:19.720]  是得勝多過失敗
[00:25:19.720 --> 00:25:21.600]  所以他就跟他的三個朋友
[00:25:21.600 --> 00:25:23.120]  來去辯論
[00:25:23.120 --> 00:25:23.920]  來去爭執
[00:25:23.920 --> 00:25:24.960]  記不記得
[00:25:24.960 --> 00:25:25.920]  但是在這個地方
[00:25:25.920 --> 00:25:26.920]  他完全的降伏
[00:25:26.920 --> 00:25:28.360]  他看到的
[00:25:28.360 --> 00:25:29.760]  不是單單
[00:25:29.760 --> 00:25:31.880]  一些自己有限的經驗
[00:25:31.880 --> 00:25:34.800]  他看到的就是一些屬靈的世界裏面
[00:25:34.800 --> 00:25:36.560]  在神的角度裏面
[00:25:36.560 --> 00:25:38.200]  有太多奇妙的事情
[00:25:38.200 --> 00:25:39.600]  他是不知道的
[00:25:39.600 --> 00:25:41.120]  他謙卑地問神
[00:25:41.120 --> 00:25:42.720]  請你告訴我
[00:25:42.720 --> 00:25:44.520]  讓我知道
[00:25:44.520 --> 00:25:45.360]  所以弟兄姊妹
[00:25:45.360 --> 00:25:47.760]  其實呢
[00:25:47.760 --> 00:25:50.160]  當我們要真正明白神的話語
[00:25:50.160 --> 00:25:52.280]  不是你懂得讀書
[00:25:52.280 --> 00:25:54.000]  讀多一點聖經
[00:25:54.000 --> 00:25:54.880]  就可以了
[00:25:54.880 --> 00:25:58.160]  當然我不是說不應該讀聖經
[00:25:58.160 --> 00:26:02.160]  我是說如果你想憑自己的聰明才智
[00:26:02.160 --> 00:26:07.560]  甚至乎你屬靈上的那種恆心
[00:26:07.560 --> 00:26:10.840]  或者是紀律
[00:26:10.840 --> 00:26:12.840]  或者自己的經驗
[00:26:12.840 --> 00:26:16.240]  你就可以讀得通透神的話語
[00:26:16.240 --> 00:26:18.520]  能夠將裏面所有的真理
[00:26:18.520 --> 00:26:21.440]  所謂解開的話
[00:26:21.440 --> 00:26:23.160]  其實這個是與虎謀皮
[00:26:23.160 --> 00:26:28.040]  或者是將自己的聰明才智看得太高
[00:26:28.040 --> 00:26:31.760]  如果我們沒有聖靈的引導幫助
[00:26:31.760 --> 00:26:35.120]  我們不會看得通神自己寫的話語
[00:26:35.120 --> 00:26:36.800]  因為作者是祂
[00:26:36.800 --> 00:26:38.440]  所以由祂來解話
[00:26:38.440 --> 00:26:41.760]  才是最真實和最貼切的
[00:26:41.760 --> 00:26:44.000]  我們學習約伯
[00:26:44.000 --> 00:26:45.040]  看到一段經文
[00:26:45.040 --> 00:26:47.440]  《哥羅西書》一章九到十節
[00:26:47.440 --> 00:26:49.440]  因此我們自從聽見這日子
[00:26:49.440 --> 00:26:52.320]  就不住地為你們禱告和祈求
[00:26:52.320 --> 00:26:56.160]  願你們每有一切屬靈的智慧和悟性
[00:26:56.160 --> 00:26:58.320]  真正知道神的旨意
[00:26:58.320 --> 00:26:59.720]  很明顯
[00:26:59.720 --> 00:27:01.640]  屬靈的智慧和悟性的作用
[00:27:01.640 --> 00:27:03.000]  或者是一個先決的條件
[00:27:03.000 --> 00:27:05.200]  必然有的條件是用來做什麼
[00:27:05.200 --> 00:27:08.280]  是要真正知道神的旨意
[00:27:08.280 --> 00:27:09.640]  沒錯我們如果不依靠神
[00:27:09.640 --> 00:27:10.760]  我們看聖經
[00:27:10.760 --> 00:27:12.960]  你可能會略有得著
[00:27:12.960 --> 00:27:15.400]  或者會看得明白表面的意思
[00:27:15.400 --> 00:27:17.000]  但是對於裏面深層的意思
[00:27:17.000 --> 00:27:22.040]  深層屬靈的那種內涵
[00:27:22.040 --> 00:27:23.320]  你是不會明白的
[00:27:23.320 --> 00:27:24.120]  很多年之前
[00:27:24.120 --> 00:27:25.360]  二十多年前
[00:27:25.360 --> 00:27:27.880]  我以前牧羊教會有一個弟兄
[00:27:27.880 --> 00:27:29.120]  有一天來跟我說
[00:27:29.120 --> 00:27:32.000]  他說鄧傳道
[00:27:32.000 --> 00:27:35.720]  我們下次查經就找
[00:27:35.720 --> 00:27:36.360]  我忘記名字了
[00:27:36.360 --> 00:27:37.760]  我隨便給個名字
[00:27:37.760 --> 00:27:40.560]  下次查經就找Michael
[00:27:40.560 --> 00:27:44.160]  因為他看聖經是很有得著的
[00:27:44.160 --> 00:27:46.120]  但是我一口拒絕了
[00:27:46.120 --> 00:27:47.120]  為什麼呢
[00:27:47.120 --> 00:27:50.120]  你會覺得為什麼你這麼武斷
[00:27:50.120 --> 00:27:51.120]  不是
[00:27:51.120 --> 00:27:51.640]  為什麼呢
[00:27:51.640 --> 00:27:52.880]  因為這個Michael
[00:27:52.880 --> 00:27:55.160]  他是未信主的
[00:27:55.160 --> 00:27:56.880]  雖然他好像表面
[00:27:56.880 --> 00:27:59.080]  他會對聖經有一定的理解力
[00:27:59.080 --> 00:28:02.520]  甚至乎他好像比當日來說
[00:28:02.520 --> 00:28:04.240]  小組裏面那些所謂信了主的
[00:28:04.240 --> 00:28:04.920]  不要說所謂
[00:28:04.920 --> 00:28:05.320]  對不起
[00:28:05.320 --> 00:28:06.000]  不應該說所謂
[00:28:06.000 --> 00:28:07.920]  那些信了主的基督徒
[00:28:07.920 --> 00:28:11.040]  可能還會理解力好像很強
[00:28:11.040 --> 00:28:15.760]  但是為什麼這個人不適合做查經小組的組長
[00:28:15.760 --> 00:28:17.400]  因為他生命的頻率
[00:28:17.400 --> 00:28:19.280]  不是跟神是match的
[00:28:19.280 --> 00:28:20.600]  因為他未信主的
[00:28:20.600 --> 00:28:22.760]  所以他對於聖經的理解
[00:28:22.760 --> 00:28:23.760]  純粹是憑什麼
[00:28:23.760 --> 00:28:24.880]  血氣
[00:28:24.880 --> 00:28:28.320]  所以這個理解一定是表面和有限
[00:28:28.320 --> 00:28:32.560]  所以頂尖會讓我們明白這個真理
[00:28:32.560 --> 00:28:34.880]  我們再看下去
[00:28:34.880 --> 00:28:37.920]  「好使你們行事為人對得起主
[00:28:37.920 --> 00:28:39.800]  凡事蒙他喜悅
[00:28:39.800 --> 00:28:43.520]  在一切善事上結果止
[00:28:43.520 --> 00:28:45.360]  對神的認識更有長進」
[00:28:45.360 --> 00:28:48.000]  我覺得後面真的太好了
[00:28:48.000 --> 00:28:50.480]  說出那個關鍵
[00:28:50.480 --> 00:28:52.880]  當我們憑著神給我們的智慧和悟性
[00:28:52.880 --> 00:28:55.000]  真真正正知道神的旨意
[00:28:55.000 --> 00:28:56.160]  聖經的內涵之後
[00:28:56.160 --> 00:28:58.840]  其實不是用來炫耀
[00:28:58.840 --> 00:29:03.520]  也不是用來研究一種學問
[00:29:03.520 --> 00:29:06.320]  而是讓我們能夠知道取捨
[00:29:06.320 --> 00:29:07.800]  知道如何分辨是非的時候
[00:29:07.800 --> 00:29:10.440]  我們做每一個抉擇的時候
[00:29:10.440 --> 00:29:12.240]  我們都蒙他的喜悅
[00:29:12.240 --> 00:29:13.320]  走在道路上
[00:29:13.320 --> 00:29:16.640]  以致我們能夠在一切神所命定的善事
[00:29:16.640 --> 00:29:17.880]  美善的事上
[00:29:17.880 --> 00:29:19.600]  能夠真的結果止
[00:29:19.600 --> 00:29:20.440]  對於神的認識
[00:29:20.440 --> 00:29:22.760]  要因為這樣不斷的經歷
[00:29:22.760 --> 00:29:24.520]  不斷的實踐真理
[00:29:24.520 --> 00:29:25.600]  我們更加有長進
[00:29:25.600 --> 00:29:26.960]  所以弟兄姊妹對於神的認識
[00:29:26.960 --> 00:29:31.520]  不會憑空在天上掉個餅給我們
[00:29:31.520 --> 00:29:33.480]  是必須要經過我們實踐真理
[00:29:33.480 --> 00:29:35.040]  甚至在實踐當中
[00:29:35.040 --> 00:29:37.320]  不斷跌跌撞撞 起起跌跌
[00:29:37.320 --> 00:29:39.560]  但這些跌跌撞撞 起起跌跌
[00:29:39.560 --> 00:29:40.520]  是很有價值的
[00:29:40.520 --> 00:29:43.760]  只要我們維持一個單純真誠的心
[00:29:43.760 --> 00:29:47.360]  要去學道 聽道 又行道的話
[00:29:47.360 --> 00:29:49.120]  其實我們對神的認識
[00:29:49.120 --> 00:29:52.360]  才會越來越真實和更加長進
[00:29:52.360 --> 00:29:53.360]  第三方面
[00:29:53.360 --> 00:29:55.200]  當我們有悟性屬靈的睿智的時候
[00:29:55.200 --> 00:29:56.440]  可以讓我們怎樣?
[00:29:56.440 --> 00:29:58.840]  這個就很厲害
[00:29:58.840 --> 00:30:01.000]  就是能夠明白異象
[00:30:01.000 --> 00:30:02.800]  有一個屬靈的參悟力
[00:30:02.800 --> 00:30:05.760]  我們看看《達爾里書》
[00:30:05.760 --> 00:30:07.280]  《達爾里書》講了很多異象
[00:30:07.280 --> 00:30:08.960]  這裡十章一節就講到
