
[00:00:00.000 --> 00:00:02.000]  各位早晨 我們一齊低頭禱告
[00:19:44.600 --> 00:19:46.800]  跟隨耶和華,守耶和華的律例
[00:19:46.800 --> 00:19:49.000]  律法典章
[00:19:49.000 --> 00:19:51.200]  在過程當中
[00:19:51.200 --> 00:19:53.400]  約西亞不單止他自己敬天
[00:19:53.400 --> 00:19:55.600]  他不單止除去了
[00:19:55.600 --> 00:19:57.800]  他列祖所拜的祖先
[00:19:57.800 --> 00:20:00.000]  他更重要的是
[00:20:00.000 --> 00:20:02.200]  他帶領他的神父,帶領整個國家
[00:20:02.400 --> 00:20:04.400]  來到當中一起納約
[00:20:04.400 --> 00:20:06.600]  今天呢
[00:20:06.600 --> 00:20:08.800]  我們
[00:20:08.800 --> 00:20:11.000]  很簡單,直接說
[00:20:11.000 --> 00:20:13.200]  我們跟家人
[00:20:13.200 --> 00:20:15.400]  有沒有一起來到當中
[00:20:15.400 --> 00:20:17.600]  去跟上帝納約呢?
[00:20:17.600 --> 00:20:19.800]  很多時候
[00:20:19.800 --> 00:20:22.000]  你想你的小朋友,或者年輕人
[00:20:22.000 --> 00:20:24.200]  很想經歷神的時候
[00:20:24.200 --> 00:20:26.400]  你們有沒有家庭崇拜呢?
[00:20:26.400 --> 00:20:28.600]  你們有沒有一起祈禱,一起靈修呢?
[00:20:28.600 --> 00:20:30.800]  對於我來說
[00:20:31.000 --> 00:20:33.000]  我太太和我兒子每天都一起祈禱
[00:20:33.000 --> 00:20:35.200]  週末的時候
[00:20:35.200 --> 00:20:37.400]  盡量一起去靈修
[00:20:37.400 --> 00:20:39.600]  或者以前我們有家庭聖餐的時間
[00:20:39.600 --> 00:20:41.800]  為了
[00:20:41.800 --> 00:20:44.000]  我們的家庭不是男人做主
[00:20:44.000 --> 00:20:46.200]  是上帝我一家之主
[00:20:46.200 --> 00:20:48.400]  來建立我的家
[00:20:48.400 --> 00:20:50.600]  我想對一些
[00:20:50.600 --> 00:20:52.800]  年輕人,也想對一些
[00:20:52.800 --> 00:20:55.000]  頂尖來說,如果你的年輕人
[00:20:55.000 --> 00:20:57.200]  還沒有信耶穌,或者離開了教會的話
[00:20:57.200 --> 00:20:59.400]  我勉勵你們
[00:20:59.600 --> 00:21:01.600]  不要放棄
[00:21:01.600 --> 00:21:03.800]  好好為你的下一代祈禱
[00:21:03.800 --> 00:21:06.000]  雖然他現在沒有回教會
[00:21:06.000 --> 00:21:08.200]  但同時留意著自己的屬靈生命
[00:21:08.200 --> 00:21:10.400]  在你家當中有沒有遇見上帝
[00:21:10.400 --> 00:21:12.600]  有時候很奇怪的
[00:21:12.600 --> 00:21:14.800]  你很想帶領你的年輕人
[00:21:14.800 --> 00:21:17.000]  帶領另一個配偶上來教會認識上帝
[00:21:17.000 --> 00:21:19.200]  不過我想告訴你
[00:21:19.200 --> 00:21:21.400]  我們的上帝
[00:21:21.400 --> 00:21:23.600]  起始在聖地這個地方
[00:21:23.600 --> 00:21:25.800]  我們的上帝
[00:21:25.800 --> 00:21:28.000]  同樣會臨到你的家當中
[00:21:28.200 --> 00:21:30.200]  我的意思是
[00:21:30.200 --> 00:21:32.400]  當你好好在家庭當中作見證
[00:21:32.400 --> 00:21:34.600]  我深信我們的配偶
[00:21:34.600 --> 00:21:36.800]  我深信我們的下一代
[00:21:36.800 --> 00:21:39.000]  縱然他還沒有認識耶穌
[00:21:39.000 --> 00:21:41.200]  他能夠在家中遇上你的時候
[00:21:41.200 --> 00:21:43.400]  遇見耶穌的時候
[00:21:43.400 --> 00:21:45.600]  他能夠經歷上帝
[00:21:45.600 --> 00:21:47.800]  能夠回轉,建立一個基督化的家庭
[00:21:47.800 --> 00:21:50.000]  求主幫助我們每一個
[00:21:50.000 --> 00:21:52.200]  我們一起低頭禱告
[00:21:52.200 --> 00:21:54.400]  主保佑我們
[00:21:54.400 --> 00:21:56.600]  將我們每一個頂尖之輩都交到你的手上
[00:21:56.800 --> 00:21:58.800]  讓我們先更新我們的生命
[00:21:58.800 --> 00:22:01.000]  讓我們越來越像主耶穌
[00:22:01.000 --> 00:22:03.200]  主要求你
[00:22:03.200 --> 00:22:05.400]  帶領我們的家
[00:22:05.400 --> 00:22:07.600]  我們再次將我們的家交到你的手上
[00:22:07.600 --> 00:22:09.800]  你是我們一家之主
[00:22:09.800 --> 00:22:12.000]  求你親自去說明
[00:22:12.000 --> 00:22:14.200]  求你堅定我們的兒女
[00:22:14.200 --> 00:22:16.400]  堅定我們的配偶
[00:22:16.400 --> 00:22:18.600]  對你的那份信心、愛心和盼望
[00:22:18.600 --> 00:22:20.800]  主要是為了我們的配偶
[00:22:20.800 --> 00:22:23.000]  若然還沒有信耶穌
[00:22:23.000 --> 00:22:25.200]  求主幫助我們
[00:22:25.400 --> 00:22:27.400]  在我們的家庭當中
[00:22:27.400 --> 00:22:29.600]  好作見證
[00:22:29.600 --> 00:22:31.800]  在我們的家庭當中有那份愛
[00:22:31.800 --> 00:22:34.000]  讓他們能夠經歷耶穌的那份愛
[00:22:34.000 --> 00:22:36.200]  為了我們的年輕人
[00:22:36.200 --> 00:22:38.400]  可能還沒有回到教會的
[00:22:38.400 --> 00:22:40.600]  都禱告
[00:22:40.600 --> 00:22:42.800]  求主來幫助我們
[00:22:42.800 --> 00:22:45.000]  不要灰心、不要喪志
[00:22:45.000 --> 00:22:47.200]  縱然他們偶爾走差
[00:22:47.200 --> 00:22:49.400]  但我深信昔日福音的種子
[00:22:49.400 --> 00:22:51.600]  在他們身上有一天會新根發芽
[00:22:51.600 --> 00:22:53.800]  讓他們有機會回轉回到上帝身邊
[00:22:54.000 --> 00:22:57.000]  我们感慨祷告 奉献我们的旧朝宝贵 耶稣名字祈祷
