
[00:00:00.000 --> 00:00:08.600]  開始之前,讓我們聽一聽一個寓意的故事
[00:16:07.840 --> 00:16:10.200]  要有一種常常感恩
[00:16:10.200 --> 00:16:11.200]  這個操練
[00:16:11.200 --> 00:16:12.920]  這個表達都不容易
[00:16:12.920 --> 00:16:13.880]  那我們就會想一下
[00:16:13.880 --> 00:16:16.440]  那有甚麼可以幫到我們
[00:16:16.440 --> 00:16:18.520]  容易些感謝呢?
[00:16:18.520 --> 00:16:20.400]  你有沒有想過怎樣做
[00:16:20.400 --> 00:16:22.000]  是可以幫到我們
[00:16:22.000 --> 00:16:25.920]  能夠在凡事上都可以感謝呢?
[00:16:25.920 --> 00:16:27.600]  當我想這件事的時候
[00:16:27.600 --> 00:16:29.120]  我就發現可以有一樣東西
[00:16:29.120 --> 00:16:31.000]  幫到我們多些
[00:16:31.000 --> 00:16:32.280]  容易些感謝
[00:16:32.280 --> 00:16:33.440]  是甚麼呢?
[00:16:33.440 --> 00:16:34.280]  很簡單的
[00:16:34.280 --> 00:16:35.560]  我們常常都說
[00:16:35.560 --> 00:16:36.920]  不要忘恩
[00:16:36.920 --> 00:16:39.480]  數算主恩
[00:16:39.480 --> 00:16:40.920]  不要忘恩
[00:16:40.920 --> 00:16:42.280]  數算主恩
[00:16:42.280 --> 00:16:44.520]  我們就可以容易在心底裏面
[00:16:44.520 --> 00:16:46.680]  就出現多了感謝的說話
[00:16:46.680 --> 00:16:47.840]  欣賞的說話
[00:16:47.840 --> 00:16:49.160]  讚賞的說話
[00:16:49.160 --> 00:16:50.800]  而不是批評的說話
[00:16:50.800 --> 00:16:52.480]  苦讀的說話
[00:16:52.480 --> 00:16:55.280]  只要我們想念多些主恩
[00:16:55.280 --> 00:16:57.000]  不要忘記神的恩典
[00:16:57.000 --> 00:16:58.120]  數算下的時候
[00:16:58.120 --> 00:17:00.440]  你就發現很不一樣了
[00:17:00.440 --> 00:17:01.640]  慢慢慢慢你的生命
[00:17:01.640 --> 00:17:06.000]  就是一種日燃歡恩感謝的生命
[00:17:06.000 --> 00:17:07.520]  為甚麼我會這樣說呢?
[00:17:07.520 --> 00:17:09.880]  因為是詩篇的103篇
[00:17:09.880 --> 00:17:12.440]  第一第二節教導我們的
[00:17:12.440 --> 00:17:14.640]  是詩篇私人教導我們的
[00:17:14.640 --> 00:17:16.040]  因為他在那裏這樣告訴我們
[00:17:16.040 --> 00:17:18.840]  我的心你要稱頌耶和華
[00:17:18.840 --> 00:17:22.120]  凡在我裏面的也要稱頌他的聖名
[00:17:22.120 --> 00:17:25.360]  我的心你要稱頌耶和華
[00:17:25.360 --> 00:17:28.960]  不可忘記他的一切恩惠
[00:17:28.960 --> 00:17:30.240]  有沒有留意到?
[00:17:30.240 --> 00:17:31.880]  稱頌、稱頌
[00:17:31.880 --> 00:17:34.640]  和不要忘記神的恩惠
[00:17:34.640 --> 00:17:35.840]  華人聖經學者
[00:17:35.840 --> 00:17:36.680]  我們所認識的
[00:17:36.680 --> 00:17:38.800]  很尊敬的唐柚子牧師
[00:17:38.800 --> 00:17:41.640]  他在解釋這些聖經的時候告訴我們
[00:17:41.640 --> 00:17:44.320]  這些讚美詩和感恩詩
[00:17:44.320 --> 00:17:46.400]  是息息相關的
[00:17:46.400 --> 00:17:47.960]  是交織在一起的
[00:17:47.960 --> 00:17:49.160]  當你說是稱頌的時候
[00:17:49.160 --> 00:17:53.160]  其實也可以說是一個很感謝的表達
[00:17:53.160 --> 00:17:55.800]  所以一方面是稱頌神
[00:17:55.800 --> 00:17:57.080]  也是感謝神
[00:17:57.080 --> 00:17:59.840]  但是怎樣可以有這麼多的感謝呢?
[00:17:59.840 --> 00:18:04.000]  是因為不忘記神一切的恩惠
[00:18:04.000 --> 00:18:06.760]  所以只要我們不忘恩
[00:18:06.760 --> 00:18:08.640]  我們想起這是神的恩典
[00:18:08.640 --> 00:18:09.680]  想起那是神的恩典
[00:18:09.680 --> 00:18:11.080]  我們一直數算的時候
[00:18:11.080 --> 00:18:12.040]  你就會發現
[00:18:12.040 --> 00:18:14.840]  原來我們是一個這麼蒙恩的人的時候
[00:18:14.840 --> 00:18:16.840]  你內心裏面就很快
[00:18:16.840 --> 00:18:20.000]  馬上出現一種感恩的動力
[00:18:20.000 --> 00:18:21.200]  是一種推動力
[00:18:21.200 --> 00:18:24.320]  使我們可以感謝神
[00:18:24.320 --> 00:18:25.440]  所以這是很重要的
[00:18:25.440 --> 00:18:26.640]  弟兄姊妹
[00:18:26.640 --> 00:18:29.040]  如果我們很想有一個凡事謝恩的
[00:18:29.040 --> 00:18:31.120]  一種生命特質的時候
[00:18:31.120 --> 00:18:34.840]  讓我們多一點數算主恩
[00:18:34.840 --> 00:18:36.960]  當我說到數算主恩這四個字的時候
[00:18:36.960 --> 00:18:39.600]  大家是否即時想到一些東西
[00:18:39.600 --> 00:18:41.440]  就是這首歌
[00:18:41.440 --> 00:18:43.920]  我們頌主的是三百九十七首
[00:18:43.920 --> 00:18:45.280]  我們常常都唱的
[00:18:45.280 --> 00:18:47.800]  「數算主恩」就是了
[00:18:47.800 --> 00:18:51.720]  原來數算主恩是令你的生命很不一樣
[00:18:51.720 --> 00:18:53.760]  令我們那種很憂愁的生命
[00:18:53.760 --> 00:18:57.400]  變成一個很歡笑的生命
[00:18:57.400 --> 00:18:58.280]  為甚麼可以這樣呢?
[00:18:58.280 --> 00:19:00.160]  因為我們常常數算主恩
[00:19:00.160 --> 00:19:01.840]  在歌詞裏面告訴我們
[00:19:01.840 --> 00:19:04.680]  有時遇見苦難如同大波浪
[00:19:04.680 --> 00:19:07.840]  有時憂愁喪膽幾乎要絕望
[00:19:07.840 --> 00:19:11.200]  若把主的恩典從頭數一數
[00:19:11.200 --> 00:19:15.480]  必能讓你驚訝、立事、樂歡呼
[00:19:15.480 --> 00:19:16.520]  當你數的時候
[00:19:16.520 --> 00:19:18.320]  你發現自己是一個蒙恩的人
[00:19:18.320 --> 00:19:20.760]  很多的祝福臨到的時候
[00:19:20.760 --> 00:19:22.960]  你會覺得我還要憂愁做甚麼呢?
[00:19:22.960 --> 00:19:26.040]  我為甚麼要苦呱呱、苦呱呱、苦念呢?
[00:19:26.040 --> 00:19:29.200]  不是,我歡恩,我祝福人
[00:19:29.200 --> 00:19:30.760]  我和別人交往的時候
[00:19:30.760 --> 00:19:33.800]  令人一樣感染得到
[00:19:33.800 --> 00:19:36.320]  數算主恩,弟兄姊妹
[00:19:36.320 --> 00:19:39.400]  讓我們多一點這樣的操練
[00:19:39.400 --> 00:19:40.480]  在很多很多年前
[00:19:40.480 --> 00:19:43.080]  當我還在香港浸信會服侍的時候
[00:19:43.080 --> 00:19:44.800]  我不知道我分享過這個見證了沒有
[00:19:44.800 --> 00:19:48.120]  但這個見證仍然留下我一個很深刻的印象
[00:19:48.120 --> 00:19:50.120]  當我初初去服侍的時候
[00:19:50.120 --> 00:19:52.080]  大家知道我住在九龍
[00:19:52.080 --> 00:19:54.120]  在何文田那個地方
[00:19:54.120 --> 00:19:56.440]  但我要去到南區服侍
[00:19:56.440 --> 00:19:57.800]  其實真的是山長水遠
[00:19:57.800 --> 00:20:00.000]  那時候交通更加不方便
[00:20:00.000 --> 00:20:00.800]  所以對我來說
[00:20:00.800 --> 00:20:03.400]  好像是抽離一個地方去服侍的時候
[00:20:03.400 --> 00:20:06.680]  又好像和家人很隔絕
[00:20:06.680 --> 00:20:09.640]  很多時候都覺得很孤單、很寂寞
[00:20:09.640 --> 00:20:12.400]  特別的是當工作完一天的時候
[00:20:12.400 --> 00:20:14.560]  晚上說要開會
[00:20:14.560 --> 00:20:15.440]  那怎麼辦?
[00:20:15.440 --> 00:20:17.200]  難道回家吃完飯才出來嗎?
[00:20:17.200 --> 00:20:18.480]  沒有很多時間
[00:20:18.480 --> 00:20:20.160]  所以很多時候開完會之後
[00:20:20.160 --> 00:20:22.160]  我就唯有自己一個人
[00:20:22.160 --> 00:20:24.400]  出去吃個快餐、晚餐
[00:20:24.400 --> 00:20:26.560]  吃完之後就在這裡等
[00:20:26.560 --> 00:20:29.160]  等晚上的開會
[00:20:29.160 --> 00:20:30.960]  有一次真的不知道為什麼
[00:20:30.960 --> 00:20:32.720]  特別的苦悶
[00:20:32.720 --> 00:20:33.840]  特別的沮喪
[00:20:33.840 --> 00:20:34.440]  特別的就是說
[00:20:34.440 --> 00:20:36.760]  為什麼我會來到南區這裡去服侍呢?
[00:20:36.760 --> 00:20:39.000]  我本來是在九龍的
[00:20:39.000 --> 00:20:40.960]  所以開始裡面有很多的埋怨
[00:20:40.960 --> 00:20:43.560]  很多的不開心、不愉快
[00:20:43.560 --> 00:20:44.680]  所以坐著坐著的時候
[00:20:44.680 --> 00:20:46.120]  都不想繼續坐在這裡了
[00:20:46.120 --> 00:20:47.480]  於是就不如走一走
[00:20:47.480 --> 00:20:49.320]  走一走散一散心
[00:20:49.320 --> 00:20:51.440]  所以在香港仔那裡走一走
[00:20:51.440 --> 00:20:57.040]  就去到香港仔的一個巴士站的地方的時候
[00:20:57.040 --> 00:20:59.600]  神就給我一首歌
[00:20:59.600 --> 00:21:01.200]  開始在心靈裡面出現一首歌
[00:21:01.200 --> 00:21:02.840]  叫做《My Trivial》
[00:21:02.840 --> 00:21:04.040]  《我心弦曲》
[00:21:04.040 --> 00:21:04.960]  大家知道《我心弦曲》
[00:21:04.960 --> 00:21:07.080]  是一些很感恩、讚美神的聲音
[00:21:07.080 --> 00:21:11.680]  帶著我去思想神對我的恩典
[00:21:11.680 --> 00:21:13.280]  所以小時候我就想起
[00:21:13.280 --> 00:21:15.280]  本來我是不認識神的人
[00:21:15.280 --> 00:21:16.800]  我是自己走自己人生路
[00:21:16.800 --> 00:21:17.920]  但是上帝是怎樣?
[00:21:17.920 --> 00:21:19.560]  帶領我相信了祂
[00:21:19.560 --> 00:21:22.120]  帶領我來歸向主
[00:21:22.120 --> 00:21:23.080]  不僅如此
[00:21:23.080 --> 00:21:26.360]  還呼召我成為神的僕人
[00:21:26.360 --> 00:21:28.240]  能夠今天有很多的裝備
[00:21:28.240 --> 00:21:29.880]  然後以致到神帶領我來到
[00:21:29.880 --> 00:21:31.680]  香港仔的牧養的時候
[00:21:31.680 --> 00:21:33.280]  是神揀選了我
[00:21:33.280 --> 00:21:35.840]  這些福分淋落在我身上
[00:21:35.840 --> 00:21:37.400]  當我一直想的時候
[00:21:37.400 --> 00:21:39.600]  我心靈裡面就開始改變了
[00:21:39.600 --> 00:21:41.160]  不再苦悶了
[00:21:41.160 --> 00:21:43.080]  我想到我是一個蒙恩人的時候
[00:21:43.080 --> 00:21:45.080]  所以我就開始心裡面
[00:21:45.080 --> 00:21:47.920]  慢慢的歡欣愉快
[00:21:47.920 --> 00:21:51.080]  我就開始覺得剛才我那種勞苦受煩
[00:21:51.080 --> 00:21:52.440]  都是很小事來的
[00:21:52.440 --> 00:21:54.680]  為甚麼這麼多埋怨、灰心呢?
[00:21:54.680 --> 00:21:55.480]  那些很小事
[00:21:55.480 --> 00:21:57.160]  當我想起這些恩典的時候
[00:21:57.160 --> 00:22:00.360]  其實我就很歡喜愉快
[00:22:00.360 --> 00:22:01.240]  就是這樣
[00:22:01.240 --> 00:22:03.760]  我就帶著一個很歡欣的心情
[00:22:03.760 --> 00:22:07.040]  回去教會開會
[00:22:07.040 --> 00:22:08.080]  但是是歡欣的
[00:22:08.080 --> 00:22:09.840]  不是苦瓜乾回去
[00:22:09.840 --> 00:22:11.720]  是的,又開會,不是
[00:22:11.720 --> 00:22:12.800]  但是其實
[00:22:12.800 --> 00:22:16.080]  為甚麼可以有這麼大的心境改變呢?
[00:22:16.080 --> 00:22:17.840]  數算主因
[00:22:17.840 --> 00:22:19.240]  所以不要忘記
[00:22:19.240 --> 00:22:21.960]  我有空想想神的恩典
[00:22:21.960 --> 00:22:24.240]  想想神給我們各方的豐富
[00:22:24.240 --> 00:22:26.080]  想想在逆境中、苦難中
[00:22:26.080 --> 00:22:28.000]  其實有很多東西可以學的時候
[00:22:28.000 --> 00:22:31.120]  我們感謝神給我們這樣的機會
[00:22:31.120 --> 00:22:34.120]  所以我們是可以凡事謝恩
[00:22:34.120 --> 00:22:35.960]  在順境可以、在逆境可以
[00:22:35.960 --> 00:22:37.960]  在豐富的時候、在缺乏的時候
[00:22:37.960 --> 00:22:40.680]  在艱難、患難、在軟弱裡面
[00:22:40.680 --> 00:22:43.480]  仍然的可以感恩
[00:22:43.480 --> 00:22:45.720]  這個是神對我們的旨意
[00:22:45.720 --> 00:22:47.040]  所以弟兄姊妹
[00:22:47.040 --> 00:22:48.640]  在八十
[00:22:48.640 --> 00:22:49.680]  在八十
[00:22:49.680 --> 00:22:51.280]  今年八十週年
[00:22:51.280 --> 00:22:53.080]  我們立會八十週年
[00:22:53.080 --> 00:22:55.880]  讓我們去操練這個功課
[00:22:55.880 --> 00:22:58.240]  凡事謝恩
[00:22:58.240 --> 00:22:59.960]  凡事謝恩
[00:22:59.960 --> 00:23:03.200]  而事實上感恩的功課、感恩的操練
[00:23:03.200 --> 00:23:06.520]  不只是這一節經文講的
[00:23:06.520 --> 00:23:08.640]  當我們留意一下聖經裡面
[00:23:08.640 --> 00:23:12.560]  其實保羅是很看重感恩的操練
[00:23:12.560 --> 00:23:14.280]  感恩的生命的見證
[00:23:14.280 --> 00:23:16.520]  所以當他寫《貼薩羅尼加傳書》的時候
[00:23:16.520 --> 00:23:18.560]  他寫叫弟兄姊妹凡事謝恩
[00:23:18.560 --> 00:23:21.960]  但是當他寫其他書卷的時候
[00:23:21.960 --> 00:23:25.680]  他都一樣講很多叫我們要感謝神
[00:23:25.680 --> 00:23:26.920]  那你就明白
[00:23:26.920 --> 00:23:30.560]  原來感恩真是我們一個生命的標誌
[00:23:30.560 --> 00:23:32.360]  苦讀不是
[00:23:32.360 --> 00:23:34.320]  批判不是
[00:23:34.320 --> 00:23:36.240]  埋怨不是
[00:23:36.240 --> 00:23:37.480]  是感謝
[00:23:37.480 --> 00:23:38.880]  是稱讚
[00:23:38.880 --> 00:23:39.640]  是欣賞
[00:23:39.640 --> 00:23:43.920]  這些才是基督徒生命的標誌
[00:23:43.920 --> 00:23:46.440]  讓我讀出一些經文給大家知道
[00:23:46.440 --> 00:23:48.800]  原來保羅真是經常提及基督徒
[00:23:48.800 --> 00:23:50.560]  要很多感謝
[00:23:50.560 --> 00:23:54.480]  譬如在以弗所書的五章四節那裡說
[00:23:54.480 --> 00:23:58.560]  「吟詞妄語和嬉笑的話都不相宜
[00:23:58.560 --> 00:24:01.880]  總要說感謝的話」
[00:24:01.880 --> 00:24:03.760]  以弗所書的五章二十節
[00:24:03.760 --> 00:24:06.840]  「凡事要奉我們主耶穌基督的名
[00:24:06.840 --> 00:24:10.440]  常常感謝父神」
[00:24:10.440 --> 00:24:12.960]  在哥羅西書的三章十五節那裡說
[00:24:12.960 --> 00:24:17.040]  「又要叫基督的平安在你們心裡作主
[00:24:17.040 --> 00:24:20.480]  你們也為此蒙照歸為一體
[00:24:20.480 --> 00:24:24.000]  且要傳感謝的心」
[00:24:24.000 --> 00:24:26.520]  然後在菲律賓書的四章六節那裡說
[00:24:26.520 --> 00:24:28.400]  「應當一無掛慮
[00:24:28.400 --> 00:24:33.240]  只要凡事藉著禱告祈求和感謝
[00:24:33.240 --> 00:24:35.840]  將你們所有的告訴實」
[00:24:35.840 --> 00:24:38.440]  還有包括這一節「凡事謝恩」
[00:24:38.440 --> 00:24:39.600]  你就馬上發現
[00:24:39.600 --> 00:24:41.280]  保羅寫在書卷裡面是怎樣
[00:24:41.280 --> 00:24:43.000]  常常提醒基督徒
[00:24:43.000 --> 00:24:46.040]  也都包括提醒今天我們
[00:24:46.040 --> 00:24:47.360]  感恩
[00:24:47.360 --> 00:24:48.520]  凡事謝恩
[00:24:48.520 --> 00:24:50.320]  常常感謝神
[00:24:50.320 --> 00:24:54.040]  無論什麼境況我們都可以的
[00:24:54.040 --> 00:24:55.920]  這是不是一件很美好的事
[00:24:55.920 --> 00:24:57.560]  所以求主幫助我們
[00:24:57.560 --> 00:24:59.680]  既然成為了基督徒的時候
[00:24:59.680 --> 00:25:01.640]  讓主透過祂的話語
[00:25:01.640 --> 00:25:02.640]  透過聖靈
[00:25:02.640 --> 00:25:03.760]  透過祂的施恩手去
[00:25:03.760 --> 00:25:07.320]  冒充我們每一個人的生命
[00:25:07.320 --> 00:25:10.320]  讓我們被人看得到
[00:25:10.320 --> 00:25:12.240]  是有感恩的表達
[00:25:12.240 --> 00:25:16.880]  而且是凡事都可以感恩
[00:25:16.880 --> 00:25:19.520]  我想這個就是一個最難得的見證
[00:25:19.520 --> 00:25:20.920]  也都需要我們怎樣
[00:25:20.920 --> 00:25:23.440]  去操練去學習
[00:25:23.440 --> 00:25:25.360]  在我們結束
[00:25:25.360 --> 00:25:26.960]  訊息之先
[00:25:26.960 --> 00:25:27.760]  頂節目很快
[00:25:27.760 --> 00:25:32.160]  我會和頂節目一起唱一首歌
[00:25:32.160 --> 00:25:33.520]  這首的短歌
[00:25:33.520 --> 00:25:34.840]  大家都會熟
[00:25:34.840 --> 00:25:36.440]  「寬恩」
[00:25:36.440 --> 00:25:38.080]  但是大家要留意
[00:25:38.080 --> 00:25:40.480]  中文歌叫「寬恩」
[00:25:40.480 --> 00:25:42.040]  但是其實英文
[00:25:42.040 --> 00:25:45.120]  是叫做「感謝神」
[00:25:45.120 --> 00:25:47.960]  英文是叫做「Give thanks」
[00:25:47.960 --> 00:25:49.120]  只不過中文翻譯了
[00:25:49.120 --> 00:25:50.600]  所以有時候我們忽略了
[00:25:50.600 --> 00:25:52.160]  其實這首歌是在說
[00:25:52.160 --> 00:25:54.800]  我們要獻上感謝
[00:25:54.800 --> 00:25:58.120]  這首歌其實是感謝歌
[00:25:58.120 --> 00:26:00.520]  這首歌是勉勵我們基督徒
[00:26:00.520 --> 00:26:02.960]  時時要有感謝的心
[00:26:02.960 --> 00:26:05.360]  所以我很想在尾聲的時候
[00:26:05.360 --> 00:26:07.760]  我們一起來唱這首歌
[00:26:07.760 --> 00:26:10.200]  表達我們對神那種的感謝
[00:26:10.200 --> 00:26:12.520]  並且讓我們生命的承托力
[00:26:12.520 --> 00:26:14.040]  是寬闊的
[00:26:14.040 --> 00:26:15.600]  是在順境又可以感謝
[00:26:15.600 --> 00:26:16.920]  在逆境又可以感謝
[00:26:16.920 --> 00:26:18.600]  在得著的時候又可以感謝
[00:26:18.600 --> 00:26:19.880]  在失去了一些東西的時候
[00:26:19.880 --> 00:26:21.120]  都是感謝
[00:26:21.120 --> 00:26:23.280]  這就是凡事謝恩
[00:26:23.280 --> 00:26:24.920]  這首歌是很好的歌
[00:26:24.920 --> 00:26:26.680]  歌詞也好
[00:26:26.680 --> 00:26:28.320]  旋律也好
[00:26:28.320 --> 00:26:29.360]  告訴大家
[00:26:29.360 --> 00:26:32.440]  這首歌是我的小女兒Gloria
[00:26:32.440 --> 00:26:35.720]  一位殘障的小女兒
[00:26:35.720 --> 00:26:38.840]  她的飲曲來的
[00:26:38.840 --> 00:26:40.800]  她很喜歡這首歌
[00:26:40.800 --> 00:26:43.080]  有一次當我和她去教會
[00:26:43.080 --> 00:26:44.600]  崇拜我講道
[00:26:44.600 --> 00:26:46.080]  準備去見證
[00:26:46.080 --> 00:26:48.600]  不知為何在崇拜中唱了這首歌的時候
[00:26:48.600 --> 00:26:50.960]  她感動到講不到見證
[00:26:50.960 --> 00:26:54.480]  結果沒有見證可講
[00:26:54.480 --> 00:26:56.920]  但是她真的覺得這首歌是很好
[00:26:56.920 --> 00:26:58.760]  雖然她經歷了很多的苦難
[00:26:58.760 --> 00:27:00.840]  出入醫院真的多次到很多
[00:27:00.840 --> 00:27:02.400]  手術又很多次
[00:27:02.400 --> 00:27:05.200]  但是她很感謝上帝對她的愛
[00:27:05.200 --> 00:27:07.720]  所以這首歌是她的飲曲來的
[00:27:07.720 --> 00:27:09.000]  Give thanks
[00:27:09.000 --> 00:27:11.200]  讓我們唱這首歌的時候
[00:27:11.200 --> 00:27:13.320]  我們心裏面是對神去感謝
[00:27:13.320 --> 00:27:17.440]  裏面是立定心智一樣是凡事謝恩
[00:27:17.440 --> 00:27:20.200]  在任何的境況底下
[00:27:20.200 --> 00:27:21.680]  我都可以去感恩
[00:27:21.680 --> 00:27:26.200]  這個就是我們要常常去記取的功課
