
[00:00:00.000 --> 00:00:03.080]  在正道以善禮同心來祈禱
[00:27:03.760 --> 00:27:08.720]  在回教國家若旦竟然可以有敬拜讚美的聚會
[00:27:08.720 --> 00:27:15.040]  有些國家的廣場是以報道家的名字來命名
[00:27:15.040 --> 00:27:16.640]  統計數字
[00:27:16.640 --> 00:27:24.400]  在一場報道會裏面竟然有過百萬人來去信耶穌
[00:27:24.400 --> 00:27:31.200]  今日我們是否願意加入修葛的行列?
[00:27:31.200 --> 00:27:33.680]  主耶穌降生差不多二千年
[00:27:33.680 --> 00:27:35.840]  超過二千年
[00:27:35.840 --> 00:27:40.880]  在升天前將普世傳福音的使命交給我們
[00:27:40.880 --> 00:27:43.200]  莊家已經熟透
[00:27:43.200 --> 00:27:47.680]  盼望你們看中福音的必需和重要
[00:27:47.680 --> 00:27:50.320]  帶著強烈的使命感
[00:27:50.320 --> 00:27:53.760]  我們學校、工作的地方、家庭
[00:27:53.760 --> 00:27:56.480]  成為別人的好鄰舍
[00:27:56.480 --> 00:27:59.680]  透過我們的宴行、我們的分享
[00:27:59.680 --> 00:28:02.960]  將福音傳開去
