
[00:00:00.000 --> 00:00:04.640]  不過開始之前我想說一對夫婦的對話
[00:17:54.120 --> 00:17:55.800]  當時它說這段
[00:17:55.800 --> 00:17:57.240]  保羅說這段話的時候
[00:17:57.240 --> 00:18:03.200]  那個context 上下文的背景是甚麼意思
[00:18:03.200 --> 00:18:06.120]  其實保羅在這裡說
[00:18:06.120 --> 00:18:07.800]  他和一班已經信了人
[00:18:07.800 --> 00:18:09.400]  突然間很多人信了耶穌
[00:18:09.400 --> 00:18:10.880]  接著 接下來的家庭
[00:18:10.880 --> 00:18:12.600]  我們有甚麼新的秩序呢
[00:18:12.600 --> 00:18:14.480]  或者我們最理想的model
[00:18:14.480 --> 00:18:18.320]  最理想的家庭應該會是怎樣的呢
[00:18:18.320 --> 00:18:19.880]  所以他就說這番說話
[00:18:19.880 --> 00:18:21.320]  所以他就已經
[00:18:21.320 --> 00:18:25.000]  假設你爸爸或者媽媽已經信了主
[00:18:25.000 --> 00:18:27.480]  所以他就說這番說話
[00:18:27.480 --> 00:18:29.000]  譬如很多話
[00:18:29.000 --> 00:18:33.080]  譬如說 爸爸叫我不要回教會
[00:18:33.080 --> 00:18:38.200]  這些已經不是這段經文裡面所說的東西
[00:18:38.200 --> 00:18:42.200]  好 明白
[00:18:42.200 --> 00:18:44.600]  你講完了嗎
[00:18:44.600 --> 00:18:45.360]  暫時吧
[00:18:45.360 --> 00:18:47.280]  暫時 待會再講
[00:18:47.280 --> 00:18:48.800]  我講一點二十一節
[00:18:48.800 --> 00:18:51.720]  「你們作父親的不要惹兒女的氣
[00:18:51.720 --> 00:18:53.880]  恐怕他們失了志氣」
[00:18:53.880 --> 00:18:55.960]  為甚麼這裡只講父親呢
[00:18:55.960 --> 00:18:59.200]  是否父親脾氣比較大
[00:18:59.200 --> 00:19:01.360]  或者他不太懂得表達
[00:19:01.360 --> 00:19:02.800]  所以經常惹人生氣呢
[00:19:02.800 --> 00:19:06.320]  不是 我昨天發了一個研究給你
[00:19:06.320 --> 00:19:07.960]  他也說了一點形象
[00:19:07.960 --> 00:19:09.280]  你沒有看到
[00:19:09.280 --> 00:19:10.520]  他就說了一點
[00:19:10.520 --> 00:19:11.640]  原來子女
[00:19:11.640 --> 00:19:15.640]  我待會再講多一點這個調查
[00:19:15.640 --> 00:19:21.080]  原來子女普遍給爸爸媽媽的分數
[00:19:21.080 --> 00:19:24.760]  媽媽的分數真的比爸爸高
[00:19:24.760 --> 00:19:27.840]  真的比爸爸高 你繼續講
[00:19:27.840 --> 00:19:30.960]  我也覺得有一點
[00:19:30.960 --> 00:19:33.200]  不過 講回這段經文
[00:19:33.200 --> 00:19:36.640]  其實如果你明白聖經
[00:19:36.640 --> 00:19:41.120]  神做人 設立婚姻 家庭
[00:19:41.120 --> 00:19:42.520]  那個次序
[00:19:42.520 --> 00:19:46.280]  其實神是叫家庭所有的東西
[00:19:46.280 --> 00:19:48.360]  其實都在父親身上
[00:19:48.360 --> 00:19:50.640]  是他的責任
[00:19:50.640 --> 00:19:51.680]  如果你看《創世紀》
[00:19:51.680 --> 00:19:53.880]  你知道神做了男人
[00:19:53.880 --> 00:19:56.280]  然後見他一個人獨居不好
[00:19:56.280 --> 00:19:57.160]  事情搞不定
[00:19:57.160 --> 00:20:01.040]  所以就做了一個配偶來幫助他
[00:20:01.040 --> 00:20:02.200]  去協助他
[00:20:02.200 --> 00:20:04.480]  所以其實最終
[00:20:04.480 --> 00:20:05.320]  好說不好聽
[00:20:05.320 --> 00:20:07.560]  其實應該所有的責任
[00:20:07.560 --> 00:20:08.960]  是在男人的身上
[00:20:08.960 --> 00:20:10.680]  在父親的身上
[00:20:10.680 --> 00:20:14.280]  女的協助
[00:20:14.280 --> 00:20:17.200]  不過另外一個經文的看法就是
[00:20:17.200 --> 00:20:18.360]  原文裡面這個字
[00:20:18.360 --> 00:20:19.960]  其實在另外新約的聖經
[00:20:19.960 --> 00:20:21.480]  他有時候也譯作父母
[00:20:21.480 --> 00:20:23.400]  所以這裡無論你怎麼說
[00:20:23.400 --> 00:20:26.280]  都是一個父母的
[00:20:26.280 --> 00:20:28.600]  包含了母親在裡面
[00:20:28.600 --> 00:20:31.000]  不過我剛才講《創世紀》的弟兄
[00:20:31.000 --> 00:20:31.920]  也可以反省一下
[00:20:31.920 --> 00:20:34.120]  其實如果你有太太
[00:20:34.120 --> 00:20:35.680]  太太是協助你的
[00:20:35.680 --> 00:20:37.240]  那些事情不是他做的
[00:20:37.240 --> 00:20:38.480]  其實應該是你做的
[00:20:38.480 --> 00:20:42.200]  不過他協助你
[00:20:42.200 --> 00:20:44.040]  這裡他說
[00:20:44.040 --> 00:20:46.120]  你們做父親或者父母
[00:20:46.120 --> 00:20:47.280]  不要惹兒女的氣
[00:20:47.280 --> 00:20:50.000]  恐怕他會失掉志氣
[00:20:50.000 --> 00:20:53.480]  你父母有沒有惹你的氣呢?
[00:20:53.480 --> 00:20:54.120]  什麼意思?
[00:20:54.120 --> 00:20:56.040]  為什麼不要惹兒女的氣呢?
[00:20:56.040 --> 00:20:57.400]  恐怕他會失掉志氣
[00:20:57.400 --> 00:20:58.480]  其實簡單來說
[00:20:58.480 --> 00:21:00.880]  就是不要吹毛求疵
[00:21:00.880 --> 00:21:03.200]  不要過分的要求
[00:21:03.200 --> 00:21:07.640]  不要去到極端的位置
[00:21:07.640 --> 00:21:12.880]  不要令他覺得自己灰心喪志
[00:21:12.880 --> 00:21:14.840]  令他自己覺得一文不值
[00:21:14.840 --> 00:21:18.440]  不要這樣做
[00:21:18.440 --> 00:21:19.640]  但我想有時候
[00:21:19.640 --> 00:21:21.280]  這裡是否特別講到
[00:21:21.280 --> 00:21:25.480]  好像是言語方面還是不止呢?
[00:21:25.480 --> 00:21:29.160]  我想這裡不單止是講言語的
[00:21:29.160 --> 00:21:30.520]  因為他沒有特別講
[00:21:30.520 --> 00:21:33.200]  但我想很多時候的事情都是言語
[00:21:33.200 --> 00:21:35.520]  言語是佔比較大部份
[00:21:35.520 --> 00:21:36.920]  所以我想不知道大家
[00:21:36.920 --> 00:21:37.880]  如果你反省一下
[00:21:37.880 --> 00:21:41.080]  會不會想起一些小時候聽過的說話呢?
[00:21:41.080 --> 00:21:42.640]  現在都會出現的
[00:21:42.640 --> 00:21:45.240]  有沒有?
[00:21:45.240 --> 00:21:47.920]  小時候一些很深印象的
[00:21:47.920 --> 00:21:51.080]  在父母的口中出來的
[00:21:51.080 --> 00:21:54.280]  令到你今時今日都會想起
[00:21:54.280 --> 00:21:55.520]  有些可能是正面的
[00:21:55.520 --> 00:21:56.960]  但也可能有些是負面的
[00:21:56.960 --> 00:21:58.440]  當你失敗的時候
[00:21:58.440 --> 00:22:00.000]  被人解僱 失戀的時候
[00:22:00.000 --> 00:22:03.400]  那些說話又會出來
[00:22:03.400 --> 00:22:05.640]  那個都挺有影響力的
[00:22:05.640 --> 00:22:09.760]  所以這裡提醒父母要小心
[00:22:09.760 --> 00:22:12.680]  不要去到一個極端
[00:22:12.680 --> 00:22:15.320]  令到兒女灰心喪志
[00:22:15.320 --> 00:22:19.840]  失去對自我的價值
[00:22:19.840 --> 00:22:21.000]  那個影響
[00:22:21.000 --> 00:22:23.280]  剛才你問這個問題
[00:22:23.280 --> 00:22:24.640]  我自己都想起
[00:22:24.640 --> 00:22:26.760]  我父母雖然沒有跟我說
[00:22:26.760 --> 00:22:28.480]  生一個叉燒就生你
[00:22:28.480 --> 00:22:30.080]  沒有這些說話
[00:22:30.080 --> 00:22:31.880]  但我記得很深刻的印象
[00:22:31.880 --> 00:22:34.600]  小時候 我很容易哭的
[00:22:34.600 --> 00:22:35.840]  現在都是這樣的
[00:22:35.840 --> 00:22:38.560]  他就說我青筋扮鼻樑
[00:22:38.560 --> 00:22:39.800]  無事喊三場
[00:22:39.800 --> 00:22:41.240]  大家有沒有聽過這句話
[00:22:41.240 --> 00:22:42.880]  我媽媽就經常這樣說
[00:22:42.880 --> 00:22:46.200]  其實我想起
[00:22:46.200 --> 00:22:48.440]  現在我自己都用了很長的時間
[00:22:48.440 --> 00:22:50.520]  我才可以表達自己的情緒
[00:22:50.520 --> 00:22:52.440]  我覺得自己哭是不對的
[00:22:52.440 --> 00:22:53.560]  也是不應該的
[00:22:53.560 --> 00:22:55.960]  如果去表達自己的情緒
[00:22:55.960 --> 00:22:57.640]  無論是脾氣也好
[00:22:57.640 --> 00:22:59.240]  是一些憂傷也好
[00:22:59.240 --> 00:23:01.160]  這樣表達是不對的
[00:23:01.160 --> 00:23:03.920]  所以在我成長
[00:23:03.920 --> 00:23:06.200]  特別是做了人的媽媽
[00:23:06.200 --> 00:23:09.640]  我覺得原來自己都需要一段很長的時間
[00:23:09.640 --> 00:23:11.720]  才發現其實情緒是可以的
[00:23:11.720 --> 00:23:13.000]  可以控制的
[00:23:13.000 --> 00:23:14.920]  要正面表達出來
[00:23:14.920 --> 00:23:16.280]  你有沒有發覺你的女兒
[00:23:16.280 --> 00:23:17.880]  也有些女兒容易哭
[00:23:17.880 --> 00:23:20.880]  是的
[00:23:20.880 --> 00:23:26.040]  所以唯有盡量去接納她
[00:23:26.040 --> 00:23:27.080]  而且也明白
[00:23:27.080 --> 00:23:29.080]  哭是可以的
[00:23:29.080 --> 00:23:30.880]  她是不開心
[00:23:30.880 --> 00:23:33.080]  所以她才會透過這樣表達
[00:23:33.080 --> 00:23:36.640]  不過我想有時候那個平衡
[00:23:36.640 --> 00:23:39.560]  我想實際有時候會難去取一個平衡
[00:23:39.560 --> 00:23:42.760]  怎樣去幫她
[00:23:42.760 --> 00:23:45.960]  讓她有自由去抒發
[00:23:45.960 --> 00:23:50.120]  但是另一方面也不要完全失去控制
[00:23:50.120 --> 00:23:53.040]  我想這個也是一個難度
[00:23:53.040 --> 00:23:54.560]  但我想每一個家庭
[00:23:54.560 --> 00:24:00.160]  每一個家庭單位都有獨特之處
[00:24:00.160 --> 00:24:02.120]  自己要去摸索
[00:24:02.120 --> 00:24:06.440]  我想這個原則再一次提醒我們
[00:24:06.440 --> 00:24:09.200]  要小心 不要過火
[00:24:09.200 --> 00:24:12.200]  不要過分
[00:24:12.200 --> 00:24:16.000]  不過其實當你做父母也好
[00:24:16.000 --> 00:24:20.840]  或者做一個
[00:24:20.840 --> 00:24:22.720]  如果要控制自己的情緒
[00:24:22.720 --> 00:24:25.640]  譬如說找到平衡的中間點
[00:24:25.640 --> 00:24:26.880]  其實很不容易
[00:24:26.880 --> 00:24:29.920]  要懂得怎樣去處理自己的情緒
[00:24:29.920 --> 00:24:34.200]  其實也是一個學習
[00:24:34.200 --> 00:24:37.720]  這是一個很需要學習的地方
[00:24:37.720 --> 00:24:40.760]  因為我剛才說的那個調查
[00:24:40.760 --> 00:24:42.760]  是一個近年的調查
[00:24:42.760 --> 00:24:46.840]  訪問了一千個小朋友
[00:24:46.840 --> 00:24:50.120]  是從三年級到十二年級的
[00:24:50.120 --> 00:24:53.760]  他就問我給你一個願望
[00:24:53.760 --> 00:24:55.760]  這個願望就是
[00:24:55.760 --> 00:24:58.440]  你可以改變你父母對你的影響
[00:24:58.440 --> 00:25:01.840]  你會想這是什麼願望呢?
[00:25:01.840 --> 00:25:05.080]  原來大部份的小朋友都說
[00:25:05.080 --> 00:25:07.280]  如果我可以用這個願望
[00:25:07.280 --> 00:25:12.480]  我希望我父母可以少點壓力
[00:25:12.480 --> 00:25:15.160]  和不要經常這麼累
[00:25:15.160 --> 00:25:18.560]  我覺得這個發現很有趣
[00:25:18.560 --> 00:25:21.120]  還有他在調查裏面再說
[00:25:21.120 --> 00:25:25.600]  他說通常子女
[00:25:25.600 --> 00:25:28.680]  整體來說都會給父母很好的分數
[00:25:28.680 --> 00:25:31.760]  但是如果要給他們
[00:25:31.760 --> 00:25:33.120]  譬如控制情緒
[00:25:33.120 --> 00:25:34.320]  或者我做了些錯事
[00:25:34.320 --> 00:25:37.240]  父母怎樣控制自己的怒氣呢?
[00:25:37.240 --> 00:25:39.800]  他通常會給不合格
[00:25:39.800 --> 00:25:42.800]  D、F這些等級
[00:25:42.800 --> 00:25:46.160]  所以我覺得父母其實都是一個過程
[00:25:46.160 --> 00:25:49.360]  去學習自己怎樣去處理自己的情緒
[00:25:52.320 --> 00:25:56.520]  你還有沒有什麼關於家庭裏面的說話?
[00:25:56.520 --> 00:25:59.360]  差不多 但是好像第20節說得少一點
[00:25:59.360 --> 00:26:00.080]  你沒有什麼補充嗎?
[00:26:00.080 --> 00:26:01.000]  沒有 我反而
[00:26:01.000 --> 00:26:02.040]  我也考慮到時間
[00:26:02.040 --> 00:26:03.240]  我反而想想
[00:26:03.240 --> 00:26:04.160]  但是在我們當中
[00:26:04.160 --> 00:26:05.640]  其實都有一些可能是
[00:26:05.640 --> 00:26:07.520]  甚至乎都還沒有結婚的
[00:26:07.520 --> 00:26:12.200]  或者有些人可能現今是單身的
[00:26:12.200 --> 00:26:14.640]  那麼這幾節的經文
[00:26:14.640 --> 00:26:18.600]  又有什麼用呢?
[00:26:18.600 --> 00:26:21.400]  我反而想想這一方面
[00:26:23.320 --> 00:26:26.360]  不過我想如果是現今
[00:26:26.360 --> 00:26:29.840]  未結婚或者可能都未拍拖或者很快的
[00:26:29.840 --> 00:26:31.600]  那麼我想你可以聽到一件事
[00:26:31.600 --> 00:26:35.760]  就是說其實原來一個家庭
[00:26:35.760 --> 00:26:40.040]  或者作為夫妻或者將來作為父母
[00:26:40.040 --> 00:26:44.120]  其實那個對情緒那個自我的管理
[00:26:44.120 --> 00:26:47.600]  還有一個捨己的那種心態
[00:26:47.600 --> 00:26:48.800]  就是學校耶穌
[00:26:48.800 --> 00:26:50.440]  因為其實這裡說
[00:26:50.440 --> 00:26:53.880]  哥羅西書其實跟以弗所書很接近的
[00:26:53.880 --> 00:26:54.760]  說很多東西
[00:26:54.760 --> 00:26:57.000]  一來都是同一個作者
[00:26:57.000 --> 00:26:58.800]  二來其實他還說
[00:26:58.800 --> 00:27:00.520]  其實耶穌愛教會
[00:27:00.520 --> 00:27:02.320]  為教會捨己這件事
[00:27:02.320 --> 00:27:03.280]  就是在那個家庭
[00:27:03.280 --> 00:27:06.240]  在婚姻裏面表現出來的
[00:27:06.240 --> 00:27:08.160]  就是在那個夫婦的關係裏面
[00:27:08.160 --> 00:27:09.520]  變成我想
[00:27:09.520 --> 00:27:11.080]  年輕的子女
[00:27:11.080 --> 00:27:13.800]  可能會不會在這個時候
[00:27:13.800 --> 00:27:14.840]  我覺得就是
[00:27:14.840 --> 00:27:17.360]  會不會自己去培養一下
[00:27:17.360 --> 00:27:19.560]  個人的那個情緒
[00:27:19.560 --> 00:27:21.720]  或者是
[00:27:21.720 --> 00:27:23.680]  跟別人相處的時候
[00:27:23.680 --> 00:27:25.560]  是想別人多一些
[00:27:25.560 --> 00:27:27.280]  多過是從自己的出發點
[00:27:27.280 --> 00:27:29.120]  就是什麼都是想自己
[00:27:29.120 --> 00:27:31.240]  我想這個都可以是一個這樣的形容
[00:27:31.240 --> 00:27:32.680]  是 還有一個
[00:27:32.680 --> 00:27:36.480]  這個其實是一些個人成長的質素
[00:27:36.480 --> 00:27:39.000]  就是需要去學習
[00:27:39.000 --> 00:27:40.960]  無論你是單身也好
[00:27:40.960 --> 00:27:44.560]  或者是有家庭也好
[00:27:44.560 --> 00:27:46.280]  其實大家是不同的崗位
[00:27:46.280 --> 00:27:47.240]  或者是不同的角色
[00:27:47.240 --> 00:27:48.480]  不同的路上面
[00:27:48.480 --> 00:27:50.320]  但是這些成長的質素都是
[00:27:50.320 --> 00:27:51.560]  如果你的人想成長的話
[00:27:51.560 --> 00:27:53.400]  沒所謂了 我也是一撇的
[00:27:53.400 --> 00:27:54.920]  如果你其實有心去追求
[00:27:54.920 --> 00:27:57.040]  你自己想好一些的話
[00:27:57.040 --> 00:27:59.280]  其實我都覺得這些是重要的質素
[00:27:59.280 --> 00:28:02.040]  是的 因為起碼
[00:28:02.040 --> 00:28:03.680]  教會都是一個屬靈的家
[00:28:03.680 --> 00:28:05.840]  在當中有屬靈的長輩
[00:28:05.840 --> 00:28:07.480]  或者有不同的弟兄姊妹
[00:28:07.480 --> 00:28:09.600]  我們都可以是用一些這樣的原則
[00:28:09.600 --> 00:28:12.000]  在那個相處裏面
[00:28:12.000 --> 00:28:13.080]  你覺得都可以 是吧
[00:28:13.080 --> 00:28:14.440]  是的
[00:28:14.440 --> 00:28:16.640]  是否差不多
[00:28:16.640 --> 00:28:18.480]  差不多 是的
[00:28:18.480 --> 00:28:20.040]  那怎樣完好
[00:28:20.040 --> 00:28:23.920]  那就唯有唱一首歌就完了
[00:28:23.920 --> 00:28:26.880]  你有沒有什麼最後想說的
[00:28:26.880 --> 00:28:28.320]  都沒有 其實剛才都提過
[00:28:28.320 --> 00:28:29.520]  都提完又再提
[00:28:29.520 --> 00:28:31.520]  我想在這裏所說
[00:28:31.520 --> 00:28:33.720]  一個家庭的單位
[00:28:33.720 --> 00:28:34.920]  或者同人的相處
[00:28:34.920 --> 00:28:38.520]  就是一個社稷的心態
[00:28:38.520 --> 00:28:41.760]  就是基督愛教會 為教會社稷
[00:28:41.760 --> 00:28:44.400]  同樣我們去學校 耶穌基督
[00:28:44.400 --> 00:28:46.120]  我們在家庭裏面
[00:28:46.120 --> 00:28:47.120]  是一個社稷
[00:28:47.120 --> 00:28:49.320]  所以無論是表面叫愛也好
[00:28:49.320 --> 00:28:50.320]  是信服也好
[00:28:50.320 --> 00:28:54.520]  但其實背後那個是一個社稷的精神
[00:28:54.520 --> 00:28:55.920]  是的 這個要學的
[00:28:55.920 --> 00:28:57.920]  一輩子都學不完
[00:28:57.920 --> 00:28:59.520]  所以求主祝福你們
[00:28:59.520 --> 00:29:01.120]  祝福大家 也祝福你
[00:29:01.120 --> 00:29:02.720]  祝福我自己
[00:29:02.720 --> 00:29:04.520]  好的
