
[00:00:00.000 --> 00:00:03.200]  我那時候做這張圖片的時候有一個題目
[00:14:54.200 --> 00:14:56.500]  你先不要問他是真是假
[00:14:56.500 --> 00:14:57.300]  OK
[00:14:57.300 --> 00:15:00.700]  但是他現在去了巴比倫
[00:15:00.700 --> 00:15:03.000]  在急難的時候懇求耶和華
[00:15:03.000 --> 00:15:04.400]  還極其謙卑
[00:15:04.400 --> 00:15:05.900]  你看看夏文
[00:15:05.900 --> 00:15:10.300]  如果馬拿西都可以回到耶路撒冷
[00:15:10.300 --> 00:15:12.300]  那你和我有沒有盼望呢
[00:15:12.300 --> 00:15:13.900]  有盼望的
[00:15:13.900 --> 00:15:15.100]  馬拿西怎麼樣呢
[00:15:15.100 --> 00:15:16.900]  馬拿西祈禱厲不厲害
[00:15:16.900 --> 00:15:19.100]  所有重要詞句都出來了
[00:15:19.100 --> 00:15:20.300]  又謙卑
[00:15:20.300 --> 00:15:22.600]  又懇求
[00:15:22.600 --> 00:15:24.000]  接著現在祈禱
[00:15:24.000 --> 00:15:25.200]  不要忘記祈禱
[00:15:25.200 --> 00:15:26.000]  很厲害的
[00:15:26.000 --> 00:15:26.700]  馬上祈禱
[00:15:26.700 --> 00:15:27.500]  穆斯林說要祈禱
[00:15:27.500 --> 00:15:28.200]  祈禱
[00:15:28.200 --> 00:15:29.800]  他祈禱耶和華
[00:15:29.800 --> 00:15:31.600]  耶和華就應允他
[00:15:31.600 --> 00:15:33.700]  就好像耶和華一早說好
[00:15:33.700 --> 00:15:34.900]  誰聽他的禱告
[00:15:34.900 --> 00:15:37.300]  使他回歸耶路撒冷
[00:15:37.300 --> 00:15:39.300]  不單止回歸耶路撒冷
[00:15:39.300 --> 00:15:41.100]  回歸耶路撒冷做乞丐
[00:15:41.100 --> 00:15:42.900]  那你怎麼辦呢
[00:15:42.900 --> 00:15:46.100]  他們現在回歸耶路撒冷做乞丐
[00:15:46.100 --> 00:15:47.700]  回歸耶路撒冷做乞丐做什麼呢
[00:15:47.700 --> 00:15:50.100]  迎坐皇位
[00:15:50.100 --> 00:15:52.500]  那就是說我們有沒有希望呢
[00:15:52.500 --> 00:15:53.100]  有的
[00:15:53.100 --> 00:15:54.900]  雖然我們現在做乞丐
[00:15:54.900 --> 00:15:57.500]  我們還未可以有一個皇位
[00:15:57.500 --> 00:15:59.500]  我們的國度還未來
[00:15:59.500 --> 00:16:03.900]  他才知道衛督耶和華是上帝
[00:16:03.900 --> 00:16:05.100]  厲不厲害
[00:16:05.100 --> 00:16:08.000]  你想想這兩個個案研究是在說什麼呢
[00:16:08.000 --> 00:16:09.900]  尤其是馬拿西的個案研究
[00:16:09.900 --> 00:16:12.500]  他竟然被人抓去巴比倫
[00:16:12.500 --> 00:16:16.100]  接著在巴比倫那裡懇求謙卑
[00:16:16.100 --> 00:16:19.400]  回去做回皇帝
[00:16:19.400 --> 00:16:22.300]  那就是說我們其實有沒有可能呢
[00:16:22.300 --> 00:16:23.000]  有可能
[00:16:23.000 --> 00:16:24.900]  如果我們極其謙卑
[00:16:24.900 --> 00:16:26.200]  去急難
[00:16:26.200 --> 00:16:26.900]  OK
[00:16:26.900 --> 00:16:27.700]  我看完最後兩節
[00:16:27.700 --> 00:16:30.700]  接著我給大家解釋我怎麼去明白這件事
[00:16:30.700 --> 00:16:31.700]  馬拿西還有
[00:16:31.700 --> 00:16:34.300]  馬拿西除掉外邦人的神像
[00:16:34.300 --> 00:16:37.900]  這個代表他的悔改是有些真實性
[00:16:37.900 --> 00:16:39.300]  就是離開他的惡行
[00:16:39.300 --> 00:16:40.900]  你記不記得那個字
[00:16:40.900 --> 00:16:44.400]  他除掉外邦人的神像和耶和華殿中的偶像
[00:16:44.400 --> 00:16:48.700]  又將他在耶和華殿山上和耶路撒冷
[00:16:48.700 --> 00:16:51.200]  所觸的各壇都拆毀
[00:16:51.200 --> 00:16:52.100]  拋在城外
[00:16:52.100 --> 00:16:54.100]  這個就是應驗了之前說的
[00:16:54.100 --> 00:16:56.000]  你一定要離開你的惡行
[00:16:56.000 --> 00:16:58.300]  你不可以就這樣口說
[00:16:58.300 --> 00:17:00.400]  他重修耶和華的祭壇
[00:17:00.400 --> 00:17:03.100]  在壇上獻平安祭
[00:17:03.100 --> 00:17:03.700]  感謝祭
[00:17:03.700 --> 00:17:05.000]  假設是好東西
[00:17:05.000 --> 00:17:10.000]  並吩咐猶太人施風耶和華以色列的上帝
[00:17:10.000 --> 00:17:11.300]  他的禱告
[00:17:11.300 --> 00:17:13.100]  上帝怎樣應允他
[00:17:13.100 --> 00:17:18.200]  他未謙卑以前的一切罪顯過犯
[00:17:18.200 --> 00:17:22.700]  以及任何建築的優壇設立的亞瑟勒
[00:17:22.700 --> 00:17:26.700]  雕刻的偶像康娜都寫在何賽的書上
[00:17:26.700 --> 00:17:28.000]  不知道何賽是誰
[00:17:28.000 --> 00:17:28.700]  總之他說
[00:17:28.700 --> 00:17:31.100]  他做的壞事全部都寫出來
[00:17:31.100 --> 00:17:33.700]  就是說你們自己有沒有做過什麼壞事
[00:17:33.700 --> 00:17:35.200]  都寫出來
[00:17:35.200 --> 00:17:38.100]  然後逐個去解僱他
[00:17:38.100 --> 00:17:40.000]  逐個去剷除他
[00:17:40.000 --> 00:17:41.400]  那就對了
[00:17:41.400 --> 00:17:44.000]  然後馬拿西和他祖先同睡
[00:17:44.000 --> 00:17:46.300]  葬在自己的宮中
[00:17:46.300 --> 00:17:50.200]  他的兒子亞門接族他作亡
[00:17:50.200 --> 00:17:51.300]  當然你繼續看下去
[00:17:51.300 --> 00:17:54.000]  發現亞門是跟隨他的壞事
[00:17:54.000 --> 00:17:55.900]  他不會改歷史
[00:17:55.900 --> 00:17:57.000]  但是他加了一些東西
[00:17:57.000 --> 00:17:57.900]  加了一些東西就是
[00:17:57.900 --> 00:17:59.600]  我們從來不知道
[00:17:59.600 --> 00:18:02.200]  馬拿西在急難中祈求耶和華
[00:18:02.200 --> 00:18:03.600]  然後他還可以回去作亡
[00:18:03.600 --> 00:18:05.300]  這是一個很重要的東西
[00:18:05.300 --> 00:18:06.300]  好
[00:18:06.300 --> 00:18:07.300]  我先說說
[00:18:07.300 --> 00:18:09.700]  但是我需要澄清
[00:18:09.700 --> 00:18:11.100]  馬拿西是不是信主
[00:18:11.100 --> 00:18:13.000]  就是如果今天你上到天堂
[00:18:13.000 --> 00:18:14.100]  我上到天堂
[00:18:14.100 --> 00:18:16.300]  在天堂會不會看到馬拿西呢
[00:18:16.300 --> 00:18:18.800]  我想可能性是極低的
[00:18:18.800 --> 00:18:19.400]  OK
[00:18:19.400 --> 00:18:21.800]  我想告訴你發生了什麼事
[00:18:21.800 --> 00:18:24.800]  如果你有機會聽我說約拿書
[00:18:24.800 --> 00:18:26.600]  約拿書去到一個位置
[00:18:26.600 --> 00:18:29.600]  尼尼美的人非常悔改
[00:18:29.600 --> 00:18:30.900]  其實歷史學家都知道
[00:18:30.900 --> 00:18:34.100]  尼尼美的悔改都是很短暫
[00:18:34.100 --> 00:18:37.600]  然後他又是繼續去殘暴地對待以色列人
[00:18:37.600 --> 00:18:39.600]  他的悔改就不是說
[00:18:39.600 --> 00:18:42.900]  就是真的當上帝是上帝
[00:18:42.900 --> 00:18:44.200]  還有另外一個悔改
[00:18:44.200 --> 00:18:45.900]  你也值得去想一想的
[00:18:45.900 --> 00:18:48.400]  就是但是你書裡面尼布甲尼撒
[00:18:48.400 --> 00:18:51.600]  有一段日子做了一隻狼人之後
[00:18:51.600 --> 00:18:53.400]  結果回來醒來的時候
[00:18:53.400 --> 00:18:53.900]  他也說
[00:18:53.900 --> 00:18:54.200]  哇
[00:18:54.200 --> 00:18:57.100]  說到上帝天上有地下無的耶和華
[00:18:57.100 --> 00:18:58.300]  結果他是不是真的信了
[00:18:58.300 --> 00:18:59.800]  他大概不是
[00:18:59.800 --> 00:19:01.100]  就是很多這些人
[00:19:01.100 --> 00:19:04.100]  其實他是多神論地去相信
[00:19:04.100 --> 00:19:06.900]  那麼這個人就算他不是多神論
[00:19:06.900 --> 00:19:10.000]  他其實真的急難的時候就找耶穌
[00:19:10.000 --> 00:19:11.000]  不是耶穌
[00:19:11.000 --> 00:19:13.700]  是找耶和華的主意而已
[00:19:13.700 --> 00:19:14.500]  他是不是真信呢
[00:19:14.500 --> 00:19:15.400]  他不是
[00:19:15.400 --> 00:19:17.300]  但是這個是一個圖畫
[00:19:17.300 --> 00:19:18.200]  是一個預表
[00:19:18.200 --> 00:19:19.500]  是一個影子
[00:19:19.500 --> 00:19:20.600]  告訴你什麼
[00:19:20.600 --> 00:19:23.900]  如果你們這些秘魯回歸
[00:19:23.900 --> 00:19:25.300]  真心悔改
[00:19:25.300 --> 00:19:26.800]  真是極其謙卑
[00:19:26.800 --> 00:19:28.400]  真是祈禱
[00:19:28.400 --> 00:19:29.700]  天國來臨
[00:19:29.700 --> 00:19:30.500]  真是祈禱
[00:19:30.500 --> 00:19:32.900]  射墜的人
[00:19:32.900 --> 00:19:36.300]  上帝的國必臨到你們的當中
[00:19:36.300 --> 00:19:37.400]  你明白我的意思嗎
[00:19:37.400 --> 00:19:38.700]  所以你不要誤會
[00:19:38.700 --> 00:19:41.500]  覺得他看得這麼好
[00:19:41.500 --> 00:19:45.800]  我相信聶王記所寫的是正確的
[00:19:45.800 --> 00:19:47.700]  但是我也相信這是一個事實
[00:19:47.700 --> 00:19:49.000]  只不過你要知道
[00:19:49.000 --> 00:19:52.300]  正如當上帝去審判一個人
[00:19:52.300 --> 00:19:54.500]  就是譬如有一個人他在工業堂受洗
[00:19:54.500 --> 00:19:55.900]  然後很多年沒有回來了
[00:19:55.900 --> 00:19:57.000]  那麼突然間有一天
[00:19:57.000 --> 00:19:58.100]  患癌症
[00:19:58.100 --> 00:19:59.600]  你知道他第一天會想什麼
[00:19:59.600 --> 00:20:02.100]  哎呀 這麼多年沒有回過工業堂
[00:20:02.100 --> 00:20:04.800]  是不是要回去做一個控堅呢
[00:20:04.800 --> 00:20:08.600]  怕是不是上帝會在這裡詛咒我呢
[00:20:08.600 --> 00:20:09.600]  他會回來
[00:20:09.600 --> 00:20:11.700]  當然也是一個福音的機會
[00:20:11.700 --> 00:20:14.000]  但是通常這些人之後
[00:20:14.000 --> 00:20:15.500]  想穆少年幫我祈禱
[00:20:15.500 --> 00:20:16.400]  就幫你祈禱吧
[00:20:16.400 --> 00:20:17.200]  上帝憐憫你
[00:20:17.200 --> 00:20:19.000]  他很忠心地來了幾個月
[00:20:19.000 --> 00:20:21.400]  然後醫生說奇蹟
[00:20:21.400 --> 00:20:22.900]  醫好了
[00:20:22.900 --> 00:20:24.000]  通常會發生什麼事呢
[00:20:24.000 --> 00:20:26.000]  就是出來做個見證
[00:20:26.000 --> 00:20:27.000]  寫了個支票
[00:20:27.000 --> 00:20:29.500]  然後隔兩個星期就走了
[00:20:29.500 --> 00:20:30.900]  你明白嗎
[00:20:30.900 --> 00:20:32.200]  他的悔改
[00:20:32.200 --> 00:20:33.500]  你有沒有聽過這樣的故事
[00:20:33.500 --> 00:20:35.600]  我真的有聽過這樣的故事
[00:20:35.600 --> 00:20:38.000]  是很經常發生的事情
[00:20:38.000 --> 00:20:39.500]  但是他的悔改是不是真的悔改
[00:20:39.500 --> 00:20:41.300]  未必是悔改
[00:20:41.300 --> 00:20:44.500]  但是如果這個影子真的指向將來
[00:20:44.500 --> 00:20:47.000]  他真的會悔改的話
[00:20:47.000 --> 00:20:48.500]  上帝的國會臨到
[00:20:48.500 --> 00:20:49.500]  OK 好
