
[00:00:00.000 --> 00:00:03.880]  在美國有一個很出名的牧師叫Truss Ringdahl
[00:17:35.680 --> 00:17:37.680]  未信或者無道的朋友
[00:17:37.680 --> 00:17:38.680]  就會覺得
[00:17:38.680 --> 00:17:41.680]  教會是一間什麼地方呢
[00:17:41.680 --> 00:17:43.680]  又收錢
[00:17:43.680 --> 00:17:45.680]  我最近有一個朋友
[00:17:45.680 --> 00:17:47.680]  問我一個很嚴肅的問題
[00:17:47.680 --> 00:17:49.680]  他說
[00:17:49.680 --> 00:17:51.680]  來教會是不是要給錢
[00:17:51.680 --> 00:17:53.680]  這個很實際的問題
[00:17:53.680 --> 00:17:56.680]  我剛剛正在預備這篇經文
[00:17:56.680 --> 00:17:59.680]  所以很會和他解答
[00:17:59.680 --> 00:18:01.680]  當然
[00:18:01.680 --> 00:18:03.680]  福音是免費的
[00:18:03.680 --> 00:18:04.680]  我們不需要錢
[00:18:04.680 --> 00:18:05.680]  就算基督徒
[00:18:05.680 --> 00:18:07.680]  我們也要明白奉獻的意義
[00:18:07.680 --> 00:18:09.680]  才需要奉獻
[00:18:09.680 --> 00:18:12.680]  難免有人覺得
[00:18:12.680 --> 00:18:14.680]  教會有奉獻
[00:18:14.680 --> 00:18:17.680]  還有我記得以前聽人說
[00:18:17.680 --> 00:18:19.680]  我讀大學的時候
[00:18:19.680 --> 00:18:21.680]  很多時候有些人剛出來工作
[00:18:21.680 --> 00:18:23.680]  父母經常和父母的子女
[00:18:23.680 --> 00:18:25.680]  你不要信得那麼迷
[00:18:25.680 --> 00:18:27.680]  你看看你剛做完這些錢
[00:18:27.680 --> 00:18:29.680]  還給了教會
[00:18:29.680 --> 00:18:33.680]  教會就好像拿錢的地方
[00:18:33.680 --> 00:18:35.680]  這個人很自然會這樣
[00:18:35.680 --> 00:18:37.680]  保羅就這樣說
[00:18:37.680 --> 00:18:39.680]  我把這些權放下
[00:18:39.680 --> 00:18:42.680]  不要攔阻別人相信福音
[00:18:42.680 --> 00:18:44.680]  保羅還有在哥倫多前
[00:18:44.680 --> 00:18:47.680]  哥倫多後書2章17節
[00:18:47.680 --> 00:18:48.680]  他這樣說
[00:18:48.680 --> 00:18:50.680]  我們不像許多人
[00:18:50.680 --> 00:18:55.680]  把神的道當作商品販賣
[00:18:55.680 --> 00:18:57.680]  而是由於真誠
[00:18:57.680 --> 00:19:00.680]  而是受命於神
[00:19:00.680 --> 00:19:04.680]  在神面前憑著基督講道
[00:19:04.680 --> 00:19:07.680]  保羅是很純正的
[00:19:07.680 --> 00:19:08.680]  我知道我自己做過什麼
[00:19:08.680 --> 00:19:10.680]  我不是為名為利
[00:19:10.680 --> 00:19:12.680]  我就是為了叫人得到福音
[00:19:12.680 --> 00:19:14.680]  若然有這些事情
[00:19:14.680 --> 00:19:17.680]  使人連這個寶貴的福音
[00:19:17.680 --> 00:19:18.680]  什麼福音?
[00:19:18.680 --> 00:19:20.680]  耶穌基督為人的罪
[00:19:20.680 --> 00:19:22.680]  白白的被釘死
[00:19:22.680 --> 00:19:25.680]  以至於信他的人罪得赦免
[00:19:25.680 --> 00:19:26.680]  得到永生
[00:19:26.680 --> 00:19:28.680]  整個人的生命得到扭轉
[00:19:28.680 --> 00:19:30.680]  這麼寶貴的東西
[00:19:30.680 --> 00:19:32.680]  保羅說我不敢阻擋別人
[00:19:32.680 --> 00:19:35.680]  得到這個福音的好處
[00:19:35.680 --> 00:19:38.680]  我寧願放下所有的好處
[00:19:38.680 --> 00:19:42.680]  我們世人所謂的權利權益
[00:19:42.680 --> 00:19:45.680]  這就是保羅的心意
[00:19:45.680 --> 00:19:47.680]  你問保羅夠不夠吃?
[00:19:47.680 --> 00:19:49.680]  一直這樣捱
[00:19:49.680 --> 00:19:51.680]  其實如果你留意保羅的書信
[00:19:51.680 --> 00:19:52.680]  在菲律賓的書
[00:19:52.680 --> 00:19:54.680]  其實他收受其他教會
[00:19:54.680 --> 00:19:56.680]  都有一些的饋贈
[00:19:56.680 --> 00:19:57.680]  都有一些的支援
[00:19:57.680 --> 00:19:58.680]  菲律賓的教會
[00:19:58.680 --> 00:20:02.680]  就給很多的支持保羅
[00:20:02.680 --> 00:20:04.680]  保羅為什麼收菲律賓的教會
[00:20:04.680 --> 00:20:08.680]  但是不收哥倫多教會的錢呢?
[00:20:08.680 --> 00:20:09.680]  未嘗無因
[00:20:09.680 --> 00:20:10.680]  因為菲律賓的教會
[00:20:10.680 --> 00:20:12.680]  很明白什麼叫傳福音
[00:20:12.680 --> 00:20:15.680]  很支持保羅的侍奉
[00:20:15.680 --> 00:20:17.680]  所以保羅就收了
[00:20:17.680 --> 00:20:18.680]  但是哥倫多教會
[00:20:18.680 --> 00:20:20.680]  你看他們很多的問題
[00:20:20.680 --> 00:20:23.680]  連保羅的使徒的身份
[00:20:23.680 --> 00:20:25.680]  都尚且懷疑
[00:20:25.680 --> 00:20:27.680]  所以保羅在哥倫多後書就說
[00:20:27.680 --> 00:20:29.680]  我不想連累你們
[00:20:29.680 --> 00:20:32.680]  我白白地將這個福音給你們
[00:20:32.680 --> 00:20:34.680]  所以保羅是一個這樣的情況
[00:20:34.680 --> 00:20:35.680]  在這個教會這樣
[00:20:35.680 --> 00:20:37.680]  在這個教會有不同的做法
[00:20:37.680 --> 00:20:39.680]  但是他仍然是
[00:20:39.680 --> 00:20:42.680]  好像按照聖經所說
[00:20:42.680 --> 00:20:44.680]  按照主耶穌的教訓
[00:20:44.680 --> 00:20:49.680]  去領受這些身體上的供應的好處
[00:20:49.680 --> 00:20:51.680]  我們又看看
[00:20:51.680 --> 00:20:53.680]  保羅願意放下
[00:20:53.680 --> 00:20:55.680]  所有他的自我
[00:20:55.680 --> 00:20:57.680]  或者他的權利都可以放下
[00:20:57.680 --> 00:20:58.680]  他看不重這些東西
[00:20:58.680 --> 00:21:00.680]  如果我們說我們今天傳福音
[00:21:00.680 --> 00:21:03.680]  我和你可能都要學一下
[00:21:03.680 --> 00:21:04.680]  放下
[00:21:04.680 --> 00:21:06.680]  放下自己
[00:21:06.680 --> 00:21:07.680]  我又想到
[00:21:07.680 --> 00:21:10.680]  傳福音都要很多東西放下
[00:21:10.680 --> 00:21:11.680]  我就想到
[00:21:11.680 --> 00:21:13.680]  香港人或者很多時候
[00:21:13.680 --> 00:21:16.680]  我們特別在很好的生活裡面
[00:21:16.680 --> 00:21:19.680]  我們要放下我們的安殊的生活
[00:21:19.680 --> 00:21:20.680]  為什麼這麼說
[00:21:20.680 --> 00:21:22.680]  因為當你傳福音的時候
[00:21:22.680 --> 00:21:23.680]  你想到別人的需要
[00:21:23.680 --> 00:21:25.680]  你可能要付出額外的時間
[00:21:25.680 --> 00:21:28.680]  額外的心思
[00:21:28.680 --> 00:21:30.680]  你都要放下
[00:21:30.680 --> 00:21:32.680]  放下還有什麼
[00:21:32.680 --> 00:21:35.680]  我覺得有時候傳福音都要放下你的尊嚴
[00:21:35.680 --> 00:21:36.680]  例如怎麼說
[00:21:36.680 --> 00:21:38.680]  譬如你說話
[00:21:38.680 --> 00:21:41.680]  突然間你說到福音的問題
[00:21:41.680 --> 00:21:44.680]  人們覺得你很奇怪
[00:21:44.680 --> 00:21:46.680]  有什麼企圖的
[00:21:46.680 --> 00:21:49.680]  送這些虛無縹緲的東西
[00:21:49.680 --> 00:21:51.680]  這是什麼人
[00:21:51.680 --> 00:21:53.680]  我們會被人恥笑的
[00:21:53.680 --> 00:21:55.680]  會被人誤解的
[00:21:55.680 --> 00:21:57.680]  放下
[00:21:57.680 --> 00:22:00.680]  還有有時候我們要放下我們的驕傲
[00:22:00.680 --> 00:22:01.680]  有時候我們跟傳福音就覺得
[00:22:01.680 --> 00:22:03.680]  我知道很多真理
[00:22:03.680 --> 00:22:05.680]  你就好像什麼都不知道
[00:22:05.680 --> 00:22:07.680]  放下自己
[00:22:07.680 --> 00:22:10.680]  傳福音放下我們的自我
[00:22:10.680 --> 00:22:12.680]  為了福音的好處
[00:22:12.680 --> 00:22:16.680]  我們能夠讓人知道什麼是福音
[00:22:16.680 --> 00:22:19.680]  所以傳福音要百般的忍耐
[00:22:19.680 --> 00:22:21.680]  我們要謙卑
[00:22:21.680 --> 00:22:24.680]  我們要這樣去做
[00:22:24.680 --> 00:22:26.680]  六月中的時候我去了美國
[00:22:26.680 --> 00:22:29.680]  探望我媽媽和我家人
[00:22:29.680 --> 00:22:32.680]  我很想將這個福音傳給他們聽
[00:22:32.680 --> 00:22:35.680]  一直都傳了很久
[00:22:35.680 --> 00:22:37.680]  這次他有這個機會
[00:22:37.680 --> 00:22:39.680]  所以我一有機會我就說
[00:22:39.680 --> 00:22:42.680]  有一次跟媽媽和姐姐一起喝茶
[00:22:42.680 --> 00:22:44.680]  我就說福音的話題
[00:22:44.680 --> 00:22:46.680]  說到差不多要走了
[00:22:46.680 --> 00:22:48.680]  我們上車
[00:22:48.680 --> 00:22:49.680]  我姐姐開車
[00:22:49.680 --> 00:22:51.680]  媽媽坐在後面
[00:22:51.680 --> 00:22:53.680]  我就坐在姐姐旁邊
[00:22:53.680 --> 00:22:56.680]  在餐館說完的都還沒說完
[00:22:56.680 --> 00:22:58.680]  我就繼續在車上說
[00:22:58.680 --> 00:23:00.680]  說到那一刻
[00:23:00.680 --> 00:23:03.680]  我姐姐一開車就開了三部機
[00:23:03.680 --> 00:23:05.680]  我想一下
[00:23:05.680 --> 00:23:07.680]  我姐姐想不想聽我的
[00:23:07.680 --> 00:23:09.680]  我都照樣說不理了
[00:23:09.680 --> 00:23:11.680]  我都不怕厚臉皮
[00:23:11.680 --> 00:23:13.680]  但我姐姐說了一句話
[00:23:13.680 --> 00:23:15.680]  不要說了我不想聽
[00:23:15.680 --> 00:23:17.680]  這句話真的
[00:23:17.680 --> 00:23:20.680]  這樣我就開始有點生氣
[00:23:20.680 --> 00:23:23.680]  家人好像比較容易生氣
[00:23:23.680 --> 00:23:25.680]  我說
[00:23:25.680 --> 00:23:27.680]  如果我這個信仰不真
[00:23:27.680 --> 00:23:29.680]  我不需要跟你說
[00:23:29.680 --> 00:23:30.680]  既然我跟你說了
[00:23:30.680 --> 00:23:32.680]  為什麼你不聽呢
[00:23:32.680 --> 00:23:35.680]  突然間我媽媽和我姐姐都停了
[00:23:35.680 --> 00:23:37.680]  一直在說
[00:23:37.680 --> 00:23:39.680]  怕了你
[00:23:39.680 --> 00:23:41.680]  說完之後
[00:23:41.680 --> 00:23:43.680]  我就想一下
[00:23:43.680 --> 00:23:45.680]  福音就說了
[00:23:45.680 --> 00:23:47.680]  但是不是好呢
[00:23:47.680 --> 00:23:49.680]  是不是這樣才叫做全福音呢
[00:23:49.680 --> 00:23:51.680]  福音
[00:23:51.680 --> 00:23:53.680]  擺低自己
[00:23:53.680 --> 00:23:55.680]  控制自己的脾氣
[00:23:55.680 --> 00:23:57.680]  控制自己
[00:23:57.680 --> 00:23:59.680]  魯莽
[00:23:59.680 --> 00:24:00.680]  所以第一件事
[00:24:00.680 --> 00:24:01.680]  保羅說你要擺低自己
[00:24:01.680 --> 00:24:03.680]  擺低你的權益
[00:24:03.680 --> 00:24:04.680]  擺低權益的時候
[00:24:04.680 --> 00:24:05.680]  我們什麼都沒有
[00:24:05.680 --> 00:24:06.680]  保羅很辛苦
[00:24:06.680 --> 00:24:07.680]  要做很多事
[00:24:07.680 --> 00:24:09.680]  但是如果我們看下一段
[00:24:09.680 --> 00:24:10.680]  擺低權益
[00:24:10.680 --> 00:24:12.680]  是保羅所誇口的
[00:24:12.680 --> 00:24:14.680]  這個是他的榮耀
[00:24:14.680 --> 00:24:16.680]  我們繼續看這一段
[00:24:16.680 --> 00:24:18.680]  福音是一個很奇妙的
[00:24:18.680 --> 00:24:20.680]  一個全福音的人的心
[00:24:20.680 --> 00:24:22.680]  是怎樣的呢
[00:24:22.680 --> 00:24:24.680]  我們看看
[00:24:24.680 --> 00:24:28.680]  我們看第十五節的下半節
[00:24:28.680 --> 00:24:30.680]  十五節的下半節
[00:24:30.680 --> 00:24:31.680]  去到十八節
[00:24:31.680 --> 00:24:33.680]  我們請大家一起讀
[00:24:33.680 --> 00:24:34.680]  或者說
[00:24:34.680 --> 00:24:36.680]  並非要你們這樣待我
[00:24:36.680 --> 00:24:38.680]  因為我寧可死
[00:24:38.680 --> 00:24:41.680]  也不讓人使我所誇的落了空
[00:24:41.680 --> 00:24:42.680]  我所傳
[00:24:42.680 --> 00:24:45.680]  我全福音傳沒有可誇的
[00:24:45.680 --> 00:24:47.680]  因為我是不得已的
[00:24:47.680 --> 00:24:49.680]  若不傳福音
[00:24:49.680 --> 00:24:50.680]  我就有禍了
[00:24:50.680 --> 00:24:52.680]  我若甘心做這事
[00:24:52.680 --> 00:24:54.680]  就有賞賜
[00:24:54.680 --> 00:24:55.680]  若不甘心
[00:24:55.680 --> 00:24:57.680]  責任卻已經託付給我了
[00:24:57.680 --> 00:24:59.680]  這讓我的賞賜是什麼呢
[00:24:59.680 --> 00:25:01.680]  就是我傳福音的時候
[00:25:01.680 --> 00:25:04.680]  使人不花錢得福音
[00:25:04.680 --> 00:25:07.680]  免得我用盡了全福音的權利
[00:25:07.680 --> 00:25:09.680]  你想想這段經文
[00:25:09.680 --> 00:25:12.680]  主要的內容都是一樣
[00:25:12.680 --> 00:25:14.680]  我不要權益
[00:25:14.680 --> 00:25:15.680]  和上一段一樣
[00:25:15.680 --> 00:25:17.680]  不過保羅說了另外一個眼界
[00:25:17.680 --> 00:25:20.680]  我以這樣的做法
[00:25:20.680 --> 00:25:22.680]  為我所誇的
[00:25:22.680 --> 00:25:25.680]  或者我們首先看看這裡
[00:25:25.680 --> 00:25:27.680]  他說
[00:25:27.680 --> 00:25:29.680]  保羅說了三大理由
[00:25:29.680 --> 00:25:32.680]  我收受身體的需要
[00:25:32.680 --> 00:25:34.680]  是合情合理
[00:25:34.680 --> 00:25:35.680]  完全合理
[00:25:35.680 --> 00:25:37.680]  但是
[00:25:37.680 --> 00:25:38.680]  他說了之後
[00:25:38.680 --> 00:25:41.680]  他怕那些哥倫多的人誤解了
[00:25:41.680 --> 00:25:42.680]  保羅你這樣
[00:25:42.680 --> 00:25:44.680]  是不是要我們給你錢呢
[00:25:44.680 --> 00:25:46.680]  保羅說絕對不是
[00:25:46.680 --> 00:25:48.680]  我寧願死也不會這樣做
[00:25:48.680 --> 00:25:50.680]  因為我不能夠將
[00:25:50.680 --> 00:25:52.680]  我所誇的
[00:25:52.680 --> 00:25:55.680]  我不讓人使我所誇的落了空
[00:25:55.680 --> 00:25:57.680]  誇要什麼呢
[00:25:57.680 --> 00:25:58.680]  所謂誇的意思就是說
[00:25:58.680 --> 00:26:00.680]  一個人忍於自豪
[00:26:00.680 --> 00:26:01.680]  忍於為榮
[00:26:01.680 --> 00:26:03.680]  我們知道保羅說
[00:26:03.680 --> 00:26:04.680]  我們不能夠誇口
[00:26:04.680 --> 00:26:06.680]  誇只是誇耶穌基督
[00:26:06.680 --> 00:26:08.680]  所以這個誇口
[00:26:08.680 --> 00:26:09.680]  是由神那裡來的
[00:26:09.680 --> 00:26:11.680]  他不是一個自我膨脹的
[00:26:11.680 --> 00:26:12.680]  所謂自誇
[00:26:12.680 --> 00:26:14.680]  是他一個榮耀
[00:26:14.680 --> 00:26:15.680]  他一個滿足
[00:26:15.680 --> 00:26:17.680]  他的滿足是什麼呢
[00:26:17.680 --> 00:26:18.680]  我們想想
[00:26:18.680 --> 00:26:19.680]  保羅傳福音
[00:26:19.680 --> 00:26:20.680]  當然是他傳福音
[00:26:20.680 --> 00:26:22.680]  傳福音這件事
[00:26:22.680 --> 00:26:24.680]  有很多功績
[00:26:24.680 --> 00:26:26.680]  很了不起的
[00:26:26.680 --> 00:26:28.680]  當傳福音
[00:26:28.680 --> 00:26:30.680]  他自己功勞又大一點
[00:26:30.680 --> 00:26:32.680]  是不是這個意思呢
[00:26:32.680 --> 00:26:34.680]  你看下去
[00:26:34.680 --> 00:26:36.680]  並非如此
[00:26:36.680 --> 00:26:38.680]  第十六節說
[00:26:38.680 --> 00:26:40.680]  我傳福音
[00:26:40.680 --> 00:26:42.680]  原沒有可誇的
[00:26:42.680 --> 00:26:44.680]  一點可誇都沒有
[00:26:44.680 --> 00:26:46.680]  不是傳福音這件事令我可誇
[00:26:46.680 --> 00:26:48.680]  這個福音
[00:26:48.680 --> 00:26:50.680]  我傳沒有什麼值得可誇的
[00:26:50.680 --> 00:26:52.680]  為什麼呢
[00:26:52.680 --> 00:26:54.680]  因為我是不得已的
[00:26:54.680 --> 00:26:56.680]  若不傳福音
[00:26:56.680 --> 00:26:57.680]  我就有禍了
[00:26:57.680 --> 00:26:58.680]  什麼叫不得已呢
[00:26:58.680 --> 00:26:59.680]  不得已就是說
[00:26:59.680 --> 00:27:01.680]  是一種催逼的意欲在裡面
[00:27:01.680 --> 00:27:03.680]  是一種催逼力
[00:27:03.680 --> 00:27:05.680]  是神加在他身上
[00:27:05.680 --> 00:27:07.680]  叫他不傳是不行的
[00:27:07.680 --> 00:27:09.680]  這個就是一個
[00:27:09.680 --> 00:27:13.680]  很強的心在裡面
[00:27:13.680 --> 00:27:15.680]  若不傳福音
[00:27:15.680 --> 00:27:16.680]  我就有禍了
[00:27:16.680 --> 00:27:17.680]  什麼叫傳福音呢
[00:27:17.680 --> 00:27:19.680]  原來是一種很強的催逼力
[00:27:19.680 --> 00:27:21.680]  是神加在人的身上
[00:27:21.680 --> 00:27:23.680]  加在保羅的身上
[00:27:23.680 --> 00:27:25.680]  但若不傳又如何
[00:27:25.680 --> 00:27:27.680]  我就有禍了
[00:27:27.680 --> 00:27:29.680]  有禍這件事情
[00:27:29.680 --> 00:27:31.680]  在聖經裡面很多時候出現
[00:27:31.680 --> 00:27:33.680]  是在說神
[00:27:33.680 --> 00:27:35.680]  對一些人不行他旨意
[00:27:35.680 --> 00:27:37.680]  而他憤怒的時候
[00:27:37.680 --> 00:27:39.680]  說出一個很重要的警告
[00:27:39.680 --> 00:27:41.680]  有禍了 發你錯人 有禍了
[00:27:41.680 --> 00:27:43.680]  你這樣做 有禍了
[00:27:43.680 --> 00:27:45.680]  是有後果的
[00:27:45.680 --> 00:27:47.680]  所以傳福音是一個
[00:27:47.680 --> 00:27:49.680]  很重要的
[00:27:49.680 --> 00:27:51.680]  我們要做
[00:27:51.680 --> 00:27:53.680]  保羅繼續在第十七節
[00:27:53.680 --> 00:27:55.680]  講了兩個
[00:27:55.680 --> 00:27:57.680]  假設的可能
[00:27:57.680 --> 00:27:59.680]  傳福音有可能這兩個範疇
[00:27:59.680 --> 00:28:01.680]  你們屬於哪一種
[00:28:01.680 --> 00:28:03.680]  第一個假設是
[00:28:03.680 --> 00:28:05.680]  我若甘心做者事
[00:28:05.680 --> 00:28:07.680]  甘心做者事就是傳福音的事
[00:28:07.680 --> 00:28:09.680]  甘心就是說
[00:28:09.680 --> 00:28:11.680]  是自發的 主動的
[00:28:11.680 --> 00:28:13.680]  是很樂意的
[00:28:13.680 --> 00:28:15.680]  所以我們中文翻譯甘心
[00:28:15.680 --> 00:28:17.680]  未必能夠將這個字完全去
[00:28:17.680 --> 00:28:19.680]  講得很清楚
[00:28:19.680 --> 00:28:21.680]  其實包括了有自主
[00:28:21.680 --> 00:28:23.680]  自發的意思
[00:28:23.680 --> 00:28:27.680]  如果保羅是這樣的情況
[00:28:27.680 --> 00:28:29.680]  傳福音他就應該得到獎賞
[00:28:29.680 --> 00:28:31.680]  為什麼
[00:28:31.680 --> 00:28:33.680]  因為保羅
[00:28:33.680 --> 00:28:35.680]  保羅是
[00:28:35.680 --> 00:28:37.680]  很著意傳福音
[00:28:37.680 --> 00:28:39.680]  他能夠不用神的命令
[00:28:39.680 --> 00:28:41.680]  他有推動力自己去做
[00:28:41.680 --> 00:28:43.680]  很了不起
[00:28:43.680 --> 00:28:45.680]  好像屬靈的超人
[00:28:45.680 --> 00:28:47.680]  他應該得獎賞
[00:28:47.680 --> 00:28:49.680]  這是第一個可能性
[00:28:49.680 --> 00:28:51.680]  第二個可能性是什麼
[00:28:51.680 --> 00:28:53.680]  假設的
[00:28:53.680 --> 00:28:55.680]  傳福音是若不甘心
[00:28:55.680 --> 00:28:57.680]  若不甘心意思就是說
[00:28:57.680 --> 00:28:59.680]  我不是自發性
[00:28:59.680 --> 00:29:01.680]  我不是自主的
[00:29:01.680 --> 00:29:03.680]  就是說
[00:29:03.680 --> 00:29:05.680]  這情況是什麼
[00:29:05.680 --> 00:29:07.680]  責任卻已經
[00:29:07.680 --> 00:29:09.680]  托付給我
[00:29:09.680 --> 00:29:11.680]  這個責任這個即是
[00:29:11.680 --> 00:29:13.680]  保羅原來看為
[00:29:13.680 --> 00:29:15.680]  是一個很重要的即是
[00:29:15.680 --> 00:29:17.680]  是一個任務
[00:29:17.680 --> 00:29:19.680]  像一個僕人領受了耶穌基督
[00:29:19.680 --> 00:29:21.680]  神的一個命令
[00:29:21.680 --> 00:29:23.680]  是很重的命令
[00:29:23.680 --> 00:29:25.680]  還有這個托付這個字
[00:29:25.680 --> 00:29:27.680]  在當時羅馬的社會很重要
[00:29:27.680 --> 00:29:29.680]  托付是什麼交託給你
[00:29:29.680 --> 00:29:31.680]  我不知道有沒有人將一些物件
[00:29:31.680 --> 00:29:33.680]  交託給你保管
[00:29:33.680 --> 00:29:35.680]  如果這樣濃重
[00:29:35.680 --> 00:29:37.680]  我請你幫我保管
[00:29:37.680 --> 00:29:39.680]  如果你不見了有什麼後果
[00:29:39.680 --> 00:29:41.680]  你說對不起
[00:29:41.680 --> 00:29:43.680]  我誤為意冒了
[00:29:43.680 --> 00:29:45.680]  你要負責任
[00:29:45.680 --> 00:29:47.680]  你可能甚至要賠
[00:29:47.680 --> 00:29:49.680]  所以這個托付是一個很重的字
[00:29:49.680 --> 00:29:51.680]  神將這個即是
[00:29:51.680 --> 00:29:53.680]  交給你
[00:29:53.680 --> 00:29:55.680]  你如果做得不妥當
[00:29:55.680 --> 00:29:57.680]  你會面對一些後果
[00:29:57.680 --> 00:29:59.680]  這兩個假設哪個才是保羅的情況
[00:29:59.680 --> 00:30:03.680]  其實後者是一個情況
[00:30:03.680 --> 00:30:05.680]  保羅說
[00:30:05.680 --> 00:30:07.680]  如果根據十六節
[00:30:07.680 --> 00:30:09.680]  有很強的催逼力在我裏面
[00:30:09.680 --> 00:30:11.680]  是神交在我裏面
[00:30:11.680 --> 00:30:13.680]  是神托付給我們
[00:30:13.680 --> 00:30:15.680]  所以這個是很重要的
[00:30:15.680 --> 00:30:17.680]  所以傳福音什麼叫傳福音
[00:30:17.680 --> 00:30:19.680]  不是你願意不願意
[00:30:19.680 --> 00:30:21.680]  這個責任已經
[00:30:21.680 --> 00:30:23.680]  給過你和我
[00:30:23.680 --> 00:30:25.680]  也不能說我做還是不做
[00:30:25.680 --> 00:30:27.680]  我們沒有選擇
[00:30:27.680 --> 00:30:29.680]  這個作賦已經
[00:30:29.680 --> 00:30:31.680]  交給你和我
[00:30:31.680 --> 00:30:33.680]  其實你想想我們傳福音
[00:30:33.680 --> 00:30:35.680]  有什麼本事呢
[00:30:35.680 --> 00:30:37.680]  我們是蒙恩的罪人
[00:30:37.680 --> 00:30:39.680]  然後得到神的救贖
[00:30:39.680 --> 00:30:41.680]  我們能夠將這個福音
[00:30:41.680 --> 00:30:43.680]  傳出去
[00:30:43.680 --> 00:30:45.680]  有什麼可誇呢
[00:30:45.680 --> 00:30:47.680]  你只是將好東西傳出去
[00:30:47.680 --> 00:30:49.680]  但是這個的確是一個
[00:30:49.680 --> 00:30:51.680]  很重的責任神交托給你和我
[00:30:51.680 --> 00:30:53.680]  耶穌基督在
[00:30:53.680 --> 00:30:55.680]  當差派門徒的時候
[00:30:55.680 --> 00:30:57.680]  你們白白的得來
[00:30:57.680 --> 00:30:59.680]  你就要白白的死去
[00:30:59.680 --> 00:31:01.680]  你一定要這樣做
[00:31:01.680 --> 00:31:03.680]  所以如果有一件事情
[00:31:03.680 --> 00:31:05.680]  有一個消息能夠救到人
[00:31:05.680 --> 00:31:07.680]  你一定是我們的責任
[00:31:07.680 --> 00:31:09.680]  傳出去
[00:31:09.680 --> 00:31:11.680]  在2004年大家會有印象
[00:31:11.680 --> 00:31:13.680]  在聖誕節期間
[00:31:13.680 --> 00:31:15.680]  26號差不多
[00:31:15.680 --> 00:31:17.680]  我們叫boxing day
[00:31:17.680 --> 00:31:19.680]  即是說聖誕節結束
[00:31:19.680 --> 00:31:21.680]  那天拆禮物
[00:31:21.680 --> 00:31:23.680]  26號發生了
[00:31:23.680 --> 00:31:25.680]  很大的海嘯 大家記得
[00:31:25.680 --> 00:31:27.680]  其中有一個人物很受人讚揚
[00:31:27.680 --> 00:31:29.680]  就是一個10歲的英國女孩
[00:31:29.680 --> 00:31:31.680]  叫Teddy Smith
[00:31:31.680 --> 00:31:33.680]  Teddy Smith
[00:31:33.680 --> 00:31:35.680]  是怎樣呢
[00:31:35.680 --> 00:31:37.680]  他和家人當時去到
[00:31:37.680 --> 00:31:39.680]  泰國的南部
[00:31:39.680 --> 00:31:41.680]  去度假
[00:31:41.680 --> 00:31:43.680]  當時他們在海灘早上的時候
[00:31:43.680 --> 00:31:45.680]  就見到一些現象
[00:31:45.680 --> 00:31:47.680]  全家都見到
[00:31:47.680 --> 00:31:49.680]  就是那些海水退到很後
[00:31:49.680 --> 00:31:51.680]  然後
[00:31:51.680 --> 00:31:53.680]  海上有很多泡沫
[00:31:53.680 --> 00:31:55.680]  原來Teddy
[00:31:55.680 --> 00:31:57.680]  剛剛在兩個星期前
[00:31:57.680 --> 00:31:59.680]  那個地理的教授
[00:31:59.680 --> 00:32:01.680]  那個老師就教他
[00:32:01.680 --> 00:32:03.680]  這些就是海嘯的先兆
[00:32:03.680 --> 00:32:05.680]  海嘯的先兆
[00:32:05.680 --> 00:32:07.680]  Teddy一知道
[00:32:07.680 --> 00:32:09.680]  是的 很害怕
[00:32:09.680 --> 00:32:11.680]  突然叫家人快點回家
[00:32:11.680 --> 00:32:13.680]  快點回酒店
[00:32:13.680 --> 00:32:15.680]  這些就是海嘯的先兆
[00:32:15.680 --> 00:32:17.680]  他很驚惶的樣子
[00:32:17.680 --> 00:32:19.680]  其他的旅客都覺得有點不妙
[00:32:19.680 --> 00:32:21.680]  然後
[00:32:21.680 --> 00:32:23.680]  他的爸爸Colin就知道了
[00:32:23.680 --> 00:32:25.680]  女兒這麼說有道理
[00:32:25.680 --> 00:32:27.680]  就呼籲人們快點離開這個地方
[00:32:27.680 --> 00:32:29.680]  結果有大概100個遊客
[00:32:29.680 --> 00:32:31.680]  逃離這個危險
[00:32:31.680 --> 00:32:33.680]  弟兄姊妹
[00:32:33.680 --> 00:32:35.680]  Colin這麼做
[00:32:35.680 --> 00:32:37.680]  有什麼本事呢
[00:32:37.680 --> 00:32:39.680]  是不是很厲害呢
[00:32:39.680 --> 00:32:41.680]  他只是將一個救人的消息
[00:32:41.680 --> 00:32:43.680]  告訴別人
[00:32:43.680 --> 00:32:45.680]  是理所當然
[00:32:45.680 --> 00:32:47.680]  是我們的責任
[00:32:47.680 --> 00:32:49.680]  沒有一個人如果見到這麼危難
[00:32:49.680 --> 00:32:51.680]  這麼災難性的事情
[00:32:51.680 --> 00:32:53.680]  是掩著嘴巴
[00:32:53.680 --> 00:32:55.680]  但事實上弟兄姊妹
[00:32:55.680 --> 00:32:57.680]  我們的福音就是這麼重要
[00:32:57.680 --> 00:32:59.680]  耶穌基督怎麼說
[00:32:59.680 --> 00:33:03.680]  他是出死而入生的
[00:33:03.680 --> 00:33:05.680]  你是救一個人脫離
[00:33:05.680 --> 00:33:07.680]  我們沉淪的一個境況
[00:33:07.680 --> 00:33:09.680]  一個人能夠得到
