
[00:00:00.000 --> 00:00:07.540]  檸檬茶在香港一般簡稱為檸茶
[00:23:53.700 --> 00:23:58.600]  是否存在 做了禱告的動作
[00:23:58.600 --> 00:24:02.600]  但是為什麼禱告沒有果效呢
[00:24:02.600 --> 00:24:06.400]  在這樣的思想陰影底下屈屈寡歡
[00:24:06.400 --> 00:24:13.600]  毫無起落 當確的靈魂
[00:24:13.600 --> 00:24:17.300]  剛才講過 有三種屬靈的渴慕
[00:24:17.300 --> 00:24:22.200]  看看你屬於哪一種的渴慕
[00:24:22.200 --> 00:24:27.400]  第三 是已得滿足靈魂的渴慕
[00:24:27.400 --> 00:24:30.400]  Satisfied soul
[00:24:30.400 --> 00:24:32.600]  大家會留意到
[00:24:32.600 --> 00:24:38.600]  在已得滿足那裡我加了一個括號
[00:24:38.600 --> 00:24:42.000]  已得滿足是否就足夠呢
[00:24:42.000 --> 00:24:45.800]  和乾渴靈魂不一樣
[00:24:45.800 --> 00:24:50.600]  這個時候聽起來好像有一些自相矛盾
[00:24:50.600 --> 00:24:55.000]  已得滿足的靈魂渴慕神
[00:24:55.000 --> 00:24:58.100]  已得滿足了
[00:24:58.100 --> 00:25:02.800]  還是因為他以神為滿足
[00:25:02.800 --> 00:25:06.100]  他已經嘗過主人的滋味
[00:25:06.100 --> 00:25:10.100]  知道祂的美善
[00:25:10.100 --> 00:25:15.800]  就正正是這種滋味這麼獨特的讓人滿足
[00:25:15.800 --> 00:25:21.600]  以至於他更加的渴慕
[00:25:21.600 --> 00:25:28.400]  他珍惜這種滋味而更加的渴慕
[00:25:28.400 --> 00:25:32.600]  保羅以認識我主基督耶穌為自保
[00:25:32.600 --> 00:25:35.100]  在《菲律賓書三章》他說
[00:25:35.100 --> 00:25:40.400]  第七節 只是我先前以為於我有益的
[00:25:40.400 --> 00:25:44.900]  我現在因基督都當作有損的
[00:25:44.900 --> 00:25:49.600]  不但如此 我也將萬事當作有損的
[00:25:49.600 --> 00:25:54.600]  因我以認識我主基督耶穌為自保
[00:25:54.600 --> 00:25:58.800]  我為祂已經丟棄萬事 看作糞土
[00:25:58.800 --> 00:26:01.600]  為要得著基督
[00:26:01.600 --> 00:26:04.600]  如此的決心你羨慕嗎
[00:26:04.600 --> 00:26:07.400]  但僅僅在一節的經文以後
[00:26:07.400 --> 00:26:12.800]  信徒就感慨的渴求
[00:26:12.800 --> 00:26:15.600]  盼望使我認識基督
[00:26:15.600 --> 00:26:18.800]  第十節 使我認識基督
[00:26:18.800 --> 00:26:20.800]  曉得祂復活的大能
[00:26:20.800 --> 00:26:24.600]  並且曉得和祂一同受苦
[00:26:24.600 --> 00:26:26.400]  效罰祂的死
[00:26:26.400 --> 00:26:29.600]  第十二節 這不是說我已經得著了
[00:26:29.600 --> 00:26:30.800]  已經完全了
[00:26:30.800 --> 00:26:33.400]  我乃是竭力追求
[00:26:33.400 --> 00:26:36.600]  或者可以得著基督耶穌
[00:26:36.600 --> 00:26:40.000]  所以得著我們
[00:26:40.000 --> 00:26:44.600]  保羅已經以基督耶穌為滿足
[00:26:44.600 --> 00:26:51.400]  但是他仍然不斷的渴慕
[00:26:51.400 --> 00:26:54.200]  為什麼呢
[00:26:54.200 --> 00:26:57.400]  哈佛大學創辦人Thomas Shepherd
[00:26:57.400 --> 00:27:00.000]  也是一個很具有影響力的
[00:27:00.000 --> 00:27:03.000]  New England 新英格蘭的牧師
[00:27:03.000 --> 00:27:11.200]  他這樣解釋滿足和渴慕的循環之道
[00:27:11.200 --> 00:27:13.800]  他說在真正的恩典之中
[00:27:13.800 --> 00:27:17.600]  存在著一個無限的循環
[00:27:17.600 --> 00:27:23.400]  一個人因為渴慕而得著
[00:27:23.400 --> 00:27:29.400]  並且因為得著而渴望得到更多
[00:27:29.400 --> 00:27:33.400]  在真正的恩典之中存在著無限的循環
[00:27:33.400 --> 00:27:36.000]  一個人因為渴望而得著
[00:27:36.000 --> 00:27:41.800]  並且因為得著而渴望得到更多
[00:27:41.800 --> 00:27:44.000]  親密形式基督
[00:27:44.000 --> 00:27:49.600]  就能夠解人靈裡面的渴
[00:27:49.600 --> 00:27:51.000]  因為任何人
[00:27:51.000 --> 00:27:53.200]  任何財富或者任何的經歷
[00:27:53.200 --> 00:27:56.200]  都不能夠生出
[00:27:56.200 --> 00:28:02.800]  我們在他裡面找到的那種屬靈的愉悅
[00:28:02.800 --> 00:28:07.400]  和基督相交才能夠真正的滿足我們
[00:28:07.400 --> 00:28:10.000]  因為在他裡面得到的一切
[00:28:10.000 --> 00:28:15.000]  都不會使我們失望
[00:28:15.000 --> 00:28:18.800]  況且你在他裡面
[00:28:18.800 --> 00:28:23.600]  最初找到的屬靈喜悅永遠不會消失
[00:28:23.600 --> 00:28:26.400]  除此之外 使我們在他裡面
[00:28:26.400 --> 00:28:29.600]  找到的這種滿足的這位主
[00:28:29.600 --> 00:28:33.800]  就好像一種令人無限滿足的宇宙
[00:28:33.800 --> 00:28:37.800]  人可以沉浸在其中
[00:28:37.800 --> 00:28:41.000]  探索、享受 永無止境
[00:28:41.000 --> 00:28:45.000]  所以認識基督就不會缺乏滿足
[00:28:45.000 --> 00:28:49.000]  但是神也沒有將我們設計成為這樣的人
[00:28:49.000 --> 00:28:54.000]  就是一次經歷基督就能夠充分滿足
[00:28:54.000 --> 00:28:58.000]  所有將來對他的渴望
[00:28:58.000 --> 00:29:04.000]  為什麼我會將「已得滿足」加上引號呢?
[00:29:04.000 --> 00:29:07.000]  在1996年
[00:29:07.000 --> 00:29:09.400]  一個海軍少將在一艘
[00:29:09.400 --> 00:29:13.400]  正在伊朗海附近巡查的巡洋艦甲板上
[00:29:13.400 --> 00:29:16.400]  不知道發生什麼事 他掉下海了
[00:29:16.400 --> 00:29:20.200]  沒有人發現這件事直到過了36個小時
[00:29:20.200 --> 00:29:22.600]  搜索才正式開始
[00:29:22.600 --> 00:29:26.600]  再經過24個小時 搜救無限
[00:29:26.600 --> 00:29:30.200]  軍方於是放棄了搜索的行動
[00:29:30.200 --> 00:29:36.200]  認為絕對沒有人可以在沒有救生衣的情況下
[00:29:36.200 --> 00:29:39.200]  生存超過60小時
[00:29:39.200 --> 00:29:41.800]  而這個少將的父母以及家人
[00:29:41.800 --> 00:29:46.800]  也獲得通知他們的兒子失蹤
[00:29:46.800 --> 00:29:50.800]  並且估計已經遇難
[00:29:50.800 --> 00:29:56.800]  事情的發展比荷里活電影的情節更加迂迴曲折
[00:29:56.800 --> 00:29:59.800]  令人難以置信
[00:29:59.800 --> 00:30:04.800]  四個巴基斯坦漁民在發生了事之後
[00:30:04.800 --> 00:30:08.800]  超過72小時將這位少將救起
[00:30:08.800 --> 00:30:13.800]  他在水裏面浮游著 睡著了
[00:30:13.800 --> 00:30:16.800]  由於他沒有救生衣的關係
[00:30:16.800 --> 00:30:20.800]  他用自己軍服的軍褲造成了一個水泡
[00:30:20.800 --> 00:30:30.800]  這是在軍校訓練課程裏面學到的一個求生的技能
[00:30:30.800 --> 00:30:34.800]  漁民救他的時候 他已經在昏迷狀態
[00:30:34.800 --> 00:30:38.800]  雖然是在茫茫大海當中
[00:30:38.800 --> 00:30:42.800]  他的舌頭是乾的 喉嚨是確的 是緊的
[00:30:42.800 --> 00:30:48.800]  在迷湖當中 他彷彿只是喊著要水
[00:30:48.800 --> 00:30:51.800]  兩年之後 NBC電視台訪問他
[00:30:51.800 --> 00:30:54.800]  他一述當年所發生的災難
[00:30:54.800 --> 00:30:58.800]  經過他說是神一直讓他支撐過去
[00:30:58.800 --> 00:31:03.800]  而水確是他在茫茫大海之中最渴想的
[00:31:03.800 --> 00:31:09.800]  諷刺嗎 他身躺在海水當中
[00:31:09.800 --> 00:31:14.800]  最渴想的是水
[00:31:14.800 --> 00:31:19.800]  這件真人真事給我們一個很大的提醒
[00:31:19.800 --> 00:31:23.800]  我們很多時會自己騙自己
[00:31:23.800 --> 00:31:27.800]  也自欺欺人 又想欺神
[00:31:27.800 --> 00:31:33.800]  作為牧師傳道 天天在教會侍奉 天天拿著聖經
[00:31:33.800 --> 00:31:38.800]  我們可以是最乾渴的人
[00:31:38.800 --> 00:31:43.800]  信徒當中滿腦子聖經知識的
[00:31:43.800 --> 00:31:46.800]  在教會擔任要職作帶令的
[00:31:46.800 --> 00:31:51.800]  可以是最需要渴慕的人
[00:31:51.800 --> 00:31:56.800]  不是因為他們 thirst for more
[00:31:56.800 --> 00:32:04.800]  而是只是他們自以為已得滿足
[00:32:04.800 --> 00:32:08.800]  有一次在餐廳碰到幾個舊教會的弟兄姊妹
[00:32:08.800 --> 00:32:11.800]  他們剛剛去完下令會回來溫哥華
[00:32:11.800 --> 00:32:14.800]  我問他們今年講完是誰
[00:32:14.800 --> 00:32:16.800]  他們說很多鹹頭
[00:32:16.800 --> 00:32:19.800]  原來很多人是這樣看人
[00:32:19.800 --> 00:32:26.800]  很多鹹頭是不是等於已得滿足
[00:32:26.800 --> 00:32:32.800]  2016年的奧運在巴西舉行
[00:32:32.800 --> 00:32:37.800]  他們的開幕式在鏡頭底下的攝影師
[00:32:37.800 --> 00:32:42.800]  往往捕捉了在基督像 Christ of Redeemer
[00:32:42.800 --> 00:32:49.800]  俯視的里約熱內盧
[00:32:49.800 --> 00:32:53.800]  這個基督像在1931年落成 高38米
[00:32:53.800 --> 00:32:58.800]  站立在里約熱內盧國家森林公園裏面
[00:32:58.800 --> 00:33:03.800]  高710米的科科瓦多山頂
[00:33:03.800 --> 00:33:08.800]  俯瞰著整個城市 障礙雙臂
[00:33:08.800 --> 00:33:11.800]  歡迎來自世界各地的遊客
[00:33:11.800 --> 00:33:14.800]  是巴西人民熱情接待
[00:33:14.800 --> 00:33:18.800]  和寬闊胸懷的一個象徵
[00:33:18.800 --> 00:33:22.800]  一一看著這個象
[00:33:22.800 --> 00:33:28.800]  究竟又有多少人真正的去仰望
[00:33:28.800 --> 00:33:30.800]  又有多少人真正的去思想
[00:33:30.800 --> 00:33:34.800]  基督為我們所作的一切
[00:33:34.800 --> 00:33:39.800]  就好像主耶穌住在我們心裏面
[00:33:39.800 --> 00:33:47.800]  試問 我們又有多少時間去仰望祂呢
[00:33:47.800 --> 00:33:57.800]  真正的渴想神又需要什麼的雕像偶像呢
[00:33:57.800 --> 00:34:00.800]  真正的渴想神
[00:34:00.800 --> 00:34:04.800]  詩篇六十 三篇一到二節
[00:34:04.800 --> 00:34:07.800]  神啊 祢是我的神
[00:34:07.800 --> 00:34:10.800]  我要徹徹地尋求祢
[00:34:10.800 --> 00:34:14.800]  在乾旱疲乏無水之地我渴想祢
[00:34:14.800 --> 00:34:17.800]  我的心切勿祢
[00:34:17.800 --> 00:34:21.800]  我在聖所中曾如此瞻仰祢
[00:34:21.800 --> 00:34:30.800]  為要見祢的能力和祢的榮耀
[00:34:30.800 --> 00:34:40.800]  弟兄姊妹 你有多少的仰望 有多少的渴想
[00:34:40.800 --> 00:34:44.800]  今天這個屬靈的診斷
[00:34:44.800 --> 00:34:49.800]  你是屬於哪一種的渴望呢
[00:34:49.800 --> 00:34:55.800]  讓我們一起低頭祈禱
[00:34:55.800 --> 00:35:00.800]  親愛的主 多謝你
[00:35:00.800 --> 00:35:05.800]  今天我們經過這個屬靈的診斷
[00:35:05.800 --> 00:35:10.800]  我們看到我們自己的病在哪裏
[00:35:10.800 --> 00:35:16.800]  究竟我們是一個空虛的靈魂
[00:35:16.800 --> 00:35:20.800]  還是一個乾渴的靈魂
[00:35:20.800 --> 00:35:26.800]  或者甚至我們自己以為是一個已得滿足的一個靈魂
[00:35:26.800 --> 00:35:32.800]  但是主啊 在你的話語和你的提醒底下
[00:35:32.800 --> 00:35:36.800]  我們不敢再跨後
[00:35:36.800 --> 00:35:43.800]  我們看到自己的問題 看到自己的不是
[00:35:43.800 --> 00:35:48.800]  主啊 再一次多謝你藉著你話語的提醒
[00:35:48.800 --> 00:35:56.800]  讓我們真是來到你跟前 向你發出呼聲
[00:35:56.800 --> 00:36:04.800]  神啊 祢是我的神 我要徹徹地尋求祢
[00:36:04.800 --> 00:36:14.800]  在乾旱疲乏無水之地 我渴想祢 我的心切勿祢
[00:36:14.800 --> 00:36:20.800]  多謝你聽我們的祈禱 奉主耶穌基督的名
[00:36:20.800 --> 00:36:21.800]  阿們
