
[00:00:00.000 --> 00:00:04.840]  我們屬靈的生命是來自耶穌基督
[00:21:23.560 --> 00:21:27.240]  雖然他患病裏面他有他自己的辛苦
[00:21:27.240 --> 00:21:29.800]  他胃口不斷地減少
[00:21:29.800 --> 00:21:32.600]  但是在他的面容裏面
[00:21:32.600 --> 00:21:35.080]  我看不到他那種的辛苦
[00:21:35.080 --> 00:21:39.880]  我看到他面上戴著那份平安
[00:21:39.880 --> 00:21:43.480]  那份充滿從上帝而來的盼望
[00:21:43.480 --> 00:21:46.760]  因為他知道他自己死了之後
[00:21:46.760 --> 00:21:52.920]  他會去哪裏
[00:21:52.920 --> 00:21:56.920]  所以面對老人家離開
[00:21:56.920 --> 00:21:59.880]  其實我不覺得他帶著遺憾
[00:21:59.880 --> 00:22:02.200]  反而他帶著一份喜樂
[00:22:02.200 --> 00:22:05.560]  平安去跟我話別
[00:22:05.560 --> 00:22:08.200]  面對患病的痛苦
[00:22:08.200 --> 00:22:12.840]  但是卻有主的平安在他生命裏面
[00:22:12.840 --> 00:22:18.520]  這個是主給我們每一個人極大極寶貴的應許
[00:22:18.520 --> 00:22:23.560]  我們一定要弄而重之地去看待
[00:22:23.560 --> 00:22:26.360]  這段經文裏面亦都告訴我們
[00:22:26.360 --> 00:22:33.800]  約翰用「保衛斯」來稱呼這個聖名
[00:22:33.800 --> 00:22:39.720]  「保衛斯」這一個字其實是源於希臘一個法庭裏面
[00:22:39.720 --> 00:22:42.280]  為申辯者去作陳述
[00:22:42.280 --> 00:22:45.480]  去幫助和安慰的人
[00:22:45.480 --> 00:22:49.480]  當門徒在世遇到困難的時候
[00:22:49.480 --> 00:22:54.680]  聖靈是他們在被控訴的時候
[00:22:54.680 --> 00:23:00.760]  那個的同伴鼓勵勸諱和申辯者
[00:23:00.760 --> 00:23:03.320]  試想一想
[00:23:03.320 --> 00:23:07.000]  耶穌很快就要被出賣
[00:23:07.000 --> 00:23:08.440]  受審
[00:23:08.440 --> 00:23:10.360]  被釘致死
[00:23:10.360 --> 00:23:13.720]  在這個黑暗權勢當道的時候
[00:23:13.720 --> 00:23:16.280]  門徒身處其中
[00:23:16.280 --> 00:23:18.280]  充滿的是恐懼
[00:23:18.280 --> 00:23:19.480]  震驚
[00:23:19.480 --> 00:23:21.640]  繼續下去會是怎樣
[00:23:21.640 --> 00:23:25.080]  很快耶穌就要踏上這一條死路
[00:23:25.080 --> 00:23:28.760]  死亡和暴力不斷的逼近
[00:23:28.760 --> 00:23:32.600]  耶穌再一次的鼓勵他的門徒
[00:23:32.600 --> 00:23:38.120]  不要為將來的事去憂慮和擔憂
[00:23:38.120 --> 00:23:40.680]  耶穌告訴他的門徒
[00:23:40.680 --> 00:23:45.800]  他離開是他要再回來的第一步
[00:23:45.800 --> 00:23:49.000]  故此耶穌勉勵那些門徒說
[00:23:49.000 --> 00:23:53.800]  為他將來要成就的事是要喜樂
[00:23:53.800 --> 00:23:56.440]  並且他應許他的門徒說
[00:23:56.440 --> 00:23:58.040]  他離開以後
[00:23:58.040 --> 00:24:00.920]  他要將平安賜給他們
[00:24:00.920 --> 00:24:04.920]  這個平安和世界所賜的物質
[00:24:04.920 --> 00:24:07.720]  或者權勢而來的平安不同
[00:24:07.720 --> 00:24:11.240]  這個平安雖然在受苦
[00:24:11.240 --> 00:24:15.320]  困難和離別當中才會看到
[00:24:15.320 --> 00:24:19.960]  但是我們有沒有這個經驗呢
[00:24:19.960 --> 00:24:26.520]  今天我用約翰福音來和大家分享彼此的提醒
[00:24:26.520 --> 00:24:30.680]  提醒我們在這個生活的處境裡面
[00:24:30.680 --> 00:24:32.280]  無論是社會
[00:24:32.280 --> 00:24:36.520]  或者我們自身面對著不同的困難
[00:24:36.520 --> 00:24:38.920]  但我們必須要相信
[00:24:38.920 --> 00:24:41.960]  聖靈賜給我們平安
[00:24:41.960 --> 00:24:43.560]  我們不需要憂愁
[00:24:43.560 --> 00:24:45.880]  也不需要膽怯
[00:24:45.880 --> 00:24:48.280]  當我們成為基督徒之後
[00:24:48.280 --> 00:24:51.880]  聖靈已經願意進入我們的生命當中
[00:24:51.880 --> 00:24:55.640]  和我們繼續每步同行
[00:24:55.640 --> 00:24:57.880]  我們說我們愛主
[00:24:57.880 --> 00:25:01.000]  我們就要努力去行主的道
[00:25:01.000 --> 00:25:07.480]  以在我們生命裡面能夠活現上帝給我們的生命
[00:25:07.480 --> 00:25:09.720]  在這個世界裡面
[00:25:09.720 --> 00:25:11.720]  真的很紛亂
[00:25:11.720 --> 00:25:14.760]  帶來了很多的擔心
[00:25:14.760 --> 00:25:17.320]  但盼望我們屬主的人
[00:25:17.320 --> 00:25:21.480]  我們都能夠在我們每一天的生活裡面
[00:25:21.480 --> 00:25:26.200]  我們活出到聖靈給我們這一份的平安
[00:25:26.200 --> 00:25:31.080]  以在我們能夠在我們生活裡面彰顯到這一份的平安
[00:25:31.080 --> 00:25:34.840]  去給一些未認識主耶穌基督的人
[00:25:34.840 --> 00:25:38.680]  以致讓我們這個社會同樣能夠經驗到
[00:25:38.680 --> 00:25:41.000]  從主而來這一份的平安
[00:25:41.000 --> 00:25:43.160]  願聖靈幫助我們
[00:25:43.160 --> 00:25:45.160]  阿們
