
[00:00:00.000 --> 00:00:03.080]  今天的主題是加拿大主要的結局篇
[00:16:04.880 --> 00:16:06.400]  而仁愛是信實
[00:16:06.400 --> 00:16:08.400]  凡屬基督耶穌人
[00:16:08.400 --> 00:16:09.600]  合屬基督耶穌人
[00:16:09.600 --> 00:16:11.520]  是會是這樣
[00:16:11.520 --> 00:16:12.680]  作為牧者我也是
[00:16:12.680 --> 00:16:13.480]  很多時候牧羊
[00:16:13.480 --> 00:16:16.240]  都會見到很多很困難
[00:16:16.240 --> 00:16:17.960]  又知道不符合聖經
[00:16:17.960 --> 00:16:18.960]  但是又很困難
[00:16:18.960 --> 00:16:19.680]  不想再見
[00:16:19.680 --> 00:16:20.800]  但是又需要見
[00:16:20.800 --> 00:16:22.040]  都是在學習中
[00:16:22.040 --> 00:16:22.520]  是很難的
[00:16:22.520 --> 00:16:25.080]  有一次我再去找我師父
[00:16:25.080 --> 00:16:27.640]  我想認識我久的人都知道
[00:16:27.640 --> 00:16:29.480]  我有四個心靈師父
[00:16:29.480 --> 00:16:31.240]  有楊卓雙醫生
[00:16:31.240 --> 00:16:32.400]  現在上了天間
[00:16:32.400 --> 00:16:33.800]  楊慶求牧師
[00:16:33.800 --> 00:16:35.200]  有曾金凡牧師
[00:16:35.200 --> 00:16:36.520]  有David Osberg
[00:16:36.520 --> 00:16:38.320]  有一次我跟曾金凡牧師
[00:16:38.320 --> 00:16:39.840]  說我真的面對
[00:16:39.840 --> 00:16:41.240]  一些很難的處境
[00:16:41.240 --> 00:16:42.480]  我究竟應該
[00:16:42.480 --> 00:16:45.400]  Fight還是Flight呢
[00:16:45.400 --> 00:16:46.560]  我常常有一個印象
[00:16:46.560 --> 00:16:48.040]  很多年前跟他聊天
[00:16:48.040 --> 00:16:49.960]  如果我們要堅持的時候
[00:16:49.960 --> 00:16:52.520]  很容易就會生氣
[00:16:52.520 --> 00:16:54.160]  很容易就會被人見到
[00:16:54.160 --> 00:16:57.320]  很難收拾的場景
[00:16:57.320 --> 00:16:59.440]  但是曾金凡牧師說不是的
[00:16:59.440 --> 00:17:03.640]  他說你要Firm and Gentle
[00:17:03.640 --> 00:17:05.600]  你要站得穩
[00:17:05.600 --> 00:17:07.760]  並且在真理裡面要前行
[00:17:07.760 --> 00:17:11.040]  但是你要帶著溫柔的心
[00:17:11.040 --> 00:17:13.080]  我突然間很急很激動
[00:17:13.080 --> 00:17:14.240]  也很感動
[00:17:14.240 --> 00:17:15.760]  我常常覺得那個Firm
[00:17:15.760 --> 00:17:16.960]  那個堅持
[00:17:16.960 --> 00:17:18.280]  跟誰做朋友呢
[00:17:18.280 --> 00:17:22.160]  就是Firm is a friend of Brutal
[00:17:22.160 --> 00:17:24.000]  A friend of Rude
[00:17:24.000 --> 00:17:25.360]  但不是
[00:17:25.360 --> 00:17:27.360]  其實堅持跟誰做朋友
[00:17:27.360 --> 00:17:30.640]  應該是跟溫柔
[00:17:30.640 --> 00:17:31.840]  等待
[00:17:31.840 --> 00:17:32.720]  真的
[00:17:32.720 --> 00:17:34.640]  我記得有一次跟他聊天的時候
[00:17:34.640 --> 00:17:35.520]  你知道曾金凡牧師
[00:17:35.520 --> 00:17:36.760]  其實是講英文的
[00:17:36.760 --> 00:17:38.760]  他講廣東話是很差的
[00:17:38.760 --> 00:17:40.760]  講國語也是一般般的
[00:17:40.760 --> 00:17:42.040]  我記得那次聊著聊著
[00:17:42.040 --> 00:17:44.440]  突然間他講了八個字的國語
[00:17:44.440 --> 00:17:46.040]  我現在重複一次
[00:17:46.040 --> 00:17:47.640]  大家不要笑
[00:17:47.640 --> 00:17:49.200]  因為我每一次講國語
[00:17:49.200 --> 00:17:51.200]  你都會笑的
[00:17:51.200 --> 00:17:52.200]  等一會
[00:17:52.200 --> 00:17:53.280]  四秒不要笑
[00:17:53.280 --> 00:17:54.320]  八秒後才笑
[00:17:54.320 --> 00:17:56.520]  他突然間跟我說
[00:17:56.520 --> 00:17:57.480]  他說這些情況
[00:17:57.480 --> 00:17:58.240]  如果他來說
[00:17:58.240 --> 00:18:00.680]  他會這樣說
[00:18:00.680 --> 00:18:02.960]  芳麻瓜奶
[00:18:02.960 --> 00:18:07.200]  蜂皮倒地
[00:18:07.200 --> 00:18:07.960]  OK嗎
[00:18:07.960 --> 00:18:09.400]  多謝多謝多謝
[00:18:09.400 --> 00:18:11.360]  識格語言說OK的
[00:18:11.360 --> 00:18:12.200]  我又不是很明白
[00:18:12.200 --> 00:18:12.560]  多謝
[00:18:12.560 --> 00:18:14.200]  我突然間呆了一會
[00:18:14.200 --> 00:18:16.160]  我們要死
[00:18:16.160 --> 00:18:17.560]  芳麻瓜奶
[00:18:17.560 --> 00:18:19.720]  蜂皮倒地
[00:18:19.720 --> 00:18:20.960]  是不是這樣
[00:18:20.960 --> 00:18:22.880]  放馬過來
[00:18:22.880 --> 00:18:24.480]  奉陪到底
[00:18:24.480 --> 00:18:26.400]  他說為了真理的緣故
[00:18:26.400 --> 00:18:28.960]  你就要跟他說放馬過來
[00:18:28.960 --> 00:18:30.480]  奉陪到底
[00:18:30.480 --> 00:18:33.600]  因為是的事你不可以退縮
[00:18:33.600 --> 00:18:34.440]  你走了
[00:18:34.440 --> 00:18:36.440]  事情就會混亂
[00:18:36.440 --> 00:18:37.680]  他說他一生的裏面
[00:18:37.680 --> 00:18:40.080]  他都經歷過很多不同的刁戰
[00:18:40.080 --> 00:18:41.560]  他都是用這種
[00:18:41.560 --> 00:18:44.160]  帶著堅持和溫柔的心
[00:18:44.160 --> 00:18:45.640]  放馬過來
[00:18:45.640 --> 00:18:47.320]  奉陪到底
[00:18:47.320 --> 00:18:49.120]  另外有一個師傅
[00:18:49.120 --> 00:18:50.240]  叫David Osberg
[00:18:50.240 --> 00:18:50.880]  他這本書
[00:18:50.880 --> 00:18:52.160]  這是Bestseller
[00:18:52.160 --> 00:18:53.880]  賣了一百萬本
[00:18:53.880 --> 00:18:55.400]  這本書的題目講得很好
[00:18:55.400 --> 00:18:57.960]  Caring enough to confront
[00:18:57.960 --> 00:19:00.440]  就是你有足夠的愛和關心
[00:19:00.440 --> 00:19:03.000]  才會去對質
[00:19:03.000 --> 00:19:05.680]  也是我這本書其中一個章節提到
[00:19:05.680 --> 00:19:06.880]  我覺得很感動
[00:19:06.880 --> 00:19:08.240]  就是因為你的對質
[00:19:08.240 --> 00:19:10.040]  是想他生
[00:19:10.040 --> 00:19:10.760]  不是想他死
[00:19:10.760 --> 00:19:11.920]  想他挽回
[00:19:11.920 --> 00:19:17.160]  不是想他在永遠失落的狀態
[00:19:17.160 --> 00:19:17.880]  真的
[00:19:17.880 --> 00:19:19.800]  保羅當然是在說
[00:19:19.800 --> 00:19:23.880]  我們帶著溫柔的心
[00:19:23.880 --> 00:19:25.360]  挽回
[00:19:25.360 --> 00:19:26.120]  難不難
[00:19:26.120 --> 00:19:26.960]  難的
[00:19:26.960 --> 00:19:27.760]  要不要做
[00:19:27.760 --> 00:19:29.320]  要
[00:19:29.320 --> 00:19:33.640]  第三點
[00:19:33.640 --> 00:19:34.760]  我們繼續看下去
[00:19:34.760 --> 00:19:35.800]  越來越精彩
[00:19:35.800 --> 00:19:37.000]  保羅慢慢
[00:19:37.000 --> 00:19:37.920]  將這件事
[00:19:37.920 --> 00:19:39.320]  越推越高
[00:19:39.320 --> 00:19:41.520]  第三點是第三到第五節
[00:19:41.520 --> 00:19:42.280]  我們一起唸
[00:19:42.280 --> 00:19:43.280]  一二三
[00:19:43.280 --> 00:19:45.080]  人若無有
[00:19:45.080 --> 00:19:47.400]  自己還以為有
[00:19:47.400 --> 00:19:49.320]  就是自己了
[00:19:49.320 --> 00:19:50.560]  個人變多
[00:19:50.560 --> 00:19:52.480]  產見自己的涵蓋
[00:19:52.480 --> 00:19:54.320]  這讓他愁花的
[00:19:54.320 --> 00:19:56.040]  就變成自己
[00:19:56.040 --> 00:19:57.640]  不再變人了
[00:19:57.640 --> 00:20:03.480]  第三個我們要學習的
[00:20:03.480 --> 00:20:06.960]  是要測驗自己的行為
[00:20:06.960 --> 00:20:08.160]  不比較
[00:20:08.160 --> 00:20:08.960]  為什麼
[00:20:08.960 --> 00:20:11.440]  因為在那個爭端的時候
[00:20:11.440 --> 00:20:14.480]  我們要不斷回想自己
[00:20:14.480 --> 00:20:16.320]  有沒有做錯的地方
[00:20:16.320 --> 00:20:17.280]  明白嗎
[00:20:17.280 --> 00:20:18.480]  當我們指控
[00:20:18.480 --> 00:20:20.760]  或者我們去到對質
[00:20:20.760 --> 00:20:22.240]  我們想搞清楚這件事
[00:20:22.240 --> 00:20:24.960]  我們自己有什麼責任呢
[00:20:24.960 --> 00:20:25.960]  很重要
[00:20:25.960 --> 00:20:26.880]  我記得有一次
[00:20:26.880 --> 00:20:29.600]  有一個夫婦找我去幫助
[00:20:29.600 --> 00:20:30.680]  不是這間教會的
[00:20:30.680 --> 00:20:31.400]  不用擔心
[00:20:31.400 --> 00:20:33.960]  所以你不用看著旁邊那個
[00:20:33.960 --> 00:20:34.880]  不是旁邊那個
[00:20:34.880 --> 00:20:35.800]  你看一看他
[00:20:35.800 --> 00:20:37.040]  不是你
[00:20:37.040 --> 00:20:38.120]  不是你
[00:20:38.120 --> 00:20:39.080]  她找我幫助
[00:20:39.080 --> 00:20:39.840]  我說什麼事
[00:20:39.840 --> 00:20:45.040]  原來太太被老公虐待
[00:20:45.040 --> 00:20:46.320]  身體上
[00:20:46.320 --> 00:20:47.000]  心理上
[00:20:47.000 --> 00:20:48.560]  在肉身上
[00:20:48.560 --> 00:20:51.480]  以及她的說話上
[00:20:51.480 --> 00:20:53.600]  不斷地虐待她
[00:20:53.600 --> 00:20:54.880]  老公都承認
[00:20:54.880 --> 00:20:57.200]  在那個時候說我幫助祈禱
[00:20:57.200 --> 00:20:58.360]  釐清為什麼這樣等
[00:20:58.360 --> 00:20:59.840]  背後有些什麼
[00:20:59.840 --> 00:21:05.360]  但是慢慢那個男士就越疏越遠走開了
[00:21:05.360 --> 00:21:08.560]  接著那個男士又偶爾私訊我
[00:21:08.560 --> 00:21:10.120]  但是那個太太又跟我說
[00:21:10.120 --> 00:21:11.440]  她說你不要理她
[00:21:11.440 --> 00:21:12.720]  我老公有沒有私訊你
[00:21:12.720 --> 00:21:13.280]  我說有
[00:21:13.280 --> 00:21:14.080]  你不要理她
[00:21:14.080 --> 00:21:15.120]  我為什麼不理她呢
[00:21:15.120 --> 00:21:16.280]  我不太明白
[00:21:16.280 --> 00:21:19.160]  接著那個情況很困難
[00:21:19.160 --> 00:21:20.040]  慢慢一個月
[00:21:20.040 --> 00:21:20.520]  三個月
[00:21:20.520 --> 00:21:20.960]  半年
[00:21:20.960 --> 00:21:21.560]  九個月
[00:21:21.560 --> 00:21:23.040]  就過去了
[00:21:23.040 --> 00:21:28.080]  那個先生又不斷地私訊我
[00:21:28.080 --> 00:21:29.840]  接著我覺得有點不對勁
[00:21:29.840 --> 00:21:31.400]  那個太太說你不要理她
[00:21:31.400 --> 00:21:34.560]  初時我以為他很怕再被傷害
[00:21:34.560 --> 00:21:36.160]  這個也是的
[00:21:36.160 --> 00:21:39.080]  但是後來大概九個月左右
[00:21:39.080 --> 00:21:41.080]  我就叫太太來
[00:21:41.080 --> 00:21:42.640]  讓她告訴我什麼事
[00:21:42.640 --> 00:21:45.640]  我知道有點不對勁
[00:21:45.640 --> 00:21:47.240]  接著太太靜一靜
[00:21:47.240 --> 00:21:48.560]  她說
[00:21:48.560 --> 00:21:51.560]  其實我老公找你的原因
[00:21:51.560 --> 00:21:54.280]  是我自己一年前
[00:21:54.280 --> 00:21:57.520]  已經有了另一個男人
[00:21:57.520 --> 00:21:59.760]  但是他選擇跟我說
[00:21:59.760 --> 00:22:01.840]  一半事實
[00:22:01.840 --> 00:22:04.440]  就是老公對她不好
[00:22:04.440 --> 00:22:07.120]  他沒有檢視自己
[00:22:07.120 --> 00:22:11.040]  Half truth is no truth
[00:22:11.040 --> 00:22:15.160]  一半的事實並不是事實
[00:22:15.160 --> 00:22:16.320]  明白嗎
[00:22:16.320 --> 00:22:17.600]  普羅都知道的
[00:22:17.600 --> 00:22:19.880]  很多時候在那個過程裡面
[00:22:19.880 --> 00:22:23.120]  我們都把自己有些東西遮掩了
[00:22:23.120 --> 00:22:24.160]  普羅說小心
[00:22:24.160 --> 00:22:25.200]  不可以這樣
[00:22:25.200 --> 00:22:28.120]  要測驗自己
[00:22:28.120 --> 00:22:32.280]  並且這裡提到所誇的是專在自己
[00:22:32.280 --> 00:22:35.560]  就是這些人是 take pride
[00:22:35.560 --> 00:22:36.440]  如果直譯
[00:22:36.440 --> 00:22:37.680]  不在別人
[00:22:37.680 --> 00:22:40.600]  不要比較
[00:22:40.600 --> 00:22:42.360]  並且他提醒我們
[00:22:42.360 --> 00:22:44.200]  我們又要看自己
[00:22:44.200 --> 00:22:45.840]  並且我們剛才說過
[00:22:45.840 --> 00:22:49.040]  我們要互相擔當的同事
[00:22:49.040 --> 00:22:55.440]  我們都要擔當自己的問題
[00:22:55.440 --> 00:22:56.720]  非常全面
[00:22:56.720 --> 00:22:58.520]  明白嗎
[00:22:58.520 --> 00:22:59.720]  他又直到提到我們
[00:22:59.720 --> 00:23:02.360]  他說如果就算一方是沒有錯
[00:23:02.360 --> 00:23:04.280]  另一方是有錯的話
[00:23:04.280 --> 00:23:05.920]  沒有錯的方都要小心
[00:23:05.920 --> 00:23:08.640]  因為你要小心驕傲
[00:23:08.640 --> 00:23:10.800]  所誇的專在自己
[00:23:10.800 --> 00:23:12.040]  不要誇口
[00:23:12.040 --> 00:23:14.560]  我們今天如果做到比別人好的
[00:23:14.560 --> 00:23:18.960]  我們反倒要等候謙卑上來
[00:23:18.960 --> 00:23:20.360]  真的
[00:23:20.360 --> 00:23:22.080]  聖經怎麼說謙卑呢
[00:23:22.080 --> 00:23:23.680]  謙卑就是上帝要我們做
[00:23:23.680 --> 00:23:25.360]  我們跟從就要去做
[00:23:25.360 --> 00:23:26.800]  不要怕
[00:23:26.800 --> 00:23:29.400]  不要做自己覺得要做的事
[00:23:29.400 --> 00:23:32.160]  而我們怎樣對別人呢
[00:23:32.160 --> 00:23:34.160]  我就用 C.S. Lewis
[00:23:34.160 --> 00:23:37.480]  一句說話我說得很好
[00:23:37.480 --> 00:23:39.040]  驕傲的心態是什麼
[00:23:39.040 --> 00:23:40.360]  謙卑
[00:23:40.360 --> 00:23:41.400]  謙卑的話
[00:23:41.400 --> 00:23:42.160]  humility
[00:23:42.160 --> 00:23:48.840]  謙卑 is not thinking less of yourself
[00:23:48.840 --> 00:23:54.640]  but thinking of yourself less
[00:23:54.640 --> 00:23:55.960]  就是說什麼呢
[00:23:55.960 --> 00:23:57.640]  我試試翻譯
[00:23:57.640 --> 00:24:03.160]  謙卑不是小看自己
[00:24:03.160 --> 00:24:08.120]  謙卑是小一點看自己
[00:24:08.120 --> 00:24:09.160]  謙卑不是
[00:24:09.160 --> 00:24:11.040]  有時候我們中國人都跌了一個陷阱
[00:24:11.040 --> 00:24:11.720]  我什麼都不行
[00:24:11.720 --> 00:24:12.680]  其實我都知道我可以
[00:24:12.680 --> 00:24:13.880]  我不行是不行的
[00:24:13.880 --> 00:24:16.840]  你煮飯真的不錯
[00:24:16.840 --> 00:24:18.240]  我不行是不行的
[00:24:18.240 --> 00:24:19.200]  你走路走得多好
[00:24:19.200 --> 00:24:21.880]  我走不到是走不到的
[00:24:21.880 --> 00:24:23.360]  全錯了
[00:24:23.360 --> 00:24:26.280]  謙卑不是小看自己
[00:24:26.280 --> 00:24:28.440]  是小一點看自己
[00:24:28.440 --> 00:24:30.000]  更加關注別人
[00:24:30.000 --> 00:24:31.440]  更加關心別人
[00:24:31.440 --> 00:24:33.160]  不是看著自己有什麼可以
[00:24:33.160 --> 00:24:36.240]  更加讓你可以的去分享
[00:24:36.240 --> 00:24:39.560]  第三樣保羅教導我們
[00:24:39.560 --> 00:24:42.840]  我們有沒有什麼黑暗的地方
[00:24:42.840 --> 00:24:45.320]  我們要檢視
[00:24:45.320 --> 00:24:46.960]  第四
[00:24:46.960 --> 00:24:48.440]  非常豐富
[00:24:48.440 --> 00:24:50.560]  我們讀第六章第六節
[00:24:50.560 --> 00:24:51.520]  一二三
[00:24:51.520 --> 00:24:53.840]  在道理上受教的
[00:24:53.840 --> 00:24:56.040]  當把一世須容的
[00:24:56.040 --> 00:24:59.040]  供給施教的人
[00:24:59.040 --> 00:25:00.440]  當時教導的人
[00:25:00.440 --> 00:25:03.120]  都很多時候是全時間去教的
[00:25:03.120 --> 00:25:04.320]  有個背景
[00:25:04.320 --> 00:25:07.680]  就是當時很多的拉比師傅
[00:25:07.680 --> 00:25:09.000]  也教不同的東西
[00:25:09.000 --> 00:25:10.640]  也有很多的徒弟
[00:25:10.640 --> 00:25:13.680]  而當時徒弟是要
[00:25:13.680 --> 00:25:15.920]  叫到師傅有足夠
[00:25:15.920 --> 00:25:17.920]  就好像今天大學的教授
[00:25:17.920 --> 00:25:20.400]  會有足夠才可以做研究
[00:25:20.400 --> 00:25:21.280]  可以教導
[00:25:21.280 --> 00:25:22.560]  又或者我們今天學游水
[00:25:22.560 --> 00:25:23.440]  學音樂
[00:25:23.440 --> 00:25:24.080]  學跳舞
[00:25:24.080 --> 00:25:25.760]  學劍擊
[00:25:25.760 --> 00:25:27.880]  那個老師都要有足夠
[00:25:27.880 --> 00:25:30.120]  你要加學費例如
[00:25:30.120 --> 00:25:31.720]  他才可以教導你
[00:25:31.720 --> 00:25:33.560]  當時有個背景
[00:25:33.560 --> 00:25:36.320]  就是如果那些學生
[00:25:36.320 --> 00:25:39.280]  供應不夠他的師傅
[00:25:39.280 --> 00:25:42.280]  搞到師傅要用今天的詞彙
[00:25:42.280 --> 00:25:44.480]  避騷行不行
[00:25:44.480 --> 00:25:46.440]  很丟臉的
[00:25:46.440 --> 00:25:50.480]  知不知道誰丟臉
[00:25:50.480 --> 00:25:52.040]  不是師傅丟臉
[00:25:52.040 --> 00:25:53.440]  是徒弟丟臉
[00:25:53.440 --> 00:25:55.360]  你跟師傅這樣不行的
[00:25:55.360 --> 00:25:56.600]  你跟師傅這樣
[00:25:56.600 --> 00:25:58.840]  你也不讓他足夠
[00:25:58.840 --> 00:26:01.080]  讓他可以做好來教你
[00:26:01.080 --> 00:26:01.840]  或者你的師傅
[00:26:01.840 --> 00:26:03.760]  原來不夠人跟
[00:26:03.760 --> 00:26:04.560]  所以保羅
[00:26:04.560 --> 00:26:06.320]  保羅已經離開加拉泰
[00:26:06.320 --> 00:26:09.040]  他知道當時有一班
[00:26:09.040 --> 00:26:11.240]  繼續幫他教導
[00:26:11.240 --> 00:26:12.880]  全心教導的人
[00:26:12.880 --> 00:26:15.440]  他知道他不足夠
[00:26:15.440 --> 00:26:17.480]  所以我們都知道一件事就是
[00:26:17.480 --> 00:26:18.600]  很多時候我們
[00:26:18.600 --> 00:26:20.000]  地上的功課
[00:26:20.000 --> 00:26:21.120]  地上學習
[00:26:21.120 --> 00:26:23.440]  我們一叫老師足夠
[00:26:23.440 --> 00:26:25.800]  何況生命的功課
[00:26:25.800 --> 00:26:28.160]  更加要供給足夠
[00:26:28.160 --> 00:26:30.600]  好讓他全心裝備
[00:26:30.600 --> 00:26:32.200]  全心牧養
[00:26:32.200 --> 00:26:33.800]  全心保護
[00:26:33.800 --> 00:26:35.440]  令到扭曲的東西
[00:26:35.440 --> 00:26:37.160]  他可以幫我們分辨
[00:26:37.160 --> 00:26:37.760]  很重要
[00:26:37.760 --> 00:26:38.560]  第四
[00:26:38.560 --> 00:26:40.160]  保羅教導我們
[00:26:40.160 --> 00:26:44.600]  我們要供應師教的人所需
[00:26:44.600 --> 00:26:45.680]  明白嗎
[00:26:45.680 --> 00:26:47.960]  很重要
[00:26:47.960 --> 00:26:50.840]  接著開始去到更高峰了
[00:26:50.840 --> 00:26:52.400]  我們看一下究竟
[00:26:52.400 --> 00:26:53.920]  第五
[00:26:53.920 --> 00:26:55.640]  在說什麼
[00:26:55.640 --> 00:26:57.000]  我們一起讀下去好嗎
[00:26:57.000 --> 00:26:58.080]  一二三
[00:26:58.080 --> 00:26:59.480]  不要自欺
[00:26:59.480 --> 00:27:01.680]  臣是興蠻不得的
[00:27:01.680 --> 00:27:03.320]  人造歷時塵禍
[00:27:03.320 --> 00:27:05.200]  修理人造歷時塵禍
[00:27:05.200 --> 00:27:07.200]  順著性慾所革準備
[00:27:07.200 --> 00:27:09.280]  必須順著性慾所革準備
[00:27:09.280 --> 00:27:11.280]  順著性靈殺眾的
[00:27:11.280 --> 00:27:13.720]  必從性靈受靈殺
[00:27:13.720 --> 00:27:14.760]  其實他在說什麼呢
[00:27:14.760 --> 00:27:17.320]  他說終而我講了這麼多東西
[00:27:17.320 --> 00:27:21.040]  由第一章第二章第三章第四章第五章
[00:27:21.040 --> 00:27:23.560]  甚至第六章頭那幾次的講道
[00:27:23.560 --> 00:27:25.520]  屬靈人要合力行動
[00:27:25.520 --> 00:27:27.200]  我們要溫柔的心
[00:27:27.200 --> 00:27:28.920]  我們要檢查自己
[00:27:28.920 --> 00:27:30.800]  我們又要供應師教人
[00:27:30.800 --> 00:27:31.840]  不過
[00:27:31.840 --> 00:27:36.280]  中間必定仍然會有人
[00:27:36.280 --> 00:27:41.360]  繼續做些黑暗的事
[00:27:41.360 --> 00:27:44.560]  意為人看不到
[00:27:44.560 --> 00:27:49.040]  門天過海
[00:27:49.040 --> 00:27:51.520]  所以保羅說
[00:27:51.520 --> 00:27:54.000]  不要自欺
[00:27:54.000 --> 00:27:56.040]  你不是騙人
[00:27:56.040 --> 00:27:57.520]  你是騙誰
[00:27:57.520 --> 00:28:00.160]  騙神
[00:28:00.160 --> 00:28:07.200]  神是輕蠻不得敵
[00:28:07.200 --> 00:28:08.320]  他說
[00:28:08.320 --> 00:28:10.160]  人中的什麼
[00:28:10.160 --> 00:28:11.680]  修的是什麼
[00:28:11.680 --> 00:28:14.160]  可能在人面前騙到
[00:28:14.160 --> 00:28:17.800]  最後神見到
[00:28:17.800 --> 00:28:21.600]  祂會按照你中的什麼
[00:28:21.600 --> 00:28:22.840]  講的什麼
[00:28:22.840 --> 00:28:24.160]  做的什麼
[00:28:24.160 --> 00:28:27.160]  用情慾殺眾的
[00:28:27.160 --> 00:28:28.200]  就修什麼
[00:28:28.200 --> 00:28:29.200]  敗壞
[00:28:29.200 --> 00:28:30.160]  Destruction
[00:28:30.160 --> 00:28:31.600]  完
[00:28:31.600 --> 00:28:35.200]  用心靈順著心靈殺眾
[00:28:35.200 --> 00:28:36.440]  就修什麼
[00:28:36.440 --> 00:28:41.360]  永生
[00:28:41.360 --> 00:28:43.280]  有一次有一個朋友跟我聊天
[00:28:43.280 --> 00:28:46.600]  他說他種植得很厲害
[00:28:46.600 --> 00:28:47.480]  他說
[00:28:47.480 --> 00:28:51.320]  John你看一看我種的地方
[00:28:51.320 --> 00:28:53.040]  有蘋果樹
[00:28:53.040 --> 00:28:53.960]  有橙
[00:28:53.960 --> 00:28:56.720]  有不同的植物
[00:28:56.720 --> 00:28:58.480]  我說好啊來看看
[00:28:58.480 --> 00:29:01.000]  他說有一個很特別的
[00:29:01.000 --> 00:29:03.520]  他說這些蘋果樹園
[00:29:03.520 --> 00:29:05.440]  所有的蘋果樹
[00:29:05.440 --> 00:29:06.440]  這是橙
[00:29:06.440 --> 00:29:07.320]  不要看橙
[00:29:07.320 --> 00:29:08.160]  看蘋果
[00:29:08.160 --> 00:29:10.000]  我說為什麼
[00:29:10.000 --> 00:29:11.680]  他說很奇怪
[00:29:11.680 --> 00:29:12.240]  John
[00:29:12.240 --> 00:29:17.000]  因為我種蘋果那片
[00:29:17.000 --> 00:29:18.440]  那片園地
[00:29:18.440 --> 00:29:21.720]  其中一個蘋果樹
[00:29:21.720 --> 00:29:24.520]  生了一些你很喜歡的東西
[00:29:24.520 --> 00:29:29.040]  生了榴槤出來
[00:29:29.040 --> 00:29:31.360]  你一定要來看看
[00:29:31.360 --> 00:29:33.000]  奇怪嗎
[00:29:33.000 --> 00:29:34.160]  奇怪嗎
[00:29:34.160 --> 00:29:34.680]  奇怪吧
[00:29:34.680 --> 00:29:36.400]  你想不想去看看
[00:29:36.400 --> 00:29:39.240]  想啊 有人想啊
[00:29:39.240 --> 00:29:40.280]  你真乖
[00:29:40.280 --> 00:29:44.080]  這樣也相信我
[00:29:44.080 --> 00:29:44.840]  昨天也很乖
[00:29:44.840 --> 00:29:45.240]  有人相信
[00:29:45.240 --> 00:29:47.440]  今早也有人相信
[00:29:47.440 --> 00:29:48.920]  我想說什麼
[00:29:48.920 --> 00:29:54.120]  蘋果樹是不會種出榴槤的
[00:29:54.120 --> 00:29:59.080]  這個道理難不難學
[00:29:59.080 --> 00:30:03.880]  但是沒有人相信
[00:30:03.880 --> 00:30:07.360]  普羅說沒有人相信
[00:30:07.360 --> 00:30:09.880]  很多人繼續說話
[00:30:09.880 --> 00:30:11.440]  繼續抨擊
[00:30:11.440 --> 00:30:13.560]  你明白嗎
[00:30:13.560 --> 00:30:15.440]  沒有人相信
[00:30:15.440 --> 00:30:16.920]  他再說
[00:30:16.920 --> 00:30:19.560]  你信著情慾殺種的
[00:30:19.560 --> 00:30:20.440]  會收什麼
[00:30:20.440 --> 00:30:21.600]  敗壞
[00:30:21.600 --> 00:30:23.600]  誰都知道的
[00:30:23.600 --> 00:30:24.680]  看你這麼聰明
[00:30:24.680 --> 00:30:28.400]  也被我騙不了
[00:30:28.400 --> 00:30:29.840]  沒有人相信
[00:30:29.840 --> 00:30:31.840]  小聲地告訴別人
[00:30:31.840 --> 00:30:35.880]  沒有人相信
[00:30:35.880 --> 00:30:38.000]  真的
[00:30:38.000 --> 00:30:40.120]  真的
[00:30:40.120 --> 00:30:42.160]  Mark Knight Scope
[00:30:42.160 --> 00:30:43.840]  一個聖經學者
[00:30:43.840 --> 00:30:46.680]  他說雖然行為不是拯救我們
[00:30:46.680 --> 00:30:48.120]  我們不是因行為而輕易的
[00:30:48.120 --> 00:30:50.000]  但你不要搞錯
[00:30:50.000 --> 00:30:59.960]  我們信著聖靈會行好的行為
[00:30:59.960 --> 00:31:01.320]  不過不是好行為輕易
[00:31:01.320 --> 00:31:04.440]  不要搞錯
[00:31:04.440 --> 00:31:06.160]  我扮一下Mark Knight
[00:31:06.160 --> 00:31:12.240]  雖然我們的拯救不是因為行為輕易
[00:31:12.240 --> 00:31:14.600]  但是沒有人可以在
[00:31:14.600 --> 00:31:17.480]  沒有行為的情況下得救的
[00:31:17.480 --> 00:31:20.800]  然後我就問為什麼呢
[00:31:20.800 --> 00:31:23.920]  他說很簡單
[00:31:23.920 --> 00:31:28.240]  因為行為是反映我們內心真正相信
[00:31:28.240 --> 00:31:32.000]  真正傾向在神面前相信的位置
[00:31:32.000 --> 00:31:33.600]  明確一個結果
[00:31:33.600 --> 00:31:35.880]  明確一個指標
[00:31:35.880 --> 00:31:38.360]  就是說如果我們真的相信主
[00:31:38.360 --> 00:31:40.520]  真的說自己信著聖靈行
[00:31:40.520 --> 00:31:45.000]  我們必定會結出果子
[00:31:45.000 --> 00:31:49.040]  必定會信著聖靈殺種
[00:31:49.040 --> 00:31:51.320]  而結出生命的果子
[00:31:51.320 --> 00:31:53.800]  而那裡是我們一個印證
[00:31:53.800 --> 00:31:55.400]  肯定
[00:31:55.400 --> 00:31:57.600]  原來我們真的改變
[00:31:57.600 --> 00:31:59.120]  而這個緣故
[00:31:59.120 --> 00:32:01.240]  我們經文告訴我們
[00:32:01.240 --> 00:32:03.520]  真的
[00:32:03.520 --> 00:32:05.640]  信著聖靈殺種
[00:32:05.640 --> 00:32:07.360]  就有聖靈的果子
