
[00:00:00.000 --> 00:00:02.000]  各位頂節目 早安
[00:15:18.000 --> 00:15:19.000]  很多這樣的人
[00:15:19.000 --> 00:15:20.000]  你聽到這些故事的時候
[00:15:20.000 --> 00:15:23.000]  你會很受感動
[00:15:23.000 --> 00:15:25.000]  但是當這些人
[00:15:25.000 --> 00:15:26.000]  將他們全部的愛心
[00:15:26.000 --> 00:15:28.000]  放在一隻小牛肚
[00:15:28.000 --> 00:15:30.000]  放在一隻小羊背上
[00:15:30.000 --> 00:15:32.000]  呈見將他們自己
[00:15:32.000 --> 00:15:33.000]  一個最愛的
[00:15:33.000 --> 00:15:34.000]  將他們的心
[00:15:34.000 --> 00:15:36.000]  奉獻給上帝
[00:15:36.000 --> 00:15:38.000]  來到耶路撒冷的時候
[00:15:38.000 --> 00:15:40.000]  我們都知道
[00:15:40.000 --> 00:15:42.000]  如果有奉獻的東西
[00:15:42.000 --> 00:15:43.000]  牛也好 羊也好
[00:15:43.000 --> 00:15:45.000]  有任何的殘疾
[00:15:45.000 --> 00:15:46.000]  有任何的損傷
[00:15:46.000 --> 00:15:49.000]  是不可以奉獻的
[00:15:49.000 --> 00:15:51.000]  所以經過祭祀檢查
[00:15:51.000 --> 00:15:53.000]  很多時候就被剝削了
[00:15:53.000 --> 00:15:55.000]  喂 你的羊這裡損了一點點
[00:15:55.000 --> 00:15:58.000]  損了一點點就不行了
[00:15:58.000 --> 00:16:00.000]  你叫他去選吧 因為生瘡而已
[00:16:00.000 --> 00:16:04.000]  你就不行了
[00:16:04.000 --> 00:16:06.000]  你去那裡
[00:16:06.000 --> 00:16:09.000]  去陳X記那裡再買多一隻
[00:16:09.000 --> 00:16:10.000]  記得是陳X記
[00:16:10.000 --> 00:16:12.000]  我給你牌子
[00:16:12.000 --> 00:16:13.000]  因為我們按記錄
[00:16:13.000 --> 00:16:14.000]  我們知道
[00:16:14.000 --> 00:16:15.000]  在聖殿裡賣牛
[00:16:15.000 --> 00:16:16.000]  賣羊那些店鋪
[00:16:16.000 --> 00:16:18.000]  全部都是宗教界人士
[00:16:18.000 --> 00:16:19.000]  都在那裡開的
[00:16:19.000 --> 00:16:22.000]  都拿了牌在那裡開的
[00:16:22.000 --> 00:16:25.000]  所以每個人都想在那裡做生意
[00:16:25.000 --> 00:16:28.000]  很多的人來到聖殿裡
[00:16:28.000 --> 00:16:30.000]  兌換銀錢的時候
[00:16:30.000 --> 00:16:35.000]  是被剝削的
[00:16:35.000 --> 00:16:37.000]  牛啊 羊啊
[00:16:37.000 --> 00:16:40.000]  無緣無故就說有損傷
[00:16:40.000 --> 00:16:41.000]  不可以奉獻的
[00:16:41.000 --> 00:16:43.000]  要重新買賣的
[00:16:43.000 --> 00:16:46.000]  這些事在聖殿裡發生
[00:16:46.000 --> 00:16:48.000]  所以耶穌看到這些不公義的事
[00:16:48.000 --> 00:16:50.000]  接著進到聖殿裡
[00:16:50.000 --> 00:16:52.000]  推倒那些人的桌子
[00:16:52.000 --> 00:16:54.000]  將那些賣牛羊甲子的人
[00:16:54.000 --> 00:16:55.000]  全部趕走
[00:16:55.000 --> 00:16:57.000]  真的很混亂
[00:16:57.000 --> 00:16:59.000]  你說這個人是什麼人
[00:16:59.000 --> 00:17:02.000]  有什麼權柄可以做這樣的事
[00:17:02.000 --> 00:17:04.000]  我拿著牌在那裡賣牛賣羊
[00:17:04.000 --> 00:17:07.000]  我拿著牌在那裡兌換銀錢
[00:17:07.000 --> 00:17:09.000]  你有什麼權柄要趕走我
[00:17:09.000 --> 00:17:10.000]  耶穌基督在那裡對他們說
[00:17:10.000 --> 00:17:11.000]  經上記著說
[00:17:11.000 --> 00:17:14.000]  我的殿要稱為禱告的殿
[00:17:14.000 --> 00:17:16.000]  是歡迎所有的人來的
[00:17:16.000 --> 00:17:19.000]  但是現在擺檔的時候在那裡呢
[00:17:19.000 --> 00:17:20.000]  記著告訴我們
[00:17:20.000 --> 00:17:23.000]  他們就是在外邦園裡擺檔
[00:17:23.000 --> 00:17:26.000]  在外邦園這麼大的空間裡擺檔
[00:17:26.000 --> 00:17:30.000]  阻礙了很多的外邦人
[00:17:30.000 --> 00:17:31.000]  那些不信的人
[00:17:31.000 --> 00:17:33.000]  要進到聖殿裡來
[00:17:33.000 --> 00:17:35.000]  親近上帝
[00:17:35.000 --> 00:17:37.000]  敬拜上帝的那個心
[00:17:37.000 --> 00:17:39.000]  對於猶太人來說
[00:17:39.000 --> 00:17:41.000]  他們沒什麼阻礙的
[00:17:41.000 --> 00:17:43.000]  他進來他可以不在那裡停留
[00:17:43.000 --> 00:17:44.000]  他進到另外一道門進去
[00:17:44.000 --> 00:17:46.000]  就去到猶太人可以去的地方
[00:17:46.000 --> 00:17:49.000]  但是只是在這個空間裡
[00:17:49.000 --> 00:17:53.000]  這幫外邦人就受到很大的阻礙
[00:17:53.000 --> 00:17:56.000]  不能夠親近上帝
[00:17:56.000 --> 00:17:58.000]  在聖殿裡有盲的人
[00:17:58.000 --> 00:18:00.000]  有瘸子去到耶穌跟前
[00:18:00.000 --> 00:18:02.000]  他們醫好他們
[00:18:02.000 --> 00:18:04.000]  就像文字有挑戰
[00:18:04.000 --> 00:18:07.000]  我們將這些圖畫拼湊在一起的時候
[00:18:07.000 --> 00:18:08.000]  我們就會說
[00:18:08.000 --> 00:18:10.000]  這個耶穌是一個怎樣的耶穌呢
[00:18:10.000 --> 00:18:11.000]  我們今天都要問
[00:18:11.000 --> 00:18:14.000]  到底這個耶穌是一個怎樣的耶穌呢
[00:18:14.000 --> 00:18:16.000]  他可以是一位很謙卑的
[00:18:16.000 --> 00:18:17.000]  很柔和的
[00:18:17.000 --> 00:18:19.000]  騎著驢驅子
[00:18:19.000 --> 00:18:22.000]  進到耶路撒冷的那位王
[00:18:22.000 --> 00:18:27.000]  王應該是很威武的
[00:18:27.000 --> 00:18:29.000]  但是他是一個王
[00:18:29.000 --> 00:18:33.000]  但是他又很謙和的
[00:18:33.000 --> 00:18:35.000]  但是你說他謙和呢
[00:18:35.000 --> 00:18:37.000]  他見到這些這麼不公平的東西
[00:18:37.000 --> 00:18:40.000]  他要個人的
[00:18:40.000 --> 00:18:43.000]  將那些兌換銀錢的人的桌子
[00:18:43.000 --> 00:18:45.000]  賣甲子之人的椅子
[00:18:45.000 --> 00:18:46.000]  全部推走
[00:18:46.000 --> 00:18:48.000]  這個這樣的圖像
[00:18:48.000 --> 00:18:49.000]  再加上他進到聖殿裏面
[00:18:49.000 --> 00:18:52.000]  又醫好病人
[00:18:52.000 --> 00:18:54.000]  這班宗教界的人士
[00:18:54.000 --> 00:18:57.000]  到底他是誰呢
[00:18:57.000 --> 00:18:58.000]  這位耶穌
[00:18:58.000 --> 00:19:01.000]  在當日的這班觀眾
[00:19:01.000 --> 00:19:02.000]  或者是聽眾
[00:19:02.000 --> 00:19:04.000]  或者是人士的心目中
[00:19:04.000 --> 00:19:06.000]  那些無從拿捏
[00:19:06.000 --> 00:19:08.000]  到底他是誰呢
[00:19:08.000 --> 00:19:13.000]  到底他是誰呢
[00:19:13.000 --> 00:19:16.000]  接著在第十八節那一處
[00:19:16.000 --> 00:19:18.000]  早晨回城的時候
[00:19:18.000 --> 00:19:19.000]  我們就說
[00:19:19.000 --> 00:19:21.000]  他現在進了耶路撒冷
[00:19:21.000 --> 00:19:22.000]  又去到聖殿
[00:19:22.000 --> 00:19:23.000]  做了一輪事情的時候
[00:19:23.000 --> 00:19:24.000]  他就出了醒了
[00:19:24.000 --> 00:19:26.000]  然後在第十八節那一處
[00:19:26.000 --> 00:19:27.000]  他就說
[00:19:27.000 --> 00:19:28.000]  早晨翻醒
[00:19:28.000 --> 00:19:29.000]  翻進來的時候
[00:19:29.000 --> 00:19:31.000]  他又做到一件事
[00:19:31.000 --> 00:19:33.000]  他見到一棵無花果樹
[00:19:33.000 --> 00:19:35.000]  走到那棵樹那一處
[00:19:35.000 --> 00:19:36.000]  見到很多葉
[00:19:36.000 --> 00:19:37.000]  想著有果子
[00:19:37.000 --> 00:19:38.000]  但是找不到
[00:19:38.000 --> 00:19:40.000]  他就咒了那棵無花果樹
[00:19:40.000 --> 00:19:43.000]  說從今以後再沒有人
[00:19:43.000 --> 00:19:44.000]  吃你的果子
[00:19:44.000 --> 00:19:48.000]  樹就立不枯幹了
[00:19:48.000 --> 00:19:51.000]  這個什麼人來的
[00:19:51.000 --> 00:19:53.000]  耶穌基督做了很多的事
[00:19:53.000 --> 00:19:54.000]  讓我們的生命
[00:19:54.000 --> 00:19:56.000]  讓當日的人在說
[00:19:56.000 --> 00:19:59.000]  你憑什麼權柄做這些事呢
[00:19:59.000 --> 00:20:02.000]  為什麼你會做這些事呢
[00:20:02.000 --> 00:20:04.000]  為什麼呢
[00:20:04.000 --> 00:20:07.000]  所以第十三節那一處
[00:20:07.000 --> 00:20:09.000]  就記載耶穌基督
[00:20:09.000 --> 00:20:11.000]  被人挑戰了
[00:20:11.000 --> 00:20:12.000]  其實主耶穌基督
[00:20:12.000 --> 00:20:13.000]  在我們的生命裡面
[00:20:13.000 --> 00:20:16.000]  我們很多時候都會很質疑
[00:20:16.000 --> 00:20:19.000]  到底為什麼耶穌會做這些事呢
[00:20:19.000 --> 00:20:20.000]  為什麼你會容許
[00:20:20.000 --> 00:20:23.000]  這樣的事情發生呢
[00:20:23.000 --> 00:20:25.000]  我們可以這樣問
[00:20:25.000 --> 00:20:26.000]  但是我們很多時候
[00:20:26.000 --> 00:20:28.000]  又得不到答案
[00:20:28.000 --> 00:20:30.000]  好像上帝在我們的生命
[00:20:30.000 --> 00:20:31.000]  在我們的苦難之中
[00:20:31.000 --> 00:20:33.000]  上帝好像很沉默
[00:20:33.000 --> 00:20:39.000]  沉默得非常的不合理
[00:20:39.000 --> 00:20:41.000]  我們在這個世界裡面
[00:20:41.000 --> 00:20:45.000]  什麼都有時間性
[00:20:45.000 --> 00:20:47.000]  有一個很合理的
[00:20:47.000 --> 00:20:50.000]  辦成這件事的時間性
[00:20:50.000 --> 00:20:53.000]  比方說你進去
[00:20:53.000 --> 00:20:55.000]  什麼康買東西
[00:20:55.000 --> 00:20:56.000]  什麼園買東西
[00:20:56.000 --> 00:20:58.000]  你排一條路排得很長
[00:20:58.000 --> 00:21:00.000]  不合理地長的話
[00:21:00.000 --> 00:21:02.000]  你都會很煩躁
[00:21:02.000 --> 00:21:03.000]  交電費
[00:21:03.000 --> 00:21:05.000]  不合理地等久一點
[00:21:05.000 --> 00:21:06.000]  你都會很煩躁
[00:21:06.000 --> 00:21:10.000]  我們好像對很多事情
[00:21:10.000 --> 00:21:12.000]  有一個時間性的限制
[00:21:12.000 --> 00:21:14.000]  這樣就叫合理了
[00:21:14.000 --> 00:21:17.000]  這樣就叫不合理了
[00:21:17.000 --> 00:21:20.000]  你到機場坐完飛機下來的時候
[00:21:20.000 --> 00:21:21.000]  等過關的時候
[00:21:21.000 --> 00:21:23.000]  也有合理等候時間的
[00:21:23.000 --> 00:21:24.000]  過久了的時候
[00:21:24.000 --> 00:21:27.000]  你會罵人的
[00:21:27.000 --> 00:21:29.000]  什麼這麼久的
[00:21:29.000 --> 00:21:33.000]  有些人連醫道都嫌慢
[00:21:33.000 --> 00:21:34.000]  這麼久都不出來
[00:21:34.000 --> 00:21:36.000]  這麼久都不出來
[00:21:36.000 --> 00:21:37.000]  進去之後按手指
[00:21:37.000 --> 00:21:39.000]  機密這麼差
[00:21:39.000 --> 00:21:40.000]  也不讓我出關
[00:21:40.000 --> 00:21:42.000]  我們對什麼事情
[00:21:42.000 --> 00:21:45.000]  都有一個很合理的時段
[00:21:45.000 --> 00:21:46.000]  讓這件事可以辦成
[00:21:46.000 --> 00:21:48.000]  但是在上帝那裡
[00:21:48.000 --> 00:21:51.000]  似乎時間不是祂的關注
[00:21:51.000 --> 00:21:54.000]  是我們的關注
[00:21:54.000 --> 00:21:55.000]  我們一祈禱
[00:21:55.000 --> 00:21:56.000]  就好像我們按鍵一樣
[00:21:56.000 --> 00:21:59.000]  一定要有事情發生
[00:21:59.000 --> 00:22:00.000]  沒有事情發生
[00:22:00.000 --> 00:22:03.000]  就是你不靈
[00:22:03.000 --> 00:22:04.000]  我感冒
[00:22:04.000 --> 00:22:05.000]  現在病得死死的
[00:22:05.000 --> 00:22:07.000]  我和你祈禱
[00:22:07.000 --> 00:22:10.000]  有些人要退燒
[00:22:10.000 --> 00:22:12.000]  祈完禱下門就要退燒
[00:22:12.000 --> 00:22:17.000]  不退燒就是你不上當
[00:22:17.000 --> 00:22:18.000]  我爸爸重病
[00:22:18.000 --> 00:22:19.000]  我和你祈禱
[00:22:19.000 --> 00:22:22.000]  整個教會的人為他祈禱
[00:22:22.000 --> 00:22:23.000]  牧師為他祈禱
[00:22:23.000 --> 00:22:24.000]  夠厲害了吧
[00:22:24.000 --> 00:22:27.000]  兩個牧師一起來
[00:22:27.000 --> 00:22:29.000]  仍然不能退燒
[00:22:29.000 --> 00:22:31.000]  藥好像沒有效
[00:22:31.000 --> 00:22:32.000]  一祈禱按了按鈕
[00:22:32.000 --> 00:22:34.000]  就一定有事情發生
[00:22:34.000 --> 00:22:35.000]  在合理的時間裡面
[00:22:35.000 --> 00:22:37.000]  一定有事情發生
[00:22:37.000 --> 00:22:39.000]  如果不是的話
[00:22:39.000 --> 00:22:45.000]  我們發覺到上帝不是這樣運作的
[00:22:45.000 --> 00:22:47.000]  上帝很多時候就看著
[00:22:47.000 --> 00:22:48.000]  看著你紮紮條
[00:22:48.000 --> 00:22:49.000]  就看著你紮紮條
[00:22:49.000 --> 00:22:50.000]  我們在旁邊看著
[00:22:50.000 --> 00:22:52.000]  上帝說我現在很不上當
[00:22:52.000 --> 00:22:56.000]  那怎麼樣?
[00:22:56.000 --> 00:22:58.000]  你來打救我吧
[00:22:58.000 --> 00:23:00.000]  那怎麼樣?
[00:23:00.000 --> 00:23:03.000]  我們很多時候很不明白
[00:23:03.000 --> 00:23:06.000]  上帝很多時候來到我們中間
[00:23:06.000 --> 00:23:08.000]  很柔和地與我們同行
[00:23:08.000 --> 00:23:12.000]  有時候又好像不在我們身邊
[00:23:12.000 --> 00:23:14.000]  讓我們感覺很孤單
[00:23:14.000 --> 00:23:16.000]  又或者祂從來都沒有離開過我們
[00:23:16.000 --> 00:23:19.000]  讓我們在那裡靠祂的恩典承諾
[00:23:19.000 --> 00:23:22.000]  讓我們渡過苦難
[00:23:22.000 --> 00:23:24.000]  有時候祂讓我們看到
[00:23:24.000 --> 00:23:27.000]  祂憑著公義做一些事情
[00:23:27.000 --> 00:23:28.000]  讓我們很難理解
[00:23:28.000 --> 00:23:31.000]  為什麼有一位柔和兼卑的上帝
[00:23:31.000 --> 00:23:33.000]  一位柔和兼卑的王
[00:23:33.000 --> 00:23:35.000]  好像這麼粗暴地
[00:23:35.000 --> 00:23:37.000]  進到聖殿裡面去
[00:23:37.000 --> 00:23:40.000]  把剝削的人全部趕走
[00:23:40.000 --> 00:23:41.000]  傳了一個心話
[00:23:41.000 --> 00:23:44.000]  我的殿應該成為所有人的殿
[00:23:44.000 --> 00:23:46.000]  讓他們可以找到上帝
[00:23:46.000 --> 00:23:49.000]  但你們將它變成為賊窩
[00:23:49.000 --> 00:23:51.000]  一個搶掠的地方
[00:23:51.000 --> 00:23:53.000]  一個剝削的地方
[00:23:53.000 --> 00:23:55.000]  一個不公義的地方
[00:23:55.000 --> 00:23:59.000]  一個黑暗的地方
[00:23:59.000 --> 00:24:03.000]  如果聖殿是這樣的話
[00:24:03.000 --> 00:24:05.000]  那個無花果樹被咒坐
[00:24:05.000 --> 00:24:09.000]  不能夠達成一棵樹結果子的
[00:24:09.000 --> 00:24:12.000]  最重要的一個效果的話
[00:24:12.000 --> 00:24:15.000]  那棵樹在樹,等於不在樹
[00:24:15.000 --> 00:24:19.000]  如果聖殿不能成為萬人禱告的殿
[00:24:19.000 --> 00:24:21.000]  它還有什麼用處呢?
[00:24:21.000 --> 00:24:24.000]  無花果樹之被咒坐
[00:24:24.000 --> 00:24:26.000]  無花果樹之死亡
[00:24:26.000 --> 00:24:29.000]  就好像聖殿失去了
[00:24:29.000 --> 00:24:32.000]  上帝預先給它的功能
[00:24:32.000 --> 00:24:36.000]  成為空的一座建築一樣
[00:24:36.000 --> 00:24:39.000]  當人質疑
[00:24:39.000 --> 00:24:43.000]  耶穌,你為什麼有這樣的權柄呢?
[00:24:43.000 --> 00:24:45.000]  耶穌用一個問題回答他
[00:24:45.000 --> 00:24:48.000]  實際上那個問題並不是最重要的
[00:24:48.000 --> 00:24:49.000]  在整個經文裡面
[00:24:49.000 --> 00:24:51.000]  他要我們思考的就是
[00:24:51.000 --> 00:24:53.000]  耶穌基督的權柄
[00:24:53.000 --> 00:24:54.000]  來到我們的時候
[00:24:54.000 --> 00:24:57.000]  祂可以很溫柔地行使祂的權柄
[00:24:57.000 --> 00:25:00.000]  祂又可以很威榮地
[00:25:00.000 --> 00:25:01.000]  很公義地
[00:25:01.000 --> 00:25:04.000]  好像很粗暴地實行祂的權柄
[00:25:04.000 --> 00:25:08.000]  兩個都同一個耶穌
[00:25:08.000 --> 00:25:11.000]  他說我們要怎麼算好呢?
[00:25:11.000 --> 00:25:13.000]  今天在上帝在我們的教會
[00:25:13.000 --> 00:25:16.000]  在我們的信徒群眾裡面
[00:25:16.000 --> 00:25:19.000]  我們每千百年以來的人
[00:25:19.000 --> 00:25:21.000]  都要面對著
[00:25:21.000 --> 00:25:25.000]  到底今天我們要怎樣走下去呢?
[00:25:25.000 --> 00:25:27.000]  在諸多的困難之中
[00:25:27.000 --> 00:25:29.000]  我們要怎樣走下去呢?
[00:25:29.000 --> 00:25:31.000]  到底祂是誰呢?
[00:25:31.000 --> 00:25:36.000]  到底這個耶穌是誰呢?
[00:25:36.000 --> 00:25:38.000]  耶穌用一個問題來回答他
[00:25:38.000 --> 00:25:40.000]  用施洗約翰的洗禮
[00:25:40.000 --> 00:25:42.000]  實際上
[00:25:42.000 --> 00:25:47.000]  很多時候耶穌都是用問題來回答問題
[00:25:47.000 --> 00:25:49.000]  祂就是要讓我們思考
[00:25:49.000 --> 00:25:51.000]  在每一個人的生命裡面
[00:25:51.000 --> 00:25:54.000]  你會怎樣來認識這位耶穌呢?
[00:25:54.000 --> 00:25:57.000]  每一個人對他的經驗都不一樣
[00:25:57.000 --> 00:26:02.000]  甚至每一個人信耶穌的途徑都不一樣
[00:26:02.000 --> 00:26:03.000]  每一個人信耶穌
[00:26:03.000 --> 00:26:07.000]  信到耶穌的過程都不一樣
[00:26:07.000 --> 00:26:10.000]  但我們相信同一位耶穌
[00:26:10.000 --> 00:26:11.000]  祂是一位溫柔
[00:26:11.000 --> 00:26:20.000]  但同時會私人公義憤怒的這位耶穌
[00:26:20.000 --> 00:26:22.000]  整段我們今天所讀的經文
[00:26:22.000 --> 00:26:24.000]  只是講兩件事
[00:26:24.000 --> 00:26:26.000]  到底這個耶穌是怎樣的耶穌
[00:26:26.000 --> 00:26:29.000]  祂私人的權柄到底是怎樣的權柄
[00:26:29.000 --> 00:26:34.000]  讓我們在生活裡面經驗這位主耶穌
[00:26:34.000 --> 00:26:36.000]  看看祂在我們的生命之中
[00:26:36.000 --> 00:26:39.000]  祂要指引我們到底怎樣行
[00:26:39.000 --> 00:26:42.000]  每一個人的氣質都不一樣
[00:26:42.000 --> 00:26:45.000]  每一個人在宿靈裡面的成長都不一樣
[00:26:45.000 --> 00:26:50.000]  每一個人在宿靈生命裡面的成熟度都不一樣
[00:26:50.000 --> 00:26:54.000]  我們深信上帝會在我們的生命裡面
[00:26:54.000 --> 00:26:59.000]  不斷的帶領我們指引我們
[00:26:59.000 --> 00:27:01.000]  然後在二十八節打後
[00:27:01.000 --> 00:27:03.000]  耶穌講一個例子
[00:27:03.000 --> 00:27:05.000]  那個例子在我們今天生活裡面
[00:27:05.000 --> 00:27:07.000]  是經常碰到的例子
[00:27:07.000 --> 00:27:11.000]  有一段時候耶穌基督講的故事很好聽
[00:27:11.000 --> 00:27:14.000]  但要我們細心想
[00:27:14.000 --> 00:27:17.000]  但這個似乎我們想都不用想
[00:27:17.000 --> 00:27:21.000]  似乎是我們對生活裡面常見的事
[00:27:21.000 --> 00:27:24.000]  如果家裡有兒子有女兒有孫子的話
[00:27:24.000 --> 00:27:27.000]  經常不斷發生
[00:27:27.000 --> 00:27:30.000]  我有兒子來跟我下街買豉油回來
[00:27:30.000 --> 00:27:35.000]  為什麼經常都是我叫妹妹去
[00:27:35.000 --> 00:27:38.000]  妹妹你跟我去買一瓶豉油回來
[00:27:38.000 --> 00:27:40.000]  為什麼我要去
[00:27:40.000 --> 00:27:42.000]  好了好了我算了跟你去
[00:27:42.000 --> 00:27:44.000]  後來又不去
[00:27:44.000 --> 00:27:45.000]  可能講了沒多久的時候
[00:27:45.000 --> 00:27:49.000]  哥哥就說還是去買回來就算了
[00:27:49.000 --> 00:27:53.000]  就是在這樣的例子
[00:27:53.000 --> 00:27:54.000]  叫個大仔來
[00:27:54.000 --> 00:27:57.000]  你去葡萄園幫我做點事
[00:27:57.000 --> 00:28:00.000]  後來他後悔就去了
[00:28:00.000 --> 00:28:03.000]  叫個細仔說你去吧
[00:28:03.000 --> 00:28:04.000]  好了好了我去吧
[00:28:04.000 --> 00:28:07.000]  怎知道又不去
[00:28:07.000 --> 00:28:09.000]  這個例子耶穌基督講的例子
[00:28:09.000 --> 00:28:17.000]  實際上是我們每一個人都明白的
[00:28:17.000 --> 00:28:19.000]  但是在經文的結束的時候
[00:28:19.000 --> 00:28:20.000]  第31節結尾
[00:28:20.000 --> 00:28:22.000]  到32節的時候
[00:28:22.000 --> 00:28:24.000]  耶穌說我實在告訴你們
[00:28:24.000 --> 00:28:28.000]  稅利和娼妓賭給你們先進上帝的國
[00:28:28.000 --> 00:28:31.000]  剛才問耶穌你憑什麼權柄
[00:28:31.000 --> 00:28:33.000]  做這些事那班人
[00:28:33.000 --> 00:28:34.000]  耶穌講這句話
[00:28:34.000 --> 00:28:36.000]  好嚴厲
[00:28:36.000 --> 00:28:38.000]  好像跟那個謙柔的王
[00:28:38.000 --> 00:28:41.000]  好像很不配合
[00:28:41.000 --> 00:28:47.000]  講的麻煩你講得好聽一點
[00:28:47.000 --> 00:28:53.000]  娼妓稅利賭給你們先進上帝的國
[00:28:53.000 --> 00:28:56.000]  約翰到你們來指引你們走異路
[00:28:56.000 --> 00:28:57.000]  你們不信他
[00:28:57.000 --> 00:28:59.000]  稅利和娼妓信了他
[00:28:59.000 --> 00:29:01.000]  你們看見了以後
[00:29:01.000 --> 00:29:05.000]  還是不悔不去信他
[00:29:05.000 --> 00:29:08.000]  這些說話真的很難聽
[00:29:08.000 --> 00:29:14.000]  很難啃
[00:29:14.000 --> 00:29:18.000]  實際上耶穌基督這個意思就是說
[00:29:18.000 --> 00:29:22.000]  我邀請你改變你的心思
[00:29:22.000 --> 00:29:25.000]  改變你的看法
[00:29:25.000 --> 00:29:27.000]  你敢不敢改變
[00:29:27.000 --> 00:29:30.000]  你敢改變就行了
[00:29:30.000 --> 00:29:33.000]  你認識這位耶穌是怎樣的耶穌
[00:29:33.000 --> 00:29:35.000]  按著你的認識
[00:29:35.000 --> 00:29:40.000]  你改變一下
[00:29:40.000 --> 00:29:43.000]  可能耶穌對我們很謙柔
[00:29:43.000 --> 00:29:46.000]  我們只是認識謙柔的耶穌
[00:29:46.000 --> 00:29:48.000]  但我們從來都不認識
[00:29:48.000 --> 00:29:51.000]  那位可以發怒的耶穌
[00:29:51.000 --> 00:29:56.000]  我們從來都不敢想耶穌會發怒
[00:29:56.000 --> 00:30:00.000]  一按鍵你就要認我
[00:30:00.000 --> 00:30:12.000]  一按鍵你試試你可不可以認我
[00:30:12.000 --> 00:30:14.000]  我們今天真的要悔改
[00:30:14.000 --> 00:30:16.000]  到底我們的耶穌對我們來說
[00:30:16.000 --> 00:30:19.000]  是怎樣的耶穌
[00:30:19.000 --> 00:30:21.000]  他是有權柄的
[00:30:21.000 --> 00:30:22.000]  他講的有權柄
[00:30:22.000 --> 00:30:25.000]  他有權柄做很多的事
[00:30:25.000 --> 00:30:28.000]  他是謙柔的
[00:30:28.000 --> 00:30:29.000]  他是公義的
[00:30:29.000 --> 00:30:32.000]  可以發怒的
[00:30:32.000 --> 00:30:35.000]  可以將生命裏面很多不公義的事
[00:30:35.000 --> 00:30:37.000]  繩之於法的
[00:30:37.000 --> 00:30:40.000]  到底他是誰來的呢
[00:30:40.000 --> 00:30:44.000]  我們今天真的要改變一下我們的心思
[00:30:44.000 --> 00:30:51.000]  重新來認識這位耶穌
[00:30:51.000 --> 00:30:54.000]  謙柔不代表他沒有能力
[00:30:54.000 --> 00:30:59.000]  正如我們現在經常在社會裏面聽到的聲音
[00:30:59.000 --> 00:31:04.000]  大聲不代表我沒有禮貌
[00:31:04.000 --> 00:31:08.000]  小聲不代表我沒有權能
[00:31:08.000 --> 00:31:15.000]  我不講話不代表我死的
[00:31:15.000 --> 00:31:21.000]  有一位意大利的哲學家
[00:31:21.000 --> 00:31:22.000]  叫做Bobbio
[00:31:22.000 --> 00:31:24.000]  他寫了一本書
[00:31:24.000 --> 00:31:26.000]  哲學家很多時候我們說
[00:31:26.000 --> 00:31:28.000]  現在讀哲學到底有什麼用呢
[00:31:28.000 --> 00:31:29.000]  有人說什麼叫做哲學呢
[00:31:29.000 --> 00:31:31.000]  好像在一個黑漆漆的房間裏面
[00:31:31.000 --> 00:31:32.000]  找一隻黑貓
[00:31:32.000 --> 00:31:33.000]  你怎樣去找呢
[00:31:33.000 --> 00:31:36.000]  只有兩隻眼閃呀閃呀
[00:31:36.000 --> 00:31:38.000]  哲學就是在一個黑房裏面
[00:31:38.000 --> 00:31:40.000]  絕對的黑漆漆的房間裏面
[00:31:40.000 --> 00:31:41.000]  找一隻黑色的貓
[00:31:41.000 --> 00:31:42.000]  都不知道自己在做什麼
[00:31:42.000 --> 00:31:44.000]  這是對哲學的一個
[00:31:44.000 --> 00:31:46.000]  好像一個鄙視
[00:31:46.000 --> 00:31:47.000]  實際上不是
[00:31:47.000 --> 00:31:50.000]  哲學就是問一些很多常人不會問的問題
[00:31:50.000 --> 00:31:52.000]  嘗試在人的生活裏面
[00:31:52.000 --> 00:31:53.000]  生命裏面
[00:31:53.000 --> 00:31:55.000]  過往的經驗裏面
[00:31:55.000 --> 00:31:56.000]  過去的思維裏面
[00:31:56.000 --> 00:31:58.000]  再找一些東西
[00:31:58.000 --> 00:32:00.000]  可以向我們這一代人講說話
[00:32:00.000 --> 00:32:02.000]  很多人沒有想過這些問題
[00:32:02.000 --> 00:32:06.000]  哲學家是在想的
[00:32:06.000 --> 00:32:07.000]  這個意大利的哲學家
[00:32:07.000 --> 00:32:09.000]  見到一個現象
[00:32:09.000 --> 00:32:11.000]  他寫了一本書
[00:32:11.000 --> 00:32:15.000]  叫做《讚美溫柔》
[00:32:15.000 --> 00:32:17.000]  《讚美溫柔》
[00:32:17.000 --> 00:32:18.000]  我們認為溫柔就是任人打
[00:32:18.000 --> 00:32:24.000]  打到不還口那些
[00:32:24.000 --> 00:32:26.000]  我們Stephen 見到一個女朋友
[00:32:26.000 --> 00:32:27.000]  在地上摑男朋友
[00:32:27.000 --> 00:32:32.000]  有多少十巴的
[00:32:32.000 --> 00:32:36.000]  你不會這樣看的
[00:32:36.000 --> 00:32:38.000]  這個Embrace of meekness
[00:32:38.000 --> 00:32:39.000]  對溫柔
[00:32:39.000 --> 00:32:43.000]  用哲學家的眼光態度來寫
[00:32:43.000 --> 00:32:45.000]  他發覺在人類的德行歷史裏面
[00:32:45.000 --> 00:32:48.000]  將所謂學術的歷史
[00:32:48.000 --> 00:32:50.000]  或者將哲學的歷史
