
[00:00:00.000 --> 00:00:03.680]  今天我們要講的是教會DNA系列裏面
[00:18:54.240 --> 00:18:55.280]  你是我的愛子
[00:18:55.280 --> 00:18:57.520]  是從詩篇第二篇來的
[00:18:57.520 --> 00:18:58.880]  詩篇第二篇說到
[00:18:58.880 --> 00:19:03.040]  上帝已經勒他的兒子做君王
[00:19:03.040 --> 00:19:04.160]  但是第二句
[00:19:04.160 --> 00:19:05.600]  我喜愛你
[00:19:05.600 --> 00:19:07.520]  這句又是從哪裡來的?
[00:19:07.520 --> 00:19:09.760]  以塞亞書第四十二章
[00:19:09.760 --> 00:19:14.160]  開始受苦僕人的試歌
[00:19:14.160 --> 00:19:17.760]  你說到耶穌被告作王
[00:19:17.760 --> 00:19:19.920]  然而上帝的國
[00:19:19.920 --> 00:19:24.000]  會在哪裡達成來到這個世界?
[00:19:24.000 --> 00:19:28.160]  在他做受苦僕人的當中
[00:19:28.160 --> 00:19:29.360]  第三個片段
