
[00:00:00.000 --> 00:00:02.240]  願仆人口中的言語
[00:19:18.080 --> 00:19:19.600]  其他的人
[00:19:19.600 --> 00:19:21.520]  那些無權力的人
[00:19:21.520 --> 00:19:22.800]  不夠惡的人
[00:19:22.800 --> 00:19:25.160]  當然就會被犧牲
[00:19:25.160 --> 00:19:26.840]  被打低
[00:19:28.160 --> 00:19:31.280]  這個是不是我們今天的社會呢?
[00:19:31.280 --> 00:19:34.360]  經濟的情況
[00:19:34.360 --> 00:19:35.960]  香港
[00:19:35.960 --> 00:19:37.760]  是不是很差呢?
[00:19:37.760 --> 00:19:39.440]  可能大家覺得
[00:19:39.440 --> 00:19:40.920]  都不是很差而已,是不是?
[00:19:40.920 --> 00:19:44.040]  什麼貿易戰都好像不是很關我們事,為什麼呢?
[00:19:44.040 --> 00:19:47.680]  因為大家看出去那個觀塘市中心重建項目
[00:19:47.680 --> 00:19:49.440]  你有沒有去排隊呢?
[00:19:49.440 --> 00:19:52.840]  那麼在這個報章的報道說
[00:19:52.840 --> 00:19:55.360]  有七千七百多人
[00:19:55.480 --> 00:19:58.600]  是入票來營購這些單位的
[00:19:58.600 --> 00:20:00.000]  但其實是賣
[00:20:00.000 --> 00:20:02.480]  488個而已
[00:20:02.480 --> 00:20:06.280]  所以是超過了十五倍的營購
[00:20:06.280 --> 00:20:07.280]  你想一下
[00:20:07.280 --> 00:20:08.720]  有很多人呢
[00:20:08.720 --> 00:20:11.320]  有錢來買這些單位的
[00:20:11.320 --> 00:20:12.720]  原因是什麼呢?
[00:20:12.720 --> 00:20:14.480]  因為根據報章的報道
[00:20:14.480 --> 00:20:15.480]  這個樓盤
[00:20:15.480 --> 00:20:17.640]  是叫做低價散貨
[00:20:17.640 --> 00:20:20.200]  低價散貨
[00:20:20.200 --> 00:20:22.080]  那麼究竟是多低價呢?
[00:20:22.720 --> 00:20:26.480]  平均的呎價就是一萬七千三百元一呎
[00:20:26.480 --> 00:20:28.400]  已經是低價了
[00:20:28.400 --> 00:20:31.280]  很便宜的了,因為通常都是一萬九千
[00:20:31.280 --> 00:20:34.040]  甚至乎高過一萬九千的
[00:20:34.040 --> 00:20:35.520]  那麼我們想一下
[00:20:35.520 --> 00:20:37.640]  一平方呎
[00:20:37.640 --> 00:20:38.640]  大概這麼多
[00:20:38.640 --> 00:20:40.760]  一萬七千三百元
[00:20:40.760 --> 00:20:43.160]  究竟我們的人工
[00:20:43.160 --> 00:20:45.160]  可以買到多少
[00:20:45.160 --> 00:20:47.360]  這樣的面積呢?
[00:20:47.360 --> 00:20:51.080]  最低的入場費
[00:20:51.080 --> 00:20:52.240]  是七百多萬
[00:20:52.840 --> 00:20:53.760]  就是最低的了
[00:20:53.760 --> 00:20:55.120]  大部分呢
[00:20:55.120 --> 00:20:56.880]  一定是遠超過這個
[00:20:56.880 --> 00:20:59.560]  那麼我就看報紙裡面說
[00:20:59.560 --> 00:21:00.960]  有一位買家呢
[00:21:00.960 --> 00:21:03.760]  他用了一千多萬買了一個單位
[00:21:03.760 --> 00:21:04.920]  那麼他不斷地說
[00:21:04.920 --> 00:21:07.400]  哇,這個價錢真的很便宜,很便宜的
[00:21:07.400 --> 00:21:08.800]  一千多萬
[00:21:08.800 --> 00:21:11.120]  那麼就好像說到一千多元那樣
[00:21:11.120 --> 00:21:12.960]  當然在他眼中就是一千多元了
[00:21:12.960 --> 00:21:15.200]  那麼就非常之便宜,非常之便宜
[00:21:15.200 --> 00:21:16.680]  但其實
[00:21:16.680 --> 00:21:17.680]  在上一個月
[00:21:17.680 --> 00:21:18.720]  十一月份
[00:21:18.720 --> 00:21:20.480]  有一個機構
[00:21:20.840 --> 00:21:24.880]  來去發表了一個叫做香港各區的貧窮情況的報告
[00:21:24.880 --> 00:21:26.800]  最多貧窮的人
[00:21:26.800 --> 00:21:28.280]  人口在哪裡呢?
[00:21:28.280 --> 00:21:30.120]  就是這個區
[00:21:30.120 --> 00:21:32.360]  就是說呢
[00:21:32.360 --> 00:21:34.800]  這個區裡面有這麼多貧窮的人
[00:21:34.800 --> 00:21:36.000]  不過呢
[00:21:36.000 --> 00:21:38.280]  有七千七百多人願意
[00:21:38.280 --> 00:21:40.600]  進來去買這個地方
[00:21:40.600 --> 00:21:42.720]  那麼立刻就令到這個
[00:21:42.720 --> 00:21:45.080]  貧窮的人口降低
[00:21:45.080 --> 00:21:47.680]  富有的人口就會升高了
[00:21:47.680 --> 00:21:49.320]  那麼是不是值得高興呢?
[00:21:50.080 --> 00:21:51.000]  抑或其實
[00:21:51.000 --> 00:21:52.240]  是很悲哀呢?
[00:21:52.240 --> 00:21:55.840]  經濟的情況
[00:21:55.840 --> 00:21:57.240]  每個人不同
[00:21:57.240 --> 00:22:00.520]  但另一個情況其實是我們大家都一起
[00:22:00.520 --> 00:22:01.800]  要來去留心
[00:22:01.800 --> 00:22:03.520]  也都令到我們很擔心的
[00:22:03.520 --> 00:22:04.280]  是什麼呢?
[00:22:04.280 --> 00:22:07.080]  就是早兩個禮拜有一個社福機構
[00:22:07.080 --> 00:22:09.200]  去做了一個公佈
[00:22:09.200 --> 00:22:10.560]  就是他們
[00:22:10.560 --> 00:22:13.760]  去向一些香港的小學生
[00:22:13.760 --> 00:22:15.920]  是三至六年級的學生
[00:22:15.920 --> 00:22:18.520]  來去了解一下他們那個情緒的狀況
[00:22:18.880 --> 00:22:20.960]  結果是非常令人擔心的
[00:22:20.960 --> 00:22:23.080]  因為在報告裡面說
[00:22:23.080 --> 00:22:26.520]  受訪的小三至小六的學生裡面
[00:22:26.520 --> 00:22:28.200]  有百分之十二
[00:22:28.200 --> 00:22:29.800]  是有嚴重的抑鬱
[00:22:29.800 --> 00:22:32.680]  嚴重的抑鬱就是說他一定要去看醫生
[00:22:32.680 --> 00:22:36.640]  甚至乎其實看醫生未必能夠幫他完全處理他的問題
[00:22:36.640 --> 00:22:39.640]  而他們面對一個很大的危機是什麼呢?
[00:22:39.640 --> 00:22:41.720]  就是那個學童的自殺
[00:22:41.720 --> 00:22:43.760]  大家想一下
[00:22:43.760 --> 00:22:46.520]  這個是不是我們會很擔心的呢?
[00:22:47.280 --> 00:22:49.800]  雖然我們以往覺得有一句話叫做
[00:22:49.800 --> 00:22:51.440]  少年不知愁滋味
[00:22:51.440 --> 00:22:54.600]  這麼年輕在哪裡知道有什麼困難呢?
[00:22:54.600 --> 00:22:56.000]  又不用去養家
[00:22:56.000 --> 00:22:57.280]  去讀書就可以了
[00:22:57.280 --> 00:22:59.960]  但是大家知不知道今時今日的小朋友
[00:22:59.960 --> 00:23:03.360]  他們的壓力可能是不會比正在做事的人小
[00:23:03.360 --> 00:23:06.360]  要面對很多的競爭
[00:23:06.360 --> 00:23:08.040]  很多的挑戰
[00:23:08.040 --> 00:23:10.160]  當然
[00:23:10.160 --> 00:23:11.240]  家長的壓力
[00:23:11.240 --> 00:23:12.320]  也是不小的
[00:23:12.320 --> 00:23:12.920]  是不是?
[00:23:12.920 --> 00:23:14.080]  很多的
[00:23:14.080 --> 00:23:16.400]  家長在這一段時間
[00:23:16.640 --> 00:23:19.120]  都很想為自己的小朋友
[00:23:19.120 --> 00:23:20.520]  來找學校
[00:23:20.520 --> 00:23:22.200]  我的小女兒快升中了
[00:23:22.200 --> 00:23:23.800]  她也不知道看了多少學校
[00:23:23.800 --> 00:23:25.400]  不過她也沒什麼
[00:23:25.400 --> 00:23:26.040]  不過因為
[00:23:26.040 --> 00:23:27.800]  人人都去看就去看看
[00:23:27.800 --> 00:23:29.320]  那麼
[00:23:29.320 --> 00:23:31.320]  面對一個這樣的環境
[00:23:31.320 --> 00:23:32.920]  連小朋友
[00:23:32.920 --> 00:23:35.320]  都出現了情緒的問題
[00:23:35.320 --> 00:23:37.560]  我們這個社會
[00:23:37.560 --> 00:23:40.720]  其實真是一個很大的危機
[00:23:40.720 --> 00:23:43.640]  套用了先知的訊息
[00:23:43.640 --> 00:23:46.600]  讓我們今天來讀這段經文的人
[00:23:46.800 --> 00:23:49.080]  我們有些什麼的提醒呢?
[00:23:49.080 --> 00:23:52.560]  先知讓我們知道
[00:23:52.560 --> 00:23:54.760]  艱難的日子是沒辦法避免的
[00:23:54.760 --> 00:23:56.960]  是我們躲不過的
[00:23:56.960 --> 00:23:59.760]  不過就像我剛才那樣說的
[00:23:59.760 --> 00:24:03.320]  經過了考驗、打擊、困難
[00:24:03.320 --> 00:24:05.760]  我們期待的
[00:24:05.760 --> 00:24:07.240]  是一個美好的結果
[00:24:07.240 --> 00:24:09.240]  先知要讓我們知道
[00:24:09.240 --> 00:24:10.520]  就是這些艱難的日子
[00:24:10.520 --> 00:24:11.720]  既然沒辦法避免
[00:24:11.720 --> 00:24:12.440]  但是
[00:24:12.440 --> 00:24:15.240]  從歷史裡面給我們一個很大的提醒就是
[00:24:15.240 --> 00:24:16.720]  總會有結束的一天
[00:24:16.720 --> 00:24:19.640]  它不會永遠一直延續下去
[00:24:19.640 --> 00:24:20.840]  到那一天
[00:24:20.840 --> 00:24:23.120]  就是上帝拯救的日子來到的時候
[00:24:23.120 --> 00:24:24.600]  這個艱難會結束
[00:24:24.600 --> 00:24:27.120]  艱難的出現是讓我們去知道
[00:24:27.120 --> 00:24:30.080]  要珍惜平凡、平常的日子
[00:24:30.080 --> 00:24:31.520]  因為原來呢
[00:24:31.520 --> 00:24:33.040]  平安無事
[00:24:33.040 --> 00:24:35.640]  本身已經是一個值得感恩
[00:24:35.640 --> 00:24:37.600]  而在艱難的時候
[00:24:37.600 --> 00:24:39.680]  也讓人體會到一件事
[00:24:39.680 --> 00:24:41.320]  人是很軟弱
[00:24:41.320 --> 00:24:42.240]  人是有限
[00:24:42.560 --> 00:24:45.600]  我們沒辦法靠自己的能力來改變
[00:24:45.600 --> 00:24:46.640]  唯有
[00:24:46.640 --> 00:24:48.240]  上帝先邪出路
[00:24:48.240 --> 00:24:52.320]  在難關底下的信徒是怎樣的呢?
[00:24:52.320 --> 00:24:55.240]  在歷史裡面有很多的例子給我們
[00:24:55.240 --> 00:24:57.960]  初代的教會面對迫害
[00:24:57.960 --> 00:25:03.040]  在基督教未成為一個羅馬帝國的國教之前
[00:25:03.040 --> 00:25:06.360]  信徒是不能夠有公開的聚會
[00:25:06.360 --> 00:25:08.640]  他們在什麼地方聚會呢?
[00:25:08.640 --> 00:25:10.680]  就是在地下室
[00:25:10.960 --> 00:25:13.320]  來去聚會,他們躲起來來去聚會
[00:25:13.320 --> 00:25:14.920]  他們當時呢
[00:25:14.920 --> 00:25:16.800]  並沒有這一本聖經
[00:25:16.800 --> 00:25:19.840]  大家知不知道為什麼我們手上
[00:25:19.840 --> 00:25:21.440]  可以有這些聖經的書卷
[00:25:21.440 --> 00:25:24.640]  是有很多的信徒冒著生命的危險
[00:25:24.640 --> 00:25:26.280]  將它保留下來
[00:25:26.280 --> 00:25:30.240]  因為當他們被發現收藏這些書卷
[00:25:30.240 --> 00:25:31.440]  那個結果就是
[00:25:31.440 --> 00:25:33.880]  被扔進那些鬥獸場裡面
[00:25:33.880 --> 00:25:36.720]  所以當我們每一次去讀聖經的時候
[00:25:36.720 --> 00:25:37.600]  我們要知道
[00:25:37.600 --> 00:25:39.400]  是有很多的人用他們的命
[00:25:39.840 --> 00:25:41.080]  來去換取回來
[00:25:41.080 --> 00:25:46.040]  教會在艱難的底下
[00:25:46.040 --> 00:25:48.680]  是讓我們更加來去知道
[00:25:48.680 --> 00:25:50.680]  除了倚靠神
[00:25:50.680 --> 00:25:53.680]  沒有其他的可以來去倚靠
[00:25:53.680 --> 00:25:55.840]  當我們去記得起
[00:25:55.840 --> 00:25:57.640]  那些受苦裡面的信徒
[00:25:57.640 --> 00:25:59.680]  我們也都肅然起敬
[00:25:59.680 --> 00:26:01.200]  在
[00:26:01.200 --> 00:26:03.440]  大概四十年前
[00:26:03.440 --> 00:26:06.920]  中國國內的改革開放之前
[00:26:07.440 --> 00:26:10.560]  很多的信徒都是面對類似的逼迫
[00:26:10.560 --> 00:26:14.640]  他們沒有辦法有機會回到教會聚會
[00:26:14.640 --> 00:26:17.320]  他們只能夠躲在家裡
[00:26:17.320 --> 00:26:20.120]  因為當時的教會已經變成了戲院
[00:26:20.120 --> 00:26:21.200]  變成了工廠
[00:26:21.200 --> 00:26:23.240]  我們當中有一些弟兄姊妹
[00:26:23.240 --> 00:26:25.040]  他們在國內來到香港
[00:26:25.040 --> 00:26:27.800]  他們以往在國內參與過教會
[00:26:27.800 --> 00:26:30.080]  都會聽過不少這樣的經歷
[00:26:30.080 --> 00:26:33.920]  他們繼續次次的禱告
[00:26:33.920 --> 00:26:37.080]  就算可能他們沒有聖經在手
[00:26:37.080 --> 00:26:39.640]  他們就憑著他們記得起的經文
[00:26:39.640 --> 00:26:41.640]  來一起去分享
[00:26:41.640 --> 00:26:44.600]  等待有機會恢復聚會的一天
[00:26:44.600 --> 00:26:46.040]  當然
[00:26:46.040 --> 00:26:50.000]  結果在過去的差不多四十年裡面
[00:26:50.000 --> 00:26:52.480]  教會一直可以恢復
[00:26:52.480 --> 00:26:55.400]  他們有機會來去崇拜
[00:26:55.400 --> 00:26:56.840]  可以有聚會
[00:26:56.840 --> 00:26:58.560]  已經是非常感恩的喜樂
[00:26:58.560 --> 00:27:00.160]  但是到了今天
[00:27:00.160 --> 00:27:02.640]  國內的教會又再一次面對
[00:27:02.640 --> 00:27:04.120]  被迫害的情況
[00:27:04.120 --> 00:27:06.360]  大家可能都沒有想過
[00:27:06.680 --> 00:27:08.320]  原來四十年前發生的事
[00:27:08.320 --> 00:27:11.240]  可能今天又再次地出現
[00:27:11.240 --> 00:27:15.760]  小朋友不可以回到教會當中
[00:27:15.760 --> 00:27:17.080]  這是真摯
[00:27:17.080 --> 00:27:20.880]  教會很多暑期本來給青少年的活動
[00:27:20.880 --> 00:27:22.280]  也都要去停止
[00:27:22.280 --> 00:27:23.960]  更加
[00:27:23.960 --> 00:27:25.200]  重要的就是
[00:27:25.200 --> 00:27:27.400]  本來在香港有些社福機構
[00:27:27.400 --> 00:27:29.280]  教會背景的
[00:27:29.280 --> 00:27:31.160]  在國內有很多的服務
[00:27:31.160 --> 00:27:32.320]  都要停止
[00:27:32.320 --> 00:27:34.240]  因為這些的參與
[00:27:34.240 --> 00:27:36.320]  我都曾經在當中參與過
[00:27:36.720 --> 00:27:38.520]  是突然之間就停止了
[00:27:38.520 --> 00:27:40.120]  沒有辦法繼續
[00:27:40.120 --> 00:27:44.400]  在早一段時間
[00:27:44.400 --> 00:27:46.320]  我在神學院有一個學生
[00:27:46.320 --> 00:27:48.520]  他找我聊天
[00:27:48.520 --> 00:27:52.960]  我看到他都是帶著很多的
[00:27:52.960 --> 00:27:54.520]  憂慮的樣子
[00:27:54.520 --> 00:27:55.760]  我就問他發生什麼事
[00:27:55.760 --> 00:27:57.080]  他就跟我說
[00:27:57.080 --> 00:27:57.600]  牧師
[00:27:57.600 --> 00:27:59.000]  我很想請假
[00:27:59.000 --> 00:27:59.760]  我說不要緊
[00:27:59.760 --> 00:28:01.000]  這裡是大學
[00:28:01.000 --> 00:28:02.920]  你請假就請假
[00:28:02.920 --> 00:28:03.680]  做手續
[00:28:03.680 --> 00:28:04.000]  他說
[00:28:04.000 --> 00:28:05.720]  因為我想請一個學期
[00:28:07.680 --> 00:28:09.360]  我問他為什麼要請一個學期
[00:28:09.360 --> 00:28:12.080]  他說因為他家鄉的教會
[00:28:12.080 --> 00:28:14.680]  其實也是他父母服務的教會
[00:28:14.680 --> 00:28:16.880]  被取締了
[00:28:16.880 --> 00:28:17.920]  查封了
[00:28:17.920 --> 00:28:20.080]  所以他非常擔心
[00:28:20.080 --> 00:28:22.560]  他很希望回到家陪他們
[00:28:22.560 --> 00:28:25.800]  但其實他的家人叫他們不要回去
[00:28:25.800 --> 00:28:28.720]  原因是留在香港會比較安全
[00:28:28.720 --> 00:28:32.320]  但他不忍心丟下自己的家人
[00:28:32.320 --> 00:28:35.080]  不忍心丟下自己家鄉的弟兄姊妹
[00:28:35.080 --> 00:28:36.560]  所以他很想回去
[00:28:37.280 --> 00:28:38.880]  弟兄姊妹這些不是
[00:28:38.880 --> 00:28:41.480]  可能有些人會覺得
[00:28:41.480 --> 00:28:42.920]  這些是片面的報導
[00:28:42.920 --> 00:28:45.160]  其實在國內仍然很好
[00:28:45.160 --> 00:28:46.760]  這些是很真實
[00:28:46.760 --> 00:28:49.360]  在我們身邊發生
[00:28:49.360 --> 00:28:53.120]  所謂針不刺到肉不知痛
[00:28:53.120 --> 00:28:55.240]  當我看到這個學生的時候
[00:28:55.240 --> 00:28:56.520]  他那種擔心
[00:28:56.520 --> 00:28:58.880]  就知道真實的情況
[00:28:58.880 --> 00:29:00.960]  就在我們周圍出現
[00:29:00.960 --> 00:29:04.440]  當我們去讀聖經
[00:29:05.280 --> 00:29:07.840]  我們去讀到有些記載
[00:29:07.840 --> 00:29:11.240]  我們會為一些人去堅守他們的信仰
[00:29:11.240 --> 00:29:15.800]  而不肯向政治的力量屈服
[00:29:15.800 --> 00:29:17.600]  我們會非常佩服
[00:29:17.600 --> 00:29:20.800]  特別是我們從兒童主日學的時候
[00:29:20.800 --> 00:29:24.320]  一直不斷經常會講的故事
[00:29:24.320 --> 00:29:26.800]  就是但爾利那三個朋友
[00:29:26.800 --> 00:29:30.960]  他們因為不肯跪拜尼布格尼撒王的金像
[00:29:30.960 --> 00:29:34.000]  所以就被丟到火窯裡面
[00:29:34.600 --> 00:29:35.920]  我們每個人都認為
[00:29:35.920 --> 00:29:38.880]  這三個朋友真的很勇敢
[00:29:38.880 --> 00:29:41.520]  尼布格尼撒王下了命令
[00:29:41.520 --> 00:29:43.200]  這個是王的法律
[00:29:43.200 --> 00:29:44.880]  你不遵守法律
[00:29:44.880 --> 00:29:46.840]  你就被丟到火窯裡
[00:29:46.840 --> 00:29:49.920]  可能有些人都會覺得
[00:29:49.920 --> 00:29:51.840]  今天國內有這樣的法律
[00:29:51.840 --> 00:29:53.600]  我們就遵守它
[00:29:53.600 --> 00:29:55.080]  但如果這個法律
[00:29:55.080 --> 00:29:57.000]  是要你放棄你的信仰
[00:29:57.000 --> 00:29:58.440]  否定你的神
[00:29:58.440 --> 00:30:00.240]  你想想
[00:30:00.240 --> 00:30:02.040]  你正在讀的聖經
[00:30:02.040 --> 00:30:03.400]  跟你正在做的事情
[00:30:03.400 --> 00:30:04.560]  是不是一致呢?
[00:30:05.200 --> 00:30:07.400]  所以我們心裡
[00:30:07.400 --> 00:30:09.920]  都要圍著國內的頂子妹
[00:30:09.920 --> 00:30:11.240]  來禱告
[00:30:11.240 --> 00:30:14.560]  在一個聖誕的時候
[00:30:14.560 --> 00:30:16.320]  國內的教會
[00:30:16.320 --> 00:30:17.920]  面對的衝擊更加大
[00:30:17.920 --> 00:30:20.120]  大家明白為什麼嗎?
[00:30:20.120 --> 00:30:24.480]  因為這個政治的權力要告訴你
[00:30:24.480 --> 00:30:27.160]  我的能力比你的神更加大
[00:30:27.160 --> 00:30:29.520]  我就不讓你來慶祝聖誕
[00:30:29.520 --> 00:30:33.680]  頂子妹,如果我們想起這樣的情況的時候
[00:30:33.680 --> 00:30:34.840]  我們會不會覺得
[00:30:34.840 --> 00:30:37.360]  我們自己很舒服去慶祝聖誕
[00:30:37.360 --> 00:30:39.680]  是一件很應該的事情呢?
[00:30:39.680 --> 00:30:41.400]  我們會不會在慶祝之餘
[00:30:41.400 --> 00:30:42.560]  我們也要去記得
[00:30:42.560 --> 00:30:44.760]  為什麼基督要來到這個世界呢?
[00:30:44.760 --> 00:30:46.600]  就是因為
[00:30:46.600 --> 00:30:49.640]  看見人在受苦的境況當中
[00:30:49.640 --> 00:30:52.360]  沒辦法靠自己的力量來改變
[00:30:52.360 --> 00:30:54.760]  所以基督才要來到我們裡面
[00:30:54.760 --> 00:30:57.560]  如果我們連這個道理都不明白
[00:30:57.560 --> 00:30:58.600]  根本上
[00:30:58.600 --> 00:31:00.520]  我們就不是在慶祝聖誕
[00:31:01.800 --> 00:31:04.600]  所以很鼓勵頂子妹做一件事
[00:31:04.600 --> 00:31:06.720]  在接下來的時間
[00:31:06.720 --> 00:31:12.480]  我們會有不同的教會的同工去做出一個呼籲
[00:31:12.480 --> 00:31:14.200]  就是我們在聖誕的時候
[00:31:14.200 --> 00:31:14.840]  當然
[00:31:14.840 --> 00:31:16.800]  好像是一個普天同慶
[00:31:16.800 --> 00:31:18.200]  值得高興的日子
[00:31:18.200 --> 00:31:19.920]  但這個不是消費日子
[00:31:19.920 --> 00:31:21.440]  在我們紀念
[00:31:21.440 --> 00:31:23.560]  人仍然活在困苦當中
[00:31:23.560 --> 00:31:26.000]  要來到去依靠神才有出路
[00:31:26.000 --> 00:31:27.440]  所以會鼓勵大家
[00:31:27.440 --> 00:31:29.280]  就是在接下來的時候
[00:31:29.280 --> 00:31:30.600]  當你回教會
[00:31:30.600 --> 00:31:32.360]  你就像牧師那樣
[00:31:32.360 --> 00:31:33.720]  黑色的衣服
[00:31:33.720 --> 00:31:34.520]  當然
[00:31:34.520 --> 00:31:36.800]  我蓋著這件裡面的衣服也是黑色的
[00:31:36.800 --> 00:31:39.040]  雖然有一點點白色的
[00:31:39.040 --> 00:31:40.520]  都是黑色的衣服
[00:31:40.520 --> 00:31:42.720]  我們穿著黑色的衣服
[00:31:42.720 --> 00:31:45.360]  來為受苦的人
[00:31:45.360 --> 00:31:46.600]  去禱告
[00:31:46.600 --> 00:31:49.600]  我們不是面帶著愁容
[00:31:49.600 --> 00:31:51.640]  而是面對著一個
[00:31:51.640 --> 00:31:54.960]  我們想像以外的一種感恩
[00:31:54.960 --> 00:31:57.760]  就是有很多人在這個困難當中
[00:31:57.760 --> 00:31:59.200]  他們去堅守信仰
[00:31:59.400 --> 00:32:00.800]  我們要的不是一個
[00:32:00.800 --> 00:32:02.920]  只是有外表的宗教的行為
[00:32:02.920 --> 00:32:05.920]  而是因為這個信仰給我們有力量
[00:32:05.920 --> 00:32:07.600]  在艱難的裡面
[00:32:07.600 --> 00:32:08.920]  我們繼續去堅持
[00:32:08.920 --> 00:32:10.800]  我們不是用人的才智
[00:32:10.800 --> 00:32:12.000]  不是用人的能力
[00:32:12.000 --> 00:32:13.800]  而是去依靠上帝
[00:32:13.800 --> 00:32:16.720]  讓這個信仰的勇氣
[00:32:16.720 --> 00:32:18.000]  信仰的力量
[00:32:18.000 --> 00:32:19.320]  去向世人
[00:32:19.320 --> 00:32:21.360]  甚至乎是政治的力量
[00:32:21.360 --> 00:32:23.200]  去作出這個見證
[00:32:23.200 --> 00:32:26.000]  究竟誰才是真正的主
[00:32:26.120 --> 00:32:30.120]  誰才是真正來治理這個大地
[00:32:30.120 --> 00:32:31.200]  頂姐妹
[00:32:31.200 --> 00:32:32.200]  這就是今天
[00:32:32.200 --> 00:32:34.200]  在先知的訊息裡面
[00:32:34.200 --> 00:32:35.800]  給我們的提醒
[00:32:35.800 --> 00:32:37.200]  給我們的鼓勵
[00:32:37.200 --> 00:32:39.600]  也盼望我們以實際的行動
[00:32:39.600 --> 00:32:41.000]  來到一起的回應
[00:32:41.000 --> 00:32:43.000]  求主幫助
[00:32:43.000 --> 00:32:44.200]  阿門
