
[00:00:00.000 --> 00:00:05.180]  今天是聖誕節 我很喜歡聖誕歌
[00:20:58.080 --> 00:21:00.080]  道就是耶穌基督
[00:21:00.080 --> 00:21:03.080]  成為一個人
[00:21:03.080 --> 00:21:07.080]  這裡是第十八節
[00:21:07.080 --> 00:21:08.080]  第一章第十八節
[00:21:08.080 --> 00:21:12.080]  就是蕊紅讀的最後一節的聖經
[00:21:12.080 --> 00:21:14.080]  從來沒有人見過神
[00:21:14.080 --> 00:21:16.080]  只有在父懷裡的獨生子
[00:21:16.080 --> 00:21:18.080]  將它顯明出來
[00:21:18.080 --> 00:21:21.080]  這個顯明是英文譯做
[00:21:21.080 --> 00:21:23.080]  Explain 解釋
[00:21:23.080 --> 00:21:25.080]  這個我覺得很奇妙
[00:21:25.080 --> 00:21:29.080]  這句話好像很淺
[00:21:29.080 --> 00:21:31.080]  但好像很深
[00:21:31.080 --> 00:21:34.080]  耶穌基督在世上每一刻都在解釋神
[00:21:34.080 --> 00:21:35.080]  Explain 過
[00:21:35.080 --> 00:21:37.080]  在馬槽裡面Explain 過
[00:21:37.080 --> 00:21:39.080]  他將水變為酒
[00:21:39.080 --> 00:21:40.080]  Explain 過
[00:21:40.080 --> 00:21:45.080]  他赦免了含淫的婦人
[00:21:45.080 --> 00:21:46.080]  也Explain 過
[00:21:46.080 --> 00:21:48.080]  他叫拉撒路復活
[00:21:48.080 --> 00:21:49.080]  Explain 過
[00:21:49.080 --> 00:21:51.080]  他最後晚餐
[00:21:51.080 --> 00:21:52.080]  最後晚餐
[00:21:52.080 --> 00:21:53.080]  最後在赫西瑪尼
[00:21:53.080 --> 00:21:54.080]  在加勒山
[00:21:54.080 --> 00:21:57.080]  都是Explain 過
[00:21:57.080 --> 00:21:59.080]  各位領子妹朋友
[00:21:59.080 --> 00:22:01.080]  今天的聖誕節
[00:22:01.080 --> 00:22:03.080]  我們來到約翰福音第一章
[00:22:03.080 --> 00:22:07.080]  這麼豐富的宴席
[00:22:07.080 --> 00:22:09.080]  我們享受神的恩典
[00:22:09.080 --> 00:22:12.080]  今天上帝邀請世界上每一個人
[00:22:12.080 --> 00:22:15.080]  接受他耶穌基督的禮物
[00:22:15.080 --> 00:22:17.080]  作為他的救恩
[00:22:17.080 --> 00:22:19.080]  凡接受他的
[00:22:19.080 --> 00:22:22.080]  就是信他命的人
[00:22:22.080 --> 00:22:24.080]  他就賜他們全命
[00:22:24.080 --> 00:22:27.080]  作神的兒女
[00:22:27.080 --> 00:22:29.080]  作神的兒女就是
[00:22:29.080 --> 00:22:31.080]  在神的家裡面有份
[00:22:31.080 --> 00:22:33.080]  得著永遠的生命
[00:22:33.080 --> 00:22:36.080]  而且得著永恆美好的歸宿
[00:22:36.080 --> 00:22:37.080]  你成為了神的兒女
[00:22:37.080 --> 00:22:39.080]  你就不需要擔心
[00:22:39.080 --> 00:22:40.080]  生老病死
[00:22:40.080 --> 00:22:41.080]  不需要擔心
[00:22:41.080 --> 00:22:43.080]  將來你治安老院有人治護你
[00:22:43.080 --> 00:22:45.080]  我不是叫你不籌備
[00:22:45.080 --> 00:22:47.080]  但你不需要掛慮擔心
[00:22:47.080 --> 00:22:51.080]  因為你的生命是永恆
[00:22:51.080 --> 00:22:57.080]  上帝為你預備的地方是好得無比
[00:22:57.080 --> 00:23:00.080]  如果你仍然心裡有個掙扎
[00:23:00.080 --> 00:23:02.080]  究竟我是不是真的信了耶穌呢
[00:23:02.080 --> 00:23:04.080]  我這麼多年回教會
[00:23:04.080 --> 00:23:06.080]  我是不是真的接受祂的話呢
[00:23:06.080 --> 00:23:07.080]  如果你不肯定的話
[00:23:07.080 --> 00:23:09.080]  一會兒你祈禱
[00:23:09.080 --> 00:23:10.080]  你自己祈禱
[00:23:10.080 --> 00:23:11.080]  主啊
[00:23:11.080 --> 00:23:14.080]  我願意接受你永遠的生命
[00:23:14.080 --> 00:23:15.080]  多謝你
[00:23:15.080 --> 00:23:16.080]  我願意一生跟隨你
[00:23:16.080 --> 00:23:19.080]  就是這麼簡單的一個禱告
[00:23:19.080 --> 00:23:20.080]  如果你說禱告都不夠
[00:23:20.080 --> 00:23:22.080]  你散了會之後可以來找我
[00:23:22.080 --> 00:23:23.080]  或者我們的執事
[00:23:23.080 --> 00:23:25.080]  我們有幾位坐在這裏
[00:23:25.080 --> 00:23:28.080]  我們會和你詳細的解釋
[00:23:28.080 --> 00:23:30.080]  在這裏當中
[00:23:30.080 --> 00:23:32.080]  我很相信耶穌
[00:23:32.080 --> 00:23:35.080]  我鼓勵大家
[00:23:35.080 --> 00:23:38.080]  效法基督的到食肉身
[00:23:38.080 --> 00:23:40.080]  你的生命在你周圍
[00:23:40.080 --> 00:23:42.080]  其實見到很多有困難的
[00:23:42.080 --> 00:23:43.080]  窮困的
[00:23:43.080 --> 00:23:47.080]  或者是心靈裏面哀傷的人
[00:23:47.080 --> 00:23:51.080]  你實踐耶穌基督的心智
[00:23:51.080 --> 00:23:54.080]  去到他們中間
[00:23:54.080 --> 00:23:57.080]  枝磚鋼櫃去到他們中間
[00:23:57.080 --> 00:23:59.080]  服侍他們
[00:23:59.080 --> 00:24:02.080]  這個是你人生最
[00:24:02.080 --> 00:24:05.080]  可以説最rewarded
[00:24:05.080 --> 00:24:08.080]  大家都知道我和我太太
[00:24:08.080 --> 00:24:12.080]  是在申請去台灣宣教
[00:24:12.080 --> 00:24:17.080]  其實台灣宣教這個崗位很辛苦
[00:24:17.080 --> 00:24:20.080]  台灣的文化語言
[00:24:20.080 --> 00:24:23.080]  其實都和我們有些隔膜
[00:24:23.080 --> 00:24:26.080]  我原本55歲回香港的時候
[00:24:26.080 --> 00:24:27.080]  就和太太說
[00:24:27.080 --> 00:24:28.080]  我們服侍十年
[00:24:28.080 --> 00:24:30.080]  65歲我又回加拿大
[00:24:30.080 --> 00:24:31.080]  我要買一個很漂亮的車
[00:24:31.080 --> 00:24:33.080]  和你遊山玩水
[00:24:33.080 --> 00:24:34.080]  現在今年70歲
[00:24:34.080 --> 00:24:36.080]  我去台灣宣教
[00:24:36.080 --> 00:24:39.080]  這個真是老兵出征
[00:24:39.080 --> 00:24:42.080]  其實什麽激勵我這麽做呢
[00:24:42.080 --> 00:24:44.080]  就是耶穌基督導誠肉身
[00:24:44.080 --> 00:24:45.080]  我都要學習
[00:24:45.080 --> 00:24:49.080]  放低自己一些私息的環境
[00:24:49.080 --> 00:24:52.080]  去到前綫
[00:24:52.080 --> 00:24:55.080]  服侍當地的人
[00:24:55.080 --> 00:24:58.080]  將福音傳給黑暗中
[00:24:58.080 --> 00:24:59.080]  天子們
[00:24:59.080 --> 00:25:01.080]  你不需要去台灣才可以這樣做
[00:25:01.080 --> 00:25:03.080]  在台灣就可以
[00:25:03.080 --> 00:25:05.080]  在周圍其實有很多
[00:25:05.080 --> 00:25:08.080]  在身邊有很多貧困的人
[00:25:08.080 --> 00:25:10.080]  或者心裏悲傷的人
[00:25:10.080 --> 00:25:12.080]  或者頂子妹孤單
[00:25:12.080 --> 00:25:15.080]  你找她和她們一起
[00:25:15.080 --> 00:25:18.080]  進入她們當中
[00:25:18.080 --> 00:25:20.080]  學習耶穌基督的榜樣
[00:25:20.080 --> 00:25:22.080]  就好像剛才我說的
[00:25:22.080 --> 00:25:24.080]  Father Joseph Deming那樣
[00:25:24.080 --> 00:25:26.080]  離開舒適的環境
[00:25:26.080 --> 00:25:28.080]  去服侍有需要的人
[00:25:28.080 --> 00:25:31.080]  甚至為她們犧牲
[00:25:31.080 --> 00:25:33.080]  今天聖誕節
[00:25:33.080 --> 00:25:35.080]  讓我們想想
[00:25:35.080 --> 00:25:37.080]  接受耶穌基督的救恩
[00:25:37.080 --> 00:25:38.080]  如果你接受了
[00:25:38.080 --> 00:25:39.080]  你的家人
[00:25:39.080 --> 00:25:41.080]  你的朋友未接受
[00:25:41.080 --> 00:25:42.080]  你帶他們回教
[00:25:42.080 --> 00:25:44.080]  向他們傳福音
[00:25:44.080 --> 00:25:45.080]  以及你自己
[00:25:45.080 --> 00:25:47.080]  效法耶穌基督的榜樣
[00:25:47.080 --> 00:25:50.080]  犧牲自己一些的東西
[00:25:50.080 --> 00:25:53.080]  以致其他人得著更大的福分
[00:25:53.080 --> 00:25:56.080]  我們一起低頭祈禱
[00:25:56.080 --> 00:25:58.080]  先生我們多謝你
[00:25:58.080 --> 00:25:59.080]  你的話語奇妙
[00:25:59.080 --> 00:26:01.080]  我們用人的智慧
[00:26:01.080 --> 00:26:03.080]  沒有辦法完全明白
[00:26:03.080 --> 00:26:06.080]  明白創天造地的真神
[00:26:06.080 --> 00:26:09.080]  希望可以離開天上的榮華
[00:26:09.080 --> 00:26:10.080]  來到這個世間
[00:26:10.080 --> 00:26:12.080]  在馬槽出生
[00:26:12.080 --> 00:26:13.080]  今天我們紀念你
[00:26:13.080 --> 00:26:16.080]  今天我們為你歡欣
[00:26:16.080 --> 00:26:18.080]  今天我們在你面前毀身
[00:26:18.080 --> 00:26:21.080]  一生一世為你所用
[00:26:21.080 --> 00:26:22.080]  我們祈禱
[00:26:22.080 --> 00:26:24.080]  交託奉耶穌基督的名
