
[00:00:00.000 --> 00:00:02.000]  我們給予掌聲主席耶穌好嗎
[00:16:00.640 --> 00:16:02.640]  壓力很小
[00:16:02.640 --> 00:16:04.640]  5點
[00:16:04.640 --> 00:16:06.640]  在倫敦在英國
[00:16:06.640 --> 00:16:08.640]  人人都行路
[00:16:08.640 --> 00:16:10.640]  很少人坐車
[00:16:10.640 --> 00:16:12.640]  天氣好
[00:16:12.640 --> 00:16:14.640]  怎樣行都不出汗
[00:16:14.640 --> 00:16:16.640]  人人都這樣行
[00:16:16.640 --> 00:16:18.640]  在倫敦很少見到肥人
[00:16:18.640 --> 00:16:20.640]  人人都行
[00:16:20.640 --> 00:16:22.640]  怎麼會肥呢
[00:16:22.640 --> 00:16:24.640]  我見到這些國家
[00:16:24.640 --> 00:16:26.640]  在歐洲
[00:16:26.640 --> 00:16:28.640]  去到瑞典
[00:16:28.640 --> 00:16:30.640]  去到愛爾蘭
[00:16:30.640 --> 00:16:32.640]  這些國家
[00:16:32.640 --> 00:16:34.640]  他條道
[00:16:34.640 --> 00:16:38.640]  你去只做一件事
[00:16:38.640 --> 00:16:40.640]  他在應付那個人
[00:16:40.640 --> 00:16:42.640]  你問他
[00:16:42.640 --> 00:16:44.640]  你排隊
[00:16:44.640 --> 00:16:46.640]  你問他排隊
[00:16:46.640 --> 00:16:48.640]  你其實答了我
[00:16:48.640 --> 00:16:50.640]  你已經答完我
[00:16:50.640 --> 00:16:52.640]  你為什麼叫我排隊
[00:16:52.640 --> 00:16:54.640]  你排隊
[00:16:54.640 --> 00:16:56.640]  我應付不了那麼多人
[00:16:56.640 --> 00:16:58.640]  你排隊
[00:16:58.640 --> 00:17:00.640]  我覺得你很沒禮貌
[00:17:00.640 --> 00:17:02.640]  我都問那句
[00:17:02.640 --> 00:17:04.640]  剛才你叫我排隊答完我
[00:17:04.640 --> 00:17:06.640]  香港人覺得很奇怪
[00:17:06.640 --> 00:17:08.640]  你叫我排隊都答了我
[00:17:08.640 --> 00:17:10.640]  我只問有還是沒有
[00:17:10.640 --> 00:17:12.640]  你叫我排隊不就更多錢
[00:17:12.640 --> 00:17:14.640]  香港人不明白
[00:17:14.640 --> 00:17:16.640]  完全不明白
[00:17:16.640 --> 00:17:18.640]  你答了我有或沒有
[00:17:18.640 --> 00:17:20.640]  你叫我排隊不就更久
[00:17:20.640 --> 00:17:22.640]  你答完我可以走
[00:17:22.640 --> 00:17:24.640]  我應付一個人
[00:17:24.640 --> 00:17:26.640]  東南亞都同時間
[00:17:26.640 --> 00:17:28.640]  應付幾個人
[00:17:28.640 --> 00:17:30.640]  計數很快
[00:17:30.640 --> 00:17:32.640]  全部心算
[00:17:32.640 --> 00:17:34.640]  在歐美
[00:17:34.640 --> 00:17:36.640]  要拿計數機出來按
[00:17:36.640 --> 00:17:38.640]  很恐怖
[00:17:38.640 --> 00:17:40.640]  那麼他條的國家
[00:17:40.640 --> 00:17:42.640]  癌病一樣年輕化
[00:17:42.640 --> 00:17:44.640]  空氣好
[00:17:44.640 --> 00:17:46.640]  水好
[00:17:46.640 --> 00:17:48.640]  一樣年輕化
[00:17:48.640 --> 00:17:50.640]  我不是很明白
[00:17:50.640 --> 00:17:52.640]  壓力沒什麼
[00:17:52.640 --> 00:17:54.640]  最大壓力就沒事做
[00:17:54.640 --> 00:17:56.640]  最大壓力是
[00:17:56.640 --> 00:17:58.640]  做什麼好呢
[00:17:58.640 --> 00:18:00.640]  我女兒在倫敦放暑假回來
[00:18:00.640 --> 00:18:02.640]  我太太說買個煲給你
[00:18:02.640 --> 00:18:04.640]  過渡很方便
[00:18:04.640 --> 00:18:06.640]  一按個按鈕就搞定
[00:18:06.640 --> 00:18:08.640]  她說千萬不要
[00:18:08.640 --> 00:18:10.640]  那麼能夠有效率
[00:18:10.640 --> 00:18:12.640]  就不適合在倫敦用
[00:18:12.640 --> 00:18:14.640]  為什麼
[00:18:14.640 --> 00:18:16.640]  時間多得多
[00:18:16.640 --> 00:18:18.640]  按個按鈕就搞定
[00:18:18.640 --> 00:18:20.640]  人生還有什麼樂趣呢
[00:18:20.640 --> 00:18:22.640]  所以慢慢
[00:18:22.640 --> 00:18:24.640]  煎完要洗個鍋
[00:18:24.640 --> 00:18:26.640]  再弄其他東西
[00:18:26.640 --> 00:18:28.640]  時間要來浪費
[00:18:28.640 --> 00:18:30.640]  在這麼沒壓力下的人
[00:18:30.640 --> 00:18:32.640]  仍然有那麼多病
[00:18:32.640 --> 00:18:34.640]  是否很離譜
[00:18:34.640 --> 00:18:36.640]  很荒謬的事情
[00:18:36.640 --> 00:18:38.640]  無論你吃得多健康
[00:18:38.640 --> 00:18:40.640]  我現在常說肥人
[00:18:40.640 --> 00:18:42.640]  多數不健康
[00:18:42.640 --> 00:18:44.640]  那誰確保瘦一定健康
[00:18:46.640 --> 00:18:48.640]  膽固醇高和肥瘦
[00:18:48.640 --> 00:18:50.640]  原來沒有關係
[00:18:50.640 --> 00:18:52.640]  最近美國說
[00:18:52.640 --> 00:18:54.640]  膽固醇不影響我們
[00:18:54.640 --> 00:18:56.640]  那我還吃不吃膽固醇藥呢
[00:18:56.640 --> 00:18:58.640]  我吃了那麼多年
[00:18:58.640 --> 00:19:00.640]  還吃不吃膽固醇藥呢
[00:19:00.640 --> 00:19:02.640]  原來膽固醇是沒有問題的
[00:19:02.640 --> 00:19:04.640]  膽固醇高是沒有影響的
[00:19:04.640 --> 00:19:06.640]  是OK的
[00:19:06.640 --> 00:19:08.640]  那吃了那麼多藥
[00:19:08.640 --> 00:19:10.640]  原來膽固醇是沒有問題的
[00:19:10.640 --> 00:19:12.640]  原來膽固醇是沒有影響的
[00:19:12.640 --> 00:19:14.640]  原來膽固醇是沒有影響的
[00:19:14.640 --> 00:19:16.640]  那吃了那麼多年膽固醇藥又怎樣呢
[00:19:16.640 --> 00:19:18.640]  那吃了那麼多年膽固醇藥又怎樣呢
[00:19:18.640 --> 00:19:20.640]  有一年我去新加坡
[00:19:20.640 --> 00:19:22.640]  劉慧娟那時候還沒死
[00:19:22.640 --> 00:19:24.640]  跟我一起吃飯
[00:19:24.640 --> 00:19:26.640]  那天晚上圍著桌子全部都是醫生
[00:19:26.640 --> 00:19:28.640]  我就害怕
[00:19:28.640 --> 00:19:30.640]  你知道跟醫生吃飯
[00:19:30.640 --> 00:19:32.640]  沒有東西好吃
[00:19:32.640 --> 00:19:34.640]  有醫生朋友你們知道
[00:19:34.640 --> 00:19:36.640]  沒有東西好吃
[00:19:36.640 --> 00:19:38.640]  你又什麼他又什麼
[00:19:38.640 --> 00:19:40.640]  那天晚上
[00:19:40.640 --> 00:19:42.640]  魚蟹蟹
[00:19:42.640 --> 00:19:44.640]  吃了幾種蟹的吃法
[00:19:44.640 --> 00:19:46.640]  全都叫了新加坡很流行的
[00:19:46.640 --> 00:19:48.640]  什麼蟹胡椒蟹
[00:19:48.640 --> 00:19:50.640]  我心裡想
[00:19:50.640 --> 00:19:52.640]  這群醫生來的
[00:19:52.640 --> 00:19:54.640]  他都吃了我就吃
[00:19:54.640 --> 00:19:56.640]  他都那麼拼命我當然拼命
[00:19:56.640 --> 00:19:58.640]  吃了一半我就問
[00:19:58.640 --> 00:20:00.640]  醫生這麼不健康
[00:20:00.640 --> 00:20:02.640]  為什麼你吃呢
[00:20:02.640 --> 00:20:04.640]  我吃了藥才來的
[00:20:04.640 --> 00:20:10.640]  我真的跌在地上
[00:20:10.640 --> 00:20:12.640]  我沒有吃藥
[00:20:12.640 --> 00:20:14.640]  這樣啊
[00:20:14.640 --> 00:20:16.640]  吃完之後我給你一粒
[00:20:16.640 --> 00:20:18.640]  都可以的
[00:20:18.640 --> 00:20:20.640]  真是玩笨
[00:20:20.640 --> 00:20:22.640]  你看看病
[00:20:22.640 --> 00:20:24.640]  是沒有人想病的
[00:20:24.640 --> 00:20:26.640]  人人都不想病
[00:20:26.640 --> 00:20:28.640]  特別是香港這個社會
[00:20:28.640 --> 00:20:30.640]  一病就沒有經濟的效益的人
[00:20:30.640 --> 00:20:32.640]  就等於廢人一樣
[00:20:32.640 --> 00:20:34.640]  不想病
[00:20:34.640 --> 00:20:36.640]  難道我們說了算
[00:20:36.640 --> 00:20:38.640]  賺錢還有機會我們說了算
[00:20:38.640 --> 00:20:40.640]  健康
[00:20:40.640 --> 00:20:42.640]  我真的沒有什麼機會說了算
[00:20:42.640 --> 00:20:44.640]  是沒有什麼機會的
[00:20:44.640 --> 00:20:46.640]  我最近身體檢查
[00:20:46.640 --> 00:20:48.640]  醫生告訴我
[00:20:48.640 --> 00:20:50.640]  我現在身體很熟的
[00:20:50.640 --> 00:20:52.640]  牧師你已經驗了
[00:20:52.640 --> 00:20:54.640]  95%是未照胃鏡
[00:20:54.640 --> 00:20:56.640]  是未照胃鏡
[00:20:56.640 --> 00:20:58.640]  OK的
[00:20:58.640 --> 00:21:00.640]  有效期一年
[00:21:00.640 --> 00:21:02.640]  一年
[00:21:02.640 --> 00:21:04.640]  明年再驗
[00:21:04.640 --> 00:21:06.640]  明年再驗
[00:21:06.640 --> 00:21:08.640]  我真的很空閒
[00:21:08.640 --> 00:21:10.640]  明年又再驗
[00:21:10.640 --> 00:21:12.640]  全身檢查
[00:21:12.640 --> 00:21:14.640]  為什麼
[00:21:14.640 --> 00:21:16.640]  因為很多客人今年驗沒事
[00:21:16.640 --> 00:21:18.640]  明年一驗就癌症
[00:21:18.640 --> 00:21:22.640]  我沒有辦法知道
[00:21:22.640 --> 00:21:26.640]  驗出來我會傾向有癌症的機會很高
[00:21:26.640 --> 00:21:28.640]  是沒有的
[00:21:28.640 --> 00:21:30.640]  驗身的結果只有零和一
[00:21:30.640 --> 00:21:32.640]  零
[00:21:32.640 --> 00:21:34.640]  現在沒有
[00:21:34.640 --> 00:21:36.640]  不代表明天沒有
[00:21:36.640 --> 00:21:38.640]  廣告說現在沒有
[00:21:38.640 --> 00:21:40.640]  將來會有
[00:21:40.640 --> 00:21:42.640]  驗到現在一
[00:21:42.640 --> 00:21:44.640]  即是有
[00:21:44.640 --> 00:21:46.640]  驗身報告就告訴你
[00:21:46.640 --> 00:21:48.640]  是零或一
[00:21:48.640 --> 00:21:50.640]  零去一的過程是不知道的
[00:21:50.640 --> 00:21:52.640]  即是怎樣
[00:21:52.640 --> 00:21:54.640]  我不太知道
[00:21:54.640 --> 00:21:56.640]  繼續驗下去
[00:21:56.640 --> 00:21:58.640]  你會發覺死的很不一樣
[00:21:58.640 --> 00:22:00.640]  當然我們最想怎樣死
[00:22:00.640 --> 00:22:02.640]  很多人都想這樣死
[00:22:02.640 --> 00:22:04.640]  我很想六十歲死
[00:22:04.640 --> 00:22:06.640]  現在我未到
[00:22:06.640 --> 00:22:08.640]  怎樣死
[00:22:08.640 --> 00:22:10.640]  回家吃飽沖涼換衣服
[00:22:10.640 --> 00:22:12.640]  坐在沙發
[00:22:12.640 --> 00:22:14.640]  如果是潮州人
[00:22:14.640 --> 00:22:16.640]  或福建人
[00:22:16.640 --> 00:22:18.640]  喝一杯茶
[00:22:18.640 --> 00:22:20.640]  茶壺都未凍
[00:22:20.640 --> 00:22:22.640]  我就斷氣死了
[00:22:22.640 --> 00:22:24.640]  這種死法是最舒服的
[00:22:24.640 --> 00:22:26.640]  想清楚
[00:22:26.640 --> 00:22:28.640]  你想清楚
[00:22:28.640 --> 00:22:30.640]  吃飽飯沖涼換衣服
[00:22:30.640 --> 00:22:32.640]  坐在沙發
[00:22:32.640 --> 00:22:34.640]  喝最後一口茶
[00:22:34.640 --> 00:22:36.640]  壺都未凍
[00:22:36.640 --> 00:22:38.640]  這樣就死了
[00:22:38.640 --> 00:22:40.640]  千萬不要在床上死
[00:22:40.640 --> 00:22:42.640]  你死得好
[00:22:42.640 --> 00:22:44.640]  隔壁那個慘
[00:22:44.640 --> 00:22:46.640]  想清楚
[00:22:46.640 --> 00:22:48.640]  半夜兩點死了
[00:22:48.640 --> 00:22:50.640]  六點才發覺死了
[00:22:50.640 --> 00:22:52.640]  他真的和死佬睡了四小時
[00:22:52.640 --> 00:22:54.640]  他和你的感情有多深厚
[00:22:54.640 --> 00:22:56.640]  都害怕
[00:22:56.640 --> 00:22:58.640]  驗身報告說他凌晨兩點死了
[00:22:58.640 --> 00:23:00.640]  六點才發現死了
[00:23:00.640 --> 00:23:02.640]  他和死佬睡了四小時
[00:23:02.640 --> 00:23:04.640]  他有張床還敢不敢睡
[00:23:04.640 --> 00:23:06.640]  你沒問題
[00:23:06.640 --> 00:23:08.640]  他和死佬睡了四小時
[00:23:08.640 --> 00:23:10.640]  好恐怖
[00:23:10.640 --> 00:23:12.640]  想起都恐怖
[00:23:12.640 --> 00:23:14.640]  那張床不敢再睡
[00:23:14.640 --> 00:23:16.640]  和你有多恩愛都無法治
[00:23:16.640 --> 00:23:18.640]  除非有病態
[00:23:18.640 --> 00:23:20.640]  太太變了乾屍
[00:23:20.640 --> 00:23:22.640]  不肯報警
[00:23:22.640 --> 00:23:24.640]  那些是病態
[00:23:24.640 --> 00:23:26.640]  一般上
[00:23:26.640 --> 00:23:28.640]  死了會抱住他
[00:23:28.640 --> 00:23:34.640]  一會就行
[00:23:34.640 --> 00:23:36.640]  抱住四小時
[00:23:36.640 --> 00:23:38.640]  真的有問題
[00:23:38.640 --> 00:23:40.640]  他真的死了
[00:23:40.640 --> 00:23:42.640]  因為死了
[00:23:42.640 --> 00:23:44.640]  是用來罵人
[00:23:44.640 --> 00:23:46.640]  死佬
[00:23:46.640 --> 00:23:48.640]  死仔
[00:23:48.640 --> 00:23:50.640]  死婆
[00:23:50.640 --> 00:23:52.640]  連死人頭都是生的
[00:23:52.640 --> 00:23:54.640]  我們見到真正死人頭
[00:23:54.640 --> 00:23:56.640]  我們不敢望
[00:23:56.640 --> 00:24:02.640]  如果人生是這麼無常
[00:24:02.640 --> 00:24:04.640]  基督教認為在傳道書
[00:24:04.640 --> 00:24:06.640]  人生是充滿了無常和有常
[00:24:06.640 --> 00:24:08.640]  兩者交織而成
[00:24:08.640 --> 00:24:10.640]  如果人生是這麼無常
[00:24:10.640 --> 00:24:12.640]  我們就開始有點擔心
[00:24:12.640 --> 00:24:14.640]  變化太大
[00:24:14.640 --> 00:24:16.640]  我們不能掌握
[00:24:16.640 --> 00:24:18.640]  特別城市化的人
[00:24:18.640 --> 00:24:20.640]  我們很喜歡掌握
[00:24:20.640 --> 00:24:22.640]  Everything under control
[00:24:22.640 --> 00:24:24.640]  全部計劃好
[00:24:24.640 --> 00:24:26.640]  回國內就很不習慣
[00:24:26.640 --> 00:24:28.640]  回到國內
[00:24:28.640 --> 00:24:30.640]  我昨天明明要回深圳開會
[00:24:30.640 --> 00:24:32.640]  過關時收到微信
[00:24:32.640 --> 00:24:34.640]  今天會議取消
[00:24:34.640 --> 00:24:36.640]  我過關了
[00:24:36.640 --> 00:24:38.640]  突然有誰來不了
[00:24:38.640 --> 00:24:40.640]  所以要取消
[00:24:40.640 --> 00:24:42.640]  我就過關回香港
[00:24:42.640 --> 00:24:44.640]  在大陸真的可以
[00:24:44.640 --> 00:24:46.640]  我約了一些人見面
[00:24:46.640 --> 00:24:48.640]  他說你來到才算
[00:24:48.640 --> 00:24:50.640]  在國內現在很流行這樣說
[00:24:50.640 --> 00:24:52.640]  到時才算
[00:24:52.640 --> 00:24:56.640]  以前我不是很明白
[00:24:56.640 --> 00:24:58.640]  什麼叫到時才算
[00:24:58.640 --> 00:25:00.640]  現在很明白
[00:25:00.640 --> 00:25:02.640]  因為他不知怎樣算
[00:25:02.640 --> 00:25:04.640]  因為他答應見你
[00:25:04.640 --> 00:25:06.640]  他被人拘捕了
[00:25:06.640 --> 00:25:08.640]  他都不知道何時被人拘捕
[00:25:08.640 --> 00:25:10.640]  到時才算
[00:25:10.640 --> 00:25:12.640]  到時再說吧
[00:25:12.640 --> 00:25:14.640]  來到再說吧
[00:25:14.640 --> 00:25:16.640]  來到我還在沒有被人拘捕
[00:25:16.640 --> 00:25:18.640]  再說吧
[00:25:18.640 --> 00:25:20.640]  隨時不知誰被人拘捕
[00:25:20.640 --> 00:25:22.640]  我們完全
[00:25:22.640 --> 00:25:24.640]  所有事一定要控制
[00:25:24.640 --> 00:25:26.640]  無常是很恐怖
[00:25:26.640 --> 00:25:28.640]  竟然這麼恐怖
[00:25:28.640 --> 00:25:30.640]  為何這麼多人
[00:25:30.640 --> 00:25:32.640]  剛回台灣有些人告訴我
[00:25:32.640 --> 00:25:34.640]  台灣人開始不想花錢
[00:25:34.640 --> 00:25:36.640]  因為信不過政府
[00:25:36.640 --> 00:25:38.640]  錢留在這
[00:25:38.640 --> 00:25:40.640]  我們開始信錢
[00:25:40.640 --> 00:25:42.640]  各位想像下
[00:25:42.640 --> 00:25:44.640]  上星期馬雲
[00:25:44.640 --> 00:25:46.640]  不見了二百多億
[00:25:46.640 --> 00:25:48.640]  香港首富不見了幾十億
[00:25:48.640 --> 00:25:50.640]  我有個朋友
[00:25:50.640 --> 00:25:52.640]  認識一個朋友
[00:25:52.640 --> 00:25:54.640]  我朋友認識一個朋友
[00:25:54.640 --> 00:25:56.640]  在股票那段
[00:25:56.640 --> 00:25:58.640]  風高浪急的過程裏
[00:25:58.640 --> 00:26:00.640]  五日賺了一億
[00:26:00.640 --> 00:26:02.640]  用一千萬本錢
[00:26:02.640 --> 00:26:04.640]  用一千萬本錢
[00:26:04.640 --> 00:26:08.640]  一千萬本錢
[00:26:08.640 --> 00:26:10.640]  五日賺了一億
[00:26:10.640 --> 00:26:12.640]  開心到暈
[00:26:12.640 --> 00:26:14.640]  剛剛在上星期五日
[00:26:14.640 --> 00:26:16.640]  五日賺了一億
[00:26:16.640 --> 00:26:18.640]  人生多麼無常
[00:26:18.640 --> 00:26:20.640]  錢是甚麼
[00:26:20.640 --> 00:26:22.640]  錢是很恐怖的東西
[00:26:22.640 --> 00:26:24.640]  因為你沒錢就覺得很弊
[00:26:24.640 --> 00:26:26.640]  但有錢更弊
[00:26:26.640 --> 00:26:28.640]  甚麼那麼弊
[00:26:28.640 --> 00:26:30.640]  我告訴你
[00:26:30.640 --> 00:26:32.640]  我認識大部份有錢的人
[00:26:32.640 --> 00:26:34.640]  即是很有錢的人
[00:26:34.640 --> 00:26:36.640]  不是很開心
[00:26:36.640 --> 00:26:40.640]  窮的人
[00:26:40.640 --> 00:26:42.640]  是容易開心
[00:26:42.640 --> 00:26:44.640]  你想清楚
[00:26:44.640 --> 00:26:46.640]  你窮很容易開心
[00:26:46.640 --> 00:26:48.640]  窮怎會開心
[00:26:48.640 --> 00:26:50.640]  窮真是開心
[00:26:50.640 --> 00:26:52.640]  你相信我
[00:26:52.640 --> 00:26:54.640]  窮只有開心
[00:26:54.640 --> 00:26:56.640]  就是沒錢
[00:26:56.640 --> 00:26:58.640]  第一
[00:26:58.640 --> 00:27:00.640]  你不會被騙二千萬
[00:27:00.640 --> 00:27:02.640]  電話打來
[00:27:02.640 --> 00:27:04.640]  沒甚麼通道
[00:27:04.640 --> 00:27:06.640]  股票跌了
[00:27:06.640 --> 00:27:08.640]  我又沒股票
[00:27:08.640 --> 00:27:10.640]  樓價跌了我都沒樓
[00:27:10.640 --> 00:27:12.640]  最開心是甚麼都沒有
[00:27:12.640 --> 00:27:14.640]  我甚麼都沒有
[00:27:14.640 --> 00:27:16.640]  你兒子被抓了
[00:27:16.640 --> 00:27:18.640]  我沒錢贖
[00:27:18.640 --> 00:27:20.640]  我甚麼都沒有
[00:27:20.640 --> 00:27:22.640]  你兒子分得齊我都沒分
[00:27:22.640 --> 00:27:24.640]  你沒有
[00:27:24.640 --> 00:27:26.640]  窮人最大開心
[00:27:26.640 --> 00:27:28.640]  窮人和有錢人最大分別
[00:27:28.640 --> 00:27:30.640]  有錢人多選擇窮人沒得選擇
[00:27:30.640 --> 00:27:32.640]  我思考了很久
[00:27:32.640 --> 00:27:34.640]  有錢人很多選擇
[00:27:34.640 --> 00:27:36.640]  今個暑假去哪
[00:27:36.640 --> 00:27:38.640]  很多選擇
[00:27:38.640 --> 00:27:40.640]  很多選擇就很煩
[00:27:40.640 --> 00:27:42.640]  所以和你老婆吵架
[00:27:42.640 --> 00:27:44.640]  我又去日本
[00:27:44.640 --> 00:27:46.640]  去首爾
[00:27:46.640 --> 00:27:48.640]  不要去馬爾代夫
[00:27:48.640 --> 00:27:50.640]  很多選擇
[00:27:50.640 --> 00:27:52.640]  如果窮呢
[00:27:52.640 --> 00:27:54.640]  沒得吵架
[00:27:54.640 --> 00:27:56.640]  暑假去哪
[00:27:56.640 --> 00:27:58.640]  有選擇嗎
[00:27:58.640 --> 00:28:00.640]  沒
[00:28:00.640 --> 00:28:02.640]  在家
[00:28:02.640 --> 00:28:04.640]  在家
[00:28:04.640 --> 00:28:06.640]  出不出
[00:28:06.640 --> 00:28:08.640]  在家
[00:28:08.640 --> 00:28:10.640]  打開窗
[00:28:10.640 --> 00:28:12.640]  看著窗
[00:28:12.640 --> 00:28:16.640]  窮人開心
[00:28:16.640 --> 00:28:18.640]  是甚麼
[00:28:18.640 --> 00:28:20.640]  我在印度
[00:28:20.640 --> 00:28:22.640]  我在國內
[00:28:22.640 --> 00:28:24.640]  我見過很多很窮的小朋友
[00:28:24.640 --> 00:28:26.640]  他們永遠開心
[00:28:26.640 --> 00:28:28.640]  過我們香港的小朋友
[00:28:28.640 --> 00:28:30.640]  為甚麼
[00:28:30.640 --> 00:28:32.640]  沒書讀
[00:28:34.640 --> 00:28:36.640]  你回家問問你的小朋友
[00:28:36.640 --> 00:28:38.640]  為甚麼這麼不開心
[00:28:38.640 --> 00:28:46.640]  所以現在香港的小朋友
[00:28:46.640 --> 00:28:48.640]  最慘是甚麼
[00:28:48.640 --> 00:28:50.640]  最慘是找不到阿壽
[00:28:50.640 --> 00:28:52.640]  找不到阿壽的公仔
[00:28:52.640 --> 00:28:54.640]  找不到阿壽就很愁
[00:28:54.640 --> 00:28:56.640]  在街上找阿壽
[00:28:56.640 --> 00:28:58.640]  因為阿壽很能代表他
[00:28:58.640 --> 00:29:00.640]  你問你家的小朋友
[00:29:00.640 --> 00:29:02.640]  如果下星期你不用上學開心嗎
[00:29:02.640 --> 00:29:04.640]  不清楚
[00:29:04.640 --> 00:29:06.640]  你的小朋友最不開心
[00:29:06.640 --> 00:29:08.640]  原來是上學的
[00:29:08.640 --> 00:29:10.640]  究竟我還應不應該助學呢
[00:29:10.640 --> 00:29:12.640]  這個我經常思考
[00:29:12.640 --> 00:29:14.640]  一個很嚴重的問題
[00:29:14.640 --> 00:29:16.640]  那些小朋友這麼開心
[00:29:16.640 --> 00:29:18.640]  又不用上學
[00:29:18.640 --> 00:29:20.640]  我如果助學就不開心
[00:29:20.640 --> 00:29:22.640]  說笑而已
[00:29:22.640 --> 00:29:24.640]  他應該要讀書
[00:29:24.640 --> 00:29:26.640]  但問題是
[00:29:26.640 --> 00:29:28.640]  原來窮的人是容易開心
[00:29:28.640 --> 00:29:30.640]  有錢的人
[00:29:30.640 --> 00:29:32.640]  是越難開心
[00:29:32.640 --> 00:29:34.640]  我想問你
[00:29:34.640 --> 00:29:40.640]  如果你送iPhone給你兒子
[00:29:40.640 --> 00:29:42.640]  你兒子會不開心
[00:29:42.640 --> 00:29:46.640]  會
[00:29:46.640 --> 00:29:48.640]  只有一陣
[00:29:48.640 --> 00:29:50.640]  一陣
[00:29:50.640 --> 00:29:52.640]  把照片放上去就行了
[00:29:52.640 --> 00:29:54.640]  事情已經完結了
[00:29:54.640 --> 00:29:58.640]  我試過一年去成都扶貧
[00:29:58.640 --> 00:30:00.640]  在四川地震
[00:30:00.640 --> 00:30:02.640]  我的弟兄不贊成
[00:30:02.640 --> 00:30:04.640]  我叫他不要去買
[00:30:04.640 --> 00:30:06.640]  買了四百個漢堡包
[00:30:06.640 --> 00:30:08.640]  我說不要買了
[00:30:08.640 --> 00:30:10.640]  小朋友不會吃
[00:30:10.640 --> 00:30:12.640]  不斷買了四百個漢堡包
[00:30:12.640 --> 00:30:14.640]  買了就去派
[00:30:14.640 --> 00:30:16.640]  一輩子都沒見過四百個漢堡包
[00:30:16.640 --> 00:30:18.640]  很恐怖
[00:30:18.640 --> 00:30:20.640]  派了之後
[00:30:20.640 --> 00:30:22.640]  大部分小朋友拿著一個包
[00:30:22.640 --> 00:30:24.640]  什麼來的
[00:30:24.640 --> 00:30:26.640]  第一個問題
[00:30:26.640 --> 00:30:28.640]  怎樣吃
[00:30:28.640 --> 00:30:30.640]  我很驚訝
[00:30:30.640 --> 00:30:32.640]  你不知道什麼來的
[00:30:32.640 --> 00:30:34.640]  漢堡包
[00:30:34.640 --> 00:30:36.640]  所有小朋友見到漢堡包都很開心
[00:30:36.640 --> 00:30:38.640]  你傻的
[00:30:38.640 --> 00:30:40.640]  沒廣告誰會開心
[00:30:40.640 --> 00:30:42.640]  沒廣告告訴你什麼是LV
[00:30:42.640 --> 00:30:44.640]  你不知道
[00:30:44.640 --> 00:30:46.640]  想清楚
[00:30:46.640 --> 00:30:48.640]  你沒廣告告訴你什麼是法拉利
[00:30:48.640 --> 00:30:50.640]  你不知道
[00:30:50.640 --> 00:30:52.640]  你知道的時候
[00:30:52.640 --> 00:30:54.640]  廣告告訴你
[00:30:54.640 --> 00:30:56.640]  小朋友完全沒廣告告訴你
[00:30:56.640 --> 00:30:58.640]  什麼是漢堡包
[00:30:58.640 --> 00:31:00.640]  最後你知道問什麼問題
[00:31:00.640 --> 00:31:02.640]  可不可以換個饅頭給我
[00:31:02.640 --> 00:31:08.640]  很震驚
[00:31:08.640 --> 00:31:10.640]  換個饅頭給你
[00:31:10.640 --> 00:31:12.640]  漢堡包很好吃
[00:31:12.640 --> 00:31:14.640]  我不知道怎樣吃
[00:31:14.640 --> 00:31:16.640]  原來人生
[00:31:16.640 --> 00:31:18.640]  我們常說錢是很重要
[00:31:18.640 --> 00:31:20.640]  沒錯我們明白的
[00:31:20.640 --> 00:31:22.640]  沒錢是很慘的日子
[00:31:22.640 --> 00:31:24.640]  過活的日子
[00:31:24.640 --> 00:31:26.640]  艱難的日子
[00:31:26.640 --> 00:31:28.640]  但並不等於不快樂
[00:31:28.640 --> 00:31:30.640]  有錢的日子
[00:31:30.640 --> 00:31:32.640]  舒服多選擇
[00:31:32.640 --> 00:31:34.640]  但不是等於快樂
[00:31:34.640 --> 00:31:36.640]  也不是等於
[00:31:36.640 --> 00:31:38.640]  這才是一個大問題
[00:31:38.640 --> 00:31:40.640]  你想像一下
[00:31:40.640 --> 00:31:42.640]  今天這個世界
[00:31:42.640 --> 00:31:44.640]  我們原來生存只是為了錢
[00:31:44.640 --> 00:31:46.640]  我們人生
[00:31:46.640 --> 00:31:48.640]  實在是太
[00:31:48.640 --> 00:31:50.640]  沒意義
[00:31:50.640 --> 00:31:52.640]  原來人生有很多東西
[00:31:52.640 --> 00:31:54.640]  錢是買不到回來的
[00:31:54.640 --> 00:31:56.640]  在人生的有償和無償
[00:31:56.640 --> 00:31:58.640]  所有人以教
[00:31:58.640 --> 00:32:00.640]  有錢就有安全感
[00:32:00.640 --> 00:32:02.640]  沒錢就沒安全感
[00:32:02.640 --> 00:32:04.640]  錢是很快
[00:32:04.640 --> 00:32:06.640]  耶穌說
[00:32:06.640 --> 00:32:08.640]  錢你挖個洞放進去
[00:32:08.640 --> 00:32:10.640]  會被蟲蛀
[00:32:10.640 --> 00:32:12.640]  會蝕了
[00:32:12.640 --> 00:32:14.640]  我們很明白
[00:32:14.640 --> 00:32:16.640]  你放在銀行是在蝕的
[00:32:16.640 --> 00:32:18.640]  前陣子放人民幣
[00:32:18.640 --> 00:32:20.640]  人民幣
[00:32:20.640 --> 00:32:22.640]  馬上要拿人民幣蝕了
[00:32:22.640 --> 00:32:24.640]  不知道怎麼辦
