
[00:00:00.000 --> 00:00:10.000]  我愛你愛你愛你愛你愛你愛你愛你愛你愛你愛你愛你愛你
[00:18:18.000 --> 00:18:19.000]  祂會覺得痛
[00:18:19.000 --> 00:18:20.000]  祂會覺得肚子餓
[00:18:20.000 --> 00:18:21.000]  很多在祂的生命當中
[00:18:21.000 --> 00:18:23.000]  作為神完全不需要面對的限制
[00:18:23.000 --> 00:18:25.000]  今天祂也在這個限制裡面
[00:18:25.000 --> 00:18:27.000]  所以我們知道
[00:18:27.000 --> 00:18:29.000]  聖經告訴我們
[00:18:29.000 --> 00:18:30.000]  神為了救贖我們
[00:18:30.000 --> 00:18:32.000]  做出了很大的犧牲
[00:18:32.000 --> 00:18:34.000]  在絕對的自由當中
[00:18:34.000 --> 00:18:38.000]  祂成為甘於受極大的限制
[00:18:38.000 --> 00:18:48.000]  可以這麼說
[00:18:48.000 --> 00:18:49.000]  耶穌作為神的時候
[00:18:49.000 --> 00:18:50.000]  就好像地上的皇帝
[00:18:50.000 --> 00:18:51.000]  祂要什麼就要什麼
[00:18:51.000 --> 00:18:52.000]  祂想怎樣就怎樣
[00:18:52.000 --> 00:18:53.000]  所以我們說
[00:18:53.000 --> 00:18:54.000]  耶穌好像放下了
[00:18:54.000 --> 00:18:57.000]  作為君王的冠冕和權杖
[00:18:57.000 --> 00:19:02.000]  祂甘願受到時空、知識和權能的限制
[00:19:02.000 --> 00:19:04.000]  而在聖經說作為人的時候
[00:19:04.000 --> 00:19:07.000]  祂選擇了一個最卑微的降生和身份
[00:19:07.000 --> 00:19:09.000]  就是生於馬槽
[00:19:09.000 --> 00:19:11.000]  成為木匠
[00:19:11.000 --> 00:19:14.000]  但是耶穌不僅放下了祂的神聖
[00:19:14.000 --> 00:19:18.000]  祂更加沒有選擇以世人眼中的尊貴
[00:19:18.000 --> 00:19:20.000]  榮耀和權柄作為祂的出身
[00:19:20.000 --> 00:19:22.000]  祂可以這樣來選擇
[00:19:22.000 --> 00:19:25.000]  祂可以選擇生在猶太人當中的名門望族
[00:19:25.000 --> 00:19:28.000]  祂可以選擇生在拉比的家庭裡面
[00:19:28.000 --> 00:19:30.000]  祂可以選擇在祭司的體系當中
[00:19:30.000 --> 00:19:32.000]  降臨在地上
[00:19:32.000 --> 00:19:38.000]  更加可以選擇生在當時猶太議會議員的家庭當中
[00:19:38.000 --> 00:19:41.000]  當祂在這些家族當中出生
[00:19:41.000 --> 00:19:43.000]  祂會有更好的教育
[00:19:43.000 --> 00:19:45.000]  更得到人的尊重
[00:19:45.000 --> 00:19:48.000]  和更加好的社會地位
[00:19:48.000 --> 00:19:49.000]  祂出來說一句話
[00:19:49.000 --> 00:19:50.000]  可能人們比較願意聽
[00:19:50.000 --> 00:19:53.000]  因為我是一個議會出來
[00:19:53.000 --> 00:19:54.000]  我是一個拉比的家族出來
[00:19:54.000 --> 00:19:56.000]  我是一個祭司的家族出來
[00:19:56.000 --> 00:20:00.000]  但是耶穌選擇生在一個沒有人認識的貧窮家庭
[00:20:00.000 --> 00:20:03.000]  生在一個鄉間的馬槽
[00:20:03.000 --> 00:20:08.000]  而且做一份完全人們不覺得有什麼特別的工作
[00:20:08.000 --> 00:20:09.000]  就是一個木匠
[00:20:09.000 --> 00:20:11.000]  我們廣東人叫做竇木老
[00:20:11.000 --> 00:20:13.000]  以前是這樣叫的
[00:20:13.000 --> 00:20:14.000]  現在就漂亮很多了
[00:20:14.000 --> 00:20:15.000]  現在專業很多
[00:20:15.000 --> 00:20:18.000]  成為人的樣式
[00:20:18.000 --> 00:20:22.000]  表示他一定經歷人的生老病死
[00:20:22.000 --> 00:20:26.000]  你說耶穌三十多歲就死了
[00:20:26.000 --> 00:20:27.000]  所以沒有老到
[00:20:27.000 --> 00:20:29.000]  但是開始老了
[00:20:29.000 --> 00:20:31.000]  當然我們現在營養多
[00:20:31.000 --> 00:20:35.000]  到了一六年多我們仍然很強壯
[00:20:35.000 --> 00:20:37.000]  當營養不好的時候我們就知道
[00:20:37.000 --> 00:20:39.000]  我們看一些落後的國家
[00:20:39.000 --> 00:20:42.000]  三十多歲的人其實很多仍然死
[00:20:42.000 --> 00:20:44.000]  耶穌會不會病呢?
[00:20:44.000 --> 00:20:47.000]  我覺得耶穌會病的
[00:20:47.000 --> 00:20:48.000]  耶穌會感冒的
[00:20:48.000 --> 00:20:49.000]  所以我們感冒的時候
[00:20:49.000 --> 00:20:52.000]  耶穌都會明白的
[00:20:52.000 --> 00:20:54.000]  但是耶穌會經歷生老病死
[00:20:54.000 --> 00:20:56.000]  也會經歷一切從撒旦而來的試探
[00:20:56.000 --> 00:20:58.000]  這些他原本都不需要面對
[00:20:58.000 --> 00:21:01.000]  但是我們知道耶穌為了完成救贖的計劃
[00:21:01.000 --> 00:21:03.000]  所以他承受了很多
[00:21:03.000 --> 00:21:05.000]  他原本不需要承受的痛苦
[00:21:05.000 --> 00:21:06.000]  他承受了很多
[00:21:06.000 --> 00:21:09.000]  他原本不需要面對的衝擊
[00:21:09.000 --> 00:21:11.000]  不過我們很感恩的
[00:21:11.000 --> 00:21:12.000]  我們信得過他的原因
[00:21:12.000 --> 00:21:13.000]  因為在白來書告訴我們
[00:21:13.000 --> 00:21:14.000]  他凡事受過試探
[00:21:14.000 --> 00:21:16.000]  不過他沒有犯罪
[00:21:16.000 --> 00:21:19.000]  不是這句話很可怕
[00:21:19.000 --> 00:21:21.000]  耶穌凡事受試探
[00:21:21.000 --> 00:21:24.000]  不過他也承受過很多
[00:21:24.000 --> 00:21:25.000]  那我們就糟糕了
[00:21:25.000 --> 00:21:27.000]  他哪些是承受不了呢?
[00:21:27.000 --> 00:21:28.000]  但是我們可能又感恩
[00:21:28.000 --> 00:21:29.000]  原來他承受不了這些
[00:21:29.000 --> 00:21:30.000]  我們也感恩
[00:21:30.000 --> 00:21:32.000]  我們也承受不了這些
[00:21:32.000 --> 00:21:33.000]  但是感恩的
[00:21:33.000 --> 00:21:34.000]  耶穌基督
[00:21:34.000 --> 00:21:35.000]  他面對一切的挑戰
[00:21:35.000 --> 00:21:37.000]  但是他沒有犯罪
[00:21:37.000 --> 00:21:39.000]  而在白來書第二章第八節
[00:21:39.000 --> 00:21:40.000]  他說既有人的樣子
[00:21:40.000 --> 00:21:41.000]  就是自己卑微
[00:21:41.000 --> 00:21:42.000]  全心信服
[00:21:42.000 --> 00:21:43.000]  以至於死
[00:21:43.000 --> 00:21:45.000]  且死在十字架上
[00:21:45.000 --> 00:21:47.000]  我相信這句聖經
[00:21:47.000 --> 00:21:49.000]  是我們對耶穌最熟悉的
[00:21:49.000 --> 00:21:51.000]  一個面譜
[00:21:51.000 --> 00:21:53.000]  也是基督教信仰當中
[00:21:53.000 --> 00:21:55.000]  一個非常重要的節期
[00:21:55.000 --> 00:21:58.000]  就是接下來受苦節的來源
[00:21:58.000 --> 00:22:00.000]  耶穌不單止放下
[00:22:00.000 --> 00:22:03.000]  他有關神的屬性
[00:22:03.000 --> 00:22:05.000]  生在貧窮的家庭
[00:22:05.000 --> 00:22:07.000]  做卑微的工作
[00:22:07.000 --> 00:22:09.000]  更加重要的是他的選擇
[00:22:09.000 --> 00:22:13.000]  是一個很殘酷的凝聚之相
[00:22:13.000 --> 00:22:14.000]  而且在他死之前
[00:22:14.000 --> 00:22:15.000]  在過程當中
[00:22:15.000 --> 00:22:17.000]  他已經失去他一切的尊嚴
[00:22:17.000 --> 00:22:19.000]  以及承受極大的痛苦
[00:22:19.000 --> 00:22:22.000]  所以其實耶穌基督的苦
[00:22:22.000 --> 00:22:23.000]  不只是他在十字架上
[00:22:23.000 --> 00:22:27.000]  或者是被審判、被鞭打的時間
[00:22:27.000 --> 00:22:30.000]  你想想在他三年多的過程當中
[00:22:30.000 --> 00:22:32.000]  我不說他頭三十年成長
[00:22:32.000 --> 00:22:33.000]  因為人的限制
[00:22:33.000 --> 00:22:35.000]  而是在那三年當中
[00:22:35.000 --> 00:22:37.000]  他何來受過尊重呢?
[00:22:37.000 --> 00:22:39.000]  有的,一次這麼多
[00:22:39.000 --> 00:22:40.000]  有五千人吃飽之後
[00:22:40.000 --> 00:22:42.000]  就有很多人跟著他
[00:22:42.000 --> 00:22:44.000]  因為想著跟著他有得吃
[00:22:44.000 --> 00:22:45.000]  不過我想跟著他有得吃
[00:22:45.000 --> 00:22:47.000]  可能每晚都會吵
[00:22:47.000 --> 00:22:48.000]  為什麼沒有燒鵝呢?
[00:22:48.000 --> 00:22:49.000]  我以為是燒鵝奶
[00:22:49.000 --> 00:22:51.000]  耶穌只是做一個餅
[00:22:51.000 --> 00:22:52.000]  做一條魚
[00:22:52.000 --> 00:22:54.000]  而這條魚也不是石斑
[00:22:54.000 --> 00:22:56.000]  比特魚一般
[00:22:56.000 --> 00:22:58.000]  我們去以色列覺得很好吃
[00:22:58.000 --> 00:22:59.000]  可能吃著吃著就說
[00:22:59.000 --> 00:23:02.000]  有沒有龍躉呢?
[00:23:02.000 --> 00:23:04.000]  炆、蒸、燉也好
[00:23:04.000 --> 00:23:05.000]  這是人性
[00:23:05.000 --> 00:23:08.000]  但是後來知道沒得吃了
[00:23:08.000 --> 00:23:10.000]  於是就有了
[00:23:10.000 --> 00:23:12.000]  三年當中
[00:23:12.000 --> 00:23:13.000]  被人罵
[00:23:13.000 --> 00:23:15.000]  被人拒絕
[00:23:15.000 --> 00:23:18.000]  甚至被人扔死
[00:23:18.000 --> 00:23:21.000]  耶穌就是從一個高高在上的神
[00:23:21.000 --> 00:23:25.000]  一直向下降低
[00:23:25.000 --> 00:23:30.000]  降到最低、最卑微的地步
[00:23:30.000 --> 00:23:32.000]  就是一個被判死刑的罪犯
[00:23:32.000 --> 00:23:37.000]  死在一個被咒詛的十字架上
[00:23:37.000 --> 00:23:40.000]  當然在聖經或神學角度
[00:23:40.000 --> 00:23:41.000]  曾經有些人說
[00:23:41.000 --> 00:23:42.000]  我們的神不會這麼受苦
[00:23:42.000 --> 00:23:44.000]  所以看到耶穌是假的
[00:23:44.000 --> 00:23:45.000]  不是假的
[00:23:45.000 --> 00:23:47.000]  是一個幻象
[00:23:47.000 --> 00:23:50.000]  因為神為了滿足大家
[00:23:50.000 --> 00:23:51.000]  或者滿足他的公義
[00:23:51.000 --> 00:23:53.000]  於是整個看起來像是耶穌
[00:23:53.000 --> 00:23:54.000]  丟在十字架上
[00:23:54.000 --> 00:23:56.000]  其實神從來沒有受苦
[00:23:56.000 --> 00:23:57.000]  今天你看到Andy在講道
[00:23:57.000 --> 00:23:58.000]  其實Andy並不在這裡
[00:23:58.000 --> 00:24:01.000]  Andy從來沒有來過降福造傳道
[00:24:01.000 --> 00:24:03.000]  不過因為神要成就他的工作
[00:24:03.000 --> 00:24:04.000]  就整個這樣的樣子
[00:24:04.000 --> 00:24:08.000]  那個人在世界歷史中
[00:24:08.000 --> 00:24:10.000]  從來沒有出現過
[00:24:10.000 --> 00:24:13.000]  在神學的角度是很有趣的
[00:24:13.000 --> 00:24:14.000]  但當然不是
[00:24:14.000 --> 00:24:16.000]  我們知道耶穌的的確確是一個人
[00:24:16.000 --> 00:24:17.000]  作為一個人
[00:24:17.000 --> 00:24:21.000]  他有感受會肚餓、會疲累、會痛、會難過
[00:24:21.000 --> 00:24:23.000]  所以他面對十字架的苦的時候
[00:24:23.000 --> 00:24:25.000]  他知道是什麼的時候
[00:24:25.000 --> 00:24:27.000]  所以他的怕是很自然的
[00:24:27.000 --> 00:24:29.000]  所以在赫西瑪利和神說
[00:24:29.000 --> 00:24:33.000]  神可不可以不承受這個苦悲
[00:24:33.000 --> 00:24:35.000]  不過重要的是在馬達方26章42節
[00:24:35.000 --> 00:24:37.000]  他說:我父或者杯若不能離開我
[00:24:37.000 --> 00:24:39.000]  必要我喝
[00:24:39.000 --> 00:24:42.000]  就願祢的義子成全
[00:24:42.000 --> 00:24:44.000]  這個終極的馴服
[00:24:44.000 --> 00:24:47.000]  今天讓我們所有相信祂的人
[00:24:47.000 --> 00:24:49.000]  可以得到這個永恆的生命
[00:24:49.000 --> 00:24:52.000]  耶穌基督死在一個十字架上
[00:24:52.000 --> 00:24:56.000]  臨死前承受了很多的痛苦
[00:24:56.000 --> 00:24:58.000]  被嘲弄受凌辱
[00:24:58.000 --> 00:25:02.000]  祂做這一切只有一個目的
[00:25:03.000 --> 00:25:06.000]  就是要將祂的那種很深的愛
[00:25:06.000 --> 00:25:10.000]  很深的那種憐恤
[00:25:10.000 --> 00:25:13.000]  帶到這個充滿罪惡的世界
[00:25:13.000 --> 00:25:17.000]  當耶穌從死亡中復活過來的時候
[00:25:17.000 --> 00:25:22.000]  祂就擁有了一雙不能再修飾的手
[00:25:22.000 --> 00:25:25.000]  因為在這雙手裡面
[00:25:25.000 --> 00:25:29.000]  有兩個被釘穿的洞
[00:25:30.000 --> 00:25:33.000]  復活的時候應該已經沒有了
[00:25:33.000 --> 00:25:35.000]  記不記得多瑪說什麼
[00:25:35.000 --> 00:25:37.000]  耶穌第一次顯現的時候
[00:25:37.000 --> 00:25:38.000]  祂不在
[00:25:38.000 --> 00:25:40.000]  門徒告訴他:耶穌復活了
[00:25:40.000 --> 00:25:44.000]  這裡多多少少顯示了多瑪的人
[00:25:44.000 --> 00:25:47.000]  他說:我非看見他手上的釘痕
[00:25:47.000 --> 00:25:50.000]  用指頭探入那釘痕
[00:25:50.000 --> 00:25:52.000]  我就不會信
[00:25:52.000 --> 00:25:53.000]  又用我的手探入他的肋旁
[00:25:53.000 --> 00:25:54.000]  我還不信
[00:25:54.000 --> 00:25:57.000]  中文就說:用指頭探入那釘痕
[00:25:57.000 --> 00:26:01.000]  英文就說:用手指穿過祂手上的洞
[00:26:01.000 --> 00:26:05.000]  這樣我就相信這個真的是耶穌
[00:26:05.000 --> 00:26:09.000]  耶穌釘在十字架那一天
[00:26:09.000 --> 00:26:11.000]  從那一天開始
[00:26:11.000 --> 00:26:13.000]  直到永恆
[00:26:13.000 --> 00:26:18.000]  祂就是用這雙不能再修飾的手
[00:26:18.000 --> 00:26:21.000]  帶著兩個釘孔的手
[00:26:21.000 --> 00:26:23.000]  告訴我們
[00:26:23.000 --> 00:26:26.000]  我真的愛你們
[00:26:28.000 --> 00:26:31.000]  然後祂提醒我們
[00:26:31.000 --> 00:26:33.000]  我們信了耶穌
[00:26:33.000 --> 00:26:36.000]  我們應該堅毅地向前路直奔
[00:26:36.000 --> 00:26:38.000]  走信仰的路是不容易的
[00:26:38.000 --> 00:26:42.000]  沒有人告訴我們
[00:26:42.000 --> 00:26:44.000]  這條信仰的路真的好走
[00:26:44.000 --> 00:26:45.000]  真的容易
[00:26:45.000 --> 00:26:46.000]  不是
[00:26:46.000 --> 00:26:47.000]  所以祂告訴我們
[00:26:47.000 --> 00:26:49.000]  我們要有一個堅毅的心向前走
[00:26:49.000 --> 00:26:51.000]  又叮囑我們
[00:26:51.000 --> 00:26:53.000]  就算因為軟弱跌倒
[00:26:53.000 --> 00:26:54.000]  我們不要放棄
[00:26:54.000 --> 00:26:55.000]  我們在哪裡跌倒
[00:26:55.000 --> 00:26:58.000]  也是依靠祂重新站起來
[00:26:58.000 --> 00:27:01.000]  無論我們做過什麼
[00:27:01.000 --> 00:27:03.000]  我們什麼時候才相信祂
[00:27:03.000 --> 00:27:05.000]  但是神的愛
[00:27:05.000 --> 00:27:07.000]  我又用那首歌詞
[00:27:07.000 --> 00:27:09.000]  是寬大無限
[00:27:09.000 --> 00:27:11.000]  我真的很喜歡這首歌
[00:27:11.000 --> 00:27:13.000]  神的愛
[00:27:13.000 --> 00:27:15.000]  是寬大無限
[00:27:15.000 --> 00:27:17.000]  在過去二千年
[00:27:17.000 --> 00:27:20.000]  這份愛暖透了千千萬萬人的心
[00:27:20.000 --> 00:27:23.000]  我相信今天也暖透了你和我的心
[00:27:23.000 --> 00:27:27.000]  很深感受到神抱著我們向前走
[00:27:27.000 --> 00:27:29.000]  不知道今天你會不會和神說
[00:27:29.000 --> 00:27:31.000]  「神啊,請祢准我和祢說一聲
[00:27:31.000 --> 00:27:33.000]  我真的愛祢」
[00:27:33.000 --> 00:27:35.000]  這句好像很肉麻
[00:27:35.000 --> 00:27:37.000]  我回家自己關上門和耶穌說
[00:27:37.000 --> 00:27:41.000]  但是當我們要和神說
[00:27:41.000 --> 00:27:42.000]  「請祢准我和祢說一聲
[00:27:42.000 --> 00:27:44.000]  我真的愛祢」之前
[00:27:44.000 --> 00:27:46.000]  我想鼓勵大家停一停
[00:27:46.000 --> 00:27:50.000]  想一想這句話真正的含義是什麼
[00:27:53.000 --> 00:27:55.000]  在你工作的環境裡面
[00:27:55.000 --> 00:27:57.000]  當然會遇到很多你不喜歡的人
[00:27:57.000 --> 00:27:59.000]  阻礙你上位
[00:27:59.000 --> 00:28:01.000]  阻礙你謀生
[00:28:01.000 --> 00:28:03.000]  或者脾氣很差
[00:28:03.000 --> 00:28:05.000]  你說這些人不可愛
[00:28:05.000 --> 00:28:09.000]  但是神說我愛他
[00:28:09.000 --> 00:28:13.000]  在時容上我們也會遇到
[00:28:13.000 --> 00:28:15.000]  因為人有百樣人
[00:28:15.000 --> 00:28:17.000]  很多事情我們未必同意見
[00:28:17.000 --> 00:28:19.000]  我一會兒開會的時候
[00:28:19.000 --> 00:28:21.000]  咬餐死
[00:28:21.000 --> 00:28:22.000]  可能你的意見被接受
[00:28:22.000 --> 00:28:24.000]  可能你的意見不被接受
[00:28:24.000 --> 00:28:26.000]  是壞人
[00:28:26.000 --> 00:28:28.000]  浪費我的時間
[00:28:28.000 --> 00:28:32.000]  但耶穌說我真的愛他
[00:28:32.000 --> 00:28:37.000]  你說父母很難忍
[00:28:37.000 --> 00:28:40.000]  兒女很難忍
[00:28:40.000 --> 00:28:44.000]  見到他就火都來了
[00:28:44.000 --> 00:28:47.000]  但耶穌基督說
[00:28:47.000 --> 00:28:50.000]  我很愛他
[00:28:52.000 --> 00:28:54.000]  在我們人際生活圈子裡面
[00:28:54.000 --> 00:28:56.000]  我們也會遇到不可愛的人
[00:28:56.000 --> 00:28:58.000]  但神說我愛他
[00:28:58.000 --> 00:29:01.000]  在政治上我們也會遇到
[00:29:01.000 --> 00:29:03.000]  很多不同我們政見的人
[00:29:03.000 --> 00:29:06.000]  所以有一段時間我們叫
[00:29:06.000 --> 00:29:08.000]  Unfriendly
[00:29:08.000 --> 00:29:10.000]  但耶穌說
[00:29:10.000 --> 00:29:13.000]  我捨棄我的生命
[00:29:13.000 --> 00:29:15.000]  我也很愛他
[00:29:15.000 --> 00:29:18.000]  弟妹
[00:29:18.000 --> 00:29:20.000]  當我們說神啊
[00:29:20.000 --> 00:29:22.000]  愛你的時候
[00:29:22.000 --> 00:29:24.000]  耶穌基督也會問
[00:29:24.000 --> 00:29:26.000]  你願不願意用
[00:29:26.000 --> 00:29:28.000]  我的愛
[00:29:28.000 --> 00:29:30.000]  去愛每一個
[00:29:30.000 --> 00:29:32.000]  特別你覺得不可愛的人
[00:29:32.000 --> 00:29:34.000]  我們一起祈禱
[00:29:34.000 --> 00:29:36.000]  差主耶穌我們也來到你的面前
[00:29:36.000 --> 00:29:38.000]  我們承認我們不可愛
[00:29:38.000 --> 00:29:42.000]  我們也承認我們的愛真的不足夠
[00:29:42.000 --> 00:29:44.000]  因為我們
[00:29:44.000 --> 00:29:46.000]  不懂得去愛
[00:29:46.000 --> 00:29:48.000]  大主我們感謝你
[00:29:48.000 --> 00:29:50.000]  你真的愛我們
[00:29:50.000 --> 00:29:52.000]  你甘願
[00:29:52.000 --> 00:29:54.000]  放下你的神聖
[00:29:54.000 --> 00:29:56.000]  你甘願
[00:29:56.000 --> 00:29:58.000]  接受人的限制
[00:29:58.000 --> 00:30:00.000]  生在貧窮之家
[00:30:00.000 --> 00:30:02.000]  做一個木匠
[00:30:02.000 --> 00:30:04.000]  很努力的工作來維繫你自己的生活
[00:30:04.000 --> 00:30:08.000]  將你將天國的福音帶來人間的時候
[00:30:08.000 --> 00:30:10.000]  人唾罵你
[00:30:10.000 --> 00:30:12.000]  拒絕你
[00:30:12.000 --> 00:30:14.000]  嘗試用石頭
[00:30:14.000 --> 00:30:16.000]  釘死你
[00:30:16.000 --> 00:30:18.000]  將你釘在十字架裡面
[00:30:18.000 --> 00:30:20.000]  然後神啊
[00:30:20.000 --> 00:30:22.000]  你用被釘穿的手
[00:30:22.000 --> 00:30:24.000]  告訴我們你真的愛我們
[00:30:24.000 --> 00:30:26.000]  神啊
[00:30:26.000 --> 00:30:28.000]  你這份愛不只是當天在十字架
[00:30:28.000 --> 00:30:30.000]  而是在過往二千年來
[00:30:30.000 --> 00:30:32.000]  你這份愛
[00:30:32.000 --> 00:30:34.000]  真的暖透了人的心
[00:30:34.000 --> 00:30:36.000]  今天在這個
[00:30:36.000 --> 00:30:38.000]  好像充滿冷漠的世界裡面
[00:30:38.000 --> 00:30:40.000]  充滿了疏離的
[00:30:40.000 --> 00:30:42.000]  世界當中
[00:30:42.000 --> 00:30:44.000]  主幫助我們這群
[00:30:44.000 --> 00:30:46.000]  兒女
[00:30:46.000 --> 00:30:48.000]  真是讓我們了解
[00:30:48.000 --> 00:30:50.000]  怎樣用你的愛
[00:30:50.000 --> 00:30:52.000]  去愛我們身邊
[00:30:52.000 --> 00:30:54.000]  特別我們覺得不可愛的人
[00:30:54.000 --> 00:30:56.000]  但是我們承認我們沒有這個能力
[00:30:56.000 --> 00:30:58.000]  所以我們祈求主你的聖靈
[00:30:58.000 --> 00:31:00.000]  在我們的心中
[00:31:00.000 --> 00:31:02.000]  加給我們力量
[00:31:02.000 --> 00:31:04.000]  教導我們提醒我們
[00:31:04.000 --> 00:31:06.000]  以致我們能夠去愛
[00:31:06.000 --> 00:31:08.000]  以致我們能夠做的時候
[00:31:08.000 --> 00:31:10.000]  吸引更多人來歸向你
[00:31:10.000 --> 00:31:12.000]  我們願受感恩禱告
[00:31:12.000 --> 00:31:22.000]  请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
