
[00:00:00.000 --> 00:00:07.000]  願至聖聖三一保佑我們每一天都能夠在聖餐禮中聖祈禱和受聖餐禮上聖祈禱
[00:24:08.000 --> 00:24:11.000]  轉去信占卜算命
[00:24:11.000 --> 00:24:15.000]  正如上個星期耳塞書第二章所提的事
[00:24:15.000 --> 00:24:20.000]  這樣我可以肯定地告訴大家
[00:24:20.000 --> 00:24:23.000]  那個人不會一次得救永遠得救
[00:24:23.000 --> 00:24:28.000]  因為他們做這些簡直是侮辱上帝
[00:24:28.000 --> 00:24:31.000]  正如希伯來書六章六字所說
[00:24:31.000 --> 00:24:34.000]  這樣的人無法使他們回頭
[00:24:34.000 --> 00:24:36.000]  重新悔改
[00:24:36.000 --> 00:24:42.000]  因為他們再一次把上帝的兒子釘在十字架上
[00:24:42.000 --> 00:24:48.000]  公然羞辱他
[00:24:48.000 --> 00:24:50.000]  第二個應用
[00:24:50.000 --> 00:24:55.000]  我們要明白上帝是盼望和人建立
[00:24:55.000 --> 00:25:01.000]  持續的個人化的愛的關係
[00:25:01.000 --> 00:25:04.000]  以賽亞他很明白這一點
[00:25:04.000 --> 00:25:08.000]  所以他在第一節稱上帝為
[00:25:08.000 --> 00:25:10.000]  我所親愛的
[00:25:10.000 --> 00:25:12.000]  我所愛的
[00:25:12.000 --> 00:25:14.000]  講了三次
[00:25:14.000 --> 00:25:19.000]  有人說現代的基督徒將上帝當成降落傘
[00:25:19.000 --> 00:25:21.000]  在危急的時候
[00:25:21.000 --> 00:25:23.000]  死到臨頭的時候就找上帝
[00:25:23.000 --> 00:25:25.000]  救我呀救我呀
[00:25:25.000 --> 00:25:27.000]  我跟大家說
[00:25:27.000 --> 00:25:32.000]  如果一個人只有頭腦知識的信仰
[00:25:32.000 --> 00:25:37.000]  我真的不敢肯定他能夠去到天堂
[00:25:37.000 --> 00:25:41.000]  去天堂的重要條件
[00:25:41.000 --> 00:25:44.000]  不是你知識上認識耶穌
[00:25:44.000 --> 00:25:47.000]  不是你知識上熟悉聖經
[00:25:47.000 --> 00:25:51.000]  你甚至可以在神學院教書
[00:25:51.000 --> 00:26:01.000]  而是我們要和上帝有一個持續的個人化的愛的關係
[00:26:01.000 --> 00:26:04.000]  所以主耶穌曾經說過
[00:26:04.000 --> 00:26:08.000]  在末日來臨的時候
[00:26:08.000 --> 00:26:10.000]  許多人要對我說
[00:26:10.000 --> 00:26:13.000]  主呀主呀我曾奉您的名傳上帝的信息
[00:26:13.000 --> 00:26:15.000]  也曾奉您的名趕許多鬼
[00:26:15.000 --> 00:26:18.000]  行許多歧視
[00:26:18.000 --> 00:26:21.000]  耶穌說的話留心聽
[00:26:21.000 --> 00:26:23.000]  耶穌怎樣跟他們說
[00:26:23.000 --> 00:26:26.000]  那時候我要公然地告訴他們
[00:26:26.000 --> 00:26:29.000]  我從不認識你們
[00:26:29.000 --> 00:26:32.000]  你們這些作惡的走開吧
[00:26:32.000 --> 00:26:35.000]  這裡的認識就是在說關係
[00:26:35.000 --> 00:26:37.000]  不是頭腦知識上的認識
[00:26:37.000 --> 00:26:40.000]  是一種關係的認識
[00:26:40.000 --> 00:26:42.000]  就好像我們今天人人都知道
[00:26:42.000 --> 00:26:44.000]  習近平是中國國家主席
[00:26:44.000 --> 00:26:45.000]  認識嗎?
[00:26:45.000 --> 00:26:46.000]  這種是否認識呢?
[00:26:46.000 --> 00:26:49.000]  是,是知識上的認識
[00:26:49.000 --> 00:26:50.000]  有沒有關係呢?
[00:26:50.000 --> 00:26:53.000]  你打個電話跟他聊聊天行不行?
[00:26:53.000 --> 00:26:56.000]  沒有關係的
[00:26:56.000 --> 00:27:01.000]  這種知識上的認識是不能夠使我們得救的
[00:27:01.000 --> 00:27:06.000]  一定要和上帝有親愛親密的愛的關係
[00:27:06.000 --> 00:27:07.000]  持續的關係
[00:27:07.000 --> 00:27:09.000]  個人的關係
[00:27:09.000 --> 00:27:13.000]  我們才可以得救
[00:27:13.000 --> 00:27:18.000]  我們怎樣和上帝建立個人化的愛的關係呢?
[00:27:18.000 --> 00:27:21.000]  來教會很久的應該知道
[00:27:21.000 --> 00:27:22.000]  老生常談
[00:27:22.000 --> 00:27:23.000]  我們要讀經
[00:27:23.000 --> 00:27:24.000]  我們要祈禱
[00:27:24.000 --> 00:27:25.000]  我們要參加團計
[00:27:25.000 --> 00:27:26.000]  參加聚會
[00:27:26.000 --> 00:27:28.000]  生活上我們要學習
[00:27:28.000 --> 00:27:32.000]  順從聖靈的引導去行事為人
[00:27:32.000 --> 00:27:35.000]  和一些其他的屬靈操練
[00:27:35.000 --> 00:27:41.000]  都是我們和上帝建立一個愛的關係的方法
[00:27:41.000 --> 00:27:44.000]  第三點就是
[00:27:44.000 --> 00:27:47.000]  上帝對他的子民
[00:27:47.000 --> 00:27:49.000]  是有期望的
[00:27:49.000 --> 00:27:51.000]  是有期望的
[00:27:51.000 --> 00:27:54.000]  從《耳塞書》第五章的經文
[00:27:54.000 --> 00:27:58.000]  我們可以感受到上帝真的非常憤怒
[00:27:58.000 --> 00:27:59.000]  是不是?
[00:27:59.000 --> 00:28:01.000]  在第五章二十五節說
[00:28:01.000 --> 00:28:04.000]  上帝常常要向他的子民發烈怒
[00:28:04.000 --> 00:28:07.000]  伸出手來這些形象化的描述
[00:28:07.000 --> 00:28:11.000]  打他們山有要振和死屍堆在路旁像垃圾一樣
[00:28:11.000 --> 00:28:13.000]  夠了沒有?
[00:28:13.000 --> 00:28:14.000]  不夠啊!
[00:28:14.000 --> 00:28:20.000]  上主說:到那時上主的怒氣仍未消除
[00:28:20.000 --> 00:28:23.000]  還要伸手砸打他們
[00:28:23.000 --> 00:28:26.000]  和合本就說:他的手形伸不縮
[00:28:26.000 --> 00:28:28.000]  伸了出去還沒收回來
[00:28:28.000 --> 00:28:31.000]  還要繼續打
[00:28:35.000 --> 00:28:37.000]  上帝由於憤怒
[00:28:37.000 --> 00:28:40.000]  要打那些敗壞的子民
[00:28:40.000 --> 00:28:44.000]  並且打完還不夠
[00:28:44.000 --> 00:28:45.000]  還要繼續打
[00:28:45.000 --> 00:28:48.000]  為什麼呢?
[00:28:48.000 --> 00:28:53.000]  因為猶大人沒有做上帝期望他們做的事
[00:28:53.000 --> 00:28:59.000]  被上帝管教之後
[00:28:59.000 --> 00:29:01.000]  仍然死不悔改
[00:29:01.000 --> 00:29:04.000]  從六次你們要遭殃的經文看起來
[00:29:04.000 --> 00:29:08.000]  上主對他們的期望其實很簡單
[00:29:08.000 --> 00:29:11.000]  就是梅加書六章八字所說的
[00:29:11.000 --> 00:29:13.000]  身將正義
[00:29:13.000 --> 00:29:16.000]  實行不變的愛
[00:29:16.000 --> 00:29:18.000]  謙卑地
[00:29:18.000 --> 00:29:21.000]  跟我們的上帝同行
[00:29:21.000 --> 00:29:23.000]  弟兄姊妹
[00:29:23.000 --> 00:29:25.000]  主耶穌拯救了我們
[00:29:25.000 --> 00:29:28.000]  對我們有沒有期望呢?
[00:29:30.000 --> 00:29:34.000]  我相信主耶穌好像葡萄園主一樣
[00:29:34.000 --> 00:29:39.000]  期望我們能夠結出果子
[00:29:39.000 --> 00:29:43.000]  在《約翰福音》十五章第五至第六節說
[00:29:43.000 --> 00:29:44.000]  我是葡萄樹
[00:29:44.000 --> 00:29:46.000]  你們是枝子
[00:29:46.000 --> 00:29:47.000]  那常跟我連結
[00:29:47.000 --> 00:29:49.000]  而我也常跟他連結的
[00:29:49.000 --> 00:29:52.000]  必定結很多果實
[00:29:52.000 --> 00:29:53.000]  因為沒有我
[00:29:53.000 --> 00:29:56.000]  你們就什麼也不能做
[00:29:56.000 --> 00:29:58.000]  那不跟我連結的人
[00:29:58.000 --> 00:29:59.000]  請大家留意
[00:29:59.000 --> 00:30:02.000]  那不跟我連結的人怎麼辦呢?
[00:30:02.000 --> 00:30:03.000]  要被冰掉
[00:30:03.000 --> 00:30:06.000]  像枯乾的枝子被冰掉
[00:30:06.000 --> 00:30:07.000]  讓人撿去
[00:30:07.000 --> 00:30:10.000]  投在火裡焚燒
[00:30:10.000 --> 00:30:15.000]  弟兄姊妹
[00:30:15.000 --> 00:30:19.000]  如果我們真的愛耶穌
[00:30:19.000 --> 00:30:22.000]  就必定會跟耶穌連結
[00:30:22.000 --> 00:30:24.000]  必定會跟耶穌有關係
[00:30:24.000 --> 00:30:27.000]  也必定會結出好果子
[00:30:27.000 --> 00:30:31.000]  而不是酸葡萄
[00:30:31.000 --> 00:30:34.000]  我們要怎樣跟耶穌連結呢?
[00:30:34.000 --> 00:30:36.000]  十五章七節說
[00:30:36.000 --> 00:30:38.000]  如果你們常跟我連結
[00:30:38.000 --> 00:30:43.000]  而我的話也常存在你們裡面
[00:30:43.000 --> 00:30:44.000]  很簡單
[00:30:44.000 --> 00:30:47.000]  記住耶穌說的話
[00:30:47.000 --> 00:30:50.000]  然後在第十節說
[00:30:50.000 --> 00:30:53.000]  你們若遵守我的命令
[00:30:53.000 --> 00:30:57.000]  你們會常生活在我的愛中
[00:30:57.000 --> 00:30:59.000]  就是這麼簡單
[00:30:59.000 --> 00:31:01.000]  記住神的話
[00:31:01.000 --> 00:31:03.000]  並且進行
[00:31:03.000 --> 00:31:05.000]  記住之後
[00:31:05.000 --> 00:31:06.000]  進行
[00:31:06.000 --> 00:31:11.000]  千萬不要說到天下無敵
[00:31:11.000 --> 00:31:14.000]  做的時候就說有心無力
[00:31:14.000 --> 00:31:16.000]  將來一同祈禱
[00:31:16.000 --> 00:31:20.000]  真是天父感謝您拯救了我們
[00:31:20.000 --> 00:31:26.000]  目的是要跟我們建立持續個人化的愛的關係
[00:31:26.000 --> 00:31:30.000]  並不是只負責發給我們一張天堂入境證
[00:31:30.000 --> 00:31:32.000]  我們求聖靈幫助我們
[00:31:32.000 --> 00:31:34.000]  事實上跟耶穌連結
[00:31:34.000 --> 00:31:37.000]  以致我們能為主結出好果子
[00:31:37.000 --> 00:31:39.000]  而不是酸葡萄
[00:31:39.000 --> 00:31:41.000]  奉主耶穌基督的名祈禱
[00:31:41.000 --> 00:31:43.000]  阿們
