
[00:00:00.000 --> 00:00:02.980]  今天來自《馬太福音》
[00:20:31.180 --> 00:20:33.460]  已經開始了
[00:20:33.460 --> 00:20:35.460]  耶穌祂自己正在受苦
[00:20:35.460 --> 00:20:37.580]  但是祂依然能夠
[00:20:37.580 --> 00:20:40.020]  安慰和鼓勵那三位
[00:20:40.020 --> 00:20:44.260]  害怕到趴在地上的門徒
[00:20:44.260 --> 00:20:47.020]  耶穌進前來拍拍他們
[00:20:47.020 --> 00:20:48.020]  跟他們說
[00:20:48.020 --> 00:20:50.300]  「起來吧,不用怕」
[00:20:50.300 --> 00:20:52.060]  親愛的兄弟姐妹
[00:20:52.060 --> 00:20:53.620]  我們很多時候都會忽略了
[00:20:53.620 --> 00:20:55.460]  身邊的人的需要
[00:20:55.460 --> 00:20:57.300]  只看到自己
[00:20:57.300 --> 00:20:59.820]  耶穌做了一個很好的示範
[00:20:59.820 --> 00:21:01.500]  雖然祂在受苦當中
[00:21:01.500 --> 00:21:03.300]  但是祂依然懂得
[00:21:03.300 --> 00:21:07.340]  或者記得安慰和鼓勵別人
[00:21:07.340 --> 00:21:09.660]  這件事是不是很難做得到呢?
[00:21:09.660 --> 00:21:12.460]  自己受苦還要鼓起勇氣
[00:21:12.460 --> 00:21:14.660]  安慰和鼓勵其他人
[00:21:14.660 --> 00:21:17.100]  是不是只有耶穌能夠做到呢?
[00:21:17.100 --> 00:21:18.980]  當然不是
[00:21:18.980 --> 00:21:22.620]  我隨便舉兩個例子
[00:21:22.620 --> 00:21:24.780]  梁法堂有一個姐妹
[00:21:24.780 --> 00:21:30.220]  她經常帶著受苦的朋友或教友
[00:21:30.220 --> 00:21:34.660]  去找我或者其他教睦同工去祈禱
[00:21:34.660 --> 00:21:38.900]  當我了解受苦的朋友的苦況時
[00:21:38.900 --> 00:21:40.460]  「嘩!原來是這樣的」
[00:21:40.460 --> 00:21:42.260]  但我再問多一點的時候
[00:21:42.260 --> 00:21:44.300]  發現原來那位姐妹
[00:21:44.300 --> 00:21:46.620]  雖然自己也在受苦
[00:21:46.620 --> 00:21:52.100]  但她卻很出力地關心身邊的朋友
[00:21:52.100 --> 00:21:54.340]  甚至會陪著他們
[00:21:54.340 --> 00:21:55.860]  鼓勵他們
[00:21:55.860 --> 00:22:02.700]  帶他們去目者面前祈禱
[00:22:02.700 --> 00:22:07.060]  這位姐妹其實這幾年都過得很痛苦
[00:22:07.060 --> 00:22:11.460]  但她卻鼓起勇氣
[00:22:11.460 --> 00:22:14.780]  去陪伴她身邊的人
[00:22:14.780 --> 00:22:18.660]  帶他們一起經過這段路
[00:22:18.660 --> 00:22:20.340]  這是其中一個例子
[00:22:20.340 --> 00:22:23.940]  另一個例子是一位無家者的朋友
[00:22:23.940 --> 00:22:26.740]  這位無家者的朋友
[00:22:26.740 --> 00:22:29.220]  尤其是當天氣轉涼
[00:22:29.220 --> 00:22:32.420]  現在還是寒冷天氣警告
[00:22:32.420 --> 00:22:37.100]  他要在這麼嚴寒的天氣下
[00:22:37.100 --> 00:22:39.820]  這個朋友露宿街頭
[00:22:39.820 --> 00:22:41.740]  當然非常難受
[00:22:41.740 --> 00:22:43.620]  但這位無家者的朋友
[00:22:43.620 --> 00:22:49.100]  他經常主動發短訊給我
[00:22:49.100 --> 00:22:51.060]  他關心我、提醒我
[00:22:51.060 --> 00:22:53.260]  「天氣轉涼了,小心身體」
[00:22:53.260 --> 00:22:57.580]  「記得多穿一件衣服」
[00:22:57.580 --> 00:22:59.620]  竟然不是我去提醒他
[00:22:59.620 --> 00:23:02.260]  「多穿一件衣服,在街上很冷」
[00:23:02.260 --> 00:23:04.300]  是他提醒我
[00:23:04.300 --> 00:23:05.820]  他也在苦況中
[00:23:05.820 --> 00:23:10.980]  但他卻這樣去安慰、提醒我
[00:23:10.980 --> 00:23:12.740]  以上就是我在梁法堂
[00:23:12.740 --> 00:23:16.340]  找出來的兩個例子
[00:23:16.340 --> 00:23:17.940]  親愛的弟兄姊妹
[00:23:17.940 --> 00:23:20.380]  或許我們有時太忙
[00:23:20.380 --> 00:23:22.460]  生活壓力太大
[00:23:22.460 --> 00:23:24.940]  讓我們看到很多人
[00:23:24.940 --> 00:23:27.300]  只是看不到耶穌
[00:23:27.300 --> 00:23:30.980]  所以我祈求上主賜給我們一份
[00:23:30.980 --> 00:23:33.460]  渴慕主的心
[00:23:33.460 --> 00:23:36.740]  與主建立更親密的關係
[00:23:36.740 --> 00:23:38.900]  以致我們能做到
[00:23:38.900 --> 00:23:41.620]  「不見一人,只見耶穌」
[00:23:41.620 --> 00:23:43.620]  也讓我們的心思意念
[00:23:43.620 --> 00:23:44.740]  言行舉止
[00:23:44.740 --> 00:23:49.740]  流露著「體貼神,不體貼人」的特質
[00:23:49.740 --> 00:23:50.740]  另一方面
[00:23:50.740 --> 00:23:54.700]  我也祈求上帝能賜有足夠的恩典
[00:23:54.700 --> 00:23:56.940]  給我們去效法耶穌
[00:23:56.940 --> 00:24:00.420]  就算我們自己在困苦中
[00:24:00.420 --> 00:24:04.220]  我們依然能夠給予我們身邊的人
[00:24:04.220 --> 00:24:06.460]  由主而來的那份溫暖
[00:24:06.460 --> 00:24:10.100]  那份安慰和鼓勵
[00:24:10.100 --> 00:24:13.420]  所以大家都能夠做到的
[00:24:13.420 --> 00:24:16.940]  你們可以拍拍身邊的人
[00:24:16.940 --> 00:24:18.220]  就已經可以了
[00:24:18.220 --> 00:24:22.540]  希望我們都能夠揚日著這份氣氛
[00:24:22.540 --> 00:24:26.260]  以致到就算社會真的出現
[00:24:26.260 --> 00:24:29.620]  我們這樣能夠一人走一步的話
[00:24:29.620 --> 00:24:33.500]  我相信這個社會會出現更少很多
[00:24:33.500 --> 00:24:39.380]  剛才秀英在祈禱裡面說的自殺的片段
[00:24:39.380 --> 00:24:43.100]  不要小看大家的這些動作
[00:24:43.100 --> 00:24:45.260]  這些安慰
[00:24:45.260 --> 00:24:49.500]  待會我們奉獻的時候會唱一首小小水滴歌
[00:24:49.500 --> 00:24:54.300]  其中一句歌詞就是
[00:24:54.300 --> 00:24:56.580]  當我們能夠去
[00:24:56.580 --> 00:24:57.620]  突然間忘記了
[00:24:57.620 --> 00:24:59.700]  就能夠使世界改變
[00:24:59.700 --> 00:25:01.660]  待會留意一下歌詞
[00:25:01.660 --> 00:25:03.860]  我們一起祈禱
[00:25:03.860 --> 00:25:11.980]  主啊,我們多謝祢
[00:25:11.980 --> 00:25:15.940]  讓我們透過耶穌登山顯榮這個片段
[00:25:15.940 --> 00:25:20.540]  去提醒我們不要做一些
[00:25:20.540 --> 00:25:24.100]  體貼人不體貼神的事情
[00:25:24.100 --> 00:25:27.020]  主啊,或許我們都好像彼得那樣軟弱
[00:25:27.020 --> 00:25:29.340]  就算被你罵過
[00:25:29.340 --> 00:25:31.300]  經歷過一些不開心的片段
[00:25:31.300 --> 00:25:35.340]  我們竟然不記得你去改過
[00:25:35.340 --> 00:25:37.100]  我們都很羡慕
[00:25:37.100 --> 00:25:40.940]  所以我們求主幫助我們能夠可以
[00:25:40.940 --> 00:25:43.540]  時時刻刻去與你親近
[00:25:43.540 --> 00:25:46.180]  以致到我們的心思意念言行舉止
[00:25:46.180 --> 00:25:49.540]  都能夠更加貼近你的心意
[00:25:49.540 --> 00:25:51.820]  而且我們不只是停在這裡
[00:25:51.820 --> 00:25:54.060]  我們都要效法耶穌
[00:25:54.060 --> 00:25:57.500]  縱然我們或許都在困苦、在壓力當中
[00:25:57.500 --> 00:26:03.340]  但我們依然能夠可以鼓勵、安慰身邊的人
[00:26:03.340 --> 00:26:05.780]  拍一拍他們
[00:26:05.780 --> 00:26:08.940]  簡單單給一句鼓勵的說話叫他們加油
[00:26:08.940 --> 00:26:12.620]  已經能夠讓這個世界覺得更加美好
[00:26:12.620 --> 00:26:14.540]  主啊,願榮耀歸給你
[00:26:14.540 --> 00:26:16.980]  我們祈禱感恩,是奉主明求
[00:26:16.980 --> 00:26:17.740]  阿門
