
[00:00:00.000 --> 00:00:02.800]  《聖經》的不同經卷都有些喜好
[00:15:16.140 --> 00:15:18.640]  多了這麼多
[00:15:18.640 --> 00:15:20.240]  感恩啊,感恩啊
[00:15:20.240 --> 00:15:21.740]  說自己是門徒的呢?
[00:15:23.340 --> 00:15:23.840]  哦
[00:15:23.840 --> 00:15:25.940]  只有十多個而已,OK
[00:15:25.940 --> 00:15:27.340]  說自己是仕途的呢?
[00:15:27.340 --> 00:15:32.340]  只有一個,兩個,三個
[00:15:32.340 --> 00:15:33.140]  OK,OK
[00:15:33.140 --> 00:15:35.140]  每個人都自己糊裡糊塗的,請舉手
[00:15:35.140 --> 00:15:38.240]  你真是謙卑
[00:15:38.240 --> 00:15:39.840]  只有一個人說自己糊裡糊塗
[00:15:39.840 --> 00:15:40.940]  又是我也是
[00:15:40.940 --> 00:15:41.640]  好了
[00:15:41.640 --> 00:15:43.440]  有時候我都搞不清楚這些
[00:15:43.440 --> 00:15:45.740]  如果你想搞清楚
[00:15:45.740 --> 00:15:47.840]  接下來這個星期五晚
[00:15:47.840 --> 00:15:49.640]  來這裡聽崇拜
[00:15:49.640 --> 00:15:52.240]  我會一開始就將這幾個的
[00:15:52.240 --> 00:15:56.840]  信徒、基督徒、門徒和仕徒
[00:15:56.840 --> 00:15:58.440]  跟大家分析清楚
[00:15:58.440 --> 00:15:59.440]  OK,好
[00:15:59.440 --> 00:16:01.840]  這時候我們就給大家了解了
[00:16:01.840 --> 00:16:02.940]  什麼叫做先知
[00:16:02.940 --> 00:16:04.140]  就是神的代言人
[00:16:04.140 --> 00:16:06.940]  先知其實主要是要講道的
[00:16:06.940 --> 00:16:08.540]  不一定要講預言的
[00:16:08.540 --> 00:16:12.440]  所以某個程度我們去講道的人
[00:16:12.440 --> 00:16:15.140]  都是有先知的功能
[00:16:15.140 --> 00:16:17.240]  但是我們現在在新約這個年代
[00:16:17.240 --> 00:16:18.440]  或者教會年代裡面
[00:16:18.440 --> 00:16:21.040]  很少稱傳道人為先知
[00:16:21.040 --> 00:16:23.340]  有一些特別的靈恩在教會裡面
[00:16:23.340 --> 00:16:25.840]  仍然說有些人要追求講預言的
[00:16:25.840 --> 00:16:28.040]  這些叫做先知的恩賜
[00:16:28.040 --> 00:16:30.540]  但是如果你搞清楚聖經裡面的先知的恩賜是什麼呢?
[00:16:30.540 --> 00:16:31.440]  是講道
[00:16:31.440 --> 00:16:33.540]  而不是講預言的
[00:16:33.540 --> 00:16:34.140]  OK
[00:16:34.140 --> 00:16:37.840]  好了,我們要看看這個作者了
[00:16:37.840 --> 00:16:40.140]  我想說今晚的第一堂
[00:16:40.140 --> 00:16:42.840]  特別第二部分有些悶辣的
[00:16:42.840 --> 00:16:45.340]  因為我們不是很熟悉什麼摩亞、阿們
[00:16:45.340 --> 00:16:46.540]  但是我們不可以不看的
[00:16:46.540 --> 00:16:48.140]  但是下一堂開始
[00:16:48.140 --> 00:16:51.140]  就會非常精彩了
[00:16:51.140 --> 00:16:53.940]  就會講到開始的戲肉
[00:16:53.940 --> 00:16:56.740]  但是如果你看過一些色經書
[00:16:56.740 --> 00:16:58.740]  其實最悶的就是前面那些道論
[00:16:58.740 --> 00:17:01.240]  我小時候一定跳完道論直接看下去
[00:17:01.240 --> 00:17:04.640]  但是原來解聖經你一定要了解背景
[00:17:04.640 --> 00:17:06.840]  要不然你很容易會解錯經
[00:17:06.840 --> 00:17:08.840]  所以今晚會講更多背景
[00:17:08.840 --> 00:17:10.640]  然後就會講第一章
[00:17:10.640 --> 00:17:11.340]  好了
[00:17:11.340 --> 00:17:12.540]  阿摩斯
[00:17:12.540 --> 00:17:13.840]  阿摩斯是什麼人呢?
[00:17:13.840 --> 00:17:15.340]  這個是很特別的
[00:17:15.340 --> 00:17:17.540]  我們放了他叫先知書
[00:17:17.540 --> 00:17:20.740]  但是阿摩斯是十幾卷的先知書裡面
[00:17:20.740 --> 00:17:22.140]  一個很特別的人
[00:17:22.140 --> 00:17:23.040]  他講明了
[00:17:23.040 --> 00:17:24.740]  我不是先知
[00:17:24.740 --> 00:17:28.340]  我是被神帶去呼召
[00:17:28.340 --> 00:17:32.040]  在某個時段裡面帶去講信息而已
[00:17:32.040 --> 00:17:33.840]  跟其他的很不同
[00:17:33.840 --> 00:17:37.340]  其他的一開始就說我就是神所挑選的先知
[00:17:37.340 --> 00:17:40.140]  但是阿摩斯反而很強調
[00:17:40.140 --> 00:17:41.440]  我不是先知
[00:17:41.440 --> 00:17:43.640]  我更加不是先知的門徒
[00:17:43.640 --> 00:17:45.140]  我沒有進過神學院的
[00:17:45.140 --> 00:17:47.440]  不過我是被神帶去呼召
[00:17:47.440 --> 00:17:48.240]  去宣講
[00:17:48.240 --> 00:17:50.240]  就是說今天很簡單舉個例子
[00:17:50.240 --> 00:17:52.040]  可能我們當中有一些弟兄姐妹
[00:17:52.040 --> 00:17:55.340]  可能神特別挑選你在某個時段裡面
[00:17:55.340 --> 00:17:58.140]  你去為神發一些信息
[00:17:58.140 --> 00:18:00.740]  特別很可能那個年代裡面
[00:18:00.740 --> 00:18:02.240]  一些所謂神的僕人
[00:18:02.240 --> 00:18:04.340]  都已經在吵架了
[00:18:04.340 --> 00:18:06.540]  所以神有時候不用這些人
[00:18:06.540 --> 00:18:07.540]  就會用什麼呢?
[00:18:07.540 --> 00:18:09.540]  就會用另外一些人
[00:18:09.540 --> 00:18:12.840]  我明天會講永善論壇
[00:18:12.840 --> 00:18:14.840]  就會講求籤
[00:18:14.840 --> 00:18:16.740]  就是去車公廟
[00:18:16.740 --> 00:18:19.140]  但是下個星期我就會講什麼呢?
[00:18:19.140 --> 00:18:20.740]  就會講你有沒有留意到
[00:18:20.740 --> 00:18:22.440]  現在不是差沙中線
[00:18:22.440 --> 00:18:24.240]  連港珠澳大橋
[00:18:24.240 --> 00:18:26.940]  有超過一萬份的文件是沒有了
[00:18:26.940 --> 00:18:28.440]  很多人害怕的
[00:18:28.440 --> 00:18:29.540]  為什麼可以沒有呢?
[00:18:29.540 --> 00:18:31.840]  兩年之後才簽上去
[00:18:31.840 --> 00:18:35.940]  我永遠都會將這些東西傳送到聖經
[00:18:35.940 --> 00:18:38.140]  鼓勵大家上網聽我講的篇
[00:18:38.140 --> 00:18:39.340]  已經放在上網了
[00:18:39.340 --> 00:18:41.440]  就叫做侍奉非商品
[00:18:41.440 --> 00:18:44.140]  伏事臣不是一個商品
[00:18:44.140 --> 00:18:45.240]  如果你留意到
[00:18:45.240 --> 00:18:46.640]  在阿滿的年代
[00:18:46.640 --> 00:18:47.640]  阿滿王
[00:18:47.640 --> 00:18:49.740]  有四百多個神的僕人
[00:18:49.740 --> 00:18:51.840]  但是他們不是按神的心意來
[00:18:51.840 --> 00:18:54.440]  但是去解釋那些經文
[00:18:54.440 --> 00:18:56.140]  是要討和的喜悅
[00:18:56.140 --> 00:18:59.240]  你想想路政署為什麼不去做這些事情呢?
[00:18:59.240 --> 00:19:00.940]  就是因為不敢得罪
[00:19:00.940 --> 00:19:02.740]  因為那個是中資機構
[00:19:02.740 --> 00:19:03.840]  是國企來的
[00:19:03.840 --> 00:19:05.340]  他就不敢去動它
[00:19:05.340 --> 00:19:06.840]  但是這個是很糟糕的
[00:19:06.840 --> 00:19:08.640]  一路一路就鬆懈下去了
[00:19:08.640 --> 00:19:10.440]  所以今天我們要很小心
[00:19:10.440 --> 00:19:13.340]  神就有時候說這群人不行
[00:19:13.340 --> 00:19:14.840]  要在民間裡面
[00:19:14.840 --> 00:19:16.540]  興起另外一些人
[00:19:16.540 --> 00:19:18.640]  阿摩斯很特別
[00:19:18.640 --> 00:19:20.140]  阿摩斯很強調
[00:19:20.140 --> 00:19:23.340]  我不是一個門徒
[00:19:23.340 --> 00:19:25.240]  不是一個先知
[00:19:25.240 --> 00:19:26.540]  我們一起來看
[00:19:26.540 --> 00:19:28.940]  阿摩斯書第一章的第一節
[00:19:28.940 --> 00:19:31.740]  阿摩斯書第一章的第一節
[00:19:31.740 --> 00:19:34.540]  找到的時候我們一起來讀
[00:19:34.540 --> 00:19:40.840]  阿摩斯書第一章的第一節
[00:19:40.840 --> 00:19:48.940]  當猶大王烏西亞以色列王約阿斯的兒子耶羅伯安在位的時候
[00:19:48.940 --> 00:19:51.240]  大地震前二十年
[00:19:51.240 --> 00:19:56.240]  提哥亞木人中的阿摩斯得密使論以色列
[00:19:56.240 --> 00:19:57.540]  好了
[00:19:57.540 --> 00:19:59.640]  他是什麼人呢?
[00:19:59.640 --> 00:20:01.340]  提哥亞的什麼?
[00:20:01.340 --> 00:20:02.640]  木人
[00:20:02.640 --> 00:20:04.340]  他是看羊的
[00:20:04.340 --> 00:20:07.640]  就是做看監
[00:20:07.640 --> 00:20:09.940]  就是看著羊的
[00:20:09.940 --> 00:20:11.440]  待會兒我們再解釋
[00:20:11.440 --> 00:20:12.640]  就是這個木人
[00:20:12.640 --> 00:20:13.540]  還有
[00:20:13.540 --> 00:20:15.040]  他還有另外一個工作
[00:20:15.040 --> 00:20:17.440]  知道是做什麼的嗎?
[00:20:17.440 --> 00:20:21.140]  他是原來農業社會裡面
[00:20:21.140 --> 00:20:22.840]  就是漁農署的人
[00:20:22.840 --> 00:20:24.940]  好,我們跳下去看一看
[00:20:24.940 --> 00:20:26.140]  第七章
[00:20:26.140 --> 00:20:33.440]  阿摩斯書第七章十四、十五兩節
[00:20:33.440 --> 00:20:35.140]  他畫清界線的
[00:20:35.140 --> 00:20:37.540]  好,我們一起來讀
[00:20:37.540 --> 00:20:40.340]  「阿摩斯對阿瑪謝說
[00:20:40.340 --> 00:20:42.340]  我原不是先知
[00:20:42.340 --> 00:20:44.840]  也不是先知的門徒
[00:20:44.840 --> 00:20:46.240]  我是木人
[00:20:46.240 --> 00:20:48.640]  又是修理桑樹的
[00:20:48.640 --> 00:20:50.840]  耶和華選召我
[00:20:50.840 --> 00:20:53.040]  使我不跟從羊群
[00:20:53.040 --> 00:20:54.240]  對我說
[00:20:54.240 --> 00:20:58.040]  你去向我文以色列說預言」
[00:20:58.040 --> 00:21:00.240]  這裡如果你留意到
[00:21:00.240 --> 00:21:01.940]  他很清楚地說
[00:21:01.940 --> 00:21:03.440]  我不是先知
[00:21:03.440 --> 00:21:05.940]  更加不是先知的門徒
[00:21:05.940 --> 00:21:07.640]  我是什麼?
[00:21:07.640 --> 00:21:08.940]  他副業是什麼?
[00:21:08.940 --> 00:21:09.940]  我是牧羊人
[00:21:09.940 --> 00:21:10.940]  又是什麼?
[00:21:10.940 --> 00:21:12.740]  修理桑樹的
[00:21:12.740 --> 00:21:13.940]  這樣就會解釋
[00:21:13.940 --> 00:21:15.740]  修理桑樹的意思
[00:21:15.740 --> 00:21:19.540]  「是神特別地呼召我
[00:21:19.540 --> 00:21:20.840]  叫我來宣講」
[00:21:20.840 --> 00:21:21.840]  為什麼會這樣?
[00:21:21.840 --> 00:21:22.340]  你記不記得?
[00:21:22.340 --> 00:21:23.140]  如果看前面
[00:21:23.140 --> 00:21:24.740]  當然我們稍後會看
[00:21:24.740 --> 00:21:26.340]  有一個人叫阿瑪謝
[00:21:26.340 --> 00:21:28.740]  是神的僕人
[00:21:28.740 --> 00:21:30.840]  但是是皇室成員
[00:21:30.840 --> 00:21:32.740]  跟皇后的關係很好
[00:21:32.740 --> 00:21:35.840]  「阿摩斯宣佈審判的信息
[00:21:35.840 --> 00:21:38.240]  說雖然我們國勢繁榮
[00:21:38.240 --> 00:21:40.640]  但是因為我們沒有親近神
[00:21:40.640 --> 00:21:43.040]  結果我們會被神尼達去審判
[00:21:43.040 --> 00:21:45.040]  我們的國家會衰落
[00:21:45.040 --> 00:21:48.840]  甚至我們的王會尼達去被殺」
[00:21:48.840 --> 00:21:50.940]  這些說話
[00:21:50.940 --> 00:21:52.140]  很大逆不道
[00:21:52.140 --> 00:21:53.640]  很不中聽
[00:21:53.640 --> 00:21:56.140]  所以你留意到阿瑪謝
[00:21:56.140 --> 00:21:58.440]  記住他是神的僕人
[00:21:58.440 --> 00:21:59.440]  是祭司
[00:21:59.440 --> 00:22:01.840]  就罵阿摩斯
[00:22:01.840 --> 00:22:03.040]  甚至控告他
[00:22:03.040 --> 00:22:05.540]  說他尼達去叛國
[00:22:05.540 --> 00:22:08.040]  可以說是煽動叛亂
[00:22:08.040 --> 00:22:09.540]  結果阿摩斯就說
[00:22:09.540 --> 00:22:11.340]  「我根本不是你們的系
[00:22:11.340 --> 00:22:13.340]  我不是先知
[00:22:13.340 --> 00:22:14.540]  我為什麼這次會說
[00:22:14.540 --> 00:22:15.840]  是神特別呼召我
[00:22:15.840 --> 00:22:17.340]  我本來就是牧羊人
[00:22:17.340 --> 00:22:19.340]  我本來就是修理桑樹的」
[00:22:19.340 --> 00:22:20.940]  你留意到
[00:22:20.940 --> 00:22:21.640]  好了
[00:22:21.640 --> 00:22:22.940]  因為他是牧羊人
[00:22:22.940 --> 00:22:24.940]  於是我們就會想
[00:22:24.940 --> 00:22:27.240]  他可能也是較為貧窮
[00:22:27.240 --> 00:22:27.740]  好了
[00:22:27.740 --> 00:22:29.240]  去過以色列的都知道
[00:22:29.240 --> 00:22:31.140]  我們一定會有去參觀的地方
[00:22:31.140 --> 00:22:32.740]  就是去伯尼行城
[00:22:32.740 --> 00:22:34.540]  耶穌降生的地方
[00:22:34.540 --> 00:22:36.540]  誰最早知道耶穌降生?
[00:22:36.540 --> 00:22:38.740]  不是牧羊人
[00:22:38.740 --> 00:22:40.240]  說了幾次了
[00:22:40.240 --> 00:22:41.540]  瑪利亞嘛
[00:22:41.540 --> 00:22:43.540]  怎麼會是牧羊人呢?
[00:22:43.540 --> 00:22:45.940]  牧羊人很後期才知道耶穌降生
[00:22:45.940 --> 00:22:47.040]  是瑪利亞嘛
[00:22:47.040 --> 00:22:49.040]  特別是去了中港那些
[00:22:49.040 --> 00:22:50.640]  就真的要打的
[00:22:50.640 --> 00:22:52.240]  真的搞錯了
[00:22:52.240 --> 00:22:53.440]  你想想
[00:22:53.440 --> 00:22:55.440]  特別是你們做女士的
[00:22:55.440 --> 00:22:56.340]  你做媽媽的
[00:22:56.340 --> 00:22:59.240]  你最早知道自己有嬰兒的
[00:22:59.240 --> 00:23:00.540]  才告訴你老公
[00:23:00.540 --> 00:23:02.240]  哈哈哈哈
[00:23:02.240 --> 00:23:05.340]  怎麼會牧羊人最早知道耶穌降生呢?
[00:23:05.340 --> 00:23:05.840]  好了
[00:23:05.840 --> 00:23:08.940]  但是第一批知道耶穌降生的人是什麼呢?
[00:23:08.940 --> 00:23:10.240]  牧羊人
[00:23:10.240 --> 00:23:14.040]  「牧羊人在夜間按著耕刺看守羊群」
[00:23:14.040 --> 00:23:16.140]  他們真的是看羊的
[00:23:16.140 --> 00:23:19.540]  但是你不要想著牧羊人一定是弱的
[00:23:19.540 --> 00:23:22.340]  原來有些牧羊人可能是很有錢的
[00:23:22.340 --> 00:23:24.640]  我們一起去看
[00:23:24.640 --> 00:23:28.540]  列王記下第三章的第四節
[00:23:28.540 --> 00:23:29.940]  列王記下
[00:23:31.940 --> 00:23:38.040]  列王記下第三章的第四節
[00:23:38.040 --> 00:23:41.540]  第三章第四節
[00:23:41.540 --> 00:23:45.240]  我們只是讀這裡而已
[00:23:45.240 --> 00:23:48.140]  待會可以讀完第五節
[00:23:48.140 --> 00:23:49.440]  就會和摩斯有關的
[00:23:49.440 --> 00:23:49.940]  好
[00:23:49.940 --> 00:23:50.740]  我們一起去讀吧
[00:23:50.740 --> 00:23:51.440]  先讀第四節
[00:23:51.440 --> 00:23:52.240]  主要讀第四節
[00:23:52.240 --> 00:23:53.240]  預備一二三
[00:23:53.240 --> 00:23:56.740]  摩亞和米沙牧養許多羊
[00:23:56.740 --> 00:23:59.940]  每年將十萬羊羔的毛和
[00:23:59.940 --> 00:24:03.940]  十萬公綿羊的毛給以色列王忠公
[00:24:03.940 --> 00:24:04.640]  聽到嗎?
[00:24:04.640 --> 00:24:05.440]  夠了嗎?
[00:24:05.440 --> 00:24:06.540]  這也是牧羊人
[00:24:06.540 --> 00:24:07.540]  聖經所用的
[00:24:07.540 --> 00:24:08.840]  但是他養了多少羊?
[00:24:08.840 --> 00:24:11.540]  十萬隻羊
[00:24:11.540 --> 00:24:12.840]  是不少的
[00:24:12.840 --> 00:24:14.140]  就是很大群的
[00:24:14.140 --> 00:24:15.340]  你明白我的意思嗎?
[00:24:15.340 --> 00:24:17.840]  正如你想像彼得打魚
[00:24:17.840 --> 00:24:19.440]  就爬一艘小艇出去
[00:24:19.440 --> 00:24:21.340]  然後丟一條魚絲
[00:24:21.340 --> 00:24:22.040]  不是的
[00:24:22.040 --> 00:24:24.440]  他整個家族是來打魚的
[00:24:24.440 --> 00:24:25.540]  就是有僕人的
[00:24:25.540 --> 00:24:26.340]  很有錢的
[00:24:26.340 --> 00:24:27.440]  你明白我的意思嗎?
[00:24:27.440 --> 00:24:28.840]  不要想著他窮
[00:24:28.840 --> 00:24:30.640]  沒有工作就要跟隨耶穌
[00:24:30.640 --> 00:24:31.640]  不是的
[00:24:31.640 --> 00:24:34.640]  所以牧羊人在這裡來說
[00:24:34.640 --> 00:24:38.440]  不一定是窮的
[00:24:38.440 --> 00:24:39.440]  摩亞王
[00:24:39.440 --> 00:24:42.940]  我們試試讀下面那一節
[00:24:42.940 --> 00:24:45.840]  列王記第三章
[00:24:45.840 --> 00:24:47.140]  為什麼呢?
[00:24:47.140 --> 00:24:49.240]  是和我們所看的有關的
[00:24:49.240 --> 00:24:50.640]  第五節
[00:24:50.640 --> 00:24:52.040]  剛才是讀第四節嗎?
[00:24:52.040 --> 00:24:53.740]  我們讀完第五節
[00:24:53.740 --> 00:24:55.740]  阿蝦死後
[00:24:55.740 --> 00:24:58.340]  摩亞王背叛以色列王
[00:24:58.840 --> 00:24:59.740]  好了
[00:24:59.740 --> 00:25:05.040]  即是摩亞曾經是被以色列控制的
[00:25:05.040 --> 00:25:08.140]  他們是要朝貢給以色列的
[00:25:08.140 --> 00:25:10.740]  但是後來阿蝦死了之後
[00:25:10.740 --> 00:25:13.040]  摩亞就背叛了
[00:25:13.040 --> 00:25:14.140]  就搞獨立了
[00:25:14.140 --> 00:25:15.640]  摩獨了
[00:25:15.640 --> 00:25:18.540]  就去反抗以色列
[00:25:18.540 --> 00:25:20.240]  我們要記住這件事
[00:25:20.240 --> 00:25:22.140]  待會我們看第一章的時候
[00:25:22.140 --> 00:25:24.140]  會提及到這件事
[00:25:24.140 --> 00:25:24.940]  好了
[00:25:24.940 --> 00:25:27.340]  而我們又要知道
[00:25:27.340 --> 00:25:31.440]  原來摩斯呢
[00:25:31.440 --> 00:25:34.140]  我們知道以色列分開了
[00:25:34.140 --> 00:25:35.240]  分裂了
[00:25:35.240 --> 00:25:38.940]  分開南國和北國
[00:25:38.940 --> 00:25:41.540]  就好像我們中華民族
[00:25:41.540 --> 00:25:43.540]  現在分了兩個政權
[00:25:43.540 --> 00:25:46.840]  就叫做中華人民共和國和中華民國
[00:25:46.840 --> 00:25:47.740]  搞不搞定?
[00:25:47.740 --> 00:25:49.040]  哪裡是中華民國?
[00:25:49.040 --> 00:25:51.540]  我小時候搞不定的
[00:25:51.540 --> 00:25:52.940]  混到亂七八糟的
[00:25:52.940 --> 00:25:54.840]  雖然同一個民族
[00:25:54.840 --> 00:25:56.840]  分了南國和北國
[00:25:56.840 --> 00:25:57.540]  好了
[00:25:57.540 --> 00:26:02.040]  阿摩斯是南邊的人還是北邊的人?
[00:26:02.040 --> 00:26:02.640]  你猜猜
[00:26:02.640 --> 00:26:04.540]  北邊的?
[00:26:04.540 --> 00:26:07.740]  如果不是北邊的人是哪一邊?
[00:26:07.740 --> 00:26:09.640]  大家真聰明
[00:26:09.640 --> 00:26:12.640]  我多怕你說西邊或者東邊
[00:26:12.640 --> 00:26:13.440]  對了
[00:26:13.440 --> 00:26:17.240]  阿摩斯是南邊的人
[00:26:17.240 --> 00:26:20.240]  但是他這一次說這些信息
[00:26:20.240 --> 00:26:21.540]  是針對什麼呢?
[00:26:21.540 --> 00:26:23.340]  不是針對南邊的
[00:26:23.340 --> 00:26:25.740]  是針對北國的人
[00:26:26.240 --> 00:26:28.840]  他是外族的人在說
[00:26:28.840 --> 00:26:34.640]  那些井水在犯河水
[00:26:34.640 --> 00:26:35.440]  大家明白嗎?
[00:26:35.440 --> 00:26:37.240]  我們在香港容易明白這些
[00:26:37.240 --> 00:26:38.740]  就是說
[00:26:38.740 --> 00:26:39.940]  我們香港
[00:26:39.940 --> 00:26:40.740]  待會兒會說
[00:26:40.740 --> 00:26:42.140]  就會在說什麼呢?
[00:26:42.140 --> 00:26:43.240]  國內的事情
[00:26:43.240 --> 00:26:45.740]  如果你留意到的時候
[00:26:45.740 --> 00:26:48.640]  阿摩斯雖然不是
[00:26:48.640 --> 00:26:50.940]  北邊的國家不是他的國家
[00:26:50.940 --> 00:26:53.340]  但是也是同一個民族
[00:26:54.240 --> 00:26:56.940]  他是很愛整個民族
[00:26:56.940 --> 00:26:59.340]  而他在南邊的國家裡面
[00:26:59.340 --> 00:27:00.040]  如果你看的時候
[00:27:00.040 --> 00:27:01.940]  他是很了解到
[00:27:01.940 --> 00:27:04.740]  北邊國家的情況
[00:27:04.740 --> 00:27:08.640]  所以他很針對北邊國家的需要
[00:27:08.640 --> 00:27:10.140]  來發出呼聲
[00:27:10.140 --> 00:27:12.140]  就正如今天
[00:27:12.140 --> 00:27:13.140]  在我們香港
[00:27:13.140 --> 00:27:15.240]  有時候我們在香港裡面
[00:27:15.240 --> 00:27:17.840]  我們知道國內的一些事情
[00:27:17.840 --> 00:27:19.940]  是比中國裡面的人多
[00:27:19.940 --> 00:27:21.240]  知道中國的事情
[00:27:21.740 --> 00:27:24.240]  因為如果大家知道中國裡面有很多事情
[00:27:24.240 --> 00:27:25.040]  那些資訊
[00:27:25.040 --> 00:27:26.840]  全部是cut掉的
[00:27:26.840 --> 00:27:28.140]  就是說
[00:27:28.140 --> 00:27:30.540]  一有什麼事情的時候
[00:27:30.540 --> 00:27:33.140]  似乎跟政權有些不太好的
[00:27:33.140 --> 00:27:34.340]  就等上去
[00:27:34.340 --> 00:27:37.440]  中國是全世界監控得最厲害的
[00:27:37.440 --> 00:27:39.840]  你WeChat馬上就會拔掉你
[00:27:39.840 --> 00:27:41.840]  有些事情是不能通過的
[00:27:41.840 --> 00:27:43.340]  連小熊維尼
[00:27:43.340 --> 00:27:44.440]  Winnie the Pooh
[00:27:44.440 --> 00:27:45.240]  都不行的
[00:27:45.240 --> 00:27:45.940]  你明白我的意思嗎?
[00:27:45.940 --> 00:27:46.740]  有一段時間
[00:27:46.740 --> 00:27:47.740]  就是禁止了
[00:27:47.740 --> 00:27:49.740]  那個叫pick a pick(選擇選擇)
[00:27:49.740 --> 00:27:51.440]  就是英國出的那種
[00:27:52.140 --> 00:27:53.640]  都曾經禁止了一段時間
[00:27:53.640 --> 00:27:55.340]  是最近才開放出來的
[00:27:55.340 --> 00:27:56.040]  你知道嗎?
[00:27:56.040 --> 00:27:57.140]  在國內裡面
[00:27:57.140 --> 00:27:58.940]  譬如我們在香港
[00:27:58.940 --> 00:28:00.840]  我們可能會知道國內某些人
[00:28:00.840 --> 00:28:01.840]  最近呢
[00:28:01.840 --> 00:28:03.340]  就在講新疆
[00:28:03.340 --> 00:28:04.840]  新疆有那些的
[00:28:04.840 --> 00:28:05.640]  就是
[00:28:05.640 --> 00:28:07.640]  新疆的居民
[00:28:07.640 --> 00:28:09.740]  特別是那些民族
[00:28:09.740 --> 00:28:11.540]  被雷達去勞改
[00:28:11.540 --> 00:28:13.040]  很厲害的
[00:28:13.040 --> 00:28:14.640]  是很不人道的
[00:28:14.640 --> 00:28:16.440]  但是他說這個是教育營
[00:28:16.440 --> 00:28:18.640]  但是在美國那些人造衛星
[00:28:18.640 --> 00:28:19.440]  如果你留意
[00:28:19.440 --> 00:28:20.740]  是拍得到的
[00:28:20.740 --> 00:28:22.040]  就是你不能走的
[00:28:22.040 --> 00:28:23.940]  那些的營愈開愈多的
[00:28:23.940 --> 00:28:25.140]  他們受很多苦
[00:28:25.140 --> 00:28:25.740]  但是
[00:28:25.740 --> 00:28:27.340]  中國裡面的人
[00:28:27.340 --> 00:28:28.840]  是不知道有這些事情
[00:28:28.840 --> 00:28:30.640]  因為他們是封鎖了消息的
[00:28:30.640 --> 00:28:32.040]  那反而我們在
[00:28:32.040 --> 00:28:34.240]  我們現在這裡叫做南面
[00:28:34.240 --> 00:28:35.440]  我們呢
[00:28:35.440 --> 00:28:36.840]  就會清楚一點
[00:28:36.840 --> 00:28:38.740]  所以反而我們會更加卑鄙
[00:28:38.740 --> 00:28:39.840]  你明白我的意思嗎?
[00:28:39.840 --> 00:28:41.040]  可能在中國裡面
[00:28:41.040 --> 00:28:42.740]  我們基督徒可能不知道
[00:28:42.740 --> 00:28:43.740]  在另外一個省份
[00:28:43.740 --> 00:28:45.240]  你基督徒會受迫害的
[00:28:45.240 --> 00:28:46.840]  但是我們在香港知道
[00:28:46.840 --> 00:28:49.840]  我們就會為這件事情雷達去難過
[00:28:50.140 --> 00:28:51.740]  正如我12月的時候
[00:28:51.740 --> 00:28:53.840]  我去了加拿大的時候
[00:28:53.840 --> 00:28:55.940]  我也鼓勵你們12月最後一個星期
[00:28:55.940 --> 00:28:57.140]  是穿黑色衣服的
[00:28:57.140 --> 00:28:59.140]  我全部都是穿黑色衣服的
[00:28:59.140 --> 00:28:59.940]  就是代表
[00:28:59.940 --> 00:29:01.940]  因為那時候我們搞了一個運動
[00:29:01.940 --> 00:29:03.240]  12月最後兩個星期
[00:29:03.240 --> 00:29:06.440]  23日和30日的時候
[00:29:06.440 --> 00:29:09.040]  我們一群基督徒希望穿黑色衣服
[00:29:09.040 --> 00:29:10.740]  是代表了雖然是普天同慶
[00:29:10.740 --> 00:29:11.940]  耶穌過世的日子
[00:29:11.940 --> 00:29:14.140]  但是我們為了國內的基督徒受苦
[00:29:14.140 --> 00:29:17.040]  我們為了雷達去表示那份悲哀
[00:29:17.040 --> 00:29:18.340]  大家明白這個道理嗎?
[00:29:18.340 --> 00:29:20.440]  我們在香港可能了解
[00:29:20.440 --> 00:29:23.040]  中國的國情
[00:29:23.040 --> 00:29:25.040]  是會比本身的人多
[00:29:25.040 --> 00:29:27.540]  阿摩斯就一模一樣
[00:29:27.540 --> 00:29:29.640]  阿摩斯在南國
[00:29:29.640 --> 00:29:32.040]  但是他很了解北國的情況
[00:29:32.040 --> 00:29:33.740]  反而他有一個客觀的態度
[00:29:33.740 --> 00:29:36.040]  他也是神所啟示
[00:29:36.040 --> 00:29:38.740]  他知道雖然現在北面的國家很繁榮
[00:29:38.740 --> 00:29:42.040]  但是不公義的事情不斷發生
[00:29:42.040 --> 00:29:44.640]  有錢的人剝奪窮人
[00:29:44.640 --> 00:29:46.740]  於是他就會怎樣呢?
[00:29:46.740 --> 00:29:50.140]  為神而發聲宣告他們的不對
[00:29:50.140 --> 00:29:53.340]  所以你留意到這是很寶貴的
[00:29:53.340 --> 00:29:55.340]  但是因為這樣的旋故
[00:29:55.340 --> 00:29:57.540]  就引起北國裡面
[00:29:57.540 --> 00:29:59.340]  特別是朝廷裡面的人
[00:29:59.340 --> 00:30:01.140]  對他的不滿
[00:30:01.140 --> 00:30:03.840]  所以就要雷達去控訴他了
[00:30:03.840 --> 00:30:04.540]  好
[00:30:04.540 --> 00:30:06.940]  我們一起來看
[00:30:06.940 --> 00:30:09.540]  《阿摩斯書》第七章
[00:30:09.540 --> 00:30:12.240]  第十到第十三節
[00:30:12.240 --> 00:30:13.540]  第十到第十三節
[00:30:13.540 --> 00:30:14.640]  我們一起來讀出
