
[00:00:00.000 --> 00:00:02.520]  2013年的主題講道的第一炮
[00:15:06.200 --> 00:15:08.200]  免得發生意外
[00:15:08.200 --> 00:15:10.200]  在那裡看到那位女士很害怕
[00:15:10.200 --> 00:15:12.200]  抱著那位男士
[00:15:12.200 --> 00:15:14.200]  叫他不要這樣走
[00:15:14.200 --> 00:15:16.200]  剛好他和我
[00:15:16.200 --> 00:15:18.200]  坐同一輛巴士
[00:15:18.200 --> 00:15:20.200]  上了車之後我們要保持距離
[00:15:20.200 --> 00:15:22.200]  一方面眼睛看他們
[00:15:22.200 --> 00:15:24.200]  看他們有什麼情況
[00:15:24.200 --> 00:15:26.200]  整輛車沒有什麼反應
[00:15:26.200 --> 00:15:28.200]  兩個人就在那裡
[00:15:28.200 --> 00:15:30.200]  沒有任何說話
[00:15:30.200 --> 00:15:32.200]  但你看到在那裡
[00:15:32.200 --> 00:15:34.200]  他們的情況相當緊張
[00:15:34.200 --> 00:15:36.200]  面對著一個衝突
[00:15:36.200 --> 00:15:38.200]  面對著一個
[00:15:38.200 --> 00:15:40.200]  女性的情緒
[00:15:40.200 --> 00:15:42.200]  這個男孩子很明顯不懂得處理
[00:15:42.200 --> 00:15:44.200]  唯一的處理就是一拳打下去
[00:15:44.200 --> 00:15:46.200]  發脾氣用自殘的方式
[00:15:46.200 --> 00:15:48.200]  而自殘的結果就是那個女孩子
[00:15:48.200 --> 00:15:50.200]  害怕了他抱著他
[00:15:50.200 --> 00:15:52.200]  叫他不要發脾氣不要哭
[00:15:52.200 --> 00:15:54.200]  問題就解決了
[00:15:54.200 --> 00:15:56.200]  似乎大家不開心的情況又解決了
[00:15:56.200 --> 00:15:58.200]  相信下一次
[00:15:58.200 --> 00:16:00.200]  這個男士又會繼續
[00:16:00.200 --> 00:16:02.200]  透過一拳打在鐵柱上
[00:16:02.200 --> 00:16:04.200]  來解決問題
[00:16:04.200 --> 00:16:06.200]  對男士來說
[00:16:06.200 --> 00:16:08.200]  透過憤怒遮蓋自己的弱項
[00:16:08.200 --> 00:16:10.200]  透過憤怒讓別人看見
[00:16:10.200 --> 00:16:12.200]  自己仍然是一個強者
[00:16:12.200 --> 00:16:14.200]  是很多時候常有的現象
[00:16:14.200 --> 00:16:16.200]  不過我們也不要單方面
[00:16:16.200 --> 00:16:18.200]  否定了憤怒
[00:16:18.200 --> 00:16:20.200]  以為憤怒一定是不好的
[00:16:20.200 --> 00:16:22.200]  事實上對很多人來說
[00:16:22.200 --> 00:16:24.200]  一說到憤怒的時候
[00:16:24.200 --> 00:16:26.200]  我們第一個形象就是覺得是一件負面的事
[00:16:26.200 --> 00:16:28.200]  我們覺得憤怒
[00:16:28.200 --> 00:16:30.200]  必然是壞事
[00:16:30.200 --> 00:16:32.200]  在聖經裏面提到憤怒的時候
[00:16:32.200 --> 00:16:34.200]  他告訴我們
[00:16:34.200 --> 00:16:36.200]  神同樣也會憤怒
[00:16:36.200 --> 00:16:38.200]  馬太福音21章12節
[00:16:38.200 --> 00:16:40.200]  說到耶穌基督
[00:16:40.200 --> 00:16:42.200]  他潔淨聖殿的時候
[00:16:42.200 --> 00:16:44.200]  在那裏聖經告訴我們
[00:16:44.200 --> 00:16:46.200]  耶穌趕出殿裏面作買賣
[00:16:46.200 --> 00:16:48.200]  推倒那些兌換銀錢的人的冊子
[00:16:48.200 --> 00:16:50.200]  並且將那些買甲子的人的椅子
[00:16:50.200 --> 00:16:52.200]  同樣推倒了
[00:16:52.200 --> 00:16:54.200]  耶穌基督為神的殿發怒
[00:16:54.200 --> 00:16:56.200]  耶穌基督
[00:16:56.200 --> 00:16:58.200]  看見人將神的殿
[00:16:58.200 --> 00:17:00.200]  變成賊窩的時候
[00:17:00.200 --> 00:17:02.200]  祂發怒
[00:17:02.200 --> 00:17:04.200]  神也會動怒
[00:17:04.200 --> 00:17:06.200]  不過神不是隨意的動怒
[00:17:06.200 --> 00:17:08.200]  神的怒
[00:17:08.200 --> 00:17:10.200]  是易怒
[00:17:10.200 --> 00:17:12.200]  憤怒不一定是壞事
[00:17:12.200 --> 00:17:14.200]  壞與否
[00:17:14.200 --> 00:17:16.200]  是在於我們為甚麼事而憤怒
[00:17:16.200 --> 00:17:18.200]  在於我們怎樣表達
[00:17:18.200 --> 00:17:20.200]  我們的怒氣
[00:17:20.200 --> 00:17:22.200]  和向甚麼人表達怒氣
[00:17:22.200 --> 00:17:24.200]  就以剛才那個弟兄的例子
[00:17:24.200 --> 00:17:26.200]  來作為一個解釋
[00:17:26.200 --> 00:17:28.200]  當我見這對弟兄姊妹的時候
[00:17:28.200 --> 00:17:30.200]  我跟他們分享
[00:17:30.200 --> 00:17:32.200]  這個弟兄
[00:17:32.200 --> 00:17:34.200]  面對工作上的壓力
[00:17:34.200 --> 00:17:36.200]  他一拳就打在牆上
[00:17:36.200 --> 00:17:38.200]  於是我就跟他分享
[00:17:38.200 --> 00:17:40.200]  我提醒這位作為丈夫的
[00:17:40.200 --> 00:17:42.200]  我告訴他
[00:17:42.200 --> 00:17:44.200]  有時憤怒也不一定是壞事
[00:17:44.200 --> 00:17:46.200]  不過你怎樣處理呢
[00:17:46.200 --> 00:17:48.200]  你怎樣表達呢
[00:17:48.200 --> 00:17:50.200]  別人又怎樣理解你的憤怒呢
[00:17:50.200 --> 00:17:52.200]  譬如說
[00:17:52.200 --> 00:17:54.200]  當你和太太在一起的時候
[00:17:54.200 --> 00:17:56.200]  有人非禮太太
[00:17:56.200 --> 00:17:58.200]  你會不會發怒呢
[00:17:58.200 --> 00:18:00.200]  你會不會發怒呢
[00:18:00.200 --> 00:18:02.200]  你問一下弟兄
[00:18:02.200 --> 00:18:04.200]  如果你說我不會發怒的
[00:18:04.200 --> 00:18:06.200]  我是溫柔的人
[00:18:06.200 --> 00:18:08.200]  我凡事溫柔
[00:18:08.200 --> 00:18:10.200]  你會有甚麼反應呢
[00:18:10.200 --> 00:18:12.200]  如果你是女士
[00:18:12.200 --> 00:18:14.200]  你應該一巴掌打過去
[00:18:14.200 --> 00:18:16.200]  如果那一刻你不憤怒
[00:18:16.200 --> 00:18:18.200]  你有問題
[00:18:18.200 --> 00:18:20.200]  那一刻你應該憤怒
[00:18:20.200 --> 00:18:22.200]  衝出去一拳
[00:18:22.200 --> 00:18:24.200]  我相信你的太太會欣賞你
[00:18:24.200 --> 00:18:26.200]  並且深深體會
[00:18:26.200 --> 00:18:28.200]  你是愛她
[00:18:28.200 --> 00:18:30.200]  尊重她 保護她
[00:18:30.200 --> 00:18:32.200]  但是當你在家裏面
[00:18:32.200 --> 00:18:34.200]  當你面對壓力的時候
[00:18:34.200 --> 00:18:36.200]  一拳打在牆上的時候
[00:18:36.200 --> 00:18:38.200]  可能太太的理解是另一回事
[00:18:38.200 --> 00:18:40.200]  她會覺得究竟發生甚麼事呢
[00:18:40.200 --> 00:18:42.200]  你究竟有甚麼問題呢
[00:18:42.200 --> 00:18:44.200]  你可以告訴我嗎
[00:18:44.200 --> 00:18:46.200]  我想和你一起分擔
[00:18:46.200 --> 00:18:48.200]  一拳打下去的時候
[00:18:48.200 --> 00:18:50.200]  可能傷害了你的手
[00:18:50.200 --> 00:18:52.200]  但問題並不能解決
[00:18:52.200 --> 00:18:54.200]  換句話說
[00:18:54.200 --> 00:18:56.200]  憤怒就像炸藥一樣
[00:18:56.200 --> 00:18:58.200]  這些炸藥可以爆炸的時候殺人
[00:18:58.200 --> 00:19:00.200]  但是當我們能夠
[00:19:00.200 --> 00:19:02.200]  適當地去處理的時候
[00:19:02.200 --> 00:19:04.200]  其實我們可以用炸藥去開山
[00:19:04.200 --> 00:19:06.200]  築路 讓社會有更多的進步
[00:19:06.200 --> 00:19:10.200]  所以憤怒不一定是壞事
[00:19:10.200 --> 00:19:12.200]  不過我們要深思
[00:19:12.200 --> 00:19:14.200]  每一個弟兄
[00:19:14.200 --> 00:19:16.200]  每一個男生都要問
[00:19:16.200 --> 00:19:18.200]  到底我為甚麼事發怒呢
[00:19:18.200 --> 00:19:20.200]  我向誰發怒呢
[00:19:20.200 --> 00:19:22.200]  我的發怒
[00:19:22.200 --> 00:19:24.200]  是否合情合理呢
[00:19:24.200 --> 00:19:26.200]  近代的學者
[00:19:26.200 --> 00:19:28.200]  用了一些形象來告訴男生
[00:19:28.200 --> 00:19:30.200]  告訴男生
[00:19:30.200 --> 00:19:32.200]  當一個成熟的男性
[00:19:32.200 --> 00:19:34.200]  我們應該要這樣的
[00:19:34.200 --> 00:19:36.200]  這四個形象包括了軍王
[00:19:36.200 --> 00:19:38.200]  戰士 智者
[00:19:38.200 --> 00:19:40.200]  有些人也叫術士
[00:19:40.200 --> 00:19:42.200]  和情人
[00:19:42.200 --> 00:19:44.200]  這四個特質是告訴男士
[00:19:44.200 --> 00:19:46.200]  作為一個現代的男性
[00:19:46.200 --> 00:19:48.200]  要活出這種特質
[00:19:48.200 --> 00:19:50.200]  活出一個軍王的特質
[00:19:50.200 --> 00:19:52.200]  活出一個戰士的特質
[00:19:52.200 --> 00:19:54.200]  活出一個智者的特質
[00:19:54.200 --> 00:19:56.200]  活出一個情人的特質
[00:19:56.200 --> 00:19:58.200]  這四個特質的意思是甚麼呢
[00:19:58.200 --> 00:20:00.200]  軍王是象徵著
[00:20:00.200 --> 00:20:02.200]  那種愛 那種保護
[00:20:02.200 --> 00:20:04.200]  那種供給
[00:20:04.200 --> 00:20:06.200]  強調著一個男性那份祝福的能力
[00:20:06.200 --> 00:20:08.200]  當一個男性
[00:20:08.200 --> 00:20:10.200]  能夠流露著這種祝福
[00:20:10.200 --> 00:20:12.200]  對家庭的關心的時候
[00:20:12.200 --> 00:20:14.200]  這個家是一個美善的家
[00:20:14.200 --> 00:20:16.200]  但當一個男性不能流露出
[00:20:16.200 --> 00:20:18.200]  軍王的美善的那一面的時候
[00:20:18.200 --> 00:20:20.200]  他結果會怎樣呢
[00:20:20.200 --> 00:20:22.200]  他就會表現成為一個暴君
[00:20:22.200 --> 00:20:24.200]  也是軍王
[00:20:24.200 --> 00:20:26.200]  不過是暴君
[00:20:26.200 --> 00:20:28.200]  帶給家人
[00:20:28.200 --> 00:20:30.200]  帶給身邊的人很多的傷害
[00:20:30.200 --> 00:20:32.200]  而作為一個戰士
[00:20:32.200 --> 00:20:34.200]  他在說的是甚麼呢
[00:20:34.200 --> 00:20:36.200]  在說男士他應該為正義而爭
[00:20:36.200 --> 00:20:38.200]  他是正義之劍
[00:20:38.200 --> 00:20:40.200]  他是真理的鬥士
[00:20:40.200 --> 00:20:42.200]  他能夠有鬥志
[00:20:42.200 --> 00:20:44.200]  意志力能夠站在對的一面
[00:20:44.200 --> 00:20:46.200]  又指出對與錯
[00:20:46.200 --> 00:20:48.200]  但當一個男士
[00:20:48.200 --> 00:20:50.200]  他不能夠流露出戰士美善那一面的時候
[00:20:50.200 --> 00:20:52.200]  可能他流露的
[00:20:52.200 --> 00:20:54.200]  就是一種惡人的形象
[00:20:54.200 --> 00:20:56.200]  人見人怕
[00:20:56.200 --> 00:20:58.200]  而一個智者呢
[00:20:58.200 --> 00:21:00.200]  就是在說一個男士
[00:21:00.200 --> 00:21:02.200]  他是一個導師
[00:21:02.200 --> 00:21:04.200]  他能夠傳授知識經驗
[00:21:04.200 --> 00:21:06.200]  也在說一個男性
[00:21:06.200 --> 00:21:08.200]  那種思考的能力
[00:21:08.200 --> 00:21:10.200]  同樣地當一個男士
[00:21:10.200 --> 00:21:12.200]  他不能夠流露出
[00:21:12.200 --> 00:21:14.200]  一個智者美善那一面的時候
[00:21:14.200 --> 00:21:16.200]  他可能成為一個超級理性的人
[00:21:16.200 --> 00:21:18.200]  他只有理性沒有感性
[00:21:18.200 --> 00:21:20.200]  他對人是沒有人情味
[00:21:20.200 --> 00:21:22.200]  所以我常常都會遇到
[00:21:22.200 --> 00:21:24.200]  一些夫婦
[00:21:24.200 --> 00:21:26.200]  男士就說自己的太太
[00:21:26.200 --> 00:21:28.200]  沒腦的這麼蠢
[00:21:28.200 --> 00:21:30.200]  但我從來沒聽過
[00:21:30.200 --> 00:21:32.200]  一個女士說自己的丈夫
[00:21:32.200 --> 00:21:34.200]  沒腦的蠢的
[00:21:34.200 --> 00:21:36.200]  所以你看到男士當他不能夠流露出
[00:21:36.200 --> 00:21:38.200]  一個智者美善那一面的時候
[00:21:38.200 --> 00:21:40.200]  他讓人體會的是什麼
[00:21:40.200 --> 00:21:42.200]  一個男士
[00:21:42.200 --> 00:21:44.200]  作為一個情人的象徵
[00:21:44.200 --> 00:21:46.200]  是指什麼呢
[00:21:46.200 --> 00:21:48.200]  就是指一個男性應該能夠明白
[00:21:48.200 --> 00:21:50.200]  什麼是真的愛
[00:21:50.200 --> 00:21:52.200]  他懂得真正主動的愛
[00:21:52.200 --> 00:21:54.200]  也能夠接受別人的愛
[00:21:54.200 --> 00:21:56.200]  和回應的愛
[00:21:56.200 --> 00:21:58.200]  這個是說男性
[00:21:58.200 --> 00:22:00.200]  都有那種親密的能力
[00:22:00.200 --> 00:22:02.200]  但當男性不能夠流露出
[00:22:02.200 --> 00:22:04.200]  情人美善那一面的時候
[00:22:04.200 --> 00:22:06.200]  他就變成一個色魔
[00:22:06.200 --> 00:22:08.200]  沉醉在那種情慾裡面
[00:22:08.200 --> 00:22:10.200]  聖經裡面
[00:22:10.200 --> 00:22:12.200]  都很多地方告訴我們
[00:22:12.200 --> 00:22:14.200]  神提醒每一個男士
[00:22:14.200 --> 00:22:16.200]  神提醒每一個男生
[00:22:16.200 --> 00:22:18.200]  賦予男生
[00:22:18.200 --> 00:22:20.200]  有那種責任角色
[00:22:20.200 --> 00:22:22.200]  這種生命的特質
[00:22:22.200 --> 00:22:24.200]  聖經告訴男生
[00:22:24.200 --> 00:22:26.200]  他是君王
[00:22:26.200 --> 00:22:28.200]  他應該在家裡作頭
[00:22:28.200 --> 00:22:30.200]  在工作 侍奉裡
[00:22:30.200 --> 00:22:32.200]  他負起那個
[00:22:32.200 --> 00:22:34.200]  抉擇和領導的角色
[00:22:34.200 --> 00:22:36.200]  這是聖經裡面
[00:22:36.200 --> 00:22:38.200]  對男士一個很重要的祝福
[00:22:38.200 --> 00:22:40.200]  聖經裡面告訴我們
[00:22:40.200 --> 00:22:42.200]  作為一個男性
[00:22:42.200 --> 00:22:44.200]  我們是一個戰士
[00:22:44.200 --> 00:22:46.200]  除了告訴我們
[00:22:46.200 --> 00:22:48.200]  那種保家衛國的精神之外
[00:22:48.200 --> 00:22:50.200]  我們都是一個真理的守護者
[00:22:50.200 --> 00:22:52.200]  事無大小
[00:22:52.200 --> 00:22:54.200]  當面對真理的時候
[00:22:54.200 --> 00:22:56.200]  你應該敢於挺身而出
[00:22:56.200 --> 00:22:58.200]  你應該指責那些錯誤和罪惡
[00:22:58.200 --> 00:23:00.200]  我們作為一個智者
[00:23:00.200 --> 00:23:02.200]  聖經也告訴我們
[00:23:02.200 --> 00:23:04.200]  男士在家裡
[00:23:04.200 --> 00:23:06.200]  是一個很重要的教導角色
[00:23:06.200 --> 00:23:08.200]  他教導子女
[00:23:08.200 --> 00:23:10.200]  真理和對神的認識
[00:23:10.200 --> 00:23:12.200]  在教會裡
[00:23:12.200 --> 00:23:14.200]  很多弟兄都應該挺身而出
[00:23:14.200 --> 00:23:16.200]  教導真理
[00:23:16.200 --> 00:23:18.200]  並且教導新教和現教
[00:23:18.200 --> 00:23:20.200]  這樣家庭
[00:23:20.200 --> 00:23:22.200]  社會 國家 教會
[00:23:22.200 --> 00:23:24.200]  都能夠蒙福
[00:23:24.200 --> 00:23:26.200]  而作為情人
[00:23:26.200 --> 00:23:28.200]  聖經告訴男士
[00:23:28.200 --> 00:23:30.200]  我們應該愛妻子
[00:23:30.200 --> 00:23:32.200]  愛自己的兒女
[00:23:32.200 --> 00:23:34.200]  而不是到處流程
[00:23:34.200 --> 00:23:36.200]  在香港有一個
[00:23:36.200 --> 00:23:38.200]  國內有一個
[00:23:38.200 --> 00:23:40.200]  上海有一個 深圳有一個
[00:23:40.200 --> 00:23:42.200]  不是這樣的
[00:23:42.200 --> 00:23:44.200]  而是一個珍惜愛 明白愛
[00:23:44.200 --> 00:23:46.200]  真正付出愛的人
[00:23:46.200 --> 00:23:48.200]  聖經提醒男性
[00:23:48.200 --> 00:23:50.200]  不要隨意的發怒
[00:23:50.200 --> 00:23:52.200]  聖經很清楚的指出
[00:23:52.200 --> 00:23:54.200]  男性應該要成為一個
[00:23:54.200 --> 00:23:56.200]  君王
[00:23:56.200 --> 00:23:58.200]  一個愛的君王
[00:23:58.200 --> 00:24:00.200]  一個愛國的戰士
[00:24:00.200 --> 00:24:02.200]  一個能夠為真理站穩的戰士
[00:24:02.200 --> 00:24:04.200]  所以男士要
[00:24:04.200 --> 00:24:06.200]  管理自己的情緒
[00:24:06.200 --> 00:24:08.200]  要明白自己的怒氣
[00:24:08.200 --> 00:24:10.200]  男人不應該隨便的發怒
[00:24:10.200 --> 00:24:12.200]  他要學習的是
[00:24:12.200 --> 00:24:14.200]  學習認識自己生命的約翰
[00:24:14.200 --> 00:24:16.200]  承認生命裡的約翰
[00:24:16.200 --> 00:24:18.200]  接納生命裡的約翰
[00:24:18.200 --> 00:24:20.200]  其實這幾句說話
[00:24:20.200 --> 00:24:22.200]  說容易
[00:24:22.200 --> 00:24:24.200]  但做出來相當不容易
[00:24:24.200 --> 00:24:26.200]  因為對男性來說
[00:24:26.200 --> 00:24:28.200]  要展現的是強者
[00:24:28.200 --> 00:24:30.200]  強的那一面
[00:24:30.200 --> 00:24:32.200]  而當男性
[00:24:32.200 --> 00:24:34.200]  要看見自己弱的那一面的時候
[00:24:34.200 --> 00:24:36.200]  其實就是一件不容易的事
[00:24:36.200 --> 00:24:38.200]  對我來說
[00:24:38.200 --> 00:24:40.200]  我分享一個小小的經驗
[00:24:40.200 --> 00:24:42.200]  我也是一個很常發脾氣的人
[00:24:42.200 --> 00:24:44.200]  你可能會說 方牧師你也發脾氣
[00:24:44.200 --> 00:24:46.200]  你可能沒見過我發脾氣
[00:24:46.200 --> 00:24:48.200]  見過沒有
[00:24:48.200 --> 00:24:50.200]  舉手 感謝主
[00:24:50.200 --> 00:24:52.200]  沒有人見過
[00:24:52.200 --> 00:24:54.200]  所以教會就覺得牧師很好
[00:24:54.200 --> 00:24:56.200]  感謝主請到一個好牧師
[00:24:56.200 --> 00:24:58.200]  其實可能請了一個錯的牧師
[00:24:58.200 --> 00:25:00.200]  因為方牧師也會發脾氣
[00:25:00.200 --> 00:25:04.200]  我其中一個約翰
[00:25:04.200 --> 00:25:06.200]  就是我不太善於和媽媽相處
[00:25:06.200 --> 00:25:08.200]  所以在輔導上
[00:25:08.200 --> 00:25:10.200]  我是不會處理
[00:25:10.200 --> 00:25:12.200]  或者我不會輔導
[00:25:12.200 --> 00:25:14.200]  所有母子之間的衝突的個案
[00:25:14.200 --> 00:25:16.200]  假如教會裡有一個媽媽
[00:25:16.200 --> 00:25:18.200]  和自己的兒子有衝突
[00:25:18.200 --> 00:25:20.200]  走來找方牧師輔導
[00:25:20.200 --> 00:25:22.200]  我通常都不會接
[00:25:22.200 --> 00:25:24.200]  我通常會請其他人幫忙
[00:25:24.200 --> 00:25:26.200]  女傳道 女童工
[00:25:26.200 --> 00:25:28.200]  因為每次面對一些個案的時候
[00:25:28.200 --> 00:25:30.200]  我很自然都會覺得
[00:25:30.200 --> 00:25:32.200]  都是媽媽的問題
[00:25:32.200 --> 00:25:34.200]  媽媽不夠明白子女
[00:25:34.200 --> 00:25:36.200]  所以很自然就會有一個投射
[00:25:36.200 --> 00:25:38.200]  所以為了避免這些問題
[00:25:38.200 --> 00:25:40.200]  我通常都不會接這些個案
[00:25:40.200 --> 00:25:42.200]  和媽媽相處
[00:25:42.200 --> 00:25:44.200]  很多時候我都只會用憤怒
[00:25:44.200 --> 00:25:46.200]  來解決問題
[00:25:46.200 --> 00:25:48.200]  用憤怒的方式來表達
[00:25:48.200 --> 00:25:50.200]  很多年來都是這樣的
[00:25:50.200 --> 00:25:52.200]  這是我生命裡的弱項
[00:25:52.200 --> 00:25:54.200]  活了這麼多年
[00:25:54.200 --> 00:25:56.200]  到今天都不是很善於完全的處理和克服
[00:25:56.200 --> 00:25:58.200]  不過我都感謝主
[00:25:58.200 --> 00:26:00.200]  因為身邊有一個太太
[00:26:00.200 --> 00:26:02.200]  她很多時候
[00:26:02.200 --> 00:26:04.200]  代替我來關心媽媽
[00:26:04.200 --> 00:26:06.200]  所以讓雙方的關係
[00:26:06.200 --> 00:26:08.200]  可以少一點衝突
[00:26:08.200 --> 00:26:10.200]  多一點平和的時刻
[00:26:10.200 --> 00:26:12.200]  聖經提醒男士
[00:26:12.200 --> 00:26:14.200]  告訴我們
[00:26:14.200 --> 00:26:16.200]  怎樣做一個男性
[00:26:16.200 --> 00:26:18.200]  不是做一個憤怒的男士
[00:26:18.200 --> 00:26:20.200]  耶穌基督是一個男士
[00:26:20.200 --> 00:26:22.200]  祂流露了一個
[00:26:22.200 --> 00:26:24.200]  男士應有的表現
[00:26:24.200 --> 00:26:26.200]  祂作為一個男性
[00:26:26.200 --> 00:26:28.200]  祂流露著堅強的一面
[00:26:28.200 --> 00:26:30.200]  當面對十字架
[00:26:30.200 --> 00:26:32.200]  當面對神
[00:26:32.200 --> 00:26:34.200]  將整個人類的救贖擔子
[00:26:34.200 --> 00:26:36.200]  擺在祂身上的時候
[00:26:36.200 --> 00:26:38.200]  雖然在那一刻
[00:26:38.200 --> 00:26:40.200]  祂都有軟弱的時刻
[00:26:40.200 --> 00:26:42.200]  但是祂勇敢地
[00:26:42.200 --> 00:26:44.200]  走上各個他山上
[00:26:44.200 --> 00:26:46.200]  背起十字架
[00:26:46.200 --> 00:26:48.200]  祂是一個戰士
[00:26:48.200 --> 00:26:50.200]  祂為真理而戰
[00:26:50.200 --> 00:26:52.200]  當面對魔鬼的時候
[00:26:52.200 --> 00:26:54.200]  祂勇敢地拒絕
[00:26:54.200 --> 00:26:56.200]  敢於挑戰魔鬼死的權兵
[00:26:56.200 --> 00:26:58.200]  直接死敗魔鬼
[00:26:58.200 --> 00:27:00.200]  但是耶穌基督
[00:27:00.200 --> 00:27:02.200]  同樣流露著
[00:27:02.200 --> 00:27:04.200]  對人的一份熱情
[00:27:04.200 --> 00:27:06.200]  聖經裡面讓我們看到
[00:27:06.200 --> 00:27:08.200]  當祂面對病人的時候
[00:27:08.200 --> 00:27:10.200]  當面對死了的拉撒路
[00:27:10.200 --> 00:27:12.200]  埋葬了拉撒路的時候
[00:27:12.200 --> 00:27:14.200]  祂看到祂的兩個姐姐
[00:27:14.200 --> 00:27:16.200]  聖經說耶穌哭了
[00:27:16.200 --> 00:27:18.200]  祂流露出那種對人的
[00:27:18.200 --> 00:27:20.200]  情和那份愛
[00:27:20.200 --> 00:27:22.200]  耶穌基督流露給我們看見的
[00:27:22.200 --> 00:27:24.200]  是情理兼備
[00:27:24.200 --> 00:27:26.200]  干尤並重的男性
[00:27:26.200 --> 00:27:28.200]  這個是我們的榜樣
[00:27:28.200 --> 00:27:31.200]  我們在座中的弟兄們
[00:27:31.200 --> 00:27:33.200]  聖經裡面這樣提醒我們
[00:27:33.200 --> 00:27:35.200]  我願男人無憤怒
[00:27:35.200 --> 00:27:37.200]  無爭論
[00:27:37.200 --> 00:27:39.200]  舉起聖旗的手
[00:27:39.200 --> 00:27:41.200]  隨處禱告
[00:27:41.200 --> 00:27:43.200]  我同樣都希望在聖經裡面的弟兄們
[00:27:43.200 --> 00:27:45.200]  我們都是無憤怒的男人
[00:27:45.200 --> 00:27:47.200]  我們有情有愛
[00:27:47.200 --> 00:27:50.200]  是一個榮臣益人的男人
[00:27:50.200 --> 00:27:52.200]  讓我們一起低頭
[00:27:52.200 --> 00:27:54.200]  在神面前我們有禱告
[00:27:54.200 --> 00:27:56.200]  在禱告之前
[00:27:56.200 --> 00:27:58.200]  讓我們有少少的思考
[00:27:58.200 --> 00:28:00.200]  有些問題
[00:28:00.200 --> 00:28:02.200]  讓我們一起想一想
[00:28:02.200 --> 00:28:05.200]  你有沒有遇過會發怒的男性?
[00:28:05.200 --> 00:28:08.200]  這個男性發怒的原因是什麼?
[00:28:08.200 --> 00:28:12.200]  發怒是否有助於解決問題?
[00:28:12.200 --> 00:28:15.200]  發怒背後又表達什麼呢?
[00:28:15.200 --> 00:28:18.200]  而別人從他的憤怒裡面
[00:28:18.200 --> 00:28:21.200]  又得到什麼訊息呢?
[00:28:21.200 --> 00:28:23.200]  作為男人
[00:28:23.200 --> 00:28:26.200]  面對的困難困苦是什麼呢?
[00:28:26.200 --> 00:28:28.200]  你明白嗎?
[00:28:28.200 --> 00:28:32.200]  你又會怎樣幫助困苦中的男性呢?
[00:28:32.200 --> 00:28:35.200]  男人怎樣才可以成為一個關愛
[00:28:35.200 --> 00:28:38.200]  互有供給良善的君王呢?
[00:28:38.200 --> 00:28:43.200]  一位有鬥志又敢於面對困難的戰士呢?
[00:28:43.200 --> 00:28:47.200]  主耶穌基督又給了我們什麼提示呢?
[00:28:47.200 --> 00:28:48.200]  親愛的主我們求祢
[00:28:48.200 --> 00:28:50.200]  紀念我們每位弟兄姊妹
[00:28:50.200 --> 00:28:52.200]  教導我們的弟兄
[00:28:52.200 --> 00:28:56.200]  如何懂得背誦剛才那一節的聖經
[00:28:56.200 --> 00:28:58.200]  但更重要的是
[00:28:58.200 --> 00:28:59.200]  教導我們的弟兄
[00:28:59.200 --> 00:29:02.200]  如何活出這節聖經所教導
[00:29:02.200 --> 00:29:03.200]  無憤怒
[00:29:03.200 --> 00:29:04.200]  無爭論
[00:29:04.200 --> 00:29:06.200]  舉起聖經的手
[00:29:06.200 --> 00:29:08.200]  隨處禱告
[00:29:08.200 --> 00:29:10.200]  主幫助我們的弟兄
[00:29:10.200 --> 00:29:11.200]  能夠成長
[00:29:11.200 --> 00:29:13.200]  活出榮耀的榜樣
[00:29:13.200 --> 00:29:18.200]  流露出聖經教肝油並重的男性氣質
[00:29:18.200 --> 00:29:20.200]  又願祢幫助我們的姊妹
[00:29:20.200 --> 00:29:22.200]  懂得關心
[00:29:22.200 --> 00:29:24.200]  支持身邊的弟兄
[00:29:24.200 --> 00:29:27.200]  好讓我們在同樣的面前蒙恩
[00:29:27.200 --> 00:29:28.200]  奉耶穌基督名求
[00:29:28.200 --> 00:29:29.200]  阿們
