
[00:00:00.000 --> 00:00:02.000]  領事館主內平安
[00:17:33.640 --> 00:17:35.640]  不是九年十年免費
[00:17:35.640 --> 00:17:37.640]  十一年
[00:17:37.640 --> 00:17:39.640]  那時是九年
[00:17:39.640 --> 00:17:41.640]  收了那些三山五岳的人
[00:17:41.640 --> 00:17:43.640]  收了那些三山五岳的人
[00:17:43.640 --> 00:17:45.640]  我們很怕他們
[00:17:45.640 --> 00:17:47.640]  因為他們很頑皮
[00:17:47.640 --> 00:17:49.640]  他們有幾個從城寨
[00:17:49.640 --> 00:17:51.640]  殺出來的
[00:17:51.640 --> 00:17:53.640]  那些學生
[00:17:53.640 --> 00:17:55.640]  他們從城寨殺出來的
[00:17:55.640 --> 00:17:57.640]  很頑皮的
[00:17:57.640 --> 00:17:59.640]  我爸爸叫我們不要惹他們
[00:17:59.640 --> 00:18:01.640]  我最頑皮的是
[00:18:01.640 --> 00:18:03.640]  在九龍仔公園玩千丑跳下來
[00:18:03.640 --> 00:18:05.640]  結果被我爸爸罵
[00:18:05.640 --> 00:18:07.640]  我是那種人
[00:18:07.640 --> 00:18:09.640]  以色列人就是那種人
[00:18:09.640 --> 00:18:11.640]  他怎麼敢和亞馬遜人打呢
[00:18:11.640 --> 00:18:13.640]  他們信心不夠
[00:18:13.640 --> 00:18:17.640]  信心不夠
[00:18:17.640 --> 00:18:21.640]  我們看他們進入
[00:18:21.640 --> 00:18:23.640]  迦南地第一場的戰爭
[00:18:23.640 --> 00:18:25.640]  就是耶利哥城
[00:18:25.640 --> 00:18:27.640]  大家可能都很熟悉這個故事
[00:18:27.640 --> 00:18:29.640]  我們主日學
[00:18:29.640 --> 00:18:31.640]  因為這是一個很戲劇化的事
[00:18:31.640 --> 00:18:33.640]  因為這是一個很戲劇化的事
[00:18:33.640 --> 00:18:35.640]  不用一刀一槍圍繞城牆
[00:18:35.640 --> 00:18:37.640]  不用一刀一槍圍繞城牆
[00:18:37.640 --> 00:18:39.640]  只不過是走路
[00:18:39.640 --> 00:18:41.640]  頭六天就走
[00:18:41.640 --> 00:18:43.640]  每天走一次
[00:18:43.640 --> 00:18:45.640]  最後一天就走七次
[00:18:45.640 --> 00:18:47.640]  城牆就倒塌
[00:18:47.640 --> 00:18:49.640]  當時的情景是多壯觀
[00:18:49.640 --> 00:18:51.640]  當時的情景是多壯觀
[00:18:51.640 --> 00:18:53.640]  但是在這件事
[00:18:53.640 --> 00:18:55.640]  其實我們看到
[00:18:55.640 --> 00:18:57.640]  他們會做到這件事
[00:18:57.640 --> 00:18:59.640]  就是因為他們的信心夠大
[00:18:59.640 --> 00:19:01.640]  信心去表現
[00:19:01.640 --> 00:19:03.640]  今天信心不是只講字
[00:19:03.640 --> 00:19:05.640]  不是說我信
[00:19:05.640 --> 00:19:07.640]  很多時候我都信的
[00:19:07.640 --> 00:19:09.640]  我一切交託給上帝
[00:19:09.640 --> 00:19:11.640]  說著說著很口響
[00:19:11.640 --> 00:19:13.640]  但是晚上睡不著
[00:19:13.640 --> 00:19:15.640]  擔心
[00:19:15.640 --> 00:19:17.640]  交託了都擔心
[00:19:17.640 --> 00:19:19.640]  讀完書了明天考試
[00:19:19.640 --> 00:19:21.640]  交託了就要睡了
[00:19:21.640 --> 00:19:23.640]  但是不是
[00:19:23.640 --> 00:19:25.640]  這題我還沒讀熟
[00:19:25.640 --> 00:19:27.640]  我們會有很多擔心
[00:19:27.640 --> 00:19:29.640]  很多憂慮
[00:19:29.640 --> 00:19:31.640]  我們交託給上帝
[00:19:31.640 --> 00:19:33.640]  但是我們又很擔心
[00:19:33.640 --> 00:19:35.640]  擔心他的健康
[00:19:35.640 --> 00:19:37.640]  擔心他的學業
[00:19:37.640 --> 00:19:39.640]  我們有很多憂慮
[00:19:39.640 --> 00:19:41.640]  信心不夠
[00:19:41.640 --> 00:19:43.640]  真正的信心是表現出來的
[00:19:43.640 --> 00:19:45.640]  不是只講字
[00:19:45.640 --> 00:19:47.640]  這個真是表現
[00:19:47.640 --> 00:19:49.640]  你要走過城牆這麼多人
[00:19:49.640 --> 00:19:51.640]  每天走一次
[00:19:51.640 --> 00:19:53.640]  做一些事情去彰顯你的信心
[00:19:53.640 --> 00:19:55.640]  你不會覺得浪費時間
[00:19:55.640 --> 00:19:57.640]  不會覺得浪費
[00:19:57.640 --> 00:19:59.640]  上帝拍一下手指
[00:19:59.640 --> 00:20:01.640]  城牆可以倒
[00:20:01.640 --> 00:20:03.640]  為什麼要搞這麼多
[00:20:03.640 --> 00:20:05.640]  去鍛鍊我們的忍耐和信心
[00:20:05.640 --> 00:20:07.640]  最搞笑的就是
[00:20:07.640 --> 00:20:09.640]  如果看耶和華對約瑟雅的那番說話
[00:20:09.640 --> 00:20:11.640]  六章二節
[00:20:11.640 --> 00:20:13.640]  重點是第一句
[00:20:13.640 --> 00:20:15.640]  我已經把耶利哥成和
[00:20:15.640 --> 00:20:17.640]  耶利哥王
[00:20:17.640 --> 00:20:19.640]  以及大能的勇士
[00:20:19.640 --> 00:20:21.640]  都交在你手中
[00:20:21.640 --> 00:20:23.640]  耶利哥成
[00:20:23.640 --> 00:20:25.640]  和他的王和勇士
[00:20:25.640 --> 00:20:27.640]  已經交給你
[00:20:27.640 --> 00:20:29.640]  漢娜
[00:20:29.640 --> 00:20:31.640]  你一定要打敗這些人
[00:20:31.640 --> 00:20:33.640]  接著
[00:20:33.640 --> 00:20:35.640]  上帝耶和華才教他們
[00:20:35.640 --> 00:20:37.640]  怎樣去打
[00:20:37.640 --> 00:20:39.640]  原來不用刀槍
[00:20:39.640 --> 00:20:41.640]  很奇怪吧
[00:20:41.640 --> 00:20:43.640]  他先把結果告訴你
[00:20:43.640 --> 00:20:45.640]  漢娜
[00:20:45.640 --> 00:20:47.640]  我一定會贏
[00:20:47.640 --> 00:20:49.640]  很好
[00:20:49.640 --> 00:20:51.640]  按道理
[00:20:51.640 --> 00:20:53.640]  上帝跟我們說
[00:20:53.640 --> 00:20:55.640]  你一定能進牛津大學
[00:20:55.640 --> 00:20:57.640]  你兒子
[00:20:57.640 --> 00:20:59.640]  一定
[00:20:59.640 --> 00:21:01.640]  不過要用心讀書
[00:21:01.640 --> 00:21:03.640]  不用搞這麼多
[00:21:03.640 --> 00:21:05.640]  不用溫習六次
[00:21:05.640 --> 00:21:07.640]  第七天讀七次
[00:21:07.640 --> 00:21:09.640]  不會有這樣的事
[00:21:09.640 --> 00:21:11.640]  現在就是這樣
[00:21:11.640 --> 00:21:13.640]  結局已經告訴你
[00:21:13.640 --> 00:21:15.640]  問題是你相不相信
[00:21:15.640 --> 00:21:17.640]  已經知道結局
[00:21:17.640 --> 00:21:21.640]  今天我們不是知道結局
[00:21:21.640 --> 00:21:25.640]  如果那場比賽
[00:21:25.640 --> 00:21:27.640]  主席
[00:21:27.640 --> 00:21:29.640]  李伯普贏曼聯4比0
[00:21:29.640 --> 00:21:31.640]  知道嗎
[00:21:31.640 --> 00:21:33.640]  如果一早就知道
[00:21:33.640 --> 00:21:35.640]  不用看了
[00:21:35.640 --> 00:21:37.640]  他們就是要知道結局
[00:21:37.640 --> 00:21:39.640]  先給他信心
[00:21:39.640 --> 00:21:41.640]  今天其實也是
[00:21:41.640 --> 00:21:43.640]  你們有個結局
[00:21:43.640 --> 00:21:45.640]  擔心什麼
[00:21:45.640 --> 00:21:47.640]  五加一
[00:21:47.640 --> 00:21:49.640]  政府告訴你一定會給你
[00:21:49.640 --> 00:21:51.640]  不用擔心
[00:21:51.640 --> 00:21:53.640]  結局已經知道
[00:21:53.640 --> 00:21:55.640]  不過要忍耐
[00:21:55.640 --> 00:21:57.640]  要過寒冷的天氣
[00:21:57.640 --> 00:21:59.640]  幾年
[00:21:59.640 --> 00:22:01.640]  這就是你的代價
[00:22:01.640 --> 00:22:03.640]  結局就在這裡
[00:22:03.640 --> 00:22:05.640]  不是要考英文
[00:22:05.640 --> 00:22:07.640]  其實告訴你
[00:22:07.640 --> 00:22:09.640]  英國是個什麼世道
[00:22:09.640 --> 00:22:11.640]  它的規則寫得很嚴
[00:22:11.640 --> 00:22:13.640]  但執行很寬
[00:22:13.640 --> 00:22:15.640]  熟習英國人
[00:22:15.640 --> 00:22:17.640]  我幾十年的經驗
[00:22:17.640 --> 00:22:19.640]  我不是叫你犯法
[00:22:19.640 --> 00:22:21.640]  它是一個這樣的國家
[00:22:21.640 --> 00:22:23.640]  因為它是一個
[00:22:23.640 --> 00:22:25.640]  歷史而來的民主社會
[00:22:25.640 --> 00:22:27.640]  它的律例寫得很清楚
[00:22:27.640 --> 00:22:29.640]  一定要有法律的
[00:22:29.640 --> 00:22:31.640]  法治的
[00:22:31.640 --> 00:22:33.640]  但是法治之後
[00:22:33.640 --> 00:22:35.640]  它是有人情的
[00:22:35.640 --> 00:22:37.640]  它是很執行和很相信你的
[00:22:37.640 --> 00:22:39.640]  大家知道報稅就知道
[00:22:39.640 --> 00:22:41.640]  是很嚴的
[00:22:41.640 --> 00:22:43.640]  但由得你報
[00:22:43.640 --> 00:22:45.640]  我不是叫你瞞稅
[00:22:45.640 --> 00:22:47.640]  當然我們要照它的方法去做
[00:22:47.640 --> 00:22:49.640]  但其實它是不會檢查
[00:22:49.640 --> 00:22:51.640]  也不需要檢查你
[00:22:51.640 --> 00:22:53.640]  什麼入境
[00:22:53.640 --> 00:22:55.640]  離開多少天
[00:22:55.640 --> 00:22:57.640]  它怎麼知道
[00:22:57.640 --> 00:22:59.640]  出入也沒有紀錄
[00:22:59.640 --> 00:23:01.640]  我去愛爾蘭不用護照
[00:23:01.640 --> 00:23:03.640]  我去愛爾蘭離開了
[00:23:03.640 --> 00:23:05.640]  回來也可以
[00:23:05.640 --> 00:23:07.640]  沒人知道
[00:23:07.640 --> 00:23:09.640]  也和我們的關係一樣
[00:23:09.640 --> 00:23:11.640]  它是有一些規矩
[00:23:11.640 --> 00:23:13.640]  但它知道我們有時是守不到的
[00:23:13.640 --> 00:23:17.640]  很清楚的
[00:23:17.640 --> 00:23:19.640]  所以我們要明白
[00:23:19.640 --> 00:23:21.640]  上帝告訴你結果
[00:23:21.640 --> 00:23:25.640]  知道了答案
[00:23:25.640 --> 00:23:27.640]  知道了答案
[00:23:27.640 --> 00:23:29.640]  這是一個確據
[00:23:29.640 --> 00:23:31.640]  很重要
[00:23:31.640 --> 00:23:33.640]  好像看小說
[00:23:33.640 --> 00:23:35.640]  你已經看了結局
[00:23:35.640 --> 00:23:37.640]  有沒有人先看結局
[00:23:37.640 --> 00:23:39.640]  我認識的朋友是很喜歡的
[00:23:39.640 --> 00:23:43.640]  很喜歡的
[00:23:43.640 --> 00:23:45.640]  我記得我讀書的時候
[00:23:45.640 --> 00:23:47.640]  那時候沒有電腦
[00:23:47.640 --> 00:23:49.640]  沒有資訊
[00:23:49.640 --> 00:23:51.640]  最開心是放假
[00:23:51.640 --> 00:23:53.640]  當然不是回香港
[00:23:53.640 --> 00:23:55.640]  去倫敦
[00:23:55.640 --> 00:23:57.640]  唐人街
[00:23:57.640 --> 00:23:59.640]  王記
[00:23:59.640 --> 00:24:01.640]  吃碗雲吞麵
[00:24:01.640 --> 00:24:03.640]  兩磅就磅半
[00:24:03.640 --> 00:24:05.640]  你明白嗎
[00:24:05.640 --> 00:24:07.640]  然後呢
[00:24:07.640 --> 00:24:09.640]  去了一間文化社
[00:24:09.640 --> 00:24:11.640]  很多報紙
[00:24:11.640 --> 00:24:13.640]  雜誌
[00:24:13.640 --> 00:24:15.640]  香港的圖書
[00:24:15.640 --> 00:24:17.640]  可以花一整天的時間
[00:24:17.640 --> 00:24:19.640]  沒人趕你走
[00:24:19.640 --> 00:24:21.640]  報紙
[00:24:21.640 --> 00:24:23.640]  幾天前的
[00:24:23.640 --> 00:24:25.640]  大家看到津津有味
[00:24:25.640 --> 00:24:27.640]  整個禮拜前的報紙
[00:24:27.640 --> 00:24:29.640]  很貴的
[00:24:29.640 --> 00:24:31.640]  那時候也不知道賣幾磅一份
[00:24:31.640 --> 00:24:33.640]  書更加不用說
[00:24:33.640 --> 00:24:35.640]  但我們是很聰明的
[00:24:35.640 --> 00:24:37.640]  不是聰明
[00:24:37.640 --> 00:24:39.640]  是很壞的
[00:24:39.640 --> 00:24:41.640]  走去看
[00:24:41.640 --> 00:24:43.640]  整本看完
[00:24:43.640 --> 00:24:45.640]  不用買
[00:24:45.640 --> 00:24:47.640]  不好意思的
[00:24:47.640 --> 00:24:49.640]  看一半就出去
[00:24:49.640 --> 00:24:51.640]  下午茶回來繼續看
[00:24:51.640 --> 00:24:53.640]  我同學不是
[00:24:53.640 --> 00:24:55.640]  他逐本逐本看
[00:24:55.640 --> 00:24:57.640]  他先看結局
[00:24:57.640 --> 00:24:59.640]  看好不好看
[00:24:59.640 --> 00:25:01.640]  不好就不看
[00:25:01.640 --> 00:25:03.640]  耶利哥成
[00:25:03.640 --> 00:25:05.640]  結果一定是好的
[00:25:05.640 --> 00:25:07.640]  但上帝也要他們
[00:25:07.640 --> 00:25:09.640]  去經歷
[00:25:09.640 --> 00:25:11.640]  明白嗎
[00:25:11.640 --> 00:25:13.640]  上帝也要他們經歷
[00:25:13.640 --> 00:25:15.640]  五佳一定給你的
[00:25:15.640 --> 00:25:17.640]  但上帝要你經歷
[00:25:17.640 --> 00:25:19.640]  為何不馬上給你呢
[00:25:19.640 --> 00:25:21.640]  經歷一下英國的生活
[00:25:21.640 --> 00:25:23.640]  經歷一下英國
[00:25:23.640 --> 00:25:25.640]  有多少好的天氣
[00:25:25.640 --> 00:25:27.640]  多少美食
[00:25:27.640 --> 00:25:29.640]  要你經歷
[00:25:29.640 --> 00:25:31.640]  要你習慣了說英文
[00:25:31.640 --> 00:25:33.640]  很有用的
[00:25:33.640 --> 00:25:35.640]  如果沒有英文考試就不會理會
[00:25:35.640 --> 00:25:37.640]  就好像早期的華僑
[00:25:37.640 --> 00:25:39.640]  在唐人街五十年都不會說英文
[00:25:39.640 --> 00:25:41.640]  你是不是想這樣
[00:25:41.640 --> 00:25:43.640]  當然不是
[00:25:43.640 --> 00:25:45.640]  上帝有他的意思
[00:25:45.640 --> 00:25:49.640]  接著上帝教他們怎樣做
[00:25:49.640 --> 00:25:51.640]  有幾點我們可以看
[00:25:51.640 --> 00:25:53.640]  第一
[00:25:53.640 --> 00:25:55.640]  我們看到
[00:25:55.640 --> 00:25:57.640]  要信服上帝
[00:25:57.640 --> 00:25:59.640]  這個戰爭
[00:25:59.640 --> 00:26:01.640]  是上帝召喚他們的
[00:26:01.640 --> 00:26:03.640]  其實最高的元帥
[00:26:03.640 --> 00:26:05.640]  是上帝不是約書亞
[00:26:05.640 --> 00:26:07.640]  每一次人打仗
[00:26:07.640 --> 00:26:09.640]  他的元帥是上帝
[00:26:09.640 --> 00:26:11.640]  今天我們
[00:26:11.640 --> 00:26:13.640]  每一次出隊
[00:26:13.640 --> 00:26:15.640]  我們去傳福音
[00:26:15.640 --> 00:26:17.640]  領隊不是我
[00:26:17.640 --> 00:26:19.640]  不是陳全道
[00:26:19.640 --> 00:26:21.640]  不是教會長
[00:26:21.640 --> 00:26:23.640]  而是上帝
[00:26:23.640 --> 00:26:25.640]  一定是的
[00:26:25.640 --> 00:26:27.640]  所以
[00:26:27.640 --> 00:26:29.640]  大家留意約書亞記
[00:26:29.640 --> 00:26:31.640]  他幾次提到
[00:26:31.640 --> 00:26:33.640]  祭司拿著羊角
[00:26:33.640 --> 00:26:35.640]  那些漢
[00:26:35.640 --> 00:26:37.640]  那些豪角
[00:26:37.640 --> 00:26:39.640]  去吹
[00:26:39.640 --> 00:26:41.640]  去到最後一天
[00:26:41.640 --> 00:26:43.640]  他很大聲吹的時候
[00:26:43.640 --> 00:26:45.640]  那些人大聲呼喊
[00:26:45.640 --> 00:26:47.640]  城牆才倒塌
[00:26:47.640 --> 00:26:49.640]  所以豪角在聖經裏
[00:26:49.640 --> 00:26:51.640]  特別在舊約是一個很重要的角色
[00:26:51.640 --> 00:26:53.640]  不要小看豪角
[00:26:53.640 --> 00:26:55.640]  羊角
[00:26:55.640 --> 00:26:57.640]  羊角整的豪角
[00:26:57.640 --> 00:26:59.640]  他是有權威性的
[00:26:59.640 --> 00:27:01.640]  有宣召性的
[00:27:01.640 --> 00:27:03.640]  有呼喊性
[00:27:03.640 --> 00:27:05.640]  招聚一些人
[00:27:05.640 --> 00:27:07.640]  傳召一些人來到上帝的面前
[00:27:07.640 --> 00:27:09.640]  你是無可抗拒的
[00:27:09.640 --> 00:27:11.640]  不是說
[00:27:11.640 --> 00:27:13.640]  今晚你過來吃飯
[00:27:13.640 --> 00:27:15.640]  不是這樣的
[00:27:15.640 --> 00:27:17.640]  我是吹起豪角叫你過來吃飯
[00:27:17.640 --> 00:27:19.640]  你不可以不過
[00:27:19.640 --> 00:27:21.640]  所以第二天
[00:27:21.640 --> 00:27:23.640]  周主席出來
[00:27:23.640 --> 00:27:25.640]  崇拜主席是有的
[00:27:25.640 --> 00:27:27.640]  出來的時候宣召帶著豪角出來吹
[00:27:27.640 --> 00:27:29.640]  剛才你叫人靜
[00:27:29.640 --> 00:27:31.640]  都沒有人靜
[00:27:31.640 --> 00:27:33.640]  你吹起豪角
[00:27:33.640 --> 00:27:35.640]  個個都靜
[00:27:35.640 --> 00:27:37.640]  寫包單
[00:27:37.640 --> 00:27:39.640]  有個傳召的意思
[00:27:39.640 --> 00:27:41.640]  Summon
[00:27:41.640 --> 00:27:43.640]  Summon這個字在法律上
[00:27:43.640 --> 00:27:45.640]  就是法庭Summon你
[00:27:45.640 --> 00:27:47.640]  即是說你一定要出席
[00:27:47.640 --> 00:27:49.640]  政府或警察控告你
[00:27:49.640 --> 00:27:51.640]  你一定要出席Summon
[00:27:51.640 --> 00:27:55.640]  有沒有人收過Summon
[00:27:55.640 --> 00:27:57.640]  手都在顫抖
[00:27:57.640 --> 00:27:59.640]  一封信
[00:27:59.640 --> 00:28:01.640]  打開第一句就是Summon
[00:28:01.640 --> 00:28:03.640]  大草在頭那裡
[00:28:03.640 --> 00:28:05.640]  這封信你不要扔掉
[00:28:05.640 --> 00:28:07.640]  不是廣告來的
[00:28:07.640 --> 00:28:09.640]  是法庭召你一定要
[00:28:09.640 --> 00:28:11.640]  幾時幾日出席
[00:28:11.640 --> 00:28:13.640]  你不可以不出席
[00:28:13.640 --> 00:28:15.640]  不可以詐病不可以說去旅行
[00:28:15.640 --> 00:28:17.640]  上帝的呼召
[00:28:17.640 --> 00:28:19.640]  是用豪角吹響
[00:28:19.640 --> 00:28:21.640]  即是說你不要違反上帝的意思
[00:28:21.640 --> 00:28:23.640]  這個是上帝教你去做
[00:28:23.640 --> 00:28:25.640]  是呼召你一起去做
[00:28:25.640 --> 00:28:27.640]  所以今次
[00:28:27.640 --> 00:28:29.640]  我們每一個崇拜
[00:28:29.640 --> 00:28:31.640]  都是上帝召我們來這裡
[00:28:31.640 --> 00:28:33.640]  去敬拜他
[00:28:33.640 --> 00:28:35.640]  主權在上帝那裡
[00:28:35.640 --> 00:28:37.640]  不是我們那裡
[00:28:37.640 --> 00:28:39.640]  明白沒有
[00:28:39.640 --> 00:28:43.640]  去到啟示錄
[00:28:43.640 --> 00:28:45.640]  大家留意到四章一節那裡
[00:28:45.640 --> 00:28:47.640]  約翰看到
[00:28:47.640 --> 00:28:49.640]  天上的異象的時候他怎麼說呢
[00:28:49.640 --> 00:28:51.640]  此後我觀看見
[00:28:51.640 --> 00:28:53.640]  天上有門開了
[00:28:53.640 --> 00:28:55.640]  我初次聽見好像
[00:28:55.640 --> 00:28:57.640]  吹號的聲音
[00:28:57.640 --> 00:29:01.640]  對我來說
[00:29:01.640 --> 00:29:03.640]  你上到這裡來
[00:29:03.640 --> 00:29:05.640]  我就要將必成的事指示你
[00:29:05.640 --> 00:29:11.640]  很多年前我寫了一首歌叫啟示錄
[00:29:11.640 --> 00:29:13.640]  天上的敬拜
[00:29:13.640 --> 00:29:15.640]  我第一句就說豪角響起
[00:29:15.640 --> 00:29:17.640]  天開了
[00:29:17.640 --> 00:29:19.640]  豪角我一定要放在最前
[00:29:19.640 --> 00:29:21.640]  我打算第二天就找大雄哥幫我編
[00:29:21.640 --> 00:29:23.640]  找個豪角有trumpet
[00:29:23.640 --> 00:29:25.640]  他真的吹
[00:29:25.640 --> 00:29:27.640]  才開始這首歌
[00:29:27.640 --> 00:29:29.640]  但是我們香港人就不太注重
[00:29:29.640 --> 00:29:31.640]  這些銅鑼
[00:29:31.640 --> 00:29:33.640]  Brass Instrument
[00:29:33.640 --> 00:29:35.640]  我覺得是少的
[00:29:35.640 --> 00:29:37.640]  個個都是低層次的鋼琴
[00:29:37.640 --> 00:29:39.640]  Violin那些
[00:29:39.640 --> 00:29:41.640]  吹一下的
[00:29:41.640 --> 00:29:43.640]  那些很女性化
[00:29:43.640 --> 00:29:45.640]  Brass
[00:29:45.640 --> 00:29:47.640]  小號長號中號大號
[00:29:47.640 --> 00:29:49.640]  低號那些
[00:29:49.640 --> 00:29:51.640]  很大個的
[00:29:51.640 --> 00:29:53.640]  但那些聲音很強很響亮
[00:29:53.640 --> 00:29:55.640]  那些真的有些
[00:29:55.640 --> 00:29:57.640]  像雲啪嗒那種聲音
[00:29:57.640 --> 00:29:59.640]  震撼你的心弦的聲音
[00:29:59.640 --> 00:30:01.640]  約翰聽到什麼聲音
[00:30:01.640 --> 00:30:03.640]  他說好像吹號的聲音
[00:30:03.640 --> 00:30:05.640]  但他不是聽到吹號的聲音
[00:30:05.640 --> 00:30:07.640]  上帝說的話就像吹號一樣
[00:30:09.640 --> 00:30:11.640]  如果主席不記得帶號角來
[00:30:11.640 --> 00:30:13.640]  你都可以用吹號的聲音
[00:30:13.640 --> 00:30:15.640]  叫我們
[00:30:15.640 --> 00:30:17.640]  不知道怎麼做
[00:30:17.640 --> 00:30:19.640]  去敬拜
[00:30:19.640 --> 00:30:21.640]  吹號的聲音
[00:30:21.640 --> 00:30:23.640]  意思就是
[00:30:23.640 --> 00:30:25.640]  我們上帝是有權威的
[00:30:25.640 --> 00:30:27.640]  我們聽從上帝的說話
[00:30:27.640 --> 00:30:29.640]  這個戰是上帝叫我們去打的
[00:30:29.640 --> 00:30:31.640]  有上帝和我們一起的
[00:30:31.640 --> 00:30:33.640]  這個就是上帝要我們同在
[00:30:33.640 --> 00:30:35.640]  大家留意
[00:30:35.640 --> 00:30:37.640]  就是他們
[00:30:37.640 --> 00:30:39.640]  他們抬著
[00:30:39.640 --> 00:30:41.640]  藥櫃去環繞
[00:30:41.640 --> 00:30:43.640]  這個城
[00:30:43.640 --> 00:30:45.640]  抬著藥櫃
[00:30:45.640 --> 00:30:47.640]  我不知道有沒有抬過
[00:30:47.640 --> 00:30:49.640]  但相信都不輕
[00:30:49.640 --> 00:30:51.640]  那些木肯定不是
[00:30:51.640 --> 00:30:53.640]  IKEA那些很薄的
[00:30:53.640 --> 00:30:55.640]  蔗渣木
[00:30:55.640 --> 00:30:57.640]  我相信可能是那些
[00:30:57.640 --> 00:30:59.640]  很強的香柏木
[00:30:59.640 --> 00:31:01.640]  我不知道 看聖經有說
[00:31:01.640 --> 00:31:03.640]  我們知道一定不會輕
[00:31:03.640 --> 00:31:05.640]  幾個人抬
[00:31:05.640 --> 00:31:07.640]  而且要很小心
[00:31:07.640 --> 00:31:09.640]  藥櫃不可以掉
[00:31:09.640 --> 00:31:11.640]  所以他們環繞
[00:31:11.640 --> 00:31:13.640]  城市幾個小時
[00:31:13.640 --> 00:31:15.640]  這樣環繞
[00:31:15.640 --> 00:31:17.640]  可能半天的時間
[00:31:17.640 --> 00:31:19.640]  最後一天可能
[00:31:19.640 --> 00:31:21.640]  未天亮
[00:31:21.640 --> 00:31:23.640]  半夜才城牆倒
[00:31:23.640 --> 00:31:25.640]  我經常懷疑城牆倒的那一刻
[00:31:25.640 --> 00:31:27.640]  應該是半夜
[00:31:27.640 --> 00:31:29.640]  大家看那些圖片
[00:31:29.640 --> 00:31:31.640]  如果第七天要走
[00:31:31.640 --> 00:31:33.640]  七次的話
[00:31:33.640 --> 00:31:35.640]  已經很晚了
[00:31:35.640 --> 00:31:37.640]  什麼題外話
[00:31:37.640 --> 00:31:39.640]  意思是
[00:31:39.640 --> 00:31:41.640]  上帝與人同在
[00:31:41.640 --> 00:31:43.640]  這個很重要
[00:31:43.640 --> 00:31:45.640]  他的信心
[00:31:45.640 --> 00:31:47.640]  從哪裡來
[00:31:47.640 --> 00:31:49.640]  不只是單憑聽從上帝的吩咐
[00:31:49.640 --> 00:31:51.640]  感受到上帝與我們同行
[00:31:51.640 --> 00:31:53.640]  今天我的信心
[00:31:53.640 --> 00:31:55.640]  也是上帝與我們同行
[00:31:55.640 --> 00:31:57.640]  我們搞報道會不用擔心
[00:31:57.640 --> 00:31:59.640]  上帝與我們同行
[00:31:59.640 --> 00:32:01.640]  我們探訪不用擔心
[00:32:01.640 --> 00:32:03.640]  上帝與我們同行
[00:32:03.640 --> 00:32:05.640]  這個是最重要
[00:32:05.640 --> 00:32:07.640]  他們打仗有上帝在中間
[00:32:07.640 --> 00:32:09.640]  有藥櫃
[00:32:09.640 --> 00:32:11.640]  藥櫃代表上帝的同在
[00:32:11.640 --> 00:32:13.640]  在聖經多次
[00:32:13.640 --> 00:32:15.640]  從舊約到新約到末日
[00:32:15.640 --> 00:32:17.640]  都有提到
[00:32:17.640 --> 00:32:19.640]  上帝與人同在
[00:32:19.640 --> 00:32:21.640]  這個很重要
[00:32:21.640 --> 00:32:23.640]  在抗野的時候
[00:32:23.640 --> 00:32:25.640]  他們起了一個會幕
[00:32:25.640 --> 00:32:27.640]  花了很多心機
[00:32:27.640 --> 00:32:29.640]  因為他們是抗野
[00:32:29.640 --> 00:32:31.640]  方便他們這樣做
[00:32:31.640 --> 00:32:33.640]  但是每一次
[00:32:33.640 --> 00:32:35.640]  這個會幕重疊的時候
[00:32:35.640 --> 00:32:37.640]  聖經怎樣說
[00:32:37.640 --> 00:32:39.640]  出埃及記40章34節
[00:32:39.640 --> 00:32:41.640]  他說雲彩遮蓋回眸
[00:32:41.640 --> 00:32:43.640]  耶和華的榮光充滿了帳幕
[00:32:43.640 --> 00:32:45.640]  耶和華的榮光
[00:32:45.640 --> 00:32:47.640]  就在帳幕那裡
[00:32:47.640 --> 00:32:49.640]  帳幕代表神與人同在
[00:32:49.640 --> 00:32:51.640]  所以在抗野
[00:32:51.640 --> 00:32:53.640]  他們不擔心
[00:32:53.640 --> 00:32:55.640]  他們看不到上帝
[00:32:55.640 --> 00:32:57.640]  但感受到上帝的同在
[00:32:57.640 --> 00:32:59.640]  所以今天我們不需要
[00:32:59.640 --> 00:33:01.640]  起磚像去拜
[00:33:01.640 --> 00:33:03.640]  我們上帝不是
[00:33:03.640 --> 00:33:05.640]  用人手做出來的偶像
[00:33:05.640 --> 00:33:07.640]  聖經說得很清楚
[00:33:07.640 --> 00:33:09.640]  但我們仍然感受到
[00:33:09.640 --> 00:33:11.640]  上帝的同在
[00:33:11.640 --> 00:33:13.640]  昔日有帳幕提醒他們
[00:33:13.640 --> 00:33:15.640]  這是上帝與我們同在
[00:33:15.640 --> 00:33:17.640]  今天我們有弟兄姊妹的團契
[00:33:17.640 --> 00:33:19.640]  有教會的生活
[00:33:19.640 --> 00:33:21.640]  也代表上帝與我們同在
[00:33:21.640 --> 00:33:23.640]  耶穌基督在的時候
[00:33:23.640 --> 00:33:25.640]  是耶穌與門徒同在
[00:33:25.640 --> 00:33:27.640]  所以當天使
[00:33:27.640 --> 00:33:29.640]  宣告耶穌誕生的時候
[00:33:29.640 --> 00:33:31.640]  祂怎麼說呢?
[00:33:31.640 --> 00:33:33.640]  必有同女懷孕生子
[00:33:33.640 --> 00:33:35.640]  祂記載舊約
