
[00:00:00.000 --> 00:00:03.500]  各位兄弟姐妹,我是讀歷史的
[00:17:45.440 --> 00:17:48.240]  於是她故意在銅鑼灣走回來
[00:17:48.240 --> 00:17:50.120]  跟我說
[00:17:50.120 --> 00:17:51.400]  她說
[00:17:51.400 --> 00:17:53.480]  神告訴我
[00:17:53.480 --> 00:17:56.480]  你現在公司那裡
[00:17:56.480 --> 00:17:58.600]  遇到很大很大的難處
[00:17:58.600 --> 00:18:00.320]  又大又難的事
[00:18:00.320 --> 00:18:01.960]  你很不開心
[00:18:01.960 --> 00:18:03.480]  但神要跟你說
[00:18:03.480 --> 00:18:05.920]  你要繼續信靠祂
[00:18:05.920 --> 00:18:08.480]  因為祂知道今天你發生的事
[00:18:08.480 --> 00:18:09.800]  你要繼續去依靠祂
[00:18:09.800 --> 00:18:10.920]  憑信心
[00:18:10.920 --> 00:18:14.760]  祂一定幫你克服一切困難
[00:18:14.760 --> 00:18:16.120]  所以你要有信心
[00:18:16.120 --> 00:18:18.000]  神仍然與你同在
[00:18:18.000 --> 00:18:19.880]  祂並沒有丟下你
[00:18:19.880 --> 00:18:22.120]  其實這句話就說中我的心
[00:18:22.120 --> 00:18:25.360]  我覺得那一刻我最絕望
[00:18:25.360 --> 00:18:27.480]  我的公司那麼大的困難
[00:18:27.480 --> 00:18:29.720]  我不知走不走好
[00:18:29.720 --> 00:18:31.680]  分分鐘可能被人解僱
[00:18:31.680 --> 00:18:33.520]  我不知自己走還是被解僱
[00:18:33.520 --> 00:18:35.040]  總之不太好
[00:18:35.040 --> 00:18:36.800]  很絕望
[00:18:36.800 --> 00:18:38.880]  我覺得神已經丟下我
[00:18:38.880 --> 00:18:41.240]  但那一刻就是神通過這位姐妹
[00:18:41.240 --> 00:18:43.120]  這個恩賜跟我說
[00:18:43.120 --> 00:18:45.280]  神並沒有離棄你
[00:18:45.280 --> 00:18:47.080]  神並沒有丟下你
[00:18:47.080 --> 00:18:48.640]  祂仍然與你同在
[00:18:48.640 --> 00:18:50.920]  祂知道你一切的苦處
[00:18:50.920 --> 00:18:52.440]  那一刻我就覺得
[00:18:52.440 --> 00:18:53.080]  被鼓勵
[00:18:53.080 --> 00:18:55.000]  原來沒有神丟下我
[00:18:55.000 --> 00:18:56.800]  原來我不是失敗的
[00:18:56.800 --> 00:18:59.680]  原來這個失敗可能是我學習你的
[00:18:59.680 --> 00:19:03.040]  神通過教會這些恩賜
[00:19:03.040 --> 00:19:04.960]  讓我們知道神的真實
[00:19:04.960 --> 00:19:08.520]  但才是不可以與你做決定的
[00:19:08.520 --> 00:19:11.240]  一個成熟的信徒
[00:19:11.240 --> 00:19:12.440]  雖然有很多人
[00:19:12.440 --> 00:19:14.400]  很多這些人跟祂說話
[00:19:14.400 --> 00:19:17.280]  但你很肯定神要你做些什麼
[00:19:17.280 --> 00:19:18.800]  神要你的方向是什麼
[00:19:18.800 --> 00:19:20.400]  神屬於你的群體
[00:19:20.400 --> 00:19:21.960]  祂擺你在這裡
[00:19:21.960 --> 00:19:23.400]  一定有祂的作用
[00:19:23.400 --> 00:19:24.720]  一定有祂的使命
[00:19:24.720 --> 00:19:26.040]  一定有祂的目的
[00:19:26.040 --> 00:19:27.840]  一個成熟的信徒
[00:19:27.840 --> 00:19:28.640]  基督徒
[00:19:28.640 --> 00:19:30.440]  必須要認定這個心
[00:19:30.440 --> 00:19:31.680]  然後信服神
[00:19:31.680 --> 00:19:32.800]  繼續去走
[00:19:32.800 --> 00:19:33.520]  各位弟兄姊妹
[00:19:33.520 --> 00:19:37.640]  今天可能大家有不同的感動
[00:19:37.640 --> 00:19:41.360]  但如果我想跟YAS的弟兄姊妹說
[00:19:41.360 --> 00:19:46.520]  如果神真的感動你留在這個群體
[00:19:46.520 --> 00:19:48.920]  我這樣說不是有其他的意思
[00:19:48.920 --> 00:19:53.480]  我是很想鼓勵留在YAS的弟兄姊妹
[00:19:53.480 --> 00:19:55.680]  神今天擺這個心在這裡
[00:19:55.680 --> 00:19:59.560]  祂一定有很大的使命給你
[00:19:59.560 --> 00:20:00.840]  所以你不要小看自己
[00:20:00.840 --> 00:20:02.320]  你不要覺得
[00:20:02.320 --> 00:20:03.480]  有些人走了
[00:20:03.480 --> 00:20:06.360]  神可能拆穿他去其他地方
[00:20:06.360 --> 00:20:07.680]  但神擺你在這裡
[00:20:07.680 --> 00:20:10.520]  你這個感動沒有人比你自己更清楚
[00:20:10.520 --> 00:20:12.480]  我鼓勵你
[00:20:12.480 --> 00:20:15.960]  你繼續信服神這個心意
[00:20:15.960 --> 00:20:17.920]  不要看其他東西
[00:20:17.920 --> 00:20:19.800]  不要看環境
[00:20:19.800 --> 00:20:21.400]  我們大家在人生裡
[00:20:21.400 --> 00:20:22.640]  我們必須要學
[00:20:22.640 --> 00:20:24.400]  只是看著上帝
[00:20:24.400 --> 00:20:26.280]  聽祂的心意
[00:20:26.280 --> 00:20:27.760]  我很相信
[00:20:27.760 --> 00:20:28.520]  我信了耶穌
[00:20:28.520 --> 00:20:30.280]  我跟從耶穌幾十年
[00:20:30.280 --> 00:20:34.040]  我相信神一定不會否認我們
[00:20:34.040 --> 00:20:35.720]  祂叫得你
[00:20:35.720 --> 00:20:36.880]  猜念得你
[00:20:36.880 --> 00:20:38.440]  祂必定與你同在
[00:20:38.440 --> 00:20:41.160]  祂不會否認你
[00:20:41.160 --> 00:20:41.600]  好了
[00:20:41.600 --> 00:20:44.240]  保羅值得我們學習的地方是什麼呢
[00:20:44.240 --> 00:20:46.040]  他認定這個使命
[00:20:46.040 --> 00:20:47.600]  認定這個心意
[00:20:47.600 --> 00:20:49.400]  就全力以赴
[00:20:49.400 --> 00:20:51.120]  不怕死的他
[00:20:51.120 --> 00:20:52.640]  我們看看保羅怎麼說
[00:20:52.640 --> 00:20:56.280]  《紫蘭傳》二十一章十三節
[00:20:56.280 --> 00:21:00.560]  「保羅說:你們為什麼這樣痛哭呢?
[00:21:00.560 --> 00:21:02.640]  使我心碎
[00:21:02.640 --> 00:21:04.760]  我為主耶穌的命
[00:21:04.760 --> 00:21:06.800]  不但被人捆綁
[00:21:06.800 --> 00:21:08.600]  就是要死在耶路撒冷
[00:21:08.600 --> 00:21:10.080]  也是願意的」
[00:21:10.080 --> 00:21:12.720]  這是付出的風險
[00:21:12.720 --> 00:21:14.320]  付出的代價
[00:21:14.320 --> 00:21:16.080]  我們今天不用死
[00:21:16.080 --> 00:21:18.280]  但我們會付出代價
[00:21:18.280 --> 00:21:20.920]  我們可能有些辛勞
[00:21:20.920 --> 00:21:23.800]  可能今天你過得很孤獨
[00:21:23.800 --> 00:21:27.200]  你覺得可能有些好朋友不在
[00:21:27.200 --> 00:21:29.600]  但神一定與你同在
[00:21:29.600 --> 00:21:31.960]  就好像保羅一樣
[00:21:31.960 --> 00:21:34.240]  這個不是失敗
[00:21:34.240 --> 00:21:35.480]  是一個學習
[00:21:35.480 --> 00:21:37.080]  是一個反敗為勝
[00:21:37.080 --> 00:21:40.880]  是一個跳板跳到另一個更高的跳板
[00:21:40.880 --> 00:21:41.880]  這是神給我們的機會
[00:21:41.880 --> 00:21:43.000]  這是第一個
[00:21:43.000 --> 00:21:45.280]  保羅反敗為勝的秘訣
[00:21:45.280 --> 00:21:47.400]  第二個反敗為勝的秘訣是什麼呢
[00:21:47.400 --> 00:21:51.360]  保羅是建立同行的戰友
[00:21:51.360 --> 00:21:52.320]  在保羅
[00:21:52.320 --> 00:21:57.280]  剛才我所說的二十一章至二十八章的八章聖經
[00:21:57.280 --> 00:21:59.320]  保羅不是獨行俠
[00:21:59.320 --> 00:22:01.000]  不是自己一個人
[00:22:01.000 --> 00:22:03.840]  而是有一群人與他在一起
[00:22:03.840 --> 00:22:06.440]  在聖經所說至少有八個
[00:22:06.440 --> 00:22:10.520]  我們看看司能傳二十章四至五節
[00:22:10.520 --> 00:22:13.200]  保羅是什麼同行者呢?
[00:22:13.200 --> 00:22:16.400]  「同他道,亞細亞去的
[00:22:16.400 --> 00:22:18.680]  有比利亞人
[00:22:18.680 --> 00:22:21.600]  不羅斯的兒子所巴特
[00:22:21.600 --> 00:22:23.560]  貼薩羅利加人
[00:22:23.560 --> 00:22:26.720]  阿基達古和西宮都
[00:22:26.720 --> 00:22:28.960]  還有特比人蓋尤
[00:22:28.960 --> 00:22:30.520]  並提幫太
[00:22:30.520 --> 00:22:33.080]  又有亞細亞人推基古
[00:22:33.080 --> 00:22:34.760]  和特羅非摩
[00:22:34.760 --> 00:22:36.320]  這些人先走
[00:22:36.320 --> 00:22:37.480]  再去特羅亞
[00:22:37.480 --> 00:22:39.720]  等候我們」
[00:22:39.720 --> 00:22:44.400]  「我們」是指司能行傳的作者路加
[00:22:44.400 --> 00:22:46.200]  加上保羅這兩個人
[00:22:46.200 --> 00:22:48.400]  再加上剛才讀出的名字
[00:22:48.400 --> 00:22:50.480]  七個人一個九個人
[00:22:50.480 --> 00:22:54.360]  丁子妹保羅成功的地方是什麼呢?
[00:22:54.360 --> 00:22:56.680]  他拉了一群
[00:22:56.680 --> 00:23:00.160]  與他同聲同氣同行的人
[00:23:00.160 --> 00:23:02.280]  這群就是他的戰友
[00:23:02.280 --> 00:23:04.400]  什麼是戰友是兩個特點
[00:23:04.400 --> 00:23:05.560]  第一個特點是什麼呢?
[00:23:05.560 --> 00:23:09.080]  一群在神的道路上明白你
[00:23:09.080 --> 00:23:10.440]  知道你
[00:23:10.440 --> 00:23:12.880]  鼓勵你
[00:23:12.880 --> 00:23:14.880]  為你療癒
[00:23:14.880 --> 00:23:16.320]  甚至有些時間
[00:23:16.320 --> 00:23:19.200]  丁子妹用真理提醒
[00:23:19.200 --> 00:23:21.000]  不是每個人都有時對
[00:23:21.000 --> 00:23:22.960]  但我會為了愛你提醒你
[00:23:22.960 --> 00:23:24.840]  這群是你的同行者
[00:23:24.840 --> 00:23:26.080]  一群同路人
[00:23:26.080 --> 00:23:27.560]  一群戰友
[00:23:27.560 --> 00:23:29.640]  並不是要壓你
[00:23:29.640 --> 00:23:31.160]  在那裡奚落你
[00:23:31.160 --> 00:23:32.120]  令你沮喪
[00:23:32.120 --> 00:23:34.400]  discourage你那些人
[00:23:34.400 --> 00:23:36.240]  一群鼓勵你的人
[00:23:36.240 --> 00:23:37.960]  無論如何都支持你的人
[00:23:37.960 --> 00:23:40.360]  這群是第一個特點
[00:23:40.360 --> 00:23:43.160]  在道路上明白你
[00:23:43.160 --> 00:23:45.400]  鼓勵你 為你打氣
[00:23:45.400 --> 00:23:46.800]  為你泵氣
[00:23:46.800 --> 00:23:48.480]  為你泵油
[00:23:48.480 --> 00:23:50.840]  第二個特點是什麼呢?
[00:23:50.840 --> 00:23:53.280]  一群留下
[00:23:53.280 --> 00:23:55.880]  與你同生共死的人
[00:23:55.880 --> 00:23:57.600]  這群就是戰友
[00:23:57.600 --> 00:23:59.320]  這群是你的戰友
[00:23:59.320 --> 00:24:02.200]  在《使徒行傳》裡面說了很多次
[00:24:02.200 --> 00:24:04.840]  你以為群保羅很happy
[00:24:04.840 --> 00:24:06.440]  不是很happy
[00:24:06.440 --> 00:24:09.200]  保羅所遇的處境是很困難的
[00:24:09.200 --> 00:24:10.680]  在《使徒行傳》裡面說了很多次
[00:24:10.680 --> 00:24:13.840]  那些猶太人千方百計想殺他
[00:24:13.840 --> 00:24:15.160]  謀害他
[00:24:15.160 --> 00:24:16.600]  群情洶湧
[00:24:16.600 --> 00:24:19.760]  想打掉他 溶掉他
[00:24:19.760 --> 00:24:22.200]  你說如果你是保羅
[00:24:22.200 --> 00:24:23.800]  你也不想別人靠近你
[00:24:23.800 --> 00:24:25.480]  或者如果你真的想想自己的人
[00:24:25.480 --> 00:24:27.800]  你也不會想靠近保羅
[00:24:27.800 --> 00:24:29.280]  因為你靠近他
[00:24:29.280 --> 00:24:31.240]  就被人家打了
[00:24:31.240 --> 00:24:32.400]  殺了
[00:24:32.400 --> 00:24:33.400]  所以這群人
[00:24:33.400 --> 00:24:35.720]  如果跟保羅一起是很危險的
[00:24:35.720 --> 00:24:38.360]  這些必須很愛他的人
[00:24:38.360 --> 00:24:40.280]  願意一起跟他同行的人
[00:24:40.280 --> 00:24:43.160]  這些無論有多困難也好
[00:24:43.160 --> 00:24:44.680]  多危險也好
[00:24:44.680 --> 00:24:46.760]  都不會拋棄老友的人
[00:24:46.760 --> 00:24:48.520]  這群是你的戰友
[00:24:48.520 --> 00:24:49.640]  這群是同行者
[00:24:49.640 --> 00:24:52.240]  這群是願意跟保羅在一起的
[00:24:52.240 --> 00:24:52.800]  各位等姐妹
[00:24:52.800 --> 00:24:56.240]  今天你也需要一群戰友
[00:24:56.240 --> 00:24:58.040]  你知道的
[00:24:58.040 --> 00:24:59.240]  你自己知道
[00:24:59.240 --> 00:25:01.200]  大家都知道
[00:25:01.200 --> 00:25:04.440]  這群戰友就是你跟他一起同行的人
[00:25:04.440 --> 00:25:06.480]  這群戰友
[00:25:06.480 --> 00:25:09.280]  聖經從來都不是一個人的故事
[00:25:09.280 --> 00:25:11.360]  聖經是一群人的故事
[00:25:11.360 --> 00:25:12.840]  群體的故事
[00:25:12.840 --> 00:25:14.440]  在舊約是說群體
[00:25:14.440 --> 00:25:15.680]  在新約
[00:25:15.680 --> 00:25:17.960]  那些形容詞全部都是群體
[00:25:17.960 --> 00:25:20.160]  所以是一群人一起
[00:25:20.160 --> 00:25:21.040]  今天呢
[00:25:21.040 --> 00:25:22.720]  神不只是用你
[00:25:22.720 --> 00:25:23.880]  用你旁邊的那個
[00:25:23.880 --> 00:25:25.600]  用你附近的那些
[00:25:25.600 --> 00:25:27.040]  用於呢
[00:25:27.040 --> 00:25:29.400]  今天我們冒犯了實體
[00:25:29.400 --> 00:25:31.080]  可能在互聯網上面
[00:25:31.080 --> 00:25:32.320]  大家都知道
[00:25:32.320 --> 00:25:34.120]  哪些是戰友的人
[00:25:34.120 --> 00:25:36.000]  你就跟他們一起
[00:25:36.000 --> 00:25:37.640]  大家同心合意
[00:25:37.640 --> 00:25:39.920]  我們要重建這個聖殿
[00:25:39.920 --> 00:25:42.680]  我們要重建神經拜神的地方
[00:25:42.680 --> 00:25:45.240]  我們要重建神喜悅的地方
[00:25:45.240 --> 00:25:46.840]  這是第二個
[00:25:46.840 --> 00:25:49.840]  保羅第二個反敗為勝的特點
[00:25:49.840 --> 00:25:50.920]  的秘訣
[00:25:50.920 --> 00:25:54.440]  就是戰友同行者
[00:25:54.440 --> 00:25:56.560]  第三個秘訣
[00:25:56.560 --> 00:26:00.560]  是謙卑合作合一
[00:26:00.560 --> 00:26:03.640]  其實在這八張聖經裡面發生一件事
[00:26:03.640 --> 00:26:07.160]  保羅在完成他的宣教旅程的時候
[00:26:07.160 --> 00:26:08.800]  回到耶路撒冷
[00:26:08.800 --> 00:26:10.400]  那些教會的領袖就跟他說
[00:26:10.400 --> 00:26:12.280]  喂
[00:26:12.280 --> 00:26:15.240]  很多不利你的謠言
[00:26:15.240 --> 00:26:17.680]  很多人說話
[00:26:17.680 --> 00:26:20.040]  全部不是對你好
[00:26:20.040 --> 00:26:21.800]  全部都是在說你
[00:26:21.800 --> 00:26:23.800]  全部都是對你不利
[00:26:23.800 --> 00:26:24.560]  他在說什麼呢
[00:26:24.560 --> 00:26:29.920]  我們看看《道行傳》21章20-22節
[00:26:29.920 --> 00:26:31.480]  兄台
[00:26:31.480 --> 00:26:35.200]  你看猶太人中信主的有多少萬
[00:26:35.200 --> 00:26:38.360]  並且都是律法而心
[00:26:38.360 --> 00:26:40.440]  他們聽見人說
[00:26:40.440 --> 00:26:43.920]  你教訓一切在外邦的猶太人
[00:26:43.920 --> 00:26:45.640]  離棄摩西
[00:26:45.640 --> 00:26:49.000]  對他們說不要給孩子行國禮
[00:26:49.000 --> 00:26:51.520]  也不要進行規條
[00:26:51.520 --> 00:26:53.800]  眾人必聽見你來
[00:26:53.800 --> 00:26:56.080]  這可怎麼辦呢
[00:26:56.080 --> 00:26:59.280]  這個傳說這些謠言在說什麼
[00:26:59.280 --> 00:27:00.960]  他說保羅
[00:27:00.960 --> 00:27:03.480]  保羅去宣教旅程的時候
[00:27:03.480 --> 00:27:06.680]  教那些在外邦的猶太人
[00:27:06.680 --> 00:27:11.240]  不要遵守摩西律法
[00:27:11.240 --> 00:27:14.240]  我們現在不遵守摩西律法沒什麼
[00:27:14.240 --> 00:27:18.240]  但對當時的猶太人來說是死罪
[00:27:18.240 --> 00:27:20.960]  因為他們從小到大
[00:27:20.960 --> 00:27:22.720]  都遵守摩西律法
[00:27:22.720 --> 00:27:24.760]  摩西律法是他們生命一部分
[00:27:24.760 --> 00:27:26.200]  生活一部分
[00:27:26.200 --> 00:27:29.960]  從來都沒有想過
[00:27:29.960 --> 00:27:31.560]  沒有了
[00:27:31.560 --> 00:27:33.360]  所以突然有個保羅
[00:27:33.360 --> 00:27:34.880]  去教猶太人
[00:27:34.880 --> 00:27:37.760]  不用遵守摩西律法
[00:27:37.760 --> 00:27:38.920]  就是大逆不道
[00:27:38.920 --> 00:27:40.120]  欺中滅祖
[00:27:40.120 --> 00:27:41.720]  離譜的事情
[00:27:41.720 --> 00:27:43.640]  所以一定要殺了他
[00:27:43.640 --> 00:27:45.760]  一定要割了他
[00:27:45.760 --> 00:27:48.160]  所以是很麻煩的
[00:27:48.160 --> 00:27:51.280]  但很明顯在這裡保羅是被人屈機的
[00:27:51.280 --> 00:27:52.680]  保羅根本沒有做那些事情
[00:27:52.680 --> 00:27:53.200]  為什麼呢
[00:27:53.200 --> 00:27:56.040]  因為他一直遵守八年前
[00:27:56.040 --> 00:27:58.440]  耶路撒冷開大會的時候的原則
[00:27:58.440 --> 00:27:59.320]  什麼原則呢
[00:27:59.320 --> 00:28:00.480]  第一個
[00:28:00.480 --> 00:28:05.120]  外邦人的信徒不用遵守摩西律法
[00:28:05.120 --> 00:28:07.120]  第二個
[00:28:07.120 --> 00:28:10.520]  猶太人的基督徒
[00:28:10.520 --> 00:28:12.440]  可以遵守摩西律法
[00:28:12.440 --> 00:28:15.160]  但摩西律法不可以讓你得救
[00:28:15.160 --> 00:28:17.240]  只是你們一些傳統
[00:28:17.240 --> 00:28:19.280]  你們遵守沒問題
[00:28:19.280 --> 00:28:21.000]  信耶穌才得救
[00:28:21.000 --> 00:28:23.560]  保羅根本沒有做過這些事情
[00:28:23.560 --> 00:28:25.080]  那怎麼澄清呢
[00:28:25.080 --> 00:28:26.280]  有兩個方法
[00:28:26.280 --> 00:28:27.200]  第一個就是
[00:28:27.200 --> 00:28:28.640]  當時猶太人
[00:28:28.640 --> 00:28:30.320]  在耶路撒冷的
[00:28:30.320 --> 00:28:31.640]  那個教會
[00:28:31.640 --> 00:28:33.000]  發表聲明
[00:28:33.000 --> 00:28:35.280]  說保羅根本沒有做過這些事情
[00:28:35.280 --> 00:28:38.080]  這個是一個宣誓聲明
[00:28:38.080 --> 00:28:39.440]  但第二件呢
[00:28:39.440 --> 00:28:41.560]  他們覺得最可行的
[00:28:41.560 --> 00:28:42.600]  你既然沒做過
[00:28:42.600 --> 00:28:44.240]  那不如你就去
[00:28:44.240 --> 00:28:45.880]  聖殿那裡獻祭
[00:28:45.880 --> 00:28:48.040]  遵守摩西律法
[00:28:48.040 --> 00:28:49.120]  和一群人
[00:28:49.120 --> 00:28:51.240]  遵守所有程序去做事
[00:28:51.240 --> 00:28:52.960]  就當做告訴別人
[00:28:52.960 --> 00:28:54.200]  這些謠言不是啦
[00:28:54.200 --> 00:28:55.600]  因為你在做
[00:28:55.600 --> 00:28:58.760]  這些謠言全部都是亂說的
[00:28:58.760 --> 00:29:01.800]  當時如果你是保羅
[00:29:01.800 --> 00:29:03.560]  你會怎麼做呢
[00:29:03.560 --> 00:29:06.040]  保羅是可以選擇的
[00:29:06.040 --> 00:29:06.480]  第一
[00:29:06.480 --> 00:29:07.440]  以保羅的性格
[00:29:07.440 --> 00:29:10.160]  他可以不理的
[00:29:10.160 --> 00:29:11.680]  第一
[00:29:11.680 --> 00:29:12.560]  不理他
[00:29:12.560 --> 00:29:14.480]  我都沒做過
[00:29:14.480 --> 00:29:15.200]  沒做過
[00:29:15.200 --> 00:29:16.680]  我用不著理你
[00:29:16.680 --> 00:29:19.440]  可以
[00:29:19.440 --> 00:29:22.960]  繼續做自己的方式去走
[00:29:22.960 --> 00:29:24.200]  不理他
[00:29:24.200 --> 00:29:25.360]  第二個
[00:29:25.360 --> 00:29:26.520]  跟他吵過
[00:29:26.520 --> 00:29:27.840]  堅持己見
[00:29:27.840 --> 00:29:28.840]  據理力爭
[00:29:28.840 --> 00:29:30.560]  罵爆他
[00:29:30.560 --> 00:29:31.760]  信耶穌就得救啦
[00:29:31.760 --> 00:29:33.680]  你搞這些摩西律法來做什麼
[00:29:33.680 --> 00:29:35.880]  宗教塔利班
[00:29:35.880 --> 00:29:37.560]  說不定就反枱
[00:29:37.560 --> 00:29:38.840]  說不定就劈炮
[00:29:38.840 --> 00:29:39.960]  沒問題
[00:29:39.960 --> 00:29:41.680]  保羅可以選擇這些
[00:29:41.680 --> 00:29:43.720]  任何的方法
[00:29:43.720 --> 00:29:46.080]  但保羅最後選了什麼方法呢
[00:29:46.080 --> 00:29:48.560]  和大家合作
[00:29:48.560 --> 00:29:50.480]  他可以不用選的
[00:29:50.480 --> 00:29:51.680]  以保羅的性格
[00:29:51.680 --> 00:29:53.440]  他一樣可以和你爭辯
[00:29:53.440 --> 00:29:55.080]  一樣可以和你爭辯
[00:29:55.080 --> 00:29:59.880]  但他最後決定和大家合作
[00:29:59.880 --> 00:30:01.480]  為什麼呢
[00:30:01.480 --> 00:30:03.400]  有兩個原因
[00:30:03.400 --> 00:30:05.800]  第一個原因
[00:30:05.800 --> 00:30:09.480]  有些東西你可以爭辯
[00:30:09.480 --> 00:30:11.920]  但不是每樣東西都需要爭辯
[00:30:11.920 --> 00:30:13.680]  重要的東西都需要爭辯
[00:30:13.680 --> 00:30:16.680]  但次要的東西是不需要爭辯的
[00:30:16.680 --> 00:30:18.080]  有什麼這麼重要呢
[00:30:18.080 --> 00:30:20.320]  在當時什麼是最重要
[00:30:20.320 --> 00:30:22.560]  傳福音信耶穌最重要
[00:30:22.560 --> 00:30:24.600]  所以無論猶太人或者外邦人
[00:30:24.600 --> 00:30:26.040]  信了耶穌得救就行了
[00:30:26.040 --> 00:30:27.480]  這個最重要應該感恩
[00:30:27.480 --> 00:30:28.680]  應該感謝主
[00:30:28.680 --> 00:30:29.640]  但至於猶太人說
[00:30:29.640 --> 00:30:33.600]  我信了耶穌再守摩西律法
[00:30:33.600 --> 00:30:35.000]  當然沒問題
[00:30:35.000 --> 00:30:36.480]  你也信了耶穌
[00:30:36.480 --> 00:30:37.320]  你做了一些事
[00:30:37.320 --> 00:30:38.400]  守了摩西律法
[00:30:38.400 --> 00:30:39.160]  絕對沒問題
[00:30:39.160 --> 00:30:39.760]  你繼續去吧
[00:30:39.760 --> 00:30:41.320]  等於你說
[00:30:41.320 --> 00:30:43.720]  有些人說我做好事
[00:30:43.720 --> 00:30:45.680]  做好事不是可以令人得救的
[00:30:45.680 --> 00:30:47.280]  但我信了耶穌之後
[00:30:47.280 --> 00:30:48.880]  繼續做好事行不行
[00:30:48.880 --> 00:30:50.240]  當然可以
[00:30:50.240 --> 00:30:52.240]  所以這些不是最重要的東西
[00:30:52.240 --> 00:30:53.520]  保羅不用爭辯
[00:30:53.520 --> 00:30:57.000]  正如保羅後來寫哥倫多前書也是這樣寫
[00:30:57.000 --> 00:31:00.080]  九章十九至二十節
[00:31:00.080 --> 00:31:03.800]  「我雖是自由的無人核管
[00:31:03.800 --> 00:31:07.800]  然而我甘心作了眾人的僕人
[00:31:07.800 --> 00:31:10.560]  為要多得人向猶太人
[00:31:10.560 --> 00:31:12.680]  我就作猶大人
[00:31:12.680 --> 00:31:14.360]  為要得猶太人
[00:31:14.360 --> 00:31:15.800]  向律法以下的人
[00:31:15.800 --> 00:31:17.880]  我雖不在律法以下
[00:31:17.880 --> 00:31:20.120]  還是作律法以下的人
[00:31:20.120 --> 00:31:23.520]  為要得律法以下的人」
[00:31:23.520 --> 00:31:25.280]  不用爭辯那些東西
[00:31:25.280 --> 00:31:26.840]  那些東西是次要的
[00:31:26.840 --> 00:31:28.760]  你應該遵守最重要的東西
[00:31:28.760 --> 00:31:30.080]  這是第一個原因
[00:31:30.080 --> 00:31:31.320]  第二個原因是
[00:31:31.320 --> 00:31:35.320]  保羅知道教會合一是很重要
[00:31:35.320 --> 00:31:39.560]  教會的合一比任何個人意見更加重要
[00:31:39.560 --> 00:31:40.360]  為什麼呢?
[00:31:40.360 --> 00:31:44.040]  教會最重要的使命是傳福音
[00:31:44.040 --> 00:31:46.840]  從《使律洪傳》第二章一直數下來
[00:31:46.840 --> 00:31:48.480]  一直是很清楚
[00:31:48.480 --> 00:31:50.120]  很堅定的訊息
[00:31:50.120 --> 00:31:53.800]  最重要的使命是傳福音
[00:31:53.800 --> 00:31:55.880]  所以弟兄姊妹有一個共同目標
[00:31:55.880 --> 00:31:57.520]  是要執行這個使命
[00:31:57.520 --> 00:31:58.480]  但是你想像一下
[00:31:58.480 --> 00:32:00.160]  如果教會你罵我罵你
[00:32:00.160 --> 00:32:02.520]  你嬲我嬲你
[00:32:02.520 --> 00:32:05.760]  有人在散播一些分裂的謠言
[00:32:05.760 --> 00:32:07.040]  你憎這個群體
[00:32:07.040 --> 00:32:08.640]  我憎那個群體
[00:32:08.640 --> 00:32:10.800]  然後大家就打起大架
[00:32:10.800 --> 00:32:12.120]  你嬲我嬲你
[00:32:12.120 --> 00:32:14.000]  然後很多的內耗
[00:32:14.000 --> 00:32:17.560]  令到大家沒辦法執行神給我們的使命
[00:32:17.560 --> 00:32:21.840]  所以你看《新約聖經》很多很多
[00:32:21.840 --> 00:32:23.680]  都是合一重要
[00:32:23.680 --> 00:32:24.680]  最重要
[00:32:24.680 --> 00:32:28.280]  「已不所恥四章二至三戰
[00:32:28.280 --> 00:32:31.600]  凡事謙虛溫柔忍耐
[00:32:31.600 --> 00:32:33.800]  用愛心互相寬容
[00:32:33.800 --> 00:32:36.320]  用和平彼此聯絡
[00:32:36.320 --> 00:32:40.160]  竭力保守聖靈所賜合而為一心」
[00:32:40.160 --> 00:32:42.440]  保羅的智慧是什麼呢?
[00:32:42.440 --> 00:32:45.520]  不爭論次要的
[00:32:45.520 --> 00:32:47.680]  不爭論其他東西
[00:32:47.680 --> 00:32:50.440]  認定在教會裡面最重要的是什麼
[00:32:50.440 --> 00:32:53.040]  我們就是持守那件事
[00:32:53.040 --> 00:32:56.360]  包括放下我個人的想法
[00:32:56.360 --> 00:32:58.680]  放下我堅持的己見
[00:32:58.680 --> 00:33:00.760]  這是保羅成功的
[00:33:00.760 --> 00:33:03.640]  反敗為勝的第三個秘訣
[00:33:03.640 --> 00:33:06.440]  第四個秘訣是什麼呢?
[00:33:06.440 --> 00:33:07.760]  最重要
[00:33:07.760 --> 00:33:10.080]  教會如果沒有神的同在
[00:33:10.080 --> 00:33:11.720]  沒有神的帶領
[00:33:11.720 --> 00:33:13.840]  我們只是一個社福機構
[00:33:13.840 --> 00:33:17.120]  我們只是一個其他的團體
[00:33:17.120 --> 00:33:18.760]  可能有些建築物
[00:33:18.760 --> 00:33:20.600]  你多了一些地方
[00:33:20.600 --> 00:33:22.120]  但沒有神的同在
[00:33:22.120 --> 00:33:24.280]  教會就再不是教會
[00:33:24.280 --> 00:33:26.280]  保羅很重要
[00:33:26.280 --> 00:33:29.240]  保羅在困難重重的時候
[00:33:29.240 --> 00:33:32.480]  他仍然相信神在
[00:33:32.480 --> 00:33:33.040]  各位丁子妹
[00:33:33.040 --> 00:33:36.240]  今天你還相信神在嗎?
