
[00:00:00.000 --> 00:00:04.740]  今日我選了一位牧者在他臨死之前
[00:20:45.680 --> 00:20:50.400]  當時我入PTU 即是藍帽子
[00:20:50.400 --> 00:20:53.760]  藍帽子的基地在粉嶺
[00:20:53.760 --> 00:20:56.400]  我們是常常都要很警醒的
[00:20:56.400 --> 00:21:00.160]  因為我們要在粉嶺那裏住
[00:21:00.160 --> 00:21:05.680]  因為很多時候上級會突然在大操場那裏
[00:21:05.680 --> 00:21:11.120]  響了警號我們就要立刻到大地集合
[00:21:11.120 --> 00:21:16.240]  即是立刻要到操場那裏集合
[00:21:16.240 --> 00:21:20.240]  我們是要穿著整套的軍裝到那裏集合的
[00:21:20.240 --> 00:21:24.640]  我們不可以穿得很隨便的
[00:21:24.640 --> 00:21:27.280]  我們要帶著所有的裝備
[00:21:27.280 --> 00:21:29.520]  那我想問你 鄧小姐妹
[00:21:29.520 --> 00:21:34.400]  你覺得我們怎樣才可以整裝待發
[00:21:34.400 --> 00:21:38.880]  萬無一失地到操場那裏集合呢?
[00:21:38.880 --> 00:21:41.600]  就是睡覺的時候
[00:21:41.600 --> 00:21:44.720]  我們都是要穿著那套軍服的
[00:21:44.720 --> 00:21:51.200]  因為上級是不會容許我們有任何的藉口
[00:21:51.200 --> 00:21:55.200]  不整套軍服地到操場那裏
[00:21:55.200 --> 00:21:57.120]  那時當兵也是一樣
[00:21:57.120 --> 00:22:00.240]  他們要常常都要警醒自己
[00:22:00.240 --> 00:22:03.120]  這個是他們的生活態度
[00:22:03.120 --> 00:22:07.920]  作為上帝的精兵就是要常常都這樣的
[00:22:07.920 --> 00:22:11.200]  不可以說我下班了
[00:22:11.200 --> 00:22:13.680]  或者不可以說我現在在休息
[00:22:13.680 --> 00:22:16.720]  一召喚你 你就要去做事
[00:22:16.720 --> 00:22:19.280]  這個是第一個
[00:22:19.280 --> 00:22:24.320]  本來要提博派思想的一個身份 就是士兵
[00:22:24.320 --> 00:22:26.320]  第二個身份是運動員
[00:22:26.320 --> 00:22:33.760]  人若在場上比武 非按規矩就不能得冠冕
[00:22:33.760 --> 00:22:36.880]  當時羅馬運動比賽裏面
[00:22:36.880 --> 00:22:39.840]  參加者是不是有資格比賽呢?
[00:22:39.840 --> 00:22:43.600]  是在運動舉行之前一個月就決定的
[00:22:43.600 --> 00:22:47.680]  而為了使得比賽公平進行
[00:22:47.680 --> 00:22:50.800]  一切賄賂和走捷徑的行為都是不合法的
[00:22:50.800 --> 00:22:53.200]  我想其實類似現在我們
[00:22:53.200 --> 00:22:55.600]  所認知的奧林匹克運動會都是一樣的
[00:22:55.600 --> 00:22:59.200]  要參加奧林匹克運動會
[00:22:59.200 --> 00:23:02.640]  之前你就要有預選資格
[00:23:02.640 --> 00:23:04.000]  舉個例子
[00:23:04.000 --> 00:23:10.000]  如果你打算進入100公尺最後的8個人
[00:23:10.000 --> 00:23:15.600]  你不能跑到9秒9幾或9秒8幾是進不去的
[00:23:15.600 --> 00:23:19.600]  那怎樣才能跑到9秒9幾、9秒8幾呢?
[00:23:19.600 --> 00:23:22.640]  你之前就要做很多的訓練
[00:23:22.640 --> 00:23:25.440]  你之前就要做萬全的準備
[00:23:25.440 --> 00:23:28.080]  你吃東西有些東西不能吃
[00:23:28.080 --> 00:23:33.040]  你要睡覺睡得很按時去休息
[00:23:33.040 --> 00:23:34.960]  非按規矩是這個意思
[00:23:34.960 --> 00:23:37.200]  你一定要有這個參加資格
[00:23:37.200 --> 00:23:44.480]  否則你根本都不能得到那個冠冕
[00:23:44.480 --> 00:23:50.720]  就是說你沒有一個刻苦的訓練
[00:23:50.720 --> 00:24:00.000]  根本就沒有那個入場券去做那100公尺的8個人
[00:24:00.000 --> 00:24:02.640]  最後那個身份是什麼呢?
[00:24:02.640 --> 00:24:04.480]  農夫 第六節
[00:24:04.480 --> 00:24:07.920]  「勞力的農夫應當先得糧食」
[00:24:07.920 --> 00:24:10.000]  「勞力」是什麼意思呢?
[00:24:10.000 --> 00:24:15.040]  「勞力」是解「筋疲力盡」的意思
[00:24:15.040 --> 00:24:19.360]  就是說如果你是上班的
[00:24:19.360 --> 00:24:22.560]  舉個例子你是做營銷工作的
[00:24:22.560 --> 00:24:27.360]  你跟上級說「我已經很努力了 老闆」
[00:24:27.360 --> 00:24:30.640]  然後老闆就跟你說「你不夠努力」
[00:24:30.640 --> 00:24:34.560]  「你要努力到筋疲力盡才夠努力」
[00:24:34.560 --> 00:24:36.720]  如果你是同學的話
[00:24:36.720 --> 00:24:40.800]  你拿到的成績是B減的或者C+的
[00:24:40.800 --> 00:24:44.240]  然後跟老師說「我這麼努力都是拿到這個等級」
[00:24:44.240 --> 00:24:46.560]  然後老師就跟你說「你不夠努力」
[00:24:46.560 --> 00:24:49.120]  「你看參考書不夠多」
[00:24:49.120 --> 00:24:51.760]  「總之你不夠努力」
[00:24:51.760 --> 00:24:54.160]  但是「努力」也有回報的
[00:24:54.160 --> 00:24:57.680]  保羅說他們是先得到糧食的
[00:24:57.680 --> 00:25:00.320]  他們有回報的
[00:25:00.320 --> 00:25:03.760]  保羅要提摩泰去思想這三個身份
[00:25:03.760 --> 00:25:06.080]  在艱難的世代裏面
[00:25:06.080 --> 00:25:09.840]  其實就是沒有免費的午餐的
[00:25:09.840 --> 00:25:13.280]  如果想要承傳上帝的真理
[00:25:13.280 --> 00:25:16.400]  你就要很專注在你的身份那裏
[00:25:16.400 --> 00:25:17.840]  好像士兵那樣
[00:25:17.840 --> 00:25:20.800]  你就要很刻苦地去做訓練的
[00:25:20.800 --> 00:25:22.480]  好像運動員那樣
[00:25:22.480 --> 00:25:26.960]  你就要很努力地在上帝國那裏
[00:25:26.960 --> 00:25:28.800]  接著保羅就跟他說
[00:25:28.800 --> 00:25:31.520]  「主耶穌基督就是這樣去釘十字架的」
[00:25:31.520 --> 00:25:36.000]  「而我自己也是這樣去受這些苦難的」
[00:25:36.000 --> 00:25:40.080]  他用了這兩個最大的模型
[00:25:40.080 --> 00:25:41.680]  然後去跟提摩泰說
[00:25:41.680 --> 00:25:44.400]  「這句是我加的」
[00:25:44.400 --> 00:25:46.800]  「你都沒有辦法不努力的」
[00:25:46.800 --> 00:25:48.800]  「你都沒有辦法不忠心的」
[00:25:48.800 --> 00:25:53.840]  「因為我們都做了一個這樣的榜樣」
[00:25:53.840 --> 00:25:56.560]  最近我開始減肥
[00:25:56.560 --> 00:25:58.720]  在螢幕上看起來好像不是很肥
[00:25:58.720 --> 00:26:01.680]  但是你知道肥不肥都是自己知道的
[00:26:01.680 --> 00:26:05.360]  那些拜拜肉、腰間的肉
[00:26:05.360 --> 00:26:07.920]  我開始運動
[00:26:07.920 --> 00:26:11.040]  因為我在長洲上班的
[00:26:11.040 --> 00:26:16.400]  我通常七點鐘就回到我自己家裏
[00:26:16.400 --> 00:26:20.240]  我住在很接近太古城堂
[00:26:20.240 --> 00:26:21.520]  我住在筲箕灣
[00:26:21.520 --> 00:26:24.080]  我的屋苑有一個平台
[00:26:24.080 --> 00:26:28.640]  我一回去就會跑半個小時做一下單槓
[00:26:28.640 --> 00:26:33.360]  雖然我年紀都過了青春熱血
[00:26:33.360 --> 00:26:35.600]  那些六九腹肌的年代很久了
[00:26:35.600 --> 00:26:37.440]  不過我都有一定的體能
[00:26:37.440 --> 00:26:39.280]  我都拉到
[00:26:39.280 --> 00:26:41.040]  說出來我怕你們笑我
[00:26:41.040 --> 00:26:44.240]  我都拉到八至十下拉單槓
[00:26:44.240 --> 00:26:46.480]  我每天都這樣做
[00:26:46.480 --> 00:26:49.520]  你知不知道每天這樣去做運動
[00:26:49.520 --> 00:26:51.200]  起碼對我來說
[00:26:51.200 --> 00:26:53.840]  其實是一件很苦悶的事
[00:26:53.840 --> 00:26:55.920]  一個人做運動
[00:26:55.920 --> 00:26:59.040]  其實是我經常覺得極不浪漫的事
[00:26:59.040 --> 00:27:01.280]  我做完就會回家和太太吃飯
[00:27:01.280 --> 00:27:03.200]  那段時間就會開心一點
[00:27:03.200 --> 00:27:06.080]  但是在那個做運動的時間
[00:27:06.080 --> 00:27:11.280]  是非常苦悶的事
[00:27:11.280 --> 00:27:14.320]  不過如果你要健身
[00:27:14.320 --> 00:27:16.400]  你要操練自己
[00:27:16.400 --> 00:27:18.640]  如果你要在信仰那裡
[00:27:18.640 --> 00:27:22.160]  去為上帝打仗、去作戰
[00:27:22.160 --> 00:27:23.920]  那就是要這樣做的
[00:27:23.920 --> 00:27:26.960]  就好像保羅去勸勉提摩泰那樣
[00:27:26.960 --> 00:27:29.120]  你要和我同壽磨難
[00:27:29.120 --> 00:27:31.280]  你要好像士兵那樣
[00:27:31.280 --> 00:27:32.880]  你要好像運動員那樣
[00:27:32.880 --> 00:27:34.880]  你要好像農夫那樣
[00:27:34.880 --> 00:27:40.080]  然後才可以將這個信仰真理
[00:27:40.080 --> 00:27:42.080]  一直去傳承下去
[00:27:42.080 --> 00:27:43.760]  是的 是很苦悶的
[00:27:43.760 --> 00:27:45.920]  一個人做運動、一個人跑步
[00:27:45.920 --> 00:27:48.720]  如果你不是太熱愛跑步
[00:27:48.720 --> 00:27:50.240]  其實是一件很苦悶的事
[00:27:50.240 --> 00:27:53.520]  我知道很多人跑步是很雀躍的
[00:27:53.520 --> 00:27:55.440]  但我不是村上春樹
[00:27:55.440 --> 00:28:00.400]  村上春樹就是很喜歡跑步的一個很厲害的文學家
[00:28:00.400 --> 00:28:02.080]  但我不是
[00:28:02.080 --> 00:28:05.280]  不過為了上帝的國度
[00:28:05.280 --> 00:28:10.080]  原來我們就要去刻苦一點
[00:28:10.080 --> 00:28:15.440]  我講完這個見證就完了今天的講道
[00:28:15.440 --> 00:28:19.200]  我昨天和一個同學去聊天
[00:28:19.200 --> 00:28:21.360]  我想頂姐妹你都知道
[00:28:21.360 --> 00:28:25.600]  最近香港都發生了很多的事
[00:28:25.600 --> 00:28:26.800]  那個同學和我分享
[00:28:26.800 --> 00:28:31.840]  他說其實香港的教會
[00:28:31.840 --> 00:28:38.000]  以後還有沒有可能這樣去生存下去呢
[00:28:38.000 --> 00:28:40.560]  他問了我這個問題
[00:28:40.560 --> 00:28:44.160]  我就和他分享
[00:28:44.160 --> 00:28:46.640]  我們盡量做吧
[00:28:46.640 --> 00:28:48.560]  有一天可以生存的
[00:28:48.560 --> 00:28:50.080]  我們就盡量做
[00:28:50.080 --> 00:28:52.000]  還要做得最好
[00:28:52.000 --> 00:28:54.560]  這個可能都是上帝給我們的一個恩典
[00:28:54.560 --> 00:29:00.080]  我們還可以這樣去崇拜、這樣去聽道
[00:29:00.080 --> 00:29:02.720]  不過另外一方面
[00:29:02.720 --> 00:29:04.400]  我和同學說
[00:29:04.400 --> 00:29:06.400]  如果你真的有這樣的想法
[00:29:06.400 --> 00:29:08.240]  另外一個方面就是
[00:29:08.240 --> 00:29:11.600]  我們都要操練好自己
[00:29:11.600 --> 00:29:17.280]  我們要對真理很執著
[00:29:17.280 --> 00:29:22.400]  我們要對屬靈的生命很執著
[00:29:22.400 --> 00:29:25.440]  然後我們才可以傳承下去
[00:29:25.440 --> 00:29:30.960]  哪怕是第二天真的沒有一個空間也好
[00:29:30.960 --> 00:29:32.880]  我們都起碼有個底
[00:29:32.880 --> 00:29:34.960]  就好像我成長的時候
[00:29:34.960 --> 00:29:37.600]  那些傳道人和我說要念聖經
[00:29:37.600 --> 00:29:39.120]  要念一卷聖經
[00:29:39.120 --> 00:29:41.120]  我們不是念一節聖經
[00:29:41.120 --> 00:29:42.800]  我們要念一卷聖經
[00:29:42.800 --> 00:29:44.640]  念完《肥納比書》
[00:29:44.640 --> 00:29:46.000]  念完《已忽所書》
[00:29:46.000 --> 00:29:48.800]  你念不到兩卷都念一卷
[00:29:48.800 --> 00:29:52.640]  起碼你知道這些書信都是監獄書信
[00:29:52.640 --> 00:29:56.240]  你知道整件事是多麼dry heart
[00:29:56.240 --> 00:29:58.320]  如果真是有一天
[00:29:58.320 --> 00:30:02.560]  信仰在香港去到不能再走下去
[00:30:02.560 --> 00:30:05.760]  你就是那塊炭
[00:30:05.760 --> 00:30:08.160]  你就是那塊很好的炭
[00:30:08.160 --> 00:30:11.680]  然後可以薪火相傳下去
[00:30:11.680 --> 00:30:16.960]  我希望我們都是執著著這個信仰
[00:30:16.960 --> 00:30:19.840]  我希望我們都是執著著
[00:30:19.840 --> 00:30:23.040]  上帝給我們這一份真理
[00:30:23.040 --> 00:30:28.400]  就好像提摩泰受到保羅勸勉一樣
[00:30:28.400 --> 00:30:30.880]  保羅用什麼身份去勸勉提摩泰?
[00:30:30.880 --> 00:30:33.440]  是他屬靈的爸爸
[00:30:33.440 --> 00:30:36.000]  屬靈的兒子提摩泰收到這封信
[00:30:36.000 --> 00:30:39.040]  他知道應該怎樣做
[00:30:39.040 --> 00:30:42.240]  我希望太古城堂的弟兄姊妹都一樣
[00:30:42.240 --> 00:30:44.560]  收到這個信息
[00:30:44.560 --> 00:30:49.360]  我們去將這個信仰薪火相傳下去
[00:30:49.360 --> 00:30:52.800]  將這份生命去延展下去
[00:30:52.800 --> 00:30:58.480]  就算去到有一天沒有一張椅子也好
[00:30:58.480 --> 00:31:05.120]  我們都可以將這一份信仰傳承開去
[00:31:05.120 --> 00:31:07.600]  我們很希望上帝去保守我們
[00:31:07.600 --> 00:31:09.440]  我們有一個禱告
[00:31:09.440 --> 00:31:11.760]  天父上帝我們多謝你
[00:31:11.760 --> 00:31:15.440]  藉著保羅去勸勉提摩泰
[00:31:15.440 --> 00:31:18.480]  在一個非常艱難的時代
[00:31:18.480 --> 00:31:23.600]  應該是艱難過現在更加多的時代裏面
[00:31:23.600 --> 00:31:27.760]  去叫提摩泰不太傷春悲秋
[00:31:27.760 --> 00:31:33.600]  他更加要提摩泰去做好薪火相傳這一份的使命
[00:31:33.600 --> 00:31:38.720]  叫他去找一些可以交托的人去傳揚真理
[00:31:38.720 --> 00:31:41.920]  勉勵提摩泰、勉勵信徒
[00:31:41.920 --> 00:31:44.240]  要跟他同壽磨難
[00:31:44.240 --> 00:31:48.880]  作士兵、作一個刻苦的運動員
[00:31:48.880 --> 00:31:50.960]  作一個勞力的農夫
[00:31:50.960 --> 00:31:54.400]  然後去將信仰
[00:31:54.400 --> 00:31:59.280]  將上帝給人的那份叮囑
[00:31:59.280 --> 00:32:01.440]  一路這樣去延伸下去
[00:32:01.440 --> 00:32:03.120]  我們不知道延伸到什麼時候
[00:32:03.120 --> 00:32:05.600]  不過由我們自己開始
[00:32:05.600 --> 00:32:08.240]  一路這樣去教導下去
[00:32:08.240 --> 00:32:10.560]  一路這樣去影響人的生命
[00:32:10.560 --> 00:32:12.160]  一路跟人同行
[00:32:12.160 --> 00:32:14.240]  求祢保守我們這一份的心志
[00:32:14.240 --> 00:32:18.240]  因為祢也知道我們是一班很軟弱的人
[00:32:18.240 --> 00:32:20.640]  我們常常立很多的志向
[00:32:20.640 --> 00:32:24.080]  但中途我們又會忘記、流失
[00:32:24.080 --> 00:32:26.720]  求主祢建立我們這一份的心志
[00:32:26.720 --> 00:32:28.480]  多謝你聽我們的禱告
[00:32:28.480 --> 00:32:31.840]  是奉耶穌基督 得聖靈祈求 阿們
