
[00:00:00.000 --> 00:00:03.400]  在聽道之先,請我們祈禱
[00:26:20.000 --> 00:26:23.000]  不懂得思考
[00:26:23.000 --> 00:26:26.000]  不懂得尋找生命的意義
[00:26:26.000 --> 00:26:29.000]  這種沒有思想、沒有思考
[00:26:29.000 --> 00:26:32.000]  會使人幹下一些惡行
[00:26:32.000 --> 00:26:34.000]  失去了人性
[00:26:34.000 --> 00:26:36.000]  引來邪惡
[00:26:36.000 --> 00:26:40.000]  Hannah她特別見到
[00:26:40.000 --> 00:26:45.000]  當時屠殺過一班猶太人的德國人
[00:26:45.000 --> 00:26:48.000]  他們是很盲目地
[00:26:48.000 --> 00:26:51.000]  用毒氣不停不停地吹進去
[00:26:51.000 --> 00:26:54.000]  去殺死那些人
[00:26:54.000 --> 00:26:57.000]  完全沒有憐憫的心
[00:26:57.000 --> 00:27:01.000]  完全好像都沒有去思考
[00:27:01.000 --> 00:27:03.000]  這樣做是不是對的
[00:27:03.000 --> 00:27:06.000]  他們當成是一個工作
[00:27:06.000 --> 00:27:08.000]  一個命令
[00:27:08.000 --> 00:27:11.000]  各位,今日香港社會
[00:27:11.000 --> 00:27:14.000]  政府和很多議員
[00:27:14.000 --> 00:27:19.000]  或者未來競選中的特首
[00:27:19.000 --> 00:27:23.000]  除了關注如何迎向未來
[00:27:23.000 --> 00:27:27.000]  創出創新的改進改善
[00:27:27.000 --> 00:27:30.000]  我想耶穌基督所說的
[00:27:30.000 --> 00:27:33.000]  不失去咸味
[00:27:33.000 --> 00:27:35.000]  不失登台
[00:27:35.000 --> 00:27:37.000]  不失律法和正義
[00:27:37.000 --> 00:27:40.000]  也是相當重要
[00:27:40.000 --> 00:27:42.000]  以往香港曾經享有的
[00:27:42.000 --> 00:27:46.000]  自由、民主、三權的分立
[00:27:46.000 --> 00:27:49.000]  和香港的執法
[00:27:49.000 --> 00:27:52.000]  都在受挑戰
[00:27:52.000 --> 00:27:56.000]  好像失去了咸味
[00:27:56.000 --> 00:27:59.000]  我們應該如何去維持呢
[00:27:59.000 --> 00:28:02.000]  多少基督徒或者教會
[00:28:02.000 --> 00:28:08.000]  是不願意或者不敢舉起上帝的盞燈
[00:28:08.000 --> 00:28:16.000]  也都不敢來投入社會
[00:28:16.000 --> 00:28:20.000]  有所行動
[00:28:20.000 --> 00:28:23.000]  多少人只是關注到勞動
[00:28:23.000 --> 00:28:26.000]  他自己生活所需
[00:28:26.000 --> 00:28:28.000]  或者他的工作
[00:28:28.000 --> 00:28:30.000]  表現自我
[00:28:30.000 --> 00:28:35.000]  多少的堂會只是關注
[00:28:35.000 --> 00:28:37.000]  多少人信耶穌
[00:28:37.000 --> 00:28:39.000]  成為一個Mega Church
[00:28:39.000 --> 00:28:44.000]  但欠缺了關注社會和政治的行動
[00:28:44.000 --> 00:28:48.000]  放棄了自己的人權
[00:28:48.000 --> 00:28:53.000]  讓獨裁者有機可乘
[00:28:53.000 --> 00:28:57.000]  這就是德國教會的現象
[00:28:57.000 --> 00:28:59.000]  所以當時的希特勒
[00:28:59.000 --> 00:29:01.000]  他可以獨裁統治
[00:29:01.000 --> 00:29:04.000]  不是很多人敢反對他
[00:29:04.000 --> 00:29:07.000]  不是很多教會敢發聲
[00:29:07.000 --> 00:29:10.000]  敢發聲的潘博華牧師
[00:29:10.000 --> 00:29:12.000]  也是神學家
[00:29:12.000 --> 00:29:14.000]  正氣凜然地出來
[00:29:14.000 --> 00:29:17.000]  當然他後來是死了
[00:29:17.000 --> 00:29:20.000]  但他是死得轟烈的
[00:29:20.000 --> 00:29:22.000]  大家想了解的話
[00:29:22.000 --> 00:29:25.000]  可以留意我們3月10日
[00:29:25.000 --> 00:29:27.000]  12月的讀書會
[00:29:27.000 --> 00:29:31.000]  來更加認識當時的教會
[00:29:31.000 --> 00:29:33.000]  怎樣去面對
[00:29:33.000 --> 00:29:36.000]  一個人最怕就是失去
[00:29:36.000 --> 00:29:39.000]  我們漸漸會失去健康
[00:29:39.000 --> 00:29:41.000]  漸漸會失去胃口
[00:29:41.000 --> 00:29:44.000]  漸漸會失去我們的金錢
[00:29:44.000 --> 00:29:47.000]  漸漸失去我們的耐性
[00:29:47.000 --> 00:29:52.000]  漸漸也會失去我們對真善美的堅持
[00:29:52.000 --> 00:29:56.000]  漸漸可能失去生命的一切
[00:29:56.000 --> 00:29:58.000]  但無論如何
[00:29:58.000 --> 00:30:00.000]  我們要努力的
[00:30:00.000 --> 00:30:03.000]  不要失去我們的生命
[00:30:03.000 --> 00:30:05.000]  我們的人格
[00:30:05.000 --> 00:30:07.000]  我們的名譽
[00:30:07.000 --> 00:30:09.000]  我們的見證
[00:30:09.000 --> 00:30:12.000]  如果我們保持不失
[00:30:12.000 --> 00:30:14.000]  不失去咸味
[00:30:14.000 --> 00:30:16.000]  保持世上的鹽
[00:30:16.000 --> 00:30:20.000]  就會有鹽的美好本質
[00:30:20.000 --> 00:30:22.000]  不失去發光
[00:30:22.000 --> 00:30:26.000]  保持成為世上的光
[00:30:26.000 --> 00:30:28.000]  高舉上帝的燈
[00:30:28.000 --> 00:30:32.000]  不失去律法正義
[00:30:32.000 --> 00:30:35.000]  注重敬畏上帝
[00:30:35.000 --> 00:30:40.000]  尊重他人的誡命條例
[00:30:40.000 --> 00:30:41.000]  律法的話
[00:30:41.000 --> 00:30:47.000]  我相信我們都會有一個亮麗的人生
[00:30:47.000 --> 00:30:49.000]  我們一起祈禱
[00:30:52.000 --> 00:30:54.000]  祈求上主
[00:30:54.000 --> 00:30:58.000]  保守我們不失去鹽的美麗本質
[00:30:58.000 --> 00:31:02.000]  不失去照亮別人的光輝
[00:31:02.000 --> 00:31:04.000]  不失去敬畏上帝
[00:31:04.000 --> 00:31:07.000]  尊重人的誡命條例
[00:31:07.000 --> 00:31:10.000]  活出亮麗的人生
[00:31:10.000 --> 00:31:12.000]  阿們
