
[00:00:00.000 --> 00:00:02.420]  大興子妹主內平安
[00:15:40.900 --> 00:15:43.500]  就是要感受到上帝的同在
[00:15:43.500 --> 00:15:44.400]  在疫症的時候
[00:15:44.400 --> 00:15:46.900]  我們有很多是online
[00:15:46.900 --> 00:15:49.200]  就是上網
[00:15:49.200 --> 00:15:49.800]  一定要的
[00:15:49.800 --> 00:15:51.000]  那時候封城
[00:15:51.000 --> 00:15:53.400]  那麼就
[00:15:53.400 --> 00:15:55.300]  就是有一個很大的問題
[00:15:55.300 --> 00:15:58.300]  就是感覺上是差了一點
[00:15:58.300 --> 00:15:59.200]  差了什麼
[00:15:59.200 --> 00:16:00.800]  差了上帝的同在
[00:16:00.800 --> 00:16:02.800]  沒有了一個同在感
[00:16:02.800 --> 00:16:04.000]  這個是很重要的
[00:16:04.000 --> 00:16:05.800]  是差很遠的
[00:16:05.800 --> 00:16:08.600]  你起床
[00:16:08.600 --> 00:16:10.000]  你準備好心靈
[00:16:10.000 --> 00:16:11.000]  你刷牙洗臉
[00:16:11.000 --> 00:16:13.200]  你穿好一些好衣服來到教會那裡
[00:16:13.200 --> 00:16:15.900]  那種你感受到上帝的同在感
[00:16:15.900 --> 00:16:17.100]  如果還在床上
[00:16:17.100 --> 00:16:19.300]  你睡醒開著機聽一下道
[00:16:19.300 --> 00:16:21.500]  你未必感受到上帝的同在感
[00:16:21.500 --> 00:16:23.600]  所以到我們疫症過了之後
[00:16:23.600 --> 00:16:26.100]  我們雖然是保留online
[00:16:26.100 --> 00:16:27.000]  保留網絡
[00:16:27.000 --> 00:16:29.300]  但是其實是給那些真的來不了教會
[00:16:29.300 --> 00:16:31.000]  或者可能他有病
[00:16:31.000 --> 00:16:32.200]  或者家裡有困難
[00:16:32.200 --> 00:16:34.100]  或者他回到香港旅行
[00:16:34.100 --> 00:16:36.600]  他都仍然可以和我們有一個connection
[00:16:36.600 --> 00:16:37.400]  這個目的
[00:16:37.400 --> 00:16:40.600]  我從來不鼓勵那些人留在家裡上網
[00:16:40.600 --> 00:16:42.400]  有些教會甚至香港教會我知道
[00:16:42.400 --> 00:16:44.900]  甚至是取消了上網這件事
[00:16:44.900 --> 00:16:51.300]  所以就感受上帝的同在是很重要的
[00:16:51.300 --> 00:16:52.100]  在聖經裡面
[00:16:52.100 --> 00:16:53.400]  除了伊甸園的時候
[00:16:53.400 --> 00:16:55.000]  已經說了上帝的同在
[00:16:55.000 --> 00:16:56.400]  以塞亞書
[00:16:56.400 --> 00:16:57.800]  大家很熟悉的經節
[00:16:57.800 --> 00:16:59.700]  四十一章十節
[00:16:59.700 --> 00:17:01.000]  上帝怎麼和以塞亞說
[00:17:01.000 --> 00:17:02.400]  你不要害怕
[00:17:02.400 --> 00:17:04.600]  為什麼不用害怕
[00:17:04.600 --> 00:17:06.400]  他不是說上帝幫你做些什麼
[00:17:06.400 --> 00:17:09.000]  不是說上帝幫你解決什麼困難
[00:17:09.000 --> 00:17:10.900]  他說因為我與你同在
[00:17:10.900 --> 00:17:12.100]  很簡單的
[00:17:12.100 --> 00:17:12.800]  你不用怕
[00:17:12.800 --> 00:17:15.000]  就因為媽媽在
[00:17:15.000 --> 00:17:16.200]  是這麼簡單而已
[00:17:16.200 --> 00:17:18.500]  你不要管上帝怎麼出手
[00:17:18.500 --> 00:17:20.700]  上帝有些什麼可以做到你
[00:17:20.700 --> 00:17:22.000]  我們很多時候祈禱
[00:17:22.000 --> 00:17:24.400]  就說上帝你要這樣做
[00:17:24.400 --> 00:17:26.500]  我們教上帝怎麼做
[00:17:26.500 --> 00:17:28.400]  不用的
[00:17:28.400 --> 00:17:30.800]  總而言之你感受到上帝的同在
[00:17:30.800 --> 00:17:32.100]  你就不要害怕
[00:17:32.100 --> 00:17:33.200]  不要驚惶
[00:17:33.200 --> 00:17:34.400]  因為我是你的上帝
[00:17:34.400 --> 00:17:35.500]  我必堅固地幫助你
[00:17:35.500 --> 00:17:37.200]  用我公義的右手扶持你
[00:17:37.200 --> 00:17:38.500]  他講得很大露
[00:17:38.500 --> 00:17:39.700]  不需要太仔細
[00:17:39.700 --> 00:17:40.400]  不需要
[00:17:40.400 --> 00:17:41.600]  我們都不會明白
[00:17:41.600 --> 00:17:43.400]  我們都不需要太執著
[00:17:43.400 --> 00:17:44.600]  上帝用什麼方法
[00:17:44.600 --> 00:17:45.700]  不需要什麼方法
[00:17:45.700 --> 00:17:47.900]  上帝在這裡就可以了
[00:17:47.900 --> 00:17:49.900]  在詩篇二十三篇四節
[00:17:49.900 --> 00:17:52.100]  大家也很熟悉的聖經
[00:17:52.100 --> 00:17:54.100]  他說我雖然行過死任的幽谷
[00:17:54.100 --> 00:17:55.400]  也不怕遭害
[00:17:55.400 --> 00:17:58.000]  因為你與我同在
[00:17:58.000 --> 00:17:59.500]  又是同在
[00:17:59.500 --> 00:18:02.000]  行過死任的幽谷
[00:18:02.000 --> 00:18:05.000]  你的杖你的肝都安慰我
[00:18:05.000 --> 00:18:08.200]  我們這個信的同在是何等大一個
[00:18:08.200 --> 00:18:10.100]  他的杖他的肝
[00:18:10.100 --> 00:18:12.100]  牧羊人有個杖是很粗的
[00:18:12.100 --> 00:18:13.500]  去打走那些野獸
[00:18:13.500 --> 00:18:14.600]  打走那些財路
[00:18:14.600 --> 00:18:16.400]  有個肝是一個鉤來的
[00:18:16.400 --> 00:18:18.700]  就是羊行歪路走迷路
[00:18:18.700 --> 00:18:20.500]  它就把它箍回頭
[00:18:20.500 --> 00:18:22.500]  叫我們走回正路
[00:18:22.500 --> 00:18:24.500]  就是有肝有油的上帝的方法
[00:18:24.500 --> 00:18:26.700]  就是目的是什麼
[00:18:26.700 --> 00:18:28.700]  要安慰我們
[00:18:28.700 --> 00:18:31.800]  最近在教會也有姐妹痛失了家人
[00:18:31.800 --> 00:18:34.600]  這些日子一定是難過的
[00:18:34.600 --> 00:18:35.800]  我相信
[00:18:35.800 --> 00:18:38.400]  但是上帝沒有離開我們
[00:18:38.400 --> 00:18:40.600]  我們感受到上帝的同在
[00:18:40.600 --> 00:18:43.100]  有姐妹今天看到他就站出來做詩事
[00:18:43.100 --> 00:18:44.100]  唱歌
[00:18:44.100 --> 00:18:46.800]  這些是能力從哪裡來的
[00:18:46.800 --> 00:18:48.000]  能力是從上帝而來
[00:18:48.000 --> 00:18:50.000]  沒有其他原因
[00:18:50.000 --> 00:18:52.000]  是從上帝而來
[00:18:52.000 --> 00:18:55.100]  所以耶穌的名字就是
[00:18:55.100 --> 00:18:56.500]  二馬來尼
[00:18:56.500 --> 00:18:57.800]  祂的別名是二馬來尼
[00:18:57.800 --> 00:18:59.500]  必有童女懷孕生子孕
[00:18:59.500 --> 00:19:00.800]  要稱祂為二馬來尼
[00:19:00.800 --> 00:19:01.800]  二馬來尼是什麼
[00:19:01.800 --> 00:19:04.000]  上帝與我們同在
[00:19:04.000 --> 00:19:06.200]  耶穌來到人間就告訴祂
[00:19:06.200 --> 00:19:08.200]  那個無形無體的
[00:19:08.200 --> 00:19:09.600]  自有永代的上帝
[00:19:09.600 --> 00:19:11.400]  可能你們感覺不到
[00:19:11.400 --> 00:19:12.300]  不要緊
[00:19:12.300 --> 00:19:13.800]  有耶穌
[00:19:13.800 --> 00:19:16.100]  耶穌是早期試圖摸過祂
[00:19:16.100 --> 00:19:17.400]  跟祂聊過天
[00:19:17.400 --> 00:19:19.300]  吃過飯
[00:19:19.300 --> 00:19:20.400]  一起生活過
[00:19:20.400 --> 00:19:24.400]  這個就是感受到上帝與人的同在
[00:19:24.400 --> 00:19:26.600]  所以耶穌基督祂在
[00:19:26.600 --> 00:19:28.400]  約翰福音十五章四節
[00:19:28.400 --> 00:19:29.900]  祂說我是葡萄樹
[00:19:29.900 --> 00:19:31.300]  記得嗎
[00:19:31.300 --> 00:19:32.300]  你是那些枝子
[00:19:32.300 --> 00:19:34.600]  我們跟上耶穌的關係
[00:19:34.600 --> 00:19:35.800]  祂是一棵樹
[00:19:35.800 --> 00:19:38.300]  我們的枝子是骨肉相連的
[00:19:38.300 --> 00:19:40.500]  那個關係你說多接近
[00:19:40.500 --> 00:19:41.500]  所以耶穌說
[00:19:41.500 --> 00:19:42.800]  你們要常在我裡面
[00:19:42.800 --> 00:19:44.800]  我也常在你們裡面
[00:19:44.800 --> 00:19:46.100]  這個是很大的應許
[00:19:46.100 --> 00:19:48.300]  又是同在的意思
[00:19:48.300 --> 00:19:50.400]  而那個大使命
[00:19:50.400 --> 00:19:51.400]  上個星期也有說
[00:19:51.400 --> 00:19:52.600]  其實前個星期
[00:19:52.600 --> 00:19:56.100]  就是馬太福音二十八章二十
[00:19:56.100 --> 00:19:59.600]  就是要去使蠻民作主的門徒
[00:19:59.600 --> 00:20:01.600]  我覺得大家很熟悉這個使命
[00:20:01.600 --> 00:20:03.000]  接著帶有個鷹去的
[00:20:03.000 --> 00:20:03.900]  記得嗎
[00:20:03.900 --> 00:20:04.600]  祂說看
[00:20:04.600 --> 00:20:08.300]  我天天與你們同在直到世代的終結
[00:20:08.300 --> 00:20:10.100]  不用說太多
[00:20:10.100 --> 00:20:12.400]  祂同在就已經很重要
[00:20:12.400 --> 00:20:14.400]  今天我們的教會
[00:20:14.400 --> 00:20:17.600]  有上帝是與我們同在
[00:20:17.600 --> 00:20:19.700]  昔日的曠野
[00:20:19.700 --> 00:20:23.000]  有上帝與以色列人同在
[00:20:23.000 --> 00:20:24.500]  第二我們說同心
[00:20:24.500 --> 00:20:27.400]  同心就是one heart, one mind
[00:20:27.400 --> 00:20:28.800]  英文就是這樣譯
[00:20:28.800 --> 00:20:32.200]  或者same heart, same mind
[00:20:32.200 --> 00:20:36.100]  很多時候我們說到同心
[00:20:36.100 --> 00:20:38.100]  就看到菲勒比書二章二節
[00:20:38.100 --> 00:20:40.900]  祂說你們要意志相同
[00:20:40.900 --> 00:20:42.200]  愛心相同
[00:20:42.200 --> 00:20:43.200]  有一致的心思
[00:20:43.200 --> 00:20:44.300]  一致的想法
[00:20:44.300 --> 00:20:46.500]  使我的喜樂得以滿足
[00:20:46.500 --> 00:20:47.700]  意志相同
[00:20:47.700 --> 00:20:49.200]  愛心相同
[00:20:49.200 --> 00:20:50.400]  same mind, same love
[00:20:50.400 --> 00:20:51.900]  same mind, one mind
[00:20:51.900 --> 00:20:53.600]  一致的想法
[00:20:53.600 --> 00:20:56.500]  很多時候我們什麼叫一致的想法
[00:20:56.500 --> 00:20:58.200]  你說怎樣就怎樣
[00:20:58.200 --> 00:20:59.300]  與你一致
[00:20:59.300 --> 00:21:01.100]  不是那麼簡單
[00:21:01.100 --> 00:21:03.200]  不是說
[00:21:03.200 --> 00:21:05.100]  我們想法都很相似
[00:21:05.100 --> 00:21:06.100]  不是那麼簡單
[00:21:06.100 --> 00:21:07.500]  這是很初步
[00:21:07.500 --> 00:21:09.400]  原來這個mind這個字
[00:21:09.400 --> 00:21:11.000]  原文是希臘文
[00:21:11.000 --> 00:21:12.200]  是phronion這個字
[00:21:12.200 --> 00:21:13.300]  phronion這個字
[00:21:13.300 --> 00:21:17.100]  是一個實踐出來的mindset
[00:21:17.100 --> 00:21:18.700]  實踐出來的
[00:21:18.700 --> 00:21:19.500]  我們叫做
[00:21:19.500 --> 00:21:22.100]  智學家說這個叫practical wisdom
[00:21:22.100 --> 00:21:23.800]  實踐出來的智慧
[00:21:23.800 --> 00:21:25.200]  生活上的智慧
[00:21:25.200 --> 00:21:27.500]  就是不只是想
[00:21:27.500 --> 00:21:28.800]  不只是怎麼想
[00:21:28.800 --> 00:21:31.700]  而是你對那件事有充分的理解
[00:21:31.700 --> 00:21:32.700]  understanding
[00:21:32.700 --> 00:21:33.900]  你有一個想法
[00:21:33.900 --> 00:21:34.900]  你form an opinion
[00:21:34.900 --> 00:21:36.000]  以及你有一個態度
[00:21:36.000 --> 00:21:36.700]  你有attitude
[00:21:36.700 --> 00:21:38.400]  以及你要take action的行動
[00:21:38.400 --> 00:21:39.200]  就是說
[00:21:39.200 --> 00:21:41.300]  你不只是想一想
[00:21:41.300 --> 00:21:42.500]  就是同心
[00:21:42.500 --> 00:21:47.100]  而是大家要在心裡實踐出來
[00:21:47.100 --> 00:21:47.700]  明白了嗎
[00:21:47.700 --> 00:21:50.000]  不是說你都是這麼說
[00:21:50.000 --> 00:21:50.900]  那就算了
[00:21:50.900 --> 00:21:52.000]  我不贏你了
[00:21:52.000 --> 00:21:53.100]  那我也是這麼聽
[00:21:53.100 --> 00:21:54.200]  不是說開會
[00:21:54.200 --> 00:21:55.100]  小數服同多數
[00:21:55.100 --> 00:21:56.100]  既然大部份人都這麼說
[00:21:56.100 --> 00:21:57.100]  那就算了
[00:21:57.100 --> 00:21:57.700]  我不管了
[00:21:57.700 --> 00:21:59.100]  你們搞定吧
[00:21:59.100 --> 00:22:02.200]  這個不是上帝喜悅的同心
[00:22:02.200 --> 00:22:03.900]  同心是要實踐出來的
[00:22:03.900 --> 00:22:06.600]  原文的意思是要實踐出來的
[00:22:06.600 --> 00:22:07.300]  那你說
[00:22:07.300 --> 00:22:08.800]  那個心是跟誰的心
[00:22:08.800 --> 00:22:10.600]  你的心就是我的心
[00:22:10.600 --> 00:22:11.800]  我的心比較黑
[00:22:11.800 --> 00:22:13.200]  你跟不跟我的心
[00:22:13.200 --> 00:22:13.900]  就是這麼說
[00:22:13.900 --> 00:22:15.400]  你明白嗎
[00:22:15.400 --> 00:22:17.300]  不用爭辯
[00:22:17.300 --> 00:22:19.300]  那個common factor
[00:22:19.300 --> 00:22:20.500]  最大公因是什麼呢
[00:22:20.500 --> 00:22:24.400]  就是以基督耶穌的心為心
[00:22:24.400 --> 00:22:26.000]  《菲律賓書》二章五節
[00:22:26.000 --> 00:22:27.400]  很清楚
[00:22:27.400 --> 00:22:28.500]  基督耶穌的心
[00:22:28.500 --> 00:22:31.200]  如果你說是基督耶穌的心為心
[00:22:31.200 --> 00:22:32.100]  大家就不用爭辯了
[00:22:32.100 --> 00:22:36.700]  我們是跟從基督要我們做的事
[00:22:36.700 --> 00:22:38.800]  跟從基督要我們做的事
[00:22:38.800 --> 00:22:40.200]  說就容易了
[00:22:40.200 --> 00:22:41.900]  那你怎麼知道基督怎麼想
[00:22:41.900 --> 00:22:43.300]  你怎麼知道上帝怎麼想
[00:22:43.300 --> 00:22:46.100]  你知不知道上帝的心意是什麼
[00:22:46.100 --> 00:22:47.200]  知不知道
[00:22:47.200 --> 00:22:49.500]  你與上帝的關係好
[00:22:49.500 --> 00:22:53.200]  所以同心就要跟那個人關係要好
[00:22:53.200 --> 00:22:54.100]  才可以
[00:22:54.100 --> 00:22:56.900]  不是說他說什麼你就聽就算了
[00:22:56.900 --> 00:22:58.900]  就是剛才大家看的那一段聖經
[00:22:58.900 --> 00:23:00.200]  耶尼米書說
[00:23:00.200 --> 00:23:03.100]  要把敬畏我的心放在他們心裡
[00:23:03.100 --> 00:23:05.700]  我們對上帝有一種敬畏的心
[00:23:05.700 --> 00:23:06.800]  就是上帝的教導
[00:23:06.800 --> 00:23:07.700]  我們要聽
[00:23:07.700 --> 00:23:09.500]  還有一點點畏懼
[00:23:09.500 --> 00:23:11.000]  不聽不行的
[00:23:11.000 --> 00:23:11.500]  是啊
[00:23:11.500 --> 00:23:12.600]  經常說敬畏耶和華
[00:23:12.600 --> 00:23:13.500]  是什麼意思
[00:23:13.500 --> 00:23:15.800]  就是要很尊敬這件事
[00:23:15.800 --> 00:23:17.400]  但是要帶一點畏懼
[00:23:17.400 --> 00:23:18.600]  不是說要怕了神
[00:23:18.600 --> 00:23:21.000]  上帝也不想我們怕了他
[00:23:21.000 --> 00:23:22.600]  怕了他們怎麼做朋友
[00:23:22.600 --> 00:23:24.000]  但是你要有一種畏懼
[00:23:24.000 --> 00:23:26.900]  就好像學生見到老師一樣
[00:23:26.900 --> 00:23:28.700]  就好像你們見到傳道一樣
[00:23:28.700 --> 00:23:30.700]  有一些畏懼的心
[00:23:30.700 --> 00:23:32.300]  我不知道你有沒有
[00:23:32.300 --> 00:23:33.400]  開玩笑就是這個
[00:23:33.400 --> 00:23:35.000]  敬畏上帝
[00:23:35.000 --> 00:23:37.500]  進行上帝的說話
[00:23:37.500 --> 00:23:40.700]  我看回出阿及記很清楚的
[00:23:40.700 --> 00:23:43.000]  為什麼以色列人他們要同心
[00:23:43.000 --> 00:23:46.400]  就是因為他聽從神的說話
[00:23:46.400 --> 00:23:46.900]  當然了
[00:23:46.900 --> 00:23:48.500]  他們宗教背景剛才說了
[00:23:48.500 --> 00:23:50.000]  信同一個上帝
[00:23:50.000 --> 00:23:51.100]  你信而已
[00:23:51.100 --> 00:23:52.900]  不代表你聽話
[00:23:52.900 --> 00:23:54.600]  但是他們是聽的
[00:23:54.600 --> 00:23:56.800]  雖然有幾次他們有些行差踏錯
[00:23:56.800 --> 00:23:57.500]  是有的
[00:23:57.500 --> 00:23:58.700]  有時候埋怨
[00:23:58.700 --> 00:24:00.600]  有時候沒忍耐
[00:24:00.600 --> 00:24:02.800]  就是上帝責罰他們
[00:24:02.800 --> 00:24:03.900]  但是大致上
[00:24:03.900 --> 00:24:05.300]  你想想幾百萬人
[00:24:05.300 --> 00:24:07.300]  他們都是同心去做
[00:24:07.300 --> 00:24:07.700]  為什麼
[00:24:07.700 --> 00:24:09.300]  因為聽上帝的說話
[00:24:09.300 --> 00:24:11.300]  在逾越節的晚上
[00:24:11.300 --> 00:24:14.200]  摩西就教了他們怎麼做
[00:24:14.200 --> 00:24:16.500]  離開埃及的準備
[00:24:16.500 --> 00:24:17.600]  聖經怎麼說
[00:24:17.600 --> 00:24:19.600]  出阿及記十二章二十八節
[00:24:19.600 --> 00:24:22.900]  他說以色列人就去做
[00:24:22.900 --> 00:24:23.600]  很簡單而已
[00:24:23.600 --> 00:24:25.700]  他們以色列人就去做
[00:24:25.700 --> 00:24:28.700]  過紅海的時候
[00:24:28.700 --> 00:24:30.700]  教他們怎麼走怎麼做
[00:24:30.700 --> 00:24:32.700]  出阿及記十四章四節
[00:24:32.700 --> 00:24:35.900]  他說以色列人照樣做
[00:24:35.900 --> 00:24:37.800]  The Israelite did so
[00:24:37.800 --> 00:24:39.300]  就是這麼做了
[00:24:39.300 --> 00:24:40.500]  上帝說什麼
[00:24:40.500 --> 00:24:43.000]  他就照樣做了
[00:24:43.000 --> 00:24:44.500]  拿瑪拿回來吃
[00:24:44.500 --> 00:24:46.200]  出阿及記十六章七十七節
[00:24:46.200 --> 00:24:47.000]  他說什麼
[00:24:47.000 --> 00:24:49.000]  以色列人就照樣去做
[00:24:49.000 --> 00:24:50.600]  有的修多有的修少
[00:24:50.600 --> 00:24:52.000]  照樣去做
[00:24:52.000 --> 00:24:56.100]  聖經其實同樣就提示我們聽
[00:24:56.100 --> 00:24:58.400]  他們是很聽話的
[00:24:58.400 --> 00:25:02.500]  他們是以上帝的心為心的
[00:25:02.500 --> 00:25:04.700]  到摩西
[00:25:04.700 --> 00:25:06.400]  下到西拉山
[00:25:06.400 --> 00:25:07.800]  二十四章三節
[00:25:07.800 --> 00:25:10.300]  摩西下山向百姓陳述
[00:25:10.300 --> 00:25:12.300]  耶和華一切的命令和典章
[00:25:12.300 --> 00:25:14.200]  眾百姓齊聲說
[00:25:14.200 --> 00:25:15.400]  齊聲
[00:25:15.400 --> 00:25:17.600]  幾百萬人一起說話
[00:25:17.600 --> 00:25:18.500]  你看多厲害
[00:25:18.500 --> 00:25:20.600]  耶和華所吩咐的一切
[00:25:20.600 --> 00:25:22.000]  我們都必遵行
[00:25:22.000 --> 00:25:24.400]  他們是聽話的民族
[00:25:24.400 --> 00:25:25.800]  OK
[00:25:25.800 --> 00:25:27.200]  他們真的是猶太人
[00:25:27.200 --> 00:25:29.700]  有些執著是聽話的民族
[00:25:29.700 --> 00:25:31.800]  應該比我們中國人好一點
[00:25:31.800 --> 00:25:34.200]  所以他們就是同心
[00:25:34.200 --> 00:25:34.900]  所以記住
[00:25:34.900 --> 00:25:39.100]  今天我們同心就一定要聽話
[00:25:39.100 --> 00:25:40.900]  聽上帝的話
[00:25:40.900 --> 00:25:43.500]  不是要你聽我的話
[00:25:43.500 --> 00:25:46.600]  不是我被迫要聽你的話
[00:25:46.600 --> 00:25:48.300]  意義不大
[00:25:48.300 --> 00:25:49.400]  教會大師姐妹同心
[00:25:49.400 --> 00:25:50.800]  不是說你大聲一點
[00:25:50.800 --> 00:25:52.300]  我就聽你的話
[00:25:52.300 --> 00:25:53.700]  免得你爭辯
[00:25:53.700 --> 00:25:56.200]  不是說你在教會經驗久了
[00:25:56.200 --> 00:25:57.700]  多數是你對的
[00:25:57.700 --> 00:25:59.900]  不是這些態度
[00:25:59.900 --> 00:26:00.600]  知道嗎
[00:26:00.600 --> 00:26:02.500]  也不是說你老話翹
[00:26:02.500 --> 00:26:04.000]  你熟悉這裡的環境
[00:26:04.000 --> 00:26:05.000]  我就聽你的話
[00:26:05.000 --> 00:26:06.700]  不是要這些
[00:26:06.700 --> 00:26:10.100]  我們是要以主耶穌基督的心為心
[00:26:10.100 --> 00:26:12.100]  我們要跟上帝好的關係
[00:26:12.100 --> 00:26:13.800]  明白上帝的旨意
[00:26:13.800 --> 00:26:14.800]  俗讀聖經
[00:26:14.800 --> 00:26:17.300]  我們才能夠明白上帝的心意
[00:26:17.300 --> 00:26:19.000]  我們才可以聽上帝的話
[00:26:19.000 --> 00:26:21.200]  這樣大家就可以做到同心
[00:26:21.200 --> 00:26:22.800]  最後就是同行
[00:26:22.800 --> 00:26:24.600]  同行這件事
[00:26:24.600 --> 00:26:27.200]  同心同在
[00:26:27.200 --> 00:26:29.000]  未必同行的
[00:26:29.000 --> 00:26:30.800]  你有你行我有我行
[00:26:30.800 --> 00:26:32.000]  我不阻礙你行
[00:26:32.000 --> 00:26:34.700]  你也不要阻礙我行
[00:26:34.700 --> 00:26:35.200]  明白嗎
[00:26:35.200 --> 00:26:38.100]  但是大家看誰去到目的快一點
[00:26:38.100 --> 00:26:39.900]  教會就不是這樣
[00:26:39.900 --> 00:26:41.500]  很難的
[00:26:41.500 --> 00:26:43.800]  很簡單的例子
[00:26:43.800 --> 00:26:47.200]  小時候我們玩一些群體遊戲
[00:26:47.200 --> 00:26:49.600]  通常有靜有動的
[00:26:49.600 --> 00:26:53.100]  通常小孩子都喜歡玩動的多一些
[00:26:53.100 --> 00:26:56.900]  教會玩團契遊戲
[00:26:56.900 --> 00:26:58.400]  我也說過了
[00:26:58.400 --> 00:27:00.600]  什麼遊戲三寶
[00:27:00.600 --> 00:27:01.400]  就是什麼
[00:27:01.400 --> 00:27:02.400]  扔下手筋
[00:27:02.400 --> 00:27:04.300]  敲下傻瓜
[00:27:04.300 --> 00:27:05.600]  猜下領袖
[00:27:05.600 --> 00:27:06.600]  知道我說什麼嗎
[00:27:06.600 --> 00:27:07.500]  老一輩知道嗎
[00:27:07.500 --> 00:27:08.000]  你知道嗎
[00:27:08.000 --> 00:27:08.900]  你這麼年輕
[00:27:08.900 --> 00:27:10.500]  所以我們是玩那些
[00:27:10.500 --> 00:27:12.000]  還有一個玩的東西就是
[00:27:12.000 --> 00:27:14.900]  如果想再活動多一些就是二人三足
[00:27:14.900 --> 00:27:16.300]  玩過二人三足嗎
[00:27:16.300 --> 00:27:18.100]  二人三足
[00:27:18.100 --> 00:27:18.600]  好的
[00:27:18.600 --> 00:27:21.600]  因為其實那時候的年代就很簡單而已
[00:27:21.600 --> 00:27:23.700]  你不用帶那麼多遊戲的設備
[00:27:23.700 --> 00:27:24.600]  沒有手機當然了
[00:27:24.600 --> 00:27:26.700]  大家不會去那裡每個人都看著手機
[00:27:26.700 --> 00:27:30.400]  就一些群體的活動
[00:27:30.400 --> 00:27:32.200]  二人三足帶一條繩就可以了
[00:27:32.200 --> 00:27:33.600]  很簡單而已
[00:27:33.600 --> 00:27:35.900]  二人三足當然是好玩的
[00:27:35.900 --> 00:27:37.100]  好玩的原因是因為
[00:27:37.100 --> 00:27:37.900]  你看到那些人跌倒
[00:27:37.900 --> 00:27:38.800]  你就拍手了
[00:27:38.800 --> 00:27:39.600]  很開心
[00:27:39.600 --> 00:27:40.400]  活該
[00:27:40.400 --> 00:27:42.100]  其實不是
[00:27:42.100 --> 00:27:46.400]  其實二人三足是鍛鍊我們合作
[00:27:46.400 --> 00:27:48.400]  第一要同一個方向
[00:27:48.400 --> 00:27:49.800]  你不會一個向前一個向後
[00:27:49.800 --> 00:27:51.000]  一個向左一個向右
[00:27:51.000 --> 00:27:52.200]  第二就是什麼最重要
[00:27:52.200 --> 00:27:53.400]  就是同步
[00:27:53.400 --> 00:27:54.400]  快慢一樣
[00:27:54.400 --> 00:27:56.300]  一而一而這麼快
[00:27:56.300 --> 00:27:57.800]  你不可以亂動
[00:27:57.800 --> 00:28:01.100]  亂動就一定不夠人快十字跌倒的
[00:28:01.100 --> 00:28:03.000]  所以同方向同步
[00:28:03.000 --> 00:28:06.500]  同心同行一定要加上同步
[00:28:06.500 --> 00:28:08.600]  在教會的情況都是
[00:28:08.600 --> 00:28:11.800]  有些人是快一點有些人是慢一點的
[00:28:11.800 --> 00:28:15.000]  你說誰遷就誰
[00:28:15.000 --> 00:28:16.200]  其實兩個都遷就
[00:28:16.200 --> 00:28:18.800]  慢的人就麻煩你快一點聰明一點
[00:28:18.800 --> 00:28:20.700]  快的人就麻煩你慢一點不要那麼急
[00:28:20.700 --> 00:28:22.600]  其實大家要協調
[00:28:22.600 --> 00:28:24.300]  二人三足就是這樣
[00:28:24.300 --> 00:28:25.400]  不是說慢最好
[00:28:25.400 --> 00:28:26.500]  慢一定輸
[00:28:26.500 --> 00:28:27.500]  二人三足是比賽的
[00:28:27.500 --> 00:28:28.500]  也不是快好
[00:28:28.500 --> 00:28:30.300]  快也是輸
[00:28:30.300 --> 00:28:31.300]  要找到一個步伐
[00:28:31.300 --> 00:28:36.000]  大家是很舒服的走才是很重要
[00:28:36.000 --> 00:28:38.600]  很多人是比較急一點的
[00:28:38.600 --> 00:28:40.600]  如果你做一些統計
[00:28:40.600 --> 00:28:42.600]  香港人比較急一點
[00:28:42.600 --> 00:28:44.800]  那就不是怪香港人不對
[00:28:44.800 --> 00:28:48.100]  是因為香港的社會
[00:28:48.100 --> 00:28:52.800]  你不急就一定就吃虧了
[00:28:52.800 --> 00:28:53.600]  是不是
[00:28:53.600 --> 00:28:55.000]  學校的報名表派
[00:28:55.000 --> 00:28:56.200]  你不急著去拿
[00:28:56.200 --> 00:28:57.800]  被人拿光了
[00:28:57.800 --> 00:29:01.000]  轉地鐵的時候你不急著跑到對面
[00:29:01.000 --> 00:29:02.000]  就被人跑了先
[00:29:02.000 --> 00:29:03.800]  你就上不了車
[00:29:03.800 --> 00:29:07.100]  你是造成你一定要急
[00:29:07.100 --> 00:29:08.900]  但是英國就是慢的
[00:29:08.900 --> 00:29:11.500]  慢到你們都很受不了
[00:29:11.500 --> 00:29:13.400]  就是銀行改個名字而已
[00:29:13.400 --> 00:29:14.500]  改個簽字而已
[00:29:14.500 --> 00:29:16.900]  說不對就夾半天
[00:29:16.900 --> 00:29:19.900]  問長問短當你是一個犯人去判
[00:29:19.900 --> 00:29:21.300]  我們覺得慢
[00:29:21.300 --> 00:29:24.700]  打個電話半個小時還沒有人聽
[00:29:24.700 --> 00:29:26.800]  只是播頭那些音樂
[00:29:26.800 --> 00:29:29.600]  有些報百已經過了兩分鐘
[00:29:29.600 --> 00:29:32.400]  幸好今時今日的電話費又不是貴的
[00:29:32.400 --> 00:29:34.300]  包括很多時候
[00:29:34.300 --> 00:29:35.400]  因為過往的日子
[00:29:35.400 --> 00:29:36.900]  就是每秒鐘計算電話
[00:29:36.900 --> 00:29:38.200]  以前英國的電話
