
[00:00:00.000 --> 00:00:04.040]  最近在一位牧師的網誌看到
[00:18:35.920 --> 00:18:37.760]  一起彼此守望
[00:18:37.760 --> 00:18:39.560]  甚至你看到有沒有留意到
[00:18:39.560 --> 00:18:40.920]  他離開哥倫多
[00:18:40.920 --> 00:18:42.520]  剛才十八節就說
[00:18:42.520 --> 00:18:47.400]  這對夫婦繼續和他一起去敘利亞的地方
[00:18:47.400 --> 00:18:49.400]  繼續能夠同宮
[00:18:49.400 --> 00:18:51.000]  所以你看到
[00:18:51.000 --> 00:18:54.360]  他能夠做更多的事情
[00:18:54.360 --> 00:18:59.320]  可以去保守他自己的心智
[00:18:59.320 --> 00:19:02.920]  保守他的行動做得更好
[00:19:02.920 --> 00:19:06.080]  所以我們看到許願的目的
[00:19:06.080 --> 00:19:08.200]  是能夠分別為聖
[00:19:08.200 --> 00:19:09.000]  分別為聖
[00:19:09.000 --> 00:19:11.600]  我們的心智是獻給神
[00:19:11.600 --> 00:19:13.600]  但同時間我們有些行動
[00:19:13.600 --> 00:19:16.680]  再加上多層的保護
[00:19:16.680 --> 00:19:18.000]  是一個好事
[00:19:18.000 --> 00:19:19.920]  你說我近來
[00:19:19.920 --> 00:19:22.720]  我願意為我家人父母
[00:19:22.720 --> 00:19:24.440]  微信主禱告
[00:19:24.440 --> 00:19:25.280]  在這半年
[00:19:25.280 --> 00:19:26.880]  你和你的團友去說
[00:19:26.880 --> 00:19:28.440]  他們為你代禱
[00:19:28.440 --> 00:19:30.080]  有多些禱告的力量
[00:19:30.080 --> 00:19:31.560]  或者有些活動
[00:19:31.560 --> 00:19:33.680]  我們就立志一起去做
[00:19:33.680 --> 00:19:36.600]  有些團體的交遊
[00:19:36.600 --> 00:19:37.720]  我們請父母
[00:19:37.720 --> 00:19:40.200]  或者一些特別的日子
[00:19:40.200 --> 00:19:43.800]  我們能夠鼓勵幾個團友
[00:19:43.800 --> 00:19:46.040]  請父母一起去參與
[00:19:46.040 --> 00:19:48.360]  我們去做一些行動
[00:19:48.360 --> 00:19:49.320]  去關心他們
[00:19:49.320 --> 00:19:52.800]  這些是配合行動裡面的心智
[00:19:52.800 --> 00:19:54.160]  是很好的事情
[00:19:54.160 --> 00:19:55.360]  所以你看到
[00:19:55.360 --> 00:19:57.280]  保羅是這樣面對
[00:19:57.280 --> 00:20:00.800]  當然有時候有些情況是很艱難
[00:20:00.800 --> 00:20:03.320]  在逆境裡面發生
[00:20:03.320 --> 00:20:05.880]  或者我們覺得前面的路很難走
[00:20:05.880 --> 00:20:07.360]  我們不知道怎麼走
[00:20:07.360 --> 00:20:11.360]  我們更加需要神在我們當中幫助
[00:20:11.360 --> 00:20:14.000]  所以這也是一個好的機會
[00:20:14.000 --> 00:20:17.400]  讓我們能夠在神面前立定心智
[00:20:17.400 --> 00:20:21.680]  有一次有一個女兒
[00:20:21.680 --> 00:20:24.200]  向她爸爸抱怨
[00:20:24.200 --> 00:20:28.440]  她說現在的生活是很艱難
[00:20:28.440 --> 00:20:29.960]  很痛苦、很無助
[00:20:29.960 --> 00:20:31.560]  很多的掙扎
[00:20:31.560 --> 00:20:33.360]  很難走下去了
[00:20:33.360 --> 00:20:34.720]  她工作也不如意
[00:20:34.720 --> 00:20:37.720]  各方面好像都迷失了方向
[00:20:37.720 --> 00:20:39.080]  不知道怎麼走
[00:20:39.080 --> 00:20:40.520]  就是想放棄
[00:20:40.520 --> 00:20:47.920]  又不想像鐵甲那樣去抵抗、去迎戰
[00:20:47.920 --> 00:20:49.440]  很累
[00:20:49.440 --> 00:20:52.320]  很多的問題一個一個來到
[00:20:52.320 --> 00:20:54.520]  根本沒有辦法招架
[00:20:54.520 --> 00:20:58.240]  做廚師的爸爸聽了之後
[00:20:58.240 --> 00:21:00.400]  沒有說任何話
[00:21:00.400 --> 00:21:04.280]  馬上拖著女兒的手帶進廚房
[00:21:04.280 --> 00:21:09.600]  原來爸爸馬上煮了三鍋水
[00:21:09.600 --> 00:21:15.840]  第一個鍋放了一個紅蘿蔔下去煮
[00:21:15.840 --> 00:21:21.400]  第二個鍋放了一隻生雞蛋
[00:21:21.400 --> 00:21:24.640]  連著殼放下去煮
[00:21:24.640 --> 00:21:29.880]  第三個鍋放了我喜歡的咖啡下去煮
[00:21:29.880 --> 00:21:31.880]  一邊煮一邊煮
[00:21:31.880 --> 00:21:33.720]  女兒不知道發生什麼事
[00:21:33.720 --> 00:21:36.320]  難道爸爸有些新奇妙的樣子
[00:21:36.320 --> 00:21:37.880]  加上這三鍋東西
[00:21:37.880 --> 00:21:42.560]  一喝就馬上回來
[00:21:42.560 --> 00:21:43.800]  當然不是
[00:21:43.800 --> 00:21:46.680]  女兒不明白爸爸在做什麼
[00:21:46.680 --> 00:21:50.040]  很疑惑地看著爸爸的時候
[00:21:50.040 --> 00:21:52.040]  爸爸就跟她說
[00:21:52.040 --> 00:21:53.440]  過了一段時間
[00:21:53.440 --> 00:21:54.520]  已經煮沸了
[00:21:54.520 --> 00:21:55.680]  她就叫她看看
[00:21:55.680 --> 00:22:01.880]  看看三鍋裡面有什麼情況
[00:22:01.880 --> 00:22:03.160]  女兒就看一看
[00:22:03.160 --> 00:22:09.200]  第一鍋紅蘿蔔煮到爛掉了
[00:22:09.200 --> 00:22:13.520]  本來很硬的紅蘿蔔就爛掉了
[00:22:13.520 --> 00:22:19.360]  第二鍋雞蛋就更加堅實了
[00:22:19.360 --> 00:22:23.280]  因為雞蛋的殼煮了之後更加硬
[00:22:23.280 --> 00:22:27.840]  裡面的蛋黃就更加堅實了
[00:22:27.840 --> 00:22:32.000]  第三鍋咖啡就融化了
[00:22:32.000 --> 00:22:33.840]  連水也變成咖啡色了
[00:22:33.840 --> 00:22:35.840]  很香的咖啡就聞到了
[00:22:35.840 --> 00:22:37.840]  女兒就問爸爸
[00:22:37.840 --> 00:22:38.720]  什麼意思啊?
[00:22:38.720 --> 00:22:40.240]  你叫我看這些東西
[00:22:40.240 --> 00:22:42.240]  爸爸就說
[00:22:42.240 --> 00:22:44.720]  你看到這三件的物件
[00:22:44.720 --> 00:22:46.120]  或者這些食物
[00:22:46.120 --> 00:22:50.640]  他也同樣遇到相同的逆境
[00:22:50.640 --> 00:22:53.160]  他也在水深火熱
[00:22:53.160 --> 00:22:57.760]  也是在一百度的滾水裡面滾著
[00:22:57.760 --> 00:23:01.240]  你看到他們的反應卻是不同的
[00:23:01.240 --> 00:23:04.640]  你看到原本很粗實的紅蘿蔔
[00:23:04.640 --> 00:23:06.080]  好像沒辦法了
[00:23:06.080 --> 00:23:07.720]  煮到稀爛了
[00:23:07.720 --> 00:23:11.040]  而蛋呢
[00:23:11.040 --> 00:23:15.040]  本來蛋殼包著很柔軟的芯
[00:23:15.040 --> 00:23:17.600]  這些流質的蛋黃、蛋白
[00:23:17.600 --> 00:23:19.200]  但是因為這樣煮
[00:23:19.200 --> 00:23:21.640]  好像變得很乾硬了
[00:23:21.640 --> 00:23:23.960]  這些咖啡就融化了
[00:23:23.960 --> 00:23:26.640]  影響到整鍋水都變成咖啡
[00:23:26.640 --> 00:23:28.240]  很濃的咖啡味
[00:23:28.240 --> 00:23:31.760]  他說其實每個人面對逆境的時候
[00:23:31.760 --> 00:23:34.320]  也有不同的態度去面對
[00:23:34.320 --> 00:23:36.080]  你可能成為紅蘿蔔
[00:23:36.080 --> 00:23:37.880]  算了,我什麼都不管了
[00:23:37.880 --> 00:23:42.560]  任由這個情況怎樣傷害我
[00:23:42.560 --> 00:23:44.360]  我不還擊了
[00:23:44.360 --> 00:23:46.360]  我都斷絕了
[00:23:46.360 --> 00:23:48.720]  最後就煮到稀爛了
[00:23:48.720 --> 00:23:51.480]  或者好像這個蛋一樣
[00:23:51.480 --> 00:23:52.640]  越是這樣
[00:23:52.640 --> 00:23:55.480]  我的心就形成我越來越乾硬
[00:23:55.480 --> 00:23:57.160]  本來很溫柔
[00:23:57.160 --> 00:24:00.560]  一個是赤子之心
[00:24:00.560 --> 00:24:03.720]  但是我因為遇到一些世途的險惡
[00:24:03.720 --> 00:24:05.560]  我已經成為很保護自己
[00:24:05.560 --> 00:24:07.160]  那個殼又堅硬
[00:24:07.160 --> 00:24:09.760]  然後裡面心都堅實了
[00:24:09.760 --> 00:24:13.160]  變成我們都不是再那麼柔軟、那麼溫柔了
[00:24:13.160 --> 00:24:16.640]  失去了以往那種自己了
[00:24:16.640 --> 00:24:18.160]  咖啡就不同了
[00:24:18.160 --> 00:24:22.800]  咖啡不僅是能夠應付環境
[00:24:22.800 --> 00:24:26.120]  更加能夠將整個環境都變成咖啡
[00:24:26.120 --> 00:24:27.320]  一種的味道
[00:24:27.320 --> 00:24:30.640]  當然應該是一個爸爸給他的比喻
[00:24:30.640 --> 00:24:34.280]  他說如果你能夠像第三個咖啡一樣
[00:24:34.280 --> 00:24:38.600]  你看看它能夠發放這個薰香的味道
[00:24:38.600 --> 00:24:40.040]  影響到周圍
[00:24:40.040 --> 00:24:42.520]  叫女兒不要放棄
[00:24:42.520 --> 00:24:44.720]  保羅他就遇到
[00:24:44.720 --> 00:24:47.200]  在哥倫多是一個很艱難的時候
[00:24:47.200 --> 00:24:50.000]  這個艱難你怎樣面對呢?
[00:24:50.000 --> 00:24:51.440]  你可以大約
[00:24:51.440 --> 00:24:53.760]  可以第一個說我什麼都不管了
[00:24:53.760 --> 00:24:55.480]  神你要我怎樣做怎樣做
[00:24:55.480 --> 00:24:57.560]  或者我甚至做逃兵我不管了
[00:24:57.560 --> 00:24:58.520]  不再去了
[00:24:58.520 --> 00:25:03.080]  好像當時馬可思鄉回家了
[00:25:03.080 --> 00:25:07.080]  或者好像心很剛硬
[00:25:07.080 --> 00:25:08.880]  我管你信不信
[00:25:08.880 --> 00:25:10.680]  神要我這樣做就這樣做
[00:25:10.680 --> 00:25:14.080]  好像當時若拿的感覺也不奇怪
[00:25:14.080 --> 00:25:15.200]  但是
[00:25:15.200 --> 00:25:16.640]  本來選擇了
[00:25:16.640 --> 00:25:18.320]  他願意在那個時候
[00:25:18.320 --> 00:25:19.800]  立定心志
[00:25:19.800 --> 00:25:21.240]  就是與神同工
[00:25:21.240 --> 00:25:23.440]  他能夠讓生命去影響
[00:25:23.440 --> 00:25:26.520]  他知道不再傳別的
[00:25:26.520 --> 00:25:29.280]  只傳耶穌基督和他的十字架
[00:25:29.280 --> 00:25:33.880]  所以在哥倫多前書第二章第二節
[00:25:33.880 --> 00:25:36.000]  保羅就說定了主義
[00:25:36.000 --> 00:25:38.440]  在你們中間不知道別的
[00:25:38.440 --> 00:25:42.280]  只知道耶穌基督和他的十字架
[00:25:42.280 --> 00:25:44.960]  所以保羅他很清晰自己的方向
[00:25:44.960 --> 00:25:48.600]  他覺得專注傳揚耶穌基督
[00:25:48.600 --> 00:25:51.280]  將耶穌基督的生命去影響
[00:25:51.280 --> 00:25:52.640]  他自己的生命
[00:25:52.640 --> 00:25:55.840]  再能夠一起影響到周圍的生命
[00:25:55.840 --> 00:25:57.760]  所以他能夠擺上
[00:25:57.760 --> 00:26:03.240]  能夠成為了活在信徒的心裡面
[00:26:03.240 --> 00:26:05.560]  所以他經常說哥倫多的信徒
[00:26:05.560 --> 00:26:07.480]  就是他的戰書、戰信
[00:26:07.480 --> 00:26:10.120]  因為我就活在你們的心裡面
[00:26:10.120 --> 00:26:12.440]  影響了他們的心智
[00:26:12.440 --> 00:26:16.680]  所以你看到保羅有這樣的心願
[00:26:16.680 --> 00:26:18.600]  當然這個立的願
[00:26:18.600 --> 00:26:21.800]  最重要一個具備的條件是什麼呢?
[00:26:21.800 --> 00:26:24.560]  就好像保羅所說的第二章第二節
[00:26:24.560 --> 00:26:26.720]  「立定了主義」
[00:26:26.720 --> 00:26:31.320]  「定了主義」的意思就是說
[00:26:31.320 --> 00:26:33.200]  你下定決心
[00:26:33.200 --> 00:26:34.560]  這個很重要的
[00:26:34.560 --> 00:26:36.800]  你能夠立志就很容易
[00:26:36.800 --> 00:26:38.160]  立志我這麼做吧
[00:26:38.160 --> 00:26:41.720]  我這次立志可以做得更好
[00:26:41.720 --> 00:26:45.080]  考試再進步
[00:26:45.080 --> 00:26:46.480]  說很容易
[00:26:46.480 --> 00:26:49.640]  但是你真的要立定你的心意
[00:26:49.640 --> 00:26:51.800]  你的決心是很重要的
[00:26:51.800 --> 00:26:54.840]  決心是一個
[00:26:54.840 --> 00:26:57.280]  從事一項任務
[00:26:57.280 --> 00:26:59.920]  一個艱難的任務的時候
[00:26:59.920 --> 00:27:01.920]  一個精神的狀態
[00:27:01.920 --> 00:27:04.560]  就是說我們是一個很有決心
[00:27:04.560 --> 00:27:05.960]  這種的精神狀態
[00:27:05.960 --> 00:27:07.040]  不是開玩笑的
[00:27:07.040 --> 00:27:10.600]  不是馬馬虎虎的
[00:27:10.600 --> 00:27:14.720]  是很願意堅持到底的
[00:27:14.720 --> 00:27:18.080]  同時間你知道堅持是要付出代價
[00:27:18.080 --> 00:27:20.520]  剛才也說過了,保羅付出代價的
[00:27:20.520 --> 00:27:27.280]  他在哥倫多教會堅持不收他們的薪金
[00:27:27.280 --> 00:27:28.920]  他們的規則
[00:27:28.920 --> 00:27:30.920]  本來收是應當的
[00:27:30.920 --> 00:27:33.200]  因為作功德功架是應當的
[00:27:33.200 --> 00:27:35.840]  但是他在哥倫多教會是這樣不做的
[00:27:35.840 --> 00:27:38.040]  因為他能夠立定心志
[00:27:38.040 --> 00:27:41.560]  因為免得在教會這麼混亂的情況下
[00:27:41.560 --> 00:27:44.680]  減少被攻擊的機會
[00:27:44.680 --> 00:27:47.320]  減少自己受到誘惑
[00:27:47.320 --> 00:27:51.120]  或者受到這些問題所牽連
[00:27:51.120 --> 00:27:54.040]  同時間你看到是付出代價
[00:27:54.040 --> 00:27:56.520]  是願意付出代價
[00:27:56.520 --> 00:27:58.120]  都是覺得值得的
[00:27:58.120 --> 00:28:01.360]  這個就是決心擺上的條件
[00:28:01.360 --> 00:28:04.320]  所以今天對我們來說
[00:28:04.320 --> 00:28:08.160]  有什麼事情值得你付上代價
[00:28:08.160 --> 00:28:09.360]  擺上決心
[00:28:09.360 --> 00:28:12.680]  然後你立定心志去做一件事情呢?
[00:28:12.680 --> 00:28:18.480]  神有沒有一件事情要給你在未來日子裡做呢?
[00:28:18.480 --> 00:28:20.480]  相信是有的
[00:28:20.480 --> 00:28:23.200]  不過我們要思想
[00:28:23.200 --> 00:28:25.480]  我們願意這樣做
[00:28:25.480 --> 00:28:27.960]  很多時候我們會看到困難
[00:28:27.960 --> 00:28:30.760]  沒什麼可能叫父母信主
[00:28:30.760 --> 00:28:33.760]  沒什麼可能要公司同事信主
[00:28:33.760 --> 00:28:35.880]  沒什麼可能要我自己改變
[00:28:35.880 --> 00:28:39.640]  沒什麼可能要改變大家的關係
[00:28:39.640 --> 00:28:42.800]  等等等等很多事情我們才看到困難
[00:28:42.800 --> 00:28:46.480]  戴德生牧師我們都很認識
[00:28:46.480 --> 00:28:49.320]  因為是來中國傳福音
[00:28:49.320 --> 00:28:51.080]  他說了一句話
[00:28:51.080 --> 00:28:53.640]  他說來中國傳福音起初的任務
[00:28:53.640 --> 00:28:55.440]  看來很困難
[00:28:55.440 --> 00:28:57.920]  然後發覺是不可能
[00:28:57.920 --> 00:28:59.640]  最後是完成了
[00:28:59.640 --> 00:29:00.960]  他這麼說
[00:29:00.960 --> 00:29:03.120]  所以其實每次我們看任務的時候
[00:29:03.120 --> 00:29:04.800]  一看困難
[00:29:04.800 --> 00:29:07.440]  第一個想法就是不可能
[00:29:07.440 --> 00:29:12.360]  然後可能你有選擇
[00:29:12.360 --> 00:29:15.040]  不可能就不接受
[00:29:15.040 --> 00:29:16.240]  離開
[00:29:16.240 --> 00:29:19.200]  有些人就不可能也要做
[00:29:19.200 --> 00:29:20.480]  做著做著
[00:29:20.480 --> 00:29:22.040]  完成了任務
[00:29:22.040 --> 00:29:24.000]  所以你看到戴德生
[00:29:24.000 --> 00:29:26.920]  是這樣在中國建立了內地會
[00:29:26.920 --> 00:29:28.560]  建立了福音
[00:29:28.560 --> 00:29:30.560]  能夠影響這麼大
[00:29:30.560 --> 00:29:34.400]  就是因為他的選擇是正確的
[00:29:34.400 --> 00:29:36.800]  他知道他要立定心志
[00:29:36.800 --> 00:29:38.080]  一定是困難的
[00:29:38.080 --> 00:29:40.080]  甚至覺得是沒辦法做得到的
[00:29:40.080 --> 00:29:42.400]  但如果當日他覺得
[00:29:42.400 --> 00:29:43.920]  說做到他不做了
[00:29:43.920 --> 00:29:44.920]  算了
[00:29:44.920 --> 00:29:49.000]  我相信中國的福音情況又不同了
[00:29:49.000 --> 00:29:51.400]  所以我們今天最重要是
[00:29:51.400 --> 00:29:53.360]  能夠在神的面前
[00:29:53.360 --> 00:29:56.200]  知道我們是軟弱的
[00:29:56.200 --> 00:29:58.160]  我們是缺乏能力的
[00:29:58.160 --> 00:30:00.040]  有自己的限制
[00:30:00.040 --> 00:30:01.520]  但你會有發覺
[00:30:01.520 --> 00:30:03.800]  當神的力量給你的時候
[00:30:03.800 --> 00:30:06.880]  你會做到一些不可能的事情
[00:30:06.880 --> 00:30:09.080]  甚至意想不到的事情
[00:30:09.080 --> 00:30:10.840]  甚至你從未想過
[00:30:10.840 --> 00:30:12.040]  從未想過
[00:30:12.040 --> 00:30:15.960]  一些可以這樣為神而活的事情
[00:30:15.960 --> 00:30:19.240]  但今天我們去想
[00:30:19.240 --> 00:30:22.080]  我們是否仍然繼續我們的生活
[00:30:22.080 --> 00:30:23.720]  一天過一天
[00:30:23.720 --> 00:30:25.800]  但你會想到有些事情
[00:30:25.800 --> 00:30:27.560]  神好像要交託給你
[00:30:27.560 --> 00:30:30.680]  有些事情可能可以讓你去參與
[00:30:30.680 --> 00:30:34.120]  有些任務你是可以做到的
[00:30:34.120 --> 00:30:36.120]  你有沒有這樣的決心去做呢?
[00:30:36.120 --> 00:30:39.040]  我盼望今天藉著保羅
[00:30:39.040 --> 00:30:42.520]  從他在「堅革理」的「理法」
[00:30:42.520 --> 00:30:47.280]  看到原來背後有這麼多的心智
[00:30:47.280 --> 00:30:50.200]  有這麼多的事情發生在他身上
[00:30:50.200 --> 00:30:51.800]  納定了心智
[00:30:51.800 --> 00:30:53.520]  做好全方位的工作
[00:30:53.520 --> 00:30:56.400]  以致建立到這個哥林多教會
[00:30:56.400 --> 00:30:58.640]  今天你在神的面前
[00:30:58.640 --> 00:31:00.560]  都可以納定你的心智
[00:31:00.560 --> 00:31:03.560]  決定做這件艱難的事情
[00:31:03.560 --> 00:31:06.080]  然後你會發覺神是幫助你
[00:31:06.080 --> 00:31:07.840]  從一個軟弱的人的身上
[00:31:07.840 --> 00:31:09.640]  看到這種剛強
[00:31:09.640 --> 00:31:12.120]  在你的身上流露出來
[00:31:12.120 --> 00:31:15.760]  你就成為了神的同工
[00:31:15.760 --> 00:31:18.720]  我盼望我們在未來的日子裡
[00:31:18.720 --> 00:31:21.360]  你都能夠有這樣的心願
[00:31:21.360 --> 00:31:22.920]  能夠許這樣的願
[00:31:22.920 --> 00:31:24.720]  你不用怕許完願之後
[00:31:24.720 --> 00:31:27.400]  實行了你就要大肆感恩
[00:31:27.400 --> 00:31:28.520]  要請人吃飯
[00:31:28.520 --> 00:31:31.120]  不需要的,這是自己和神的關係
[00:31:31.120 --> 00:31:33.840]  有時不一定要去大大的感恩會
[00:31:33.840 --> 00:31:35.480]  當然你可以這樣做
[00:31:35.480 --> 00:31:38.240]  你可以自己和神許願
[00:31:38.240 --> 00:31:40.600]  但你自己可以這樣做一件事情
[00:31:40.600 --> 00:31:42.280]  在神面前感恩
[00:31:42.280 --> 00:31:44.160]  去同心祈禱
[00:31:44.160 --> 00:31:46.000]  請天父我們感謝你
[00:31:46.000 --> 00:31:49.920]  因為看到保羅納定心智的時候
[00:31:49.920 --> 00:31:53.400]  能夠完成了神給他的艱鉅使命
[00:31:53.400 --> 00:31:54.520]  主人我們都知道
[00:31:54.520 --> 00:31:57.000]  今天你讓我們在世上生活
[00:31:57.000 --> 00:32:00.000]  都讓我們能夠在地上
[00:32:00.000 --> 00:32:02.160]  能夠去成為你所使用的人
[00:32:02.160 --> 00:32:03.280]  或者我們生活的環境
[00:32:03.280 --> 00:32:06.840]  我們的父母、兒女、朋友、同事
[00:32:06.840 --> 00:32:10.360]  可能中間我們一些艱難的工作、使命
[00:32:10.360 --> 00:32:13.680]  都需要我們在你面前納定心願
[00:32:13.680 --> 00:32:14.920]  能夠去實踐
[00:32:14.920 --> 00:32:16.600]  求主幫助我們
[00:32:16.600 --> 00:32:18.800]  能夠知道我們有限制
[00:32:18.800 --> 00:32:20.240]  有軟弱、有困難
[00:32:20.240 --> 00:32:23.360]  當我們覺得困難
[00:32:23.360 --> 00:32:25.360]  沒辦法完成的時候
[00:32:25.360 --> 00:32:27.200]  但我們願意去跨過
[00:32:27.200 --> 00:32:31.440]  願意讓你進入我們裡面
[00:32:31.440 --> 00:32:32.920]  成為我們的帶領
[00:32:32.920 --> 00:32:34.880]  成為我們的剛強者
[00:32:34.880 --> 00:32:36.560]  成為我們能夠
[00:32:36.560 --> 00:32:39.280]  成為可以克服我們看似
[00:32:39.280 --> 00:32:41.360]  不可能完成的事情
[00:32:41.360 --> 00:32:43.320]  以致我們看到生命
[00:32:43.320 --> 00:32:45.480]  是因著這樣提升
[00:32:45.480 --> 00:32:47.400]  因著生命的力量
[00:32:47.400 --> 00:32:49.680]  是更加的
[00:32:49.680 --> 00:32:52.040]  充滿了神祢自己給我們的力量
[00:32:52.040 --> 00:32:54.320]  能夠影響更多的人
[00:32:54.320 --> 00:32:55.320]  求祢带领我们
[00:32:55.320 --> 00:32:57.600]  听祂祷告,共主耶稣明求
[00:32:57.600 --> 00:32:59.600]  阿弥陀佛
