
[00:00:00.000 --> 00:00:05.240]  作為一個每年開始
[00:17:14.740 --> 00:17:16.740]  上帝為我們
[00:17:16.740 --> 00:17:18.740]  付出了
[00:17:18.740 --> 00:17:20.740]  這個罪孽
[00:17:20.740 --> 00:17:24.740]  釘在十字架
[00:17:24.740 --> 00:17:26.740]  付出了這個代價
[00:17:26.740 --> 00:17:28.740]  以致我們白白得到赦免
[00:17:28.740 --> 00:17:30.740]  因著這種基礎
[00:17:30.740 --> 00:17:32.740]  我們能夠過一個新的生活
[00:17:32.740 --> 00:17:34.740]  但是過新生活
[00:17:34.740 --> 00:17:36.740]  我們仍然需要上帝
[00:17:36.740 --> 00:17:38.740]  給我們的恩典能力
[00:17:38.740 --> 00:17:40.740]  正如一個嬰兒出生
[00:17:40.740 --> 00:17:42.740]  你猜他就說
[00:17:42.740 --> 00:17:44.740]  我生了你,你自生自滅
[00:17:44.740 --> 00:17:46.740]  他會不會去洗奶瓶
[00:17:46.740 --> 00:17:48.740]  他會不會將奶粉放進去
[00:17:48.740 --> 00:17:50.740]  然後用
[00:17:50.740 --> 00:17:52.740]  滾水沖下去呢?不是的
[00:17:52.740 --> 00:17:54.740]  他還要在成長過程
[00:17:54.740 --> 00:17:56.740]  到他成為
[00:17:56.740 --> 00:17:58.740]  成熟獨立
[00:17:58.740 --> 00:18:00.740]  一個成人的過程裏
[00:18:00.740 --> 00:18:02.740]  他需要外在的世界
[00:18:02.740 --> 00:18:04.740]  給他很多的恩典
[00:18:04.740 --> 00:18:06.740]  除了父母之外
[00:18:06.740 --> 00:18:08.740]  正如我們信了耶穌
[00:18:08.740 --> 00:18:10.740]  做一個基督徒的嬰孩
[00:18:10.740 --> 00:18:12.740]  我們成長都需要
[00:18:12.740 --> 00:18:14.740]  繼續上帝的恩典
[00:18:14.740 --> 00:18:16.740]  來光強我們
[00:18:16.740 --> 00:18:18.740]  扶持我們
[00:18:18.740 --> 00:18:20.740]  所以在恩典上光強
[00:18:20.740 --> 00:18:22.740]  就說接受耶穌基督
[00:18:22.740 --> 00:18:24.740]  在開始的時候
[00:18:24.740 --> 00:18:26.740]  給我們生活
[00:18:26.740 --> 00:18:28.740]  生存的基礎
[00:18:28.740 --> 00:18:30.740]  和在日後做基督徒的生活
[00:18:30.740 --> 00:18:32.740]  面對試煉試探裏面
[00:18:32.740 --> 00:18:34.740]  他繼續有恩典
[00:18:34.740 --> 00:18:36.740]  有憐憫
[00:18:36.740 --> 00:18:38.740]  我們犯罪軟弱跌倒
[00:18:38.740 --> 00:18:40.740]  他擁抱我們 赦免我們
[00:18:40.740 --> 00:18:42.740]  給我們能力再一次來
[00:18:42.740 --> 00:18:44.740]  我們能夠勝過罪惡
[00:18:44.740 --> 00:18:46.740]  試探 試煉
[00:18:46.740 --> 00:18:48.740]  在一些critical moment
[00:18:48.740 --> 00:18:50.740]  在一些很重要的
[00:18:50.740 --> 00:18:52.740]  關頭裏面
[00:18:52.740 --> 00:18:54.740]  他的恩典臨到
[00:18:54.740 --> 00:18:56.740]  幫助我們
[00:18:56.740 --> 00:18:58.740]  在這裏
[00:18:58.740 --> 00:19:00.740]  用一個
[00:19:00.740 --> 00:19:02.740]  例子
[00:19:02.740 --> 00:19:04.740]  麥克風為甚麼會有聲音
[00:19:04.740 --> 00:19:06.740]  當然
[00:19:06.740 --> 00:19:08.740]  他這裏有電池
[00:19:08.740 --> 00:19:10.740]  假如是電線的麥克風
[00:19:10.740 --> 00:19:12.740]  他要一定插入
[00:19:12.740 --> 00:19:14.740]  電源的地方
[00:19:14.740 --> 00:19:16.740]  這個麥克風才能夠運作
[00:19:16.740 --> 00:19:18.740]  光或冷氣機才能夠運作
[00:19:18.740 --> 00:19:20.740]  如果我們
[00:19:20.740 --> 00:19:22.740]  離開了這個電源
[00:19:22.740 --> 00:19:24.740]  離開了能力的源頭
[00:19:24.740 --> 00:19:26.740]  耶穌基督
[00:19:26.740 --> 00:19:28.740]  無論你的麥克風是一萬元
[00:19:28.740 --> 00:19:30.740]  你都出不到聲
[00:19:30.740 --> 00:19:32.740]  電源
[00:19:32.740 --> 00:19:34.740]  是很重要的
[00:19:34.740 --> 00:19:36.740]  這個正是約翰福音告訴我們
[00:19:36.740 --> 00:19:38.740]  葡萄樹
[00:19:38.740 --> 00:19:40.740]  和枝子
[00:19:40.740 --> 00:19:42.740]  主耶穌和他的門徒
[00:19:42.740 --> 00:19:44.740]  的關係
[00:19:44.740 --> 00:19:46.740]  常在他裏面的
[00:19:46.740 --> 00:19:48.740]  就能夠支取他的能力
[00:19:48.740 --> 00:19:50.740]  離開了主的
[00:19:50.740 --> 00:19:52.740]  我們就不能夠作甚麼
[00:19:52.740 --> 00:19:54.740]  不單止
[00:19:54.740 --> 00:19:56.740]  會成為被咒咒的無花果樹
[00:19:56.740 --> 00:19:58.740]  果子
[00:19:58.740 --> 00:20:00.740]  不能夠結
[00:20:00.740 --> 00:20:02.740]  甚至會枯萎
[00:20:02.740 --> 00:20:04.740]  這個就是我們需要
[00:20:04.740 --> 00:20:06.740]  在耶穌基督的恩典
[00:20:06.740 --> 00:20:08.740]  裏面
[00:20:08.740 --> 00:20:10.740]  被建立和
[00:20:10.740 --> 00:20:12.740]  剛強起來
[00:20:12.740 --> 00:20:14.740]  另外
[00:20:14.740 --> 00:20:16.740]  在第一節裏面
[00:20:16.740 --> 00:20:18.740]  也討論到
[00:20:18.740 --> 00:20:20.740]  剛強起來
[00:20:20.740 --> 00:20:22.740]  英文聖經很簡單
[00:20:22.740 --> 00:20:24.740]  Be strong
[00:20:24.740 --> 00:20:26.740]  要硬朗
[00:20:26.740 --> 00:20:28.740]  防住衝擊
[00:20:28.740 --> 00:20:30.740]  用一句成語
[00:20:30.740 --> 00:20:32.740]  要做中樓底柱
[00:20:32.740 --> 00:20:34.740]  要逆樓而上
[00:20:34.740 --> 00:20:36.740]  這個夠硬朗
[00:20:36.740 --> 00:20:38.740]  如果我們
[00:20:38.740 --> 00:20:40.740]  信著時勢潮流
[00:20:40.740 --> 00:20:42.740]  你只不過是
[00:20:42.740 --> 00:20:44.740]  已不所書所講
[00:20:44.740 --> 00:20:46.740]  是甚麼呢
[00:20:46.740 --> 00:20:48.740]  牆上一樹草
[00:20:48.740 --> 00:20:50.740]  風吹兩邊倒
[00:20:50.740 --> 00:20:52.740]  不單止你自己
[00:20:52.740 --> 00:20:54.740]  在真理上站不穩
[00:20:54.740 --> 00:20:56.740]  你做人也沒有原則
[00:20:56.740 --> 00:20:58.740]  哪邊聲音大一點
[00:20:58.740 --> 00:21:00.740]  你就靠那邊
[00:21:00.740 --> 00:21:02.740]  哪邊打贏你就靠哪邊
[00:21:02.740 --> 00:21:04.740]  你有沒有一種勇氣
[00:21:04.740 --> 00:21:06.740]  特別我們基督徒說
[00:21:06.740 --> 00:21:08.740]  整個時勢我們會輸
[00:21:08.740 --> 00:21:10.740]  但我仍然在真理上
[00:21:10.740 --> 00:21:12.740]  站在這個地方
[00:21:12.740 --> 00:21:14.740]  不改變
[00:21:14.740 --> 00:21:16.740]  不妥協
[00:21:16.740 --> 00:21:18.740]  這個叫Moral Courage
[00:21:18.740 --> 00:21:20.740]  不單止是道德的勇氣
[00:21:20.740 --> 00:21:22.740]  這個也在信心裏面
[00:21:22.740 --> 00:21:24.740]  而看見神
[00:21:24.740 --> 00:21:26.740]  才是掌權
[00:21:26.740 --> 00:21:28.740]  和神始終會贏
[00:21:28.740 --> 00:21:32.740]  在這裏也說到
[00:21:32.740 --> 00:21:34.740]  我們要聽
[00:21:34.740 --> 00:21:36.740]  第二節
[00:21:36.740 --> 00:21:38.740]  二章的
[00:21:38.740 --> 00:21:40.740]  第二節說
[00:21:40.740 --> 00:21:42.740]  你在許多見證人面前
[00:21:42.740 --> 00:21:44.740]  聽了我所教訓的
[00:21:44.740 --> 00:21:46.740]  也要教託那忠心能
[00:21:46.740 --> 00:21:48.740]  教導別人的人
[00:21:48.740 --> 00:21:50.740]  第二節就講立人
[00:21:50.740 --> 00:21:52.740]  除了我們靠著主耶穌基督的
[00:21:52.740 --> 00:21:54.740]  恩典立己
[00:21:54.740 --> 00:21:56.740]  自己站穩腳
[00:21:56.740 --> 00:21:58.740]  和能夠繼續成長之外
[00:21:58.740 --> 00:22:00.740]  門道訓練的一件事
[00:22:00.740 --> 00:22:02.740]  不只是你知道
[00:22:02.740 --> 00:22:04.740]  如果你說你知道
[00:22:04.740 --> 00:22:06.740]  You tell others
[00:22:06.740 --> 00:22:10.740]  To show that you really know
[00:22:10.740 --> 00:22:14.740]  有些人在教育的
[00:22:14.740 --> 00:22:16.740]  心理學上
[00:22:16.740 --> 00:22:18.740]  去區分幾件事
[00:22:18.740 --> 00:22:20.740]  假如我告訴你
[00:22:20.740 --> 00:22:22.740]  1+1=2
[00:22:22.740 --> 00:22:26.740]  你掌握了這個道理
[00:22:26.740 --> 00:22:28.740]  就叫factual knowledge
[00:22:28.740 --> 00:22:32.740]  1+1=2
[00:22:32.740 --> 00:22:34.740]  但如果你能夠
[00:22:34.740 --> 00:22:36.740]  從1+1=2
[00:22:36.740 --> 00:22:38.740]  這個知識
[00:22:38.740 --> 00:22:40.740]  去推想到
[00:22:40.740 --> 00:22:42.740]  2+2=4
[00:22:42.740 --> 00:22:44.740]  我沒有告訴你2+2=4
[00:22:44.740 --> 00:22:46.740]  我只是告訴你
[00:22:46.740 --> 00:22:48.740]  2+1=2
[00:22:48.740 --> 00:22:50.740]  但是你舉一反三
[00:22:50.740 --> 00:22:52.740]  去思想到
[00:22:52.740 --> 00:22:54.740]  2+2=4
[00:22:54.740 --> 00:22:56.740]  你是comprehension
[00:22:56.740 --> 00:22:58.740]  第一個層次
[00:22:58.740 --> 00:23:00.740]  只是表面
[00:23:00.740 --> 00:23:02.740]  事實上的知識
[00:23:02.740 --> 00:23:04.740]  第二個
[00:23:04.740 --> 00:23:06.740]  是融會貫通思考的知識
[00:23:06.740 --> 00:23:08.740]  還有第三個層次
[00:23:08.740 --> 00:23:10.740]  第三層次
[00:23:10.740 --> 00:23:12.740]  你能夠將你所知的東西
[00:23:12.740 --> 00:23:14.740]  走出來
[00:23:14.740 --> 00:23:16.740]  特別是一些實踐的方面
[00:23:16.740 --> 00:23:18.740]  才叫他知道
[00:23:18.740 --> 00:23:20.740]  譬如我告訴你
[00:23:20.740 --> 00:23:22.740]  你開車是怎樣的
[00:23:22.740 --> 00:23:24.740]  你懂得背給我聽
[00:23:24.740 --> 00:23:26.740]  用一張fresh card
[00:23:26.740 --> 00:23:28.740]  第一步坐車
[00:23:28.740 --> 00:23:30.740]  第二步關車門
[00:23:30.740 --> 00:23:32.740]  第三步踏著車
[00:23:32.740 --> 00:23:34.740]  如果有車事
[00:23:34.740 --> 00:23:36.740]  第四步綁seatbelt
[00:23:36.740 --> 00:23:38.740]  第五步將棍
[00:23:38.740 --> 00:23:40.740]  由stop開到前
[00:23:40.740 --> 00:23:42.740]  然後拿著steering wheel
[00:23:42.740 --> 00:23:44.740]  給少許油
[00:23:44.740 --> 00:23:46.740]  向前
[00:23:46.740 --> 00:23:48.740]  如果到處都沒有車
[00:23:48.740 --> 00:23:50.740]  你一邊按油門
[00:23:50.740 --> 00:23:52.740]  車就向前走
[00:23:52.740 --> 00:23:54.740]  你都知道這些
[00:23:54.740 --> 00:23:56.740]  然後去到考車的時候
[00:23:56.740 --> 00:23:58.740]  或者要上高速的時候
[00:23:58.740 --> 00:24:00.740]  你要開一次
[00:24:00.740 --> 00:24:02.740]  示範給我看
[00:24:02.740 --> 00:24:04.740]  你的車沒有撞
[00:24:04.740 --> 00:24:06.740]  和很平安回來
[00:24:06.740 --> 00:24:08.740]  You learn it, you get it
[00:24:08.740 --> 00:24:10.740]  你真正獲得這東西
[00:24:10.740 --> 00:24:12.740]  除了頭腦上的知識
[00:24:12.740 --> 00:24:14.740]  還要融會、見通
[00:24:14.740 --> 00:24:16.740]  反省之外
[00:24:16.740 --> 00:24:18.740]  你還要走出來
[00:24:18.740 --> 00:24:20.740]  蘇寧的真理、道理的真理
[00:24:20.740 --> 00:24:22.740]  和數學和科學不同的地方
[00:24:22.740 --> 00:24:24.740]  就是他一定要
[00:24:24.740 --> 00:24:26.740]  身體力行
[00:24:26.740 --> 00:24:28.740]  去做得到
[00:24:28.740 --> 00:24:30.740]  所以如果你學會了聖經這個道理
[00:24:30.740 --> 00:24:32.740]  你必須要去實踐出來
[00:24:32.740 --> 00:24:34.740]  實踐什麼呢
[00:24:34.740 --> 00:24:36.740]  聽見就是
[00:24:36.740 --> 00:24:38.740]  你和很多其他的見證人
[00:24:38.740 --> 00:24:40.740]  聽見
[00:24:40.740 --> 00:24:42.740]  我所教訓的
[00:24:42.740 --> 00:24:44.740]  今天我在這裡說
[00:24:44.740 --> 00:24:46.740]  比如我有一天
[00:24:46.740 --> 00:24:48.740]  再問Conny
[00:24:48.740 --> 00:24:50.740]  你再這麼多見證人
[00:24:50.740 --> 00:24:52.740]  因為他們和你們
[00:24:52.740 --> 00:24:54.740]  和Conny一起聽同一樣東西
[00:24:54.740 --> 00:24:56.740]  究竟我說了什麼
[00:24:56.740 --> 00:24:58.740]  你說了A
[00:24:58.740 --> 00:25:00.740]  不過全部其他人說是B
[00:25:00.740 --> 00:25:02.740]  那糟糕了
[00:25:02.740 --> 00:25:04.740]  究竟是Conny說得對
[00:25:04.740 --> 00:25:06.740]  還是我忘記了我說什麼
[00:25:06.740 --> 00:25:08.740]  還是你們說得對
[00:25:08.740 --> 00:25:10.740]  你們就是見證人
[00:25:10.740 --> 00:25:12.740]  保羅提醒
[00:25:12.740 --> 00:25:14.740]  提摩泰就說
[00:25:14.740 --> 00:25:16.740]  我當天教你的東西
[00:25:16.740 --> 00:25:18.740]  不單止是關門面授基兒
[00:25:18.740 --> 00:25:20.740]  我當天教的東西
[00:25:20.740 --> 00:25:22.740]  還有很多人都聽到
[00:25:22.740 --> 00:25:24.740]  你要將大家一起
[00:25:24.740 --> 00:25:26.740]  聽到這些東西
[00:25:26.740 --> 00:25:28.740]  然後去entrust交託給
[00:25:28.740 --> 00:25:30.740]  那些能夠
[00:25:30.740 --> 00:25:32.740]  忠心教導別人的人
[00:25:32.740 --> 00:25:34.740]  所以呢
[00:25:34.740 --> 00:25:36.740]  所以在這裡
[00:25:36.740 --> 00:25:38.740]  我們看見
[00:25:38.740 --> 00:25:40.740]  門道訓練其實就是說
[00:25:40.740 --> 00:25:42.740]  我們第一
[00:25:42.740 --> 00:25:44.740]  先鼓勵自己受裝備
[00:25:44.740 --> 00:25:46.740]  每一個信徒
[00:25:46.740 --> 00:25:48.740]  都要受裝備
[00:25:48.740 --> 00:25:50.740]  當我的
[00:25:50.740 --> 00:25:52.740]  小朋友小的時候
[00:25:52.740 --> 00:25:54.740]  我決定有兩樣東西
[00:25:54.740 --> 00:25:56.740]  一定要我親自教
[00:25:56.740 --> 00:25:58.740]  第一教他游泳
[00:25:58.740 --> 00:26:00.740]  因為這個是survival skill
[00:26:00.740 --> 00:26:02.740]  假如我搭天星小輪沉了
[00:26:02.740 --> 00:26:04.740]  那我又要救師母
[00:26:04.740 --> 00:26:06.740]  他們要自己游回去岸
[00:26:06.740 --> 00:26:08.740]  所以第一樣東西
[00:26:08.740 --> 00:26:10.740]  就教他游泳
[00:26:10.740 --> 00:26:12.740]  第二樣東西就教他踩單車
[00:26:12.740 --> 00:26:14.740]  因為這個是
[00:26:14.740 --> 00:26:16.740]  任何一個小朋友成長的過程
[00:26:16.740 --> 00:26:18.740]  那我又不想他膝蓋
[00:26:18.740 --> 00:26:20.740]  經常纏紅藥水藍藥水
[00:26:20.740 --> 00:26:22.740]  就要教他
[00:26:22.740 --> 00:26:24.740]  怎樣扶著他踩
[00:26:24.740 --> 00:26:26.740]  踩到一個地步
[00:26:26.740 --> 00:26:28.740]  你看著他向前
[00:26:28.740 --> 00:26:30.740]  當你踩的速度
[00:26:30.740 --> 00:26:32.740]  快過跌下來
[00:26:32.740 --> 00:26:34.740]  單車的地心吸力
[00:26:34.740 --> 00:26:36.740]  你就平衡到了
[00:26:36.740 --> 00:26:38.740]  所以我會踩的時候
[00:26:38.740 --> 00:26:40.740]  你記得踩穩
[00:26:40.740 --> 00:26:42.740]  看前面
[00:26:42.740 --> 00:26:44.740]  腳不斷踩
[00:26:44.740 --> 00:26:46.740]  大力一推
[00:26:46.740 --> 00:26:48.740]  為了不跌
[00:26:48.740 --> 00:26:50.740]  就一直踩
[00:26:50.740 --> 00:26:52.740]  他發現到和領會到
[00:26:52.740 --> 00:26:54.740]  在速度下
[00:26:54.740 --> 00:26:56.740]  抗拒地心吸力
[00:26:56.740 --> 00:26:58.740]  那種平衡
[00:26:58.740 --> 00:27:00.740]  他就成功了
[00:27:00.740 --> 00:27:02.740]  這兩樣東西
[00:27:02.740 --> 00:27:04.740]  其實我們做基督徒
[00:27:04.740 --> 00:27:06.740]  也有很多survival skill
[00:27:06.740 --> 00:27:08.740]  是要學的
[00:27:08.740 --> 00:27:10.740]  包括剛才所說的
[00:27:10.740 --> 00:27:12.740]  那幾樣東西
[00:27:12.740 --> 00:27:14.740]  而
[00:27:14.740 --> 00:27:16.740]  要交託給這些人
[00:27:16.740 --> 00:27:18.740]  這個中間那段
[00:27:18.740 --> 00:27:20.740]  我們學了之後
[00:27:20.740 --> 00:27:22.740]  我們要去教人
[00:27:22.740 --> 00:27:24.740]  我們選門徒
[00:27:24.740 --> 00:27:26.740]  你猜是選哪些呢
[00:27:26.740 --> 00:27:28.740]  選一些比較傻
[00:27:28.740 --> 00:27:30.740]  比較笨的
[00:27:30.740 --> 00:27:32.740]  教十次他都不會
[00:27:32.740 --> 00:27:34.740]  他也不會教人
[00:27:34.740 --> 00:27:36.740]  要選的,門徒要選的
[00:27:36.740 --> 00:27:38.740]  學做門徒,每個人都可以
[00:27:38.740 --> 00:27:40.740]  但是
[00:27:40.740 --> 00:27:42.740]  學做教人的人
[00:27:42.740 --> 00:27:44.740]  就未必
[00:27:44.740 --> 00:27:46.740]  每個人都可以
[00:27:46.740 --> 00:27:48.740]  還有,如果我們
[00:27:48.740 --> 00:27:50.740]  時間上有限
[00:27:50.740 --> 00:27:52.740]  我們要選一些
[00:27:52.740 --> 00:27:54.740]  teachable and loyal
[00:27:54.740 --> 00:27:56.740]  你教那個,他有受教之心
[00:27:56.740 --> 00:27:58.740]  但是他沒有teaching skill
[00:27:58.740 --> 00:28:00.740]  你那樣東西
[00:28:00.740 --> 00:28:02.740]  傳不下去
[00:28:02.740 --> 00:28:04.740]  他有teaching skill,又有受教之心
[00:28:04.740 --> 00:28:06.740]  他不loyal
[00:28:06.740 --> 00:28:08.740]  他將你的東西說,不是的
[00:28:08.740 --> 00:28:10.740]  不是一加一等於二,一加一等於十
[00:28:10.740 --> 00:28:12.740]  教你的老師
[00:28:12.740 --> 00:28:14.740]  太落後了
[00:28:14.740 --> 00:28:16.740]  他不懂得什麼叫set theory
[00:28:16.740 --> 00:28:18.740]  有沒有set theory學的
[00:28:18.740 --> 00:28:20.740]  可能set theory
[00:28:20.740 --> 00:28:22.740]  都很舊
[00:28:22.740 --> 00:28:24.740]  set theory告訴你
[00:28:24.740 --> 00:28:26.740]  不是一定一加一等於二
[00:28:26.740 --> 00:28:28.740]  一加一可以十,因為當你是
[00:28:28.740 --> 00:28:30.740]  二進制的時候,一加一就等於十
[00:28:30.740 --> 00:28:32.740]  其實by definition
[00:28:32.740 --> 00:28:34.740]  你去改變那個
[00:28:34.740 --> 00:28:36.740]  語言的遊戲
[00:28:36.740 --> 00:28:38.740]  如果有些人說,他喜歡創新
[00:28:38.740 --> 00:28:40.740]  他不能夠守住傳統
[00:28:40.740 --> 00:28:44.740]  做裝修就好
[00:28:44.740 --> 00:28:46.740]  但如果教熟悉的道理
[00:28:46.740 --> 00:28:48.740]  有些基本的東西你不改變
[00:28:48.740 --> 00:28:50.740]  所以你要不要loyal
[00:28:50.740 --> 00:28:52.740]  還有loyal是什麼呢
[00:28:52.740 --> 00:28:54.740]  你所託付你的責任
[00:28:54.740 --> 00:28:56.740]  這個是很關鍵
[00:28:56.740 --> 00:28:58.740]  很關鍵,我再重複
[00:28:58.740 --> 00:29:00.740]  要學習做耶穌基督的門徒
[00:29:00.740 --> 00:29:02.740]  個個都要
[00:29:02.740 --> 00:29:04.740]  笨的都要
[00:29:04.740 --> 00:29:06.740]  傻的都要
[00:29:06.740 --> 00:29:08.740]  但是
[00:29:08.740 --> 00:29:10.740]  能不能夠交付一個
[00:29:10.740 --> 00:29:12.740]  教導別人的責任呢
[00:29:12.740 --> 00:29:14.740]  就有條件了
[00:29:14.740 --> 00:29:16.740]  就是什麼呢
[00:29:16.740 --> 00:29:18.740]  他是不是teachable,他是不是loyal
[00:29:18.740 --> 00:29:20.740]  teachable就是說
[00:29:20.740 --> 00:29:22.740]  他是不是有受教之心
[00:29:22.740 --> 00:29:24.740]  和有教導
[00:29:24.740 --> 00:29:26.740]  別人的負擔
[00:29:26.740 --> 00:29:28.740]  和恩賜
[00:29:28.740 --> 00:29:30.740]  loyal就是他領受到的東西
[00:29:30.740 --> 00:29:32.740]  能夠持守得住
[00:29:32.740 --> 00:29:36.740]  聖經所說的就是這樣
[00:29:36.740 --> 00:29:38.740]  所以保羅在提摩太后書
[00:29:38.740 --> 00:29:40.740]  也都說
[00:29:40.740 --> 00:29:42.740]  那美好的將
[00:29:42.740 --> 00:29:44.740]  我打過了
[00:29:44.740 --> 00:29:46.740]  那當跑的路我跑盡了
[00:29:46.740 --> 00:29:48.740]  而且要持守的道理
[00:29:48.740 --> 00:29:50.740]  我先持守住
[00:29:50.740 --> 00:29:52.740]  這個持守就是loyal
[00:29:52.740 --> 00:29:54.740]  和要
[00:29:54.740 --> 00:29:56.740]  忠於所交給你的責任
[00:29:56.740 --> 00:29:58.740]  中文大學
[00:29:58.740 --> 00:30:00.740]  有一次調查就說
[00:30:00.740 --> 00:30:02.740]  現在人的working ethic很差
[00:30:02.740 --> 00:30:04.740]  有哪間裝修公司準時的
[00:30:04.740 --> 00:30:06.740]  你介紹我
[00:30:06.740 --> 00:30:08.740]  我然後就在
[00:30:08.740 --> 00:30:10.740]  秩序表免費和他宣傳
[00:30:10.740 --> 00:30:12.740]  因為全香港沒有一間
[00:30:12.740 --> 00:30:14.740]  裝修公司包括基督徒
[00:30:14.740 --> 00:30:16.740]  一般的裝修公司
[00:30:16.740 --> 00:30:18.740]  能夠準時交貨
[00:30:18.740 --> 00:30:20.740]  而且
[00:30:20.740 --> 00:30:22.740]  交貨是不用倒閉的
[00:30:22.740 --> 00:30:24.740]  所以現在人的手工技藝
[00:30:24.740 --> 00:30:26.740]  working ethic是很差的
[00:30:26.740 --> 00:30:28.740]  如果譬如說
[00:30:28.740 --> 00:30:30.740]  交一樣東西給你工作
[00:30:30.740 --> 00:30:32.740]  你只是忘記了
[00:30:32.740 --> 00:30:34.740]  我一次打電話
[00:30:34.740 --> 00:30:36.740]  聯絡一個人
[00:30:36.740 --> 00:30:38.740]  就說在你
[00:30:38.740 --> 00:30:40.740]  放工前
[00:30:40.740 --> 00:30:42.740]  你可不可以將一件文件
[00:30:42.740 --> 00:30:44.740]  send給我
[00:30:44.740 --> 00:30:46.740]  我要在家處理
[00:30:46.740 --> 00:30:48.740]  等到十點
[00:30:48.740 --> 00:30:50.740]  放工到第二天
[00:30:50.740 --> 00:30:52.740]  八點回來office
[00:30:52.740 --> 00:30:54.740]  都沒有文件在電郵出現
[00:30:54.740 --> 00:30:56.740]  是不是呢
[00:30:56.740 --> 00:30:58.740]  我問那個人
[00:30:58.740 --> 00:31:00.740]  原來你和我說完
[00:31:00.740 --> 00:31:02.740]  我跟著去吃飯
[00:31:02.740 --> 00:31:04.740]  吃完飯回來不記得
[00:31:04.740 --> 00:31:06.740]  沒了這件事
[00:31:06.740 --> 00:31:08.740]  現在很多人都是這樣
[00:31:08.740 --> 00:31:10.740]  忠不忠心呢
[00:31:10.740 --> 00:31:12.740]  會不會貪心
[00:31:12.740 --> 00:31:14.740]  會不會偷竊
[00:31:14.740 --> 00:31:16.740]  忠不忠心就是說
[00:31:16.740 --> 00:31:18.740]  講一樣東西給你
[00:31:18.740 --> 00:31:20.740]  你能不能跟頭跟尾
[00:31:20.740 --> 00:31:22.740]  你做不到也要報告
[00:31:22.740 --> 00:31:24.740]  我現在已經進度
[00:31:24.740 --> 00:31:26.740]  我預計什麼時候
[00:31:26.740 --> 00:31:28.740]  這叫做Royal
[00:31:28.740 --> 00:31:30.740]  所以
[00:31:30.740 --> 00:31:32.740]  我們去訓練別人的時候
[00:31:32.740 --> 00:31:34.740]  要選一些門徒
[00:31:34.740 --> 00:31:36.740]  如果我
[00:31:36.740 --> 00:31:38.740]  只有時間
[00:31:38.740 --> 00:31:40.740]  去訓練
[00:31:40.740 --> 00:31:42.740]  五個人
[00:31:42.740 --> 00:31:44.740]  但需要有二十個人
[00:31:44.740 --> 00:31:46.740]  我就在
[00:31:46.740 --> 00:31:48.740]  二十個人裏面
[00:31:48.740 --> 00:31:50.740]  選一些teachable
[00:31:50.740 --> 00:31:52.740]  and royal的人
[00:31:52.740 --> 00:31:54.740]  先訓練
[00:31:54.740 --> 00:31:56.740]  然後等他去訓練
[00:31:56.740 --> 00:31:58.740]  其他十五個人
[00:31:58.740 --> 00:32:00.740]  聖經就強調
[00:32:00.740 --> 00:32:02.740]  領袖去訓練領袖
[00:32:02.740 --> 00:32:04.740]  一代代下去
[00:32:04.740 --> 00:32:06.740]  如果跟門徒訓練的理念
[00:32:06.740 --> 00:32:08.740]  全世界很快就信了耶穌
[00:32:08.740 --> 00:32:10.740]  主耶穌
[00:32:10.740 --> 00:32:12.740]  很快就回來
[00:32:12.740 --> 00:32:14.740]  因為是用幾何級數
[00:32:14.740 --> 00:32:16.740]  一個訓練兩個
[00:32:16.740 --> 00:32:18.740]  兩個訓練四個
[00:32:18.740 --> 00:32:20.740]  四個訓練八個
[00:32:20.740 --> 00:32:22.740]  八個訓練十六個
[00:32:22.740 --> 00:32:24.740]  很快就所有人都訓練了
[00:32:24.740 --> 00:32:26.740]  和信了耶穌
[00:32:26.740 --> 00:32:28.740]  但為什麼這麼多門徒訓練
[00:32:28.740 --> 00:32:30.740]  推行這麼久以來
[00:32:30.740 --> 00:32:32.740]  全世界都沒有信耶穌
[00:32:32.740 --> 00:32:34.740]  很多人都沒有受門徒訓練
[00:32:34.740 --> 00:32:36.740]  因為你訓練了一些
[00:32:36.740 --> 00:32:38.740]  not teachable
[00:32:38.740 --> 00:32:40.740]  not loyal的人
[00:32:40.740 --> 00:32:42.740]  所以中間就block了
[00:32:42.740 --> 00:32:44.740]  不能傳下去
[00:32:44.740 --> 00:32:46.740]  門徒訓練不單止是
[00:32:46.740 --> 00:32:48.740]  learning by doing, learning by practicing
[00:32:48.740 --> 00:32:50.740]  learning by imitating
[00:32:50.740 --> 00:32:52.740]  還要什麼呢
[00:32:52.740 --> 00:32:54.740]  是select the disciple to be trained
[00:32:54.740 --> 00:32:56.740]  是什麼呢
[00:32:56.740 --> 00:32:58.740]  是teachable and royal
[00:32:58.740 --> 00:33:00.740]  正是這個經文裏面所說的
[00:33:00.740 --> 00:33:02.740]  好了
[00:33:02.740 --> 00:33:04.740]  你說門徒訓練和馬有什麼關係
[00:33:04.740 --> 00:33:06.740]  馬呢
[00:33:06.740 --> 00:33:08.740]  有一種很特別的
[00:33:08.740 --> 00:33:10.740]  性格
[00:33:10.740 --> 00:33:12.740]  馬是群性的
[00:33:12.740 --> 00:33:14.740]  不是道下合騎
[00:33:14.740 --> 00:33:16.740]  那一匹就自己行
[00:33:16.740 --> 00:33:18.740]  那些是被人捉了去
[00:33:18.740 --> 00:33:20.740]  訓練之後才有單
