
[00:00:00.000 --> 00:00:03.260]  事後約翰和很多的仕途一樣
[00:16:53.880 --> 00:16:56.120]  在受試探的時候
[00:16:56.120 --> 00:16:57.960]  總要給你開一條出路
[00:16:57.960 --> 00:17:00.280]  要你們能忍受得住」
[00:17:00.280 --> 00:17:04.920]  意思是說耶穌已經在神同仁當中做了一箇中寶
[00:17:04.920 --> 00:17:06.200]  祂會爲我們禱告
[00:17:06.200 --> 00:17:09.640]  以至我們能夠靠着祂脫離罪的剋制
[00:17:09.640 --> 00:17:12.640]  然後耶穌爲什麼可以成爲我們的中寶
[00:17:12.640 --> 00:17:14.640]  祂這個中寶的身份是從哪裏來的呢?
[00:17:14.640 --> 00:17:16.880]  在《約翰一書》第二章第二節
[00:17:16.880 --> 00:17:19.080]  祂說耶穌作中寶的身份
[00:17:19.080 --> 00:17:24.280]  是祂自己甘願在十字架上犧牲生命而來的
[00:17:24.280 --> 00:17:26.440]  祂爲了愛我們的緣故
[00:17:26.440 --> 00:17:27.400]  祂犧牲了祂的生命
[00:17:27.400 --> 00:17:31.280]  以至祂能夠成爲我們神同仁之間的中寶
[00:17:31.280 --> 00:17:35.680]  然後在《約翰一書》第二章第二節
[00:17:35.680 --> 00:17:37.560]  用了宗教的語言
[00:17:37.560 --> 00:17:39.480]  我們見到在舊約常出現的
[00:17:39.480 --> 00:17:40.640]  就是「贖罪祭」
[00:17:40.640 --> 00:17:43.280]  或者有些翻譯叫「挽回祭」
[00:17:43.280 --> 00:17:48.840]  這個字不僅是以人爲對象的贖罪的意思
[00:17:49.840 --> 00:17:51.200]  對人來說
[00:17:51.200 --> 00:17:55.800]  贖罪就是幫人自己去結證了他所犯的罪
[00:17:55.800 --> 00:18:01.600]  但如果那個對象不是人而是神的時候
[00:18:01.600 --> 00:18:02.840]  有另一個解釋就是
[00:18:02.840 --> 00:18:06.800]  是用來平息某些對象的怒氣的犧牲品
[00:18:06.800 --> 00:18:09.560]  舊約的憲制的羔羊
[00:18:09.560 --> 00:18:11.760]  除了爲人贖罪在人的層面
[00:18:11.760 --> 00:18:15.000]  但對於神的層面就是平息、止息神的怒氣
[00:18:15.000 --> 00:18:18.040]  以至祂不再追討我們的罪
[00:18:19.840 --> 00:18:21.600]  宿主在這裏告訴我們
[00:18:21.600 --> 00:18:22.600]  就是藉着祭物
[00:18:22.600 --> 00:18:25.640]  我們止息了神對罪的憤怒
[00:18:25.640 --> 00:18:28.080]  使得神對罪人的態度改變
[00:18:28.080 --> 00:18:30.280]  我們的罪能夠被解決
[00:18:30.280 --> 00:18:32.560]  是因爲耶穌基督成爲我們的宗保
[00:18:32.560 --> 00:18:34.440]  祂的犧牲、祂的負賞
[00:18:34.440 --> 00:18:35.960]  是止息了神的憤怒
[00:18:35.960 --> 00:18:39.160]  以至將神對人的怒氣
[00:18:39.160 --> 00:18:40.640]  轉變成爲愛
[00:18:40.640 --> 00:18:42.080]  轉變成爲恩典
[00:18:42.080 --> 00:18:44.440]  因爲耶穌的犧牲
[00:18:44.440 --> 00:18:47.040]  神的怒氣已經被平息
[00:18:47.760 --> 00:18:50.640]  因此,司徒約翰指出耶穌基督所成就的救贖
[00:18:50.640 --> 00:18:53.880]  和祂在神面前爲我們所作的宗保
[00:18:53.880 --> 00:18:56.840]  是使得所有贖祂的門徒
[00:18:56.840 --> 00:18:59.640]  不再受罪的剋制的原因
[00:18:59.640 --> 00:19:01.520]  不是其他的
[00:19:01.520 --> 00:19:02.800]  不是我的努力
[00:19:02.800 --> 00:19:04.040]  不是我的追求
[00:19:04.040 --> 00:19:06.040]  不是因爲任何的東西
[00:19:06.040 --> 00:19:08.400]  純粹是因爲耶穌基督的救贖
[00:19:08.400 --> 00:19:12.640]  和祂今天站在神與人之間的中間作爲宗保
[00:19:12.640 --> 00:19:15.840]  讓我們能夠靠祂完全脫離罪的剋制
[00:19:15.840 --> 00:19:18.640]  並且能夠在神的裏面得着神的喜悅
[00:19:18.640 --> 00:19:24.400]  第二個約翰的訓勉
[00:19:24.400 --> 00:19:28.320]  在《約翰一書》第二章的三到六節
[00:19:28.320 --> 00:19:32.960]  「我們若遵守神的命令
[00:19:32.960 --> 00:19:35.680]  就知道我們確實認識祂
[00:19:35.680 --> 00:19:37.800]  人若說我認識祂
[00:19:37.800 --> 00:19:39.520]  卻不遵守祂的命令
[00:19:39.520 --> 00:19:40.880]  就是說謊話的
[00:19:40.880 --> 00:19:43.600]  真理就不在祂裏面了
[00:19:44.440 --> 00:19:45.960]  凡遵守祂的道
[00:19:45.960 --> 00:19:47.040]  愛神的心
[00:19:47.040 --> 00:19:49.040]  確實地在祂裏面
[00:19:49.040 --> 00:19:50.280]  達到完全了
[00:19:50.280 --> 00:19:52.240]  由此我們知道
[00:19:52.240 --> 00:19:53.840]  我們是在祂裏面
[00:19:53.840 --> 00:19:57.040]  凡說自己住在祂裏面的
[00:19:57.040 --> 00:20:00.880]  就該照着祂所行的去行」
[00:20:00.880 --> 00:20:05.320]  在這第二個訓勉裏面強調的
[00:20:05.320 --> 00:20:07.440]  是對神話語的順服
[00:20:07.440 --> 00:20:10.080]  所以剛纔你見到那段經文
[00:20:10.080 --> 00:20:12.320]  幾個:遵守、不遵守
[00:20:12.320 --> 00:20:14.240]  遵守、照着祂所行的去行
[00:20:15.440 --> 00:20:16.440]  所以在第二個訓勉裏面
[00:20:16.440 --> 00:20:18.800]  約翰就對這羣門徒說
[00:20:18.800 --> 00:20:22.680]  如果我們真的跟從神的時候
[00:20:22.680 --> 00:20:24.920]  我們就要遵守神的命令
[00:20:24.920 --> 00:20:29.760]  信徒如果有純淨的信仰知識
[00:20:29.760 --> 00:20:33.320]  但卻沒有將信仰的內涵活出來
[00:20:33.320 --> 00:20:36.560]  其實是一件非常危險的事情
[00:20:36.560 --> 00:20:41.200]  特別是在神後教育很普遍的時代
[00:20:42.280 --> 00:20:44.480]  每一個信徒只要我們願意
[00:20:44.480 --> 00:20:46.840]  我們都可以掌握非常多的神學知識
[00:20:46.840 --> 00:20:47.800]  聖經的知識
[00:20:47.800 --> 00:20:49.400]  因爲我們有很多渠道
[00:20:49.400 --> 00:20:51.040]  很多機會來讀書
[00:20:51.040 --> 00:20:55.480]  但問題是當我們讀了
[00:20:55.480 --> 00:20:57.800]  我們是否真的能夠將神的話
[00:20:57.800 --> 00:21:01.480]  應用、實踐在我們的生命裏面
[00:21:01.480 --> 00:21:04.160]  約翰在這裏也說
[00:21:04.160 --> 00:21:06.800]  如果一個人有正統的信仰知識
[00:21:06.800 --> 00:21:10.560]  但在生活上的確是抗拒神的誡命
[00:21:11.200 --> 00:21:13.320]  沒有將神的道活出來
[00:21:13.320 --> 00:21:17.600]  他就會爲自己和別人帶來非常危險的後果
[00:21:17.600 --> 00:21:19.960]  我有幾次的講道都提到
[00:21:19.960 --> 00:21:21.400]  在我讀神學的時候
[00:21:21.400 --> 00:21:24.120]  有一位老人家
[00:21:24.120 --> 00:21:25.360]  我一輩子都是在大陸讀書
[00:21:25.360 --> 00:21:26.880]  是一位西人老人家
[00:21:26.880 --> 00:21:29.800]  每年當神學院的畢業禮就來的時候
[00:21:29.800 --> 00:21:30.720]  他就出現了
[00:21:30.720 --> 00:21:34.080]  他就拿着一本希伯來文的聖經
[00:21:34.080 --> 00:21:35.640]  一本希列文的新約
[00:21:35.640 --> 00:21:38.920]  要求我們的神學生解給他聽
[00:21:38.920 --> 00:21:40.440]  與他辯論
[00:21:41.720 --> 00:21:44.000]  他的原文非常好
[00:21:44.000 --> 00:21:46.800]  很多時候我們都招架不住
[00:21:46.800 --> 00:21:48.360]  所以後來當我們一見到他
[00:21:48.360 --> 00:21:50.120]  我們就說
[00:21:50.120 --> 00:21:51.600]  喫完飯你慢慢坐吧
[00:21:51.600 --> 00:21:52.920]  我們先走了
[00:21:52.920 --> 00:21:55.960]  但很可惜他對原文很熟悉
[00:21:55.960 --> 00:21:58.760]  但他不是基督徒
[00:21:58.760 --> 00:22:00.760]  他每年都來挑戰我們
[00:22:00.760 --> 00:22:01.920]  他說你們這羣人
[00:22:01.920 --> 00:22:04.080]  預備出去做傳道人
[00:22:04.080 --> 00:22:04.760]  出去做牧者
[00:22:04.760 --> 00:22:06.040]  他說你看你們
[00:22:06.040 --> 00:22:07.480]  連我一個都搞不定
[00:22:07.480 --> 00:22:09.720]  當然了
[00:22:09.720 --> 00:22:12.080]  這個提醒我們好好地學習聖經的說話
[00:22:12.080 --> 00:22:12.680]  不過
[00:22:12.680 --> 00:22:13.720]  很可惜的
[00:22:13.720 --> 00:22:14.640]  對這個人來說
[00:22:14.640 --> 00:22:16.480]  他有很好的聖經上的知識
[00:22:16.480 --> 00:22:19.840]  但這個知識卻只爲他帶來危險的後果
[00:22:19.840 --> 00:22:25.760]  因此約翰在《約翰一書》第二章的第三、第五、第八節
[00:22:25.760 --> 00:22:29.560]  他提出了三個做主門徒的口號
[00:22:29.560 --> 00:22:33.680]  他說:誰說我認識他
[00:22:33.680 --> 00:22:35.960]  即是誰說我認識神的時候
[00:22:35.960 --> 00:22:39.200]  就必定會遵守他的誡命
[00:22:39.760 --> 00:22:40.640]  即是認識
[00:22:40.640 --> 00:22:43.040]  等同於我們的遵守
[00:22:43.040 --> 00:22:45.280]  第二章第五節
[00:22:45.280 --> 00:22:47.520]  誰說我住在神的裏面
[00:22:47.520 --> 00:22:50.920]  就會照着他所行的去行
[00:22:50.920 --> 00:22:52.920]  如果說我在神的裏面
[00:22:52.920 --> 00:22:54.600]  神做些什麼
[00:22:54.600 --> 00:22:56.160]  聖經教我們做什麼
[00:22:56.160 --> 00:22:57.640]  我們就會照着去做
[00:22:57.640 --> 00:22:59.240]  第三個
[00:22:59.240 --> 00:23:00.600]  不是今天我講到的內容裏面
[00:23:00.600 --> 00:23:01.680]  但我也想在這裏提一提
[00:23:01.680 --> 00:23:04.560]  就是誰說我在光明當中
[00:23:04.560 --> 00:23:07.200]  就必定會愛他的弟兄
[00:23:08.520 --> 00:23:10.080]  這是下次的經文
[00:23:10.080 --> 00:23:11.320]  所以這裏不詳細講
[00:23:11.320 --> 00:23:15.560]  所以當我們沒有遵守神的誡命
[00:23:15.560 --> 00:23:17.280]  沒有以耶穌爲榜樣
[00:23:17.280 --> 00:23:19.000]  沒有真正愛弟兄
[00:23:19.000 --> 00:23:23.280]  就成爲了耶穌是否真的住在我們裏面
[00:23:23.280 --> 00:23:25.320]  我是否按祂的心意而活
[00:23:25.320 --> 00:23:28.160]  這是第一個測試的標準
[00:23:28.160 --> 00:23:30.440]  約翰似乎是指出
[00:23:30.440 --> 00:23:32.920]  當人自誇是認識神的時候
[00:23:32.920 --> 00:23:35.640]  他就要在他日常生活當中做一個證明
[00:23:35.640 --> 00:23:38.280]  而他的證明就是他所做的抉擇
[00:23:38.280 --> 00:23:40.760]  他所做的事情是合乎神的心意的
[00:23:40.760 --> 00:23:45.520]  而約翰在這裏用了一個非常強烈的字眼
[00:23:45.520 --> 00:23:49.160]  去形容那些自稱與神有親密的相交
[00:23:49.160 --> 00:23:51.760]  但卻不願意信服神的人
[00:23:51.760 --> 00:23:55.480]  就像之前我們聽過的
[00:23:55.480 --> 00:23:58.720]  這些人就是說方者
[00:23:58.720 --> 00:24:02.680]  前面就說
[00:24:02.680 --> 00:24:05.000]  如果我們沒有聽神的話
[00:24:05.000 --> 00:24:06.760]  那羣利益者
[00:24:06.960 --> 00:24:09.480]  就好像將耶穌等同於說方者
[00:24:09.480 --> 00:24:11.480]  而施瓦爾約翰在這裏說
[00:24:11.480 --> 00:24:13.000]  其實就是我們這羣人
[00:24:13.000 --> 00:24:15.000]  如果我們說我們與神有親密的關係
[00:24:15.000 --> 00:24:17.240]  但卻沒有按祂的心意來行
[00:24:17.240 --> 00:24:19.280]  誰是說方者?是我
[00:24:19.280 --> 00:24:21.480]  不是耶穌
[00:24:21.480 --> 00:24:23.960]  千萬不要對調了那個角色
[00:24:23.960 --> 00:24:28.400]  遵守這個詞彙在《經文》出現了四次
[00:24:28.400 --> 00:24:32.400]  意思是說長期的忍耐
[00:24:32.400 --> 00:24:33.520]  堅毅
[00:24:34.040 --> 00:24:38.640]  細心的謹守和對真理的頓悟和愛惜的意思
[00:24:38.640 --> 00:24:41.400]  遵守不是簡單地說我做了
[00:24:41.400 --> 00:24:43.320]  而是說長期的
[00:24:43.320 --> 00:24:44.640]  帶着忍耐
[00:24:44.640 --> 00:24:46.840]  堅心不移的
[00:24:46.840 --> 00:24:49.040]  很細心地來遵行神的說話
[00:24:49.040 --> 00:24:51.520]  所以有些聖經學者說
[00:24:51.520 --> 00:24:53.800]  這個詞彙表達的不單單是做
[00:24:53.800 --> 00:24:54.520]  不單只是
[00:24:54.520 --> 00:24:56.320]  總之是耶穌你說我就做
[00:24:56.320 --> 00:24:57.720]  他更加表達了一種
[00:24:57.720 --> 00:25:00.600]  他們用的字眼是一種熱切的渴慕
[00:25:00.600 --> 00:25:03.400]  要緊扣神的旨意
[00:25:04.640 --> 00:25:07.440]  即是說帶着一份非常熱誠的心
[00:25:07.440 --> 00:25:09.760]  去了解神的說話
[00:25:09.760 --> 00:25:11.720]  並且願意來遵行
[00:25:11.720 --> 00:25:15.840]  所以事後約翰心裏面所說的
[00:25:15.840 --> 00:25:18.840]  完全不是完美無瑕的意思
[00:25:18.840 --> 00:25:22.360]  在《約翰一書》二章五節
[00:25:22.360 --> 00:25:23.760]  不是完美無瑕的意思
[00:25:23.760 --> 00:25:27.240]  而是說一個堅定不移的門徒
[00:25:27.240 --> 00:25:28.520]  他在信仰上
[00:25:28.520 --> 00:25:30.800]  按着他所相信的年日
[00:25:30.800 --> 00:25:32.560]  是日趨成熟
[00:25:32.560 --> 00:25:34.680]  以至去到一個地步
[00:25:34.680 --> 00:25:37.880]  就是完全信服這位主
[00:25:37.880 --> 00:25:39.280]  而完全信服
[00:25:39.280 --> 00:25:42.840]  是來自他對神完全的愛
[00:25:42.840 --> 00:25:47.120]  當我們感受
[00:25:47.120 --> 00:25:49.640]  經歷到神對我們無限的愛
[00:25:49.640 --> 00:25:52.560]  我們就會藉着信服祂的旨意
[00:25:52.560 --> 00:25:56.640]  來表達我們對這位
[00:25:56.640 --> 00:26:00.120]  已經在天上大距離垂鼓我們的神
[00:26:00.120 --> 00:26:01.640]  一份全然的愛
[00:26:03.560 --> 00:26:06.480]  耶穌是否住在我們裏面
[00:26:06.480 --> 00:26:09.280]  我們是否按祂的心意而活
[00:26:09.280 --> 00:26:12.080]  這是第二個測試標準
[00:26:12.080 --> 00:26:14.680]  而這個測試標準
[00:26:14.680 --> 00:26:18.280]  就是我們是否仿照耶穌的生活
[00:26:18.280 --> 00:26:21.280]  《約翰一書》第二章第六節
[00:26:21.280 --> 00:26:25.280]  就是說如果我們有仿照耶穌基督的生活
[00:26:25.280 --> 00:26:28.160]  就是證明耶穌住在我們裏面
[00:26:28.160 --> 00:26:31.160]  而且我們是會按祂的心意而活
[00:26:31.160 --> 00:26:34.160]  而且我們是會按祂的心意而活
[00:26:34.160 --> 00:26:38.760]  這裏強調的不是斷斷續續短暫的努力
[00:26:38.760 --> 00:26:41.560]  不是我覺得神對我很好
[00:26:41.560 --> 00:26:43.560]  我就跟着祂的心意去走
[00:26:43.560 --> 00:26:45.160]  但那天我覺得神對我不好
[00:26:45.160 --> 00:26:45.960]  我面對逆境
[00:26:45.960 --> 00:26:47.360]  我就退下來
[00:26:47.360 --> 00:26:48.960]  然後說:神啊禰知道我軟弱
[00:26:48.960 --> 00:26:50.760]  當我再在順境裏面
[00:26:50.760 --> 00:26:51.760]  我又回到神的面前
[00:26:51.760 --> 00:26:52.960]  說:神啊我愛禰
[00:26:52.960 --> 00:26:53.760]  不是
[00:26:53.760 --> 00:26:58.960]  不是斷斷續續的短暫的努力
[00:26:58.960 --> 00:27:02.960]  而是持續不懈的去遵行
[00:27:02.960 --> 00:27:07.560]  耶穌一生的生活都是愛的流露
[00:27:07.560 --> 00:27:10.560]  無論是祂醫病的時候
[00:27:10.560 --> 00:27:12.560]  趕鬼的時候
[00:27:12.560 --> 00:27:15.360]  報道叫人信主的時候
[00:27:15.360 --> 00:27:19.560]  甚至祂指責顯出憤怒的情感的時候
[00:27:19.560 --> 00:27:21.560]  如果我們來看《約翰一書》
[00:27:21.560 --> 00:27:24.760]  我們見到耶穌的指責憤怒
[00:27:24.760 --> 00:27:27.160]  都是出於祂對人的愛
[00:27:27.960 --> 00:27:31.360]  都是因爲祂心裏面對人有無限的愛
[00:27:31.360 --> 00:27:35.560]  因此如果我們生命當中有耶穌的內注
[00:27:35.560 --> 00:27:37.560]  對約翰來說
[00:27:37.560 --> 00:27:41.560]  就一定會有愛在我們生活當中流露出來
[00:27:41.560 --> 00:27:45.560]  在《約翰一書》第一章
[00:27:45.560 --> 00:27:46.960]  有三個肯定語
[00:27:46.960 --> 00:27:48.760]  上星期如果大家聽到的時候
[00:27:48.760 --> 00:27:49.760]  應該都記得
[00:27:49.760 --> 00:27:54.760]  如果我們說自己沒有罪和不會犯罪
[00:27:54.760 --> 00:27:56.760]  第一個肯定語就說
[00:27:56.760 --> 00:27:59.360]  我們就是說方話不行真理
[00:27:59.360 --> 00:28:02.560]  我們就是欺騙自己真理不在我們裏面
[00:28:02.560 --> 00:28:04.960]  我們就是將神當作說方的道
[00:28:04.960 --> 00:28:05.960]  不在我們裏面
[00:28:05.960 --> 00:28:07.760]  我再重複
[00:28:07.760 --> 00:28:10.960]  《約翰一書》第一章有三個肯定語
[00:28:10.960 --> 00:28:14.760]  如果我們說自己無罪和不會犯罪
[00:28:14.760 --> 00:28:16.760]  我們就是說謊
[00:28:16.760 --> 00:28:18.160]  沒有實行真理
[00:28:18.160 --> 00:28:20.960]  就是欺騙自己真理不在我們裏面
[00:28:20.960 --> 00:28:23.960]  就是將神當作說方的道
[00:28:23.960 --> 00:28:24.960]  不在我們裏面
[00:28:25.960 --> 00:28:28.160]  但去到《約翰一書》第二章
[00:28:28.160 --> 00:28:29.760]  也有三個肯定語
[00:28:29.760 --> 00:28:33.360]  如果我們遵守神的道
[00:28:33.360 --> 00:28:34.560]  遵守祂的誡命
[00:28:34.560 --> 00:28:37.360]  我們就知道我們真的認識祂
[00:28:37.360 --> 00:28:40.160]  我們就知道我們在祂裏面
[00:28:40.160 --> 00:28:43.760]  並且真綱、義敬、照耀在我們生命當中
[00:28:43.760 --> 00:28:50.160]  這兩章是經文六個肯定語
[00:28:50.160 --> 00:28:51.560]  一個是負面的肯定語
[00:28:51.560 --> 00:28:52.960]  一個是正面的肯定語
[00:28:53.960 --> 00:28:56.960]  耶穌將尊能神的教導和不尊能神的教導
[00:28:56.960 --> 00:29:00.760]  兩個強烈的不同呈現在我們面前
[00:29:00.760 --> 00:29:04.360]  鼓勵當時祂牧養的這一羣
[00:29:04.360 --> 00:29:06.960]  仍然留在教會當中的人
[00:29:06.960 --> 00:29:08.760]  做出適當的抉擇
[00:29:08.760 --> 00:29:13.160]  當我們思考這幾節經文的時候
[00:29:13.160 --> 00:29:16.560]  我相信約翰是要當時的門徒
[00:29:16.560 --> 00:29:18.960]  其實也是今天我們作主門徒的我們
[00:29:18.960 --> 00:29:22.160]  提醒我們正視罪的普遍性
[00:29:23.760 --> 00:29:26.160]  今天的社會否定絕對的道德律
[00:29:26.160 --> 00:29:28.360]  將罪合理化
[00:29:28.360 --> 00:29:32.160]  我們看到絕對的自由那種理念
[00:29:32.160 --> 00:29:34.760]  不單止影響這個世界
[00:29:34.760 --> 00:29:37.160]  同樣爲基督教的信仰帶來碎片化
[00:29:37.160 --> 00:29:41.360]  我們見到基督徒有時都會覺取所需
[00:29:41.360 --> 00:29:42.560]  覺取所愛
[00:29:42.560 --> 00:29:48.360]  約翰如果生活在今天我們現代這個世界
[00:29:48.360 --> 00:29:51.760]  我想他可能都會質疑
[00:29:51.760 --> 00:29:54.160]  究竟耶穌基督是否真的在我們心裏面
[00:29:54.160 --> 00:29:59.960]  約翰又提醒當時的門徒
[00:29:59.960 --> 00:30:03.760]  當然也要提醒今天我們這羣作主門徒
[00:30:03.760 --> 00:30:07.560]  他說不要忘記其實我們都大有罪性
[00:30:07.560 --> 00:30:10.960]  在雅各書一章二十一節
[00:30:10.960 --> 00:30:13.160]  雅各提醒我們
[00:30:13.160 --> 00:30:16.560]  我們要脫去一切污穢和盈餘的邪惡
[00:30:16.560 --> 00:30:19.160]  所以約翰提醒我們
[00:30:19.160 --> 00:30:21.160]  不要忘記我們都大有罪性
[00:30:21.160 --> 00:30:22.560]  是會犯罪的
[00:30:22.560 --> 00:30:24.760]  如果我們一不小心
[00:30:24.760 --> 00:30:26.360]  就會犯罪得罪神
[00:30:26.360 --> 00:30:27.760]  羞辱了神的命
[00:30:27.760 --> 00:30:32.560]  因此我相信史禾約翰提醒我們
[00:30:32.560 --> 00:30:35.160]  如果今天我們要活出真門徒的生命
[00:30:35.160 --> 00:30:37.760]  就不要輕看罪的權勢
[00:30:37.760 --> 00:30:40.360]  要承認自己其實很軟弱
[00:30:40.360 --> 00:30:44.360]  尚需要主的幫助和頂子妹的提醒
[00:30:44.360 --> 00:30:46.960]  以至我們能夠以愛
[00:30:46.960 --> 00:30:47.960]  將耶穌基督
[00:30:47.960 --> 00:30:49.560]  就是祂的道
[00:30:49.560 --> 00:30:50.760]  祂的真理
[00:30:51.160 --> 00:30:53.160]  這種生命來活現出來
[00:30:53.160 --> 00:30:55.160]  向這個世界顯明
[00:30:55.160 --> 00:30:56.960]  我們是主的真正的門徒
[00:30:56.960 --> 00:30:59.360]  就是說我們不會自傲
[00:30:59.360 --> 00:31:00.760]  以爲我是一個聖潔的人
[00:31:00.760 --> 00:31:02.360]  因爲耶穌在我裏面
[00:31:02.360 --> 00:31:03.760]  而是我更加肯定
[00:31:03.760 --> 00:31:05.360]  我只是一個蒙恩的罪人
[00:31:05.360 --> 00:31:07.960]  如果我不是好地依靠着神
[00:31:07.960 --> 00:31:10.360]  我的生命仍然很容易掉落罪的當中
[00:31:10.360 --> 00:31:11.760]  來羞辱神的命
[00:31:11.760 --> 00:31:14.760]  所以這段聖經提醒我們
[00:31:14.760 --> 00:31:17.360]  讓我們在這個世界當中
[00:31:17.360 --> 00:31:19.960]  面對着很多對信仰的挑戰的時候
[00:31:20.160 --> 00:31:21.760]  我們能夠回應
[00:31:21.760 --> 00:31:23.360]  施浩約翰對我們的挑戰
[00:31:23.360 --> 00:31:24.560]  我們一起祈禱
[00:31:24.560 --> 00:31:27.760]  主耶穌我們也來到禰的根前
[00:31:27.760 --> 00:31:28.760]  我們仰望禰
[00:31:28.760 --> 00:31:30.160]  再來感謝禰
[00:31:30.160 --> 00:31:32.360]  因爲禰的愛是很偉大
[00:31:32.360 --> 00:31:36.560]  但禰又透過施浩約翰提醒我們
[00:31:36.560 --> 00:31:39.960]  不要進入錯誤的信仰裏面
[00:31:39.960 --> 00:31:41.960]  不要以爲我們在禰裏面
[00:31:41.960 --> 00:31:44.560]  只是要得罪的赦免
[00:31:44.560 --> 00:31:48.560]  沒有想過要讓禰掌管我們的生命
[00:31:49.760 --> 00:31:52.560]  再來讓我們聖上的氣被提醒
[00:31:52.560 --> 00:31:54.760]  主耶穌我們只是蒙恩的罪人
[00:31:54.760 --> 00:31:57.560]  我們仍然有多個罪性在我們生命裏面
[00:31:57.560 --> 00:31:59.560]  我們很容易就會得罪禰
[00:31:59.560 --> 00:32:01.360]  求禰幫助我們
[00:32:01.360 --> 00:32:05.560]  很小心謹慎地依靠着主禰這位宗寶過我們的生活
[00:32:05.560 --> 00:32:08.160]  神真的很叫我們真的能夠
[00:32:08.160 --> 00:32:10.160]  走在禰的裏面
[00:32:10.160 --> 00:32:11.360]  活出禰的樣式
[00:32:11.360 --> 00:32:14.360]  以愛來彰顯主在禰的道
[00:32:14.360 --> 00:32:16.360]  禰的真理真的在我們的生命裏面
[00:32:16.360 --> 00:32:17.560]  幫助我們
[00:32:17.760 --> 00:32:20.560]  將我們每一個道圓着我們不能夠在禰面前誇口
[00:32:20.560 --> 00:32:23.960]  只是求主禰的恩靈和禰的憐憫
[00:32:23.960 --> 00:32:26.760]  我討告奉基督耶穌的名而求
[00:32:26.760 --> 00:32:27.760]  阿們
