
[00:00:00.000 --> 00:00:02.040]  為什麼我特別講這段經文呢?
[00:19:16.080 --> 00:19:17.600]  就跟自己溫習
[00:19:17.600 --> 00:19:20.120]  我在這裡只不過是寄居
[00:19:20.120 --> 00:19:21.320]  我在這裡
[00:19:21.320 --> 00:19:24.200]  這裡不是我的家
[00:19:24.200 --> 00:19:27.240]  其實每次這樣叫大兒子的名字都很淒涼
[00:19:27.240 --> 00:19:30.320]  叫了四十年
[00:19:30.320 --> 00:19:33.040]  摩西不甘心
[00:19:33.040 --> 00:19:36.720]  他不想留在擴野
[00:19:36.720 --> 00:19:38.760]  不過
[00:19:38.760 --> 00:19:41.720]  他也不敢回到埃及
[00:19:41.720 --> 00:19:46.400]  那裡有他傷痛的回憶
[00:19:46.400 --> 00:19:49.560]  神記得
[00:19:49.560 --> 00:19:53.760]  所以當神呼召他的時候
[00:19:53.760 --> 00:19:58.040]  是跟他溫習他自己的心願
[00:19:58.040 --> 00:20:00.040]  但昔日他自己的心願
[00:20:00.040 --> 00:20:02.440]  今日卻是上帝的心意
[00:20:02.440 --> 00:20:04.240]  昔日是他的夢想
[00:20:04.240 --> 00:20:07.560]  今日是上帝要下來成就
[00:20:07.560 --> 00:20:10.040]  上帝對以色列人
[00:20:10.040 --> 00:20:12.880]  他的祖先,他的承諾
[00:20:12.880 --> 00:20:15.480]  昔日是他要憑自己的事情去做事
[00:20:15.480 --> 00:20:16.560]  今日,上帝說
[00:20:16.560 --> 00:20:19.120]  今日我要出手,我要做事
[00:20:19.120 --> 00:20:21.800]  我呼召你來幫我
[00:20:21.800 --> 00:20:23.280]  與我同工
[00:20:23.280 --> 00:20:26.240]  昔日,摩西憑自己血氣之勇
[00:20:26.240 --> 00:20:28.440]  自己碰了跌了大跤
[00:20:28.440 --> 00:20:30.960]  今日,上帝說
[00:20:30.960 --> 00:20:35.920]  你要成為我手裡要使用的僕人
[00:20:35.920 --> 00:20:37.480]  上帝作主
[00:20:37.480 --> 00:20:39.400]  不再是自己做
[00:20:39.400 --> 00:20:41.720]  而是放自己在上帝的手裡
[00:20:41.720 --> 00:20:44.800]  由神自己去做
[00:20:44.800 --> 00:20:47.360]  當摩西回顧的時候
[00:20:47.360 --> 00:20:50.200]  摩西由四十歲到八十歲
[00:20:50.200 --> 00:20:51.640]  在米甸擴野
[00:20:51.640 --> 00:20:56.040]  原來是上帝對他一個很重要的訓練
[00:20:56.040 --> 00:20:57.240]  其中一個訓練
[00:20:57.240 --> 00:21:00.680]  就是磨平他的怒氣
[00:21:00.680 --> 00:21:04.200]  磨平他的血氣之勇
[00:21:04.200 --> 00:21:06.440]  摩西不會不發脾氣
[00:21:06.440 --> 00:21:07.920]  不會不衝動
[00:21:07.920 --> 00:21:10.320]  在《出埃及記》也會發現有
[00:21:10.320 --> 00:21:13.680]  但其實比四十年前差很遠
[00:21:13.680 --> 00:21:15.080]  為什麼這樣說?
[00:21:15.080 --> 00:21:17.200]  因為當他的姐姐美利安
[00:21:17.200 --> 00:21:20.680]  和他的哥哥亞倫質疑
[00:21:20.680 --> 00:21:22.920]  為什麼神用摩西做領袖
[00:21:22.920 --> 00:21:24.720]  不用我們的時候
[00:21:24.720 --> 00:21:28.200]  神怎樣回應?
[00:21:28.200 --> 00:21:30.320]  在文述第十二章第三節
[00:21:30.320 --> 00:21:33.040]  上帝這樣形容摩西
[00:21:33.040 --> 00:21:37.040]  「摩西為人極其謙和
[00:21:37.040 --> 00:21:41.440]  勝過地面上的任何人」
[00:21:41.440 --> 00:21:46.040]  這是神對摩西的評語
[00:21:46.040 --> 00:21:48.440]  極其謙和
[00:21:48.440 --> 00:21:53.800]  勝過地面上所有的人
[00:21:53.800 --> 00:21:55.720]  這四十年
[00:21:55.720 --> 00:22:00.400]  他化了,磨到他平了
[00:22:00.400 --> 00:22:02.440]  怒氣沒有了
[00:22:02.440 --> 00:22:05.280]  火氣都一直沉澱了
[00:22:05.280 --> 00:22:08.880]  因為那四十年是他低谷的時候
[00:22:08.880 --> 00:22:12.680]  以致他性格出現很大的扭轉
[00:22:12.680 --> 00:22:17.440]  他成熟了,他成長了
[00:22:17.440 --> 00:22:20.320]  以致神可以使用他
[00:22:20.320 --> 00:22:23.240]  另外,摩西曠野四十年
[00:22:23.240 --> 00:22:25.960]  這四十年是上帝給他的訓練
[00:22:25.960 --> 00:22:30.800]  就是在曠野裡怎樣生存
[00:22:30.800 --> 00:22:33.320]  神給他的使命是什麼?
[00:22:33.320 --> 00:22:35.840]  帶以色列人出埃及
[00:22:35.840 --> 00:22:39.640]  出埃及之後就去曠野
[00:22:39.640 --> 00:22:43.120]  他不知道上帝將要
[00:22:43.120 --> 00:22:47.840]  帶領以色列人在曠野繞圈繞四十年
[00:22:47.840 --> 00:22:50.160]  這是他事前上帝沒有告訴他
[00:22:50.160 --> 00:22:52.240]  要繞四十年在曠野生活
[00:22:52.240 --> 00:22:55.480]  但是,那群以色列人曾經在曠野生活過嗎?
[00:22:55.480 --> 00:22:57.080]  沒有
[00:22:57.080 --> 00:22:59.960]  他們一直都在埃及
[00:22:59.960 --> 00:23:01.320]  這四十年
[00:23:01.320 --> 00:23:05.440]  上帝在訓練他們在曠野怎樣生活
[00:23:05.440 --> 00:23:08.560]  以致有一天,當他帶以色列人出埃及的時候
[00:23:08.560 --> 00:23:09.960]  他能夠帶領以色列人
[00:23:09.960 --> 00:23:13.920]  知道在曠野裡怎樣適應
[00:23:13.920 --> 00:23:14.960]  上帝一早在訓練
[00:23:14.960 --> 00:23:17.880]  不過這個訓練是很痛苦
[00:23:17.880 --> 00:23:20.880]  也很悶,很孤單
[00:23:20.880 --> 00:23:24.040]  他卻不知道
[00:23:24.040 --> 00:23:27.360]  但是當他成就上帝的心意的時候
[00:23:27.360 --> 00:23:31.360]  上帝用得著他所有在曠野的經驗
[00:23:31.360 --> 00:23:33.360]  上帝其實一直在訓練他
[00:23:33.360 --> 00:23:36.760]  頭那四十年學了埃及人所有的知識
[00:23:36.760 --> 00:23:39.400]  當然一定包括領導的知識
[00:23:39.400 --> 00:23:43.600]  管理的知識,怎樣用人的知識
[00:23:43.600 --> 00:23:46.160]  接著那四十年磨平他的性格
[00:23:46.160 --> 00:23:48.960]  還為他的生活
[00:23:48.960 --> 00:23:52.400]  怎樣適應曠野的生活打好基礎
[00:23:52.400 --> 00:23:53.640]  到八十歲的時候
[00:23:53.640 --> 00:23:56.960]  上帝覺得夠了
[00:23:56.960 --> 00:23:58.520]  我可以用你了
[00:23:58.520 --> 00:24:03.160]  上帝親自呼召
[00:24:03.160 --> 00:24:04.400]  上帝呼召摩西
[00:24:04.400 --> 00:24:08.400]  不是單單他帶領以色列人出埃及
[00:24:08.400 --> 00:24:12.520]  而是不單單成就摩西很小的時候
[00:24:12.520 --> 00:24:15.080]  四十年前他年輕的時候
[00:24:15.080 --> 00:24:18.520]  單單那個的夢想
[00:24:18.520 --> 00:24:23.440]  是上帝要藉著摩西做更大更大的事
[00:24:23.440 --> 00:24:25.280]  當他四十歲的時候
[00:24:25.280 --> 00:24:28.320]  肯定摩西想不到他帶領以色列人出埃及的時候
[00:24:28.320 --> 00:24:29.280]  接著做些什麼
[00:24:29.280 --> 00:24:29.960]  可能他想不到
[00:24:29.960 --> 00:24:31.520]  根本沒有想過這件事
[00:24:31.520 --> 00:24:35.120]  可能他想會不會我推翻埃及的王朝
[00:24:35.120 --> 00:24:36.440]  也有可能
[00:24:36.440 --> 00:24:38.160]  會不會可以埃及
[00:24:38.160 --> 00:24:40.960]  好像現在巴勒斯坦一開二
[00:24:40.960 --> 00:24:42.120]  以色列民一樣
[00:24:42.120 --> 00:24:44.320]  埃及人一邊
[00:24:44.320 --> 00:24:45.760]  又不出奇
[00:24:45.760 --> 00:24:48.440]  或者以色列人不需要再做奴隸
[00:24:48.440 --> 00:24:49.680]  大家平等相處
[00:24:49.680 --> 00:24:51.080]  也不出奇
[00:24:51.080 --> 00:24:53.360]  我們不知道他在想些什麼
[00:24:53.360 --> 00:24:55.320]  但是上帝
[00:24:55.320 --> 00:24:57.840]  他呼召他
[00:24:57.840 --> 00:25:00.000]  叫以色列人出埃及去哪裡
[00:25:00.000 --> 00:25:03.200]  去祖先的奴隸與密之地
[00:25:03.200 --> 00:25:04.640]  而整個過程裡面
[00:25:04.640 --> 00:25:06.080]  經過西乃山的時候
[00:25:06.080 --> 00:25:08.480]  不是單單他帶領以色列人出埃及
[00:25:08.480 --> 00:25:10.600]  而是帶領以色列人在上帝面前
[00:25:10.600 --> 00:25:14.200]  與神納約西乃之約
[00:25:14.200 --> 00:25:17.240]  上帝頒下十誡
[00:25:17.240 --> 00:25:20.600]  以致整個群體成為屬於神的群體
[00:25:20.600 --> 00:25:24.400]  這些完完全全不是摩西所能夠想像
[00:25:24.400 --> 00:25:25.960]  也能估計得到
[00:25:25.960 --> 00:25:31.880]  但是神成就比他想像中更大更大更大的事
[00:25:31.880 --> 00:25:35.640]  超越
[00:25:35.640 --> 00:25:38.160]  而很特別
[00:25:38.160 --> 00:25:40.840]  當上帝呼召他的時候
[00:25:40.840 --> 00:25:43.480]  神給了他一個很重要的擴具
[00:25:43.480 --> 00:25:46.000]  在第三章十二節
[00:25:46.000 --> 00:25:48.160]  我必與你同在
[00:25:48.160 --> 00:25:51.480]  這就是我差派你去給你的憑據
[00:25:51.480 --> 00:25:55.440]  你把百姓從埃及領出來之後
[00:25:55.440 --> 00:26:01.160]  你們必在這山上始奉神
[00:26:01.160 --> 00:26:03.800]  即是跟摩西說
[00:26:03.800 --> 00:26:06.560]  你帶領以色列人出埃及
[00:26:06.560 --> 00:26:11.160]  會來到今日我呼召你的地方
[00:26:11.160 --> 00:26:12.080]  這是什麼地方
[00:26:12.080 --> 00:26:13.680]  第三章第一節有說
[00:26:13.680 --> 00:26:19.040]  這個就是荷列山,這個就是西乃山
[00:26:19.040 --> 00:26:23.320]  神在西乃山呼召摩西
[00:26:23.320 --> 00:26:28.360]  然後叫摩西帶領以色列人出埃及來到西乃山
[00:26:28.360 --> 00:26:29.480]  當來到西乃山的時候
[00:26:29.480 --> 00:26:33.920]  你知道我確實呼召你
[00:26:33.920 --> 00:26:36.680]  大家記不記得在西乃山做什麼
[00:26:36.680 --> 00:26:43.800]  神就在西乃山與整個以色列民立約
[00:26:43.800 --> 00:26:47.240]  以至摩西知道
[00:26:47.240 --> 00:26:51.920]  上帝的呼召是確實的
[00:26:51.920 --> 00:26:55.400]  上帝的確藉著他的手
[00:26:55.400 --> 00:26:57.560]  成就上帝的心意
[00:26:57.560 --> 00:27:00.800]  上帝在人身上的計劃
[00:27:00.800 --> 00:27:02.720]  在說一件很重要的事
[00:27:02.720 --> 00:27:08.360]  未成就之前,未確實這個確據之前
[00:27:08.360 --> 00:27:11.320]  他就已經要憑信心
[00:27:11.320 --> 00:27:17.960]  踏上從米顛礦野走回頭路
[00:27:17.960 --> 00:27:21.120]  回到埃及
[00:27:21.120 --> 00:27:26.240]  回到他覺得傷痛的地方
[00:27:26.240 --> 00:27:30.080]  面對一群他覺得
[00:27:30.080 --> 00:27:31.320]  他想對他們好
[00:27:31.320 --> 00:27:36.120]  而是他們拒絕他的一群以色列人
[00:27:36.120 --> 00:27:41.240]  去面對埃及皇宮裡新一代的法老
[00:27:41.240 --> 00:27:46.040]  有可能是和他一起長大的
[00:27:46.040 --> 00:27:48.680]  面對他傷痛的回憶
[00:27:48.680 --> 00:27:50.960]  但每一樣回憶,每一樣訓練
[00:27:50.960 --> 00:27:55.040]  他是成就他的使命
[00:27:55.040 --> 00:27:57.360]  神使用每一樣
[00:27:57.360 --> 00:27:58.400]  一在神眼中
[00:27:58.400 --> 00:28:04.720]  每一樣東西都在他的手裡,都在他的掌管裡
[00:28:04.720 --> 00:28:07.640]  這個就是摩西
[00:28:07.640 --> 00:28:13.720]  而他帶領以色列人來到西乃山的時候
[00:28:13.720 --> 00:28:16.080]  他就肯定知道
[00:28:16.080 --> 00:28:19.040]  他人生的另一頁開始
[00:28:19.040 --> 00:28:20.600]  大家記得,去到西乃山
[00:28:20.600 --> 00:28:25.320]  其實不只是神與以色列人民納約
[00:28:25.320 --> 00:28:30.240]  是摩西認識神的另一個高峰
[00:28:30.240 --> 00:28:33.280]  摩西上山
[00:28:33.280 --> 00:28:36.200]  與神面對面
[00:28:36.200 --> 00:28:37.800]  然後他還問神
[00:28:37.800 --> 00:28:40.560]  神啊,我可不可以見你一面
[00:28:40.560 --> 00:28:42.400]  記不記得
[00:28:42.400 --> 00:28:46.480]  然後神就在山洞旁邊經過
[00:28:46.480 --> 00:28:48.280]  門口經過
[00:28:48.280 --> 00:28:49.560]  然後掩著他山洞
[00:28:49.560 --> 00:28:50.800]  因為他不能看見神
[00:28:50.800 --> 00:28:52.080]  否則他會死
[00:28:52.080 --> 00:28:57.040]  然後他看見神的背影
[00:28:57.040 --> 00:28:59.800]  這個就是摩西
[00:28:59.800 --> 00:29:01.800]  神不單呼召他
[00:29:01.800 --> 00:29:06.040]  不單讓他重新清楚自己的呼召
[00:29:06.040 --> 00:29:07.040]  不單確立他
[00:29:07.040 --> 00:29:11.280]  也讓他親自認識他
[00:29:11.280 --> 00:29:14.880]  神與摩西的關係
[00:29:14.880 --> 00:29:18.520]  是再上來一個新的高峰
[00:29:18.520 --> 00:29:22.800]  以至摩西在以色列人眼前
[00:29:22.800 --> 00:29:25.800]  在神的眼前
[00:29:25.800 --> 00:29:29.600]  站立得住
[00:29:29.600 --> 00:29:31.680]  而做到這些事
[00:29:31.680 --> 00:29:33.520]  有一個很大的前提
[00:29:33.520 --> 00:29:34.800]  三章十二節
[00:29:34.800 --> 00:29:36.360]  剛才我說的
[00:29:36.360 --> 00:29:37.480]  就是神自己說
[00:29:37.480 --> 00:29:42.080]  我必與你同在
[00:29:42.080 --> 00:29:44.720]  即是說,當摩西由曠野
[00:29:44.720 --> 00:29:53.800]  心裡很忐忑地回到面對以色列人的時候
[00:29:53.800 --> 00:29:56.200]  上帝與他同在
[00:29:56.200 --> 00:29:57.760]  面對法老的時候
[00:29:57.760 --> 00:29:59.840]  上帝與他同在
[00:29:59.840 --> 00:30:01.400]  當和以色列人說
[00:30:01.400 --> 00:30:02.920]  我再不是高高在上
[00:30:02.920 --> 00:30:04.280]  現在我和你們一樣
[00:30:04.280 --> 00:30:08.240]  我只是逃難,被追殺
[00:30:08.240 --> 00:30:10.800]  的時候,上帝與他同在
[00:30:10.800 --> 00:30:13.760]  當他帶以色列人出埃及的時候
[00:30:13.760 --> 00:30:16.200]  他雖然很熟悉那些路
[00:30:16.200 --> 00:30:21.760]  但是,雲柱火柱一直引領著他
[00:30:21.760 --> 00:30:24.800]  上帝與他同在
[00:30:24.800 --> 00:30:27.800]  帶領著他去到西乃山
[00:30:27.800 --> 00:30:28.880]  接著西乃山之後
[00:30:28.880 --> 00:30:31.840]  雲柱火柱繼續帶領著以色列人
[00:30:31.840 --> 00:30:34.000]  在曠野
[00:30:34.000 --> 00:30:35.720]  上帝與他同在
[00:30:35.720 --> 00:30:37.440]  上帝是呼召的那位
[00:30:37.440 --> 00:30:41.120]  上帝是成就呼召的那位
[00:30:41.120 --> 00:30:44.720]  上帝是讓我們的生命
[00:30:44.720 --> 00:30:46.040]  顯出的光輝
[00:30:46.040 --> 00:30:52.000]  超過我們所想所求的那一位
[00:30:52.000 --> 00:30:55.560]  弟兄姊妹
[00:30:55.560 --> 00:31:00.400]  上帝曾經在你心裏種下的夢想
[00:31:00.400 --> 00:31:02.560]  或者呼召
[00:31:02.560 --> 00:31:07.920]  有沒有在你心裏浮起
[00:31:07.920 --> 00:31:11.920]  如果有的時候
[00:31:11.920 --> 00:31:15.040]  再一次回應上帝
[00:31:15.040 --> 00:31:18.560]  再一次回應他
[00:31:18.560 --> 00:31:20.320]  回望過去
[00:31:20.320 --> 00:31:23.680]  有些時候我們會有眼淚
[00:31:23.680 --> 00:31:27.680]  會有低谷
[00:31:27.680 --> 00:31:31.120]  不是很想回頭看
[00:31:31.120 --> 00:31:32.840]  但正如摩西一樣
[00:31:32.840 --> 00:31:35.040]  上帝能夠使用
[00:31:35.040 --> 00:31:42.480]  這是上帝訓練我們其中的一個片段
[00:31:42.480 --> 00:31:45.440]  上帝一向都同在
[00:31:45.440 --> 00:31:48.840]  現在仍然與我們同在
[00:31:48.840 --> 00:31:51.240]  沒有離開過
[00:31:51.240 --> 00:31:54.080]  而我們過去任何傷痛
[00:31:54.080 --> 00:31:57.120]  任何不堪回首的回憶
[00:31:57.120 --> 00:32:01.640]  上帝都能夠使用成為別人的祝福
[00:32:01.640 --> 00:32:05.440]  透過你 透過我
[00:32:05.440 --> 00:32:07.760]  弟兄姊妹
[00:32:07.760 --> 00:32:12.960]  我們願不願意今天再將自己重新放回神的手裏
[00:32:12.960 --> 00:32:14.960]  神啊
[00:32:14.960 --> 00:32:19.560]  讓我的生命成就你的呼召
[00:32:19.560 --> 00:32:24.720]  成就你在生命裏的使命
[00:32:24.720 --> 00:32:28.720]  我們一同祈禱
[00:32:32.520 --> 00:32:37.520]  主啊讓我們重新認識你
[00:32:37.520 --> 00:32:42.520]  昔日摩西怎樣面對面認識你
[00:32:42.520 --> 00:32:44.520]  我們懇求你
[00:32:44.520 --> 00:32:48.520]  同樣讓我們能夠面對面去認識你
[00:32:48.520 --> 00:32:51.040]  不是單憑我們過去的經驗
[00:32:51.040 --> 00:32:53.440]  不是單憑我們的感受
[00:32:53.440 --> 00:32:57.440]  而是你自己的啟示 你自己的顯現
[00:32:57.440 --> 00:33:00.440]  與我們同在
[00:33:00.440 --> 00:33:05.440]  成就你在我們生命裏的召喚
[00:33:05.440 --> 00:33:08.440]  奉主耶穌的名字
[00:33:08.440 --> 00:33:10.440]  阿們
