
[00:00:00.000 --> 00:00:03.000]  大家見到這個power point
[00:16:21.000 --> 00:16:22.000]  借它來
[00:16:22.000 --> 00:16:23.000]  幫助大家
[00:16:23.000 --> 00:16:24.000]  去明白
[00:16:24.000 --> 00:16:25.000]  這個姓名
[00:16:25.000 --> 00:16:26.000]  狗狗果
[00:16:26.000 --> 00:16:27.000]  不是藥材
[00:16:29.000 --> 00:16:30.000]  我說你去藥材店買
[00:16:30.000 --> 00:16:32.000]  吃狗狗果的嘛
[00:16:32.000 --> 00:16:33.000]  煲劑
[00:16:33.000 --> 00:16:35.000]  煲劑 涼茶 補品的嘛
[00:16:35.000 --> 00:16:36.000]  有病 醫病
[00:16:36.000 --> 00:16:37.000]  沒有病
[00:16:37.000 --> 00:16:38.000]  強身的嘛
[00:16:38.000 --> 00:16:40.000]  原來可以的
[00:16:40.000 --> 00:16:42.000]  愛就是主藥
[00:16:42.000 --> 00:16:44.000]  最重要就是綱領的嘛
[00:16:44.000 --> 00:16:45.000]  以愛為綱的嘛
[00:16:45.000 --> 00:16:47.000]  好了
[00:16:47.000 --> 00:16:50.000]  有什麼用呢
[00:16:50.000 --> 00:16:53.000]  藥引是我們做什麼
[00:16:53.000 --> 00:16:54.000]  催化作用
[00:16:54.000 --> 00:16:55.000]  就是
[00:16:55.000 --> 00:16:56.000]  有一些化學
[00:16:57.000 --> 00:16:59.000]  煲藥中藥就煲中藥
[00:16:59.000 --> 00:17:00.000]  為什麼要煲這麼久呢
[00:17:00.000 --> 00:17:01.000]  原來有化學
[00:17:01.000 --> 00:17:04.000]  我有一段時間
[00:17:04.000 --> 00:17:05.000]  就是整天都
[00:17:05.000 --> 00:17:07.000]  就是那些感冒還沒清
[00:17:07.000 --> 00:17:08.000]  腸胃還沒清
[00:17:08.000 --> 00:17:09.000]  就經常夾不夾聲
[00:17:09.000 --> 00:17:10.000]  最好看中醫
[00:17:10.000 --> 00:17:11.000]  是不是
[00:17:11.000 --> 00:17:12.000]  就很沒有空
[00:17:12.000 --> 00:17:13.000]  煲中藥的嘛
[00:17:13.000 --> 00:17:14.000]  煲
[00:17:14.000 --> 00:17:15.000]  什麼三碗水
[00:17:15.000 --> 00:17:16.000]  什麼五碗水
[00:17:16.000 --> 00:17:17.000]  煲完一碗水
[00:17:17.000 --> 00:17:18.000]  煲它
[00:17:18.000 --> 00:17:19.000]  用牙刷煲
[00:17:19.000 --> 00:17:20.000]  又要煲它幾個小時
[00:17:20.000 --> 00:17:22.000]  誰有空煲啊
[00:17:22.000 --> 00:17:23.000]  是不是
[00:17:23.000 --> 00:17:24.000]  那怎樣呢
[00:17:24.000 --> 00:17:26.000]  聽說有一間
[00:17:26.000 --> 00:17:28.000]  現代化的中醫
[00:17:28.000 --> 00:17:30.000]  它就可以給你藥粉
[00:17:30.000 --> 00:17:31.000]  於是
[00:17:31.000 --> 00:17:32.000]  便宜了
[00:17:32.000 --> 00:17:33.000]  一包包藥粉
[00:17:33.000 --> 00:17:34.000]  那些藥材呢
[00:17:34.000 --> 00:17:35.000]  不用藥材
[00:17:35.000 --> 00:17:36.000]  沒有就逐個撿
[00:17:36.000 --> 00:17:37.000]  一包包
[00:17:37.000 --> 00:17:38.000]  就盛給你
[00:17:38.000 --> 00:17:39.000]  盛來粉的
[00:17:39.000 --> 00:17:41.000]  回來沖水就可以了
[00:17:41.000 --> 00:17:43.000]  有沒有吃過這種中藥
[00:17:43.000 --> 00:17:46.000]  很開心
[00:17:46.000 --> 00:17:48.000]  後來我問過中醫
[00:17:48.000 --> 00:17:49.000]  他喜歡問我先
[00:17:49.000 --> 00:17:50.000]  他喜歡煲藥
[00:17:50.000 --> 00:17:51.000]  還是我去
[00:17:51.000 --> 00:17:54.000]  沖藥
[00:17:55.000 --> 00:17:56.000]  他是沖藥
[00:17:56.000 --> 00:17:57.000]  有什麼分別
[00:17:57.000 --> 00:17:58.000]  我都不明白
[00:17:58.000 --> 00:17:59.000]  我問他
[00:17:59.000 --> 00:18:00.000]  是這樣的
[00:18:00.000 --> 00:18:01.000]  沖藥是很方便的
[00:18:01.000 --> 00:18:02.000]  各種份量
[00:18:02.000 --> 00:18:04.000]  就全部填滿
[00:18:04.000 --> 00:18:05.000]  一沖就喝得了
[00:18:05.000 --> 00:18:08.000]  煲藥呢
[00:18:08.000 --> 00:18:09.000]  為什麼還有人煲藥呢
[00:18:09.000 --> 00:18:10.000]  他說
[00:18:10.000 --> 00:18:11.000]  煲藥有些不同
[00:18:11.000 --> 00:18:12.000]  煲藥要煲它幾個小時
[00:18:12.000 --> 00:18:15.000]  那些藥粉就已經
[00:18:15.000 --> 00:18:16.000]  硬成粉了
[00:18:16.000 --> 00:18:17.000]  一沖就像喝咖啡一樣
[00:18:17.000 --> 00:18:18.000]  instant coffee
[00:18:18.000 --> 00:18:21.000]  即沖咖啡那樣
[00:18:21.000 --> 00:18:23.000]  那你懂得喝咖啡的人
[00:18:23.000 --> 00:18:24.000]  都是說
[00:18:24.000 --> 00:18:25.000]  自己
[00:18:25.000 --> 00:18:27.000]  自己去怎樣
[00:18:27.000 --> 00:18:29.000]  自己去沖
[00:18:29.000 --> 00:18:31.000]  那些這樣沖
[00:18:31.000 --> 00:18:32.000]  好喝點
[00:18:32.000 --> 00:18:34.000]  都不是這樣
[00:18:34.000 --> 00:18:36.000]  因為那些藥材
[00:18:36.000 --> 00:18:38.000]  一起煲
[00:18:38.000 --> 00:18:40.000]  經過幾個小時的
[00:18:40.000 --> 00:18:42.000]  化學作用
[00:18:42.000 --> 00:18:45.000]  大家在煲
[00:18:45.000 --> 00:18:46.000]  滾呀滾呀滾呀滾呀
[00:18:46.000 --> 00:18:48.000]  煲呀煲呀煲呀
[00:18:48.000 --> 00:18:49.000]  又快火又慢火
[00:18:49.000 --> 00:18:52.000]  又煲出一些化學作用
[00:18:52.000 --> 00:18:53.000]  那用什麼
[00:18:53.000 --> 00:18:55.000]  吃那些藥更有效力
[00:18:55.000 --> 00:18:57.000]  他說你撿那些藥粉
[00:18:57.000 --> 00:18:58.000]  可能要吃到兩劑
[00:18:58.000 --> 00:19:00.000]  煲藥可能吃少了兩劑
[00:19:00.000 --> 00:19:01.000]  因為效力大很多
[00:19:01.000 --> 00:19:03.000]  餓的嘛
[00:19:03.000 --> 00:19:04.000]  那你問我要什麼
[00:19:04.000 --> 00:19:05.000]  那我說
[00:19:05.000 --> 00:19:06.000]  都說要藥粉
[00:19:06.000 --> 00:19:10.000]  當然啦
[00:19:10.000 --> 00:19:11.000]  這個世界就是什麼
[00:19:11.000 --> 00:19:13.000]  要隨便方便嘛
[00:19:13.000 --> 00:19:14.000]  是不是
[00:19:14.000 --> 00:19:17.000]  我已經吃了幾劑了
[00:19:17.000 --> 00:19:18.000]  好過呢
[00:19:18.000 --> 00:19:19.000]  煲人誰踩火
[00:19:19.000 --> 00:19:20.000]  誰跟你煲
[00:19:20.000 --> 00:19:21.000]  有沒有人煲呀
[00:19:21.000 --> 00:19:23.000]  誰跟校煲呀
[00:19:23.000 --> 00:19:24.000]  我突然間回想
[00:19:24.000 --> 00:19:25.000]  啊
[00:19:25.000 --> 00:19:26.000]  原來因此
[00:19:26.000 --> 00:19:28.000]  在這個屬靈生命的成長
[00:19:28.000 --> 00:19:29.000]  在這個過程
[00:19:29.000 --> 00:19:31.000]  所以好像在咬藥似的
[00:19:31.000 --> 00:19:33.000]  不是沒有促成的
[00:19:33.000 --> 00:19:34.000]  第二呢
[00:19:34.000 --> 00:19:35.000]  記住
[00:19:35.000 --> 00:19:37.000]  由愛
[00:19:37.000 --> 00:19:39.000]  到節制
[00:19:39.000 --> 00:19:40.000]  九樣東西
[00:19:40.000 --> 00:19:43.000]  不是逐件逐件切開來算的
[00:19:43.000 --> 00:19:45.000]  是加在一起
[00:19:45.000 --> 00:19:48.000]  我節制就很強了
[00:19:49.000 --> 00:19:51.000]  我一向不說話
[00:19:51.000 --> 00:19:53.000]  大丈夫說過不出就不出
[00:19:53.000 --> 00:19:54.000]  我節制的
[00:19:54.000 --> 00:19:55.000]  請我做事
[00:19:55.000 --> 00:19:56.000]  不做
[00:19:56.000 --> 00:19:57.000]  我節制
[00:19:57.000 --> 00:19:59.000]  什麼都說不
[00:19:59.000 --> 00:20:00.000]  是不是
[00:20:00.000 --> 00:20:01.000]  今天叫節制呢
[00:20:01.000 --> 00:20:03.000]  節制的一部分
[00:20:03.000 --> 00:20:04.000]  是不是
[00:20:04.000 --> 00:20:05.000]  溫柔
[00:20:05.000 --> 00:20:06.000]  我嚇死了
[00:20:06.000 --> 00:20:07.000]  很害怕
[00:20:07.000 --> 00:20:09.000]  今天叫溫柔
[00:20:09.000 --> 00:20:10.000]  不是這樣的
[00:20:10.000 --> 00:20:11.000]  那因此呢
[00:20:11.000 --> 00:20:12.000]  記住
[00:20:12.000 --> 00:20:14.000]  因此不是做好人做好事
[00:20:14.000 --> 00:20:16.000]  好心不就是好報
[00:20:17.000 --> 00:20:19.000]  我的溫柔
[00:20:19.000 --> 00:20:21.000]  絕對不是這樣的
[00:20:21.000 --> 00:20:25.000]  它是一個催化的作用
[00:20:25.000 --> 00:20:26.000]  當然因此
[00:20:26.000 --> 00:20:27.000]  本身都有它的作用
[00:20:27.000 --> 00:20:29.000]  但它有一個藥物的作用
[00:20:29.000 --> 00:20:30.000]  就是催化
[00:20:30.000 --> 00:20:32.000]  讓這些美德能夠
[00:20:32.000 --> 00:20:34.000]  達到它的功效
[00:20:34.000 --> 00:20:35.000]  那個功效
[00:20:35.000 --> 00:20:36.000]  除了催化之外
[00:20:36.000 --> 00:20:38.000]  還有化學之外
[00:20:38.000 --> 00:20:39.000]  哎呀
[00:20:39.000 --> 00:20:40.000]  醫生在這裏
[00:20:40.000 --> 00:20:41.000]  我說錯了
[00:20:41.000 --> 00:20:42.000]  你知不知道
[00:20:42.000 --> 00:20:44.000]  化學在這裏
[00:20:44.000 --> 00:20:46.000]  它有標靶作用
[00:20:46.000 --> 00:20:47.000]  目標
[00:20:47.000 --> 00:20:49.000]  不是說癌症
[00:20:49.000 --> 00:20:50.000]  那些標靶藥
[00:20:50.000 --> 00:20:51.000]  就是說藥引
[00:20:51.000 --> 00:20:52.000]  就是
[00:20:52.000 --> 00:20:54.000]  能引導那些藥的成分
[00:20:54.000 --> 00:20:58.000]  就是直止病災
[00:20:58.000 --> 00:21:00.000]  就是說
[00:21:00.000 --> 00:21:03.000]  在你生命最弱的那方面
[00:21:03.000 --> 00:21:05.000]  先固定它
[00:21:05.000 --> 00:21:06.000]  加強它
[00:21:06.000 --> 00:21:08.000]  讓你生命能夠堅強
[00:21:08.000 --> 00:21:10.000]  那個靶向
[00:21:10.000 --> 00:21:12.000]  在乎哪裏呢
[00:21:12.000 --> 00:21:15.000]  在乎它引領你去悔改
[00:21:15.000 --> 00:21:16.000]  這段經文
[00:21:16.000 --> 00:21:18.000]  我用紅色列了一下
[00:21:18.000 --> 00:21:20.000]  你
[00:21:20.000 --> 00:21:22.000]  藐視這個恩賜
[00:21:22.000 --> 00:21:24.000]  你知不知道
[00:21:24.000 --> 00:21:25.000]  你不知道吧
[00:21:25.000 --> 00:21:28.000]  恩賜是令你悔改的
[00:21:28.000 --> 00:21:32.000]  而導向之後
[00:21:32.000 --> 00:21:33.000]  我們就要
[00:21:33.000 --> 00:21:35.000]  可以順著性命
[00:21:35.000 --> 00:21:36.000]  的引導行事
[00:21:36.000 --> 00:21:38.000]  加拿大書所說的
[00:21:38.000 --> 00:21:39.000]  還記不記得
[00:21:39.000 --> 00:21:41.000]  好了
[00:21:41.000 --> 00:21:42.000]  如果這樣的話
[00:21:43.000 --> 00:21:45.000]  我們看到了
[00:21:45.000 --> 00:21:47.000]  上禮拜我們說忍耐
[00:21:47.000 --> 00:21:48.000]  是不是
[00:21:48.000 --> 00:21:50.000]  下禮拜說良善
[00:21:50.000 --> 00:21:51.000]  今天說恩賜
[00:21:51.000 --> 00:21:54.000]  說一下它的化學
[00:21:54.000 --> 00:21:55.000]  說一下它的催化作用
[00:21:55.000 --> 00:21:56.000]  化學作用
[00:21:56.000 --> 00:21:58.000]  它作為藥引的作用
[00:21:58.000 --> 00:22:00.000]  恩賜、寬容、忍耐
[00:22:00.000 --> 00:22:01.000]  今天經文裏面
[00:22:01.000 --> 00:22:02.000]  三樣東西都列出來了
[00:22:02.000 --> 00:22:03.000]  其實三樣東西
[00:22:03.000 --> 00:22:05.000]  都有一個類似的意思
[00:22:05.000 --> 00:22:06.000]  就是
[00:22:06.000 --> 00:22:07.000]  延遲
[00:22:07.000 --> 00:22:09.000]  延期
[00:22:09.000 --> 00:22:11.000]  或者是忍耐我們
[00:22:11.000 --> 00:22:15.000]  為什麼不立即收回我們
[00:22:15.000 --> 00:22:17.000]  因為它願意萬人得救
[00:22:17.000 --> 00:22:18.000]  所以它被擔言
[00:22:18.000 --> 00:22:19.000]  擔言
[00:22:19.000 --> 00:22:20.000]  和忍耐不同
[00:22:20.000 --> 00:22:21.000]  它是忍耐我們
[00:22:21.000 --> 00:22:24.000]  擔言
[00:22:24.000 --> 00:22:26.000]  是一種
[00:22:26.000 --> 00:22:27.000]  毛病
[00:22:27.000 --> 00:22:31.000]  甚至是一種罪
[00:22:31.000 --> 00:22:33.000]  當然上帝不會擔言
[00:22:33.000 --> 00:22:34.000]  拖啊拖著
[00:22:34.000 --> 00:22:36.000]  一邊拖拖拖拖拖
[00:22:36.000 --> 00:22:37.000]  還有明天
[00:22:37.000 --> 00:22:38.000]  還有明天
[00:22:38.000 --> 00:22:39.000]  無限期明天
[00:22:39.000 --> 00:22:42.000]  明天原來是無限期
[00:22:42.000 --> 00:22:45.000]  不是無限期有明天
[00:22:45.000 --> 00:22:48.000]  上星期霍姑娘說
[00:22:48.000 --> 00:22:50.000]  《雅各書》五章七至八節那一段
[00:22:50.000 --> 00:22:51.000]  真是對的
[00:22:51.000 --> 00:22:54.000]  她做了我的一個
[00:22:54.000 --> 00:22:56.000]  很好的導言
[00:22:56.000 --> 00:22:58.000]  為什麼要忍耐
[00:22:58.000 --> 00:23:00.000]  為什麼要忍耐
[00:23:00.000 --> 00:23:02.000]  英文是忍耐什麼
[00:23:02.000 --> 00:23:03.000]  Patience
[00:23:03.000 --> 00:23:06.000]  P-A-T-I-E-N-S-E
[00:23:06.000 --> 00:23:08.000]  病人呢
[00:23:09.000 --> 00:23:10.000]  病人都是Patient
[00:23:10.000 --> 00:23:15.000]  做Patient
[00:23:15.000 --> 00:23:16.000]  就是做病人
[00:23:16.000 --> 00:23:18.000]  就要忍耐
[00:23:18.000 --> 00:23:21.000]  做醫生看到的病人都要忍耐
[00:23:21.000 --> 00:23:23.000]  因為為什麼不是
[00:23:23.000 --> 00:23:27.000]  那個康復
[00:23:27.000 --> 00:23:28.000]  治療
[00:23:28.000 --> 00:23:30.000]  都不在人的手裡
[00:23:30.000 --> 00:23:34.000]  所以今天的醫學很昌明
[00:23:34.000 --> 00:23:36.000]  還有一個病
[00:23:38.000 --> 00:23:39.000]  同一種藥
[00:23:39.000 --> 00:23:42.000]  有些人吃什麼藥都沒有
[00:23:42.000 --> 00:23:44.000]  不是那些藥沒有效
[00:23:44.000 --> 00:23:45.000]  體質不同
[00:23:45.000 --> 00:23:47.000]  為什麼吃什麼藥都沒有
[00:23:47.000 --> 00:23:50.000]  為什麼我的藥吃什麼藥都沒有
[00:23:50.000 --> 00:23:52.000]  有個醫生說
[00:23:52.000 --> 00:23:53.000]  醫生
[00:23:53.000 --> 00:23:55.000]  是不是拖針
[00:23:55.000 --> 00:23:56.000]  拖針
[00:23:56.000 --> 00:23:57.000]  這裡加拿大沒有
[00:23:57.000 --> 00:23:59.000]  香港很多人拖針
[00:23:59.000 --> 00:24:02.000]  不是
[00:24:02.000 --> 00:24:04.000]  什麼叫做忍耐
[00:24:04.000 --> 00:24:05.000]  忍耐就是
[00:24:05.000 --> 00:24:08.000]  他用了藥伯做例
[00:24:08.000 --> 00:24:10.000]  藥伯呢
[00:24:10.000 --> 00:24:11.000]  在苦難當中
[00:24:11.000 --> 00:24:12.000]  他有病
[00:24:12.000 --> 00:24:14.000]  遭逢那麼多劫難
[00:24:14.000 --> 00:24:16.000]  抵無完膚
[00:24:16.000 --> 00:24:18.000]  他真的病了
[00:24:18.000 --> 00:24:19.000]  他是一個Patient
[00:24:19.000 --> 00:24:20.000]  是不是
[00:24:20.000 --> 00:24:21.000]  他是不是一個Patient
[00:24:21.000 --> 00:24:22.000]  起碼他病了
[00:24:22.000 --> 00:24:24.000]  走身都病痛
[00:24:24.000 --> 00:24:26.000]  有幾個朋友來
[00:24:26.000 --> 00:24:28.000]  就很不Patient
[00:24:28.000 --> 00:24:29.000]  很沒有耐性
[00:24:29.000 --> 00:24:30.000]  喂 藥伯
[00:24:30.000 --> 00:24:32.000]  你怎麼會這樣
[00:24:32.000 --> 00:24:34.000]  成本一百多這麼大
[00:24:34.000 --> 00:24:35.000]  這麼大張
[00:24:35.000 --> 00:24:37.000]  大部分都是這班朋友
[00:24:37.000 --> 00:24:39.000]  在他面前撒嬌
[00:24:39.000 --> 00:24:40.000]  為什麼你不考慮
[00:24:40.000 --> 00:24:41.000]  什麼悔改
[00:24:41.000 --> 00:24:42.000]  是不是這樣那樣
[00:24:42.000 --> 00:24:43.000]  這樣就行了
[00:24:43.000 --> 00:24:44.000]  這樣就行了
[00:24:44.000 --> 00:24:45.000]  Why don't you do this
[00:24:45.000 --> 00:24:46.000]  Why don't you do that
[00:24:46.000 --> 00:24:48.000]  有沒有這樣翻譯過
[00:24:48.000 --> 00:24:50.000]  有沒有試過
[00:24:50.000 --> 00:24:51.000]  藥伯的朋友
[00:24:51.000 --> 00:24:52.000]  知道什麼意思嗎
[00:24:52.000 --> 00:24:54.000]  藥伯的朋友是Inpatient
[00:24:54.000 --> 00:24:56.000]  藥伯呢
[00:24:56.000 --> 00:24:58.000]  他是Patient
[00:24:58.000 --> 00:25:00.000]  病人
[00:25:00.000 --> 00:25:01.000]  但他有Patient
[00:25:02.000 --> 00:25:04.000]  他的信心
[00:25:04.000 --> 00:25:06.000]  是表現於
[00:25:06.000 --> 00:25:07.000]  他在這裡
[00:25:07.000 --> 00:25:09.000]  內心這麼等候
[00:25:09.000 --> 00:25:11.000]  上帝必定會
[00:25:11.000 --> 00:25:13.000]  平反
[00:25:13.000 --> 00:25:15.000]  必定會主持公道
[00:25:15.000 --> 00:25:17.000]  必定會
[00:25:17.000 --> 00:25:19.000]  將一個美好的答案
[00:25:19.000 --> 00:25:21.000]  給過他
[00:25:21.000 --> 00:25:23.000]  他一點都不急躁
[00:25:23.000 --> 00:25:26.000]  好像那些朋友
[00:25:26.000 --> 00:25:27.000]  急過他那樣
[00:25:27.000 --> 00:25:28.000]  有病
[00:25:28.000 --> 00:25:29.000]  不是
[00:25:29.000 --> 00:25:30.000]  他自己當自己沒有病
[00:25:31.000 --> 00:25:33.000]  而是他信靠上帝
[00:25:33.000 --> 00:25:36.000]  我不是罪人
[00:25:36.000 --> 00:25:38.000]  你所說的罪
[00:25:38.000 --> 00:25:39.000]  在他面前
[00:25:39.000 --> 00:25:41.000]  我已經證實過
[00:25:41.000 --> 00:25:42.000]  你再列舉
[00:25:42.000 --> 00:25:43.000]  我證實
[00:25:43.000 --> 00:25:44.000]  我不是
[00:25:44.000 --> 00:25:45.000]  我不是自以為意
[00:25:45.000 --> 00:25:50.000]  要等候
[00:25:50.000 --> 00:25:54.000]  等候主的日子
[00:25:54.000 --> 00:25:57.000]  然後結局是怎麼樣
[00:25:57.000 --> 00:26:00.000]  阿國書第五章第十一節
[00:26:00.000 --> 00:26:02.000]  他知道主是
[00:26:02.000 --> 00:26:06.000]  充滿憐憫和慈悲的
[00:26:06.000 --> 00:26:09.000]  原來忍耐
[00:26:09.000 --> 00:26:12.000]  是同一件事掛勾的
[00:26:12.000 --> 00:26:14.000]  忍耐需要有盼望
[00:26:14.000 --> 00:26:16.000]  你不要盼望
[00:26:16.000 --> 00:26:18.000]  你忍耐是沒有
[00:26:18.000 --> 00:26:20.000]  沒有意思的
[00:26:20.000 --> 00:26:22.000]  等什麼
[00:26:22.000 --> 00:26:24.000]  有盼望
[00:26:24.000 --> 00:26:26.000]  然後這個盼望
[00:26:26.000 --> 00:26:27.000]  帶來的就是什麼
[00:26:28.000 --> 00:26:30.000]  結局是你知道主是
[00:26:30.000 --> 00:26:32.000]  充滿憐憫和慈悲的
[00:26:32.000 --> 00:26:33.000]  就是主的恩慈
[00:26:33.000 --> 00:26:36.000]  畢德遲書說
[00:26:36.000 --> 00:26:37.000]  我們怎樣
[00:26:37.000 --> 00:26:38.000]  患難就生忍耐
[00:26:38.000 --> 00:26:40.000]  忍耐就生老練
[00:26:40.000 --> 00:26:41.000]  患難
[00:26:41.000 --> 00:26:43.000]  玉白的白鱗
[00:26:43.000 --> 00:26:44.000]  生忍耐
[00:26:44.000 --> 00:26:45.000]  忍耐就生老練
[00:26:45.000 --> 00:26:46.000]  老練是什麼意思
[00:26:46.000 --> 00:26:48.000]  老練其實是一句
[00:26:48.000 --> 00:26:49.000]  character
[00:26:49.000 --> 00:26:52.000]  老練是性格的表現
[00:26:52.000 --> 00:26:55.000]  他怎麼能夠這樣做到
[00:26:55.000 --> 00:26:56.000]  純粹是恩慈
[00:26:57.000 --> 00:26:58.000]  所以呢
[00:26:58.000 --> 00:26:59.000]  那些人評斷人
[00:26:59.000 --> 00:27:00.000]  所以羅馬書說到
[00:27:00.000 --> 00:27:01.000]  那些人
[00:27:01.000 --> 00:27:02.000]  你們不要這麼
[00:27:02.000 --> 00:27:03.000]  impatient
[00:27:03.000 --> 00:27:04.000]  以智以為
[00:27:04.000 --> 00:27:06.000]  看不過眼別人
[00:27:06.000 --> 00:27:07.000]  那些東西
[00:27:07.000 --> 00:27:08.000]  捉痕捉鼻
[00:27:08.000 --> 00:27:09.000]  於是你就去
[00:27:09.000 --> 00:27:10.000]  評斷別人
[00:27:10.000 --> 00:27:12.000]  或者論斷別人
[00:27:12.000 --> 00:27:13.000]  這個字其實
[00:27:13.000 --> 00:27:14.000]  就是審判這個字
[00:27:14.000 --> 00:27:15.000]  同一個字
[00:27:15.000 --> 00:27:17.000]  你自己做了
[00:27:17.000 --> 00:27:18.000]  上帝審判別人
[00:27:18.000 --> 00:27:20.000]  說別人做的事不對
[00:27:20.000 --> 00:27:21.000]  你不知道
[00:27:21.000 --> 00:27:22.000]  你自己做的事
[00:27:22.000 --> 00:27:24.000]  是一模一樣嗎
[00:27:26.000 --> 00:27:27.000]  所以說你不表示
[00:27:27.000 --> 00:27:28.000]  上帝的恩慈
[00:27:28.000 --> 00:27:29.000]  寬容忍耐
[00:27:29.000 --> 00:27:30.000]  為什麼你不可以
[00:27:30.000 --> 00:27:31.000]  恩慈
[00:27:31.000 --> 00:27:32.000]  寬容忍耐
[00:27:32.000 --> 00:27:33.000]  我需要忍耐
[00:27:33.000 --> 00:27:36.000]  而恩慈
[00:27:36.000 --> 00:27:38.000]  需要人善良
[00:27:38.000 --> 00:27:40.000]  如果沒有恩慈
[00:27:40.000 --> 00:27:41.000]  你的善良是什麼
[00:27:41.000 --> 00:27:44.000]  就叫good old man
[00:27:44.000 --> 00:27:46.000]  人越老就越善良
[00:27:46.000 --> 00:27:47.000]  沒有脾氣了
[00:27:47.000 --> 00:27:48.000]  是什麼意思
[00:27:48.000 --> 00:27:50.000]  不是這樣的
[00:27:50.000 --> 00:27:51.000]  下禮拜你們知道了
[00:27:51.000 --> 00:27:52.000]  goodness是什麼
[00:27:52.000 --> 00:27:54.000]  善良是什麼
[00:27:54.000 --> 00:27:55.000]  或者良善是什麼
[00:27:55.000 --> 00:27:58.000]  良善是恩慈的產生
[00:27:58.000 --> 00:28:00.000]  那個恩慈是什麼
[00:28:00.000 --> 00:28:06.000]  在哥林多次所說
[00:28:06.000 --> 00:28:09.000]  愛是忍耐又有恩慈
[00:28:09.000 --> 00:28:11.000]  愛是等等等等
[00:28:11.000 --> 00:28:12.000]  這樣說下去
[00:28:12.000 --> 00:28:16.000]  那些就是良善的表現
[00:28:16.000 --> 00:28:20.000]  好了
[00:28:24.000 --> 00:28:26.000]  我們回顧今天的經文
[00:28:26.000 --> 00:28:32.000]  今天的經文告訴你
[00:28:32.000 --> 00:28:37.000]  如果恩慈是一個藥引的話
[00:28:37.000 --> 00:28:40.000]  那你病癥是什麼
[00:28:40.000 --> 00:28:43.000]  保羅說
[00:28:43.000 --> 00:28:45.000]  所以你這平斷人的他
[00:28:45.000 --> 00:28:46.000]  無論你是誰
[00:28:46.000 --> 00:28:48.000]  也無可推諉
[00:28:48.000 --> 00:28:50.000]  你在什麼事上平斷人
[00:28:50.000 --> 00:28:51.000]  就在什麼事上
[00:28:51.000 --> 00:28:53.000]  定自己的罪
[00:28:53.000 --> 00:28:55.000]  因為你這平斷人的
[00:28:55.000 --> 00:28:59.000]  自己所做的卻和別人一樣
[00:28:59.000 --> 00:29:02.000]  我們知道這樣做的人
[00:29:02.000 --> 00:29:06.000]  上帝必公平地審判他
[00:29:06.000 --> 00:29:09.000]  或者如實地審判他
[00:29:09.000 --> 00:29:10.000]  你這個人
[00:29:10.000 --> 00:29:14.000]  你評論做這樣事的人
[00:29:14.000 --> 00:29:17.000]  自己所做的卻和別人一樣
[00:29:17.000 --> 00:29:18.000]  你自己以為
[00:29:18.000 --> 00:29:21.000]  能夠逃脫上帝的審判嗎
[00:29:21.000 --> 00:29:23.000]  很清楚了
[00:29:23.000 --> 00:29:25.000]  中間說到
[00:29:25.000 --> 00:29:30.000]  自己所做的事和別人一樣
[00:29:30.000 --> 00:29:31.000]  你還去審判別人
[00:29:31.000 --> 00:29:33.000]  上帝是公平地審判的
[00:29:33.000 --> 00:29:38.000]  那為什麼你要急於審判人
[00:29:38.000 --> 00:29:39.000]  《法國書》就說了
[00:29:39.000 --> 00:29:42.000]  有些人急於去審判人
[00:29:42.000 --> 00:29:44.000]  世界的人
[00:29:44.000 --> 00:29:49.000]  這個世界是最不忍耐基督徒的
[00:29:49.000 --> 00:29:53.000]  《法國書》說到不忍耐基督徒
[00:29:53.000 --> 00:29:55.000]  基督徒不忍耐的人
[00:29:55.000 --> 00:30:00.000]  三個朋友
[00:30:00.000 --> 00:30:03.000]  是不忍耐一個真正的異人
[00:30:03.000 --> 00:30:05.000]  他不忍你
[00:30:05.000 --> 00:30:07.000]  所以他逼你
[00:30:07.000 --> 00:30:09.000]  甚至認為你做的事和他不同
[00:30:09.000 --> 00:30:11.000]  《羅馬書》說的
[00:30:11.000 --> 00:30:13.000]  我們是異議為異的人
[00:30:13.000 --> 00:30:15.000]  就不忍耐那些
[00:30:15.000 --> 00:30:19.000]  我們認為做得不對
[00:30:19.000 --> 00:30:21.000]  做得不夠好的人
[00:30:21.000 --> 00:30:23.000]  病症也是一樣
[00:30:23.000 --> 00:30:26.000]  我們要急於做審判官
[00:30:26.000 --> 00:30:29.000]  要去審人
[00:30:29.000 --> 00:30:31.000]  判人有罪
[00:30:31.000 --> 00:30:34.000]  這就是剛剛做錯的事
[00:30:34.000 --> 00:30:36.000]  我們知道上帝會審判
[00:30:36.000 --> 00:30:38.000]  所以我們不要急於評斷人
[00:30:38.000 --> 00:30:41.000]  因為知道上帝有審判
[00:30:41.000 --> 00:30:43.000]  我們要忍耐
[00:30:43.000 --> 00:30:45.000]  我們有冤屈
[00:30:45.000 --> 00:30:47.000]  我們有怨氣
[00:30:47.000 --> 00:30:49.000]  不要彼此埋怨
[00:30:49.000 --> 00:30:51.000]  《羅馬書》說
[00:30:51.000 --> 00:30:55.000]  我們知道上帝會主持公道
[00:30:55.000 --> 00:31:01.000]  大家沒有聖經的手頭
[00:31:01.000 --> 00:31:03.000]  你聽我讀的提多書
