
[00:00:00.000 --> 00:00:01.400]  讓我們打開神的話語
[00:18:19.000 --> 00:18:21.600]  從山谷中流出水來
[00:18:21.600 --> 00:18:26.600]  那地有小麥大麥葡萄樹無花果樹
[00:18:26.600 --> 00:18:30.400]  石榴樹橄欖樹和吾物
[00:18:30.400 --> 00:18:33.600]  一個流乃與物之地
[00:18:33.600 --> 00:18:38.600]  他們吃的食物再不只是單一味獨孤一味的瑪那
[00:18:38.600 --> 00:18:41.800]  而是神為他們預備一個流乃與物之地
[00:18:41.800 --> 00:18:45.000]  是一個豐富資源的地方
[00:18:45.000 --> 00:18:46.600]  從今以後
[00:18:46.600 --> 00:18:50.200]  他們的生活就不再一樣
[00:18:50.200 --> 00:18:54.600]  原來神的供應就是這麼豐富
[00:18:54.600 --> 00:18:56.600]  同樣耶穌來
[00:18:56.600 --> 00:18:58.400]  祂很想告訴我們
[00:18:58.400 --> 00:19:01.000]  祂來是要叫人得生命
[00:19:01.000 --> 00:19:04.200]  並且得的更豐盛
[00:19:04.200 --> 00:19:06.200]  弟兄姊妹你信了耶穌之後
[00:19:06.200 --> 00:19:08.800]  你的生命究竟豐不豐盛?
[00:19:08.800 --> 00:19:11.800]  你的生命有沒有常常流露到神的恩典
[00:19:11.800 --> 00:19:14.800]  在你的生命裏面流露出來呢?
[00:19:14.800 --> 00:19:18.600]  即是神要以斯列人在耶利哥的平原裏面
[00:19:18.600 --> 00:19:20.400]  守如意紀念神
[00:19:20.400 --> 00:19:23.800]  是讓他們能夠再次數算神給他們的拯救
[00:19:23.800 --> 00:19:26.800]  神將他們遺留的地方帶出來
[00:19:26.800 --> 00:19:30.600]  要他們能夠成為迦南裏面一個主人
[00:19:30.600 --> 00:19:33.400]  他們再不是奴隸
[00:19:33.400 --> 00:19:37.000]  常常數算主的恩典
[00:19:37.000 --> 00:19:41.200]  思念神的恩
[00:19:41.200 --> 00:19:43.000]  在我人生裏面
[00:19:43.000 --> 00:19:44.800]  我從來都沒有想過
[00:19:44.800 --> 00:19:46.600]  我可以一家四口
[00:19:46.600 --> 00:19:50.400]  駕著車由深圳一路去到潮州
[00:19:50.400 --> 00:19:53.200]  我太太的家鄉
[00:19:53.200 --> 00:19:54.800]  上個星期我就一家四口
[00:19:54.800 --> 00:19:57.200]  駕著車一路去到潮州
[00:19:57.200 --> 00:20:00.000]  駕了五個多小時
[00:20:00.000 --> 00:20:03.200]  一路行一家四口的車裏面
[00:20:03.200 --> 00:20:07.800]  很多的溝通很多的傾談
[00:20:07.800 --> 00:20:09.800]  去到潮州的時候
[00:20:09.800 --> 00:20:13.600]  就找到我太太出生的一個屋
[00:20:13.600 --> 00:20:15.200]  這間屋很小
[00:20:15.200 --> 00:20:18.400]  但是是我太太出生的地方
[00:20:18.400 --> 00:20:21.600]  結果我們阿公
[00:20:21.600 --> 00:20:23.600]  我太太和兩個孫
[00:20:23.600 --> 00:20:27.000]  就在這個地方裏面拍照留念
[00:20:27.000 --> 00:20:28.200]  三代
[00:20:28.200 --> 00:20:32.400]  原來這間屋竟然是阿公出生的地方
[00:20:32.400 --> 00:20:36.200]  我就覺得這是神給我們的恩典
[00:20:36.200 --> 00:20:38.200]  我們就在這間屋的門前
[00:20:38.200 --> 00:20:42.200]  一起拍照留念
[00:20:42.200 --> 00:20:44.000]  頂姐妹今天
[00:20:44.000 --> 00:20:46.400]  神在你的生命裏面
[00:20:46.400 --> 00:20:49.200]  給你有什麼恩典
[00:20:49.200 --> 00:20:51.000]  可能是你數都沒有數過
[00:20:51.000 --> 00:20:53.400]  想都沒有想過
[00:20:53.400 --> 00:20:57.400]  神要以色列人在曠野這個地方裏面
[00:20:57.400 --> 00:20:59.600]  他能夠一路一路進前
[00:20:59.600 --> 00:21:01.400]  帶他們去到耶和華
[00:21:01.400 --> 00:21:05.000]  神為他們預備流奶與麥的迦南地
[00:21:05.000 --> 00:21:08.400]  神叫他們再一次在耶利哥的平原裏面
[00:21:08.400 --> 00:21:10.000]  他們行割泥
[00:21:10.000 --> 00:21:12.000]  叫他們能夠守如月節
[00:21:12.000 --> 00:21:16.600]  叫他們能夠享用迦南地所出產的所有的食物
[00:21:16.600 --> 00:21:19.200]  這個全是神的恩典
[00:21:19.200 --> 00:21:22.000]  更加神要他們做些什麼呢
[00:21:22.000 --> 00:21:24.000]  神藉著約書亞
[00:21:24.000 --> 00:21:29.600]  給約書亞看見神要人走一條什麼路上
[00:21:29.600 --> 00:21:32.000]  在第十三至第十五節裏面
[00:21:32.000 --> 00:21:34.400]  約書亞作為軍隊的統領
[00:21:34.400 --> 00:21:36.000]  作為以色列人的帥令
[00:21:36.000 --> 00:21:38.800]  他必定要多些去了解
[00:21:38.800 --> 00:21:42.400]  耶利哥的戰士應該怎樣去準備
[00:21:42.400 --> 00:21:44.200]  當他聖經裏面講到
[00:21:44.200 --> 00:21:46.200]  約書亞靠近耶利哥的時候
[00:21:46.200 --> 00:21:48.600]  他就舉目觀看
[00:21:48.600 --> 00:21:51.800]  是要看遠些看真些看得仔細些
[00:21:51.800 --> 00:21:57.000]  正正他全神很專注去看耶利哥的城牆的時候
[00:21:57.000 --> 00:21:59.000]  聖經裏面講不了
[00:21:59.000 --> 00:22:00.000]  突然之間
[00:22:00.000 --> 00:22:02.800]  突然之間有一個人出現在他的面前
[00:22:02.800 --> 00:22:05.800]  這個人竟然拿著一把刀
[00:22:05.800 --> 00:22:08.400]  約書亞沒有懼怕
[00:22:08.400 --> 00:22:11.200]  約書亞就走去跟他說
[00:22:11.200 --> 00:22:15.400]  你是幫助我們還是幫助我們的敵人呢
[00:22:15.400 --> 00:22:17.200]  這個拿著刀的人就說
[00:22:17.200 --> 00:22:23.400]  都不是,我們是要作為耶和華軍隊的元帥
[00:22:23.400 --> 00:22:25.600]  神要約書亞知道
[00:22:25.600 --> 00:22:28.600]  接下來以色列人每一場的戰爭
[00:22:28.600 --> 00:22:32.000]  是一個什麼樣的戰爭
[00:22:32.000 --> 00:22:35.400]  神讓約書亞能夠重新來看見
[00:22:35.400 --> 00:22:40.000]  約書亞聽到這個人說
[00:22:40.000 --> 00:22:42.000]  他是軍隊的元帥的時候
[00:22:42.000 --> 00:22:44.000]  第十四第十五節裏面
[00:22:44.000 --> 00:22:47.600]  約書亞就有回應讓我們一起讀
[00:22:47.600 --> 00:22:50.600]  約書亞就俯伏在地下拜
[00:22:50.600 --> 00:22:54.600]  說我主有什麼吩咐服人
[00:22:54.600 --> 00:22:58.600]  耶和華軍隊的元帥對約書亞說
[00:22:58.600 --> 00:23:01.200]  把你腳上的鞋脫下來
[00:23:01.200 --> 00:23:04.600]  因為你所站的地方是聖地
[00:23:04.600 --> 00:23:08.400]  約書亞就照著行了
[00:23:08.400 --> 00:23:10.600]  短短幾節的經文
[00:23:10.600 --> 00:23:16.200]  我們見到約書亞聽到耶和華軍隊的元帥這樣回應的時候
[00:23:16.200 --> 00:23:21.800]  他的生命就全然的降伏在神的根前
[00:23:21.800 --> 00:23:23.600]  約書亞的回應是什麼呢
[00:23:23.600 --> 00:23:25.800]  他就俯伏在地裏面下拜
[00:23:25.800 --> 00:23:28.400]  他對神有一種敬畏的心
[00:23:28.400 --> 00:23:30.400]  他更加來到他的面前說
[00:23:30.400 --> 00:23:35.000]  我主有什麼吩咐服人
[00:23:35.000 --> 00:23:39.000]  那種謙卑那種信服的表達
[00:23:39.000 --> 00:23:41.000]  神的吩咐
[00:23:41.000 --> 00:23:45.400]  在整本聖經由舊約到新約一共有七百六十六次出道
[00:23:45.400 --> 00:23:48.000]  講到神吩咐
[00:23:48.000 --> 00:23:50.800]  但當你仔細去看約書亞記的時候
[00:23:50.800 --> 00:23:57.400]  整個約書亞記就有五十八次講到耶和華神吩咐
[00:23:57.400 --> 00:24:01.400]  我們看到約書亞是一個非常願意去聆聽
[00:24:01.400 --> 00:24:06.200]  去尋求去信服聽神吩咐的人
[00:24:06.200 --> 00:24:11.000]  所以當耶和華軍隊的元帥叫他將腳上的鞋脫下來的時候
[00:24:11.000 --> 00:24:13.400]  他是甘心樂意的脫下
[00:24:13.400 --> 00:24:17.600]  是在表達他願意將這個帶領的權柄
[00:24:17.600 --> 00:24:23.200]  這個軍隊的權柄都交在他的手裏面
[00:24:23.200 --> 00:24:25.200]  頂多我們不要忘記
[00:24:25.200 --> 00:24:26.800]  昔日的約書亞
[00:24:26.800 --> 00:24:30.600]  他帶領以色列人打過一場一場又一場的勝利
[00:24:30.600 --> 00:24:33.000]  當他看到《春夏及記》第十七章的時候
[00:24:33.000 --> 00:24:35.200]  他就經歷摩西山上的禱告
[00:24:35.200 --> 00:24:41.000]  約書亞就帶著以色列的百姓在山下擊敗那些亞馬力人
[00:24:41.000 --> 00:24:43.600]  當我看到《文素記》第21章的時候
[00:24:43.600 --> 00:24:45.600]  神打發黃蜂在他們的前頭
[00:24:45.600 --> 00:24:48.200]  他們就擊敗了亞摩尼王
[00:24:48.200 --> 00:24:50.600]  《文素記》第31章的時候
[00:24:50.600 --> 00:24:54.200]  他們沒有經過節選一兵一卒
[00:24:54.200 --> 00:24:58.000]  他們就打敗了米殿人
[00:24:58.000 --> 00:25:00.800]  約書亞經歷了很多場的爭戰
[00:25:00.800 --> 00:25:03.400]  經歷了很多場的勝利
[00:25:03.400 --> 00:25:07.600]  但是今天他聽到這個使者說
[00:25:07.600 --> 00:25:11.600]  我就是耶和華軍隊的元帥的時候
[00:25:11.600 --> 00:25:14.600]  他願意將這個帶領的主權
[00:25:14.600 --> 00:25:18.800]  交給這個使者的身上
[00:25:18.800 --> 00:25:25.000]  約書亞甘願降伏順服神的權柄
[00:25:25.000 --> 00:25:27.200]  頂尖的女信主耶穌
[00:25:27.200 --> 00:25:29.600]  你有多少順服神呢?
[00:25:29.600 --> 00:25:33.200]  你有多少降伏在神的面前呢?
[00:25:33.200 --> 00:25:37.000]  當戴德生他聽到神的吩咐
[00:25:37.000 --> 00:25:41.000]  要他離開家鄉去到中國傳揚福音的時候
[00:25:41.000 --> 00:25:43.800]  當時他有一位未婚妻
[00:25:43.800 --> 00:25:48.200]  他的未婚妻極力的反對他要去中國傳福音
[00:25:48.200 --> 00:25:50.000]  經過一段時間
[00:25:50.000 --> 00:25:53.800]  戴德生甘願順服在神的面前
[00:25:53.800 --> 00:25:56.600]  結果就和這個未婚妻分手
[00:25:56.600 --> 00:25:59.600]  獨自去到中國來傳揚福音
[00:25:59.600 --> 00:26:03.400]  一個願意將主權交給耶和華上帝的人
[00:26:03.400 --> 00:26:08.000]  神必定會大大的祝福和使用他
[00:26:08.000 --> 00:26:11.400]  弟兄姊妹今天我們有沒有約書亞這種降伏
[00:26:11.400 --> 00:26:14.200]  我們有沒有約書亞這種常常來到神的面前
[00:26:14.200 --> 00:26:17.400]  主啊!你有什麼吩咐僕人呢?
[00:26:17.400 --> 00:26:20.000]  當我們聽到神的吩咐的時候
[00:26:20.000 --> 00:26:24.400]  我們有沒有願意順服的答上?
[00:26:24.400 --> 00:26:25.800]  有一個人
[00:26:25.800 --> 00:26:28.000]  這個人叫做何輝
[00:26:28.000 --> 00:26:30.600]  他出生在一個很貧窮的家庭
[00:26:30.600 --> 00:26:32.200]  他努力向上
[00:26:32.200 --> 00:26:33.600]  一路向上一路向上
[00:26:33.600 --> 00:26:38.000]  結果他成了一間上市公司的總裁
[00:26:38.000 --> 00:26:41.400]  但是正正在他人生裏面事業最高峰的時候
[00:26:41.400 --> 00:26:43.800]  他就遇到一個嚴重的交通意外
[00:26:43.800 --> 00:26:45.000]  他癱瘓了
[00:26:45.000 --> 00:26:46.200]  不單止癱瘓了
[00:26:46.200 --> 00:26:48.400]  他的腦部受了很嚴重的震動
[00:26:48.400 --> 00:26:52.000]  他的視力只剩下五成
[00:26:52.000 --> 00:26:54.400]  正正在他治療的期間
[00:26:54.400 --> 00:26:56.600]  和他青梅竹馬的太太
[00:26:56.600 --> 00:26:59.400]  常常地載他出車載他進醫院
[00:26:59.400 --> 00:27:02.400]  有一次就載他去醫院的途中
[00:27:02.400 --> 00:27:04.400]  又遇到交通意外
[00:27:04.400 --> 00:27:08.200]  他的太太就離開了這個世界
[00:27:08.200 --> 00:27:11.800]  當時的何輝心裏面有很多疑問
[00:27:11.800 --> 00:27:13.600]  為什麼?為什麼?
[00:27:13.600 --> 00:27:16.000]  為什麼偏偏是我?
[00:27:16.000 --> 00:27:17.800]  但是當他安靜下來
[00:27:17.800 --> 00:27:20.600]  當他能夠與神相遇的時候
[00:27:20.600 --> 00:27:22.600]  他的人生不再一樣
[00:27:22.600 --> 00:27:25.200]  他再不埋怨再不批評
[00:27:25.200 --> 00:27:27.000]  他就坐著輪椅
[00:27:27.000 --> 00:27:28.800]  這裏去那裏去
[00:27:28.800 --> 00:27:33.000]  與人分享福音的大能
[00:27:33.000 --> 00:27:34.600]  弟兄姊妹今日
[00:27:34.600 --> 00:27:38.600]  人生活在不斷的亡亡亡的裏面
[00:27:38.600 --> 00:27:40.600]  神就帶領這班以色列人
[00:27:40.600 --> 00:27:42.200]  在這個平原裏面
[00:27:42.200 --> 00:27:45.000]  不是教他們怎樣做到軍事的部署
[00:27:45.000 --> 00:27:48.600]  不是教他們怎樣養兵去生息
[00:27:48.600 --> 00:27:50.800]  神就叫這班以色列人
[00:27:50.800 --> 00:27:54.200]  來到耶利哥的平原裏面
[00:27:54.200 --> 00:27:56.000]  叫他們施行國禮
[00:27:56.000 --> 00:27:57.600]  重新的看見
[00:27:57.600 --> 00:28:01.800]  他們是神所揀選的屬神的兒女
[00:28:01.800 --> 00:28:04.000]  讓他們能夠再次守禦節
[00:28:04.000 --> 00:28:05.800]  紀念神的拯救
[00:28:05.800 --> 00:28:08.200]  神給他們的生命不再一樣
[00:28:08.200 --> 00:28:11.800]  更加神要他們能夠重新的看見
[00:28:11.800 --> 00:28:14.800]  往後的路不是自己的路
[00:28:14.800 --> 00:28:17.600]  往後的路是耶和華一步一步
[00:28:17.600 --> 00:28:21.000]  帶他們行走這條德性的路
[00:28:21.000 --> 00:28:25.200]  弟兄姊妹在亡亡的人生裏面
[00:28:25.200 --> 00:28:28.000]  你正在行一條什麼路呢?
[00:28:28.000 --> 00:28:30.600]  你有沒有空間坐下來
[00:28:30.600 --> 00:28:32.000]  停一停
[00:28:32.000 --> 00:28:33.200]  想一想
[00:28:33.200 --> 00:28:34.600]  看清楚
[00:28:34.600 --> 00:28:39.000]  神怎樣帶領你行走你人生的路程
[00:28:39.000 --> 00:28:41.400]  年老的摩西
[00:28:41.400 --> 00:28:46.000]  在他人生裏面有一個很深切的體會
[00:28:46.000 --> 00:28:48.400]  詩篇九十篇第十節裏面說
[00:28:48.400 --> 00:28:50.200]  一生的年日是七十
[00:28:50.200 --> 00:28:52.600]  如果強壯些可以去到八十
[00:28:52.600 --> 00:28:56.400]  但是當中可以誇耀的究竟是什麼呢?
[00:28:56.400 --> 00:28:58.800]  只不過是轉眼成空
[00:28:58.800 --> 00:29:01.200]  我們便如飛而去
[00:29:01.200 --> 00:29:03.400]  人生非常短暫
[00:29:03.400 --> 00:29:05.600]  究竟牢牢碌碌
[00:29:05.600 --> 00:29:08.200]  人生為什麼呢?
[00:29:08.200 --> 00:29:10.600]  他學會了一個很寶貴的功課
[00:29:10.600 --> 00:29:13.000]  讓我們一起讀出第十二節
[00:29:13.000 --> 00:29:14.800]  求祢指教我們
[00:29:14.800 --> 00:29:17.600]  怎樣數算自己的日子
[00:29:17.600 --> 00:29:21.600]  好叫我們得著智慧的心
[00:29:21.600 --> 00:29:25.000]  頂姐妹這個是不是你內心裏面的渴求呢?
[00:29:25.000 --> 00:29:26.600]  這個是不是你現在裏面
[00:29:26.600 --> 00:29:27.800]  很想停一停
[00:29:27.800 --> 00:29:28.800]  想一想
[00:29:28.800 --> 00:29:34.600]  看清楚神怎樣帶領你人生的路徑
[00:29:34.600 --> 00:29:37.000]  求神教導我
[00:29:37.000 --> 00:29:38.400]  亦都教導你
[00:29:38.400 --> 00:29:41.600]  怎樣數算我們在世的日子
[00:29:41.600 --> 00:29:44.600]  好叫我們能夠得著智慧的心
[00:29:44.600 --> 00:29:46.600]  我們人生的路上
[00:29:46.600 --> 00:29:48.600]  要成為一個活出
[00:29:48.600 --> 00:29:50.600]  活出基督在我們生命裏面
[00:29:50.600 --> 00:29:52.600]  一個活的見證
[00:29:52.600 --> 00:29:55.600]  讓我們同心低頭來禱告
[00:29:55.600 --> 00:29:58.200]  天父我們多謝你
[00:29:58.200 --> 00:29:59.400]  藉著昔日
[00:29:59.400 --> 00:30:02.600]  你帶領以色列人的路程
[00:30:02.600 --> 00:30:04.200]  你帶領以色列人
[00:30:04.200 --> 00:30:06.000]  每一個的片段
[00:30:06.000 --> 00:30:08.800]  都成為我們生命裏面的反思
[00:30:08.800 --> 00:30:11.400]  多謝你今天我們已經成為屬你的兒女
[00:30:11.400 --> 00:30:14.600]  我們都經歷到耶穌基督給我們的救恩
[00:30:14.600 --> 00:30:16.000]  主啊求你來
[00:30:16.000 --> 00:30:18.400]  常常的向我們來說話
[00:30:18.400 --> 00:30:21.400]  給我們一個謙卑受教信服的心
[00:30:21.400 --> 00:30:23.200]  讓我們活著每一天
[00:30:23.200 --> 00:30:25.200]  我們能夠討你而活
[00:30:25.200 --> 00:30:26.400]  活著每一天
[00:30:26.400 --> 00:30:28.600]  我們都叫你的名被高舉
[00:30:28.600 --> 00:30:29.600]  神啊
[00:30:29.600 --> 00:30:31.600]  我們都願意在你的面前
[00:30:31.600 --> 00:30:33.600]  成為你自己的傭人
[00:30:33.600 --> 00:30:35.800]  讓別人從我們的身上
[00:30:35.800 --> 00:30:37.800]  就能夠見到耶穌基督
[00:30:37.800 --> 00:30:39.800]  那種寶貴的香氣
[00:30:39.800 --> 00:30:41.400]  祝福我們頌鼎姐妹
[00:30:41.400 --> 00:30:43.400]  讓我們在新年的期間
[00:30:43.400 --> 00:30:44.800]  我們都有機會
[00:30:44.800 --> 00:30:46.800]  我們都有空間停下來
[00:30:46.800 --> 00:30:48.000]  想一想
[00:30:48.000 --> 00:30:49.200]  看清楚
[00:30:49.200 --> 00:30:50.400]  神啊幫助我們
[00:30:50.400 --> 00:30:52.200]  多謝主聽我們的禱告
[00:30:52.200 --> 00:30:54.000]  奉耶穌基督你的聖名
[00:30:54.000 --> 00:30:55.000]  阿門
