
[00:00:00.000 --> 00:00:05.480]  各位吾安 主來平安 願上主的恩典常與眾人同在
[00:19:30.400 --> 00:19:31.400]  在天上的法庭
[00:19:31.400 --> 00:19:35.400]  神從來沒有間斷的掌權
[00:19:35.400 --> 00:19:36.400]  二十八節說
[00:19:36.400 --> 00:19:41.400]  做了你的手和指意所預定要成就的事
[00:19:41.400 --> 00:19:43.400]  意味著這些事情不是失控
[00:19:43.400 --> 00:19:45.400]  是因為上帝已經一早
[00:19:45.400 --> 00:19:47.400]  在祂預定的計劃裡
[00:19:47.400 --> 00:19:48.400]  這些事會發生
[00:19:48.400 --> 00:19:51.400]  正在實現中
[00:19:51.400 --> 00:19:53.400]  既然遭遇敵黨神的工作
[00:19:53.400 --> 00:19:55.400]  是一早預定的
[00:19:55.400 --> 00:19:59.400]  試圖要向神尋求力量去面對
[00:19:59.400 --> 00:20:03.400]  他們怎樣去求呢?
[00:20:03.400 --> 00:20:04.400]  第廿九節
[00:20:04.400 --> 00:20:05.400]  祂說:主啊
[00:20:05.400 --> 00:20:07.400]  現在求祢監察
[00:20:07.400 --> 00:20:09.400]  他們的威嚇
[00:20:09.400 --> 00:20:12.400]  請祢獨人放膽講祢的道
[00:20:12.400 --> 00:20:14.400]  監察的意思是
[00:20:14.400 --> 00:20:15.400]  看緊
[00:20:15.400 --> 00:20:17.400]  注視著
[00:20:17.400 --> 00:20:21.400]  意味著很關心很緊張這件事
[00:20:21.400 --> 00:20:24.400]  門徒面對敵黨的威嚇
[00:20:24.400 --> 00:20:26.400]  叫神看緊
[00:20:26.400 --> 00:20:28.400]  看得很緊
[00:20:28.400 --> 00:20:31.400]  但信徒沒有求神去報復
[00:20:31.400 --> 00:20:32.400]  去審判
[00:20:32.400 --> 00:20:36.400]  或者可否將難阻的迫害拿走
[00:20:36.400 --> 00:20:39.400]  他們只是憑信心交給神
[00:20:39.400 --> 00:20:41.400]  由神去掌管
[00:20:41.400 --> 00:20:43.400]  由神去判斷
[00:20:43.400 --> 00:20:47.400]  更加求主去顧念他們門徒當時面對的困境
[00:20:47.400 --> 00:20:50.400]  他們緊張的目的只有一個
[00:20:50.400 --> 00:20:55.400]  就是給他們勇氣放膽宣講神的道
[00:20:55.400 --> 00:20:58.400]  他們很清晰知道他們要做什麼
[00:20:58.400 --> 00:21:00.400]  祂求的是伸出祢的手來
[00:21:00.400 --> 00:21:02.400]  讓醫治神蹟騎士
[00:21:02.400 --> 00:21:06.400]  藉著聖瀑耶穌的名行出來
[00:21:06.400 --> 00:21:09.400]  伸出祢的手是表示上帝的大能大力
[00:21:09.400 --> 00:21:11.400]  上帝賜下能力
[00:21:11.400 --> 00:21:14.400]  以示他們有能力去施行神蹟騎士
[00:21:14.400 --> 00:21:16.400]  不是為了自己有多威風
[00:21:16.400 --> 00:21:18.400]  是能夠去外顯
[00:21:18.400 --> 00:21:23.400]  藉著外顯的工作去見證耶穌的權能
[00:21:23.400 --> 00:21:25.400]  他們的禱告蒙英韻
[00:21:25.400 --> 00:21:28.400]  聚會的地方震動
[00:21:28.400 --> 00:21:31.400]  意味著神的臨在
[00:21:31.400 --> 00:21:33.400]  接著他們被聖靈充滿
[00:21:33.400 --> 00:21:37.400]  繼續放膽宣講神的道
[00:21:37.400 --> 00:21:39.400]  我們看見這些禱告
[00:21:39.400 --> 00:21:42.400]  很清晰的目標
[00:21:42.400 --> 00:21:46.400]  初期教會知道他們的首要任務是宣教
[00:21:46.400 --> 00:21:50.400]  試圖沒有直接去祈求改變客觀環境的艱難
[00:21:50.400 --> 00:21:53.400]  即是拿走很多困難
[00:21:53.400 --> 00:21:55.400]  他們只是求神彰顯他們的工作
[00:21:55.400 --> 00:21:57.400]  加能賜力給使徒
[00:21:57.400 --> 00:22:00.400]  為了要完成他們的使命
[00:22:00.400 --> 00:22:02.400]  在我們很多的掙扎
[00:22:02.400 --> 00:22:04.400]  很多的挑戰
[00:22:04.400 --> 00:22:06.400]  大大小小的生命優先次序裡
[00:22:06.400 --> 00:22:08.400]  在我們的禱告中
[00:22:08.400 --> 00:22:10.400]  我們有沒有找到
[00:22:10.400 --> 00:22:14.400]  我們最重要成就的是什麼
[00:22:14.400 --> 00:22:16.400]  這個禱告的模式
[00:22:16.400 --> 00:22:19.400]  可以應用在我們平時面對的困境裡
[00:22:19.400 --> 00:22:22.400]  我嘗試這樣去整合一下
[00:22:22.400 --> 00:22:25.400]  第一,我們不是看環境
[00:22:25.400 --> 00:22:29.400]  而是思想肯定神的主權
[00:22:29.400 --> 00:22:31.400]  既然神是掌管萬有
[00:22:31.400 --> 00:22:34.400]  只要我們願意去信服神的帶領
[00:22:34.400 --> 00:22:36.400]  我們就不會那麼害怕
[00:22:36.400 --> 00:22:39.400]  不是不害怕,而是不會那麼害怕
[00:22:39.400 --> 00:22:41.400]  當然,是否願意信服神的帶領
[00:22:41.400 --> 00:22:44.400]  是另一個掙扎
[00:22:44.400 --> 00:22:46.400]  Walter Harrison 這樣說過
[00:22:46.400 --> 00:22:48.400]  如果你信神是大的
[00:22:48.400 --> 00:22:50.400]  你會覺得你的問題是小的
[00:22:50.400 --> 00:22:52.400]  如果你信神是小的
[00:22:52.400 --> 00:22:55.400]  你會覺得你的問題是很大的
[00:22:55.400 --> 00:22:57.400]  如果當我們的眼光
[00:22:57.400 --> 00:22:59.400]  只鎖定在我自己的能力
[00:22:59.400 --> 00:23:01.400]  我們眼前的困境
[00:23:01.400 --> 00:23:03.400]  問題很自然
[00:23:03.400 --> 00:23:05.400]  會佔據我們生命裡很大的範疇
[00:23:05.400 --> 00:23:07.400]  佔據很多心思意念
[00:23:07.400 --> 00:23:09.400]  我覺得問題很大很難解決
[00:23:09.400 --> 00:23:11.400]  但如果我們有信心
[00:23:11.400 --> 00:23:13.400]  去投靠一個有能力的神
[00:23:13.400 --> 00:23:15.400]  問題就變得小很多了
[00:23:15.400 --> 00:23:18.400]  第二,我們不是看自己的心意
[00:23:18.400 --> 00:23:20.400]  而是將自己交託給主
[00:23:20.400 --> 00:23:22.400]  成就主託付給我們的使命
[00:23:22.400 --> 00:23:24.400]  這個說法是很容易的
[00:23:24.400 --> 00:23:29.400]  這是我自己最大的掙扎
[00:23:29.400 --> 00:23:34.400]  這份心志不是上帝成就我的心意
[00:23:34.400 --> 00:23:36.400]  而是我成就上帝的心意
[00:23:36.400 --> 00:23:42.400]  回看剛才我們回望彼得走過的心路歷程
[00:23:42.400 --> 00:23:44.400]  得到我們的一個借鏡
[00:23:44.400 --> 00:23:47.400]  在我們與主相遇的歷程裡
[00:23:47.400 --> 00:23:51.400]  我們不去忘記我們領受過上帝的恩情
[00:23:51.400 --> 00:23:54.400]  以致我們被主的愛去激勵
[00:23:54.400 --> 00:23:55.400]  我們很想去回應
[00:23:55.400 --> 00:23:57.400]  但迫不了
[00:23:57.400 --> 00:23:59.400]  我們沒有經歷過上帝的愛
[00:23:59.400 --> 00:24:01.400]  迫我們自己去做很多事
[00:24:01.400 --> 00:24:03.400]  這是做出來的
[00:24:03.400 --> 00:24:06.400]  是我們裡面心間細作
[00:24:06.400 --> 00:24:09.400]  與上帝相交,經歷過上帝的好
[00:24:09.400 --> 00:24:12.400]  我們很想有一點一滴去回應
[00:24:12.400 --> 00:24:15.400]  人可以因為仇恨,因為憤怒
[00:24:15.400 --> 00:24:17.400]  一樣做出一些很勇猛的事
[00:24:17.400 --> 00:24:20.400]  不過結果是一個很大的傷害
[00:24:20.400 --> 00:24:22.400]  唯有我們經歷過被神的愛
[00:24:22.400 --> 00:24:27.400]  去推動我們所做的事是一個祝福
[00:24:27.400 --> 00:24:29.400]  第三,我們不是靠自己的能力
[00:24:29.400 --> 00:24:30.400]  而是仰望神的同在
[00:24:30.400 --> 00:24:33.400]  神在當中的加能賜力
[00:24:33.400 --> 00:24:37.400]  如何得到上帝在當中的加能賜力呢?
[00:24:37.400 --> 00:24:42.400]  這段經文有兩次提到被聖靈充滿
[00:24:42.400 --> 00:24:45.400]  我想花點時間和大家思索一下
[00:24:45.400 --> 00:24:49.400]  什麼叫做被聖靈充滿
[00:24:49.400 --> 00:24:52.400]  在初期教會,因著舊屬歷史的發展
[00:24:52.400 --> 00:24:55.400]  確實神可以有些很特殊的恩典
[00:24:55.400 --> 00:24:58.400]  聖靈將有一些很特別的工作
[00:24:58.400 --> 00:25:01.400]  但回到今天我們很恆常的情況
[00:25:01.400 --> 00:25:03.400]  想和大家參考兩段經文
[00:25:03.400 --> 00:25:06.400]  去思索什麼叫做被聖靈充滿
[00:25:06.400 --> 00:25:09.400]  在二弗所書五章十八節說
[00:25:09.400 --> 00:25:15.400]  「不要醉酒,酒能使人放蕩,要被聖靈充滿」
[00:25:15.400 --> 00:25:20.400]  保羅用了醉酒之後失控的表現
[00:25:20.400 --> 00:25:25.400]  去襯托出相反被聖靈充滿的生命
[00:25:25.400 --> 00:25:28.400]  意味著一個有聖靈同在
[00:25:28.400 --> 00:25:30.400]  有神掌管的生命應該是怎樣呢?
[00:25:30.400 --> 00:25:32.400]  有分寸、有節制
[00:25:32.400 --> 00:25:35.400]  有聖靈管轄著那種合宜的表現
[00:25:35.400 --> 00:25:38.400]  回看原文的文法
[00:25:38.400 --> 00:25:41.400]  被聖靈充滿不是某個很特別的事
[00:25:41.400 --> 00:25:44.400]  是一個短暫的、很特別的特殊經歷
[00:25:44.400 --> 00:25:48.400]  是一個持續長期的一個屬靈的狀態
[00:25:48.400 --> 00:25:50.400]  表示在我們的生活裡
[00:25:50.400 --> 00:25:52.400]  每一個細節無時無刻
[00:25:52.400 --> 00:25:55.400]  有神的靈在掌管我們
[00:25:55.400 --> 00:25:59.400]  我們的心怎樣可以被神的靈去掌管呢?
[00:25:59.400 --> 00:26:03.400]  我們參照了兩段頗平衡的經文
[00:26:03.400 --> 00:26:08.400]  如果二弗所書說「不要醉酒,酒能使人放蕩,要被聖靈充滿」
[00:26:08.400 --> 00:26:15.400]  哥羅西書說「要用各人的智慧,把基督的道豐豐富富存在心裡」
[00:26:15.400 --> 00:26:17.400]  其他那些是頗平衡的
[00:26:17.400 --> 00:26:25.400]  「要用詩歌、讚美詩、靈歌彼此對唱,口唱收我讚美主,奉我主的名,常常感謝父神」
[00:26:25.400 --> 00:26:33.400]  我們的心擺了很多東西在這裡
[00:26:33.400 --> 00:26:35.400]  如果有很多垃圾的話
[00:26:35.400 --> 00:26:37.400]  我們沒有空間去擺一些重要的東西
[00:26:37.400 --> 00:26:43.400]  這裡教我們要留有空間將上帝的說話藏在我們心裡
[00:26:43.400 --> 00:26:46.400]  聖靈做事不可以憑空去做
[00:26:46.400 --> 00:26:49.400]  聖靈藉著神的說話作為我們的根基
[00:26:49.400 --> 00:26:51.400]  掌管我們的生命
[00:26:51.400 --> 00:26:54.400]  帶領我們去信服神的引導
[00:26:54.400 --> 00:26:59.400]  我嘗試用以下三項的屬靈操練和大家去互勉
[00:26:59.400 --> 00:27:03.400]  第一個,我們要紮根在上帝的說話
[00:27:03.400 --> 00:27:06.400]  以上帝的說話作為我們的根基
[00:27:06.400 --> 00:27:10.400]  第二,我們要藉著禱告去信服聖靈的帶領
[00:27:10.400 --> 00:27:13.400]  第三,我們不可以單打獨鬥
[00:27:13.400 --> 00:27:15.400]  一個人很容易倒下
[00:27:15.400 --> 00:27:19.400]  在信仰群體裡我們需要互相的守望、同行
[00:27:19.400 --> 00:27:21.400]  我們要用聖言去紮根
[00:27:21.400 --> 00:27:23.400]  靠著聖靈去得力
[00:27:23.400 --> 00:27:25.400]  和一群聖民一起去同行
[00:27:25.400 --> 00:27:28.400]  做一個總結
[00:27:28.400 --> 00:27:32.400]  我們看到初期教會的那份震撼
[00:27:32.400 --> 00:27:36.400]  耶穌的權柄在藉著使徒去彰顯
[00:27:36.400 --> 00:27:39.400]  行神蹟騎士令很多人信主
[00:27:39.400 --> 00:27:42.400]  五千個人信主
[00:27:42.400 --> 00:27:47.400]  不是一個去表揚、試圖侍奉幾有果效的數字
[00:27:47.400 --> 00:27:50.400]  是代表著五千個生命
[00:27:50.400 --> 00:27:53.400]  因為同主結連可以活得不一樣
[00:27:53.400 --> 00:27:56.400]  當你看見很多的數字
[00:27:56.400 --> 00:27:59.400]  多少人在三福、四律
[00:27:59.400 --> 00:28:02.400]  五色書決絕信主不代表我們做事做得很好
[00:28:02.400 --> 00:28:04.400]  是代表著每個人的生命
[00:28:04.400 --> 00:28:08.400]  因為同上帝結連可以活得不一樣
[00:28:08.400 --> 00:28:13.400]  使徒自己經歷過這份可貴
[00:28:13.400 --> 00:28:14.400]  他們義無反顧
[00:28:14.400 --> 00:28:16.400]  他們要跟著耶穌的腳蹤
[00:28:16.400 --> 00:28:20.400]  繼續讓這份福氣傳承下去
[00:28:20.400 --> 00:28:23.400]  使徒自己沒有經歷過
[00:28:23.400 --> 00:28:25.400]  沒有這份勇氣去做這件事
[00:28:25.400 --> 00:28:27.400]  逼不出來
[00:28:27.400 --> 00:28:29.400]  在初期教會一開始的時候
[00:28:29.400 --> 00:28:30.400]  他們遭受迫迫
[00:28:30.400 --> 00:28:32.400]  但教會沒有因為這樣而退縮
[00:28:32.400 --> 00:28:34.400]  反而更加去信靠上帝
[00:28:34.400 --> 00:28:36.400]  更多去經歷上帝
[00:28:36.400 --> 00:28:40.400]  繼續不斷去承受上帝託付給他們的使命
[00:28:40.400 --> 00:28:46.400]  當他們這幾天預備這篇講章的時候
[00:28:46.400 --> 00:28:48.400]  都給了我一個很大的鼓勵
[00:28:48.400 --> 00:28:52.400]  坦言自從做了MC之後
[00:28:52.400 --> 00:28:54.400]  很明顯我要處理的事多了很多
[00:28:54.400 --> 00:28:58.400]  對我來說是一個很大的掙扎
[00:28:58.400 --> 00:29:01.400]  第一時間上他們拿走了很多我的娛樂
[00:29:01.400 --> 00:29:04.400]  特別是我很喜歡和我二生女一起煮飯
[00:29:04.400 --> 00:29:05.400]  經常要買外賣
[00:29:05.400 --> 00:29:08.400]  沒空煲湯蒸魚那些沒有了
[00:29:08.400 --> 00:29:10.400]  第二在能力上
[00:29:10.400 --> 00:29:12.400]  我要處理很多新的事
[00:29:12.400 --> 00:29:14.400]  是我不懂的
[00:29:14.400 --> 00:29:15.400]  他們開執事會
[00:29:15.400 --> 00:29:17.400]  有時談一些數字的事
[00:29:17.400 --> 00:29:18.400]  我會看著他們
[00:29:18.400 --> 00:29:19.400]  What is that?
[00:29:19.400 --> 00:29:20.400]  我不知道
[00:29:21.400 --> 00:29:24.400]  不過這段經文提醒我
[00:29:24.400 --> 00:29:28.400]  我們不要把侍奉看得太浪漫
[00:29:28.400 --> 00:29:30.400]  侍奉很溫馨
[00:29:30.400 --> 00:29:32.400]  很喜愛我
[00:29:32.400 --> 00:29:34.400]  不要那麼浪漫
[00:29:34.400 --> 00:29:37.400]  是有喜樂的
[00:29:37.400 --> 00:29:38.400]  但大家試一下
[00:29:38.400 --> 00:29:41.400]  如果你手上有家事分享及待討快訊
[00:29:41.400 --> 00:29:46.400]  你每個禮拜看一下那些前線的巴西使者他們的挑戰
[00:29:46.400 --> 00:29:49.400]  我寫一個很簡單的
[00:29:49.400 --> 00:29:53.400]  為貓國服侍的星辰夫婦待討
[00:29:53.400 --> 00:29:56.400]  紀念貓國受戰火影響的人民
[00:29:56.400 --> 00:30:00.400]  在停火期間有部分的牧民
[00:30:00.400 --> 00:30:02.400]  回到南部受破壞的家園
[00:30:02.400 --> 00:30:04.400]  求主使用教會
[00:30:04.400 --> 00:30:08.400]  把福音契機服侍受戰火影響的牧民
[00:30:08.400 --> 00:30:10.400]  見證福音的大能
[00:30:10.400 --> 00:30:13.400]  當你看到這樣的事件
[00:30:13.400 --> 00:30:17.400]  我相對我自己那一丁點兒的挑戰
[00:30:17.400 --> 00:30:19.400]  昨天跟上帝說
[00:30:19.400 --> 00:30:21.400]  我好像在無病呻吟
[00:30:21.400 --> 00:30:23.400]  有點兒幼稚
[00:30:23.400 --> 00:30:27.400]  自己的經歷除此以外
[00:30:27.400 --> 00:30:30.400]  我回望過去走過的一段日子
[00:30:30.400 --> 00:30:33.400]  上帝在我生命裡有很多的拆毀
[00:30:33.400 --> 00:30:36.400]  但拆毀完之後又經歷很多的建立
[00:30:36.400 --> 00:30:38.400]  雖然很不容易
[00:30:38.400 --> 00:30:40.400]  在困難裡也有很多機會
[00:30:40.400 --> 00:30:43.400]  被迫要向上帝很多懇切的禱告
[00:30:43.400 --> 00:30:46.400]  跟上帝的關係近了很多
[00:30:47.400 --> 00:30:48.400]  這一點一滴
[00:30:48.400 --> 00:30:52.400]  更讓我去經歷到在上帝裡的那種感受
[00:30:52.400 --> 00:30:55.400]  願意今天我們學習的經文
[00:30:55.400 --> 00:30:57.400]  就是我和你們的鼓勵
[00:30:57.400 --> 00:30:59.400]  我們不是看環境
[00:30:59.400 --> 00:31:01.400]  我們是思想肯定上帝的主權
[00:31:01.400 --> 00:31:03.400]  我們不是看自己的心意
[00:31:03.400 --> 00:31:05.400]  我們是將自己交給主
[00:31:05.400 --> 00:31:07.400]  成就主託付的使命
[00:31:07.400 --> 00:31:09.400]  我們不是靠自己的能力
[00:31:09.400 --> 00:31:11.400]  希望神的同在
[00:31:11.400 --> 00:31:13.400]  求神在當中的加能賜力
[00:31:13.400 --> 00:31:15.400]  我們的神有多大
[00:31:15.400 --> 00:31:17.400]  有多大意味著
[00:31:17.400 --> 00:31:19.400]  我們覺得神的能力有多大
[00:31:19.400 --> 00:31:21.400]  有多大意味著
[00:31:21.400 --> 00:31:24.400]  上帝在我們生命裡安放的位置有多大
[00:31:24.400 --> 00:31:26.400]  有多大意味著
[00:31:26.400 --> 00:31:28.400]  我們其實是一個
[00:31:28.400 --> 00:31:30.400]  願不願意去
[00:31:30.400 --> 00:31:33.400]  效忠我們主的門徒
[00:31:33.400 --> 00:31:38.400]  當然每個人在不同的歷程裡
[00:31:38.400 --> 00:31:40.400]  有著不同的學習
[00:31:40.400 --> 00:31:42.400]  也不需要比較
[00:31:42.400 --> 00:31:44.400]  一點一滴去回應
[00:31:44.400 --> 00:31:46.400]  弟兄姊妹
[00:31:46.400 --> 00:31:49.400]  是的,窩福面對很多挑戰
[00:31:49.400 --> 00:31:51.400]  我和你們每一個
[00:31:51.400 --> 00:31:54.400]  我們自己都面對著很多的試煉
[00:31:54.400 --> 00:31:57.400]  我們有沒有信心
[00:31:57.400 --> 00:31:59.400]  可以成為一個契機
[00:31:59.400 --> 00:32:01.400]  我們一起去操練
[00:32:01.400 --> 00:32:04.400]  更加多去信靠我們的上帝
[00:32:04.400 --> 00:32:07.400]  我們更加多去經歷我們的上帝
[00:32:07.400 --> 00:32:09.400]  我們去努力成就
[00:32:09.400 --> 00:32:11.400]  上帝託付給我們的使命
[00:32:11.400 --> 00:32:13.400]  親愛的弟兄姊妹
[00:32:13.400 --> 00:32:16.400]  我們需要在上帝的說話裡紮根
[00:32:16.400 --> 00:32:18.400]  我們需要多點去禱告
[00:32:18.400 --> 00:32:20.400]  頌福聖靈的帶領
[00:32:20.400 --> 00:32:22.400]  我們需要弟兄姊妹
[00:32:22.400 --> 00:32:24.400]  一個群體同心去守望
[00:32:24.400 --> 00:32:26.400]  成為彼此的鼓勵
[00:32:26.400 --> 00:32:28.400]  我們一起去努力
[00:32:28.400 --> 00:32:30.400]  同心去禱告
[00:32:30.400 --> 00:32:32.400]  差的天賦
[00:32:32.400 --> 00:32:34.400]  我們謙卑來到你的根前
[00:32:34.400 --> 00:32:36.400]  原諒我們的限制
[00:32:36.400 --> 00:32:38.400]  我們看見我們的能力
[00:32:38.400 --> 00:32:40.400]  看見我們的環境
[00:32:40.400 --> 00:32:44.400]  我們常常覺得很艱難、很不容易
[00:32:44.400 --> 00:32:49.400]  但主要感謝你用今天聖經的話語
[00:32:49.400 --> 00:32:51.400]  就是我們的鼓勵
[00:32:51.400 --> 00:32:53.400]  去幫助我們
[00:32:53.400 --> 00:32:55.400]  不忘記上帝你的主權
[00:32:55.400 --> 00:32:59.400]  不忘記上帝你的大能大力
[00:32:59.400 --> 00:33:02.400]  以致我們回望我們走過的信仰路
[00:33:02.400 --> 00:33:05.400]  我們被主你的愛去激勵
[00:33:05.400 --> 00:33:08.400]  我們一步一步踏出我們的安殊區
[00:33:08.400 --> 00:33:14.400]  我們學習更忠誠去承擔上帝託付給我們的使命
[00:33:14.400 --> 00:33:17.400]  願主在當中的嘉能賜力與我們同在
[00:33:17.400 --> 00:33:18.400]  聽我們的禱告
[00:33:18.400 --> 00:33:19.400]  奉靠我救主
[00:33:19.400 --> 00:33:21.400]  耶穌基督寶貴聖名去求
[00:33:21.400 --> 00:33:23.400]  阿門
