
[00:00:00.000 --> 00:00:03.000]  歡迎大家來到我們的周六神拜
[00:15:46.000 --> 00:15:47.000]  就變成什麼呢
[00:15:47.000 --> 00:15:58.000]  YAHOWAH
[00:15:58.000 --> 00:16:00.000]  但是後來
[00:16:00.000 --> 00:16:03.000]  有些聖經是拉丁文的
[00:16:03.000 --> 00:16:05.000]  拉丁文就轉了一點
[00:16:05.000 --> 00:16:07.000]  Y就變成J
[00:16:07.000 --> 00:16:10.000]  就變成Jahovah
[00:16:10.000 --> 00:16:11.000]  於是就是我們今天
[00:16:11.000 --> 00:16:13.000]  中文的耶和華
[00:16:13.000 --> 00:16:17.000]  我們不知道雅威這個發音
[00:16:17.000 --> 00:16:18.000]  是否正確
[00:16:18.000 --> 00:16:21.000]  但是我們知道耶和華一定錯誤
[00:16:21.000 --> 00:16:23.000]  但是竟然耶和華
[00:16:23.000 --> 00:16:24.000]  在我們這本書裡面
[00:16:24.000 --> 00:16:26.000]  在我們這本聖經裡面
[00:16:26.000 --> 00:16:29.000]  是不斷出現的
[00:16:29.000 --> 00:16:31.000]  但是我們知道耶和華
[00:16:31.000 --> 00:16:33.000]  一定是讀錯了
[00:16:33.000 --> 00:16:34.000]  是吧
[00:16:34.000 --> 00:16:35.000]  不過不要緊
[00:16:35.000 --> 00:16:36.000]  錯就錯了
[00:16:36.000 --> 00:16:38.000]  反正我們本來就不應該
[00:16:38.000 --> 00:16:39.000]  叫上帝的名字
[00:16:39.000 --> 00:16:43.000]  於是耶和華是用了取替了
[00:16:43.000 --> 00:16:47.000]  我們雅威的這個數字
[00:16:47.000 --> 00:16:49.000]  如果你看英文的時候
[00:16:49.000 --> 00:16:51.000]  它就給你The Lord
[00:16:51.000 --> 00:16:52.000]  它不給你Adonai
[00:16:52.000 --> 00:16:54.000]  它不給你Yahowah
[00:16:54.000 --> 00:16:56.000]  它給你The Lord
[00:16:56.000 --> 00:16:58.000]  全部都是大草的
[00:16:58.000 --> 00:16:59.000]  告訴你
[00:16:59.000 --> 00:17:00.000]  你現在讀的
[00:17:00.000 --> 00:17:03.000]  不是一個普通的Lord
[00:17:03.000 --> 00:17:04.000]  Lord是主的意思
[00:17:04.000 --> 00:17:05.000]  你正在讀的
[00:17:05.000 --> 00:17:08.000]  其實是上帝的名字
[00:17:08.000 --> 00:17:11.000]  講完發音的問題
[00:17:11.000 --> 00:17:13.000]  我們現在要轉去
[00:17:13.000 --> 00:17:15.000]  講一個更重要的問題
[00:17:15.000 --> 00:17:17.000]  發音就不是很重要
[00:17:17.000 --> 00:17:18.000]  你讀錯我的名字
[00:17:18.000 --> 00:17:19.000]  也沒有所謂
[00:17:19.000 --> 00:17:22.000]  但是你要知道一個人名
[00:17:22.000 --> 00:17:24.000]  究竟雅威耶和華
[00:17:24.000 --> 00:17:27.000]  裡面有什麼意思
[00:17:27.000 --> 00:17:29.000]  意思是重要的
[00:17:29.000 --> 00:17:30.000]  那個發音
[00:17:30.000 --> 00:17:32.000]  你如果有一天你去了外國
[00:17:32.000 --> 00:17:35.000]  那些人經常都讀錯你的名字
[00:17:35.000 --> 00:17:38.000]  他真的沒辦法讀到
[00:17:38.000 --> 00:17:40.000]  你給他你的中文名的拼音
[00:17:40.000 --> 00:17:41.000]  他怎麼都讀錯的
[00:17:41.000 --> 00:17:43.000]  讀錯就不要緊
[00:17:43.000 --> 00:17:45.000]  最重要是他知道
[00:17:45.000 --> 00:17:48.000]  你的名字的意思是什麼
[00:17:48.000 --> 00:17:49.000]  我們坐在這裡
[00:17:49.000 --> 00:17:51.000]  每一個人都有個名字
[00:17:51.000 --> 00:17:52.000]  我們沒有一個號數的
[00:17:52.000 --> 00:17:53.000]  你想想
[00:17:53.000 --> 00:17:54.000]  如果那些人出世
[00:17:54.000 --> 00:17:56.000]  不知道多少億之後
[00:17:56.000 --> 00:17:58.000]  數字就很差了
[00:17:58.000 --> 00:18:00.000]  但是我們每一個人都有個名字
[00:18:00.000 --> 00:18:02.000]  當我們來到世界的時候
[00:18:02.000 --> 00:18:05.000]  名字是第一份禮物
[00:18:05.000 --> 00:18:06.000]  大家媽媽生小孩的時候
[00:18:06.000 --> 00:18:07.000]  第一件事
[00:18:07.000 --> 00:18:08.000]  想到死了
[00:18:08.000 --> 00:18:09.000]  就是想到他的名字
[00:18:09.000 --> 00:18:10.000]  好像很重要
[00:18:10.000 --> 00:18:12.000]  其實一點都不重要
[00:18:12.000 --> 00:18:15.000]  我們的名字很重要
[00:18:15.000 --> 00:18:17.000]  名字代表了這個孩子
[00:18:17.000 --> 00:18:19.000]  我們對這個孩子的盼望
[00:18:19.000 --> 00:18:21.000]  我自己作了幾個名字
[00:18:21.000 --> 00:18:22.000]  陳富貴
[00:18:22.000 --> 00:18:24.000]  黃偉豬
[00:18:24.000 --> 00:18:25.000]  何明威
[00:18:25.000 --> 00:18:27.000]  林寶珠
[00:18:27.000 --> 00:18:29.000]  這些名字有什麼共通點
[00:18:29.000 --> 00:18:31.000]  全部都是好名字
[00:18:31.000 --> 00:18:32.000]  都是好名字
[00:18:32.000 --> 00:18:34.000]  不會遷就你
[00:18:34.000 --> 00:18:35.000]  這些名字
[00:18:35.000 --> 00:18:37.000]  所有都是願望的名字
[00:18:37.000 --> 00:18:39.000]  我怎麼知道陳富貴
[00:18:39.000 --> 00:18:40.000]  真的會富貴
[00:18:40.000 --> 00:18:42.000]  我怎麼知道黃偉豬
[00:18:42.000 --> 00:18:43.000]  真的會美麗
[00:18:43.000 --> 00:18:45.000]  我不知道
[00:18:45.000 --> 00:18:47.000]  我怎麼知道何明威
[00:18:47.000 --> 00:18:48.000]  真的會聰明
[00:18:48.000 --> 00:18:49.000]  我怎麼知道
[00:18:49.000 --> 00:18:53.000]  林寶珠最後是人人的寶貝
[00:18:53.000 --> 00:18:54.000]  我不知道
[00:18:54.000 --> 00:18:56.000]  名字是這樣的
[00:18:56.000 --> 00:18:59.000]  但是你回到聖經的時候
[00:18:59.000 --> 00:19:01.000]  在人世間的名字
[00:19:01.000 --> 00:19:03.000]  是wishful thinking
[00:19:03.000 --> 00:19:06.000]  我們想他們最後成為的樣子
[00:19:06.000 --> 00:19:07.000]  但是聖經的名字不是這樣的
[00:19:07.000 --> 00:19:11.000]  聖經的名字不是基於將來的盼望
[00:19:11.000 --> 00:19:14.000]  聖經的名字是基於現有的本質
[00:19:14.000 --> 00:19:16.000]  一個最好的例子就是亞當
[00:19:16.000 --> 00:19:18.000]  亞當是第一個世界
[00:19:18.000 --> 00:19:20.000]  第一個出世的人
[00:19:20.000 --> 00:19:22.000]  上帝給了亞當一個名字
[00:19:22.000 --> 00:19:23.000]  亞當的名字好不好呢
[00:19:23.000 --> 00:19:24.000]  我們今天說好
[00:19:24.000 --> 00:19:26.000]  A字頭嘛
[00:19:26.000 --> 00:19:27.000]  什麼都是排第一
[00:19:27.000 --> 00:19:29.000]  我就是喜歡亞當
[00:19:29.000 --> 00:19:32.000]  因為我喜歡每個排名都是第一的人
[00:19:32.000 --> 00:19:34.000]  但是什麼叫做亞當呢
[00:19:34.000 --> 00:19:37.000]  原來亞當的名字
[00:19:37.000 --> 00:19:40.000]  在希伯來文是基於Adam Ma
[00:19:40.000 --> 00:19:43.000]  Adam Ma的意思是陳土
[00:19:43.000 --> 00:19:44.000]  陳土
[00:19:44.000 --> 00:19:45.000]  為什麼他叫亞當
[00:19:45.000 --> 00:19:46.000]  不是上帝想了很久
[00:19:46.000 --> 00:19:48.000]  覺得亞當這個名字很響亮
[00:19:48.000 --> 00:19:52.000]  不是上帝覺得亞當的名字的意義很強大
[00:19:52.000 --> 00:19:54.000]  而是亞當的意思就是陳土
[00:19:54.000 --> 00:19:56.000]  上帝是怎樣做亞當
[00:19:56.000 --> 00:19:59.000]  上帝就是用陳土做亞當
[00:19:59.000 --> 00:20:01.000]  然後吹氣下去
[00:20:01.000 --> 00:20:04.000]  亞當就是陳土人
[00:20:04.000 --> 00:20:07.000]  亞當的名字代表了他的本質
[00:20:07.000 --> 00:20:10.000]  他的本質就是出於陳土
[00:20:10.000 --> 00:20:12.000]  相對來說上帝都有個名字
[00:20:12.000 --> 00:20:14.000]  上帝的名字代表了什麼
[00:20:14.000 --> 00:20:16.000]  代表了他自己的本質
[00:20:16.000 --> 00:20:19.000]  上帝的名字代表了他的屬性
[00:20:19.000 --> 00:20:23.000]  所有的東西都在上帝的名字裡面
[00:20:23.000 --> 00:20:25.000]  所以我現在帶你去看上帝的名字
[00:20:25.000 --> 00:20:29.000]  上帝的名字有多麼的特別
[00:20:29.000 --> 00:20:31.000]  《差及記》第三章第二節
[00:20:31.000 --> 00:20:36.000]  上帝的名字出來的背後有一個故事
[00:20:36.000 --> 00:20:41.000]  「惡華的使者在荊棘的火焰中」
[00:20:41.000 --> 00:20:42.000]  「向他」
[00:20:42.000 --> 00:20:44.000]  「他」是摩世顯然
[00:20:44.000 --> 00:20:47.000]  「摩世觀看那荊棘的火中」
[00:20:47.000 --> 00:20:49.000]  「在火中焚燒」
[00:20:49.000 --> 00:20:53.000]  「卻沒有燒毀那個荊棘」
[00:20:53.000 --> 00:20:56.000]  這個是大家很熟悉的一段聖經
[00:20:56.000 --> 00:20:59.000]  我們都記得焚燒的荊棘
[00:20:59.000 --> 00:21:01.000]  但是那個荊棘又沒有被火燒盡
[00:21:01.000 --> 00:21:04.000]  那些火一定燒得很猛
[00:21:04.000 --> 00:21:07.000]  這是一個何等壯觀的奇景
[00:21:07.000 --> 00:21:09.000]  我想不是這麼小的
[00:21:09.000 --> 00:21:11.000]  可能燒得很大的
[00:21:11.000 --> 00:21:16.000]  荊棘中有火在燃燒
[00:21:16.000 --> 00:21:19.000]  卻沒有將那些荊棘燒盡
[00:21:19.000 --> 00:21:21.000]  如果你小時候讀過一點點科學
[00:21:21.000 --> 00:21:23.000]  你應該會知道一件事
[00:21:23.000 --> 00:21:26.000]  你要持續燃燒需要兩件事
[00:21:26.000 --> 00:21:28.000]  第一需要氧氣
[00:21:28.000 --> 00:21:30.000]  沒有氧氣是沒有辦法燃燒的
[00:21:30.000 --> 00:21:31.000]  第二需要什麼呢
[00:21:31.000 --> 00:21:32.000]  需要燃料
[00:21:32.000 --> 00:21:35.000]  所以為什麼燒燒火一定會沒有了呢
[00:21:35.000 --> 00:21:37.000]  因為就算你供它很多的氧氣
[00:21:37.000 --> 00:21:39.000]  其實它都是需要燃料
[00:21:39.000 --> 00:21:44.000]  但是這團火居然不需要燃料
[00:21:44.000 --> 00:21:46.000]  可以繼續持續的燃燒
[00:21:46.000 --> 00:21:47.000]  這是什麼事呢
[00:21:47.000 --> 00:21:51.000]  這個圖畫是一個關於上帝的圖畫
[00:21:51.000 --> 00:21:54.000]  上帝和我們不一樣
[00:21:54.000 --> 00:21:56.000]  我們住在這個物質的世界裡面
[00:21:56.000 --> 00:22:00.000]  我們需要燃料才可以持續的燃燒
[00:22:00.000 --> 00:22:03.000]  但是上帝不依靠這個物質的世界
[00:22:03.000 --> 00:22:04.000]  去繼續燃燒
[00:22:04.000 --> 00:22:09.000]  上帝是一個獨立自主的上帝
[00:22:09.000 --> 00:22:10.000]  自有永有
[00:22:10.000 --> 00:22:12.000]  他自己存在
[00:22:12.000 --> 00:22:15.000]  我們說他是一個超然的上帝
[00:22:15.000 --> 00:22:17.000]  他和這個被造的世界不一樣
[00:22:17.000 --> 00:22:21.000]  他不需要跟隨我們的身體法律
[00:22:21.000 --> 00:22:27.000]  我們這裡的實體的物理定律
[00:22:27.000 --> 00:22:29.000]  他是一個超越的世界
[00:22:29.000 --> 00:22:31.000]  但是他又是一個臨在的上帝
[00:22:31.000 --> 00:22:33.000]  他臨在在一個經濟當中
[00:22:33.000 --> 00:22:35.000]  他在這個世界裡面
[00:22:35.000 --> 00:22:39.000]  去將他自己啟示給摩世
[00:22:39.000 --> 00:22:40.000]  你記住這個圖畫
[00:22:40.000 --> 00:22:43.000]  接著我們去第14節
[00:22:43.000 --> 00:22:46.000]  上帝開始啟示他的名字
[00:22:46.000 --> 00:22:48.000]  上帝對摩世說
[00:22:48.000 --> 00:22:51.000]  我是自有永有的
[00:22:51.000 --> 00:22:53.000]  如果你看回那個英文
[00:22:53.000 --> 00:22:55.000]  I am who I am
[00:22:55.000 --> 00:22:57.000]  其實是很欺負別人去翻譯的
[00:22:57.000 --> 00:22:59.000]  什麼叫做I am who I am
[00:22:59.000 --> 00:23:00.000]  說了等於沒說
[00:23:00.000 --> 00:23:02.000]  摩世問他你的名字叫什麼
[00:23:02.000 --> 00:23:03.000]  他說I am who I am
[00:23:03.000 --> 00:23:06.000]  我就是我是
[00:23:06.000 --> 00:23:07.000]  接著上帝有個名字
[00:23:07.000 --> 00:23:08.000]  有個宿舍
[00:23:08.000 --> 00:23:10.000]  那個宿舍是我是
[00:23:10.000 --> 00:23:13.000]  又說你要對意識的人說
[00:23:13.000 --> 00:23:15.000]  那自有永有的
[00:23:15.000 --> 00:23:17.000]  差遣我到你們那裡來
[00:23:17.000 --> 00:23:19.000]  當你中文翻譯做自有永有
[00:23:19.000 --> 00:23:21.000]  其實已經解釋了
[00:23:21.000 --> 00:23:22.000]  原文是什麼
[00:23:22.000 --> 00:23:23.000]  原文是我是
[00:23:23.000 --> 00:23:28.000]  我是差遣摩世到你們那裡
[00:23:28.000 --> 00:23:30.000]  什麼意思
[00:23:30.000 --> 00:23:32.000]  意思是這樣
[00:23:32.000 --> 00:23:36.000]  我是在希臘文裡面是一個現在式
[00:23:36.000 --> 00:23:38.000]  上帝是一個現在式
[00:23:38.000 --> 00:23:40.000]  上帝沒有過去式
[00:23:40.000 --> 00:23:42.000]  上帝沒有將來式
[00:23:42.000 --> 00:23:43.000]  你和我不一樣
[00:23:43.000 --> 00:23:47.000]  你和我都是時空裡面的被造物
[00:23:47.000 --> 00:23:49.000]  我們有我們的過去
[00:23:49.000 --> 00:23:51.000]  我們有我們的現在
[00:23:51.000 --> 00:23:54.000]  我們有我們的將來
[00:23:54.000 --> 00:23:55.000]  I was
[00:23:55.000 --> 00:23:56.000]  I am
[00:23:56.000 --> 00:23:58.000]  and I will be
[00:23:58.000 --> 00:23:59.000]  每天都是經歷同一樣
[00:23:59.000 --> 00:24:01.000]  我有我的過去
[00:24:01.000 --> 00:24:03.000]  今天是我明天的過去
[00:24:03.000 --> 00:24:06.000]  明天是明天的現在
[00:24:06.000 --> 00:24:09.000]  後天是明天的未來
[00:24:09.000 --> 00:24:12.000]  但是他說上帝是沒有過去
[00:24:12.000 --> 00:24:15.000]  沒有將來只有現在
[00:24:15.000 --> 00:24:17.000]  耶和華的名字
[00:24:17.000 --> 00:24:19.000]  我是代表了什麼
[00:24:19.000 --> 00:24:21.000]  它不被時空約束
[00:24:21.000 --> 00:24:23.000]  它永遠不改變
[00:24:23.000 --> 00:24:26.000]  它在時空之上
[00:24:26.000 --> 00:24:28.000]  所以我們今天就打崩頭
[00:24:28.000 --> 00:24:29.000]  在說
[00:24:29.000 --> 00:24:32.000]  究竟耶威還是耶和華
[00:24:32.000 --> 00:24:34.000]  但是你記得耶威
[00:24:34.000 --> 00:24:36.000]  丫維和耶和華
[00:24:36.000 --> 00:24:40.000]  其實都是用發音來翻譯上帝的名字
[00:24:40.000 --> 00:24:42.000]  但是有一本翻譯叫《呂鎮宗》
[00:24:42.000 --> 00:24:45.000]  如果你有時候聽Wilson講到
[00:24:45.000 --> 00:24:47.000]  Wilson都介紹過《呂鎮宗》這本
[00:24:47.000 --> 00:24:48.000]  呂鎮宗很聰明
[00:24:48.000 --> 00:24:49.000]  他不用耶和華
[00:24:49.000 --> 00:24:50.000]  他又不用亞威
[00:24:50.000 --> 00:24:52.000]  他說那永恆主
[00:24:52.000 --> 00:24:53.000]  那永恆主
[00:24:53.000 --> 00:24:55.000]  他將上帝的名字
[00:24:55.000 --> 00:24:58.000]  翻譯做永恆主
[00:24:58.000 --> 00:25:00.000]  就是自有永有的意思
[00:25:00.000 --> 00:25:01.000]  意思是說
[00:25:01.000 --> 00:25:05.000]  不是在這個時空裡面
[00:25:05.000 --> 00:25:07.000]  被創造的
[00:25:07.000 --> 00:25:08.000]  OK 看了兩節聖經
[00:25:08.000 --> 00:25:10.000]  我們做一點總結
[00:25:10.000 --> 00:25:13.000]  在一個焚燒的
[00:25:13.000 --> 00:25:14.000]  荊棘當中
[00:25:14.000 --> 00:25:16.000]  上帝啟示他獨有的名字
[00:25:16.000 --> 00:25:17.000]  上帝是一個怎樣的上帝
[00:25:17.000 --> 00:25:20.000]  上帝是一個超越這個世界
[00:25:20.000 --> 00:25:22.000]  物質世界的上帝
[00:25:22.000 --> 00:25:23.000]  上帝自有永有
[00:25:23.000 --> 00:25:24.000]  他只有現在式
[00:25:24.000 --> 00:25:25.000]  他沒有過去式
[00:25:25.000 --> 00:25:27.000]  沒有將來式
[00:25:27.000 --> 00:25:29.000]  他永遠不改變
[00:25:29.000 --> 00:25:31.000]  他是一個超越的上帝
[00:25:31.000 --> 00:25:33.000]  這個超越的上帝
[00:25:33.000 --> 00:25:36.000]  卻臨到我們的當中
[00:25:36.000 --> 00:25:38.000]  他是淪在的上帝
[00:25:38.000 --> 00:25:39.000]  這是第一點
[00:25:39.000 --> 00:25:40.000]  記住
[00:25:40.000 --> 00:25:41.000]  聽不明白
[00:25:41.000 --> 00:25:42.000]  不記得不要緊
[00:25:42.000 --> 00:25:43.000]  先收起來
[00:25:43.000 --> 00:25:45.000]  我們再去看出埃及記
[00:25:45.000 --> 00:25:48.000]  第六章第二節
[00:25:48.000 --> 00:25:50.000]  上帝吩咐摩世
[00:25:50.000 --> 00:25:51.000]  上帝說
[00:25:51.000 --> 00:25:52.000]  摩斯耶和華
[00:25:52.000 --> 00:25:53.000]  記得耶和華的名字
[00:25:53.000 --> 00:25:55.000]  接著解釋耶和華
[00:25:55.000 --> 00:25:57.000]  這個名字的意思是什麼
[00:25:57.000 --> 00:25:59.000]  我從前向阿巴拉罕
[00:25:59.000 --> 00:26:01.000]  以撒雅各顯現
[00:26:01.000 --> 00:26:04.000]  為全能的上帝
[00:26:04.000 --> 00:26:05.000]  至於我的名
[00:26:05.000 --> 00:26:06.000]  耶和華
[00:26:06.000 --> 00:26:09.000]  我未曾讓他們知道
[00:26:09.000 --> 00:26:11.000]  我聽見以色列人
[00:26:11.000 --> 00:26:13.000]  被埃及人奴役的愛性
[00:26:13.000 --> 00:26:16.000]  我就紀念我的約
[00:26:16.000 --> 00:26:17.000]  耶和華是上帝的名字
[00:26:17.000 --> 00:26:18.000]  上帝的名字
[00:26:18.000 --> 00:26:20.000]  有什麼特別的意思
[00:26:20.000 --> 00:26:22.000]  第六章第三節這樣說
[00:26:22.000 --> 00:26:24.000]  我從前向阿巴拉罕
[00:26:24.000 --> 00:26:26.000]  以撒雅各顯現
[00:26:26.000 --> 00:26:29.000]  如果你知道創世是說什麼
[00:26:29.000 --> 00:26:30.000]  你知道
[00:26:30.000 --> 00:26:31.000]  其實上帝是向他們顯現
[00:26:31.000 --> 00:26:32.000]  不是嗨
[00:26:32.000 --> 00:26:33.000]  接著拜
[00:26:33.000 --> 00:26:35.000]  上帝是向阿巴拉罕納約
[00:26:35.000 --> 00:26:37.000]  上帝是一個納約的上帝
[00:26:37.000 --> 00:26:39.000]  接著去到第五節
[00:26:39.000 --> 00:26:42.000]  我聽見阿巴拉罕的後裔哀哭
[00:26:42.000 --> 00:26:44.000]  於是我來拯救
[00:26:44.000 --> 00:26:47.000]  我紀念我的約
[00:26:47.000 --> 00:26:48.000]  上帝是一個怎樣的
[00:26:48.000 --> 00:26:51.000]  上帝是一個納約的上帝
[00:26:51.000 --> 00:26:53.000]  上帝是一個守約的上帝
[00:26:53.000 --> 00:26:55.000]  這是第二點我們要記得
[00:26:55.000 --> 00:26:57.000]  我想跟你看看
[00:26:57.000 --> 00:27:00.000]  第三節的下半節
[00:27:00.000 --> 00:27:01.000]  很有趣
[00:27:01.000 --> 00:27:02.000]  他這裡說什麼呢
[00:27:02.000 --> 00:27:03.000]  三節的下半節
[00:27:03.000 --> 00:27:06.000]  他說至於我的名耶和華
[00:27:06.000 --> 00:27:08.000]  我未曾讓他們
[00:27:08.000 --> 00:27:09.000]  他們是誰
[00:27:09.000 --> 00:27:10.000]  阿巴拉罕
[00:27:10.000 --> 00:27:11.000]  以撒雅各
[00:27:11.000 --> 00:27:15.000]  我未曾讓他們知道
[00:27:15.000 --> 00:27:17.000]  說什麼呢
[00:27:17.000 --> 00:27:19.000]  請學者對於這半節聖經
[00:27:19.000 --> 00:27:21.000]  有很多的討論
[00:27:21.000 --> 00:27:22.000]  有人認為
[00:27:22.000 --> 00:27:25.000]  即是說到出埃及記的
[00:27:25.000 --> 00:27:26.000]  第六章
[00:27:26.000 --> 00:27:27.000]  上帝
[00:27:27.000 --> 00:27:28.000]  或者第三章
[00:27:28.000 --> 00:27:30.000]  上帝是首次將他
[00:27:30.000 --> 00:27:32.000]  啞威
[00:27:32.000 --> 00:27:34.000]  啞威的名字
[00:27:34.000 --> 00:27:35.000]  啟示出來
[00:27:35.000 --> 00:27:37.000]  第一個聽到上帝的名字的人
[00:27:37.000 --> 00:27:38.000]  是誰
[00:27:38.000 --> 00:27:39.000]  是摩西
[00:27:39.000 --> 00:27:40.000]  其他人
[00:27:40.000 --> 00:27:41.000]  阿巴拉罕
[00:27:41.000 --> 00:27:42.000]  以撒雅各
[00:27:42.000 --> 00:27:43.000]  那些人
[00:27:43.000 --> 00:27:44.000]  未聽過上帝的名字
[00:27:44.000 --> 00:27:46.000]  只知道有一個上帝
[00:27:46.000 --> 00:27:48.000]  這是其中一個想法
[00:27:48.000 --> 00:27:49.000]  因為上帝說什麼呢
[00:27:49.000 --> 00:27:50.000]  我的名字耶和華
[00:27:50.000 --> 00:27:54.000]  未曾讓他們知道
[00:27:54.000 --> 00:27:57.000]  不過更多的學者相信
[00:27:57.000 --> 00:27:58.000]  那些前人
[00:27:58.000 --> 00:27:59.000]  即是阿巴拉罕
[00:27:59.000 --> 00:28:00.000]  以撒雅各
[00:28:00.000 --> 00:28:03.000]  其實是知道上帝的名字
[00:28:03.000 --> 00:28:04.000]  為什麼呢
[00:28:04.000 --> 00:28:05.000]  因為如果你記得
[00:28:05.000 --> 00:28:07.000]  阿巴拉罕在創世紀
[00:28:07.000 --> 00:28:08.000]  第二十二章那裡
[00:28:08.000 --> 00:28:09.000]  獻以撒
[00:28:09.000 --> 00:28:10.000]  獻完以撒之後
[00:28:10.000 --> 00:28:12.000]  阿巴拉罕將那個地方
[00:28:12.000 --> 00:28:13.000]  起了一個名字
[00:28:13.000 --> 00:28:14.000]  就是上帝用那隻羊
[00:28:14.000 --> 00:28:16.000]  救了以撒
[00:28:16.000 --> 00:28:18.000]  他將的名字叫什麼呢
[00:28:18.000 --> 00:28:21.000]  他的名字叫做耶和華以撒
[00:28:21.000 --> 00:28:22.000]  有沒有聽過
[00:28:22.000 --> 00:28:23.000]  耶和華以撒
[00:28:23.000 --> 00:28:25.000]  有時我們唱歌仔
[00:28:25.000 --> 00:28:26.000]  唱這樣講
[00:28:26.000 --> 00:28:28.000]  所以他們覺得
[00:28:28.000 --> 00:28:30.000]  其實阿巴拉罕是知道
[00:28:30.000 --> 00:28:32.000]  耶和華有聽過這個名字
[00:28:32.000 --> 00:28:33.000]  所以才將那個地名
[00:28:33.000 --> 00:28:35.000]  改做耶和華以撒
[00:28:35.000 --> 00:28:38.000]  那什麼叫做我的名字
[00:28:38.000 --> 00:28:41.000]  他們未曾知道呢
[00:28:41.000 --> 00:28:43.000]  即是學者的想法就是
[00:28:43.000 --> 00:28:45.000]  雖然他們聽過上帝的名字
[00:28:45.000 --> 00:28:46.000]  但是他們不是
[00:28:46.000 --> 00:28:48.000]  很知道這個名字的意義
[00:28:48.000 --> 00:28:50.000]  直到現在
[00:28:50.000 --> 00:28:52.000]  直到出埃及的
[00:28:52.000 --> 00:28:54.000]  在出埃及里面
[00:28:54.000 --> 00:28:57.000]  通過那個焚燒的
[00:28:57.000 --> 00:28:58.000]  Burning bush
[00:28:58.000 --> 00:28:59.000]  焚燒的經濟
[00:28:59.000 --> 00:29:01.000]  通過上帝自己啟示
[00:29:01.000 --> 00:29:04.000]  他是一個立若守若的上帝
[00:29:04.000 --> 00:29:05.000]  哦
[00:29:05.000 --> 00:29:06.000]  我們開始明白
[00:29:06.000 --> 00:29:09.000]  這個名字的意思
[00:29:09.000 --> 00:29:10.000]  於是
[00:29:10.000 --> 00:29:13.000]  從那個焚燒的經濟裡面
[00:29:13.000 --> 00:29:14.000]  上帝顯示
[00:29:14.000 --> 00:29:16.000]  啟示了他獨有的名字
[00:29:16.000 --> 00:29:18.000]  他的名字叫I am
[00:29:18.000 --> 00:29:19.000]  是現在式
[00:29:19.000 --> 00:29:20.000]  沒有過去式
[00:29:20.000 --> 00:29:21.000]  沒有將來式
[00:29:21.000 --> 00:29:22.000]  只有現在式
[00:29:22.000 --> 00:29:23.000]  他是自有永有的上帝
[00:29:23.000 --> 00:29:25.000]  接著他再加上一件事
[00:29:25.000 --> 00:29:27.000]  他是一個立若的上帝
[00:29:27.000 --> 00:29:29.000]  接著他現在來
[00:29:29.000 --> 00:29:30.000]  出埃及的怎麼樣
[00:29:30.000 --> 00:29:31.000]  他守若
[00:29:31.000 --> 00:29:33.000]  他將他們救亡
[00:29:33.000 --> 00:29:35.000]  接著帶他們進入
[00:29:35.000 --> 00:29:38.000]  那個上帝所給他們的認許之地
[00:29:38.000 --> 00:29:39.000]  第二
[00:29:39.000 --> 00:29:40.000]  第三
[00:29:40.000 --> 00:29:41.000]  最後
[00:29:41.000 --> 00:29:42.000]  還有一樣重要的事情
[00:29:42.000 --> 00:29:45.000]  藏在耶和華的名字裡面
[00:29:45.000 --> 00:29:46.000]  我帶你回去
[00:29:46.000 --> 00:29:49.000]  出埃及記第六章第六節
[00:29:49.000 --> 00:29:53.000]  所以你要對意識人說
[00:29:53.000 --> 00:29:55.000]  我是耶和華
[00:29:55.000 --> 00:29:59.000]  我要除去埃及人給你們的奴役
[00:29:59.000 --> 00:30:02.000]  救你們出來他們的奴役
[00:30:02.000 --> 00:30:06.000]  我要用伸手伸出來的放臂
[00:30:06.000 --> 00:30:07.000]  mighty hand
[00:30:07.000 --> 00:30:09.000]  outstretched arm
[00:30:09.000 --> 00:30:10.000]  去做什麼呢
[00:30:10.000 --> 00:30:12.000]  去嚴厲的懲罰
[00:30:12.000 --> 00:30:13.000]  懲罰誰
[00:30:13.000 --> 00:30:14.000]  懲罰埃及人
[00:30:14.000 --> 00:30:15.000]  接著救贖你們
[00:30:15.000 --> 00:30:16.000]  你們是哪裡
[00:30:16.000 --> 00:30:17.000]  以色列人
[00:30:17.000 --> 00:30:19.000]  我們開始看到
[00:30:19.000 --> 00:30:21.000]  上帝有另外一個特質
[00:30:21.000 --> 00:30:23.000]  他是一個救贖的上帝
[00:30:23.000 --> 00:30:25.000]  他是一個懲罰的上帝
[00:30:25.000 --> 00:30:27.000]  他的手用來做什麼呢
[00:30:27.000 --> 00:30:30.000]  他的手是用來懲罰人的
[00:30:30.000 --> 00:30:33.000]  他的手是用來救贖人的
[00:30:33.000 --> 00:30:34.000]  迴轉
[00:30:34.000 --> 00:30:36.000]  去他那邊他救贖
[00:30:36.000 --> 00:30:37.000]  不迴轉
[00:30:37.000 --> 00:30:40.000]  要繼續去跟他敵黨的
[00:30:40.000 --> 00:30:43.000]  他必定是懲罰
[00:30:43.000 --> 00:30:45.000]  第七節第八節
[00:30:45.000 --> 00:30:47.000]  我要以你們作我的百姓
[00:30:47.000 --> 00:30:49.000]  我也要作你們的上帝
[00:30:49.000 --> 00:30:51.000]  這些是納約上帝所說
[00:30:51.000 --> 00:30:53.000]  我要領你們進去
