
[00:00:00.000 --> 00:00:05.000]  各位領子妹,主內平安
[00:20:23.000 --> 00:20:25.000]  耶穌基督多麼愛他
[00:20:25.000 --> 00:20:29.000]  多麼去祝福、拯救他
[00:20:29.000 --> 00:20:32.000]  讓他有新的生命
[00:20:32.000 --> 00:20:36.000]  若有人在基督裡,他就是新造的人
[00:20:36.000 --> 00:20:40.000]  舊事已過,一切都變成新的了
[00:20:40.000 --> 00:20:43.000]  與此同時
[00:20:43.000 --> 00:20:46.000]  你們願意在眾人面前受浸
[00:20:46.000 --> 00:20:49.000]  加入教會與基督聯合
[00:20:49.000 --> 00:20:53.000]  就是代表你願意一生的跟隨主
[00:20:53.000 --> 00:20:55.000]  對不對?
[00:20:55.000 --> 00:21:01.000]  你願意接受神給你的一切
[00:21:01.000 --> 00:21:05.000]  包括他將勸人與他和好的積分
[00:21:05.000 --> 00:21:08.000]  已經賜給你們
[00:21:08.000 --> 00:21:11.000]  將這和好的道理託付給你們
[00:21:11.000 --> 00:21:14.000]  也給我們在座每一個
[00:21:14.000 --> 00:21:18.000]  所以
[00:21:18.000 --> 00:21:21.000]  我們願意把握機會
[00:21:21.000 --> 00:21:24.000]  看到神在此時此刻
[00:21:24.000 --> 00:21:27.000]  在這個世界的佈局
[00:21:27.000 --> 00:21:29.000]  讓我們把握機會
[00:21:29.000 --> 00:21:31.000]  來傳揚
[00:21:31.000 --> 00:21:34.000]  教會的影響力在於什麼呢?
[00:21:34.000 --> 00:21:37.000]  教會的影響力不是在於有多少人崇拜
[00:21:37.000 --> 00:21:41.000]  不是介意是實體的崇拜
[00:21:41.000 --> 00:21:44.000]  或是網上的崇拜
[00:21:44.000 --> 00:21:48.000]  也不是在於有多少人受浸
[00:21:48.000 --> 00:21:52.000]  教會的影響力是在於有多少人願意
[00:21:52.000 --> 00:21:56.000]  看到神的佈局和回應他的心意
[00:21:56.000 --> 00:21:58.000]  傳達出和好的福音
[00:21:58.000 --> 00:22:00.000]  我們每一個信徒
[00:22:00.000 --> 00:22:03.000]  都是和好福音的使者
[00:22:03.000 --> 00:22:05.000]  每一個家庭
[00:22:05.000 --> 00:22:08.000]  都是你可以培養下一代
[00:22:08.000 --> 00:22:11.000]  成為一個培訓的中心
[00:22:11.000 --> 00:22:15.000]  每一間教會都是一個宣教的基地
[00:22:15.000 --> 00:22:17.000]  是差我們出去
[00:22:17.000 --> 00:22:19.000]  去到我們自己的家庭裡面
[00:22:19.000 --> 00:22:22.000]  去傳揚和好的福音
[00:22:22.000 --> 00:22:25.000]  所以我們要把握
[00:22:25.000 --> 00:22:27.000]  多元的福音機遇
[00:22:27.000 --> 00:22:28.000]  在新常態之下
[00:22:28.000 --> 00:22:30.000]  雖然有很多限制
[00:22:30.000 --> 00:22:34.000]  但是福音卻不受限制
[00:22:34.000 --> 00:22:36.000]  第一樣我們要善用
[00:22:36.000 --> 00:22:39.000]  跨越時空的網絡資源
[00:22:39.000 --> 00:22:43.000]  很感恩經過這幾年間的摸索和操練
[00:22:43.000 --> 00:22:45.000]  其實很多教會都走出陰霾了
[00:22:45.000 --> 00:22:48.000]  創出了新的常態
[00:22:48.000 --> 00:22:49.000]  新的景象
[00:22:49.000 --> 00:22:51.000]  我相信掌管歷史的神
[00:22:51.000 --> 00:22:53.000]  是要叫我們看見
[00:22:53.000 --> 00:22:58.000]  神在這些年間復興祂的作為
[00:22:58.000 --> 00:23:00.000]  當事情不斷的轉變
[00:23:00.000 --> 00:23:02.000]  線上和實體
[00:23:02.000 --> 00:23:05.000]  雙線聚會已經是世之所趨
[00:23:05.000 --> 00:23:08.000]  我們發展了很多網上的聚會
[00:23:08.000 --> 00:23:12.000]  甚至見到有元宇宙教會的成立
[00:23:12.000 --> 00:23:16.000]  以至使用區塊鏈和非同質化代幣
[00:23:16.000 --> 00:23:18.000]  這些種種的討論
[00:23:18.000 --> 00:23:21.000]  在虛擬和實體之間
[00:23:21.000 --> 00:23:24.000]  怎樣令到線上和線下
[00:23:24.000 --> 00:23:26.000]  不是平衡時空
[00:23:26.000 --> 00:23:28.000]  而是能夠溝通無間
[00:23:28.000 --> 00:23:31.000]  這個課題其實不容易解決
[00:23:31.000 --> 00:23:33.000]  仍然有很多很多的討論
[00:23:33.000 --> 00:23:35.000]  但是
[00:23:35.000 --> 00:23:37.000]  我們見到
[00:23:37.000 --> 00:23:40.000]  這個卻是有科技專業的肢體
[00:23:40.000 --> 00:23:44.000]  參與建構的一個好機會
[00:23:44.000 --> 00:23:47.000]  科技能夠和新一代接軌
[00:23:47.000 --> 00:23:50.000]  有一個福音機構
[00:23:50.000 --> 00:23:52.000]  在右上角那裡
[00:23:52.000 --> 00:23:53.000]  AlphaCourse
[00:23:53.000 --> 00:23:55.000]  他們成功轉型
[00:23:55.000 --> 00:23:56.000]  特別在外國
[00:23:56.000 --> 00:24:01.000]  網上參加的年輕人倍增
[00:24:01.000 --> 00:24:06.000]  以至到很多年輕人因此而認識福音
[00:24:06.000 --> 00:24:07.000]  在我們當中
[00:24:07.000 --> 00:24:11.000]  有沒有一些具備這方面的知識呢?
[00:24:11.000 --> 00:24:14.000]  你願不願意在這個此時此刻
[00:24:14.000 --> 00:24:15.000]  參與其中
[00:24:15.000 --> 00:24:17.000]  以至到
[00:24:17.000 --> 00:24:24.000]  可以把握到這個多元的福音機遇呢?
[00:24:24.000 --> 00:24:27.000]  我們剛才說過
[00:24:27.000 --> 00:24:28.000]  十四十支槍
[00:24:28.000 --> 00:24:32.000]  我們需要差派人去到一些回教的國家
[00:24:32.000 --> 00:24:36.000]  有很多牧民的宣教現在開展
[00:24:36.000 --> 00:24:37.000]  這個呢
[00:24:37.000 --> 00:24:40.000]  很多的未得之地未得之民
[00:24:40.000 --> 00:24:42.000]  是一個宣教的工場
[00:24:42.000 --> 00:24:44.000]  不過不要忘記
[00:24:44.000 --> 00:24:48.000]  這些其實都是宣教的工場
[00:24:48.000 --> 00:24:50.000]  在你自己的工作環境
[00:24:50.000 --> 00:24:52.000]  在職場上
[00:24:52.000 --> 00:24:53.000]  在你朋友圈子
[00:24:53.000 --> 00:24:55.000]  在學校
[00:24:55.000 --> 00:24:57.000]  在家
[00:24:57.000 --> 00:25:00.000]  在互聯網的世界裡面
[00:25:00.000 --> 00:25:03.000]  其實都是宣教的職場
[00:25:03.000 --> 00:25:05.000]  甚至乎紙尺之間
[00:25:05.000 --> 00:25:07.000]  我們有很多牧民在我們當中
[00:25:07.000 --> 00:25:10.000]  有很多少數民族在我們當中
[00:25:10.000 --> 00:25:12.000]  本地的宣教
[00:25:12.000 --> 00:25:18.000]  也是我們此時此刻可以把握的機遇
[00:25:18.000 --> 00:25:20.000]  第二樣呢
[00:25:20.000 --> 00:25:26.000]  就是掌握在時間裡面的一切機會
[00:25:26.000 --> 00:25:28.000]  要愛惜光陰
[00:25:28.000 --> 00:25:30.000]  因為這個世界邪惡
[00:25:30.000 --> 00:25:32.000]  只要我們仍然活著
[00:25:32.000 --> 00:25:33.000]  就有機會
[00:25:33.000 --> 00:25:35.000]  就可以靠聖靈
[00:25:35.000 --> 00:25:39.000]  去扭轉很多的情況
[00:25:39.000 --> 00:25:41.000]  有一隊的宣教隊
[00:25:41.000 --> 00:25:44.000]  當他們想去愛爾蘭參加
[00:25:44.000 --> 00:25:47.000]  參與一個福音聚會的時候
[00:25:47.000 --> 00:25:50.000]  因為飛機的引擎出了毛病
[00:25:50.000 --> 00:25:53.000]  唯有在途中著陸
[00:25:53.000 --> 00:25:55.000]  在機場滯留的時候
[00:25:55.000 --> 00:25:57.000]  他們並沒有放鬆
[00:25:57.000 --> 00:25:59.000]  他們祈禱
[00:25:59.000 --> 00:26:01.000]  神感動他們
[00:26:01.000 --> 00:26:03.000]  不如就在機場那裡
[00:26:03.000 --> 00:26:06.000]  就為幾百人辦了一個簡單的音樂會
[00:26:06.000 --> 00:26:08.000]  有一些人唱詩歌
[00:26:08.000 --> 00:26:10.000]  有一些成員講見證
[00:26:10.000 --> 00:26:14.000]  或者有一些成員就在旁邊做個人報道
[00:26:14.000 --> 00:26:16.000]  在場有很多後機人士
[00:26:16.000 --> 00:26:20.000]  都被這一幫見證基督的年輕人迷住了
[00:26:20.000 --> 00:26:22.000]  把握機會
[00:26:22.000 --> 00:26:24.000]  你知不知道
[00:26:24.000 --> 00:26:30.000]  水坑和噴泉最大的分別在哪裡?
[00:26:30.000 --> 00:26:32.000]  水坑和噴泉
[00:26:32.000 --> 00:26:36.000]  當然就是那種爆炸力
[00:26:36.000 --> 00:26:39.000]  如果我們仍然在等候
[00:26:39.000 --> 00:26:42.000]  可不可以回到以前那樣
[00:26:42.000 --> 00:26:44.000]  一潭死水
[00:26:44.000 --> 00:26:46.000]  但是相反
[00:26:46.000 --> 00:26:48.000]  有那份的激情
[00:26:48.000 --> 00:26:50.000]  你看到上帝在不同的地方
[00:26:50.000 --> 00:26:52.000]  其實他在動工
[00:26:52.000 --> 00:26:55.000]  我們參與在其中
[00:26:55.000 --> 00:26:57.000]  見證著神的工作
[00:26:57.000 --> 00:27:00.000]  各樣的奇妙
[00:27:00.000 --> 00:27:02.000]  為主滿懷熱情的人
[00:27:02.000 --> 00:27:05.000]  他從來都不會錯過任何機會
[00:27:05.000 --> 00:27:06.000]  可以做見證
[00:27:06.000 --> 00:27:10.000]  哪怕是你見慣見熟的同事
[00:27:10.000 --> 00:27:15.000]  哪怕是你一天對著的家人
[00:27:15.000 --> 00:27:20.000]  當你願意求神
[00:27:20.000 --> 00:27:23.000]  幫助你成為噴泉的時候
[00:27:23.000 --> 00:27:25.000]  你那種感染力
[00:27:25.000 --> 00:27:27.000]  你那種爆發力
[00:27:27.000 --> 00:27:31.000]  一樣可以感染很多身邊的人
[00:27:31.000 --> 00:27:33.000]  第三樣
[00:27:33.000 --> 00:27:35.000]  就是珍惜
[00:27:35.000 --> 00:27:39.000]  現今特別需要福音時刻
[00:27:39.000 --> 00:27:41.000]  疫情加上政情
[00:27:41.000 --> 00:27:43.000]  其實很多人都處於苦悶
[00:27:43.000 --> 00:27:45.000]  無助 空虛
[00:27:45.000 --> 00:27:47.000]  恐慌 沮喪 憤怒
[00:27:47.000 --> 00:27:49.000]  灰心 幽暗 絕望
[00:27:49.000 --> 00:27:52.000]  甚至乎我們都曾經有這些情緒
[00:27:52.000 --> 00:27:56.000]  有些人比較容易可以突破出來
[00:27:56.000 --> 00:28:00.000]  但有些人仍然在鬱悶當中
[00:28:00.000 --> 00:28:02.000]  我們需要耶穌
[00:28:02.000 --> 00:28:04.000]  在此刻不是跟祂分析世局
[00:28:04.000 --> 00:28:07.000]  也不需要太多資訊討論
[00:28:07.000 --> 00:28:11.000]  他們需要遇見耶穌
[00:28:11.000 --> 00:28:16.000]  我們學會了走出四道牆
[00:28:16.000 --> 00:28:18.000]  去關心鄰舍的需要
[00:28:18.000 --> 00:28:22.000]  將一些防疫的物資送去弱勢社群
[00:28:22.000 --> 00:28:25.000]  或者比平時更加慷慨地施贈
[00:28:25.000 --> 00:28:27.000]  不過不要忘記
[00:28:27.000 --> 00:28:28.000]  弟兄姊妹
[00:28:28.000 --> 00:28:30.000]  我們親切的關懷
[00:28:30.000 --> 00:28:34.000]  和一份耐性的聆聽
[00:28:34.000 --> 00:28:36.000]  是非常之重要
[00:28:36.000 --> 00:28:42.000]  當很多時候都在線上相處的時候
[00:28:42.000 --> 00:28:43.000]  不要忘記
[00:28:43.000 --> 00:28:46.000]  我們仍然都需要面對面
[00:28:46.000 --> 00:28:50.000]  仍然都需要有關切的問候
[00:28:50.000 --> 00:28:53.000]  我認識一個主要學老師
[00:28:53.000 --> 00:28:55.000]  他很有創意
[00:28:55.000 --> 00:28:58.000]  他知道附近有一間老人院
[00:28:58.000 --> 00:29:02.000]  也不是那麼容易探訪的
[00:29:02.000 --> 00:29:04.000]  他帶領一班小朋友
[00:29:04.000 --> 00:29:07.000]  主要學的學生
[00:29:07.000 --> 00:29:09.000]  自製一些問候卡
[00:29:09.000 --> 00:29:12.000]  貼上小朋友很可愛的照片
[00:29:12.000 --> 00:29:14.000]  然後寫一些金句
[00:29:14.000 --> 00:29:16.000]  或者是寫耶穌愛你
[00:29:16.000 --> 00:29:20.000]  送給附近那間老人院
[00:29:20.000 --> 00:29:24.000]  令那些老人家稍稍得著安慰
[00:29:24.000 --> 00:29:27.000]  也有人
[00:29:27.000 --> 00:29:35.000]  這個團契是聯同弟兄姊妹約定
[00:29:35.000 --> 00:29:38.000]  就是去問教會
[00:29:38.000 --> 00:29:44.000]  有哪些老人家可以打電話去問候他
[00:29:44.000 --> 00:29:48.000]  大家就找A 我就找B
[00:29:48.000 --> 00:29:51.000]  這個團契很有生命力
[00:29:51.000 --> 00:29:57.000]  我相信教會的影響力在於什麼呢
[00:29:57.000 --> 00:29:58.000]  教會的影響力
[00:29:58.000 --> 00:30:01.000]  不是在於有多少人參加崇拜
[00:30:01.000 --> 00:30:04.000]  甚至乎不是在於有多少人受鎮
[00:30:04.000 --> 00:30:07.000]  而是有多少人願意走進自己的家庭
[00:30:07.000 --> 00:30:11.000]  走進去工作的職場裡面
[00:30:11.000 --> 00:30:14.000]  走進去社區多行一里路
[00:30:14.000 --> 00:30:17.000]  去活出基督 見證基督
[00:30:17.000 --> 00:30:21.000]  你是不是那位好像保羅一樣
[00:30:21.000 --> 00:30:24.000]  有這個屬形的漢奸
[00:30:24.000 --> 00:30:27.000]  看到其實神是很多的機會
[00:30:27.000 --> 00:30:29.000]  擺在我們的面前
[00:30:29.000 --> 00:30:33.000]  我們有沒有好好把握
[00:30:33.000 --> 00:30:35.000]  其實我們的家人仍然在這裡
[00:30:35.000 --> 00:30:40.000]  我們的同事都沒有離職
[00:30:40.000 --> 00:30:43.000]  仍然有很多的人
[00:30:43.000 --> 00:30:47.000]  是未聞福音 未得知聞
[00:30:47.000 --> 00:30:50.000]  我們是不是都願意好像保羅一樣
[00:30:50.000 --> 00:30:52.000]  帶著屬靈的眼光
[00:30:52.000 --> 00:30:55.000]  去看到福音興旺
[00:30:55.000 --> 00:31:00.000]  而且福音是可以更加興旺
[00:31:00.000 --> 00:31:05.000]  你願不願意就是參與其中的那一位呢
[00:31:05.000 --> 00:31:08.000]  特別今天受鎮的弟兄姊妹
[00:31:08.000 --> 00:31:09.000]  我挑戰你
[00:31:09.000 --> 00:31:15.000]  你的受鎮不是代表多了很多朋友
[00:31:15.000 --> 00:31:18.000]  多了很多上帝的祝福
[00:31:18.000 --> 00:31:22.000]  你的受鎮也代表著你願意出去
[00:31:22.000 --> 00:31:25.000]  去見證基督 活出基督
[00:31:25.000 --> 00:31:30.000]  我們一起祈禱
[00:31:30.000 --> 00:31:32.000]  天父上帝我們感謝你
[00:31:32.000 --> 00:31:34.000]  福音本是神的大能
[00:31:34.000 --> 00:31:36.000]  要救一切相信的敵人
[00:31:36.000 --> 00:31:39.000]  求你幫助我們把握時代的機遇
[00:31:39.000 --> 00:31:44.000]  活出信心 活出福音 活出基督
[00:31:44.000 --> 00:31:47.000]  讓世人在我們所行的事上
[00:31:47.000 --> 00:31:50.000]  看到主耶穌基督你的生命
[00:31:50.000 --> 00:31:52.000]  看到福音真理的能力
[00:31:52.000 --> 00:31:54.000]  成為美好的見證
[00:31:54.000 --> 00:31:57.000]  我們這樣的祈禱 交托 感謝
[00:31:57.000 --> 00:32:00.000]  奉靠救主耶穌基督復活德性的名求
[00:32:00.000 --> 00:32:02.000]  阿們
