
[00:00:00.000 --> 00:00:04.000]  我們在座的每一位
[00:24:56.000 --> 00:25:00.000]  你是不是在基督裏面
[00:25:00.000 --> 00:25:03.000]  你願意說我是得性的
[00:25:03.000 --> 00:25:08.000]  如果是的話請舉手
[00:25:08.000 --> 00:25:11.000]  比忠堂多
[00:25:11.000 --> 00:25:13.000]  五堂加油
[00:25:13.000 --> 00:25:16.000]  就在這一切的這一切裏面
[00:25:16.000 --> 00:25:18.000]  我們能夠仍然跨性
[00:25:18.000 --> 00:25:20.000]  是憑甚麼呢?
[00:25:20.000 --> 00:25:25.000]  我們憑甚麼跨性呢?
[00:25:25.000 --> 00:25:28.000]  十字架
[00:25:28.000 --> 00:25:29.000]  這裏呢?
[00:25:29.000 --> 00:25:31.000]  大聲一點
[00:25:31.000 --> 00:25:33.000]  靠耶穌基督
[00:25:33.000 --> 00:25:36.000]  怎樣跨呢?
[00:25:36.000 --> 00:25:38.000]  很神秘
[00:25:38.000 --> 00:25:42.000]  很奇妙
[00:25:42.000 --> 00:25:48.000]  耶穌是我們生命的致寶
[00:25:48.000 --> 00:25:53.000]  你是何時摸著在基督裏面的得性呢?
[00:25:53.000 --> 00:25:57.000]  弟兄姊妹
[00:25:57.000 --> 00:26:00.000]  不是像黃巧基這樣大聲說話的時候
[00:26:00.000 --> 00:26:03.000]  得性的,很多時候
[00:26:03.000 --> 00:26:06.000]  大聲說的就是和大家一起彼此勉勵
[00:26:06.000 --> 00:26:09.000]  我們在主裏面彼此加油
[00:26:09.000 --> 00:26:12.000]  但通常我們最得性的時刻
[00:26:12.000 --> 00:26:17.000]  就是我們最不能得性的時刻
[00:26:17.000 --> 00:26:19.000]  我們最剛強的時刻
[00:26:19.000 --> 00:26:23.000]  就是我們很多時候最軟弱的時刻
[00:26:23.000 --> 00:26:26.000]  我甚麼時候軟弱
[00:26:26.000 --> 00:26:29.000]  就甚麼時候剛強了
[00:26:29.000 --> 00:26:31.000]  因耶穌基督
[00:26:31.000 --> 00:26:35.000]  是我這個雅氣裏面的寶貝
[00:26:35.000 --> 00:26:38.000]  怎樣摸著呢?
[00:26:38.000 --> 00:26:39.000]  弟兄姊妹
[00:26:39.000 --> 00:26:42.000]  我們在主裏面不要懼怕
[00:26:42.000 --> 00:26:47.000]  就是當我們落在這些患難裏面的時候
[00:26:47.000 --> 00:26:53.000]  當你似乎彷彿喪失指望的時候
[00:26:53.000 --> 00:26:56.000]  你就明白
[00:26:56.000 --> 00:27:01.000]  耶穌仍然在你裏面
[00:27:01.000 --> 00:27:04.000]  就是你找不到祂的時候
[00:27:04.000 --> 00:27:11.000]  你才知道耶穌在你內省
[00:27:11.000 --> 00:27:17.000]  你回到你的心靈的密室裏面的時候
[00:27:17.000 --> 00:27:21.000]  你知道耶穌真的在這裏
[00:27:21.000 --> 00:27:23.000]  不單止是這樣
[00:27:23.000 --> 00:27:25.000]  祂在你的困境裏面
[00:27:25.000 --> 00:27:27.000]  一步一步地帶領你
[00:27:27.000 --> 00:27:31.000]  我們是這樣累積我們信心的功課
[00:27:31.000 --> 00:27:35.000]  我們是這樣累積知道主是可靠的
[00:27:35.000 --> 00:27:38.000]  我們這樣才知道這個是自保
[00:27:38.000 --> 00:27:40.000]  如果延伸下去的話
[00:27:40.000 --> 00:27:44.000]  既然耶穌能夠在你極低谷的時候
[00:27:44.000 --> 00:27:45.000]  極之沒有出路
[00:27:45.000 --> 00:27:47.000]  極之失敗的時候
[00:27:47.000 --> 00:27:53.000]  能夠這樣扶持你
[00:27:53.000 --> 00:27:56.000]  中途我們唱一首詩歌
[00:27:56.000 --> 00:28:01.000]  它的副歌是:在下扶你,在下扶你
[00:28:01.000 --> 00:28:05.000]  是神永遠的幫臂
[00:28:05.000 --> 00:28:11.000]  在下扶你,在下扶你
[00:28:11.000 --> 00:28:16.000]  是真神永遠幫臂
[00:28:16.000 --> 00:28:32.000]  永遠幫臂,永遠幫臂
[00:28:32.000 --> 00:28:44.000]  是真神永遠幫臂
[00:28:44.000 --> 00:28:47.000]  是你裏面這位
[00:28:47.000 --> 00:28:50.000]  叫你一次又一次經歷的這位神
[00:28:50.000 --> 00:28:52.000]  你覺得可靠
[00:28:52.000 --> 00:28:55.000]  如果祂真是可靠的話
[00:28:55.000 --> 00:28:58.000]  十字架這個德性
[00:28:58.000 --> 00:29:02.000]  就不是徒然的
[00:29:02.000 --> 00:29:06.000]  就不是阿Q來的
[00:29:06.000 --> 00:29:09.000]  就不是拿來講的
[00:29:09.000 --> 00:29:12.000]  當我們有了這個寶貝的時候
[00:29:12.000 --> 00:29:14.000]  我們能夠向著
[00:29:14.000 --> 00:29:19.000]  所有世界的各種的力量權勢
[00:29:19.000 --> 00:29:23.000]  都說我不再懼怕
[00:29:23.000 --> 00:29:26.000]  因為在基督裏面
[00:29:26.000 --> 00:29:28.000]  保羅還勸勉我們
[00:29:28.000 --> 00:29:32.000]  在基督裏包括同死
[00:29:32.000 --> 00:29:33.000]  剛才說十字架
[00:29:33.000 --> 00:29:35.000]  我們靠十字架
[00:29:35.000 --> 00:29:39.000]  因為在十字架我們已經死了
[00:29:39.000 --> 00:29:44.000]  死了的人是不怕任何事的
[00:29:44.000 --> 00:29:46.000]  是不是
[00:29:46.000 --> 00:29:49.000]  不懼怕
[00:29:49.000 --> 00:29:51.000]  死了都不懼怕
[00:29:51.000 --> 00:29:53.000]  還懼不懼怕
[00:29:53.000 --> 00:29:54.000]  死了
[00:29:54.000 --> 00:29:56.000]  我們死的時候可能會
[00:29:56.000 --> 00:29:58.000]  我死了我不捨得
[00:29:58.000 --> 00:29:59.000]  我很想吃某些東西
[00:29:59.000 --> 00:30:01.000]  我很想吃咖啡
[00:30:01.000 --> 00:30:04.000]  我很喜歡吃生蠔
[00:30:04.000 --> 00:30:09.000]  其實我真的很喜歡吃生蠔
[00:30:09.000 --> 00:30:10.000]  暗示大家
[00:30:10.000 --> 00:30:12.000]  我很喜歡吃生蠔
[00:30:12.000 --> 00:30:15.000]  或者我死了
[00:30:15.000 --> 00:30:18.000]  我死了有什麼美味
[00:30:18.000 --> 00:30:20.000]  山珍海味都好
[00:30:20.000 --> 00:30:24.000]  對我來講沒有什麼影響
[00:30:24.000 --> 00:30:29.000]  我死了我很喜歡戴靚袋
[00:30:29.000 --> 00:30:32.000]  我很喜歡做一些fake nails
[00:30:32.000 --> 00:30:34.000]  很喜歡扮靚
[00:30:34.000 --> 00:30:38.000]  很喜歡買那些等等
[00:30:38.000 --> 00:30:41.000]  你記得我死的時候
[00:30:41.000 --> 00:30:43.000]  我在棺木裏
[00:30:43.000 --> 00:30:46.000]  記得幫我穿上這一套這一套這一套
[00:30:46.000 --> 00:30:49.000]  記得來讚我
[00:30:49.000 --> 00:30:53.000]  我會起來跟你多謝
[00:30:53.000 --> 00:30:56.000]  我會起來跟你多謝
[00:30:56.000 --> 00:30:57.000]  多謝我真是
[00:30:57.000 --> 00:31:00.000]  你為什麼這麼有我心呢
[00:31:00.000 --> 00:31:02.000]  其實我死了
[00:31:02.000 --> 00:31:04.000]  你讓我穿什麼
[00:31:04.000 --> 00:31:06.000]  我都沒有感覺
[00:31:06.000 --> 00:31:07.000]  同樣的我死了
[00:31:07.000 --> 00:31:10.000]  我都不怕我以前的仇敵
[00:31:10.000 --> 00:31:11.000]  我的仇人
[00:31:11.000 --> 00:31:12.000]  我得罪過的人
[00:31:12.000 --> 00:31:14.000]  或者我怕的人
[00:31:14.000 --> 00:31:15.000]  或者他不怕我
[00:31:15.000 --> 00:31:17.000]  不妥我的人
[00:31:17.000 --> 00:31:20.000]  我覺得終於有你今天
[00:31:20.000 --> 00:31:23.000]  我今天也是想去你那裏
[00:31:23.000 --> 00:31:24.000]  去你的喪禮
[00:31:24.000 --> 00:31:25.000]  去你的安息禮拜
[00:31:25.000 --> 00:31:27.000]  我就在那裏說一些不應
[00:31:27.000 --> 00:31:28.000]  我要咒詛你
[00:31:28.000 --> 00:31:30.000]  咒你死
[00:31:30.000 --> 00:31:33.000]  咒我死
[00:31:33.000 --> 00:31:35.000]  嚇我嗎
[00:31:35.000 --> 00:31:37.000]  誰怕誰
[00:31:37.000 --> 00:31:39.000]  我都死了
[00:31:39.000 --> 00:31:41.000]  我們不怕
[00:31:41.000 --> 00:31:43.000]  不怕羞辱
[00:31:43.000 --> 00:31:45.000]  沒有人可以再羞辱你
[00:31:45.000 --> 00:31:49.000]  沒有人再可以奪去你生命的任何東西
[00:31:49.000 --> 00:31:51.000]  沒有人能夠加添什麼給你
[00:31:51.000 --> 00:31:54.000]  減少你什麼
[00:31:54.000 --> 00:31:56.000]  因為你已經死了
[00:31:56.000 --> 00:31:58.000]  耶穌基督
[00:31:58.000 --> 00:32:00.000]  一來到世間
[00:32:00.000 --> 00:32:04.000]  祂就是對任何東西都不怕
[00:32:04.000 --> 00:32:07.000]  祂連撒旦都拒絕
[00:32:07.000 --> 00:32:09.000]  我給你所有榮華
[00:32:09.000 --> 00:32:10.000]  你跪下
[00:32:10.000 --> 00:32:13.000]  你只要跪我就將一切給你
[00:32:13.000 --> 00:32:15.000]  耶穌早就知道可以得到的
[00:32:15.000 --> 00:32:17.000]  祂想別人擁護你
[00:32:17.000 --> 00:32:18.000]  擁護他
[00:32:18.000 --> 00:32:21.000]  這一刻是最好的機會
[00:32:21.000 --> 00:32:23.000]  跟隨基督
[00:32:23.000 --> 00:32:24.000]  你只要跪我
[00:32:24.000 --> 00:32:26.000]  祂就叫所有人都跟隨你
[00:32:26.000 --> 00:32:28.000]  耶穌基督可以一下就成就這一切
[00:32:28.000 --> 00:32:30.000]  成就
[00:32:30.000 --> 00:32:32.000]  成功
[00:32:32.000 --> 00:32:34.000]  這種相信
[00:32:34.000 --> 00:32:35.000]  這種吸引力
[00:32:35.000 --> 00:32:37.000]  是一種power
[00:32:37.000 --> 00:32:41.000]  我們誰不想成功呢
[00:32:41.000 --> 00:32:44.000]  我們常常用成功、成就
[00:32:44.000 --> 00:32:45.000]  有多少學位
[00:32:45.000 --> 00:32:46.000]  有多少東西
[00:32:46.000 --> 00:32:48.000]  或者我做了什麼
[00:32:48.000 --> 00:32:49.000]  我要你紀念我
[00:32:49.000 --> 00:32:52.000]  要記得我
[00:32:52.000 --> 00:32:56.000]  想別人暗示
[00:32:56.000 --> 00:32:58.000]  表示知道
[00:32:58.000 --> 00:33:00.000]  你曾經做過什麼
[00:33:00.000 --> 00:33:03.000]  成就過什麼
[00:33:03.000 --> 00:33:05.000]  我們好像想要這些東西
[00:33:05.000 --> 00:33:07.000]  但是死了的話
[00:33:07.000 --> 00:33:08.000]  如果你是基督徒
[00:33:08.000 --> 00:33:09.000]  你是死了的
[00:33:09.000 --> 00:33:11.000]  你死了還要你什麼呢?
[00:33:11.000 --> 00:33:14.000]  做你什麼呢?
[00:33:14.000 --> 00:33:17.000]  耶穌基督早就知道他會死
[00:33:17.000 --> 00:33:19.000]  也決定選擇死
[00:33:19.000 --> 00:33:22.000]  當群眾說要擁戴他為王的時候
[00:33:22.000 --> 00:33:26.000]  他退也退不前
[00:33:26.000 --> 00:33:30.000]  門徒當時當然不明白
[00:33:30.000 --> 00:33:35.000]  但是耶穌決意走上十字架
[00:33:35.000 --> 00:33:37.000]  除了耶穌
[00:33:37.000 --> 00:33:39.000]  我們有一個人值得學的
[00:33:39.000 --> 00:33:42.000]  保羅
[00:33:42.000 --> 00:33:45.000]  保羅也是基督的門徒
[00:33:45.000 --> 00:33:46.000]  跟隨基督的人
[00:33:46.000 --> 00:33:49.000]  好像我們一樣
[00:33:49.000 --> 00:33:53.000]  保羅是效法基督
[00:33:53.000 --> 00:33:55.000]  他效法基督
[00:33:55.000 --> 00:33:59.000]  在菲律賓書第三章第八節
[00:33:59.000 --> 00:34:00.000]  到第十一節
[00:34:00.000 --> 00:34:04.000]  我讀第八和十,十一給大家聽
[00:34:04.000 --> 00:34:06.000]  保羅說
[00:34:06.000 --> 00:34:08.000]  不但如此
[00:34:08.000 --> 00:34:11.000]  我甚至把萬事都看作是有損的
[00:34:11.000 --> 00:34:14.000]  因為我已認識我主基督耶穌為至寶
[00:34:14.000 --> 00:34:16.000]  為了他我已經失去一切
[00:34:16.000 --> 00:34:18.000]  也都看作糞土
[00:34:18.000 --> 00:34:20.000]  為要得著基督
[00:34:20.000 --> 00:34:22.000]  這樣我可以認識他
[00:34:22.000 --> 00:34:24.000]  體驗他復活的大能
[00:34:24.000 --> 00:34:25.000]  並與他一同受苦
[00:34:25.000 --> 00:34:27.000]  效法他的死
[00:34:27.000 --> 00:34:31.000]  或許我也可以從死人中復活
[00:34:31.000 --> 00:34:34.000]  保羅說我要認識他
[00:34:34.000 --> 00:34:36.000]  認識基督為至寶
[00:34:36.000 --> 00:34:38.000]  我看耶穌為至寶
[00:34:38.000 --> 00:34:40.000]  我要得著基督
[00:34:40.000 --> 00:34:42.000]  如何得著呢?
[00:34:42.000 --> 00:34:44.000]  他如何得著是靠著
[00:34:44.000 --> 00:34:48.000]  效法耶穌基督的死
[00:34:48.000 --> 00:34:54.000]  認識基督是靠我們跟隨他體驗他
[00:34:54.000 --> 00:34:57.000]  體驗他裡面的死
[00:34:57.000 --> 00:34:59.000]  與他同死
[00:34:59.000 --> 00:35:03.000]  以至亦都能夠體驗在他裡面的豐盛
[00:35:03.000 --> 00:35:05.000]  剛才我們說耶穌為至寶
[00:35:05.000 --> 00:35:08.000]  我們在困厄苦、痛苦的時候
[00:35:08.000 --> 00:35:11.000]  體驗到他的安慰扶持的時候
[00:35:11.000 --> 00:35:15.000]  其實都是在體驗主的豐盛
[00:35:15.000 --> 00:35:16.000]  就在那一刻我們知道
[00:35:16.000 --> 00:35:21.000]  自己不可以靠過去所養賴、依賴的任何東西的時候
[00:35:21.000 --> 00:35:25.000]  唯有在裡面有一份基督的同在
[00:35:25.000 --> 00:35:27.000]  能夠摸著你的生命
[00:35:27.000 --> 00:35:29.000]  摸著你的靈魂
[00:35:29.000 --> 00:35:30.000]  摸著你的心處
[00:35:30.000 --> 00:35:32.000]  你覺得高過寶貴
[00:35:32.000 --> 00:35:33.000]  就是體驗
[00:35:33.000 --> 00:35:36.000]  而保羅更加深刻地告訴我們
[00:35:36.000 --> 00:35:38.000]  你體驗他、認識他
[00:35:38.000 --> 00:35:40.000]  不是知識上認識
[00:35:40.000 --> 00:35:42.000]  你是認識到底
[00:35:42.000 --> 00:35:45.000]  認識是透過跟隨他的腳步
[00:35:45.000 --> 00:35:48.000]  以至於死來認識的
[00:35:48.000 --> 00:35:52.000]  今天我們願不願意死呢?
[00:35:52.000 --> 00:35:58.000]  你願意與耶穌基督同死嗎?
[00:35:58.000 --> 00:35:59.000]  保羅說
[00:35:59.000 --> 00:36:02.000]  他同死的那種情況就是
[00:36:02.000 --> 00:36:04.000]  我可以失去一切
[00:36:04.000 --> 00:36:07.000]  而且我已經失去一切
[00:36:07.000 --> 00:36:10.000]  我看一切如同墳圖
[00:36:10.000 --> 00:36:12.000]  你能不能夠呢?
[00:36:12.000 --> 00:36:13.000]  你願不願意說
[00:36:13.000 --> 00:36:17.000]  主啊,我既然決志跟隨你
[00:36:17.000 --> 00:36:20.000]  我既然受針的時候說
[00:36:20.000 --> 00:36:23.000]  我與基督同死同埋葬
[00:36:23.000 --> 00:36:25.000]  我在那一刻已經說
[00:36:25.000 --> 00:36:28.000]  我已經決定
[00:36:28.000 --> 00:36:30.000]  我要與你同死
[00:36:30.000 --> 00:36:33.000]  所以世上的這一切
[00:36:33.000 --> 00:36:35.000]  無論是意識形態
[00:36:35.000 --> 00:36:37.000]  無論是某種價值
[00:36:37.000 --> 00:36:39.000]  某種別人所高捧的
[00:36:39.000 --> 00:36:41.000]  或者很追求的東西
[00:36:41.000 --> 00:36:44.000]  或者世界其他要壓迫我們
[00:36:44.000 --> 00:36:46.000]  威嚇我們的權勢
[00:36:46.000 --> 00:36:48.000]  我都不再害怕
[00:36:48.000 --> 00:36:51.000]  唯要跟隨你
[00:36:51.000 --> 00:36:52.000]  如果我們能夠有一種
[00:36:52.000 --> 00:36:55.000]  視死如歸的心
[00:36:55.000 --> 00:36:56.000]  好像基督一樣
[00:36:56.000 --> 00:37:04.000]  我們好像死士一樣
[00:37:04.000 --> 00:37:06.000]  死士是什麼呢?
[00:37:06.000 --> 00:37:08.000]  我們要徵召這個死士
[00:37:08.000 --> 00:37:09.000]  即是說你來到
[00:37:09.000 --> 00:37:10.000]  你報名了之後
[00:37:10.000 --> 00:37:12.000]  你登記了之後
[00:37:12.000 --> 00:37:14.000]  我派你去前線
[00:37:14.000 --> 00:37:16.000]  或者派你去一個特別的任務
[00:37:16.000 --> 00:37:18.000]  你可能是回不來的
[00:37:18.000 --> 00:37:19.000]  這個叫死士嗎?
[00:37:19.000 --> 00:37:21.000]  敢死隊
[00:37:21.000 --> 00:37:24.000]  你死了就死了
[00:37:24.000 --> 00:37:26.000]  當你離開的時候
[00:37:26.000 --> 00:37:27.000]  你道別的時候
[00:37:27.000 --> 00:37:28.000]  如果能夠回來
[00:37:28.000 --> 00:37:30.000]  你真是大幸
[00:37:30.000 --> 00:37:32.000]  你可能是回不來的
[00:37:32.000 --> 00:37:35.000]  耶穌的呼召要他與他同死
[00:37:35.000 --> 00:37:38.000]  我甘心失去一切
[00:37:38.000 --> 00:37:41.000]  唯要得著基督
[00:37:41.000 --> 00:37:42.000]  我是得著
[00:37:42.000 --> 00:37:44.000]  我將來回天家
[00:37:44.000 --> 00:37:46.000]  我就得著
[00:37:46.000 --> 00:37:47.000]  我已經有護照
[00:37:47.000 --> 00:37:49.000]  我已經信耶穌了
[00:37:49.000 --> 00:37:51.000]  所以我等候有一天
[00:37:51.000 --> 00:37:54.000]  我真的歸家的時候
[00:37:54.000 --> 00:37:56.000]  我真的得著基督
[00:37:56.000 --> 00:37:57.000]  我有天家
[00:37:57.000 --> 00:37:59.000]  我回到天堂
[00:37:59.000 --> 00:38:04.000]  頂姐妹,耶穌呼召我們成為門徒
[00:38:04.000 --> 00:38:07.000]  不是這樣解釋的
[00:38:07.000 --> 00:38:10.000]  他叫我們從這個
[00:38:10.000 --> 00:38:13.000]  害怕、懼怕、奴役
[00:38:13.000 --> 00:38:15.000]  裡面得釋放
[00:38:15.000 --> 00:38:21.000]  是有第二個更加崇高的目的
[00:38:21.000 --> 00:38:24.000]  他說一粒墨紙如果不是死
[00:38:24.000 --> 00:38:28.000]  就不能夠生出很多的紙粒
[00:38:28.000 --> 00:38:31.000]  就是要我們跟隨他至死
[00:38:31.000 --> 00:38:36.000]  以至他能夠叫我們成為他差遣的人
[00:38:36.000 --> 00:38:38.000]  夫怎樣差遣我
[00:38:38.000 --> 00:38:41.000]  我也怎樣差遣你們
[00:38:41.000 --> 00:38:45.000]  我們需要有必死的決心
[00:38:45.000 --> 00:38:50.000]  耶穌基督才能夠差遣我們
[00:38:50.000 --> 00:38:53.000]  死時
[00:38:53.000 --> 00:38:57.000]  我們需要必死的心
[00:38:57.000 --> 00:39:01.000]  神才能夠差遣我們
[00:39:01.000 --> 00:39:05.000]  頂姐妹,我們願不願意為基督
[00:39:05.000 --> 00:39:09.000]  擺上我們這條命呢?
[00:39:09.000 --> 00:39:11.000]  我們做基督徒
[00:39:11.000 --> 00:39:14.000]  難道我們受浸的時候
[00:39:14.000 --> 00:39:17.000]  意思不是這樣嗎?
[00:39:17.000 --> 00:39:21.000]  我有沒有加添裡面的意思?
[00:39:21.000 --> 00:39:24.000]  我有沒有減少裡面的意思?
[00:39:24.000 --> 00:39:27.000]  沒有
[00:39:27.000 --> 00:39:29.000]  所以再問一次
[00:39:29.000 --> 00:39:34.000]  既然已經受浸,歸入基督的死
[00:39:34.000 --> 00:39:37.000]  我們問一問自己
[00:39:37.000 --> 00:39:43.000]  我願意為基督失去一切嗎?
[00:39:43.000 --> 00:39:45.000]  失去你的成功
[00:39:45.000 --> 00:39:49.000]  失去你的擁有
[00:39:49.000 --> 00:39:51.000]  其實很公平,也很好
[00:39:51.000 --> 00:39:53.000]  不單止失去
[00:39:53.000 --> 00:39:55.000]  我們也會抹掉
[00:39:55.000 --> 00:39:58.000]  基督已經抹掉我們的債
[00:39:58.000 --> 00:40:00.000]  抹掉我們的羞恥
[00:40:00.000 --> 00:40:03.000]  抹掉一切
[00:40:03.000 --> 00:40:06.000]  我們是自由的
[00:40:06.000 --> 00:40:11.000]  我們是上帝透過基督
[00:40:11.000 --> 00:40:18.000]  Already set us free from the bondage
[00:40:18.000 --> 00:40:26.000]  已經叫我們從捆綁、奴役、懼怕、擔憂
[00:40:26.000 --> 00:40:31.000]  世界裡面叫我們從裡面釋放出來
[00:40:31.000 --> 00:40:34.000]  We are set free
[00:40:34.000 --> 00:40:38.000]  We have been set free from
[00:40:38.000 --> 00:40:44.000]  從這一切都得釋放出來了
[00:40:44.000 --> 00:40:50.000]  但是我們也要set free for
[00:40:50.000 --> 00:40:53.000]  我們不只是出來
[00:40:53.000 --> 00:40:55.000]  是有個目的的
[00:40:55.000 --> 00:40:57.000]  for 為了
[00:40:57.000 --> 00:41:00.000]  我們得自由是為了
[00:41:00.000 --> 00:41:08.000]  叫神能夠差遣我們進入這世界
[00:41:08.000 --> 00:41:12.000]  我不是叫你們脫離這世界
[00:41:12.000 --> 00:41:15.000]  我是叫你們進入這世界
[00:41:15.000 --> 00:41:17.000]  你們不屬於這世界
[00:41:17.000 --> 00:41:20.000]  卻要在這世界裡面
[00:41:20.000 --> 00:41:23.000]  因為神愛這個世界
[00:41:23.000 --> 00:41:26.000]  神看見這個世界
[00:41:26.000 --> 00:41:34.000]  這個世界就是眾生、天地、環境的一切
[00:41:34.000 --> 00:41:38.000]  一切都是屬於我們的元首基督
[00:41:38.000 --> 00:41:42.000]  既然叫一切的執政掌權者
[00:41:42.000 --> 00:41:47.000]  扭曲上帝美意的一切的權勢
[00:41:47.000 --> 00:41:50.000]  我們都能夠不再懼怕這些扭曲的時候
[00:41:50.000 --> 00:41:55.000]  我們就被上帝差遣進入這個世界
[00:41:55.000 --> 00:41:58.000]  來成為祂的忠心僕人
[00:41:58.000 --> 00:42:01.000]  成為祂的門徒
[00:42:01.000 --> 00:42:04.000]  祂的門徒的意思就是跟隨祂的意思
[00:42:04.000 --> 00:42:07.000]  祂的學生的意思就是效法祂的意思
[00:42:07.000 --> 00:42:13.000]  我們的師父耶穌已經死了
[00:42:13.000 --> 00:42:15.000]  願意走向十字架
[00:42:15.000 --> 00:42:17.000]  我們願意嗎?
[00:42:17.000 --> 00:42:20.000]  我們是天天背起這個十字架
[00:42:20.000 --> 00:42:23.000]  知道自己必定走向這個十字架
[00:42:23.000 --> 00:42:25.000]  釘十字架的路
[00:42:25.000 --> 00:42:27.000]  必死的道路
[00:42:27.000 --> 00:42:30.000]  這個是基督徒的呼召
[00:42:30.000 --> 00:42:33.000]  願不願意接受這個呼召呢?
[00:42:33.000 --> 00:42:34.000]  保羅說
[00:42:34.000 --> 00:42:36.000]  如果我這樣活的話
[00:42:36.000 --> 00:42:39.000]  我是與基督同受苦
[00:42:39.000 --> 00:42:41.000]  效法祂的死
[00:42:41.000 --> 00:42:45.000]  或許我也可以從死人中復活
[00:42:45.000 --> 00:42:47.000]  或許我可以從死人中復活
[00:42:47.000 --> 00:42:48.000]  意思是
[00:42:48.000 --> 00:42:52.000]  或許我可以體會到那種復活的力量
[00:42:52.000 --> 00:42:55.000]  我們在座都多多少少體會了
[00:42:55.000 --> 00:42:58.000]  主復活的力量在我們生命困厄裡面
[00:42:58.000 --> 00:43:01.000]  但我們還要更加多的體會
[00:43:01.000 --> 00:43:04.000]  或許當我們願意死的時候
[00:43:04.000 --> 00:43:06.000]  保羅說
[00:43:06.000 --> 00:43:11.000]  身上常常帶著基督的死
[00:43:11.000 --> 00:43:13.000]  好叫基督的生
[00:43:13.000 --> 00:43:16.000]  也在我身上顯明
[00:43:16.000 --> 00:43:18.000]  耶穌說
[00:43:18.000 --> 00:43:23.000]  一粒麥子若不落在地裡死了
[00:43:23.000 --> 00:43:27.000]  就不能結出許多子粒來
[00:43:27.000 --> 00:43:30.000]  這個世界需要基督徒
[00:43:30.000 --> 00:43:35.000]  這個世界需要大勇的基督徒
[00:43:35.000 --> 00:43:41.000]  這個世界需要不怕死的基督徒
[00:43:41.000 --> 00:43:45.000]  不怕威權的基督徒
[00:43:45.000 --> 00:43:47.000]  這個世界需要一些
[00:43:47.000 --> 00:43:50.000]  雖然知道自己靠著自己不行
[00:43:50.000 --> 00:43:56.000]  但靠著那在我裡面的自保就行
[00:43:56.000 --> 00:44:04.000]  在人不能,在神凡事都能
[00:44:04.000 --> 00:44:12.000]  你願不願意成為主要差遣的人呢?
[00:44:12.000 --> 00:44:16.000]  你真的不怕死
[00:44:16.000 --> 00:44:19.000]  你真的不怕這個世界
[00:44:19.000 --> 00:44:22.000]  這個世界其實很厲害
[00:44:22.000 --> 00:44:26.000]  這個世界可以用各種方式弱化你
[00:44:26.000 --> 00:44:28.000]  糟蹋你
[00:44:28.000 --> 00:44:29.000]  邊緣化你
[00:44:29.000 --> 00:44:31.000]  誣衊你
[00:44:31.000 --> 00:44:36.000]  這個世界可以用各種方式
[00:44:36.000 --> 00:44:39.000]  但你問心
[00:44:39.000 --> 00:44:41.000]  主你今天
[00:44:41.000 --> 00:44:45.000]  你對我的呼召是什麼?
[00:44:45.000 --> 00:44:51.000]  我們如何為這個世界成為一盞燈
[00:44:51.000 --> 00:44:54.000]  成為一團火
[00:44:54.000 --> 00:45:00.000]  是火才能夠燃點燃燒這個世界
[00:45:00.000 --> 00:45:03.000]  我們都去吧
[00:45:03.000 --> 00:45:05.000]  我們都去死吧
[00:45:05.000 --> 00:45:08.000]  我們都豁出去
[00:45:08.000 --> 00:45:10.000]  我們要豁出去
[00:45:10.000 --> 00:45:15.000]  看自己似乎沒有東西留戀和保留
[00:45:15.000 --> 00:45:18.000]  我們豁出去
[00:45:18.000 --> 00:45:21.000]  我們豁出去似乎在世界
[00:45:21.000 --> 00:45:24.000]  最後沒有得著什麼
[00:45:24.000 --> 00:45:26.000]  但我們卻是得著基督
[00:45:26.000 --> 00:45:29.000]  而基督也得著我們
[00:45:29.000 --> 00:45:32.000]  世界也得著我們
[00:45:32.000 --> 00:45:33.000]  這個世界
[00:45:33.000 --> 00:45:35.000]  世人和天使一同觀看
[00:45:35.000 --> 00:45:38.000]  我們成了一台戲
[00:45:38.000 --> 00:45:39.000]  這一台戲
[00:45:39.000 --> 00:45:44.000]  你在當中扮演什麼角色呢?
[00:45:44.000 --> 00:45:48.000]  在這一刻我想問我們
[00:45:48.000 --> 00:45:51.000]  我們彼此勉勵
[00:45:51.000 --> 00:45:55.000]  我們知道我們還有生命的位置
[00:45:55.000 --> 00:45:57.000]  我們死得不透
[00:45:57.000 --> 00:45:59.000]  我們留戀
[00:45:59.000 --> 00:46:02.000]  我們嘗試活回舊我
[00:46:02.000 --> 00:46:04.000]  不要緊
[00:46:04.000 --> 00:46:08.000]  我們知道我們裡面可靠的基督
[00:46:08.000 --> 00:46:12.000]  只要我們在任何時刻定睛仰望祂
[00:46:12.000 --> 00:46:14.000]  只要我們記得主為我們死
[00:46:14.000 --> 00:46:16.000]  我已經死了
[00:46:16.000 --> 00:46:19.000]  只要我們願意再次委身拜上
[00:46:19.000 --> 00:46:24.000]  我們就能夠成為神手中的器皿
[00:46:24.000 --> 00:46:26.000]  神的精兵
[00:46:26.000 --> 00:46:28.000]  神的門徒
[00:46:28.000 --> 00:46:31.000]  我們願不願意呢?
[00:46:31.000 --> 00:46:33.000]  我想請大家
[00:46:33.000 --> 00:46:40.000]  願意的話我們起身好嗎?
[00:46:40.000 --> 00:46:43.000]  願意的話
[00:46:43.000 --> 00:46:46.000]  神要容你
