
[00:00:00.000 --> 00:00:01.800]  在新年期間
[00:15:56.560 --> 00:15:58.840]  因為這些已經是出位了
[00:15:58.840 --> 00:16:02.120]  是離開了聖經的原則
[00:16:02.120 --> 00:16:06.280]  他就問牧師
[00:16:06.280 --> 00:16:08.600]  我怎麼回應呢
[00:16:08.600 --> 00:16:11.160]  聖經在哪裡有講
[00:16:11.160 --> 00:16:13.360]  我們不應該
[00:16:13.360 --> 00:16:15.360]  一講語言就說
[00:16:15.360 --> 00:16:16.720]  是耶穌對我講
[00:16:16.720 --> 00:16:18.080]  是神對我講
[00:16:18.080 --> 00:16:19.600]  是聖靈對我講呢
[00:16:19.600 --> 00:16:23.080]  然後我就和他右投右看
[00:16:23.080 --> 00:16:26.960]  來講一些出位的語言
[00:16:26.960 --> 00:16:28.800]  到底有什麼特質
[00:16:28.800 --> 00:16:30.560]  首先第一
[00:16:30.560 --> 00:16:33.520]  出位的語言的定義是什麼呢
[00:16:33.520 --> 00:16:37.400]  我們一起去讀一讀
[00:16:37.400 --> 00:16:40.800]  一段聖經
[00:16:40.800 --> 00:16:42.560]  出位的語言
[00:16:42.560 --> 00:16:44.560]  到底的定義是什麼呢
[00:16:44.560 --> 00:16:46.760]  所有
[00:16:46.760 --> 00:16:48.680]  一些語言
[00:16:48.680 --> 00:16:50.480]  出位的語言
[00:16:50.480 --> 00:16:54.480]  所有一些假的先知
[00:16:54.480 --> 00:16:58.360]  所有一些離開了聖經
[00:16:58.360 --> 00:17:01.400]  來建立他們所謂語言的權威的人
[00:17:01.400 --> 00:17:02.520]  他們說
[00:17:02.520 --> 00:17:04.600]  語言或者作先知
[00:17:04.600 --> 00:17:05.800]  講道的意思
[00:17:05.800 --> 00:17:10.000]  就是預先預測將來發生的事情
[00:17:10.000 --> 00:17:11.520]  然後這些事情
[00:17:11.520 --> 00:17:13.320]  不只是自己身上
[00:17:13.320 --> 00:17:15.800]  是發生在所有其他人身上
[00:17:16.160 --> 00:17:20.560]  其他人都要受到這些語言的管制
[00:17:20.560 --> 00:17:22.560]  換句話來講
[00:17:22.560 --> 00:17:25.560]  作先知講道就是微卜先知
[00:17:25.560 --> 00:17:26.880]  是講將來的
[00:17:26.880 --> 00:17:30.240]  我們一起看看他們的根據到底在哪裡
[00:17:30.240 --> 00:17:32.680]  一方面他們說舊約有很多先知
[00:17:32.680 --> 00:17:34.160]  然後來到新約的時候
[00:17:34.160 --> 00:17:35.000]  一樣有
[00:17:35.000 --> 00:17:36.200]  在哪裡有呢
[00:17:36.200 --> 00:17:37.360]  《善行傳》
[00:17:37.360 --> 00:17:38.560]  二十一章
[00:17:38.560 --> 00:17:40.440]  十一節
[00:17:40.440 --> 00:17:44.240]  我們一起讀一讀這一段聖經
[00:17:44.600 --> 00:17:46.320]  「到了我們這裡
[00:17:46.320 --> 00:17:48.520]  就拿保羅的腰帶
[00:17:48.520 --> 00:17:50.240]  捆上自己的手腳
[00:17:50.240 --> 00:17:51.120]  說
[00:17:51.120 --> 00:17:52.240]  聖靈說
[00:17:52.240 --> 00:17:54.240]  猶太人在耶路撒冷
[00:17:54.240 --> 00:17:56.880]  要如此捆綁這腰帶的主人
[00:17:56.880 --> 00:17:59.440]  把他交在外邦人的手裡」
[00:17:59.440 --> 00:18:00.240]  弟兄姊妹
[00:18:00.240 --> 00:18:01.320]  在這段聖經
[00:18:01.320 --> 00:18:03.160]  是講道從耶路撒冷來
[00:18:03.160 --> 00:18:05.000]  特別是其中有一個先知
[00:18:05.000 --> 00:18:06.280]  是阿加布
[00:18:06.280 --> 00:18:08.280]  見到保羅的時間
[00:18:08.280 --> 00:18:11.760]  就拿著保羅那條腰帶
[00:18:11.760 --> 00:18:13.040]  綁住自己
[00:18:13.560 --> 00:18:14.640]  綁住自己之後
[00:18:14.640 --> 00:18:16.160]  然後接著就講預言
[00:18:16.160 --> 00:18:17.320]  綁住自己的手腳
[00:18:17.320 --> 00:18:18.200]  講預言
[00:18:18.200 --> 00:18:19.800]  他說「聖靈說
[00:18:19.800 --> 00:18:21.280]  猶太人在耶路撒冷
[00:18:21.280 --> 00:18:23.400]  要如此捆綁這腰帶的主人
[00:18:23.400 --> 00:18:25.800]  把他交給外邦人的手裡」
[00:18:25.800 --> 00:18:27.560]  這是預言來的
[00:18:27.560 --> 00:18:29.960]  然後接著他們就說
[00:18:29.960 --> 00:18:33.240]  新約也有預言的因次
[00:18:33.240 --> 00:18:35.600]  新約也有先知的因次
[00:18:35.600 --> 00:18:37.520]  然後他講的時間也是這樣講
[00:18:37.520 --> 00:18:40.080]  是聖靈說
[00:18:40.080 --> 00:18:42.560]  為什麼我們今天不可以
[00:18:43.960 --> 00:18:44.760]  弟兄姊妹
[00:18:44.760 --> 00:18:48.280]  我們的回應很簡單
[00:18:48.280 --> 00:18:49.840]  第一
[00:18:49.840 --> 00:18:53.200]  因為當時正典還未完成
[00:18:53.200 --> 00:18:55.720]  阿加布講這句話的時候
[00:18:55.720 --> 00:18:57.600]  新約還未寫成
[00:18:57.600 --> 00:19:00.520]  仍然好像舊約一樣
[00:19:00.520 --> 00:19:03.120]  只有舊約那些聖經是正典
[00:19:03.120 --> 00:19:04.440]  新約呢
[00:19:04.440 --> 00:19:06.360]  很多書信仍然繼續不斷
[00:19:06.360 --> 00:19:07.840]  還在寫的當中
[00:19:07.840 --> 00:19:08.800]  未寫完
[00:19:08.800 --> 00:19:10.720]  而第二樣東西呢
[00:19:10.720 --> 00:19:12.080]  很重要的
[00:19:12.560 --> 00:19:15.240]  就是阿加布講這件事的時間
[00:19:15.240 --> 00:19:18.080]  阿加布沒有將自己變成權威
[00:19:18.080 --> 00:19:19.360]  第二
[00:19:19.360 --> 00:19:21.720]  保羅也沒有將他當作權威
[00:19:21.720 --> 00:19:22.760]  第三
[00:19:22.760 --> 00:19:25.560]  所有其他的人都不會將他當作權威
[00:19:25.560 --> 00:19:28.480]  純粹是根據一樣的東西
[00:19:28.480 --> 00:19:30.160]  這件事是什麼呢
[00:19:30.160 --> 00:19:32.040]  就是講到
[00:19:32.040 --> 00:19:34.120]  耶穌呼召保羅的時候
[00:19:34.120 --> 00:19:35.840]  是非常清楚地講到
[00:19:35.840 --> 00:19:39.400]  我要猜他去到外邦人的面前
[00:19:39.400 --> 00:19:40.600]  猶太人的面前
[00:19:40.600 --> 00:19:41.960]  君王的面前
[00:19:41.960 --> 00:19:43.160]  來作我的見證
[00:19:43.160 --> 00:19:44.440]  然後接著又說
[00:19:44.440 --> 00:19:47.200]  他將會為我受很多的苦
[00:19:47.200 --> 00:19:48.480]  這個是聖經講的
[00:19:48.480 --> 00:19:50.920]  是耶穌基督一早已經說的了
[00:19:50.920 --> 00:19:52.160]  換句話來講
[00:19:52.160 --> 00:19:53.280]  阿加布
[00:19:53.280 --> 00:19:54.120]  其實是跟
[00:19:54.120 --> 00:19:56.560]  耶穌基督的口尾
[00:19:56.560 --> 00:19:58.000]  口水
[00:19:58.000 --> 00:19:59.520]  跟著他來講的
[00:19:59.520 --> 00:20:01.720]  耶穌基督已經講到他要受苦了
[00:20:01.720 --> 00:20:02.560]  所以
[00:20:02.560 --> 00:20:03.920]  阿加布講的時間
[00:20:03.920 --> 00:20:06.080]  其實是順著聖經裡面
[00:20:06.080 --> 00:20:07.280]  耶穌講的東西的
[00:20:07.280 --> 00:20:09.160]  而第四方面
[00:20:09.160 --> 00:20:10.640]  更加緊要的
[00:20:10.640 --> 00:20:11.800]  我們看一看
[00:20:11.800 --> 00:20:14.920]  就是那個聽到預言的人
[00:20:14.920 --> 00:20:16.240]  連保羅
[00:20:16.240 --> 00:20:18.320]  都不會看這個是權威
[00:20:18.320 --> 00:20:19.920]  一會兒我們會講
[00:20:19.920 --> 00:20:21.880]  我們首先來講一講
[00:20:21.880 --> 00:20:23.120]  第一樣
[00:20:23.120 --> 00:20:25.880]  到底是不是所有作先知講道
[00:20:25.880 --> 00:20:29.320]  都是等於預告未來呢?
[00:20:29.320 --> 00:20:31.880]  聖經告訴我們
[00:20:31.880 --> 00:20:33.840]  不一定的
[00:20:33.840 --> 00:20:35.800]  我們現在就看看哥倫多
[00:20:35.800 --> 00:20:37.560]  前書
[00:20:37.560 --> 00:20:39.520]  十四章第五節
[00:20:39.520 --> 00:20:40.840]  和十九節
[00:20:42.000 --> 00:20:45.080]  十四章的第五節和十九節
[00:20:45.080 --> 00:20:46.320]  我們一起讀
[00:20:46.320 --> 00:20:48.800]  我願意你們都說方言
[00:20:48.800 --> 00:20:51.560]  更願意你們作先知講道
[00:20:51.560 --> 00:20:54.280]  因為說方言的若不翻出來
[00:20:54.280 --> 00:20:55.840]  使教會被造就
[00:20:55.840 --> 00:20:57.480]  那作先知講道的
[00:20:57.480 --> 00:20:59.280]  就比他強了
[00:20:59.280 --> 00:21:00.640]  但在教會中
[00:21:00.640 --> 00:21:04.000]  寧可用五成說五句教導人的話
[00:21:04.000 --> 00:21:06.200]  強如說萬句的方言
[00:21:06.200 --> 00:21:07.520]  在這篇聖經
[00:21:07.520 --> 00:21:09.480]  特別是哥倫多前書的十四章
[00:21:09.480 --> 00:21:11.600]  多次多方來比較
[00:21:11.600 --> 00:21:12.560]  說方言
[00:21:12.560 --> 00:21:15.000]  或者我們叫做外國話
[00:21:15.000 --> 00:21:16.440]  鄉下話
[00:21:16.440 --> 00:21:18.560]  但今日極端靈恩的人
[00:21:18.560 --> 00:21:22.040]  會將這個看成是天使的話
[00:21:22.040 --> 00:21:24.040]  是天上的話
[00:21:24.040 --> 00:21:25.880]  但從哥倫多很清楚
[00:21:25.880 --> 00:21:26.800]  二十一節話
[00:21:26.800 --> 00:21:29.520]  我用外邦人的舌頭
[00:21:29.520 --> 00:21:32.760]  外邦人的嘴唇來講
[00:21:32.760 --> 00:21:33.640]  第二呢
[00:21:33.640 --> 00:21:36.160]  哥倫多前書的方言
[00:21:36.160 --> 00:21:37.520]  是複數的
[00:21:37.520 --> 00:21:38.960]  很多地方是複數
[00:21:38.960 --> 00:21:39.840]  不是一種
[00:21:39.840 --> 00:21:41.160]  是多種的
[00:21:41.160 --> 00:21:42.520]  在這篇聖經
[00:21:42.520 --> 00:21:44.680]  我們看到保羅將方言
[00:21:44.680 --> 00:21:46.200]  和作先知講道
[00:21:46.200 --> 00:21:48.240]  做比較的時候
[00:21:48.240 --> 00:21:50.440]  有兩句的形容
[00:21:50.440 --> 00:21:54.040]  是先後交替使用
[00:21:54.040 --> 00:21:55.280]  互換的
[00:21:55.280 --> 00:21:57.720]  互相解釋的
[00:21:57.720 --> 00:21:59.920]  首先第五節
[00:21:59.920 --> 00:22:04.000]  作先知講道
[00:22:04.000 --> 00:22:07.080]  我更願意你們作先知講道
[00:22:07.080 --> 00:22:09.400]  然後哪作先知講道的
[00:22:09.400 --> 00:22:10.360]  就比他強了
[00:22:10.360 --> 00:22:12.400]  作先知講道
[00:22:12.400 --> 00:22:14.040]  有沒有看到
[00:22:14.040 --> 00:22:15.840]  其實不止這裡
[00:22:15.840 --> 00:22:18.960]  很多地方都講作先知講道
[00:22:18.960 --> 00:22:20.320]  但是聖經裡面
[00:22:20.320 --> 00:22:22.880]  一講到比較的時候
[00:22:22.880 --> 00:22:24.880]  其實他就說作先知講道
[00:22:24.880 --> 00:22:26.840]  是在比較什麼呢
[00:22:26.840 --> 00:22:28.600]  是和方言比較
[00:22:28.600 --> 00:22:30.000]  其實方言
[00:22:30.000 --> 00:22:32.240]  其實是和什麼比較呢
[00:22:32.240 --> 00:22:33.240]  十九節
[00:22:33.240 --> 00:22:34.600]  但在教會中
[00:22:34.600 --> 00:22:41.880]  寧可用悟性說五句教導人的話
[00:22:41.880 --> 00:22:44.240]  是什麼意思
[00:22:44.240 --> 00:22:47.040]  原來作先知講道
[00:22:47.040 --> 00:22:48.360]  不一定是
[00:22:48.360 --> 00:22:50.840]  for teller
[00:22:50.840 --> 00:22:54.280]  f o r e t e l l e r
[00:22:54.280 --> 00:22:59.000]  不一定是預告將來的人
[00:22:59.000 --> 00:23:00.600]  但是作先知講道
[00:23:00.600 --> 00:23:04.880]  一定是for teller
[00:23:04.880 --> 00:23:09.920]  f o r e t e l l e r
[00:23:09.920 --> 00:23:11.600]  是for teller
[00:23:11.600 --> 00:23:12.960]  是什麼意思
[00:23:12.960 --> 00:23:15.840]  就是將神教導的說話
[00:23:15.840 --> 00:23:18.040]  說出來
[00:23:18.040 --> 00:23:20.240]  是教導神的話
[00:23:20.240 --> 00:23:22.200]  是講神的話
[00:23:22.200 --> 00:23:25.840]  這個就是叫作作先知講道
[00:23:25.840 --> 00:23:27.920]  各位聽眾
[00:23:27.920 --> 00:23:29.680]  我們今天在教會裡面
[00:23:29.680 --> 00:23:31.160]  站講壇
[00:23:31.160 --> 00:23:32.880]  講聖經的人
[00:23:32.880 --> 00:23:37.040]  其實就是在講作先知講道的人
[00:23:37.040 --> 00:23:39.080]  我們不一定要講將來
[00:23:39.080 --> 00:23:41.800]  但當我們講神的話的時候
[00:23:41.800 --> 00:23:45.520]  其實這個已經是作先知講道
[00:23:45.520 --> 00:23:47.240]  聖經很清楚
[00:23:47.240 --> 00:23:49.200]  來將這個講出來
[00:23:49.200 --> 00:23:51.400]  因為這樣我們看得很清楚
[00:23:51.400 --> 00:23:52.840]  出了位的預言
[00:23:52.840 --> 00:23:55.480]  他們說一定是預告未來的
[00:23:55.480 --> 00:23:57.240]  然後跟著從聖經裡面
[00:23:57.240 --> 00:23:58.680]  我們看到有平衡
[00:23:58.680 --> 00:24:00.240]  可以預告未來
[00:24:00.240 --> 00:24:03.040]  但不一定是預告未來
[00:24:03.040 --> 00:24:04.880]  但是作先知講道
[00:24:04.880 --> 00:24:08.640]  一定是講神講的話
[00:24:08.640 --> 00:24:10.400]  是講神講的話
[00:24:10.400 --> 00:24:12.280]  如果你不能夠講神的話
[00:24:12.280 --> 00:24:14.680]  這個不是神的先知
[00:24:14.680 --> 00:24:17.160]  這個不是作先知講道
[00:24:17.160 --> 00:24:19.360]  他是自己講自己的東西
[00:24:19.360 --> 00:24:21.040]  跟著第二部分
[00:24:21.040 --> 00:24:23.960]  出了位的預言
[00:24:23.960 --> 00:24:26.880]  他們說是有規範性的
[00:24:26.880 --> 00:24:30.040]  是人都要聽的
[00:24:30.040 --> 00:24:32.640]  如果不聽的時候會怎樣呢?
[00:24:32.640 --> 00:24:35.680]  聖經裡面很清楚
[00:24:35.680 --> 00:24:38.600]  如果先知講神的話出來
[00:24:38.600 --> 00:24:40.200]  人不聽的時間
[00:24:40.200 --> 00:24:45.160]  人是會自取其結果
[00:24:45.160 --> 00:24:46.800]  自取其咎
[00:24:46.800 --> 00:24:50.640]  然後自己滅自己的前途
[00:24:50.640 --> 00:24:52.800]  我們看到在今天
[00:24:52.800 --> 00:24:54.920]  賣那個全能神廣告
[00:24:54.920 --> 00:24:56.920]  就是東方閃電那些人
[00:24:56.920 --> 00:24:58.720]  他們有一本書
[00:24:58.720 --> 00:25:01.480]  就是神會懲治那些
[00:25:01.480 --> 00:25:04.880]  不聽全能神的預言的人
[00:25:04.880 --> 00:25:09.280]  整本書裡面有幾百個所謂的見證出來了
[00:25:09.280 --> 00:25:10.480]  包括到什麼呢?
[00:25:10.480 --> 00:25:13.560]  他說全能神懲罰什麼人呢?
[00:25:13.560 --> 00:25:15.640]  就是凡是那些預言講出來
[00:25:15.640 --> 00:25:16.560]  他不聽的時間
[00:25:16.560 --> 00:25:18.880]  不跟從女基督的時候
[00:25:18.880 --> 00:25:21.920]  他們出街會撞車死
[00:25:21.920 --> 00:25:23.000]  我想問問大家
[00:25:23.000 --> 00:25:26.480]  在座中有多少人是不聽女基督的?
[00:25:26.480 --> 00:25:28.760]  舉手
[00:25:28.760 --> 00:25:32.640]  有多少個撞車死呢?
[00:25:32.640 --> 00:25:35.280]  我都不明白他們怎麼想的
[00:25:35.280 --> 00:25:36.320]  第二
[00:25:36.320 --> 00:25:38.840]  他說不聽全能神的話
[00:25:38.840 --> 00:25:40.440]  他會生癌
[00:25:40.440 --> 00:25:42.600]  當然香港肯定會中
[00:25:42.600 --> 00:25:44.160]  那麼多人患癌症
[00:25:44.160 --> 00:25:45.360]  肯定有些中
[00:25:45.360 --> 00:25:47.000]  但大部分都不中
[00:25:47.000 --> 00:25:47.960]  是不是?
[00:25:47.960 --> 00:25:49.240]  然後呢
[00:25:49.240 --> 00:25:51.600]  不聽全能神的話的人
[00:25:51.600 --> 00:25:54.480]  突然回家有個天花板掉下來
[00:25:54.480 --> 00:25:57.360]  砸死他一家四口
[00:25:57.360 --> 00:25:58.080]  就是這樣
[00:25:58.080 --> 00:25:59.280]  弄那些東西出來
[00:25:59.280 --> 00:26:00.400]  然後就說
[00:26:00.400 --> 00:26:01.680]  不聽神的話
[00:26:01.680 --> 00:26:03.200]  有個人不聽神的話
[00:26:03.200 --> 00:26:07.040]  所以BB一出生就死了
[00:26:07.040 --> 00:26:09.520]  每天都有這些事情發生
[00:26:09.520 --> 00:26:11.680]  你每天都可以生安白造
[00:26:11.680 --> 00:26:14.000]  他不聽全能神的話
[00:26:14.000 --> 00:26:14.560]  所以這樣
[00:26:14.560 --> 00:26:16.040]  他不聽全能神的話
[00:26:16.040 --> 00:26:17.480]  不過這個世界的確是
[00:26:17.480 --> 00:26:19.200]  有誰知道是全能神呢?
[00:26:19.200 --> 00:26:20.280]  都沒有人知道
[00:26:20.280 --> 00:26:22.040]  那就天天都有了
[00:26:22.040 --> 00:26:23.360]  最重要你問一問
[00:26:23.360 --> 00:26:25.440]  聽全能神話的那群人
[00:26:25.440 --> 00:26:28.520]  有多少個不用死的?
[00:26:28.520 --> 00:26:29.640]  全部都要死
[00:26:29.640 --> 00:26:33.720]  而且是活在一種恐懼裡面
[00:26:33.720 --> 00:26:36.080]  過去十幾二十年的時間
[00:26:36.080 --> 00:26:37.560]  有很多人問一個問題
[00:26:37.560 --> 00:26:41.400]  為什麼這些邪教在中國大陸那麼多人信呢?
[00:26:41.400 --> 00:26:42.960]  因為很簡單
[00:26:42.960 --> 00:26:45.160]  他們是用很多不同的
[00:26:45.160 --> 00:26:46.280]  大話
[00:26:46.280 --> 00:26:47.680]  很多不同的
[00:26:47.680 --> 00:26:50.160]  那些叫做
[00:26:50.160 --> 00:26:51.840]  騙財騙色
[00:26:51.840 --> 00:26:54.400]  用財用色的方法
[00:26:54.400 --> 00:26:57.360]  來捆綁人
[00:26:57.360 --> 00:26:59.480]  去將人的心
[00:26:59.480 --> 00:27:01.080]  綁住了
[00:27:01.080 --> 00:27:03.120]  令人因為害怕被人知道
[00:27:03.120 --> 00:27:05.200]  以致自動自覺跟隨他
[00:27:05.200 --> 00:27:07.040]  我舉一個很簡單的例子
[00:27:07.040 --> 00:27:08.240]  去到下個禮拜日
[00:27:08.240 --> 00:27:10.880]  我們會詳細將他們的詭計
[00:27:10.880 --> 00:27:13.280]  搞計跟大家分享
[00:27:13.280 --> 00:27:16.360]  我只是說其中一個長老
[00:27:16.360 --> 00:27:19.240]  這個長老在中國大陸一間教會
[00:27:19.240 --> 00:27:24.280]  他下面有十幾二十間教會
[00:27:24.280 --> 00:27:26.280]  這個東方閃電派的人
[00:27:26.280 --> 00:27:29.360]  就找人寫信給他
[00:27:29.360 --> 00:27:31.480]  他說我們是三自教會出來的人
[00:27:31.480 --> 00:27:33.360]  很渴慕神的話
[00:27:33.360 --> 00:27:35.320]  我想請你來教導我們
[00:27:35.320 --> 00:27:36.240]  行不行?
[00:27:36.240 --> 00:27:37.600]  那他就去了
[00:27:37.600 --> 00:27:38.880]  去到的時間
[00:27:38.880 --> 00:27:40.280]  就在一個房間
[00:27:40.280 --> 00:27:42.680]  這個房間十幾二十人在
[00:27:42.680 --> 00:27:43.880]  十幾二十人在
[00:27:43.880 --> 00:27:45.840]  他就開始講
[00:27:45.840 --> 00:27:47.760]  誰知道講了不夠兩分鐘
[00:27:47.760 --> 00:27:50.040]  接著有一個女人就發瘋了
[00:27:50.040 --> 00:27:51.360]  就到處打人
[00:27:51.360 --> 00:27:52.720]  打打打打打
[00:27:52.720 --> 00:27:54.560]  然後打到她的時候特別大力
[00:27:54.560 --> 00:27:56.640]  特別長時間
[00:27:56.640 --> 00:27:58.920]  結果打到她肋骨都斷了
[00:27:58.920 --> 00:28:00.800]  然後鼻梁碎了
[00:28:00.800 --> 00:28:02.200]  打打打打
[00:28:02.200 --> 00:28:03.880]  其他人在叫的時間
[00:28:03.880 --> 00:28:05.680]  突然有一個女人就進來了
[00:28:05.680 --> 00:28:08.600]  個個都靜了
[00:28:08.600 --> 00:28:10.000]  然後有一個就說
[00:28:10.000 --> 00:28:11.800]  女仙子來了
[00:28:11.800 --> 00:28:13.680]  女仙子來了
[00:28:13.680 --> 00:28:15.840]  一來就個個都靜了
[00:28:15.840 --> 00:28:18.720]  這個瘋了的女人都靜了
[00:28:18.720 --> 00:28:20.520]  然後接著女仙子就說
[00:28:20.520 --> 00:28:21.520]  我讓你回去
[00:28:21.520 --> 00:28:22.520]  她就回去
[00:28:22.520 --> 00:28:23.840]  她就坐在那裡
[00:28:23.840 --> 00:28:26.240]  靜靜乖乖就坐在那裡
[00:28:26.240 --> 00:28:27.200]  然後她就講
[00:28:27.200 --> 00:28:28.880]  講到那時候她說
[00:28:28.880 --> 00:28:30.600]  我不講了
[00:28:30.600 --> 00:28:33.320]  因為你們當中
[00:28:33.320 --> 00:28:35.720]  有一個人不信我
[00:28:35.720 --> 00:28:37.280]  我就不講了
[00:28:37.280 --> 00:28:39.400]  她說你們當中有一個人不信我
[00:28:39.400 --> 00:28:40.480]  所以我不講了
[00:28:40.480 --> 00:28:41.320]  她就走了
[00:28:41.320 --> 00:28:42.120]  一走出去
[00:28:42.120 --> 00:28:44.000]  那個女人又再發瘋
[00:28:44.000 --> 00:28:44.880]  來打了
[00:28:44.880 --> 00:28:47.320]  一打到她又大力
[00:28:47.320 --> 00:28:51.680]  結果兩邊的肋骨都有點斷了
[00:28:51.680 --> 00:28:53.000]  打完一輪
[00:28:53.000 --> 00:28:54.640]  那個人又進來
[00:28:54.640 --> 00:28:56.280]  結果又靜了
[00:28:56.280 --> 00:28:58.320]  回來回來回來
[00:28:58.320 --> 00:29:01.480]  與事者連續幾天
[00:29:01.480 --> 00:29:03.400]  最離譜的是什麼呢
[00:29:03.400 --> 00:29:05.280]  我聽說
[00:29:05.280 --> 00:29:08.840]  就是在他們的食物、飲料當中
[00:29:08.840 --> 00:29:12.480]  往往可能有些迷藥
[00:29:12.480 --> 00:29:15.720]  吃了之後你不知不覺地
[00:29:15.720 --> 00:29:18.240]  原來你已經中了計都不知道
[00:29:18.240 --> 00:29:21.000]  就在你迷迷糊糊
[00:29:21.000 --> 00:29:22.280]  迷迷糊糊之後
[00:29:22.280 --> 00:29:24.360]  他就將你的衣服脫光
[00:29:24.360 --> 00:29:25.560]  然後將那些女人
[00:29:25.560 --> 00:29:27.080]  有兩個女人
[00:29:27.080 --> 00:29:28.400]  又脫光衣服
[00:29:28.400 --> 00:29:30.560]  就在床上躺著
[00:29:30.560 --> 00:29:32.520]  然後他們就拍照
[00:29:32.520 --> 00:29:37.320]  拍了之後威脅
[00:29:37.320 --> 00:29:38.600]  威脅他們
[00:29:38.600 --> 00:29:41.640]  你們看看你們這樣的長老
[00:29:41.640 --> 00:29:43.600]  這樣都做得出來的
[00:29:43.600 --> 00:29:44.960]  我要公佈這些東西
[00:29:44.960 --> 00:29:47.760]  然後長老就害怕了
[00:29:47.760 --> 00:29:49.960]  可不可以換一張照片
[00:29:49.960 --> 00:29:52.040]  我不知道
[00:29:52.040 --> 00:29:52.840]  你不知道
[00:29:52.840 --> 00:29:53.840]  做這些你都不知道
[00:29:53.840 --> 00:29:56.360]  然後就說
[00:29:56.360 --> 00:29:58.600]  你跟隨女基督
[00:29:58.600 --> 00:29:59.560]  你就沒事
[00:29:59.560 --> 00:30:01.320]  你不跟隨
[00:30:01.320 --> 00:30:03.240]  你就一定
[00:30:03.240 --> 00:30:05.400]  大禍臨頭
[00:30:05.400 --> 00:30:07.560]  這些長老因為這樣
[00:30:07.560 --> 00:30:10.480]  被逼就範
[00:30:10.480 --> 00:30:13.320]  來星期天我們會說更多一些例子
[00:30:13.320 --> 00:30:15.680]  甚至香港一個牧師
[00:30:15.680 --> 00:30:17.800]  都受騙一些例子
[00:30:17.800 --> 00:30:19.280]  讓大家知道
[00:30:19.280 --> 00:30:22.480]  但在聖經當中我們要很小心
[00:30:22.480 --> 00:30:23.240]  這些人
[00:30:23.240 --> 00:30:26.120]  他會用這些東西威嚇
[00:30:26.120 --> 00:30:28.360]  這些的預言是規範性的
[00:30:28.360 --> 00:30:29.280]  你一定要聽
[00:30:29.280 --> 00:30:31.800]  不聽的時候你會受罰的
[00:30:31.800 --> 00:30:33.320]  但我們現在看一看
[00:30:33.320 --> 00:30:34.560]  聖經裡面
[00:30:34.560 --> 00:30:36.040]  去到新約
[00:30:36.040 --> 00:30:37.720]  是不是一定要聽呢
[00:30:37.720 --> 00:30:39.240]  阿加布的預言
[00:30:39.240 --> 00:30:41.080]  保羅是否一定要聽呢
[00:30:41.080 --> 00:30:43.160]  我們一起看一看
[00:30:43.160 --> 00:30:48.440]  《斯大林傳》二十一章
[00:30:48.440 --> 00:30:53.360]  當阿加布講完那個預言之後
[00:30:53.360 --> 00:30:55.400]  十二節開始
[00:30:55.400 --> 00:30:57.480]  去到十四節
[00:30:57.480 --> 00:30:58.280]  《斯大林傳》二十一章
[00:30:58.280 --> 00:30:59.480]  我們一起讀
[00:30:59.480 --> 00:31:02.480]  我們和那本地的人聽見者說
[00:31:02.480 --> 00:31:05.960]  都苦勸保羅不要上耶路撒冷去
[00:31:05.960 --> 00:31:06.920]  保羅說
[00:31:06.920 --> 00:31:10.320]  你們為什麼這樣痛哭使我心碎呢
[00:31:10.320 --> 00:31:11.800]  我為主耶穌的名
[00:31:11.800 --> 00:31:13.400]  不但被人捆綁
[00:31:13.400 --> 00:31:16.680]  就是死在耶路撒冷也願意
[00:31:16.680 --> 00:31:18.160]  保羅既不聽勸
[00:31:18.160 --> 00:31:19.760]  我們便住了口
[00:31:19.760 --> 00:31:20.480]  子說
[00:31:20.480 --> 00:31:22.320]  願主的旨意成就
[00:31:22.320 --> 00:31:23.960]  便了
[00:31:23.960 --> 00:31:26.200]  在這段聖經
[00:31:26.200 --> 00:31:28.400]  我們看得很清楚
[00:31:28.400 --> 00:31:29.560]  讓我們看見
[00:31:29.560 --> 00:31:32.840]  如果這個真正是出於神的預言的時間
[00:31:32.840 --> 00:31:35.360]  波斯是誰
[00:31:35.360 --> 00:31:36.960]  是不是阿加布
[00:31:36.960 --> 00:31:38.160]  不是
[00:31:38.160 --> 00:31:40.000]  第二是不是保羅
[00:31:40.000 --> 00:31:41.080]  不是
[00:31:41.080 --> 00:31:43.560]  我們甚至說保羅也不是
[00:31:43.560 --> 00:31:46.000]  最重要的
[00:31:46.000 --> 00:31:47.000]  保羅說
[00:31:47.000 --> 00:31:50.480]  願主的旨意成就
[00:31:50.480 --> 00:31:51.840]  是神
[00:31:51.840 --> 00:31:53.120]  如果神
[00:31:53.120 --> 00:31:54.560]  是要我受苦
[00:31:54.560 --> 00:31:55.680]  我就受苦
[00:31:55.680 --> 00:31:56.960]  神是要我死
[00:31:56.960 --> 00:31:57.720]  我就死
[00:31:57.720 --> 00:31:58.680]  神是要我活
[00:31:58.680 --> 00:32:00.520]  我就活
[00:32:00.520 --> 00:32:01.960]  很清楚
[00:32:01.960 --> 00:32:03.200]  讓我們看得見
[00:32:03.200 --> 00:32:06.080]  保羅因為非常清楚知道
[00:32:06.080 --> 00:32:07.920]  耶穌呼召他的時間
[00:32:07.920 --> 00:32:09.480]  是講明
[00:32:09.480 --> 00:32:11.080]  他會為主的名
