
[00:00:00.000 --> 00:00:06.800]  頂姐妹,今天我要跟大家用詩篇90篇所說的經文
[00:28:21.680 --> 00:28:27.680]  因此我們有網上的小組聚會
[00:28:27.680 --> 00:28:31.680]  或者大家昨天有沒有收到
[00:28:31.680 --> 00:28:36.680]  剛剛出爐的YouTube聖誕雜誌
[00:28:36.680 --> 00:28:40.680]  有人教整領冊
[00:28:40.680 --> 00:28:48.680]  還有今天的崇拜錄影服侍
[00:28:48.680 --> 00:28:52.680]  等於我們這樣的更新模式
[00:28:52.680 --> 00:28:56.680]  就是期望人在我們身上
[00:28:56.680 --> 00:28:58.680]  看到上帝的榮美
[00:28:58.680 --> 00:29:02.680]  我們期望的是上帝的榮美
[00:29:02.680 --> 00:29:07.680]  能夠繼續透過各種方式被彰顯
[00:29:07.680 --> 00:29:11.680]  在香港、九龍、新界或者國外
[00:29:11.680 --> 00:29:16.680]  彰顯在信主和未信主的人群之中
[00:29:16.680 --> 00:29:21.680]  使人將榮耀歸給我們天上的主
[00:29:21.680 --> 00:29:23.680]  這是我們的心
[00:29:23.680 --> 00:29:24.680]  是你們的心
[00:29:24.680 --> 00:29:27.680]  是不是?
[00:29:27.680 --> 00:29:29.680]  親愛的弟兄姊妹
[00:29:29.680 --> 00:29:37.680]  我們除了懂得按著神的威嚴判斷去敬畏祂之外
[00:29:37.680 --> 00:29:43.680]  除了歸回、投靠祂之外
[00:29:43.680 --> 00:29:46.680]  我想更加重要的
[00:29:46.680 --> 00:29:49.680]  就是要好像摩西一樣
[00:29:49.680 --> 00:29:54.680]  求神將祂的榮美歸到我們身上
[00:29:54.680 --> 00:29:57.680]  使我們能夠在2021年
[00:29:57.680 --> 00:30:00.680]  和今後的人生中
[00:30:00.680 --> 00:30:02.680]  彰顯上帝的榮美
[00:30:02.680 --> 00:30:10.680]  使我們所接觸的街坊、鄰里、親朋戚友
[00:30:10.680 --> 00:30:19.680]  都能夠因為我們的神得到福氣
[00:30:19.680 --> 00:30:23.680]  或者現在就讓我們用第十七節
[00:30:23.680 --> 00:30:29.680]  和大家一起向神祈禱
[00:30:29.680 --> 00:30:32.680]  第十七節
[00:30:32.680 --> 00:30:41.680]  願主我們的神的榮美歸到我們的身上
[00:30:41.680 --> 00:30:47.680]  願祢建立我們手所做的功
[00:30:47.680 --> 00:30:53.680]  我們手所做的功,願祢建立
[00:30:53.680 --> 00:30:57.680]  讓我們現在一起去安靜
[00:30:57.680 --> 00:31:03.680]  聽聖靈如何透過這一節的經文
[00:31:03.680 --> 00:31:07.680]  和大家說話
[00:31:07.680 --> 00:31:26.680]  主啊,請說,福人,傾聽
[00:31:26.680 --> 00:31:31.680]  我們一起祈禱
[00:31:31.680 --> 00:31:35.680]  將你聽到的向神說
[00:31:35.680 --> 00:31:44.680]  然後我會和大家總結,禱告
[00:31:44.680 --> 00:31:47.680]  創造天地,創造生命
[00:31:47.680 --> 00:31:53.680]  珠山未曾生出永恆的上帝
[00:31:53.680 --> 00:31:57.680]  我們感謝你
[00:31:57.680 --> 00:32:03.680]  世間沒有可以給我們安全
[00:32:03.680 --> 00:32:08.680]  但是唯有你是我們安居之所
[00:32:08.680 --> 00:32:14.680]  2020不容易過
[00:32:14.680 --> 00:32:16.680]  但是因為有你
[00:32:16.680 --> 00:32:26.680]  我們得到非世人所知的平安
[00:32:26.680 --> 00:32:32.680]  神愛天父,願祢讓我們得到智慧的心
[00:32:32.680 --> 00:32:36.680]  願祢使我們了解祢怒氣的權勢
[00:32:36.680 --> 00:32:42.680]  祢的威脅,懂得如何去敬畏祢
[00:32:42.680 --> 00:32:46.680]  因為祢是輕慢不得
[00:32:46.680 --> 00:32:52.680]  叫我們不要隨隨便便,敷膚顯現
[00:32:52.680 --> 00:32:57.680]  好叫2021和今後的人生
[00:32:57.680 --> 00:33:03.680]  行得合乎宗道,在祢的道上而行
[00:33:03.680 --> 00:33:08.680]  願祢的榮美歸在我們身上
[00:33:08.680 --> 00:33:12.680]  使我們每一個人
[00:33:12.680 --> 00:33:17.680]  豐盛家的全家
[00:33:17.680 --> 00:33:22.680]  所有其他的弟兄姊妹
[00:33:22.680 --> 00:33:27.680]  和未信的人
[00:33:27.680 --> 00:33:31.680]  一齊能夠反照你的榮光
[00:33:31.680 --> 00:33:38.680]  將你的光輝遍及遠方
[00:33:38.680 --> 00:33:45.680]  2021我們一齊光照世界
[00:33:45.680 --> 00:33:48.680]  奉基督耶穌的名
[00:33:48.680 --> 00:33:50.680]  阿弥陀佛
