
[00:00:00.000 --> 00:00:05.000]  今個星期的題目叫做「至尊錦囊」
[00:13:42.000 --> 00:13:44.000]  比你厲害要拿十優的
[00:13:44.000 --> 00:13:46.000]  但是到了拍拖的時候
[00:13:46.000 --> 00:13:48.000]  為什麼那個自我形象
[00:13:48.000 --> 00:13:50.000]  傷害是那麼大呢
[00:13:50.000 --> 00:13:52.000]  因為你緊張那個人
[00:13:52.000 --> 00:13:53.000]  但是那個人怎樣看你
[00:13:53.000 --> 00:13:54.000]  和對你
[00:13:54.000 --> 00:13:56.000]  那個傷害是很深的
[00:13:56.000 --> 00:13:57.000]  不過丁子梅
[00:13:57.000 --> 00:13:59.000]  你信了住一段時間了
[00:13:59.000 --> 00:14:00.000]  到了今時今日
[00:14:00.000 --> 00:14:02.000]  親密已經不是一間新的教會
[00:14:02.000 --> 00:14:04.000]  如果我們真的信了住一段時間
[00:14:04.000 --> 00:14:05.000]  我就想問
[00:14:05.000 --> 00:14:07.000]  為什麼我們從來
[00:14:07.000 --> 00:14:09.000]  沒有在耶穌基督的眼睛裡面
[00:14:09.000 --> 00:14:11.000]  去看看自己呢
[00:14:11.000 --> 00:14:13.000]  世界的價值觀
[00:14:13.000 --> 00:14:14.000]  世界的評分標準
[00:14:14.000 --> 00:14:16.000]  經常都會變的
[00:14:16.000 --> 00:14:17.000]  我們如果還在跟著
[00:14:17.000 --> 00:14:18.000]  外面的世界的時候
[00:14:18.000 --> 00:14:20.000]  高矮肥瘦都足以有機會
[00:14:20.000 --> 00:14:22.000]  令你很傷心的
[00:14:22.000 --> 00:14:23.000]  一時又輕這樣
[00:14:23.000 --> 00:14:24.000]  一時又輕那樣
[00:14:24.000 --> 00:14:25.000]  但是我們的上帝
[00:14:25.000 --> 00:14:26.000]  是永恆不變的
[00:14:26.000 --> 00:14:28.000]  他是我們的創造主
[00:14:28.000 --> 00:14:29.000]  他如果創造你的時候
[00:14:29.000 --> 00:14:31.000]  他用什麼眼睛去看你
[00:14:31.000 --> 00:14:33.000]  這個是我們應該細心去留意的
[00:14:33.000 --> 00:14:35.000]  那就問一下告白了
[00:14:35.000 --> 00:14:36.000]  就是因為《爾弗所書》
[00:14:36.000 --> 00:14:38.000]  就是在說活在基督裡
[00:14:38.000 --> 00:14:40.000]  這個對於我們整個自我形象
[00:14:40.000 --> 00:14:42.000]  以及如何去看自己
[00:14:42.000 --> 00:14:45.000]  是一個全新的教導
[00:14:45.000 --> 00:14:46.000]  我覺得是很好的
[00:14:46.000 --> 00:14:48.000]  我很感恩我小時候的信主
[00:14:48.000 --> 00:14:51.000]  我已經是幼稚園四歲多的信主
[00:14:51.000 --> 00:14:54.000]  是一件不是一件容易的事
[00:14:54.000 --> 00:14:55.000]  但是我真的很感謝
[00:14:55.000 --> 00:14:57.000]  如果不是這麼小的時候
[00:14:57.000 --> 00:14:59.000]  去認識神的時候
[00:14:59.000 --> 00:15:02.000]  我沒有辦法跟自己整個家族
[00:15:02.000 --> 00:15:05.000]  去對抗女系
[00:15:05.000 --> 00:15:08.000]  或者是本課這個課題
[00:15:08.000 --> 00:15:09.000]  但是我感謝上帝
[00:15:09.000 --> 00:15:11.000]  因為他讓我明白
[00:15:11.000 --> 00:15:13.000]  他創造男創造女
[00:15:13.000 --> 00:15:15.000]  他愛男生也愛女生
[00:15:15.000 --> 00:15:17.000]  男生不需要跟女生比較
[00:15:17.000 --> 00:15:19.000]  女生也不需要比男生好
[00:15:19.000 --> 00:15:22.000]  我們個人有自己的恩賜和長處
[00:15:22.000 --> 00:15:24.000]  我只要能夠去活出自己的美好
[00:15:24.000 --> 00:15:27.000]  我已經真的對得起我自己的人生了
[00:15:27.000 --> 00:15:29.000]  所以在今天的金句裡面
[00:15:29.000 --> 00:15:30.000]  就提了一樣東西
[00:15:30.000 --> 00:15:33.000]  他說人若自結脫離卑賤的事
[00:15:33.000 --> 00:15:35.000]  一座貴重的器皿
[00:15:35.000 --> 00:15:37.000]  成為聖潔合符主容
[00:15:37.000 --> 00:15:40.000]  預備行各樣的善事
[00:15:40.000 --> 00:15:41.000]  我深信每一個
[00:15:41.000 --> 00:15:42.000]  我們可能當中的Best
[00:15:42.000 --> 00:15:44.000]  是剛剛缺置回來的
[00:15:44.000 --> 00:15:45.000]  開始做基督徒的時候
[00:15:45.000 --> 00:15:47.000]  我們是很開心很雀躍的
[00:15:47.000 --> 00:15:48.000]  因為生命有很多發現
[00:15:48.000 --> 00:15:51.000]  有很多覺得可以改變的地方
[00:15:51.000 --> 00:15:53.000]  進到教會看到其他弟兄姊妹
[00:15:53.000 --> 00:15:55.000]  發覺原來可以這樣
[00:15:55.000 --> 00:15:56.000]  所以是很興奮的
[00:15:56.000 --> 00:15:58.000]  慢慢的時候我們都很渴望
[00:15:58.000 --> 00:16:00.000]  能夠可以來到這裡去侍奉
[00:16:00.000 --> 00:16:01.000]  但是很有趣的
[00:16:01.000 --> 00:16:03.000]  一年兩年三年四年
[00:16:03.000 --> 00:16:05.000]  你發覺你又會見到小組裡面
[00:16:05.000 --> 00:16:07.000]  有一些叫做老餅的基督徒
[00:16:07.000 --> 00:16:10.000]  說得不好聽的就是老油條的基督徒
[00:16:10.000 --> 00:16:12.000]  你會覺得很question mark(問號)
[00:16:12.000 --> 00:16:15.000]  說了什麼他們都是知道的
[00:16:15.000 --> 00:16:16.000]  然後呢
[00:16:16.000 --> 00:16:17.000]  要麼就不說話
[00:16:17.000 --> 00:16:18.000]  說話的時候
[00:16:18.000 --> 00:16:20.000]  要麼就說二十年前他們怎樣的
[00:16:20.000 --> 00:16:22.000]  但是現在是怎樣說呢
[00:16:22.000 --> 00:16:25.000]  組長說一句就駁一句
[00:16:25.000 --> 00:16:26.000]  所以呢
[00:16:26.000 --> 00:16:28.000]  其實新來的朋友回到小組
[00:16:28.000 --> 00:16:29.000]  其實都有很多錯摸
[00:16:29.000 --> 00:16:31.000]  很多question mark(問號)
[00:16:31.000 --> 00:16:33.000]  我們不得不承認
[00:16:33.000 --> 00:16:34.000]  每一個信主的
[00:16:34.000 --> 00:16:36.000]  都曾經是熱心過的
[00:16:36.000 --> 00:16:38.000]  曾經是很雀躍的
[00:16:38.000 --> 00:16:40.000]  來到這裡去參與各樣的侍奉
[00:16:40.000 --> 00:16:41.000]  而最重要的一樣東西
[00:16:41.000 --> 00:16:43.000]  我們都想成為
[00:16:43.000 --> 00:16:46.000]  被主使用的那個所謂貴重的器皿
[00:16:46.000 --> 00:16:47.000]  是不是
[00:16:47.000 --> 00:16:49.000]  個個都想的
[00:16:49.000 --> 00:16:51.000]  很想被上帝選擇
[00:16:51.000 --> 00:16:54.000]  很想能夠真的侍奉
[00:16:54.000 --> 00:16:55.000]  不過
[00:16:55.000 --> 00:16:57.000]  走了這麼多年教會的生活
[00:16:57.000 --> 00:16:59.000]  發現原來有些東西
[00:16:59.000 --> 00:17:01.000]  其實在模型當中
[00:17:01.000 --> 00:17:03.000]  在纏繞著每一個基督徒
[00:17:03.000 --> 00:17:04.000]  是因為
[00:17:04.000 --> 00:17:06.000]  我們怎樣去看什麼叫貴重
[00:17:06.000 --> 00:17:07.000]  什麼叫卑賤呢
[00:17:07.000 --> 00:17:10.000]  都是值得我們花時間去思考一下
[00:17:10.000 --> 00:17:12.000]  保羅在前一節那裡
[00:17:12.000 --> 00:17:13.000]  他提了一樣東西
[00:17:13.000 --> 00:17:15.000]  他說在大戶的人家裡面
[00:17:15.000 --> 00:17:18.000]  不單止只有金器和銀器
[00:17:18.000 --> 00:17:20.000]  也都有木器和瓦器
[00:17:20.000 --> 00:17:22.000]  保羅想說什麼
[00:17:22.000 --> 00:17:25.000]  我們很多時候很介意
[00:17:25.000 --> 00:17:26.000]  自己是不是金器
[00:17:26.000 --> 00:17:27.000]  或者應該這樣說
[00:17:27.000 --> 00:17:29.000]  我們很想自己是金器
[00:17:29.000 --> 00:17:30.000]  因為我們覺得金器銀器
[00:17:30.000 --> 00:17:31.000]  才是貴重的
[00:17:31.000 --> 00:17:32.000]  是不是
[00:17:32.000 --> 00:17:34.000]  就是木和瓦
[00:17:34.000 --> 00:17:35.000]  根本不值錢的
[00:17:35.000 --> 00:17:37.000]  所以你不想你自己
[00:17:37.000 --> 00:17:39.000]  是一個瓦器來的
[00:17:39.000 --> 00:17:40.000]  不過
[00:17:40.000 --> 00:17:42.000]  保羅說其實在大戶人家裡面
[00:17:42.000 --> 00:17:43.000]  他這麼有錢
[00:17:43.000 --> 00:17:45.000]  為什麼不樣樣只要金器呢
[00:17:45.000 --> 00:17:47.000]  為什麼他要有瓦器
[00:17:47.000 --> 00:17:50.000]  有木器和銀器呢
[00:17:50.000 --> 00:17:51.000]  這個就是表明
[00:17:51.000 --> 00:17:52.000]  其實他有錢
[00:17:52.000 --> 00:17:54.000]  他都需要有不同的
[00:17:54.000 --> 00:17:57.000]  即是不同的質地的器材
[00:17:57.000 --> 00:17:59.000]  在家裡面使用
[00:17:59.000 --> 00:18:01.000]  在上帝的創造裡面都是一樣
[00:18:01.000 --> 00:18:03.000]  為什麼他不全部只做金呢
[00:18:03.000 --> 00:18:06.000]  為什麼他要有各重其類
[00:18:06.000 --> 00:18:08.000]  我們經常聽到各重其類
[00:18:08.000 --> 00:18:10.000]  因為在上帝的世界裡面
[00:18:10.000 --> 00:18:11.000]  每一樣東西都是獨特的
[00:18:11.000 --> 00:18:13.000]  每一樣都有它的價值
[00:18:13.000 --> 00:18:15.000]  也都因為這個各重其類的世界
[00:18:15.000 --> 00:18:17.000]  才會變得這麼美好
[00:18:17.000 --> 00:18:19.000]  以及這麼寶貴的
[00:18:19.000 --> 00:18:20.000]  因此
[00:18:20.000 --> 00:18:22.000]  保羅就說
[00:18:22.000 --> 00:18:23.000]  大戶人家裡面
[00:18:23.000 --> 00:18:24.000]  都有不同的
[00:18:24.000 --> 00:18:26.000]  即是不同的質地的東西在裡面
[00:18:26.000 --> 00:18:27.000]  當然
[00:18:27.000 --> 00:18:29.000]  有些是做貴重的服侍的
[00:18:29.000 --> 00:18:31.000]  有些是做卑賤的服侍的
[00:18:31.000 --> 00:18:33.000]  因為在我們的人生裡面
[00:18:33.000 --> 00:18:35.000]  大家都很執著
[00:18:35.000 --> 00:18:36.000]  自己想做聰明的那個
[00:18:36.000 --> 00:18:38.000]  想做貴重的那個
[00:18:38.000 --> 00:18:40.000]  就不願意做卑賤的那個
[00:18:40.000 --> 00:18:41.000]  但保羅很好
[00:18:41.000 --> 00:18:44.000]  因為在環球聖經公會的翻譯
[00:18:44.000 --> 00:18:45.000]  是更加好的
[00:18:45.000 --> 00:18:48.000]  他是將金 銀 木 器
[00:18:48.000 --> 00:18:49.000]  已經是告訴你
[00:18:49.000 --> 00:18:51.000]  這是他們的質地的問題
[00:18:51.000 --> 00:18:53.000]  不是他們金就一定貴重一點
[00:18:53.000 --> 00:18:55.000]  瓦就是貴重一點的
[00:18:55.000 --> 00:18:56.000]  第二
[00:18:56.000 --> 00:18:58.000]  就算金 銀 木 瓦
[00:18:58.000 --> 00:19:00.000]  他們都有機會做
[00:19:00.000 --> 00:19:01.000]  兩樣的工作的
[00:19:01.000 --> 00:19:04.000]  有些是看起來叫貴重的事
[00:19:04.000 --> 00:19:06.000]  有些是做卑賤的事
[00:19:06.000 --> 00:19:07.000]  可能大家聽
[00:19:07.000 --> 00:19:08.000]  都覺得頭無水
[00:19:08.000 --> 00:19:09.000]  不是很明白
[00:19:09.000 --> 00:19:11.000]  我試試用一些比喻幫助大家
[00:19:11.000 --> 00:19:15.000]  這個你當它是一個古碗花瓶
[00:19:15.000 --> 00:19:17.000]  貴重還是卑賤
[00:19:17.000 --> 00:19:19.000]  貴重 是不是
[00:19:19.000 --> 00:19:21.000]  打爛它就麻煩了
[00:19:21.000 --> 00:19:22.000]  不能賠
[00:19:22.000 --> 00:19:23.000]  好了 我想問一下
[00:19:23.000 --> 00:19:26.000]  這個有人認識嗎
[00:19:26.000 --> 00:19:28.000]  你們都年紀大了
[00:19:28.000 --> 00:19:29.000]  週六不會回答我
[00:19:29.000 --> 00:19:30.000]  尿壺 OK
[00:19:30.000 --> 00:19:33.000]  但如果你發現一個這樣的文物
[00:19:33.000 --> 00:19:35.000]  它其實貴重還是卑賤
[00:19:35.000 --> 00:19:36.000]  你不要理它
[00:19:36.000 --> 00:19:37.000]  你不要理它是尿壺
[00:19:37.000 --> 00:19:38.000]  很貴的一樣
[00:19:38.000 --> 00:19:40.000]  因為它是古碗
[00:19:40.000 --> 00:19:41.000]  好了
[00:19:41.000 --> 00:19:44.000]  因為昨天有人不認識尿壺
[00:19:44.000 --> 00:19:45.000]  所以我就選了一樣
[00:19:45.000 --> 00:19:47.000]  大家應該都認識的
[00:19:47.000 --> 00:19:49.000]  即是譚貫
[00:19:49.000 --> 00:19:51.000]  不用去香酒樓看
[00:19:51.000 --> 00:19:53.000]  即是我們現代的東西
[00:19:53.000 --> 00:19:57.000]  但是它已經跟尿壺的質感不同了
[00:19:57.000 --> 00:19:59.000]  用梯之類的
[00:19:59.000 --> 00:20:01.000]  現在有沒有人知道這些是甚麼
[00:20:01.000 --> 00:20:06.000]  你不要拿來裝飯
[00:20:06.000 --> 00:20:07.000]  或裝粥
[00:20:07.000 --> 00:20:08.000]  它是你的孫子
[00:20:08.000 --> 00:20:10.000]  你的媳婦一定趕你出去的
[00:20:10.000 --> 00:20:11.000]  告訴你
[00:20:11.000 --> 00:20:13.000]  這個都是譚貫
[00:20:13.000 --> 00:20:15.000]  是你的寶寶
[00:20:15.000 --> 00:20:17.000]  雖然它有個蓋
[00:20:17.000 --> 00:20:21.000]  我已經沒有選那些青蛙兔子給大家看
[00:20:21.000 --> 00:20:22.000]  我想說甚麼
[00:20:22.000 --> 00:20:25.000]  即使用譚貫做同一樣的事
[00:20:25.000 --> 00:20:27.000]  你都有啞氣
[00:20:27.000 --> 00:20:28.000]  有梯的
[00:20:28.000 --> 00:20:30.000]  或者有塑膠的
[00:20:30.000 --> 00:20:33.000]  但是我不知道你們怎樣想
[00:20:33.000 --> 00:20:35.000]  你願不願意被上帝使用
[00:20:35.000 --> 00:20:39.000]  去做一些卑賤的事
[00:20:39.000 --> 00:20:41.000]  因為我們的生活當中是有價值的
[00:20:41.000 --> 00:20:43.000]  除了它能否賣錢
[00:20:43.000 --> 00:20:45.000]  金銀這個價值之外
[00:20:45.000 --> 00:20:47.000]  我們對於做甚麼服事
[00:20:47.000 --> 00:20:48.000]  都是有價值的
[00:20:48.000 --> 00:20:50.000]  即是你寧願做個花瓶
[00:20:50.000 --> 00:20:53.000]  還是做個譚貫
[00:20:53.000 --> 00:20:55.000]  死了當然是說甚麼
[00:20:55.000 --> 00:20:57.000]  你當然想做花瓶
[00:20:57.000 --> 00:20:59.000]  你怎會想做譚貫的
[00:20:59.000 --> 00:21:00.000]  大家可以這樣想嗎
[00:21:00.000 --> 00:21:01.000]  我想是的
[00:21:01.000 --> 00:21:03.000]  我們很多時候
[00:21:03.000 --> 00:21:06.000]  是上上看人看自己都好
[00:21:06.000 --> 00:21:09.000]  都很在乎我自己是甚麼的身價
[00:21:09.000 --> 00:21:11.000]  我的月薪是多少
[00:21:11.000 --> 00:21:14.000]  我的成就感是有多強呢
[00:21:14.000 --> 00:21:15.000]  來看自己
[00:21:15.000 --> 00:21:17.000]  但是經文裏面再一次提醒我們
[00:21:17.000 --> 00:21:22.000]  其實金器銀器木器瓦器
[00:21:22.000 --> 00:21:26.000]  都是上帝所創造的
[00:21:26.000 --> 00:21:28.000]  在上帝的眼中
[00:21:28.000 --> 00:21:33.000]  不會覺得金器是貴過木器的
[00:21:33.000 --> 00:21:34.000]  為甚麼
[00:21:34.000 --> 00:21:40.000]  因為大家有沒有見過這個
[00:21:40.000 --> 00:21:41.000]  很出名的
[00:21:41.000 --> 00:21:42.000]  你上網看吧
[00:21:42.000 --> 00:21:44.000]  就是人家訪問的
[00:21:44.000 --> 00:21:48.000]  金的廁所純金的
[00:21:48.000 --> 00:21:49.000]  真金來的
[00:21:49.000 --> 00:21:50.000]  你明不明白
[00:21:50.000 --> 00:21:54.000]  那誰敢說這一個是卑賤的事
[00:21:54.000 --> 00:21:56.000]  那他現在是做貴重的事
[00:21:56.000 --> 00:21:58.000]  還是卑賤的事
[00:21:58.000 --> 00:22:00.000]  是吧
[00:22:00.000 --> 00:22:02.000]  同樣花瓶
[00:22:02.000 --> 00:22:04.000]  如果問你想要個廁所
[00:22:04.000 --> 00:22:06.000]  還是要個花瓶呢
[00:22:06.000 --> 00:22:08.000]  你當然會說
[00:22:08.000 --> 00:22:10.000]  因為我們的價值觀永遠都在什麼
[00:22:10.000 --> 00:22:12.000]  在錢那裏嘛
[00:22:12.000 --> 00:22:14.000]  我們常常說
[00:22:14.000 --> 00:22:17.000]  要在上帝的眼中去看自己
[00:22:17.000 --> 00:22:19.000]  上帝不是這樣去看我們
[00:22:19.000 --> 00:22:23.000]  金器銀器木器瓦器
[00:22:23.000 --> 00:22:24.000]  都是上帝的創造
[00:22:24.000 --> 00:22:26.000]  上帝創造你呢
[00:22:26.000 --> 00:22:28.000]  不是有bug的
[00:22:28.000 --> 00:22:29.000]  不是他搞錯了
[00:22:29.000 --> 00:22:30.000]  所以就做成你這樣的
[00:22:30.000 --> 00:22:32.000]  所以無論你高矮肥瘦
[00:22:32.000 --> 00:22:34.000]  你是中國人
[00:22:34.000 --> 00:22:35.000]  你是什麼人都好
[00:22:35.000 --> 00:22:38.000]  在上帝來講你都是他所愛的兒女
[00:22:38.000 --> 00:22:40.000]  你是寶貝來的
[00:22:40.000 --> 00:22:42.000]  當然在現在的世代裏面
[00:22:42.000 --> 00:22:44.000]  我想我們自古都會看
[00:22:44.000 --> 00:22:46.000]  工作有沒有貴賤之分的
[00:22:46.000 --> 00:22:48.000]  這個是我們人的標準
[00:22:48.000 --> 00:22:51.000]  但是卻不是上帝的標準
[00:22:51.000 --> 00:22:54.000]  因為上帝看中的是你這個人
[00:22:54.000 --> 00:22:57.000]  才看中你所做的事
[00:22:57.000 --> 00:22:59.000]  上帝看不中你
[00:22:59.000 --> 00:23:01.000]  你做什麼事都是沒意思的
[00:23:01.000 --> 00:23:04.000]  所以經文它說我們需要什麼
[00:23:04.000 --> 00:23:06.000]  這個貴重的器皿
[00:23:06.000 --> 00:23:08.000]  是要成為聖潔
[00:23:08.000 --> 00:23:10.000]  才合乎主容
[00:23:10.000 --> 00:23:12.000]  什麼叫聖潔
[00:23:12.000 --> 00:23:14.000]  聖潔的意思不是你很聰明
[00:23:14.000 --> 00:23:16.000]  讀得書很多
[00:23:16.000 --> 00:23:18.000]  又不是你很道德高尚
[00:23:18.000 --> 00:23:20.000]  從來不犯罪
[00:23:20.000 --> 00:23:21.000]  不是說這些事情
[00:23:21.000 --> 00:23:22.000]  人不能會有罪的
[00:23:22.000 --> 00:23:24.000]  很坦白我們會有罪的世界
[00:23:24.000 --> 00:23:27.000]  而是當你歸爺和華為聖的時候
[00:23:27.000 --> 00:23:29.000]  你就是聖潔
[00:23:29.000 --> 00:23:30.000]  我簡單來說這個鋼琴
[00:23:30.000 --> 00:23:32.000]  今天它是聖潔的
[00:23:32.000 --> 00:23:33.000]  因為它歸爺和華為聖
[00:23:33.000 --> 00:23:35.000]  是被教會所使用的
[00:23:35.000 --> 00:23:36.000]  但是這個鋼琴
[00:23:36.000 --> 00:23:37.000]  如果我們不要
[00:23:37.000 --> 00:23:38.000]  清垃圾嘛
[00:23:38.000 --> 00:23:39.000]  丟出去
[00:23:39.000 --> 00:23:41.000]  被人執災可能在日總會
[00:23:41.000 --> 00:23:43.000]  那些地方使用的時候
[00:23:43.000 --> 00:23:44.000]  它雖然都是在彈琴
[00:23:44.000 --> 00:23:46.000]  也是在發杜里維法蘇拉
[00:23:46.000 --> 00:23:47.000]  T都這些音
[00:23:47.000 --> 00:23:49.000]  但是它不是聖潔的
[00:23:49.000 --> 00:23:52.000]  因為它不是歸上帝使用的
[00:23:52.000 --> 00:23:54.000]  這一個就是保羅提醒
[00:23:54.000 --> 00:23:57.000]  提摩太后一個很重要的原因
[00:23:57.000 --> 00:23:58.000]  為什麼會這樣說
[00:23:58.000 --> 00:24:00.000]  因為當時保羅寫
[00:24:00.000 --> 00:24:02.000]  這個提摩太后書的時候
[00:24:02.000 --> 00:24:03.000]  已經是被視為
[00:24:03.000 --> 00:24:05.000]  她最後一卷書了
[00:24:05.000 --> 00:24:06.000]  其實她知道
[00:24:06.000 --> 00:24:08.000]  她將要離世的日子近
[00:24:08.000 --> 00:24:11.000]  當時的環境並不好過
[00:24:11.000 --> 00:24:13.000]  因為已經是基督教
[00:24:13.000 --> 00:24:16.000]  是受逼迫的時間
[00:24:16.000 --> 00:24:18.000]  而且你都知道
[00:24:18.000 --> 00:24:21.000]  不同的使徒已經信道
[00:24:21.000 --> 00:24:22.000]  也都這樣說
[00:24:22.000 --> 00:24:24.000]  靠著神蹟其事
[00:24:24.000 --> 00:24:27.000]  你都是去證明主的道
[00:24:27.000 --> 00:24:29.000]  不可以在這麼大的範圍
[00:24:29.000 --> 00:24:30.000]  而且是天天發生的
[00:24:30.000 --> 00:24:33.000]  所以就算教會的內部
[00:24:33.000 --> 00:24:37.000]  都開始有很多的問題和暗湧
[00:24:37.000 --> 00:24:39.000]  因為你有神蹟其事
[00:24:39.000 --> 00:24:40.000]  那我無話可說
[00:24:40.000 --> 00:24:42.000]  當然說到你的神蹟
[00:24:42.000 --> 00:24:43.000]  耶穌復活
[00:24:43.000 --> 00:24:44.000]  但是當一路傳開去
[00:24:44.000 --> 00:24:46.000]  當日子一路來過去的時候
[00:24:46.000 --> 00:24:48.000]  一個地方再沒有神蹟其事
[00:24:48.000 --> 00:24:49.000]  見到的時候
[00:24:49.000 --> 00:24:52.000]  那你是否還相信復活的主
[00:24:52.000 --> 00:24:53.000]  在你們當中呢
[00:24:53.000 --> 00:24:55.000]  所以當提摩太
[00:24:55.000 --> 00:24:58.000]  他是保羅的屬靈的兒子
[00:24:58.000 --> 00:25:01.000]  也是擺下做木會的工作
[00:25:01.000 --> 00:25:03.000]  簡單來說他是一個牧師
[00:25:03.000 --> 00:25:04.000]  是一個傳道同工
[00:25:04.000 --> 00:25:08.000]  他所面對的是前線的衝擊
[00:25:08.000 --> 00:25:10.000]  因為你在一個地方裏面
[00:25:10.000 --> 00:25:11.000]  一路去服侍
[00:25:11.000 --> 00:25:13.000]  新的信徒會來
[00:25:13.000 --> 00:25:15.000]  其他教會的可能都會來
[00:25:15.000 --> 00:25:16.000]  因此很多的提問
[00:25:16.000 --> 00:25:17.000]  很多的衝擊
[00:25:17.000 --> 00:25:19.000]  提摩太是一個什麼人呢
[00:25:19.000 --> 00:25:21.000]  提摩太是一個三代基督徒
[00:25:21.000 --> 00:25:22.000]  他不是二代
[00:25:22.000 --> 00:25:24.000]  他婆婆也是基督徒
[00:25:24.000 --> 00:25:26.000]  他有很好的恩典
[00:25:26.000 --> 00:25:28.000]  是由上一代來維留給他的
[00:25:28.000 --> 00:25:30.000]  所以你看回提後的第一章
[00:25:30.000 --> 00:25:32.000]  你會見到保羅有很多讚賞
[00:25:32.000 --> 00:25:36.000]  但是他有這麼好的信仰背景
[00:25:36.000 --> 00:25:37.000]  很敬虔的生活
[00:25:37.000 --> 00:25:39.000]  其實他要面對這個世界
[00:25:39.000 --> 00:25:40.000]  這麼多的衝擊
[00:25:40.000 --> 00:25:41.000]  這麼多的提問
[00:25:41.000 --> 00:25:43.000]  我們都相信提摩太
[00:25:43.000 --> 00:25:46.000]  本身都是驚驚青青的
[00:25:46.000 --> 00:25:47.000]  不容易的事
[00:25:47.000 --> 00:25:48.000]  他不像保羅
[00:25:48.000 --> 00:25:50.000]  保羅的性格是很堅毅的
[00:25:50.000 --> 00:25:51.000]  所以保羅在他
[00:25:51.000 --> 00:25:53.000]  差不多知道自己要離世日子的時候
[00:25:53.000 --> 00:25:55.000]  他記掛著他這個屬靈的兒子
[00:25:55.000 --> 00:25:57.000]  他寫了提摩太後書
[00:25:57.000 --> 00:26:00.000]  地道是去鼓勵和安慰他
[00:26:00.000 --> 00:26:02.000]  他所說的話是最重要的
[00:26:02.000 --> 00:26:03.000]  兒子你要記住
[00:26:03.000 --> 00:26:05.000]  你要記住什麼
[00:26:05.000 --> 00:26:10.000]  記住不要用這個世界的價值觀看自己
[00:26:10.000 --> 00:26:13.000]  無論你覺得你自己是金器銀器
[00:26:13.000 --> 00:26:16.000]  或者你覺得自己只是一個木器和瓦器
[00:26:16.000 --> 00:26:18.000]  自己給自己的
[00:26:18.000 --> 00:26:20.000]  你要知道是上帝揀選你
[00:26:20.000 --> 00:26:22.000]  在一個位份的裏面
[00:26:22.000 --> 00:26:24.000]  你只要是靠著主
[00:26:24.000 --> 00:26:26.000]  你就可以活出你的美好
[00:26:26.000 --> 00:26:28.000]  所以他說你要自潔
[00:26:28.000 --> 00:26:30.000]  語氣不同了
[00:26:30.000 --> 00:26:32.000]  你會發覺保羅溫柔了很多
[00:26:32.000 --> 00:26:34.000]  他說人若自潔
[00:26:34.000 --> 00:26:36.000]  他不是大聲說你要自潔
[00:26:36.000 --> 00:26:38.000]  保羅已經變了很多
[00:26:38.000 --> 00:26:40.000]  我們說慢慢去接觸新藥
[00:26:40.000 --> 00:26:43.000]  你會接觸到保羅的溫柔
[00:26:43.000 --> 00:26:45.000]  人若自潔
[00:26:45.000 --> 00:26:47.000]  兒子如果你真的想成為聖潔
[00:26:47.000 --> 00:26:49.000]  合乎主慾的時候
[00:26:49.000 --> 00:26:52.000]  你要自潔是你的決定
[00:26:52.000 --> 00:26:53.000]  你要決定什麼
[00:26:53.000 --> 00:26:55.000]  脫離一些卑賤的事
[00:26:55.000 --> 00:26:57.000]  以至到你能夠成為
[00:26:57.000 --> 00:27:00.000]  上帝願意使用的器皿
[00:27:00.000 --> 00:27:03.000]  因此我們一定要脫離的
[00:27:03.000 --> 00:27:05.000]  就是世界的價值觀
[00:27:05.000 --> 00:27:08.000]  金器是否一定是貴重
[00:27:08.000 --> 00:27:10.000]  瓦器就不貴重呢
[00:27:10.000 --> 00:27:13.000]  是否做一個花瓶就是貴重
[00:27:13.000 --> 00:27:15.000]  做個廁所
[00:27:15.000 --> 00:27:17.000]  做個談判就不貴重呢
[00:27:17.000 --> 00:27:19.000]  剛才在這幾幅圖畫裏面
[00:27:19.000 --> 00:27:21.000]  你們自己都打自己嘴巴
[00:27:21.000 --> 00:27:23.000]  你要金的廁所
[00:27:23.000 --> 00:27:25.000]  還是你要玻璃花瓶呢
[00:27:25.000 --> 00:27:28.000]  大家都會說你想要金廁所
[00:27:28.000 --> 00:27:30.000]  你明白我的意思嗎
[00:27:30.000 --> 00:27:32.000]  很多時候我們基督徒的生命
[00:27:32.000 --> 00:27:34.000]  被上帝所賣熟
[00:27:34.000 --> 00:27:35.000]  我們都愛主
[00:27:35.000 --> 00:27:36.000]  我們都去侍奉主
[00:27:36.000 --> 00:27:39.000]  有什麼是阻止了你的侍奉
[00:27:39.000 --> 00:27:42.000]  又或者限制了你侍奉的領域呢
[00:27:42.000 --> 00:27:45.000]  往往是我們怎樣去看自己
[00:27:45.000 --> 00:27:46.000]  為什麼你會這樣看自己
[00:27:46.000 --> 00:27:49.000]  是因為你看你自己是受制於
[00:27:49.000 --> 00:27:51.000]  你的社會背景
[00:27:51.000 --> 00:27:52.000]  你的學識
[00:27:52.000 --> 00:27:53.000]  別人對你的評價
[00:27:53.000 --> 00:27:55.000]  又或者你在過往
[00:27:55.000 --> 00:27:59.000]  所遭遇的一切待遇
[00:27:59.000 --> 00:28:00.000]  別人讚賞你的
[00:28:00.000 --> 00:28:01.000]  你就很努力去做
[00:28:01.000 --> 00:28:03.000]  當別人不讚賞你的
