
[00:00:00.000 --> 00:00:07.200]  我們還有不夠一年的時間就完結了二十世紀
[00:24:08.400 --> 00:24:11.400]  誰知道下台
[00:24:11.400 --> 00:24:14.400]  那個女校長很急的走到我面前
[00:24:14.400 --> 00:24:16.400]  很緊的抓了我的手
[00:24:16.400 --> 00:24:18.400]  拉了我進校長室
[00:24:18.400 --> 00:24:21.400]  不是責備我而是多謝我
[00:24:21.400 --> 00:24:24.400]  她多謝我
[00:24:24.400 --> 00:24:26.400]  她問我為什麼會知道
[00:24:26.400 --> 00:24:29.400]  她們一直等待的訊息就是這個
[00:24:29.400 --> 00:24:31.400]  我不知道她說什麼
[00:24:31.400 --> 00:24:34.400]  我就問她是什麼原因她這樣說
[00:24:34.400 --> 00:24:36.400]  她告訴我
[00:24:36.400 --> 00:24:37.400]  她說你知道嗎
[00:24:37.400 --> 00:24:40.400]  我們現在這一代的小孩子
[00:24:40.400 --> 00:24:42.400]  是因為活在一個
[00:24:42.400 --> 00:24:44.400]  什麼都是由
[00:24:44.400 --> 00:24:48.400]  教師和他的父母預備的世界
[00:24:48.400 --> 00:24:49.400]  每一樣東西
[00:24:49.400 --> 00:24:50.400]  由他吃什麼東西
[00:24:50.400 --> 00:24:52.400]  穿什麼衣服
[00:24:52.400 --> 00:24:53.400]  去哪裡
[00:24:53.400 --> 00:24:56.400]  每一樣都和他是well prepared的
[00:24:56.400 --> 00:24:58.400]  完全預備好的
[00:24:58.400 --> 00:25:00.400]  所以我們的小孩子
[00:25:00.400 --> 00:25:02.400]  是不需要想的
[00:25:02.400 --> 00:25:05.400]  以致到他凡要面對到
[00:25:05.400 --> 00:25:07.400]  什麼是需要自己想
[00:25:07.400 --> 00:25:08.400]  自己做決定的
[00:25:08.400 --> 00:25:10.400]  就一定搞到一塌糊塗
[00:25:12.400 --> 00:25:14.400]  她說我們做老師的
[00:25:14.400 --> 00:25:16.400]  很擔心我們這一代
[00:25:16.400 --> 00:25:18.400]  為什麼會越養
[00:25:18.400 --> 00:25:20.400]  越變成一班越教養
[00:25:20.400 --> 00:25:22.400]  越是一班又膽怯
[00:25:22.400 --> 00:25:24.400]  又沒有承擔的
[00:25:24.400 --> 00:25:28.400]  一班懦弱的群體
[00:25:28.400 --> 00:25:30.400]  其實直到那時候
[00:25:30.400 --> 00:25:32.400]  我都不太知道她說什麼
[00:25:32.400 --> 00:25:34.400]  所以仍然是相當迷茫的
[00:25:34.400 --> 00:25:36.400]  因為我不知道她為什麼會說這番話
[00:25:36.400 --> 00:25:38.400]  而這番話和我的
[00:25:38.400 --> 00:25:42.400]  那個道又不是很深的關係
[00:25:42.400 --> 00:25:46.400]  直到她引出一個例子
[00:25:46.400 --> 00:25:48.400]  我就恍然而無
[00:25:48.400 --> 00:25:51.400]  到今天我都能夠
[00:25:51.400 --> 00:25:53.400]  按照她的解釋
[00:25:53.400 --> 00:25:56.400]  我在年輕人一代
[00:25:56.400 --> 00:25:57.400]  他的觀察
[00:25:57.400 --> 00:26:00.400]  常常找到相似的情況
[00:26:00.400 --> 00:26:03.400]  她說就以考試來說
[00:26:03.400 --> 00:26:06.400]  我們每一宗試卷都有選擇題
[00:26:06.400 --> 00:26:08.400]  她說我們的學生竟然因為
[00:26:08.400 --> 00:26:10.400]  不懂得答那條問題
[00:26:10.400 --> 00:26:12.400]  不懂得那個選擇題
[00:26:12.400 --> 00:26:14.400]  完全將它漏空了
[00:26:14.400 --> 00:26:18.400]  她說如果你不答就什麼分都沒有
[00:26:18.400 --> 00:26:22.400]  你答有一半的機會答對
[00:26:22.400 --> 00:26:25.400]  但是為著因為知道自己不懂
[00:26:25.400 --> 00:26:30.400]  為著不怕不想做那個錯的選擇
[00:26:30.400 --> 00:26:32.400]  寧願不答
[00:26:34.400 --> 00:26:36.400]  我用她這個解釋
[00:26:36.400 --> 00:26:38.400]  來看現在年輕人一代
[00:26:38.400 --> 00:26:41.400]  為什麼越來越
[00:26:41.400 --> 00:26:43.400]  譬如說男生
[00:26:43.400 --> 00:26:45.400]  越來越不像一個男生
[00:26:45.400 --> 00:26:47.400]  我昨天不知道怎樣
[00:26:47.400 --> 00:26:49.400]  無意間做完事
[00:26:49.400 --> 00:26:51.400]  就打開電視
[00:26:51.400 --> 00:26:53.400]  打開到那個十五台
[00:26:53.400 --> 00:26:55.400]  那些日本的JET TV
[00:26:55.400 --> 00:26:57.400]  看那個
[00:26:57.400 --> 00:27:00.400]  每逢那個男生答不到問題
[00:27:00.400 --> 00:27:02.400]  他就學那些女演員
[00:27:02.400 --> 00:27:04.400]  整個跌在地上
[00:27:04.400 --> 00:27:06.400]  睡在地上
[00:27:06.400 --> 00:27:08.400]  我看到我真是心急
[00:27:08.400 --> 00:27:10.400]  為什麼男生做得這麼壞
[00:27:10.400 --> 00:27:12.400]  比女生更壞
[00:27:12.400 --> 00:27:14.400]  那個校長說
[00:27:14.400 --> 00:27:16.400]  為什麼我們的教養
[00:27:16.400 --> 00:27:18.400]  越教養
[00:27:18.400 --> 00:27:20.400]  越培養到一班人
[00:27:20.400 --> 00:27:22.400]  完全沒有承擔
[00:27:22.400 --> 00:27:24.400]  完全怕負責任
[00:27:24.400 --> 00:27:26.400]  為什麼呢
[00:27:26.400 --> 00:27:29.400]  我到今天都不能夠忘記
[00:27:29.400 --> 00:27:31.400]  這個女校長
[00:27:31.400 --> 00:27:34.400]  一面不可置信的那個神情
[00:27:34.400 --> 00:27:36.400]  就是當她解釋
[00:27:36.400 --> 00:27:38.400]  學生因為不懂問題
[00:27:38.400 --> 00:27:40.400]  不敢答那些選擇題
[00:27:40.400 --> 00:27:46.400]  怕做錯而不敢做
[00:27:46.400 --> 00:27:48.400]  我跟你說
[00:27:48.400 --> 00:27:50.400]  會是我們這一代人
[00:27:50.400 --> 00:27:53.400]  甚至到我們這些成年人
[00:27:53.400 --> 00:27:55.400]  的一個通病
[00:27:55.400 --> 00:28:00.400]  一般見在兩個的範圍那裡
[00:28:00.400 --> 00:28:02.400]  就是在同輩
[00:28:02.400 --> 00:28:05.400]  和在社會流行文化的面前
[00:28:05.400 --> 00:28:10.400]  和在自訂的那個宿命論的下面
[00:28:10.400 --> 00:28:14.400]  我們是不敢來去做
[00:28:14.400 --> 00:28:16.400]  我先說第一個
[00:28:16.400 --> 00:28:21.400]  在同輩和社會流行文化的面前
[00:28:21.400 --> 00:28:23.400]  我和大家說一個
[00:28:23.400 --> 00:28:26.400]  報紙報導過的悲慘的故事
[00:28:26.400 --> 00:28:28.400]  是一個因為不敢選擇
[00:28:28.400 --> 00:28:30.400]  而至今墮落的故事
[00:28:30.400 --> 00:28:34.400]  是一個真實到報紙幾乎天天都有
[00:28:34.400 --> 00:28:36.400]  而每一次你看到
[00:28:36.400 --> 00:28:38.400]  你都感覺到殘酷到
[00:28:38.400 --> 00:28:41.400]  你自己是叫你自己心痛的
[00:28:41.400 --> 00:28:43.400]  這個故事的主人翁
[00:28:43.400 --> 00:28:45.400]  叫阿玲和阿欣
[00:28:45.400 --> 00:28:49.400]  阿玲就是一個十四歲的女孩子
[00:28:49.400 --> 00:28:55.400]  她的故事是刊登在報紙的港文版那裡
[00:28:55.400 --> 00:28:58.400]  她被刊登上去
[00:28:58.400 --> 00:29:01.400]  是因為她是用一個未成年之身
[00:29:01.400 --> 00:29:05.400]  來在怡中酒店做賣淫
[00:29:05.400 --> 00:29:08.400]  而被警察查房抓到
[00:29:08.400 --> 00:29:13.400]  但是這個故事原來是相當有代表性的
[00:29:13.400 --> 00:29:17.400]  一個典型的現代的悲慘故事
[00:29:17.400 --> 00:29:20.400]  好像大多數的年輕人一樣
[00:29:20.400 --> 00:29:24.400]  阿玲的成長故事是相當不幸的
[00:29:24.400 --> 00:29:28.400]  他們是在一個屋邨那裡長大的
[00:29:28.400 --> 00:29:31.400]  阿玲的父母是早出晚歸
[00:29:31.400 --> 00:29:33.400]  兩個都要賺錢養家
[00:29:33.400 --> 00:29:36.400]  阿玲是一個小女孩
[00:29:36.400 --> 00:29:39.400]  她有一個哥哥比她大三歲
[00:29:39.400 --> 00:29:42.400]  阿玲就覺得她哥哥很老病
[00:29:42.400 --> 00:29:45.400]  不可以和她溝通
[00:29:45.400 --> 00:29:49.400]  她最盼望的就是每一放學
[00:29:49.400 --> 00:29:51.400]  能夠打開門口叫媽媽
[00:29:51.400 --> 00:29:53.400]  媽媽可以認到她
[00:29:53.400 --> 00:29:55.400]  但是沒有一次媽媽在家
[00:29:55.400 --> 00:29:58.400]  因為媽媽都要下去做生意
[00:29:58.400 --> 00:30:00.400]  開檔
[00:30:00.400 --> 00:30:03.400]  她每一次回到家
[00:30:03.400 --> 00:30:05.400]  循例的動作
[00:30:05.400 --> 00:30:08.400]  就是走到雪櫃打開雪櫃
[00:30:08.400 --> 00:30:10.400]  雪櫃永遠沒有東西適合她吃
[00:30:10.400 --> 00:30:11.400]  然後又蓋上
[00:30:11.400 --> 00:30:13.400]  每天都做同樣的動作
[00:30:13.400 --> 00:30:16.400]  然後就換衣服離開家
[00:30:16.400 --> 00:30:19.400]  她覺得家不過是一個給她換衣服
[00:30:19.400 --> 00:30:22.400]  然後開始她真正生活的地方
[00:30:22.400 --> 00:30:26.400]  而不是一個有溫暖的地方
[00:30:26.400 --> 00:30:31.400]  她有兩批最愛的同學
[00:30:31.400 --> 00:30:33.400]  第一批是一大班的人
[00:30:33.400 --> 00:30:35.400]  第二批是一個
[00:30:35.400 --> 00:30:39.400]  一大班的人是她一起出入
[00:30:39.400 --> 00:30:41.400]  吃喝玩樂的同伴
[00:30:41.400 --> 00:30:44.400]  他們有相同的信念
[00:30:44.400 --> 00:30:47.400]  就是讀書無用賺錢實際
[00:30:47.400 --> 00:30:49.400]  有共同的標記
[00:30:49.400 --> 00:30:53.400]  他們的左手都刺了一個青
[00:30:53.400 --> 00:30:58.400]  就是一個繞上了有刺鐵絲的玫瑰
[00:30:58.400 --> 00:31:02.400]  他們有共同的消遣形式
[00:31:02.400 --> 00:31:03.400]  離開了班房
[00:31:03.400 --> 00:31:06.400]  第一個動作就是點燭之宴
[00:31:06.400 --> 00:31:10.400]  相同的日頭和夜晚的浮點
[00:31:10.400 --> 00:31:11.400]  日頭是機舖
[00:31:11.400 --> 00:31:14.400]  夜晚是一個rave party
[00:31:14.400 --> 00:31:17.400]  聞名於耶鶯一族的一個地方
[00:31:19.400 --> 00:31:22.400]  他們都有相同的賺錢方法
[00:31:22.400 --> 00:31:25.400]  先向櫃裡借
[00:31:25.400 --> 00:31:27.400]  被迫要還
[00:31:27.400 --> 00:31:30.400]  就陪男人上床賣淫
[00:31:30.400 --> 00:31:32.400]  阿Ling對記者說
[00:31:32.400 --> 00:31:34.400]  她說我不覺得這是什麼事
[00:31:34.400 --> 00:31:37.400]  我一早反正都是和我男友
[00:31:37.400 --> 00:31:39.400]  做這些事的了
[00:31:39.400 --> 00:31:41.400]  現在我和一個陌生的人做
[00:31:41.400 --> 00:31:42.400]  我又有錢收
[00:31:42.400 --> 00:31:44.400]  有什麼不妥
[00:31:44.400 --> 00:31:48.400]  她完全不覺得
[00:31:48.400 --> 00:31:50.400]  她的生活有任何問題
[00:31:50.400 --> 00:31:53.400]  她也覺得除非是這樣
[00:31:53.400 --> 00:31:56.400]  否則也無快樂可言
[00:31:56.400 --> 00:32:00.400]  另外一個是她的死黨阿欣
[00:32:00.400 --> 00:32:03.400]  阿欣是比她低兩年級的
[00:32:03.400 --> 00:32:07.400]  因為大家同在一個屋邨
[00:32:07.400 --> 00:32:10.400]  有著相似的家庭背景
[00:32:10.400 --> 00:32:14.400]  所以她覺得兩個是非常投契的
[00:32:14.400 --> 00:32:18.400]  他們甚至是看同一份報紙
[00:32:18.400 --> 00:32:21.400]  所以交情很密
[00:32:21.400 --> 00:32:23.400]  開始的時候
[00:32:23.400 --> 00:32:25.400]  阿Ling覺得晚上去rave party
[00:32:25.400 --> 00:32:28.400]  大家知不知道什麼是rave party
[00:32:28.400 --> 00:32:32.400]  是那些比較特別的地方
[00:32:32.400 --> 00:32:35.400]  在外國其實是很流行的
[00:32:35.400 --> 00:32:38.400]  多得那些在外國讀書不成回來
[00:32:38.400 --> 00:32:42.400]  回流回來就開同樣的party
[00:32:42.400 --> 00:32:44.400]  他們會有那些名DJ
[00:32:44.400 --> 00:32:46.400]  那些DJ是有名的
[00:32:46.400 --> 00:32:49.400]  如果有名的DJ請回來
[00:32:49.400 --> 00:32:51.400]  他們就會賣報紙
[00:32:51.400 --> 00:32:54.400]  通常都會收幾貴的入場費
[00:32:54.400 --> 00:32:55.400]  過百元
[00:32:55.400 --> 00:32:57.400]  他們在那裏喝酒
[00:32:57.400 --> 00:32:59.400]  吃餅頭丸
[00:32:59.400 --> 00:33:04.400]  總之整晚只有活動
[00:33:04.400 --> 00:33:06.400]  不需要思想
[00:33:06.400 --> 00:33:08.400]  這是吸引阿Ling的原因
[00:33:08.400 --> 00:33:10.400]  她不要想任何事
[00:33:10.400 --> 00:33:13.400]  她都要忘記白天她的存在
[00:33:13.400 --> 00:33:15.400]  她喜歡去那個地方
[00:33:15.400 --> 00:33:18.400]  只有活動、喝酒
[00:33:18.400 --> 00:33:21.400]  那些不需要經大腦的事
[00:33:21.400 --> 00:33:26.400]  開始的時候她自然不容易去應付
[00:33:26.400 --> 00:33:32.400]  這種比較屬於中產的活動
[00:33:32.400 --> 00:33:36.400]  所以她就開始陪人睡覺
[00:33:36.400 --> 00:33:37.400]  來賺錢
[00:33:37.400 --> 00:33:39.400]  來支持這種生活
[00:33:39.400 --> 00:33:43.400]  她還說服了阿欣去參加
[00:33:43.400 --> 00:33:45.400]  被抓那一晚
[00:33:45.400 --> 00:33:50.400]  是阿欣第一次出去賣淫
[00:33:50.400 --> 00:33:53.400]  是這樣被抓到的
[00:33:53.400 --> 00:33:58.400]  同樣接受訪問的
[00:33:58.400 --> 00:34:02.400]  是她學校那個姓何的訓導主任
[00:34:02.400 --> 00:34:07.400]  那個訓導主任只是很心痛的
[00:34:08.400 --> 00:34:11.400]  其實她跟了阿Ling這個案子已經有兩年
[00:34:11.400 --> 00:34:13.400]  她也警告過她
[00:34:13.400 --> 00:34:15.400]  如果你不改過
[00:34:15.400 --> 00:34:18.400]  你一定會落到女童院那種悲劇
[00:34:18.400 --> 00:34:24.400]  這個姓何的訓導主任對記者說的
[00:34:24.400 --> 00:34:28.400]  她說我一直都覺得她有這種結局
[00:34:28.400 --> 00:34:32.400]  我只是不想到會這麼快就來到
[00:34:32.400 --> 00:34:35.400]  然後她很深的嘆一口氣
[00:34:35.400 --> 00:34:38.400]  她說為什麼現在的年輕人
[00:34:38.400 --> 00:34:42.400]  不會懂得為自己的前途多想一步呢
[00:34:42.400 --> 00:34:48.400]  我們經常賴著環境這樣逼我們
[00:34:48.400 --> 00:34:51.400]  我們賴著我們的出身
[00:34:51.400 --> 00:34:53.400]  覺得我們沒有第二個可能
[00:34:53.400 --> 00:34:57.400]  然後我們就在這些藉口下面
[00:34:57.400 --> 00:35:00.400]  繼續放縱我們自己
[00:35:03.400 --> 00:35:05.400]  阿欣和阿Ling的故事
[00:35:05.400 --> 00:35:08.400]  可能是我們報紙每天都有
[00:35:08.400 --> 00:35:10.400]  可能報紙的總編輯
[00:35:10.400 --> 00:35:12.400]  根本覺得太過平凡
[00:35:12.400 --> 00:35:14.400]  很多這些事情發生
[00:35:14.400 --> 00:35:16.400]  根本不選擇去刊登
[00:35:16.400 --> 00:35:19.400]  但是另外一個
[00:35:19.400 --> 00:35:21.400]  人人都叫他阿頭的
[00:35:21.400 --> 00:35:23.400]  這個同黨的領袖
[00:35:23.400 --> 00:35:25.400]  他的故事就稍有不同
[00:35:25.400 --> 00:35:29.400]  這個是一個敢於脫離同黨
[00:35:29.400 --> 00:35:32.400]  而始終是有成就的一個年輕人
[00:35:34.400 --> 00:35:35.400]  有人叫他阿頭
[00:35:35.400 --> 00:35:38.400]  因為他打交特別狠
[00:35:38.400 --> 00:35:42.400]  因為他講說話特別刁鑽
[00:35:42.400 --> 00:35:44.400]  他的思想特別狡猾
[00:35:44.400 --> 00:35:46.400]  但更加緊要這個人
[00:35:46.400 --> 00:35:49.400]  是有一副天生的領袖的氣質
[00:35:49.400 --> 00:35:53.400]  所以他能夠收復到他自己學校
[00:35:53.400 --> 00:35:55.400]  那些頑劣的學生
[00:35:55.400 --> 00:35:58.400]  而且附近學校那些頑劣的學生
[00:35:58.400 --> 00:36:03.400]  都脅於他的威勢是不敢搞事的
[00:36:03.400 --> 00:36:04.400]  是因為這樣
[00:36:04.400 --> 00:36:06.400]  這個叫阿頭的這個人
[00:36:06.400 --> 00:36:08.400]  他學校的訓導主任
[00:36:08.400 --> 00:36:10.400]  曾經私下找過他
[00:36:10.400 --> 00:36:11.400]  甚至低聲下氣
[00:36:11.400 --> 00:36:15.400]  求他幫忙搞好學校的秩序
[00:36:15.400 --> 00:36:19.400]  情況相當似一些
[00:36:19.400 --> 00:36:22.400]  類似比如說城寨以前
[00:36:22.400 --> 00:36:24.400]  從來裡面沒事的
[00:36:24.400 --> 00:36:26.400]  就是因為那些阿頭要做生意
[00:36:26.400 --> 00:36:28.400]  所以是壓著下面那些年輕人
[00:36:28.400 --> 00:36:30.400]  不讓他搞事
[00:36:30.400 --> 00:36:33.400]  他學校的訓導主任
[00:36:33.400 --> 00:36:36.400]  都希望阿頭能夠幫他忙
[00:36:36.400 --> 00:36:38.400]  有一次
[00:36:38.400 --> 00:36:42.400]  黑社會一些人
[00:36:42.400 --> 00:36:46.400]  想將那些精神弱物的院子
[00:36:46.400 --> 00:36:49.400]  賣給學校的學生
[00:36:49.400 --> 00:36:51.400]  就找了阿頭
[00:36:51.400 --> 00:36:53.400]  希望借他的勢力
[00:36:53.400 --> 00:36:56.400]  可以深入學生那裡
[00:36:56.400 --> 00:36:59.400]  這個阿頭
[00:36:59.400 --> 00:37:01.400]  是有一些那麼多
[00:37:01.400 --> 00:37:04.400]  上一代黑社會那種義氣
[00:37:04.400 --> 00:37:08.400]  所以就對這個黑社會的人
[00:37:08.400 --> 00:37:10.400]  就跟他說
[00:37:10.400 --> 00:37:14.400]  他說粉和院子我們不碰手的
[00:37:14.400 --> 00:37:17.400]  你千萬不可以搞我的孩子
[00:37:17.400 --> 00:37:21.400]  黑社會就因為他那麼囂張
[00:37:21.400 --> 00:37:23.400]  所以就找人伏他
[00:37:23.400 --> 00:37:26.400]  找人斬他
[00:37:26.400 --> 00:37:28.400]  在斬他的時候
[00:37:28.400 --> 00:37:30.400]  他右手一夾
[00:37:30.400 --> 00:37:33.400]  他的手有一個很深的刀痕
[00:37:33.400 --> 00:37:34.400]  深到見骨
[00:37:34.400 --> 00:37:36.400]  但是這個阿頭
[00:37:36.400 --> 00:37:39.400]  是很勇的那種
[00:37:39.400 --> 00:37:41.400]  所以他就奪過那把刀
[00:37:41.400 --> 00:37:43.400]  就將那個人一刀從後
[00:37:43.400 --> 00:37:45.400]  從背部斬下去
[00:37:45.400 --> 00:37:48.400]  結果兩個多度在血泊那裡
[00:37:48.400 --> 00:37:51.400]  而被警方抓了上警局
[00:37:51.400 --> 00:37:58.400]  阿頭那間學校那個訓導主任姓梁的
[00:37:58.400 --> 00:38:00.400]  他很辛苦
[00:38:00.400 --> 00:38:04.400]  他才找到機會去跟他聊天
[00:38:04.400 --> 00:38:07.400]  他還在一個羈留病房那裡
[00:38:07.400 --> 00:38:09.400]  他問他
[00:38:09.400 --> 00:38:11.400]  你到底為了什麼呢
[00:38:11.400 --> 00:38:14.400]  為什麼你搞到自己傷成這樣呢
[00:38:14.400 --> 00:38:16.400]  這個阿頭說
[00:38:16.400 --> 00:38:18.400]  梁先生其實我沒有做錯
[00:38:18.400 --> 00:38:20.400]  他說我知道
[00:38:20.400 --> 00:38:22.400]  我從同學那裡我知道你為了什麼
[00:38:22.400 --> 00:38:24.400]  會被人斬
[00:38:24.400 --> 00:38:27.400]  我們同事是很佩服
[00:38:27.400 --> 00:38:29.400]  你有這樣的勇氣
[00:38:29.400 --> 00:38:31.400]  他說但是你看
[00:38:31.400 --> 00:38:34.400]  我們覺得不值得就是說
[00:38:34.400 --> 00:38:36.400]  你有一個好的腦袋
[00:38:36.400 --> 00:38:38.400]  你有一個好的身手
[00:38:38.400 --> 00:38:40.400]  而且你有一個是天生出來
[00:38:40.400 --> 00:38:43.400]  可以做阿頭的那種氣質
[00:38:43.400 --> 00:38:46.400]  你本來就有足夠做大事的元素
[00:38:46.400 --> 00:38:49.400]  為什麼你會出來走古惑
[00:38:49.400 --> 00:38:53.400]  落到這樣的一個境地
[00:38:53.400 --> 00:38:58.400]  阿頭見到梁先生不是要質問他
[00:38:58.400 --> 00:39:01.400]  所以心都安了一點
[00:39:01.400 --> 00:39:03.400]  就開始跟他說一些事
[00:39:03.400 --> 00:39:05.400]  他說其實你不知道
[00:39:05.400 --> 00:39:07.400]  我的環境跟你不同
[00:39:07.400 --> 00:39:11.400]  其實我爸爸是做行選的
[00:39:11.400 --> 00:39:14.400]  一年都沒幾天在家
[00:39:14.400 --> 00:39:17.400]  我媽媽是做小販的
[00:39:17.400 --> 00:39:19.400]  他說如果不是被陀地欺負
[00:39:19.400 --> 00:39:22.400]  就被那些小販管理隊欺壓
[00:39:22.400 --> 00:39:28.400]  永遠就在黑白的縫隙裡過日子
[00:39:28.400 --> 00:39:31.400]  他說我們從小就感覺到
[00:39:31.400 --> 00:39:34.400]  你不欺負人人就欺負你
[00:39:34.400 --> 00:39:41.400]  所以欺負就是我們存活的一個方法
[00:39:41.400 --> 00:39:43.400]  梁先生跟他說我明白
[00:39:43.400 --> 00:39:48.400]  你不要以為窮是你特有的一個經驗
[00:39:48.400 --> 00:39:50.400]  他說其實在我們這個年代
[00:39:50.400 --> 00:39:55.400]  物質窮環境惡劣是一個常數
[00:39:55.400 --> 00:40:00.400]  你不能夠用這些作為你自己批了你的命
[00:40:00.400 --> 00:40:06.400]  你這一生都只能夠靠這些來賺錢
[00:40:06.400 --> 00:40:08.400]  一山還有一山高
[00:40:08.400 --> 00:40:09.400]  你知不知道
[00:40:09.400 --> 00:40:14.400]  靠拳頭怎麼可以找到安樂茶飯
[00:40:14.400 --> 00:40:20.400]  梁先生這些話是觸動到阿頭的心
[00:40:20.400 --> 00:40:23.400]  因為他這麼早出來
[00:40:23.400 --> 00:40:25.400]  要來帶領這個
[00:40:25.400 --> 00:40:29.400]  就是他希望可以建立自己的勢力
[00:40:29.400 --> 00:40:30.400]  來保護他媽媽
[00:40:30.400 --> 00:40:35.400]  不要再被那些徒弟來欺壓
[00:40:35.400 --> 00:40:38.400]  但是梁先生說得對
[00:40:38.400 --> 00:40:43.400]  你靠拳頭怎麼可以找到安樂茶飯
[00:40:43.400 --> 00:40:49.400]  梁先生知道他的說話
[00:40:49.400 --> 00:40:52.400]  進入到阿頭的心裡面
[00:40:52.400 --> 00:40:56.400]  所以他說我知道你今天是累的
[00:40:56.400 --> 00:40:58.400]  但你讓我說最後一番的話
[00:40:58.400 --> 00:41:03.400]  是我們的同志共同的心聲
[00:41:03.400 --> 00:41:06.400]  他說我們大家最心痛的是
[00:41:06.400 --> 00:41:08.400]  為什麼你要自訂限制
[00:41:08.400 --> 00:41:11.400]  將你的才幹和天分
[00:41:11.400 --> 00:41:14.400]  浪費在這些偏門的事情上
[00:41:14.400 --> 00:41:17.400]  你知道嗎
[00:41:17.400 --> 00:41:20.400]  要掙扎才可以活下去
[00:41:20.400 --> 00:41:24.400]  這個不是殊例是常例
[00:41:26.400 --> 00:41:32.400]  然後他說你要升過你的環境
[00:41:32.400 --> 00:41:34.400]  不是靠大一班年輕人
[00:41:34.400 --> 00:41:36.400]  你就可以保護到
[00:41:36.400 --> 00:41:39.400]  更加兇就可以保護到你媽媽
[00:41:39.400 --> 00:41:41.400]  你要升過他
[00:41:41.400 --> 00:41:43.400]  你就要離開這個環境
[00:41:43.400 --> 00:41:48.400]  還有不要一輩子
[00:41:48.400 --> 00:41:52.400]  都要靠別人的遊戲規則來玩
[00:41:52.400 --> 00:41:54.400]  你升過那個環境
[00:41:54.400 --> 00:41:56.400]  你就可以定出你的遊戲規則
[00:41:56.400 --> 00:41:59.400]  要別人跟你來玩
[00:41:59.400 --> 00:42:04.400]  這句話完全改變了這個阿頭
[00:42:04.400 --> 00:42:13.400]  其實這個新聞是很多年前的新聞
[00:42:13.400 --> 00:42:16.400]  報紙再報導這件事
[00:42:16.400 --> 00:42:19.400]  是因為這個昔日的阿頭
[00:42:19.400 --> 00:42:22.400]  他放棄了行古話
[00:42:22.400 --> 00:42:24.400]  那件事
[00:42:24.400 --> 00:42:27.400]  法官判他只是監守行為
[00:42:27.400 --> 00:42:29.400]  因為知道他是為了
[00:42:29.400 --> 00:42:32.400]  抵抗黑社會的勢力而被人伏擊
[00:42:32.400 --> 00:42:36.400]  而他的還擊是被解釋成為
[00:42:36.400 --> 00:42:39.400]  也都被接納為一個自衛的行動
[00:42:39.400 --> 00:42:42.400]  當阿頭離開醫院
[00:42:42.400 --> 00:42:44.400]  他就解散了那幫人
[00:42:44.400 --> 00:42:48.400]  他自己努力讀書
[00:42:48.400 --> 00:42:50.400]  中學畢業
[00:42:50.400 --> 00:42:54.400]  激成了一個報紙
[00:42:54.400 --> 00:42:57.400]  久不久你見到那些保險頁
[00:42:57.400 --> 00:43:00.400]  就有些大頭相拍出來
[00:43:00.400 --> 00:43:04.400]  現在近年尾就派了很多大頭相
[00:43:04.400 --> 00:43:09.400]  他很快就成了一個地區的經理
[00:43:09.400 --> 00:43:14.400]  早搬離了複雜的環境
[00:43:14.400 --> 00:43:16.400]  在沙田的豪宅區
[00:43:16.400 --> 00:43:21.400]  有自己的洋房有自己的汽車
[00:43:21.400 --> 00:43:25.400]  他這個故事被報導
[00:43:25.400 --> 00:43:29.400]  因為中間相隔了七年的時間
[00:43:29.400 --> 00:43:32.400]  七年前他的新聞是上了報紙的
[00:43:32.400 --> 00:43:36.400]  七年後他已經是一個完全不同的人
[00:43:36.400 --> 00:43:40.400]  是一個因著選擇
[00:43:40.400 --> 00:43:44.400]  而扭轉自己命運的人
[00:43:44.400 --> 00:43:47.400]  有多少今天是屋邨的
[00:43:47.400 --> 00:43:49.400]  他們哈哈吧吧
[00:43:49.400 --> 00:43:51.400]  他們結黨成群
[00:43:51.400 --> 00:43:54.400]  他們都認為是義不得已的
[00:43:54.400 --> 00:43:56.400]  你不欺負人家
[00:43:56.400 --> 00:43:57.400]  人家就欺負你
[00:43:57.400 --> 00:44:01.400]  這種屋邨式的文化
[00:44:01.400 --> 00:44:05.400]  在我們的世界
[00:44:05.400 --> 00:44:07.400]  我們常常以為
[00:44:07.400 --> 00:44:10.400]  我們的命運
[00:44:10.400 --> 00:44:12.400]  我們的遭遇
[00:44:12.400 --> 00:44:15.400]  是環境定出來的
[00:44:15.400 --> 00:44:17.400]  是我們的同輩這樣
[00:44:17.400 --> 00:44:20.400]  我們就自然會是這樣
[00:44:20.400 --> 00:44:23.400]  我們的環境定了將來我們會怎樣
[00:44:23.400 --> 00:44:26.400]  我們是不能改變的
[00:44:26.400 --> 00:44:29.400]  但是我們知不知道
[00:44:29.400 --> 00:44:31.400]  從小沒有人告訴我們
[00:44:31.400 --> 00:44:35.400]  做人是要有立場的
[00:44:35.400 --> 00:44:39.400]  我們以為有立場就一定會和別人分割
[00:44:39.400 --> 00:44:41.400]  我們一定會和別人不同
[00:44:41.400 --> 00:44:44.400]  以致被杯葛
[00:44:44.400 --> 00:44:46.400]  不知道其實
[00:44:46.400 --> 00:44:48.400]  當人人沒有立場的時候
[00:44:48.400 --> 00:44:53.400]  其實人是期待一個有立場的人
[00:44:53.400 --> 00:44:58.400]  人其實是越來越厭惡自己和旁邊的人
