
[00:00:00.000 --> 00:00:06.600]  今天是二六年第二個主日
[00:22:49.200 --> 00:22:55.200]  這一支經文不是直接引用某一處舊約的經文
[00:22:55.200 --> 00:23:03.200]  而是借用了以塞亞書六十章裡說到醒來復活光照的意象
[00:23:03.200 --> 00:23:09.200]  也宣告這一切在基督裡面已經實現了
[00:23:09.200 --> 00:23:12.200]  這個呼召包含了三個層面
[00:23:12.200 --> 00:23:16.200]  人要被光去照耀
[00:23:16.200 --> 00:23:17.200]  醒過來
[00:23:17.200 --> 00:23:20.200]  離開屬靈的麻木
[00:23:20.200 --> 00:23:22.200]  要從死裡復活
[00:23:22.200 --> 00:23:24.200]  離開罪的綑綁
[00:23:24.200 --> 00:23:27.200]  要讓基督光照
[00:23:27.200 --> 00:23:29.200]  不是靠自己去發光
[00:23:29.200 --> 00:23:32.200]  而是站在耶穌基督的光裡面
[00:23:32.200 --> 00:23:38.200]  所以這段第二部分
[00:23:38.200 --> 00:23:40.200]  這裡跟我們說的是
[00:23:40.200 --> 00:23:44.200]  我們的身份是先於我們的行為
[00:23:44.200 --> 00:23:47.200]  我們的身份是光
[00:23:47.200 --> 00:23:50.200]  我們不是要成為光
[00:23:50.200 --> 00:23:55.200]  因為在耶穌裡面我們已經是光
[00:23:55.200 --> 00:23:58.200]  所以我們選擇活在光明中
[00:23:58.200 --> 00:24:03.200]  結出真的屬於上帝的果子
[00:24:03.200 --> 00:24:09.200]  並且每一天作出一個屬於光明的抉擇
[00:24:09.200 --> 00:24:18.200]  我們怎樣繼續不斷去持守著這個光明的身份
[00:24:18.200 --> 00:24:21.200]  在十五至二十一節提醒我們
[00:24:21.200 --> 00:24:24.200]  我們要靠聖靈而活
[00:24:28.200 --> 00:24:32.200]  光明的生活不是靠努力
[00:24:32.200 --> 00:24:34.200]  不是靠自律可以做到
[00:24:34.200 --> 00:24:37.200]  很多時候我們明白黑暗
[00:24:37.200 --> 00:24:38.200]  明白光明
[00:24:38.200 --> 00:24:39.200]  明白神的旨意
[00:24:39.200 --> 00:24:41.200]  但我們都活不出來
[00:24:41.200 --> 00:24:43.200]  原因很簡單
[00:24:43.200 --> 00:24:46.200]  靠自己我們做不到
[00:24:46.200 --> 00:24:48.200]  我們唯有靠聖靈
[00:24:48.200 --> 00:24:51.200]  我們才能夠活出智慧的生命
[00:24:51.200 --> 00:25:02.200]  十五至二十一節給我們有三個智慧人的生活指引
[00:25:02.200 --> 00:25:06.200]  第一個指引就是我們要謹慎行事
[00:25:06.200 --> 00:25:08.200]  明辨是非
[00:25:08.200 --> 00:25:11.200]  智慧人的第一個特徵是
[00:25:11.200 --> 00:25:13.200]  生命有方向
[00:25:13.200 --> 00:25:14.200]  清醒
[00:25:14.200 --> 00:25:16.200]  分辨是非的能力
[00:25:16.200 --> 00:25:18.200]  我們要謹慎行事
[00:25:18.200 --> 00:25:20.200]  不要去做愚昧人
[00:25:20.200 --> 00:25:22.200]  愚昧人隨波逐流
[00:25:22.200 --> 00:25:27.200]  只是憑感覺文化或者情緒去行事
[00:25:27.200 --> 00:25:29.200]  身邊的人怎樣去做
[00:25:29.200 --> 00:25:31.200]  我們就怎樣去做
[00:25:31.200 --> 00:25:34.200]  但智慧人仔細地去細測
[00:25:34.200 --> 00:25:35.200]  分析
[00:25:35.200 --> 00:25:38.200]  分辨每一個的決定
[00:25:38.200 --> 00:25:45.200]  這個星期我們經常都要做很多的討論
[00:25:45.200 --> 00:25:48.200]  在執事會和信託人的層面
[00:25:48.200 --> 00:25:54.200]  就是因為天氣令我們經常要去想
[00:25:54.200 --> 00:25:57.200]  怎樣去處理今天的崇拜
[00:25:57.200 --> 00:26:04.200]  我們要很小心謹慎地去顧及天氣的影響
[00:26:04.200 --> 00:26:07.200]  顧及弟兄姊妹的安全
[00:26:07.200 --> 00:26:12.200]  一點都不容易
[00:26:12.200 --> 00:26:15.200]  其實我們前兩天星期五都已經出了
[00:26:15.200 --> 00:26:18.200]  就是說今天如常的
[00:26:18.200 --> 00:26:21.200]  因為星期四晚上沒有下雪
[00:26:21.200 --> 00:26:25.200]  但沒有人猜到今早一起床
[00:26:25.200 --> 00:26:27.200]  又繼續下雪
[00:26:27.200 --> 00:26:29.200]  即是又下雪了
[00:26:29.200 --> 00:26:32.200]  我們又要再去想
[00:26:32.200 --> 00:26:35.200]  怎樣是對弟兄姊妹最好
[00:26:35.200 --> 00:26:37.200]  不是麻木地
[00:26:37.200 --> 00:26:39.200]  大家回來敬拜神
[00:26:39.200 --> 00:26:41.200]  而是我們要去思考
[00:26:41.200 --> 00:26:45.200]  我們應該怎樣讓大家
[00:26:45.200 --> 00:26:49.200]  在一個最安全的狀態回來敬拜
[00:26:49.200 --> 00:26:52.200]  我們要去把握光陰
[00:26:52.200 --> 00:26:55.200]  不要讓世界偷走我們的時間
[00:26:55.200 --> 00:26:58.200]  時間會被手機
[00:26:58.200 --> 00:27:00.200]  會被社交媒體
[00:27:00.200 --> 00:27:03.200]  會被沒有意義的娛樂
[00:27:03.200 --> 00:27:04.200]  情緒
[00:27:04.200 --> 00:27:05.200]  憂慮
[00:27:05.200 --> 00:27:06.200]  罪
[00:27:06.200 --> 00:27:07.200]  去偷走
[00:27:07.200 --> 00:27:10.200]  智慧人不是避免去浪費
[00:27:10.200 --> 00:27:13.200]  而是主動用時間去親近神
[00:27:13.200 --> 00:27:15.200]  服侍其他人
[00:27:15.200 --> 00:27:16.200]  成長
[00:27:16.200 --> 00:27:20.200]  讓屬靈生命去成長
[00:27:20.200 --> 00:27:24.200]  我們今天在做什麼呢
[00:27:24.200 --> 00:27:27.200]  今天我們花最多的時間
[00:27:27.200 --> 00:27:29.200]  是在哪方面
[00:27:29.200 --> 00:27:30.200]  弟兄姊妹
[00:27:30.200 --> 00:27:37.200]  我想這個也是我們要想的問題
[00:27:37.200 --> 00:27:40.200]  但我們更加要去想的是
[00:27:40.200 --> 00:27:45.200]  神今天要我做什麼
[00:27:45.200 --> 00:27:48.200]  我們除了想我們今天
[00:27:48.200 --> 00:27:51.200]  今天我們怎樣花我們的時間
[00:27:51.200 --> 00:27:52.200]  我們都要去想
[00:27:52.200 --> 00:27:58.200]  神今天要我們花時間在哪方面
[00:27:58.200 --> 00:28:01.200]  我們要明白主的旨意
[00:28:01.200 --> 00:28:04.200]  智慧人是靠聖靈去光照
[00:28:04.200 --> 00:28:07.200]  去察驗信復
[00:28:07.200 --> 00:28:08.200]  來明白神的心意
[00:28:08.200 --> 00:28:11.200]  不是麻木的行動
[00:28:11.200 --> 00:28:15.200]  我們的工作的抉擇
[00:28:15.200 --> 00:28:18.200]  在我們的朋友圈裏面的壓力
[00:28:18.200 --> 00:28:20.200]  不是蠻蟲
[00:28:20.200 --> 00:28:21.200]  而是去問
[00:28:21.200 --> 00:28:25.200]  神喜不喜悅我們這樣去回應
[00:28:25.200 --> 00:28:26.200]  這樣去交朋友
[00:28:26.200 --> 00:28:29.200]  這樣去做這份工作
[00:28:29.200 --> 00:28:31.200]  求主去幫我們
[00:28:31.200 --> 00:28:34.200]  在謹慎行事
[00:28:34.200 --> 00:28:35.200]  把握光陰
[00:28:35.200 --> 00:28:38.200]  明白主的旨意裏面都有學習
[00:28:38.200 --> 00:28:40.200]  我們更加要去學習
[00:28:40.200 --> 00:28:41.200]  十八節講
[00:28:41.200 --> 00:28:44.200]  我們要被聖靈充滿
[00:28:44.200 --> 00:28:47.200]  不要被世界去掌控
[00:28:47.200 --> 00:28:50.200]  這是保羅在這裏
[00:28:50.200 --> 00:28:53.200]  一個非常強烈的對比
[00:28:53.200 --> 00:28:56.200]  來講到智慧人的生命核心
[00:28:56.200 --> 00:28:57.200]  他這樣說
[00:28:57.200 --> 00:28:58.200]  不要醉酒
[00:28:58.200 --> 00:29:00.200]  酒能使人放蕩
[00:29:00.200 --> 00:29:03.200]  我們要被聖靈充滿
[00:29:03.200 --> 00:29:07.200]  重點不是在酒本身
[00:29:07.200 --> 00:29:11.200]  而是誰掌管你的人生
[00:29:11.200 --> 00:29:17.200]  醉酒的人會怎樣
[00:29:17.200 --> 00:29:19.200]  朦朦朧朧
[00:29:19.200 --> 00:29:24.200]  昨天話說我們一家出去吃飯
[00:29:24.200 --> 00:29:28.200]  因為那間餐廳有一個生日優惠
[00:29:28.200 --> 00:29:31.200]  送了一瓶酒給我們
[00:29:31.200 --> 00:29:36.200]  喝完第一口
[00:29:36.200 --> 00:29:41.200]  我看見十幾個百分比酒精
[00:29:41.200 --> 00:29:43.200]  其實已經很睏
[00:29:43.200 --> 00:29:46.200]  還未開始吃已經很睏
[00:29:46.200 --> 00:29:51.200]  酒確實會影響人清醒
[00:29:51.200 --> 00:29:56.200]  令人失去了清醒判斷和方向
[00:29:56.200 --> 00:29:59.200]  但這裏所說的
[00:29:59.200 --> 00:30:10.200]  是醉酒、慾望、情緒、文化、壓力
[00:30:10.200 --> 00:30:13.200]  其實都會令人醉
[00:30:13.200 --> 00:30:17.200]  他不是說那瓶酒這麼簡單
[00:30:17.200 --> 00:30:20.200]  是說我們的人生有沒有一些東西
[00:30:20.200 --> 00:30:24.200]  其實都令我們醉
[00:30:24.200 --> 00:30:29.200]  會否我們都在面對一些罪
[00:30:29.200 --> 00:30:35.200]  令我們失去了那個屬靈的敏銳
[00:30:35.200 --> 00:30:38.200]  智慧人不是沒有試探
[00:30:38.200 --> 00:30:45.200]  而是不被控制權交給這個世界
[00:30:45.200 --> 00:30:48.200]  智慧人就是將他們的生命
[00:30:48.200 --> 00:30:51.200]  每一天選擇將每一天的生命
[00:30:51.200 --> 00:30:58.200]  持續地讓聖靈掌管方向的決定
[00:30:58.200 --> 00:31:00.200]  這裏說的被聖靈充滿
[00:31:00.200 --> 00:31:04.200]  在原文是一個持續的被動式
[00:31:04.200 --> 00:31:07.200]  意思不是一次性的屬靈經歷
[00:31:07.200 --> 00:31:12.200]  而是不斷反覆讓聖靈去引導
[00:31:12.200 --> 00:31:15.200]  充滿更新我們的生命
[00:31:15.200 --> 00:31:19.200]  所以被聖靈充滿不是情緒高漲
[00:31:19.200 --> 00:31:29.200]  舉手或者真的有一些外顯的行為
[00:31:29.200 --> 00:31:34.200]  而是我們每天選擇信服在主的決定裏
[00:31:34.200 --> 00:31:40.200]  在憤怒裏面我們選擇讓聖靈管著我們的情緒
[00:31:40.200 --> 00:31:46.200]  在關係裏面選擇屬於上帝的恩慈和饒恕
[00:31:46.200 --> 00:31:50.200]  在忙亂裏面我們願意停下來
[00:31:50.200 --> 00:31:54.200]  安靜禱告敬拜教託
[00:31:54.200 --> 00:31:57.200]  頂止每智慧人的生命
[00:31:57.200 --> 00:32:00.200]  不是靠意志力去撐著光明
[00:32:00.200 --> 00:32:03.200]  而是聖靈不斷地托著我們
[00:32:03.200 --> 00:32:07.200]  使得我們不被這個世界牽著走
[00:32:07.200 --> 00:32:10.200]  而是被神去引導前
[00:32:10.200 --> 00:32:12.200]  繼續走前面的路
[00:32:12.200 --> 00:32:15.200]  當我們願意被聖靈充滿的時候
[00:32:15.200 --> 00:32:18.200]  十九至二十一節提醒我們
[00:32:18.200 --> 00:32:25.200]  我們的人生會展現了一個聖靈充滿的生命
[00:32:25.200 --> 00:32:27.200]  我們會怎樣呢
[00:32:27.200 --> 00:32:34.200]  我們會彼此對說詩章 頌詞靈歌
[00:32:34.200 --> 00:32:38.200]  我們能夠成為一個敬拜的群體
[00:32:38.200 --> 00:32:42.200]  在教會裏面互相鼓勵讚美神
[00:32:42.200 --> 00:32:46.200]  我們在心裏面向主去唱歌
[00:32:46.200 --> 00:32:49.200]  是由心發出那份敬拜
[00:32:49.200 --> 00:32:52.200]  不是表面唱一首歌
[00:32:52.200 --> 00:32:57.200]  我們是願意凡事謝恩凡事感謝
[00:32:57.200 --> 00:33:01.200]  感恩是聖靈的印記
[00:33:01.200 --> 00:33:05.200]  這裏說的是我們感恩的態度
[00:33:05.200 --> 00:33:07.200]  無論遇到甚麼事情
[00:33:07.200 --> 00:33:12.200]  就算是多困難我們仍然感謝主的人靈
[00:33:12.200 --> 00:33:17.200]  我們亦認清感恩的對象
[00:33:17.200 --> 00:33:21.200]  奉主耶穌基督的名感謝父神
[00:33:21.200 --> 00:33:24.200]  所有的恩典我們看見
[00:33:24.200 --> 00:33:27.200]  指向基督不是靠自己
[00:33:27.200 --> 00:33:31.200]  我們願意在群體裏面彼此信服
[00:33:31.200 --> 00:33:34.200]  這是敬畏基督的結果
[00:33:34.200 --> 00:33:37.200]  彼此信服不是沒有立場
[00:33:37.200 --> 00:33:42.200]  而是願意為了造就群體而放下自己
[00:33:42.200 --> 00:33:46.200]  不一定每一次都可以贏得道理
[00:33:46.200 --> 00:33:50.200]  而是選擇建立的關係
[00:33:50.200 --> 00:33:53.200]  智慧人的靈命不是孤立
[00:33:53.200 --> 00:33:56.200]  是一定需要在群體裏面
[00:33:56.200 --> 00:34:01.200]  一起被聖靈引導去建造和彰顯
[00:34:01.200 --> 00:34:05.200]  令智慧人的生命不是靠自己
[00:34:05.200 --> 00:34:06.200]  而是靠聖靈
[00:34:06.200 --> 00:34:08.200]  我們需要謹慎行事
[00:34:08.200 --> 00:34:10.200]  不要像愚昧人
[00:34:10.200 --> 00:34:12.200]  我們要把握光陰
[00:34:12.200 --> 00:34:14.200]  用我們的時間來榮耀神
[00:34:14.200 --> 00:34:17.200]  我們要測驗主的旨意
[00:34:17.200 --> 00:34:18.200]  要被聖靈充滿
[00:34:18.200 --> 00:34:23.200]  要活在敬拜感恩信服的群體裏面
[00:34:23.200 --> 00:34:26.200]  沒有了聖靈我們就沒有光明
[00:34:26.200 --> 00:34:27.200]  有了聖靈
[00:34:27.200 --> 00:34:31.200]  我們就一步一步地步出光明
[00:34:31.200 --> 00:34:32.200]  活出光明
[00:34:32.200 --> 00:34:34.200]  所以今天我們看到
[00:34:34.200 --> 00:34:42.200]  智慧人的生命是一條從黑暗到光明的路
[00:34:42.200 --> 00:34:45.200]  我們必須要遠離黑暗
[00:34:45.200 --> 00:34:49.200]  離開一些不屬於主的事情
[00:34:49.200 --> 00:34:52.200]  選擇我們
[00:34:52.200 --> 00:34:54.200]  因為我們已經屬於主
[00:34:54.200 --> 00:34:56.200]  活在光中
[00:34:56.200 --> 00:35:00.200]  因為我們在基督裏靠聖靈而活
[00:35:00.200 --> 00:35:03.200]  因為我們不能夠靠自己
[00:35:03.200 --> 00:35:05.200]  我們不是完美人
[00:35:05.200 --> 00:35:10.200]  但是我們要去學習做一個清醒
[00:35:10.200 --> 00:35:12.200]  分辨被光照
[00:35:12.200 --> 00:35:14.200]  被聖靈引導的人
[00:35:14.200 --> 00:35:15.200]  不是靠決心
[00:35:15.200 --> 00:35:17.200]  而是靠主的恩典
[00:35:17.200 --> 00:35:19.200]  不是靠努力
[00:35:19.200 --> 00:35:21.200]  而是靠耶穌基督
[00:35:21.200 --> 00:35:23.200]  不是靠自己
[00:35:23.200 --> 00:35:25.200]  而是靠主
[00:35:25.200 --> 00:35:26.200]  新的一年
[00:35:26.200 --> 00:35:30.200]  你願不願意在這個光明的智慧人
[00:35:30.200 --> 00:35:32.200]  求主去幫我們
[00:35:32.200 --> 00:35:37.200]  讓我們一起祈禱
[00:35:37.200 --> 00:35:40.200]  主我們真的很需要
[00:35:40.200 --> 00:35:46.200]  很需要你的光在我們生命當中
[00:35:46.200 --> 00:35:47.200]  我們知道靠我們自己
[00:35:47.200 --> 00:35:50.200]  我們不能夠有這個光
[00:35:50.200 --> 00:35:56.200]  是我們唯有在耶穌基督裏面
[00:35:56.200 --> 00:35:59.200]  我求主去幫我們
[00:35:59.200 --> 00:36:04.200]  幫我們常常這樣去連在你當中
[00:36:04.200 --> 00:36:07.200]  我們能夠每一天
[00:36:07.200 --> 00:36:09.200]  透過你的話語
[00:36:09.200 --> 00:36:12.200]  透過和你的禱告
[00:36:12.200 --> 00:36:15.200]  透過和肢體之間的相處
[00:36:15.200 --> 00:36:18.200]  我們去學習
[00:36:18.200 --> 00:36:20.200]  如何在生命裏面
[00:36:20.200 --> 00:36:23.200]  活出這個光的身份
[00:36:23.200 --> 00:36:25.200]  以致我們的生活
[00:36:25.200 --> 00:36:27.200]  我們行事為人
[00:36:27.200 --> 00:36:30.200]  能夠見證你的光照
[00:36:30.200 --> 00:36:32.200]  榮耀你的名
[00:36:32.200 --> 00:36:36.200]  也讓未信的人
[00:36:36.200 --> 00:36:39.200]  能夠看見我們生命的抉擇
[00:36:39.200 --> 00:36:42.200]  主我求你去幫我們
[00:36:42.200 --> 00:36:44.200]  幫我們每一位
[00:36:44.200 --> 00:36:46.200]  新的一年
[00:36:46.200 --> 00:36:48.200]  是我們求的
[00:36:48.200 --> 00:36:53.200]  不是要我們的計劃如何去完成
[00:36:53.200 --> 00:36:57.200]  我們求的是我們更多的依靠你
[00:36:57.200 --> 00:36:59.200]  更多的去經歷你
[00:36:59.200 --> 00:37:01.200]  更多的去看見
[00:37:01.200 --> 00:37:04.200]  你的恩典
[00:37:04.200 --> 00:37:06.200]  你的作為
[00:37:06.200 --> 00:37:08.200]  主求你去幫我們
[00:37:08.200 --> 00:37:10.200]  幫助我們每一位
[00:37:10.200 --> 00:37:12.200]  我們將到禱告交托
[00:37:12.200 --> 00:37:14.200]  阿彌陀佛
