
[00:00:00.000 --> 00:00:02.960]  1947年的時候
[00:17:38.200 --> 00:17:41.040]  今天我跟大家分享三點
[00:17:41.040 --> 00:17:41.880]  第一點就是
[00:17:41.880 --> 00:17:44.720]  我們要知道有危險
[00:17:44.720 --> 00:17:47.120]  如果危機感
[00:17:47.120 --> 00:17:48.440]  如果你說
[00:17:48.440 --> 00:17:51.640]  有幾十座核電廠圍著我們也沒有危機感
[00:17:51.640 --> 00:17:53.840]  老實說我們真的很無奈
[00:17:53.840 --> 00:17:55.880]  我不知道你住的家怎麼樣
[00:17:55.880 --> 00:17:56.840]  如果你住旺角
[00:17:56.840 --> 00:17:58.120]  你就糟糕了
[00:17:58.120 --> 00:18:00.520]  旺角頂樓那些六七層高那些
[00:18:00.520 --> 00:18:02.560]  天台那裡
[00:18:02.560 --> 00:18:07.320]  那些天線多得密密麻麻
[00:18:07.320 --> 00:18:08.520]  好像種了樹似的
[00:18:08.520 --> 00:18:12.720]  聽說還有一些通訊的公司
[00:18:12.720 --> 00:18:16.480]  是買了或者租了最頂層樓
[00:18:16.480 --> 00:18:17.840]  某些單位
[00:18:17.840 --> 00:18:22.080]  整層都是這些通訊的發射器那些東西
[00:18:22.080 --> 00:18:24.240]  你住在那裡也是
[00:18:24.240 --> 00:18:26.040]  不多不少
[00:18:26.040 --> 00:18:27.680]  我不是專家
[00:18:27.680 --> 00:18:29.280]  不過不多不少一定有些影響
[00:18:29.280 --> 00:18:30.400]  現在我們害怕到
[00:18:30.400 --> 00:18:35.200]  晚上充電也不要把充電器放在你的床頭充電
[00:18:35.200 --> 00:18:37.080]  也會影響你
[00:18:37.080 --> 00:18:38.680]  是否真的有影響
[00:18:38.680 --> 00:18:40.800]  你自己再看看吧
[00:18:40.800 --> 00:18:41.840]  我也是看回來的
[00:18:41.840 --> 00:18:43.240]  我又不是讀科學的
[00:18:43.240 --> 00:18:43.880]  不過
[00:18:43.880 --> 00:18:45.520]  如果你知道是可以的
[00:18:45.520 --> 00:18:46.360]  就不要放在那裡
[00:18:46.360 --> 00:18:47.000]  不要放在頭上
[00:18:47.000 --> 00:18:48.600]  放在腳上充電
[00:18:48.600 --> 00:18:50.600]  至少也做一點點事情
[00:18:50.600 --> 00:18:52.400]  這些是我們可以控制的
[00:18:52.400 --> 00:18:54.320]  但是有些是你控制不了的
[00:18:54.320 --> 00:18:55.800]  搬吧
[00:18:55.800 --> 00:18:57.480]  現在這麼容易嗎?
[00:18:57.480 --> 00:18:58.640]  也是很困難的
[00:18:58.640 --> 00:18:59.840]  不過我的問題是
[00:18:59.840 --> 00:19:02.720]  你要知道有一個危險
[00:19:02.720 --> 00:19:06.480]  保羅說末世是會有危險來的
[00:19:06.480 --> 00:19:08.320]  你應該要知道的
[00:19:08.320 --> 00:19:12.200]  猶大書第一章十八十九節是這麼說的
[00:19:12.200 --> 00:19:14.560]  「他們曾對你們說過
[00:19:14.560 --> 00:19:16.640]  末世必有好機效人
[00:19:16.640 --> 00:19:18.600]  隨從自己的私慾
[00:19:18.600 --> 00:19:22.800]  來做一些不敬不欠的事情」等等
[00:19:22.800 --> 00:19:25.200]  提摩太后書四章也是這麼說的
[00:19:25.200 --> 00:19:26.920]  「聖靈明說
[00:19:26.920 --> 00:19:32.800]  在後來後必有人離氣真道聽從那引誘人的邪靈和鬼魔的道理」
[00:19:32.800 --> 00:19:36.360]  我們怎麼知道呢?
[00:19:36.360 --> 00:19:39.440]  其實危險來到或者末世來到
[00:19:39.440 --> 00:19:40.720]  我們本來就說
[00:19:40.720 --> 00:19:42.280]  我們沒有人知道
[00:19:42.280 --> 00:19:44.360]  耶穌什麼時候回來
[00:19:44.360 --> 00:19:45.760]  末世的日子是什麼時候
[00:19:45.760 --> 00:19:47.080]  如果有人說知道
[00:19:47.080 --> 00:19:48.600]  一定是假的
[00:19:48.600 --> 00:19:50.120]  很簡單而已
[00:19:50.120 --> 00:19:52.760]  有人說知道某年某月某日
[00:19:52.760 --> 00:19:54.120]  一定是假的
[00:19:56.120 --> 00:19:57.920]  甚至說知道某一年
[00:19:57.920 --> 00:19:59.400]  相信也是假的
[00:19:59.400 --> 00:20:04.720]  歷代也有人這樣預言過
[00:20:04.720 --> 00:20:05.960]  也不實現
[00:20:05.960 --> 00:20:08.200]  簡單說我以前說過
[00:20:08.200 --> 00:20:09.320]  耶穌明說
[00:20:09.320 --> 00:20:10.480]  沒有人知道
[00:20:10.480 --> 00:20:12.240]  其實是不讓你知道
[00:20:12.240 --> 00:20:13.880]  讓你知道
[00:20:13.880 --> 00:20:15.680]  小心一點
[00:20:15.680 --> 00:20:18.080]  隨時都做好準備
[00:20:18.080 --> 00:20:19.240]  我在這本書說過了
[00:20:19.240 --> 00:20:20.040]  不再重複了
[00:20:20.040 --> 00:20:20.600]  是不是?
[00:20:20.600 --> 00:20:21.400]  好了
[00:20:21.400 --> 00:20:23.960]  但是不知道什麼時候
[00:20:23.960 --> 00:20:27.840]  我們會知道大概的跡象
[00:20:27.840 --> 00:20:31.080]  怎麼可以知道末世就臨近呢?
[00:20:31.080 --> 00:20:35.000]  看回剛才我們讀的經文裡面就這麼說了
[00:20:35.000 --> 00:20:36.840]  在四呼音裡面
[00:20:36.840 --> 00:20:37.960]  耶穌就說
[00:20:37.960 --> 00:20:41.840]  當什麼是末日呢?
[00:20:41.840 --> 00:20:43.560]  就是民攻打民
[00:20:43.560 --> 00:20:44.960]  國攻打國
[00:20:44.960 --> 00:20:47.160]  到處有饑荒有地震
[00:20:47.160 --> 00:20:49.000]  這些事情
[00:20:49.000 --> 00:20:50.240]  天天都有
[00:20:50.240 --> 00:20:51.400]  就是了
[00:20:51.880 --> 00:20:54.160]  末世已經近了
[00:20:54.160 --> 00:20:55.680]  按照那個說法
[00:20:55.680 --> 00:20:56.880]  末世也很近了
[00:20:56.880 --> 00:20:59.160]  所以其實明天也不一定的
[00:20:59.160 --> 00:21:01.600]  他傻傻的說不定
[00:21:01.600 --> 00:21:03.200]  一個不小心按了按鈕
[00:21:03.200 --> 00:21:04.200]  就無法挽回
[00:21:04.200 --> 00:21:04.800]  無法取消
[00:21:04.800 --> 00:21:05.720]  你還看電影嗎?
[00:21:05.720 --> 00:21:06.360]  是不是?
[00:21:06.360 --> 00:21:09.360]  昨晚我看《美國隊長2》
[00:21:09.360 --> 00:21:11.480]  有得救而已
[00:21:11.480 --> 00:21:13.280]  演戲嘛
[00:21:13.280 --> 00:21:16.760]  實現生活當中真的挽不回來的
[00:21:19.120 --> 00:21:22.000]  那個是一個民攻打民
[00:21:22.000 --> 00:21:23.000]  國攻打國
[00:21:23.000 --> 00:21:24.680]  到處饑荒地震
[00:21:24.680 --> 00:21:28.440]  提摩太后書四章裡面怎麼說的呢?
[00:21:28.440 --> 00:21:30.560]  三章裡面怎麼說的呢?
[00:21:30.560 --> 00:21:32.720]  因為那時候人要尊
[00:21:32.720 --> 00:21:34.120]  什麼時候有危險啊?
[00:21:34.120 --> 00:21:35.480]  什麼時候是末日啊?
[00:21:35.480 --> 00:21:36.960]  末世啊
[00:21:36.960 --> 00:21:37.600]  他說
[00:21:37.600 --> 00:21:39.240]  在那個時候有些特徵的
[00:21:39.240 --> 00:21:39.960]  他說怎麼樣呢?
[00:21:39.960 --> 00:21:42.080]  那個時候人尊顧自己
[00:21:42.080 --> 00:21:42.880]  自私啊
[00:21:42.880 --> 00:21:45.280]  沒試過我都自私啊
[00:21:45.280 --> 00:21:47.400]  這麼多年下來都自私
[00:21:47.400 --> 00:21:48.560]  特別自私啊
[00:21:49.240 --> 00:21:50.960]  古以有之,於今為烈
[00:21:50.960 --> 00:21:51.480]  是不是?
[00:21:51.480 --> 00:21:52.640]  更加自私了
[00:21:52.640 --> 00:21:53.760]  人尊顧自己
[00:21:53.760 --> 00:21:54.680]  貪愛錢財
[00:21:54.680 --> 00:21:56.080]  自誇狂傲
[00:21:56.080 --> 00:21:57.080]  旁獨
[00:21:57.080 --> 00:21:58.120]  違背父母
[00:21:58.120 --> 00:21:59.000]  忘恩負義
[00:21:59.000 --> 00:21:59.680]  不聖潔
[00:21:59.680 --> 00:22:00.360]  無親情
[00:22:00.360 --> 00:22:00.960]  不解怨
[00:22:00.960 --> 00:22:01.360]  好說
[00:22:01.360 --> 00:22:01.760]  殘嚴
[00:22:01.760 --> 00:22:02.680]  不能自若
[00:22:02.680 --> 00:22:03.600]  性情凶暴
[00:22:03.600 --> 00:22:04.560]  不愛良善
[00:22:04.560 --> 00:22:06.200]  賣主賣友
[00:22:06.200 --> 00:22:07.560]  任意妄為
[00:22:07.560 --> 00:22:08.400]  自高自大
[00:22:08.400 --> 00:22:09.080]  愛意樂
[00:22:09.080 --> 00:22:10.520]  不愛上帝
[00:22:10.520 --> 00:22:14.680]  哇!我一直讀的時候
[00:22:14.680 --> 00:22:15.440]  你心裡想
[00:22:15.440 --> 00:22:16.040]  嗯
[00:22:16.040 --> 00:22:16.800]  是啊
[00:22:16.800 --> 00:22:18.040]  你也認識幾個
[00:22:18.040 --> 00:22:18.560]  嗯
[00:22:18.560 --> 00:22:19.200]  是啊
[00:22:19.200 --> 00:22:20.240]  這個是他
[00:22:20.240 --> 00:22:21.280]  讀著讀著
[00:22:21.280 --> 00:22:21.880]  咦?
[00:22:21.880 --> 00:22:22.520]  這麼眼熟
[00:22:22.520 --> 00:22:23.400]  好像是我
[00:22:23.400 --> 00:22:29.680]  多少我們都有一點
[00:22:29.680 --> 00:22:31.200]  程度不一樣
[00:22:31.200 --> 00:22:36.960]  由於這樣的時候我們知道
[00:22:36.960 --> 00:22:38.160]  保羅說
[00:22:38.160 --> 00:22:40.280]  末世近了
[00:22:40.280 --> 00:22:43.360]  這些事情越來越離譜了
[00:22:46.880 --> 00:22:50.360]  沒錯,我們未必可以改變
[00:22:50.360 --> 00:22:52.040]  但是最少一件事
[00:22:52.040 --> 00:22:54.560]  你自己不要被他改變
[00:22:54.560 --> 00:22:59.160]  你不可以幫到其他人
[00:22:59.160 --> 00:23:02.600]  最少你可以做好自己
[00:23:02.600 --> 00:23:07.360]  你不可以改變這些歪理
[00:23:07.360 --> 00:23:10.360]  但是最少你不要被歪理改變
[00:23:10.360 --> 00:23:11.840]  這是我們的危機感
[00:23:11.840 --> 00:23:13.720]  也是我們應該有的責任
[00:23:15.680 --> 00:23:17.080]  聖經裡面說
[00:23:17.080 --> 00:23:18.680]  若真理令人有所
[00:23:18.680 --> 00:23:19.840]  這個不是聖經說的
[00:23:19.840 --> 00:23:21.120]  我有一句話是這麼說的
[00:23:21.120 --> 00:23:22.320]  如果真理
[00:23:22.320 --> 00:23:23.800]  但是很可惜是這樣的
[00:23:23.800 --> 00:23:26.880]  如果真理令人有所損失
[00:23:26.880 --> 00:23:30.400]  而錯誤令人得到利益
[00:23:30.400 --> 00:23:33.000]  大多數人
[00:23:33.000 --> 00:23:34.520]  會選擇錯誤
[00:23:34.520 --> 00:23:39.240]  你不要這麼快反駁我
[00:23:39.240 --> 00:23:41.840]  你今晚回去好好想想
[00:23:42.760 --> 00:23:46.120]  如果真理會令人有損失
[00:23:46.120 --> 00:23:49.040]  錯誤會令人有利益
[00:23:49.040 --> 00:23:50.440]  大多數人
[00:23:50.440 --> 00:23:51.720]  我不知道你是不是大多數人
[00:23:51.720 --> 00:23:53.560]  或者你是少數人就最好了
[00:23:53.560 --> 00:23:56.960]  大多數人會寧願選擇錯誤
[00:23:56.960 --> 00:23:59.880]  今天在我們很多的決定裡面
[00:23:59.880 --> 00:24:03.000]  都真的是這樣
[00:24:03.000 --> 00:24:06.120]  所以弟兄姊妹
[00:24:06.120 --> 00:24:08.360]  第一,我們要知道危險
[00:24:08.360 --> 00:24:10.680]  拱下拱下,拾下拾下
[00:24:10.680 --> 00:24:12.040]  我們都不知道危險
[00:24:12.960 --> 00:24:13.480]  就
[00:24:13.480 --> 00:24:16.480]  你可以說他傻人傻福
[00:24:16.480 --> 00:24:18.840]  死了,就是這樣
[00:24:18.840 --> 00:24:22.600]  不過我想這個不是我們應該有
[00:24:22.600 --> 00:24:24.160]  或者不是我們想有
[00:24:24.160 --> 00:24:25.960]  第二就是
[00:24:25.960 --> 00:24:27.080]  既然知道危險
[00:24:27.080 --> 00:24:28.000]  有兩件事要做
[00:24:28.000 --> 00:24:28.480]  第一
[00:24:28.480 --> 00:24:30.720]  要躲開
[00:24:30.720 --> 00:24:31.960]  躲開什麼呢
[00:24:31.960 --> 00:24:32.920]  最主要呢
[00:24:32.920 --> 00:24:36.480]  在保羅提在教會的氛圍裡面
[00:24:36.480 --> 00:24:39.160]  他說要躲開偽善
[00:24:39.160 --> 00:24:41.480]  什麼是偽善呢
[00:24:42.160 --> 00:24:43.120]  說好聽
[00:24:43.120 --> 00:24:45.440]  實際不是那回事
[00:24:45.440 --> 00:24:47.160]  我有個朋友
[00:24:47.160 --> 00:24:48.280]  他整天
[00:24:48.280 --> 00:24:50.080]  裏裏裏地說話
[00:24:50.080 --> 00:24:51.400]  跟我們聊天
[00:24:51.400 --> 00:24:52.240]  開玩笑的時候
[00:24:52.240 --> 00:24:52.960]  聊天
[00:24:52.960 --> 00:24:54.240]  他當然是裏裏裏地這麼說
[00:24:54.240 --> 00:24:55.760]  說得到做得到
[00:24:55.760 --> 00:25:00.240]  多好啊,說得到做得到
[00:25:00.240 --> 00:25:01.840]  你聽清楚一點
[00:25:01.840 --> 00:25:03.440]  他說說一套做一套
[00:25:03.440 --> 00:25:07.680]  你以為他說得到做得到嗎
[00:25:07.680 --> 00:25:08.400]  咬得這麼正
[00:25:08.400 --> 00:25:10.000]  他說說一套做一套
[00:25:10.000 --> 00:25:11.400]  沒問題
[00:25:11.640 --> 00:25:13.040]  我這份人說一套做一套
[00:25:13.040 --> 00:25:14.920]  他說說一套做一套
[00:25:14.920 --> 00:25:16.240]  說一套做一套
[00:25:16.240 --> 00:25:17.520]  嘩,這樣也可以
[00:25:17.520 --> 00:25:19.960]  當然他是開玩笑的
[00:25:19.960 --> 00:25:21.240]  就是一般般
[00:25:21.240 --> 00:25:22.600]  就是明說笑
[00:25:22.600 --> 00:25:24.560]  但是我們要明白就是說
[00:25:24.560 --> 00:25:25.720]  有些人
[00:25:25.720 --> 00:25:26.840]  真的有一個
[00:25:26.840 --> 00:25:27.920]  外表有一套
[00:25:27.920 --> 00:25:28.880]  裏面有一套
[00:25:28.880 --> 00:25:30.080]  對著你一套
[00:25:30.080 --> 00:25:31.320]  對其他人又另一套
[00:25:31.320 --> 00:25:33.160]  這些人
[00:25:33.160 --> 00:25:34.640]  是我們第一個要
[00:25:34.640 --> 00:25:36.200]  要小心要躲避
[00:25:36.200 --> 00:25:38.960]  提摩太后書三章五字
[00:25:38.960 --> 00:25:40.000]  剛才我們讀的怎麼說
[00:25:40.360 --> 00:25:42.080]  他有敬虔的外貌
[00:25:42.080 --> 00:25:44.320]  背棄了敬虔的實意
[00:25:44.320 --> 00:25:45.840]  這些人你要躲開
[00:25:45.840 --> 00:25:48.680]  為什麼要躲開
[00:25:48.680 --> 00:25:51.160]  當然你說
[00:25:51.160 --> 00:25:52.480]  我們有能力
[00:25:52.480 --> 00:25:54.280]  我不入地獄誰入地獄啊
[00:25:54.280 --> 00:25:55.160]  我去幫他
[00:25:55.160 --> 00:25:57.480]  幫人
[00:25:57.480 --> 00:26:00.120]  你要先問一下自己有沒有能力
[00:26:00.120 --> 00:26:03.240]  你做好自己保護自己
[00:26:03.240 --> 00:26:04.600]  你才去幫他
[00:26:04.600 --> 00:26:06.480]  這個才是條件
[00:26:06.480 --> 00:26:09.160]  我並不是批評
[00:26:09.720 --> 00:26:11.480]  我們常常都在新聞裏面看到
[00:26:11.480 --> 00:26:12.360]  新聞都相信
[00:26:12.360 --> 00:26:13.560]  有時候都是有些真的
[00:26:13.560 --> 00:26:13.920]  是吧
[00:26:13.920 --> 00:26:14.640]  但是
[00:26:14.640 --> 00:26:15.920]  其中一樣東西就是
[00:26:15.920 --> 00:26:16.960]  新聞呢
[00:26:16.960 --> 00:26:18.880]  不要只看一張報紙
[00:26:18.880 --> 00:26:19.320]  是吧
[00:26:19.320 --> 00:26:21.720]  電視不要只看一個台
[00:26:21.720 --> 00:26:23.640]  不過現在我們沒有多少個台
[00:26:23.640 --> 00:26:24.960]  特別是我們的長者
[00:26:24.960 --> 00:26:26.040]  家裏你們只有一個台
[00:26:26.040 --> 00:26:26.720]  差不多
[00:26:26.720 --> 00:26:27.120]  是吧
[00:26:27.120 --> 00:26:27.840]  就是
[00:26:27.840 --> 00:26:28.600]  我們
[00:26:28.600 --> 00:26:29.680]  要多方面
[00:26:29.680 --> 00:26:30.800]  年輕人
[00:26:30.800 --> 00:26:31.880]  年輕人都不看的了
[00:26:31.880 --> 00:26:32.800]  Facebook現在
[00:26:32.800 --> 00:26:33.360]  Twitter也好
[00:26:33.360 --> 00:26:34.320]  或者其他也好
[00:26:34.320 --> 00:26:34.920]  就是
[00:26:34.920 --> 00:26:36.440]  你不要只有那一班
[00:26:36.440 --> 00:26:38.160]  就是你的朋友
[00:26:38.160 --> 00:26:40.640]  還有一些是跟你意見不一樣的
[00:26:40.640 --> 00:26:41.320]  是吧
[00:26:41.320 --> 00:26:42.840]  現在我們的媒體就是
[00:26:42.840 --> 00:26:43.360]  你
[00:26:43.360 --> 00:26:45.160]  你揀開這件事看開呢
[00:26:45.160 --> 00:26:47.120]  他不斷給你這件事
[00:26:47.120 --> 00:26:47.560]  是吧
[00:26:47.560 --> 00:26:49.040]  就是很恐怖的
[00:26:49.040 --> 00:26:50.480]  就是你說很方便就行
[00:26:50.480 --> 00:26:51.280]  很恐怖就行
[00:26:51.280 --> 00:26:52.520]  我有一次想買
[00:26:52.520 --> 00:26:53.840]  我有一次想買一個鎖
[00:26:53.840 --> 00:26:55.560]  我上網按一下
[00:26:55.560 --> 00:26:56.200]  哪一類鎖
[00:26:56.200 --> 00:26:56.720]  怎樣鎖
[00:26:56.720 --> 00:26:58.200]  我以後上網
[00:26:58.200 --> 00:27:00.440]  都有一些賣鎖的告白彈出來我那裏
[00:27:00.440 --> 00:27:01.480]  嘩這麼厲害
[00:27:01.480 --> 00:27:01.800]  就是
[00:27:01.800 --> 00:27:02.520]  很討厭
[00:27:02.520 --> 00:27:03.440]  我已經買了
[00:27:03.440 --> 00:27:04.280]  還不讓我看
[00:27:04.280 --> 00:27:04.760]  是吧
[00:27:04.760 --> 00:27:05.840]  我已經買了
[00:27:05.840 --> 00:27:07.240]  它還會彈出來的
[00:27:07.840 --> 00:27:09.680]  如果你看的新聞是某一個角度
[00:27:09.680 --> 00:27:10.680]  某一個觀點的
[00:27:10.680 --> 00:27:13.240]  以後出來的多數都是那邊的角度
[00:27:13.240 --> 00:27:14.240]  那邊的觀點的
[00:27:14.240 --> 00:27:15.560]  慢慢你以為這個世界
[00:27:15.560 --> 00:27:17.360]  全部人都好像你一樣這樣想法的
[00:27:17.360 --> 00:27:18.240]  原來不是的
[00:27:18.240 --> 00:27:21.280]  所以你有時候都要看看不同的觀點
[00:27:21.280 --> 00:27:21.760]  按一下
[00:27:21.760 --> 00:27:23.960]  刻意按一下不同觀點的東西
[00:27:23.960 --> 00:27:25.120]  讓你
[00:27:25.120 --> 00:27:26.040]  就是不要
[00:27:26.040 --> 00:27:26.600]  就是
[00:27:26.600 --> 00:27:29.160]  封死在一個的觀點裏
[00:27:29.160 --> 00:27:29.880]  OK
[00:27:29.880 --> 00:27:30.480]  題外話
[00:27:30.480 --> 00:27:31.680]  我回來也說
[00:27:31.680 --> 00:27:32.400]  他說
[00:27:32.400 --> 00:27:34.200]  說到什麼呢
[00:27:34.200 --> 00:27:34.560]  他說
[00:27:34.560 --> 00:27:35.800]  這些人
[00:27:35.800 --> 00:27:37.040]  有敬虔
[00:27:37.120 --> 00:27:38.320]  你要躲開
[00:27:38.320 --> 00:27:39.320]  外貌來的
[00:27:39.320 --> 00:27:40.560]  你要辨識到它
[00:27:40.560 --> 00:27:41.960]  是不是真的
[00:27:41.960 --> 00:27:44.120]  如果它虛假
[00:27:44.120 --> 00:27:45.320]  保羅說
[00:27:45.320 --> 00:27:46.760]  你要躲開
[00:27:46.760 --> 00:27:48.480]  會害死你的
[00:27:48.480 --> 00:27:50.880]  這些人就真的是
[00:27:50.880 --> 00:27:52.040]  說一套
[00:27:52.040 --> 00:27:52.960]  做一套
[00:27:52.960 --> 00:27:55.680]  會害死你的
[00:27:55.680 --> 00:27:56.800]  你要躲開
[00:27:56.800 --> 00:27:59.600]  第三章第六節說
[00:27:59.600 --> 00:28:03.760]  那些偷盡人家牢籠無知婦女的
[00:28:03.760 --> 00:28:05.840]  正事者等人
[00:28:07.680 --> 00:28:08.800]  在那個年代裏面
[00:28:08.800 --> 00:28:09.560]  其實婦女呢
[00:28:09.560 --> 00:28:10.880]  沒什麼機會受教育
[00:28:10.880 --> 00:28:12.560]  或者也沒什麼經濟能力
[00:28:12.560 --> 00:28:14.600]  一般上來說
[00:28:14.600 --> 00:28:15.160]  OK
[00:28:15.160 --> 00:28:16.880]  所以
[00:28:16.880 --> 00:28:17.760]  沒什麼
[00:28:17.760 --> 00:28:19.320]  不單止沒資訊
[00:28:19.320 --> 00:28:21.480]  原諒我說那時候的實情
[00:28:21.480 --> 00:28:23.600]  就是甚至我學有時候是沒什麼知識的
[00:28:23.600 --> 00:28:26.200]  當然現在的婦女就不一樣了
[00:28:26.200 --> 00:28:26.600]  是不是
[00:28:26.600 --> 00:28:29.000]  多少就是總理啊
[00:28:29.000 --> 00:28:29.680]  什麼
[00:28:29.680 --> 00:28:32.080]  首相啊
[00:28:32.080 --> 00:28:33.080]  或者我們什麼
[00:28:33.080 --> 00:28:34.800]  都是女性來的
[00:28:35.640 --> 00:28:37.280]  不止頂起半邊天
[00:28:37.280 --> 00:28:38.400]  就是整邊天
[00:28:38.400 --> 00:28:39.720]  整個天都被頂起了
[00:28:39.720 --> 00:28:42.440]  但當時不是嘛
[00:28:42.440 --> 00:28:45.920]  沒學習機會
[00:28:45.920 --> 00:28:46.360]  沒知識
[00:28:46.360 --> 00:28:47.240]  什麼人
[00:28:47.240 --> 00:28:48.480]  什麼婦女會有呢
[00:28:48.480 --> 00:28:49.880]  當時有些就是
[00:28:49.880 --> 00:28:51.440]  就是類似我們今天說的
[00:28:51.440 --> 00:28:53.040]  她有些家底
[00:28:53.040 --> 00:28:54.600]  就是可能丈夫或者
[00:28:54.600 --> 00:28:56.320]  她有些家底
[00:28:56.320 --> 00:28:58.400]  她能夠去請一些
[00:28:58.400 --> 00:29:00.120]  用我們今天說的說法
[00:29:00.120 --> 00:29:01.280]  就是私人補習老師
[00:29:01.280 --> 00:29:03.640]  家庭教師
[00:29:04.200 --> 00:29:06.080]  她能夠進到你的家裡面
[00:29:06.080 --> 00:29:08.120]  私人授課
[00:29:08.120 --> 00:29:09.360]  OK
[00:29:09.360 --> 00:29:11.200]  那麼
[00:29:11.200 --> 00:29:13.160]  在那個情況之下
[00:29:13.160 --> 00:29:14.840]  她這些婦女呢
[00:29:14.840 --> 00:29:16.920]  在那個氛圍裡面
[00:29:16.920 --> 00:29:19.160]  她是比其他的人更有機會
[00:29:19.160 --> 00:29:20.920]  接觸到這些人
[00:29:20.920 --> 00:29:22.920]  好的就好了
[00:29:22.920 --> 00:29:24.600]  壞的
[00:29:24.600 --> 00:29:25.720]  就大件事了
[00:29:25.720 --> 00:29:27.000]  一般人
[00:29:27.000 --> 00:29:29.960]  請不起這些家庭教師
[00:29:29.960 --> 00:29:32.400]  請得起的
[00:29:32.680 --> 00:29:34.320]  其實是包吃包住
[00:29:34.320 --> 00:29:35.520]  什麼都差不多包了
[00:29:35.520 --> 00:29:36.320]  你總之進來了
[00:29:36.320 --> 00:29:38.080]  一進去就行了
[00:29:38.080 --> 00:29:40.320]  就是
[00:29:40.320 --> 00:29:41.360]  完全呢
[00:29:41.360 --> 00:29:43.200]  公認
[00:29:43.200 --> 00:29:45.520]  說得難聽就包養了
[00:29:45.520 --> 00:29:48.200]  但這些人呢
[00:29:48.200 --> 00:29:49.680]  就是
[00:29:49.680 --> 00:29:53.320]  少數是叫做正當
[00:29:53.320 --> 00:29:54.240]  有些人是什麼呢
[00:29:54.240 --> 00:29:55.320]  保羅也會說
[00:29:55.320 --> 00:29:57.200]  那些是偷進去
[00:29:57.200 --> 00:29:58.680]  趁機呢
[00:29:58.680 --> 00:30:00.080]  去操控
[00:30:00.080 --> 00:30:01.960]  去控制一些
[00:30:02.880 --> 00:30:04.640]  就是渴求知識
[00:30:04.640 --> 00:30:06.000]  或者
[00:30:06.000 --> 00:30:08.600]  在當時保羅一直說下去就是說
[00:30:08.600 --> 00:30:12.320]  在苦悶的生活的婦女呢
[00:30:12.320 --> 00:30:13.880]  渴求慰藉
[00:30:13.880 --> 00:30:16.600]  去操控她們
[00:30:16.600 --> 00:30:19.760]  不要說在那個年代
[00:30:19.760 --> 00:30:21.040]  這個年代也有
[00:30:21.040 --> 00:30:22.880]  那些
[00:30:22.880 --> 00:30:23.200]  就是
[00:30:23.200 --> 00:30:23.760]  對不起
[00:30:23.760 --> 00:30:25.200]  我不是只是說女性的
[00:30:25.200 --> 00:30:26.000]  男性也有的
[00:30:26.000 --> 00:30:27.960]  網上情緣被人騙
[00:30:27.960 --> 00:30:30.360]  三幾百萬
[00:30:30.360 --> 00:30:31.200]  一二千萬
[00:30:31.960 --> 00:30:32.960]  有時候我想
[00:30:32.960 --> 00:30:35.040]  有時候看到這些新聞呢
[00:30:35.040 --> 00:30:37.560]  懂得看當然是看留言了
[00:30:37.560 --> 00:30:39.040]  留言通常都是這麼說
[00:30:39.040 --> 00:30:40.680]  這麼多錢不被人騙都浪費了
[00:30:40.680 --> 00:30:41.280]  那就是
[00:30:41.280 --> 00:30:43.360]  又不叫我這麼多錢被人騙
[00:30:43.360 --> 00:30:44.680]  那這就是風涼說話了
[00:30:44.680 --> 00:30:45.600]  我們不要理他
[00:30:45.600 --> 00:30:46.720]  不過就是說
[00:30:46.720 --> 00:30:48.080]  有時候我也有些奇怪
[00:30:48.080 --> 00:30:50.240]  這麼多錢被人騙
[00:30:50.240 --> 00:30:51.880]  還有有時候
[00:30:51.880 --> 00:30:52.680]  不是很多錢
[00:30:52.680 --> 00:30:54.200]  他是借回來被人騙的
[00:30:54.200 --> 00:30:56.120]  他是騙人去騙人
[00:30:56.120 --> 00:30:56.600]  被人騙
[00:30:56.600 --> 00:30:57.680]  騙人去被人騙
[00:30:57.680 --> 00:30:59.280]  這樣也可以
[00:31:00.600 --> 00:31:02.080]  因為心靈裡面
[00:31:02.080 --> 00:31:03.240]  有空虛
[00:31:03.240 --> 00:31:04.040]  有缺乏
[00:31:04.040 --> 00:31:04.760]  有需要
[00:31:04.760 --> 00:31:06.920]  普羅話
[00:31:06.920 --> 00:31:09.560]  很多人就乘虛而入
[00:31:09.560 --> 00:31:11.400]  中控制
[00:31:11.400 --> 00:31:14.800]  我們必須要去分辨到它
[00:31:14.800 --> 00:31:16.400]  才可以
[00:31:16.400 --> 00:31:18.800]  分辨到的時候
[00:31:18.800 --> 00:31:19.840]  我們就
[00:31:19.840 --> 00:31:20.960]  要去
[00:31:20.960 --> 00:31:22.600]  躲開
[00:31:22.600 --> 00:31:24.800]  遠離
[00:31:24.800 --> 00:31:28.000]  除非你真的很有能力
[00:31:28.000 --> 00:31:29.920]  是嗎
[00:31:31.000 --> 00:31:31.720]  譬如這麼說
[00:31:31.720 --> 00:31:36.200]  有流行的傳染病的時候
[00:31:36.200 --> 00:31:38.160]  大家都什麼
[00:31:38.160 --> 00:31:39.880]  多人的地方不去
[00:31:39.880 --> 00:31:42.320]  哪些人會去
[00:31:42.320 --> 00:31:44.040]  明知道
[00:31:44.040 --> 00:31:45.000]  今年好像是
