
[00:00:00.000 --> 00:00:04.160]  各位聽眾我們今天會繼續看《約拿書悉經講道》系列的第三
[00:17:52.040 --> 00:17:54.960]  一定是非常之難定的
[00:17:54.960 --> 00:17:58.520]  還有除了「患難」和「陰間」這個表達之後
[00:17:58.520 --> 00:18:01.280]  接著我們再看第二章第三節
[00:18:01.280 --> 00:18:02.440]  那裡還有好幾個字
[00:18:02.440 --> 00:18:04.320]  是值得我們留意的
[00:18:04.320 --> 00:18:05.720]  這裡說到若拿
[00:18:05.720 --> 00:18:09.840]  說到耶和華將若拿投入一個心願
[00:18:09.840 --> 00:18:11.000]  投入這個字
[00:18:11.000 --> 00:18:13.320]  在若拿書裡面只有這裡用過
[00:18:13.320 --> 00:18:15.360]  只有若拿書用過這個字
[00:18:15.360 --> 00:18:16.880]  意思是自己拋出去了
[00:18:16.880 --> 00:18:18.280]  不過這個拋出去
[00:18:18.280 --> 00:18:22.680]  和第一章神拋出的大風是不同的字
[00:18:22.680 --> 00:18:23.560]  沒錯
[00:18:23.560 --> 00:18:28.640]  在第一章雖然是船上的人拋了若拿下大海
[00:18:28.640 --> 00:18:32.040]  但若拿認定自己下了一個心願
[00:18:32.040 --> 00:18:34.680]  原文是指「深海」
[00:18:34.680 --> 00:18:37.360]  海的最深的部分
[00:18:37.360 --> 00:18:39.600]  不是人可以做到的
[00:18:39.600 --> 00:18:42.640]  而是神將他拋下去
[00:18:42.640 --> 00:18:46.560]  而海的深處的意思就是海的心
[00:18:46.560 --> 00:18:48.120]  哇 多浪漫 你看看
[00:18:48.120 --> 00:18:50.400]  寫詩寫得多優美
[00:18:50.400 --> 00:18:52.160]  究竟在說什麼?
[00:18:52.160 --> 00:18:56.560]  其實是說到連海都好像有靈魂一樣
[00:18:56.560 --> 00:18:58.400]  都有內心一樣
[00:18:58.400 --> 00:19:01.120]  而這裡說到他的生命
[00:19:01.120 --> 00:19:04.160]  現在徹底受到一個威脅
[00:19:04.160 --> 00:19:06.800]  「大水」這個字也非常特別
[00:19:06.800 --> 00:19:08.040]  「大水」這個字沒錯
[00:19:08.040 --> 00:19:09.640]  可以指河流
[00:19:09.640 --> 00:19:11.680]  甚至可以指溪水
[00:19:11.680 --> 00:19:15.000]  但也有好幾次翻譯為「大水」
[00:19:15.000 --> 00:19:16.480]  在外邦人的世界裡面
[00:19:16.480 --> 00:19:20.040]  對海洋、對深淵有很多神話的說法
[00:19:20.040 --> 00:19:21.920]  加南人有一個神叫做「闇」
[00:19:21.920 --> 00:19:26.240]  這個字在希伯來文的意思就是指「深海」
[00:19:26.240 --> 00:19:27.320]  而另一方面
[00:19:27.320 --> 00:19:30.320]  海在希伯來文人的觀念裡面
[00:19:30.320 --> 00:19:32.600]  是非常令人害怕的
[00:19:32.600 --> 00:19:34.400]  有神秘、有夢想
[00:19:34.400 --> 00:19:37.120]  可以說是變幻摩擦
[00:19:37.120 --> 00:19:38.760]  所以舊約裡面
[00:19:38.760 --> 00:19:40.680]  都是暗示著有一種
[00:19:40.680 --> 00:19:44.200]  或者是象徵著一些挑戰、威脅
[00:19:44.200 --> 00:19:45.520]  你不要問為什麼
[00:19:45.520 --> 00:19:47.080]  這個事實上是無法解釋的
[00:19:47.080 --> 00:19:48.800]  就好像你想一下
[00:19:48.800 --> 00:19:50.840]  你為什麼在這個門裡面
[00:19:50.840 --> 00:19:53.000]  「林紅柚」代表大耳窿追債
[00:19:53.000 --> 00:19:56.440]  而不是「林黃柚」、「林銀柚」呢?
[00:19:56.440 --> 00:19:58.040]  這些是文化的表達
[00:19:58.040 --> 00:20:00.960]  就例如英國人有很多文化
[00:20:00.960 --> 00:20:03.360]  例如最近我跟一個英國的牧師聊天
[00:20:03.360 --> 00:20:05.120]  在談租用場地的時候
[00:20:05.120 --> 00:20:06.360]  他揶揄了我一句
[00:20:06.360 --> 00:20:10.480]  他說「我們英國人的文化是不喜歡講價的」
[00:20:10.480 --> 00:20:13.160]  香港人或者中國人喜歡講價
[00:20:13.160 --> 00:20:15.080]  但是英國人是不玩這一套的
[00:20:15.080 --> 00:20:18.280]  沒錯,文化的表達就是這樣的
[00:20:18.280 --> 00:20:21.120]  另外還有「波浪雄圖」
[00:20:21.120 --> 00:20:23.440]  「波浪」在舊約裡面用過五次
[00:20:23.440 --> 00:20:25.520]  這個字在其他用的時候
[00:20:25.520 --> 00:20:28.880]  都跟「雄圖」拉在一起來用的
[00:20:28.880 --> 00:20:30.880]  而「雄圖」這個字
[00:20:30.880 --> 00:20:33.080]  其實是可以指「巨浪」
[00:20:33.080 --> 00:20:36.520]  大家最近被颱風的威脅
[00:20:36.520 --> 00:20:38.640]  或者香港人你明白吧
[00:20:38.640 --> 00:20:40.240]  特別在一些地方裡面
[00:20:40.240 --> 00:20:42.960]  你自己經歷過的颱風
[00:20:42.960 --> 00:20:44.920]  這些「巨浪」打過來的時候
[00:20:44.920 --> 00:20:47.320]  真的是非常之危險
[00:20:47.320 --> 00:20:49.880]  甚至乎當你見到
[00:20:49.880 --> 00:20:56.520]  例如說在利比亞的水災
[00:20:56.520 --> 00:20:58.240]  它有颱風打過來
[00:20:58.240 --> 00:21:00.680]  那些一點都不開玩笑
[00:21:00.680 --> 00:21:04.160]  所以這是一個危險的表達
[00:21:04.160 --> 00:21:06.000]  隨時會搞出人命的
[00:21:06.000 --> 00:21:07.920]  你說去看浪嗎?
[00:21:07.920 --> 00:21:09.520]  你試試看吧
[00:21:09.520 --> 00:21:12.880]  我朋友去過一個意大利某個地方的海岸線
[00:21:12.880 --> 00:21:16.080]  它已經站到大概是五層樓那麼高的位置
[00:21:16.080 --> 00:21:17.000]  去看浪
[00:21:17.000 --> 00:21:18.960]  誰知道一個大浪蓋過來的時候
[00:21:18.960 --> 00:21:20.640]  他全身濕透了
[00:21:20.640 --> 00:21:23.560]  真的令他幾乎受傷
[00:21:23.560 --> 00:21:26.000]  因為很多地方都脫光了東西
[00:21:26.000 --> 00:21:27.680]  眼鏡掉了下來
[00:21:27.680 --> 00:21:28.880]  袋子也掉了下來
[00:21:28.880 --> 00:21:31.680]  自己也受了一點點傷
[00:21:31.680 --> 00:21:34.200]  線上面「波浪」、「雄圖」
[00:21:34.200 --> 00:21:36.680]  這兩個字並不是一個浪漫的表達
[00:21:36.680 --> 00:21:37.680]  大兄姐妹
[00:21:37.680 --> 00:21:38.880]  是一個危險
[00:21:38.880 --> 00:21:40.600]  隨時會搞出人命的
[00:21:40.600 --> 00:21:42.080]  最近不知道大家有沒有聽過
[00:21:42.080 --> 00:21:44.480]  一首流行的詩歌呢?
[00:21:44.480 --> 00:21:45.600]  我們隨時都唱的
[00:21:45.600 --> 00:21:46.800]  可能在崇拜裡面
[00:21:46.800 --> 00:21:48.400]  特別是他的副歌
[00:21:48.400 --> 00:21:49.520]  對不起,我唱得不好聽
[00:21:49.520 --> 00:21:50.800]  試一下唱吧
[00:21:50.800 --> 00:21:53.560]  我要保守我心
[00:21:53.560 --> 00:21:56.080]  成個保守一切
[00:21:56.080 --> 00:21:59.880]  因為一生中每道傳願
[00:21:59.880 --> 00:22:02.400]  全由心中發出
[00:22:02.400 --> 00:22:05.040]  即擁到我寧心怨
[00:22:05.040 --> 00:22:09.200]  與聖靈心怨不住呼應
[00:22:09.200 --> 00:22:15.960]  永生神以哄途萬過我心
[00:22:15.960 --> 00:22:21.680]  無盡恩典似浪浮避我心
[00:22:21.680 --> 00:22:25.480]  這首歌其實很多人都喜歡唱
[00:22:25.480 --> 00:22:27.280]  不過這首歌一來
[00:22:27.280 --> 00:22:29.360]  很少人會將人一生所做的
[00:22:29.360 --> 00:22:31.080]  每一件事的根本
[00:22:31.080 --> 00:22:33.920]  寫成為「每道傳願」
[00:22:33.920 --> 00:22:34.880]  而什麼叫做
[00:22:34.880 --> 00:22:37.760]  「我寧心怨」和「聖靈心怨」?
[00:22:37.760 --> 00:22:39.240]  而更大的爭議的部份
[00:22:39.240 --> 00:22:40.160]  就是下一句
[00:22:40.160 --> 00:22:43.280]  永生神以哄途萬過我心
[00:22:43.280 --> 00:22:45.560]  那哄途是好還是不好?
[00:22:45.560 --> 00:22:47.040]  如果根據最後一句
[00:22:47.040 --> 00:22:51.280]  無盡恩典似浪浮避我心
[00:22:51.280 --> 00:22:53.280]  這個出現了恩典
[00:22:53.280 --> 00:22:55.480]  好像浪一樣在我心裡面
[00:22:55.480 --> 00:22:58.560]  這樣似乎哄途就是好東西
[00:22:58.560 --> 00:23:00.480]  又或者神的恩典
[00:23:00.480 --> 00:23:02.200]  但是在聖經裡面
[00:23:02.200 --> 00:23:03.200]  特別是舊約
[00:23:03.200 --> 00:23:05.320]  哄途從來都不是浪漫
[00:23:05.320 --> 00:23:06.800]  又或者是神的恩典
[00:23:06.800 --> 00:23:08.000]  反而是危險
[00:23:08.000 --> 00:23:09.080]  反而是挑戰
[00:23:09.080 --> 00:23:11.280]  反而是生命受到衝擊
[00:23:11.280 --> 00:23:13.600]  約拿這次真的認真了
[00:23:13.600 --> 00:23:14.560]  她的生命
[00:23:14.560 --> 00:23:17.840]  她的人生遇到極大極難的難關
[00:23:17.840 --> 00:23:19.680]  和甚至致命的威脅
[00:23:19.680 --> 00:23:21.480]  不過這首詩歌
[00:23:21.480 --> 00:23:22.240]  沒有停在這裡
[00:23:22.240 --> 00:23:24.240]  我指約拿的詩歌沒有停在這裡
[00:23:24.240 --> 00:23:25.760]  而且她更加在第五節
[00:23:25.760 --> 00:23:27.320]  繼續用不同的字
[00:23:27.320 --> 00:23:31.200]  來修飾她的絕境
[00:23:31.200 --> 00:23:32.320]  就是包括了
[00:23:32.320 --> 00:23:35.360]  「朱水」「心怨」和「海草」
[00:23:35.360 --> 00:23:37.880]  「朱水環繞我 幾乎掩埋我」
[00:23:37.880 --> 00:23:39.520]  如果你直接翻譯的話
[00:23:39.520 --> 00:23:41.240]  這句話應該是翻譯做
[00:23:41.240 --> 00:23:45.160]  「縱水包圍我 甚至到我的生命」
[00:23:45.160 --> 00:23:48.320]  「縱水掩埋我 直到我的咽喉」
[00:23:48.320 --> 00:23:49.200]  打劫的時候
[00:23:49.200 --> 00:23:50.240]  你有沒有試過經歷過
[00:23:50.240 --> 00:23:52.000]  被刀割到你的脖子
[00:23:52.000 --> 00:23:54.320]  幾乎命都沒有
[00:23:54.320 --> 00:23:55.040]  當然了
[00:23:55.040 --> 00:23:57.000]  這裡所說的並不是一把刀
[00:23:57.000 --> 00:23:59.080]  只不過是「縱水」的威力
[00:23:59.080 --> 00:24:00.320]  這裡出現了另一個
[00:24:00.320 --> 00:24:01.720]  「心怨」的字眼
[00:24:01.720 --> 00:24:04.280]  意思仍然都是指「深海」
[00:24:04.280 --> 00:24:05.160]  我們見不見到
[00:24:05.160 --> 00:24:07.080]  作者用了很多不同的字
[00:24:07.080 --> 00:24:09.800]  去豐富化整篇試過
[00:24:09.800 --> 00:24:12.160]  去表達出她的痛苦
[00:24:12.160 --> 00:24:15.360]  而這個「海草」這個字
[00:24:15.360 --> 00:24:17.480]  說到「海草纏繞我的頭」
[00:24:17.480 --> 00:24:19.160]  當然不好玩的
[00:24:19.160 --> 00:24:20.560]  你千萬不要試
[00:24:20.560 --> 00:24:22.240]  用一些東西繞著你的頭
[00:24:22.240 --> 00:24:23.680]  會死人的
[00:24:23.680 --> 00:24:24.520]  所以你見不見到
[00:24:24.520 --> 00:24:26.600]  第二章第五節更加靠近
[00:24:26.600 --> 00:24:29.440]  更加是「肉緊」更加是「入肉」
[00:24:29.440 --> 00:24:32.760]  約拿連氣都幾乎無法呼吸
[00:24:32.760 --> 00:24:34.720]  你有沒有試過這樣的人生
[00:24:34.720 --> 00:24:36.920]  有一種令你窒息的感覺
[00:24:36.920 --> 00:24:38.440]  你試過媽媽的弟兄姊妹
[00:24:38.440 --> 00:24:40.240]  你試過媽媽的朋友
[00:24:40.240 --> 00:24:41.960]  在這裡經文邀請我們
[00:24:41.960 --> 00:24:44.840]  進入了約拿生命的難關裡面
[00:24:44.840 --> 00:24:46.800]  去切身處地
[00:24:46.800 --> 00:24:48.200]  去體驗一下約拿
[00:24:48.200 --> 00:24:50.120]  呼吸不過氣的狀況
[00:24:50.120 --> 00:24:52.640]  壓到我們幾乎死的滋味
[00:24:52.640 --> 00:24:54.760]  考試、工作
[00:24:54.760 --> 00:24:56.240]  或者很多功課的死亡
[00:24:56.240 --> 00:24:57.400]  都殺了過來
[00:24:57.400 --> 00:24:58.720]  或者是經濟
[00:24:58.720 --> 00:25:00.000]  教會裡面的問題
[00:25:00.000 --> 00:25:01.960]  人與人之間的事情
[00:25:01.960 --> 00:25:04.280]  健康、找房子、找學校
[00:25:04.280 --> 00:25:07.680]  半價檔幾乎死了
[00:25:07.680 --> 00:25:09.920]  不過約拿還沒寫完
[00:25:09.920 --> 00:25:13.160]  他還有說「山根」和「地門」
[00:25:13.160 --> 00:25:15.240]  山根就是海洋的底
[00:25:15.240 --> 00:25:17.400]  在古代看為大地的基礎
[00:25:17.400 --> 00:25:21.280]  它沉到超過人所能夠到的範圍
[00:25:21.280 --> 00:25:24.800]  約拿已經落到海的深處
[00:25:24.800 --> 00:25:27.240]  甚至地的門都向它關閉
[00:25:27.240 --> 00:25:31.560]  令到它有一種永遠走不出的一種處境
[00:25:31.560 --> 00:25:36.400]  約拿利用了思覺豐富的思意和想像力
[00:25:36.400 --> 00:25:39.200]  和陰間的觀念串連在一起
[00:25:39.200 --> 00:25:41.600]  因為變成好像一個城市一樣
[00:25:41.600 --> 00:25:43.920]  重重的門將它拘禁著
[00:25:43.920 --> 00:25:46.800]  裡面的人可以說插翼都難飛
[00:25:46.800 --> 00:25:49.560]  永遠被拘禁下來
[00:25:49.560 --> 00:25:51.640]  我們也更加不會忘記
[00:25:51.640 --> 00:25:53.320]  「下渡」這個字眼
[00:25:53.320 --> 00:25:54.720]  因為在第一章
[00:25:54.720 --> 00:25:57.640]  已經重複出現過三次「下渡」
[00:25:57.640 --> 00:25:58.880]  「下渡約柏」
[00:25:58.880 --> 00:25:59.960]  「下渡船」
[00:25:59.960 --> 00:26:01.280]  「下渡底倉」
[00:26:01.280 --> 00:26:04.240]  現在這裡更加說「下渡山根」
[00:26:04.240 --> 00:26:05.120]  換句話說
[00:26:05.120 --> 00:26:07.920]  就是大地最底的部分
[00:26:07.920 --> 00:26:09.800]  約拿越踩越低
[00:26:09.800 --> 00:26:11.320]  真的沒有最低
[00:26:11.320 --> 00:26:12.760]  只有更低
[00:26:12.760 --> 00:26:15.040]  約拿在這裡最核心的位置
[00:26:15.040 --> 00:26:16.880]  說出他自己最低沉
[00:26:16.880 --> 00:26:18.480]  最幽暗的處境
[00:26:18.480 --> 00:26:21.280]  就好像窮途末路一樣
[00:26:21.280 --> 00:26:22.880]  他一雙眼睛
[00:26:22.880 --> 00:26:24.440]  他只看到什麼
[00:26:24.440 --> 00:26:25.400]  注水
[00:26:25.400 --> 00:26:27.040]  他看到的就是深淵
[00:26:27.040 --> 00:26:28.400]  他看到的就是山根
[00:26:28.400 --> 00:26:30.560]  他看到的就是地門
[00:26:30.560 --> 00:26:32.800]  這些都是寫詩的人
[00:26:32.800 --> 00:26:34.760]  把自己的處境
[00:26:34.760 --> 00:26:37.760]  等同死亡殺到埋身
[00:26:37.760 --> 00:26:41.840]  離死不遠的一個狀況
[00:26:41.840 --> 00:26:45.080]  甚至到了第六節的上半句
[00:26:45.080 --> 00:26:48.560]  之前用的「你」所表達的「主」
[00:26:48.560 --> 00:26:50.560]  所表達的「神」的表達
[00:26:50.560 --> 00:26:53.920]  都完全消失了
[00:26:53.920 --> 00:26:57.720]  人很多時候好像約拿那樣
[00:26:57.720 --> 00:27:00.960]  經常都會把很少的東西
[00:27:00.960 --> 00:27:03.760]  擺到大一大
[00:27:03.760 --> 00:27:05.400]  本來很小的東西
[00:27:05.400 --> 00:27:07.880]  變成一個非常大的問題
[00:27:07.880 --> 00:27:09.880]  消極到什麼都看不到
[00:27:09.880 --> 00:27:11.520]  只看到一大堆的問題
[00:27:11.520 --> 00:27:13.280]  例如病、失戀
[00:27:13.280 --> 00:27:14.480]  我也試過
[00:27:14.480 --> 00:27:18.280]  你知道我會口只有兩分嗎?
[00:27:18.280 --> 00:27:20.160]  我第二年也是多三分
[00:27:20.160 --> 00:27:21.560]  也是只有五分
[00:27:21.560 --> 00:27:23.160]  當時我看到的世界
[00:27:23.160 --> 00:27:25.640]  就是完全漆黑的一片
[00:27:25.640 --> 00:27:27.760]  是的 約拿也是這樣
[00:27:27.760 --> 00:27:29.360]  而且比我更嚴重
[00:27:29.360 --> 00:27:32.360]  約拿搬了很多不同的字眼
[00:27:32.360 --> 00:27:34.000]  打造了自己下了一個
[00:27:34.000 --> 00:27:38.160]  離死不遠、孤立無援的處境
[00:27:38.160 --> 00:27:39.600]  不過他在絕境裡面
[00:27:39.600 --> 00:27:41.240]  沒有放棄做一件事
[00:27:41.240 --> 00:27:44.240]  就是他終於都開聲禱告
[00:27:44.240 --> 00:27:45.720]  因為他撐不下去
[00:27:45.720 --> 00:27:47.040]  所以他禱告
[00:27:47.040 --> 00:27:50.640]  留意禱告第二章第二節
[00:27:50.640 --> 00:27:53.440]  這裡原文一開始出現了一個特別的字眼
[00:27:53.440 --> 00:27:55.360]  就是「求告」這個字
[00:27:55.360 --> 00:27:56.920]  你記不記得第一章的時候
[00:27:56.920 --> 00:27:59.120]  神吩咐約拿離離微盛
[00:27:59.120 --> 00:28:00.720]  大聲呼喊
[00:28:00.720 --> 00:28:02.280]  但是約拿拒絕
[00:28:02.280 --> 00:28:05.880]  還有 當船長要求約拿在風暴裡面
[00:28:05.880 --> 00:28:08.680]  向他信仰的神呼喊
[00:28:08.680 --> 00:28:11.280]  約拿都沒有聽從船長
[00:28:11.280 --> 00:28:13.720]  作出任何具體的回應
[00:28:13.720 --> 00:28:16.640]  但是約拿竟然卒之呼喊
[00:28:16.640 --> 00:28:19.280]  求啊 竟然他求告
[00:28:19.280 --> 00:28:21.600]  不過這次約拿用同一個字
[00:28:21.600 --> 00:28:22.360]  求啊
[00:28:22.360 --> 00:28:24.000]  呼喊這個求告
[00:28:24.000 --> 00:28:28.760]  是為自己得救來求告上帝
[00:28:28.760 --> 00:28:30.080]  來到這個地步
[00:28:30.080 --> 00:28:32.880]  約拿深信唯有只有耶和華
[00:28:32.880 --> 00:28:34.880]  才可以拯救到他
[00:28:34.880 --> 00:28:37.040]  令他重獲生機
[00:28:37.040 --> 00:28:39.840]  所以他求告耶和華
[00:28:39.840 --> 00:28:40.720]  請我們記得
[00:28:40.720 --> 00:28:42.640]  當我們面對困難的時候
[00:28:42.640 --> 00:28:45.320]  不要忘記向神禱告
[00:28:45.320 --> 00:28:49.600]  在絕境裡面要學習禱告神
[00:28:49.600 --> 00:28:52.840]  有很多朋友由香港來到英國
[00:28:52.840 --> 00:28:54.680]  他們很多人都要考邪
[00:28:54.680 --> 00:28:58.440]  特別一些可能已經不是年少的朋友
[00:28:58.440 --> 00:28:59.360]  弟兄姊妹
[00:28:59.360 --> 00:29:01.280]  他們已經去到中年了
[00:29:01.280 --> 00:29:03.760]  他仍然要去學邪 考邪
[00:29:03.760 --> 00:29:05.200]  是挺困難的
[00:29:05.200 --> 00:29:06.040]  坦白說
[00:29:06.040 --> 00:29:07.840]  有時候都挺絕望的
[00:29:07.840 --> 00:29:10.120]  學三十個小時已經很厲害了
[00:29:10.120 --> 00:29:10.880]  不是啊
[00:29:10.880 --> 00:29:12.520]  甚至我聽過有些六十個小時
[00:29:12.520 --> 00:29:13.040]  七十個小時
[00:29:13.040 --> 00:29:13.920]  八十個小時
[00:29:13.920 --> 00:29:15.280]  都還沒考邪
[00:29:15.280 --> 00:29:17.040]  甚至可能肥了一兩次
[00:29:17.040 --> 00:29:18.000]  都不行
[00:29:18.000 --> 00:29:20.880]  是啊 我都試過經歷過這些狀況
[00:29:20.880 --> 00:29:22.160]  我考過第三次的時候
[00:29:22.160 --> 00:29:23.080]  我跟上帝說
[00:29:23.080 --> 00:29:24.760]  我說上帝我不行
[00:29:24.760 --> 00:29:25.560]  我已經沒錢
[00:29:25.560 --> 00:29:27.080]  我當時來英國讀書
[00:29:27.080 --> 00:29:27.840]  沒錢
[00:29:27.840 --> 00:29:29.200]  在絕境裡面
[00:29:29.200 --> 00:29:32.400]  我向上帝作出一個最後的通牒
[00:29:32.400 --> 00:29:33.400]  最後的呼求
[00:29:33.400 --> 00:29:34.840]  嚴格來說是
[00:29:34.840 --> 00:29:36.200]  誰知道那次給我
[00:29:36.200 --> 00:29:37.880]  可以真的考到
[00:29:37.880 --> 00:29:38.840]  第一
[00:29:38.840 --> 00:29:40.040]  禱告
[00:29:40.040 --> 00:29:41.280]  弟兄姊妹
[00:29:41.280 --> 00:29:42.240]  朋友
[00:29:42.240 --> 00:29:44.800]  禱告就是在絕境裡面
[00:29:44.800 --> 00:29:46.200]  向我們的神
[00:29:46.200 --> 00:29:49.560]  或者向一對真神作出呼求
[00:29:49.560 --> 00:29:50.400]  最後第三
[00:29:50.400 --> 00:29:53.920]  禱告就是表達對主的忠誠
[00:29:53.920 --> 00:29:54.840]  留意
[00:29:54.840 --> 00:29:57.040]  這裡讓我們學習三樣東西
[00:29:57.040 --> 00:29:57.760]  第一樣東西就是
[00:29:57.760 --> 00:30:01.440]  禱告裡面去表達對神的信心
[00:30:01.440 --> 00:30:02.360]  第二章第三節
[00:30:02.360 --> 00:30:02.800]  他說
[00:30:02.800 --> 00:30:05.280]  你將我投下心願
[00:30:05.280 --> 00:30:06.400]  約拿知道
[00:30:06.400 --> 00:30:08.520]  是神在背後做的這一切
[00:30:08.520 --> 00:30:10.000]  甚至第二章第四節
[00:30:10.000 --> 00:30:10.520]  他說
[00:30:10.520 --> 00:30:11.160]  我說
[00:30:11.160 --> 00:30:14.000]  我從你眼前須被驅逐
[00:30:14.000 --> 00:30:16.320]  驅逐的意思是趕他出去
[00:30:16.320 --> 00:30:17.400]  逼他離開
[00:30:17.400 --> 00:30:19.640]  但是我猜約拿的意思就是說
[00:30:19.640 --> 00:30:21.520]  耶和華上帝叫他
[00:30:21.520 --> 00:30:24.480]  去離離地帶成這個任務
[00:30:24.480 --> 00:30:25.800]  對約拿來說
[00:30:25.800 --> 00:30:27.440]  就是叫他走而已
[00:30:27.440 --> 00:30:29.800]  所以他就去躲避耶和華的面
[00:30:29.800 --> 00:30:31.400]  但是就算是這樣
[00:30:31.400 --> 00:30:32.760]  現在第二章第四節
[00:30:32.760 --> 00:30:33.760]  他就說
[00:30:33.760 --> 00:30:38.040]  我仍要仰望你的聖殿
[00:30:38.040 --> 00:30:40.760]  約拿仍然需要神
[00:30:40.760 --> 00:30:43.240]  約拿仍然沒有放棄神
[00:30:43.240 --> 00:30:44.920]  所以他就存著信心
[00:30:44.920 --> 00:30:46.120]  他存著信靠
[00:30:46.120 --> 00:30:48.360]  去仰望神的聖殿
[00:30:48.360 --> 00:30:53.400]  因為神的聖殿就等於有神的同在
[00:30:53.400 --> 00:30:55.360]  我們千萬不要忘記
[00:30:55.360 --> 00:30:58.040]  原來有神的弟兄姊妹
[00:30:58.040 --> 00:30:59.240]  在禱告裡面
[00:30:59.240 --> 00:31:03.560]  我們要宣告我們仍然需要神的同在
[00:31:03.560 --> 00:31:05.360]  還有第二件事
[00:31:05.360 --> 00:31:08.600]  我們要表達我們對神的想念
[00:31:08.600 --> 00:31:09.440]  在禱告裡面
[00:31:09.440 --> 00:31:11.080]  我們要想念我們的神
[00:31:11.080 --> 00:31:14.120]  留意第二章第六到第七節這裡
[00:31:14.120 --> 00:31:15.760]  「坑」這個字
[00:31:15.760 --> 00:31:19.720]  又是另一個舊約很喜歡用來表達死亡的字眼
[00:31:19.720 --> 00:31:20.840]  而「發昏」
[00:31:20.840 --> 00:31:21.760]  記住不要讀錯
[00:31:21.760 --> 00:31:23.120]  不是「發溫」
[00:31:23.120 --> 00:31:24.920]  意思就是指十分虛弱
[00:31:24.920 --> 00:31:26.000]  快要死了
[00:31:26.000 --> 00:31:28.440]  你試試下一次當你很辛苦的時候
[00:31:28.440 --> 00:31:30.000]  你說這次我真的發昏了
[00:31:30.000 --> 00:31:30.520]  不是發昏
[00:31:30.520 --> 00:31:31.800]  是發昏了
[00:31:31.800 --> 00:31:32.600]  你跟神說
[00:31:32.600 --> 00:31:34.640]  我心裡面發昏
[00:31:34.640 --> 00:31:36.840]  不過不如說下半句
[00:31:36.840 --> 00:31:37.920]  還有下半句
[00:31:37.920 --> 00:31:41.480]  就是「我就想起耶和華」
[00:31:41.480 --> 00:31:44.400]  耶和華是放在這句小句的開詞
[00:31:44.400 --> 00:31:46.200]  是強調的表達
[00:31:46.200 --> 00:31:47.400]  值得留意
[00:31:47.400 --> 00:31:53.680]  想念不只是表達回想或者掛念的意思
[00:31:53.680 --> 00:31:57.880]  它更加有一種謹記或者忠誠的含義
[00:31:57.880 --> 00:32:01.280]  不只是知道一切事發生在他身上
[00:32:01.280 --> 00:32:03.320]  原來是有神
[00:32:03.320 --> 00:32:04.920]  就算在絕境裡面
[00:32:04.920 --> 00:32:06.120]  他藉著禱告
[00:32:06.120 --> 00:32:09.040]  他要宣告他心中有神
[00:32:09.040 --> 00:32:10.360]  還有神
[00:32:10.360 --> 00:32:11.600]  還有我的神
[00:32:11.600 --> 00:32:13.840]  值得去想念
[00:32:13.840 --> 00:32:17.720]  有一個對象值得我們去想念的話
[00:32:17.720 --> 00:32:22.480]  我們就會令到有力量走下去
[00:32:22.480 --> 00:32:23.080]  沒錯
[00:32:23.080 --> 00:32:24.800]  路還是圓
[00:32:24.800 --> 00:32:27.680]  不過原來有一個對象想念我們
[00:32:27.680 --> 00:32:28.920]  在逆境當中
[00:32:28.920 --> 00:32:31.440]  有一個對象想念我們的時候
[00:32:31.440 --> 00:32:34.040]  我們就會變得開始剛強
[00:32:34.040 --> 00:32:37.560]  這個原來不單止有我們的家人
[00:32:37.560 --> 00:32:39.400]  有我們的朋友想念我們
[00:32:39.400 --> 00:32:40.280]  不要忘記
[00:32:40.280 --> 00:32:44.400]  還有上帝他一樣想念我們
[00:32:44.400 --> 00:32:45.360]  還有第三
[00:32:45.360 --> 00:32:49.400]  禱告就是表示我們對神的相信
[00:32:49.400 --> 00:32:52.040]  第二章的第二節
[00:32:52.040 --> 00:32:53.200]  這裡要留意
[00:32:53.200 --> 00:32:55.000]  「苦運」或者「應運」
[00:32:55.000 --> 00:32:58.120]  其實都是一個完成式的動詞
[00:32:58.120 --> 00:33:01.280]  意思就是他相信神已經聽了
[00:33:01.280 --> 00:33:03.480]  而且也已經應運
[00:33:03.480 --> 00:33:06.360]  因為其實是懷著信心去禱告
[00:33:06.360 --> 00:33:08.720]  這是多麼大的信心
[00:33:08.720 --> 00:33:12.920]  他聽了更加是答應了
[00:33:12.920 --> 00:33:13.840]  應運
[00:33:13.840 --> 00:33:15.360]  就好像還沒踢球
[00:33:15.360 --> 00:33:17.600]  已經相信這場球贏了
[00:33:17.600 --> 00:33:18.680]  這就是信心
[00:33:18.680 --> 00:33:20.800]  而這個信心不是對自己
[00:33:20.800 --> 00:33:22.120]  而是對上帝
[00:33:22.120 --> 00:33:23.720]  是相信神
[00:33:23.720 --> 00:33:26.040]  而這一份對神的相信
[00:33:26.040 --> 00:33:29.120]  除了相信神和祂的話之外
[00:33:29.120 --> 00:33:33.720]  也更加肯定在人生的不同的年月中
[00:33:33.720 --> 00:33:36.080]  對神曾經有無數的經歷
[00:33:36.080 --> 00:33:41.200]  才會有這樣的這麼確信上帝
[00:33:41.200 --> 00:33:44.080]  所以這是他經歷過的事
[00:33:44.080 --> 00:33:45.120]  而這一份信心
[00:33:45.120 --> 00:33:47.480]  就是從過去的經歷裡面
