
[00:00:00.000 --> 00:00:05.800]  今日同大家繼續去思想這個題目叫敬畏神
[00:20:27.320 --> 00:20:28.000]  收回一些聖詩
[00:20:28.000 --> 00:20:29.280]  行不行
[00:20:29.280 --> 00:20:30.360]  我沒有這個恩賜
[00:20:30.360 --> 00:20:32.200]  那你不用做了
[00:20:32.200 --> 00:20:34.880]  你不要做了
[00:20:34.880 --> 00:20:36.160]  我真的聽到說
[00:20:36.160 --> 00:20:37.400]  我什麼恩賜都沒有
[00:20:37.400 --> 00:20:38.080]  那你可不可以
[00:20:38.080 --> 00:20:39.640]  那時候我們的教會
[00:20:39.640 --> 00:20:41.400]  不是好像這樣
[00:20:41.400 --> 00:20:43.560]  要搬椅子又要設置
[00:20:43.560 --> 00:20:45.400]  我沒有這個恩賜
[00:20:45.400 --> 00:20:47.160]  這樣都講得出來
[00:20:47.160 --> 00:20:49.120]  什麼都可以做的
[00:20:49.120 --> 00:20:51.080]  派一下程序表都可以
[00:20:51.080 --> 00:20:52.240]  都可以的
[00:20:52.240 --> 00:20:54.080]  站在書攤那裡
[00:20:54.080 --> 00:20:55.560]  如果有人買書
[00:20:55.560 --> 00:20:56.960]  你就收錢
[00:20:56.960 --> 00:20:58.480]  給你收錢
[00:20:58.480 --> 00:21:00.520]  都要信得過你
[00:21:00.520 --> 00:21:03.400]  算起來很難的
[00:21:03.400 --> 00:21:05.000]  《新命紀》十章十二次
[00:21:05.000 --> 00:21:07.200]  以色列現在耶和華你的神
[00:21:07.200 --> 00:21:08.600]  要你是什麼呢
[00:21:08.600 --> 00:21:10.880]  只要你敬畏耶和華你的神
[00:21:10.880 --> 00:21:12.520]  遵行祂一切的道
[00:21:12.520 --> 00:21:14.000]  愛祂盡心盡性
[00:21:14.000 --> 00:21:16.280]  侍奉耶和華你的神
[00:21:16.280 --> 00:21:17.040]  是不是
[00:21:17.040 --> 00:21:18.720]  又是講侍奉神的
[00:21:18.720 --> 00:21:20.080]  《新命紀》十章二十次
[00:21:20.080 --> 00:21:21.640]  你要敬畏耶和華你的神
[00:21:21.640 --> 00:21:22.320]  侍奉祂
[00:21:22.320 --> 00:21:23.840]  緊緊跟從祂
[00:21:23.840 --> 00:21:25.360]  奉祂的名起誓
[00:21:25.360 --> 00:21:28.200]  就是說要奉主名去祈求
[00:21:28.200 --> 00:21:31.320]  《新命紀》十三章第四次
[00:21:31.320 --> 00:21:33.680]  你們要信從耶和華你們的神
[00:21:33.680 --> 00:21:34.400]  敬畏祂
[00:21:34.400 --> 00:21:35.960]  謹守祂的誡命
[00:21:35.960 --> 00:21:37.080]  聽從祂的話
[00:21:37.080 --> 00:21:37.800]  侍奉祂
[00:21:37.800 --> 00:21:39.040]  緊緊跟隨祂
[00:21:39.040 --> 00:21:39.760]  是不是
[00:21:39.760 --> 00:21:41.720]  不同的經文
[00:21:41.720 --> 00:21:43.480]  repeat又repeat
[00:21:43.480 --> 00:21:45.080]  都是講到敬畏神的人
[00:21:45.080 --> 00:21:47.000]  就是一個侍奉神的人
[00:21:47.000 --> 00:21:48.200]  但不只是侍奉
[00:21:48.200 --> 00:21:51.480]  是要謹守遵行神的誡命
[00:21:51.480 --> 00:21:54.920]  要做一個誠實無偽的人
[00:21:55.800 --> 00:21:58.080]  不要講一套做一套
[00:21:58.080 --> 00:22:01.120]  不要講了又不算數
[00:22:01.120 --> 00:22:02.800]  做了些事說不是
[00:22:02.800 --> 00:22:03.880]  我們沒有做過
[00:22:03.880 --> 00:22:05.920]  我們只不過是什麼而已
[00:22:05.920 --> 00:22:07.520]  這樣
[00:22:07.520 --> 00:22:08.880]  《約書亞記》
[00:22:08.880 --> 00:22:10.680]  現在你們要敬畏耶和華
[00:22:10.680 --> 00:22:13.200]  誠心誠意侍奉祂
[00:22:13.200 --> 00:22:17.560]  除掉你們列祖在大河那邊
[00:22:17.560 --> 00:22:21.040]  和在埃及侍奉的神明
[00:22:21.040 --> 00:22:24.000]  因為他們在埃及圍爐之地
[00:22:24.000 --> 00:22:25.240]  離開埃及
[00:22:25.360 --> 00:22:27.480]  摩西帶領他們離開埃及
[00:22:27.480 --> 00:22:30.720]  摩西離開了這個世界
[00:22:30.720 --> 00:22:32.200]  接了祂走之後
[00:22:32.200 --> 00:22:33.280]  約書亞
[00:22:33.280 --> 00:22:35.200]  可以這麼說是祂的徒弟
[00:22:35.200 --> 00:22:37.000]  帶領他們
[00:22:37.000 --> 00:22:39.040]  祂就說
[00:22:39.040 --> 00:22:41.440]  現在你們要敬畏耶和華
[00:22:41.440 --> 00:22:43.360]  誠心誠意侍奉祂
[00:22:43.360 --> 00:22:47.840]  要除掉你們列祖在大河那邊
[00:22:47.840 --> 00:22:51.600]  和在埃及侍奉的神明
[00:22:51.600 --> 00:22:52.760]  侍奉耶和華
[00:22:52.760 --> 00:22:53.640]  弟兄姊妹
[00:22:54.840 --> 00:22:58.080]  你想想你家裡面還有沒有偶像
[00:22:58.080 --> 00:22:59.800]  還有沒有
[00:22:59.800 --> 00:23:02.000]  我都試過做牧師
[00:23:02.000 --> 00:23:05.080]  偶爾我都會有一些弟兄姊妹
[00:23:05.080 --> 00:23:07.680]  我試過有一個搬進一間新屋
[00:23:07.680 --> 00:23:08.720]  他說牧師
[00:23:08.720 --> 00:23:10.160]  我搬進一間新屋
[00:23:10.160 --> 00:23:11.480]  我都還沒搬進來
[00:23:11.480 --> 00:23:14.040]  我家人就叫我買一些碌柚葉
[00:23:14.040 --> 00:23:18.000]  就說要先灑一些水
[00:23:18.000 --> 00:23:19.480]  那就沒辦法了
[00:23:19.480 --> 00:23:20.600]  家裡的長輩
[00:23:20.600 --> 00:23:22.000]  他是做很小的那些
[00:23:22.000 --> 00:23:23.320]  做媳婦
[00:23:24.240 --> 00:23:27.560]  婆婆要這麼做
[00:23:27.560 --> 00:23:28.800]  他都不知道怎麼做
[00:23:28.800 --> 00:23:29.920]  他是初信主
[00:23:29.920 --> 00:23:31.760]  牧師我有沒有犯罪
[00:23:31.760 --> 00:23:35.120]  他說還有
[00:23:35.120 --> 00:23:40.560]  他說最好就是放一兩磚那些不知道什麼
[00:23:40.560 --> 00:23:42.240]  例如什麼陰
[00:23:42.240 --> 00:23:44.800]  什麼什麼地柱
[00:23:44.800 --> 00:23:45.760]  牧師怎麼樣
[00:23:45.760 --> 00:23:48.600]  我說這些絕對不行
[00:23:48.600 --> 00:23:50.920]  你灑幾滴水我都算你了
[00:23:50.920 --> 00:23:51.720]  你都灑了
[00:23:51.720 --> 00:23:53.120]  當你洗地了
[00:23:53.120 --> 00:23:55.680]  你一邊灑一邊洗地就算了
[00:23:55.680 --> 00:23:58.640]  因為我嘴唇尊重你
[00:23:58.640 --> 00:24:00.080]  心遠離你
[00:24:00.080 --> 00:24:01.720]  我都不是真的做的
[00:24:01.720 --> 00:24:04.200]  但是這些一磚的東西在這裡
[00:24:04.200 --> 00:24:05.360]  那些地下的
[00:24:05.360 --> 00:24:06.040]  我說不行
[00:24:06.040 --> 00:24:07.040]  我說你堅持
[00:24:07.040 --> 00:24:09.040]  我說你堅持
[00:24:09.040 --> 00:24:10.520]  他都很為難
[00:24:10.520 --> 00:24:11.800]  不過他很感激主
[00:24:11.800 --> 00:24:13.280]  他都鼓起勇氣
[00:24:13.280 --> 00:24:14.040]  堅持
[00:24:14.040 --> 00:24:18.360]  我試過有些叫我去他家拿走那些東西
[00:24:18.360 --> 00:24:19.840]  然後我就去拿
[00:24:19.840 --> 00:24:21.560]  他說牧師你拿走之後拿去哪裡
[00:24:21.560 --> 00:24:22.520]  垃圾桶
[00:24:23.000 --> 00:24:26.120]  不過我打爛了它才扔進垃圾桶
[00:24:26.120 --> 00:24:27.320]  我拿著一個袋子
[00:24:27.320 --> 00:24:28.640]  那些叫環保袋
[00:24:28.640 --> 00:24:31.360]  裝了整個那些公仔
[00:24:31.360 --> 00:24:32.520]  我說很名貴的
[00:24:32.520 --> 00:24:33.520]  其實很貴的
[00:24:33.520 --> 00:24:34.320]  我在這裡
[00:24:34.320 --> 00:24:35.240]  垃圾桶前
[00:24:35.240 --> 00:24:38.320]  在我家附近的公園附近有一個大垃圾桶
[00:24:38.320 --> 00:24:39.800]  哎呀 掉在地上了
[00:24:39.800 --> 00:24:41.440]  哐一聲
[00:24:41.440 --> 00:24:43.360]  接著我扔進垃圾桶
[00:24:43.360 --> 00:24:44.600]  我不想整個放進去
[00:24:44.600 --> 00:24:45.120]  你知道為什麼嗎
[00:24:45.120 --> 00:24:46.560]  我免得別人來撿
[00:24:46.560 --> 00:24:47.200]  是不是
[00:24:47.200 --> 00:24:48.600]  撿了它就拿回去
[00:24:48.600 --> 00:24:50.560]  哐一哐就沒人要了
[00:24:50.560 --> 00:24:51.920]  掉了頭
[00:24:51.920 --> 00:24:53.440]  穿了肚子用來幹什麼
[00:24:53.440 --> 00:24:54.160]  對不對
[00:24:54.160 --> 00:24:56.120]  我真的試過很多次
[00:24:56.120 --> 00:24:57.760]  工廠也有
[00:24:57.760 --> 00:24:59.360]  叫我去
[00:24:59.360 --> 00:25:01.120]  另外一家很大的廠
[00:25:01.120 --> 00:25:02.040]  叫我去
[00:25:02.040 --> 00:25:07.920]  他說要拿走整個很大的紅色的東西
[00:25:07.920 --> 00:25:09.680]  又有電的
[00:25:09.680 --> 00:25:11.880]  我說為什麼你自己不拆它
[00:25:11.880 --> 00:25:15.200]  他說我的同事不敢動
[00:25:15.200 --> 00:25:19.000]  拆了之後還召了幾十個夥計來叫我去
[00:25:19.000 --> 00:25:20.200]  跟他聊聊天
[00:25:20.200 --> 00:25:22.480]  牧師來告訴你
[00:25:22.480 --> 00:25:24.880]  為什麼要扔掉這些東西
[00:25:24.880 --> 00:25:25.920]  不用怕的
[00:25:25.920 --> 00:25:27.000]  什麼什麼
[00:25:27.000 --> 00:25:28.680]  我真的試過都是這樣
[00:25:28.680 --> 00:25:29.760]  好了
[00:25:29.760 --> 00:25:30.760]  接著呢
[00:25:30.760 --> 00:25:33.240]  我可以告訴大家
[00:25:33.240 --> 00:25:34.120]  我
[00:25:34.120 --> 00:25:36.600]  從小就契了給和尚契爺
[00:25:36.600 --> 00:25:37.800]  有些人也知道
[00:25:37.800 --> 00:25:40.160]  他很好過送一條金
[00:25:40.160 --> 00:25:41.360]  所有他的契仔
[00:25:41.360 --> 00:25:42.480]  送一條金鏈
[00:25:42.480 --> 00:25:43.840]  中間還有一個圓的牌
[00:25:43.840 --> 00:25:44.840]  圓的牌裡面
[00:25:44.840 --> 00:25:47.040]  有一個好像希特拉的
[00:25:47.040 --> 00:25:48.640]  不過不是跟希特拉一樣的
[00:25:48.640 --> 00:25:49.880]  你知道我什麼希特拉那個
[00:25:49.880 --> 00:25:51.080]  它是倒轉的
[00:25:51.080 --> 00:25:52.440]  你去研究一下
[00:25:52.440 --> 00:25:55.120]  就是佛教那個跟希特拉那個sign
[00:25:55.120 --> 00:25:57.880]  是不同direction的
[00:25:57.880 --> 00:25:59.720]  總之看上去就很像的
[00:25:59.720 --> 00:26:01.640]  他送給我的
[00:26:01.640 --> 00:26:02.600]  真金的
[00:26:02.600 --> 00:26:03.960]  不是假的
[00:26:03.960 --> 00:26:06.000]  還有我臨去外國讀書
[00:26:06.000 --> 00:26:07.920]  他給我一道符
[00:26:07.920 --> 00:26:09.120]  一道符來的
[00:26:09.120 --> 00:26:11.560]  我看符是平安符還是什麼符
[00:26:11.560 --> 00:26:13.200]  有一個小袋子裝著
[00:26:13.200 --> 00:26:14.960]  那時候我離開
[00:26:14.960 --> 00:26:16.480]  香港還沒信耶穌
[00:26:16.480 --> 00:26:18.480]  我就保留著它
[00:26:18.480 --> 00:26:20.480]  後來我信了主之後
[00:26:20.480 --> 00:26:22.480]  我告訴你
[00:26:22.480 --> 00:26:25.040]  我的鏈子我就留著它
[00:26:25.040 --> 00:26:25.760]  鏈子嘛
[00:26:25.760 --> 00:26:27.200]  金鏈子嘛
[00:26:27.200 --> 00:26:29.680]  那就換個十字架進去
[00:26:29.680 --> 00:26:32.600]  但是那個金的牌
[00:26:32.600 --> 00:26:33.320]  你猜我怎麼樣
[00:26:33.320 --> 00:26:34.480]  有一天我住那裡
[00:26:34.480 --> 00:26:37.840]  以前那時候在Dormus那裡有一座大廈
[00:26:37.840 --> 00:26:39.640]  我還記得是705
[00:26:39.640 --> 00:26:41.320]  我住在不知道
[00:26:41.320 --> 00:26:43.320]  十幾樓
[00:26:43.320 --> 00:26:46.200]  我拿著那個金牌
[00:26:46.200 --> 00:26:49.080]  下面是漫天風雪
[00:26:49.080 --> 00:26:50.440]  地上是雪地
[00:26:50.440 --> 00:26:52.040]  我拿著它
[00:26:52.040 --> 00:26:53.320]  然後
[00:26:53.320 --> 00:26:54.440]  很豪氣的
[00:26:54.440 --> 00:26:55.600]  你知道我叫阿豪
[00:26:55.600 --> 00:26:56.640]  很豪氣的
[00:26:56.640 --> 00:26:58.080]  打了個槍
[00:26:58.080 --> 00:27:01.320]  (發射槍聲)
[00:27:01.320 --> 00:27:04.320]  撇了它出去
[00:27:04.320 --> 00:27:06.000]  是真的
[00:27:06.000 --> 00:27:07.520]  好了 道符怎麼樣
[00:27:07.520 --> 00:27:08.240]  道符呢
[00:27:08.240 --> 00:27:09.680]  去洗手間
[00:27:09.680 --> 00:27:11.080]  拿著道符
[00:27:11.080 --> 00:27:12.080]  準備扔下去
[00:27:12.080 --> 00:27:13.720]  然後衝刺
[00:27:13.720 --> 00:27:14.920]  然後我就想
[00:27:14.920 --> 00:27:16.320]  這個道符
[00:27:16.320 --> 00:27:17.560]  保我命的
[00:27:17.560 --> 00:27:18.920]  扔下去洗手間衝了它
[00:27:18.920 --> 00:27:20.920]  那我怎麼辦
[00:27:20.920 --> 00:27:21.720]  再想想
[00:27:21.720 --> 00:27:22.960]  扔下去
[00:27:22.960 --> 00:27:24.240]  禁洗手間
[00:27:24.240 --> 00:27:25.720]  衝了它
[00:27:25.720 --> 00:27:27.920]  因為我相信了耶穌
[00:27:27.920 --> 00:27:34.880]  不可以再去相信這些迷信的東西
[00:27:34.880 --> 00:27:35.920]  要付代價的
[00:27:35.920 --> 00:27:37.280]  付代價就不見了金牌
[00:27:37.280 --> 00:27:39.000]  我後來真的蠢了
[00:27:39.000 --> 00:27:40.280]  我應該去金舖那裡
[00:27:40.280 --> 00:27:40.920]  叫他熔掉
[00:27:40.920 --> 00:27:43.720]  弄個十字架好一點
[00:27:43.720 --> 00:27:45.000]  是不是
[00:27:45.000 --> 00:27:46.640]  為什麼這麼蠢
[00:27:46.640 --> 00:27:48.280]  原來有時候信了耶穌之後
[00:27:48.280 --> 00:27:49.640]  都會蠢蠢的
[00:27:49.640 --> 00:27:51.440]  我講我自己
[00:27:51.440 --> 00:27:52.840]  那個道符沒有做錯的
[00:27:52.840 --> 00:27:55.560]  衝了它去走
[00:27:55.560 --> 00:27:57.320]  唉
[00:27:57.320 --> 00:27:58.440]  好了
[00:27:58.440 --> 00:27:59.600]  先看看
[00:27:59.600 --> 00:28:00.400]  不是很多
[00:28:00.400 --> 00:28:01.480]  都講完了
[00:28:01.480 --> 00:28:02.360]  你們
[00:28:02.360 --> 00:28:03.280]  撒慕爾記上
[00:28:03.280 --> 00:28:04.920]  你們若敬畏耶和華
[00:28:04.920 --> 00:28:05.960]  侍奉祂
[00:28:05.960 --> 00:28:07.160]  聽從祂的話
[00:28:07.160 --> 00:28:09.000]  不違背耶和華的命令
[00:28:09.000 --> 00:28:11.440]  你們和治理你們的王
[00:28:11.440 --> 00:28:12.920]  也都跟從耶和華
[00:28:12.920 --> 00:28:14.920]  你們的臣就好了
[00:28:14.920 --> 00:28:16.920]  在上執政掌權的
[00:28:16.920 --> 00:28:17.480]  他說
[00:28:17.480 --> 00:28:20.480]  你們和治理你們的王
[00:28:20.480 --> 00:28:21.240]  看到嗎
[00:28:21.240 --> 00:28:23.480]  你們和治理你們的王
[00:28:23.480 --> 00:28:24.880]  如果我是一個普通人
[00:28:24.880 --> 00:28:27.120]  我能夠可以發揮的呢
[00:28:27.120 --> 00:28:28.240]  有限度
[00:28:28.240 --> 00:28:29.800]  影響力有限度
[00:28:29.800 --> 00:28:34.480]  但是如果我是一個大公司的CEO
[00:28:34.480 --> 00:28:39.080]  或者我是香港的
[00:28:39.080 --> 00:28:42.000]  不知道是什麼
[00:28:42.000 --> 00:28:45.840]  我可以發揮的東西
[00:28:45.840 --> 00:28:47.640]  不是說厲害一些
[00:28:47.640 --> 00:28:48.560]  是影響多一些人
[00:28:48.560 --> 00:28:49.120]  對不對
[00:28:49.120 --> 00:28:50.280]  make sense
[00:28:50.280 --> 00:28:51.560]  現在你不用說什麼
[00:28:51.560 --> 00:28:55.640]  譬如好像現在的特朗普
[00:28:55.640 --> 00:28:59.000]  如果特朗普突然間說一句髒話
[00:28:59.000 --> 00:29:01.200]  swear了他
[00:29:01.200 --> 00:29:02.600]  很大件事
[00:29:02.600 --> 00:29:04.920]  全世界的報紙
[00:29:04.920 --> 00:29:06.200]  news馬上登出來了
[00:29:06.200 --> 00:29:07.320]  對不對
[00:29:07.320 --> 00:29:12.680]  但是如果他是街邊一個普通的人
[00:29:12.680 --> 00:29:13.880]  他說完髒話
[00:29:13.880 --> 00:29:15.840]  常常聽到
[00:29:15.840 --> 00:29:18.400]  有什麼大件事
[00:29:18.400 --> 00:29:21.320]  但是如果總統說
[00:29:21.320 --> 00:29:24.120]  我信了耶穌
[00:29:24.120 --> 00:29:26.520]  是不是影響力也會大一些
[00:29:26.520 --> 00:29:29.280]  是會的
[00:29:29.280 --> 00:29:32.720]  所以在理和你們的王
[00:29:32.720 --> 00:29:35.560]  在上執政掌權那些
[00:29:35.560 --> 00:29:36.440]  中國人有一句話
[00:29:36.440 --> 00:29:38.840]  上梁不正就下梁歪
[00:29:38.840 --> 00:29:41.640]  上梁再上那些不妥
[00:29:41.640 --> 00:29:44.040]  接著那些做小的就跟著來
[00:29:44.040 --> 00:29:45.040]  是不是
[00:29:45.040 --> 00:29:46.200]  所以做一家
[00:29:46.200 --> 00:29:48.000]  譬如說你
[00:29:48.000 --> 00:29:48.840]  十兄弟姐妹
[00:29:48.840 --> 00:29:50.560]  我家裡也有十兄弟姐妹
[00:29:50.560 --> 00:29:52.240]  如果大佬不好
[00:29:52.240 --> 00:29:53.240]  我不是說黑社會
[00:29:53.240 --> 00:29:55.560]  就是哥哥的大佬不好
[00:29:55.560 --> 00:29:57.040]  大的不好就大為小
[00:29:57.040 --> 00:29:57.680]  是會的
[00:29:57.680 --> 00:29:59.280]  大的好可以教好他們
[00:29:59.280 --> 00:30:02.120]  也會有影響力的
[00:30:02.120 --> 00:30:04.880]  十五頁寄上第十二章第四次
[00:30:04.880 --> 00:30:06.520]  但你們要敬威耀
[00:30:06.520 --> 00:30:09.280]  誠誠實實地盡心侍奉他
[00:30:09.280 --> 00:30:11.760]  因你們要留意
[00:30:11.760 --> 00:30:14.320]  他向你們所行的是何等大
[00:30:14.320 --> 00:30:16.080]  弟兄姊妹誠誠實實
[00:30:16.080 --> 00:30:17.520]  好像聽慣了
[00:30:17.520 --> 00:30:19.960]  但是我們真的要誠誠實實
[00:30:19.960 --> 00:30:26.480]  我今天問了一個人
[00:30:26.480 --> 00:30:29.840]  你有沒有做過一些事情
[00:30:29.840 --> 00:30:31.400]  沒有的
[00:30:31.400 --> 00:30:32.960]  我沒有做的
[00:30:32.960 --> 00:30:33.920]  不是壞事
[00:30:33.920 --> 00:30:38.160]  我只問有沒有做
[00:30:38.160 --> 00:30:41.520]  我不說謊話的
[00:30:41.520 --> 00:30:46.080]  這個就是最大的謊話
[00:30:46.080 --> 00:30:49.720]  我從小到大沒說過
[00:30:49.720 --> 00:30:54.200]  就是這樣
[00:30:54.200 --> 00:30:56.680]  不過我知道他現在很誠實
[00:30:56.680 --> 00:31:00.280]  不過我有些事情想問一下他
[00:31:00.280 --> 00:31:03.280]  所以弟兄姊妹求主憐憫我們
[00:31:03.280 --> 00:31:07.360]  真的要誠誠實實
[00:31:07.360 --> 00:31:10.120]  我有時候在教會裡面
[00:31:10.120 --> 00:31:13.360]  我都真的自己經歷過
[00:31:13.360 --> 00:31:16.640]  很多在上執政的掌權
[00:31:16.640 --> 00:31:19.400]  包括牧師傳道
[00:31:19.400 --> 00:31:22.320]  不誠實的
[00:31:22.320 --> 00:31:25.600]  有些很大的牧者
[00:31:25.600 --> 00:31:26.680]  都試過不誠實
[00:31:26.680 --> 00:31:28.200]  出了事都要坐牢都有
[00:31:28.200 --> 00:31:29.240]  以前我那個年代
[00:31:29.240 --> 00:31:30.800]  在加拿大有一個叫Jim Baker
[00:31:30.800 --> 00:31:32.880]  有沒有聽過
[00:31:32.880 --> 00:31:33.680]  坐牢了
[00:31:33.680 --> 00:31:36.600]  哇 TV evangelist 來的
[00:31:36.600 --> 00:31:38.320]  多厲害
[00:31:38.320 --> 00:31:43.520]  另外一個叫Jimmy Swaggett 好像
[00:31:43.520 --> 00:31:45.000]  哇 多厲害
[00:31:45.000 --> 00:31:47.440]  講道真的很厲害
[00:31:47.440 --> 00:31:50.440]  教會好像這裡那麼大
[00:31:50.440 --> 00:31:52.800]  你看一看他講道的時候
[00:31:52.800 --> 00:31:54.400]  看一看那些回眾
[00:31:54.400 --> 00:31:57.480]  起碼有五倍這個場這麼大
[00:31:57.480 --> 00:31:58.760]  還是差不多
[00:31:58.760 --> 00:32:01.400]  起碼八九成坐滿的
[00:32:01.400 --> 00:32:04.920]  厲不厲害
[00:32:04.920 --> 00:32:08.280]  但是這個Jimmy Swaggett他怎樣呢
[00:32:08.280 --> 00:32:12.360]  他去叫妓女去Motel
[00:32:12.360 --> 00:32:14.080]  不是搞事
[00:32:14.080 --> 00:32:15.240]  他和她拍攝
[00:32:15.240 --> 00:32:18.000]  她喜歡拍照
[00:32:18.000 --> 00:32:21.000]  他真的不是搞任何事
[00:32:21.000 --> 00:32:22.520]  但這樣都死了
[00:32:22.520 --> 00:32:25.240]  你這麼喜歡拍照
[00:32:25.240 --> 00:32:27.280]  這樣都可以
[00:32:27.280 --> 00:32:30.760]  結果就一下子下台了
[00:32:30.760 --> 00:32:32.200]  他不用坐牢
[00:32:32.200 --> 00:32:35.240]  馬上就消失了
[00:32:35.240 --> 00:32:39.320]  還有很多其他的都有
[00:32:39.320 --> 00:32:40.880]  求主憐憫
[00:32:40.880 --> 00:32:44.080]  因為薩達是很厲害的
[00:32:44.080 --> 00:32:45.080]  我們中國人都知道
[00:32:45.080 --> 00:32:47.640]  擒賊就先擒王
[00:32:47.640 --> 00:32:49.000]  我很多年前
[00:32:49.000 --> 00:32:51.920]  我在大學讀第二年
[00:32:51.920 --> 00:32:53.720]  我就做實驗室
[00:32:53.720 --> 00:32:55.000]  我一直讀書
[00:32:55.000 --> 00:32:58.600]  我又做實驗室的Demo
[00:32:58.600 --> 00:33:04.760]  有一個女孩子是中日混血兒
[00:33:04.760 --> 00:33:07.360]  我告訴你
[00:33:07.360 --> 00:33:09.560]  斯文到
[00:33:09.560 --> 00:33:11.800]  沒見過一個人這麼斯文
[00:33:11.800 --> 00:33:13.120]  她的字漂亮到
[00:33:13.120 --> 00:33:14.000]  我改她的卷
[00:33:14.000 --> 00:33:18.640]  在上銀台拿了一份出來
[00:33:18.640 --> 00:33:20.840]  那些同學走出來看
[00:33:20.840 --> 00:33:23.880]  給她一個A
[00:33:23.880 --> 00:33:25.520]  人見人愛的
[00:33:25.520 --> 00:33:27.160]  個個都喜歡她
[00:33:27.160 --> 00:33:29.400]  又有禮貌又斯文
[00:33:29.400 --> 00:33:31.800]  我們就跟她傳福音
[00:33:31.800 --> 00:33:33.360]  我以前也有回教會的
[00:33:33.360 --> 00:33:35.680]  浸信會的
[00:33:35.680 --> 00:33:37.840]  我問她為甚麼現在不回教會
[00:33:37.840 --> 00:33:40.640]  她是中日混血兒
[00:33:40.640 --> 00:33:46.600]  我們大學團契都有參與
[00:33:46.600 --> 00:33:49.560]  有個姐妹
[00:33:49.560 --> 00:33:51.560]  後來做了宣教士
[00:33:51.560 --> 00:33:52.960]  坐校巴
[00:33:52.960 --> 00:33:54.600]  特意坐她旁邊
[00:33:54.600 --> 00:33:55.520]  你知道為甚麼嗎
[00:33:55.520 --> 00:33:57.560]  不是跟她傳福音的意思
[00:33:57.560 --> 00:33:59.400]  漂亮到連女孩子都喜歡她
[00:33:59.400 --> 00:34:01.000]  不是有些不好的事
[00:34:01.000 --> 00:34:05.360]  總之就是人見人愛
[00:34:05.360 --> 00:34:07.080]  你說牧師有沒有這麼誇張
[00:34:07.080 --> 00:34:07.920]  沒有這麼誇張
[00:34:07.920 --> 00:34:10.520]  絕對不誇張
[00:34:10.520 --> 00:34:11.440]  為甚麼你不回教會
[00:34:11.440 --> 00:34:12.320]  她說我有回的
[00:34:12.320 --> 00:34:13.360]  去浸信會的
[00:34:13.360 --> 00:34:15.640]  去西人的浸信會
[00:34:15.640 --> 00:34:18.240]  她說牧師偷錢
[00:34:18.240 --> 00:34:20.920]  教會散了
[00:34:20.920 --> 00:34:22.160]  多可憐
[00:34:22.160 --> 00:34:23.400]  所以她也沒有再回教會
[00:34:23.400 --> 00:34:24.720]  中學的時候回教會
[00:34:24.720 --> 00:34:27.320]  她也沒有再回教會
[00:34:27.320 --> 00:34:30.080]  誠誠實實
[00:34:30.080 --> 00:34:32.080]  當然有些教會
[00:34:32.080 --> 00:34:34.160]  執政掌權牧師傳道
[00:34:34.160 --> 00:34:35.200]  或者是執事
[00:34:35.200 --> 00:34:37.040]  或者是理事
[00:34:37.040 --> 00:34:41.440]  未必一定搞到不誠實到偷錢
[00:34:41.440 --> 00:34:44.280]  但是有時有些事
[00:34:44.280 --> 00:34:46.280]  不是一定要偷錢才不誠實的
[00:34:46.280 --> 00:34:49.720]  是不是
[00:34:49.720 --> 00:34:51.320]  歷代旨下十九章第九節
[00:34:51.320 --> 00:34:53.440]  若沙發吩咐他們說
[00:34:53.440 --> 00:34:55.800]  你們當這樣依經威耀
[00:34:55.800 --> 00:34:58.360]  誠實和純正的心辦事
[00:34:58.360 --> 00:34:59.320]  看到嗎
[00:34:59.320 --> 00:35:02.400]  聖經說的
[00:35:02.400 --> 00:35:04.320]  事實上就提醒我們
[00:35:04.320 --> 00:35:07.400]  誠實 純正 純潔
[00:35:07.400 --> 00:35:10.480]  我最近在研究登山補訓
[00:35:10.480 --> 00:35:12.280]  研究完了
[00:35:12.280 --> 00:35:15.360]  叫幹事哥哥幫我打好了
[00:35:15.360 --> 00:35:16.760]  大家清楚
[00:35:16.760 --> 00:35:18.600]  是我叫他幫我打那些筆記
[00:35:18.600 --> 00:35:21.000]  不是叫他幫我做那些筆記給我說
[00:35:21.000 --> 00:35:23.280]  大家分不分辨到
[00:35:23.280 --> 00:35:24.800]  因為曾經有人誤會了
[00:35:24.800 --> 00:35:26.720]  梁牧師講道那些事
[00:35:26.720 --> 00:35:29.400]  是誰誰幹事幫他做的
[00:35:29.400 --> 00:35:31.160]  跟著他來講的
[00:35:31.160 --> 00:35:33.160]  很大分別
[00:35:33.160 --> 00:35:35.000]  當然我們的幹事很好
[00:35:35.000 --> 00:35:36.720]  他讀過神學
[00:35:36.720 --> 00:35:38.600]  很成熟 很愛主
[00:35:38.600 --> 00:35:41.280]  但是這些真是我做的
[00:35:41.280 --> 00:35:43.720]  做了我叫他幫我打的
[00:35:43.720 --> 00:35:46.800]  我叫他用電腦替我抄寫
[00:35:46.800 --> 00:35:49.240]  敬畏神這個字出來
[00:35:49.240 --> 00:35:50.360]  用電腦
[00:35:50.360 --> 00:35:51.280]  你明白我的意思嗎
[00:35:51.280 --> 00:35:53.000]  印出來的
[00:35:53.000 --> 00:35:54.840]  跟著我就逐節逐節看
[00:35:54.840 --> 00:35:55.680]  篩選一下他
