
[00:00:00.000 --> 00:00:04.000]  我很少在講題中用兩個動詞
[00:22:54.000 --> 00:22:56.000]  神要我們做的
[00:22:56.000 --> 00:22:59.000]  是我們道德操守的
[00:22:59.000 --> 00:23:03.000]  要明白神的旨意
[00:23:03.000 --> 00:23:05.000]  怎樣可以做?
[00:23:05.000 --> 00:23:06.000]  其實最重要的
[00:23:06.000 --> 00:23:10.000]  在十八至二十節就是我們
[00:23:10.000 --> 00:23:12.000]  原來人的生命
[00:23:12.000 --> 00:23:15.000]  有時候不懂得節制
[00:23:15.000 --> 00:23:18.000]  不要醉酒
[00:23:18.000 --> 00:23:20.000]  酒能使人放蕩
[00:23:20.000 --> 00:23:23.000]  醉酒有一個危機
[00:23:23.000 --> 00:23:27.000]  就是要卸除我們人對道德的境界
[00:23:27.000 --> 00:23:30.000]  我們很容易不能自控
[00:23:30.000 --> 00:23:34.000]  反而就是要聖靈充滿
[00:23:34.000 --> 00:23:37.000]  神的靈去幫助我們
[00:23:37.000 --> 00:23:39.000]  要祂用詩篇讚美
[00:23:39.000 --> 00:23:42.000]  口唱心和去讚美我們主
[00:23:42.000 --> 00:23:45.000]  聖靈充滿為神去工作
[00:23:45.000 --> 00:23:47.000]  然後我們口唱心和
[00:23:47.000 --> 00:23:49.000]  弟兄姊妹一起去讚美主
[00:23:49.000 --> 00:23:50.000]  我們的神
[00:23:50.000 --> 00:23:52.000]  所以你說自己一個人在家裡
[00:23:52.000 --> 00:23:54.000]  崇拜行不行?
[00:23:54.000 --> 00:23:57.000]  我說不是不行
[00:23:57.000 --> 00:24:00.000]  但更加喜悅的是
[00:24:00.000 --> 00:24:02.000]  這位神想我們一班弟兄姊妹
[00:24:02.000 --> 00:24:04.000]  回來禮拜堂
[00:24:04.000 --> 00:24:06.000]  一起去口唱心和
[00:24:06.000 --> 00:24:08.000]  一起去讚美我們主
[00:24:08.000 --> 00:24:10.000]  然後奉耶穌的名
[00:24:10.000 --> 00:24:14.000]  上上感謝我們的上帝
[00:24:14.000 --> 00:24:16.000]  弟兄姊妹
[00:24:16.000 --> 00:24:19.000]  這是我們可以做的
[00:24:19.000 --> 00:24:21.000]  然後在21節就帶出
[00:24:21.000 --> 00:24:23.000]  這可能是第二篇
[00:24:23.000 --> 00:24:24.000]  不會在今天說
[00:24:24.000 --> 00:24:27.000]  丈夫和妻子之間
[00:24:27.000 --> 00:24:30.000]  可以怎樣有一個美好的關係
[00:24:30.000 --> 00:24:34.000]  弟兄姊妹原來在聖靈充滿裡
[00:24:34.000 --> 00:24:39.000]  我們更曉得一種柔和謙卑
[00:24:39.000 --> 00:24:42.000]  我們要學習耶穌基督
[00:24:42.000 --> 00:24:45.000]  當我們被聖靈充滿的時候
[00:24:45.000 --> 00:24:49.000]  弟兄姊妹這是一個命令的語氣
[00:24:49.000 --> 00:24:51.000]  也是一個福數
[00:24:51.000 --> 00:24:54.000]  要我們轉來一切令神擔憂的事
[00:24:54.000 --> 00:24:56.000]  我們整個基督徒群體
[00:24:56.000 --> 00:24:58.000]  我們神的百姓
[00:24:58.000 --> 00:25:00.000]  要為主去作供
[00:25:00.000 --> 00:25:02.000]  這就是我們今天基督徒對神
[00:25:02.000 --> 00:25:04.000]  應該有一個回應
[00:25:04.000 --> 00:25:06.000]  也是神喜悅我們所作的
[00:25:06.000 --> 00:25:08.000]  弟兄姊妹
[00:25:08.000 --> 00:25:11.000]  這是否你今天在生活裡
[00:25:11.000 --> 00:25:15.000]  曉得藉著神的話語
[00:25:15.000 --> 00:25:17.000]  藉著我們的敬拜
[00:25:17.000 --> 00:25:20.000]  去緊緊依靠我們的主
[00:25:20.000 --> 00:25:22.000]  我們的神呢
[00:25:22.000 --> 00:25:25.000]  弟兄姊妹
[00:25:25.000 --> 00:25:27.000]  如果我們知道
[00:25:27.000 --> 00:25:30.000]  保羅寫這封信是在監獄的時候
[00:25:30.000 --> 00:25:35.000]  他在第一次去羅馬的旅程
[00:25:35.000 --> 00:25:37.000]  被囚
[00:25:37.000 --> 00:25:40.000]  在六十一、六十二或六十三
[00:25:40.000 --> 00:25:42.000]  去寫這封書的時候
[00:25:42.000 --> 00:25:44.000]  他要教的弟兄姊妹知道
[00:25:44.000 --> 00:25:48.000]  我們都能夠去明白神的心意
[00:25:48.000 --> 00:25:50.000]  究竟這位神要我們在生命裡
[00:25:50.000 --> 00:25:52.000]  為祂做什麼
[00:25:52.000 --> 00:25:55.000]  如果我們知道人離開神
[00:25:55.000 --> 00:25:57.000]  我們就不能做什麼的時候
[00:25:57.000 --> 00:26:01.000]  弟兄姊妹我們就要好好去學習
[00:26:01.000 --> 00:26:04.000]  什麼是重要
[00:26:04.000 --> 00:26:11.000]  這些時間怎麼用
[00:26:11.000 --> 00:26:13.000]  有一篇文章說
[00:26:13.000 --> 00:26:16.000]  你要用這些時間去做以下十件事
[00:26:16.000 --> 00:26:19.000]  Take time for ten things
[00:26:19.000 --> 00:26:22.000]  我看這個很清楚
[00:26:22.000 --> 00:26:24.000]  就是工作和生活的平衡
[00:26:24.000 --> 00:26:26.000]  第一件事
[00:26:26.000 --> 00:26:28.000]  把握時間去敬拜
[00:26:28.000 --> 00:26:33.000]  這是通往敬虔的高速公路
[00:26:33.000 --> 00:26:39.000]  也可以洗滌你眼中的俗世塵埃
[00:26:39.000 --> 00:26:42.000]  把握時間去工作
[00:26:42.000 --> 00:26:47.000]  這是成功要付上的代價
[00:26:47.000 --> 00:26:50.000]  把握時間去愛
[00:26:50.000 --> 00:26:56.000]  這是生命裡神聖的時刻
[00:26:56.000 --> 00:26:58.000]  這個我喜歡
[00:26:58.000 --> 00:27:00.000]  把握時間去遊戲
[00:27:00.000 --> 00:27:02.000]  去玩
[00:27:02.000 --> 00:27:05.000]  這是年輕的秘訣
[00:27:05.000 --> 00:27:08.000]  大家有多久沒玩了
[00:27:08.000 --> 00:27:09.000]  去旅行
[00:27:09.000 --> 00:27:11.000]  旅行一定有
[00:27:11.000 --> 00:27:14.000]  玩你喜歡玩的遊戲
[00:27:14.000 --> 00:27:17.000]  令你年輕
[00:27:17.000 --> 00:27:21.000]  把握時間去思考
[00:27:21.000 --> 00:27:23.000]  去想東西
[00:27:23.000 --> 00:27:25.000]  你的腦子多久沒用
[00:27:25.000 --> 00:27:28.000]  多久沒思考
[00:27:28.000 --> 00:27:31.000]  這是使人安靜得力
[00:27:31.000 --> 00:27:33.000]  把握時間去幫人
[00:27:33.000 --> 00:27:35.000]  享受友誼
[00:27:35.000 --> 00:27:38.000]  這是快樂的源頭
[00:27:38.000 --> 00:27:40.000]  把握時間去閱讀
[00:27:40.000 --> 00:27:42.000]  這是知識的基礎
[00:27:42.000 --> 00:27:44.000]  現在讀書怎麼讀
[00:27:44.000 --> 00:27:45.000]  不是哪本書
[00:27:45.000 --> 00:27:46.000]  可能看手機
[00:27:46.000 --> 00:27:49.000]  哪本書在路上一起讀
[00:27:49.000 --> 00:27:50.000]  一路行一路讀
[00:27:50.000 --> 00:27:51.000]  我們覺得很厲害
[00:27:51.000 --> 00:27:52.000]  一路行一路讀
[00:27:52.000 --> 00:27:54.000]  以前我們有個宣教士
[00:27:54.000 --> 00:27:55.000]  神學院女宣教士
[00:27:55.000 --> 00:27:57.000]  她在圖書館工作
[00:27:57.000 --> 00:28:00.000]  可以在何文田山一路行一路看書
[00:28:00.000 --> 00:28:01.000]  一路行一路看書
[00:28:01.000 --> 00:28:03.000]  她又不會撞到燈柱
[00:28:03.000 --> 00:28:05.000]  她已經習慣了這樣做
[00:28:05.000 --> 00:28:07.000]  如果我們今天一路行一路看手機
[00:28:07.000 --> 00:28:09.000]  看書不是做其他事
[00:28:09.000 --> 00:28:13.000]  現在我們捉怪獸
[00:28:13.000 --> 00:28:16.000]  一路行一路看手機
[00:28:16.000 --> 00:28:18.000]  但最重要是閱讀
[00:28:18.000 --> 00:28:20.000]  這是知識的基礎
[00:28:20.000 --> 00:28:23.000]  把握時間去做夢
[00:28:23.000 --> 00:28:24.000]  發夢
[00:28:24.000 --> 00:28:26.000]  有什麼夢想
[00:28:26.000 --> 00:28:33.000]  這是將靈魂推向星空
[00:28:33.000 --> 00:28:35.000]  打死不離
[00:28:35.000 --> 00:28:36.000]  歌聲夢
[00:28:36.000 --> 00:28:39.000]  上星期看了這套戲
[00:28:39.000 --> 00:28:44.000]  看到我很感動
[00:28:44.000 --> 00:28:48.000]  有夢的人都會令人感動
[00:28:48.000 --> 00:28:50.000]  弟兄姊妹
[00:28:50.000 --> 00:28:54.000]  你有沒有為主耶穌發夢呢?
[00:28:54.000 --> 00:28:59.000]  你有沒有為神做你夢想要做的工作呢?
[00:28:59.000 --> 00:29:02.000]  把握時間歡笑
[00:29:02.000 --> 00:29:06.000]  這是令生命的擔子輕散
[00:29:06.000 --> 00:29:10.000]  然後把握時間去計劃
[00:29:10.000 --> 00:29:15.000]  這是得著時間的秘密
[00:29:15.000 --> 00:29:19.000]  可以做以上九件事
[00:29:19.000 --> 00:29:20.000]  弟兄姊妹
[00:29:20.000 --> 00:29:24.000]  人生處境到一個階段
[00:29:24.000 --> 00:29:31.000]  有些時候我們都會浪費時間
[00:29:31.000 --> 00:29:36.000]  你要懂得某些處境去拒絕
[00:29:36.000 --> 00:29:42.000]  因為這與你生活或生命的目標不一致
[00:29:42.000 --> 00:29:46.000]  就不要浪費時間
[00:29:46.000 --> 00:29:47.000]  弟兄姊妹
[00:29:47.000 --> 00:29:51.000]  如果要明白主的旨意
[00:29:51.000 --> 00:29:58.000]  我們個人的時間和方向目標很重要
[00:29:58.000 --> 00:30:01.000]  當我來西區浸訓會的時候
[00:30:01.000 --> 00:30:03.000]  我很清楚一個目標和方向
[00:30:03.000 --> 00:30:04.000]  就來了
[00:30:04.000 --> 00:30:07.000]  做得很開心
[00:30:07.000 --> 00:30:10.000]  但有些不是我要定的方向
[00:30:10.000 --> 00:30:11.000]  是神要我做的
[00:30:11.000 --> 00:30:13.000]  一來到
[00:30:13.000 --> 00:30:18.000]  2010年8月18日
[00:30:18.000 --> 00:30:22.000]  傳叔那時發電郵給我
[00:30:22.000 --> 00:30:25.000]  牧師要抗糖
[00:30:25.000 --> 00:30:27.000]  租的地方不租給我們
[00:30:27.000 --> 00:30:31.000]  來到18日就要考慮擴展
[00:30:31.000 --> 00:30:36.000]  這是神要我和大家一起做的工作
[00:30:36.000 --> 00:30:38.000]  我們就努力去做
[00:30:38.000 --> 00:30:41.000]  用心去做
[00:30:41.000 --> 00:30:44.000]  弟兄姊妹
[00:30:44.000 --> 00:30:49.000]  生命和時間可能都很短促
[00:30:49.000 --> 00:30:52.000]  其實我們的生命有多長的時間
[00:30:52.000 --> 00:30:54.000]  我們都不知道
[00:30:54.000 --> 00:31:01.000]  有什麼是對我們重要的呢?
[00:31:01.000 --> 00:31:04.000]  家庭肯定對我們很重要
[00:31:04.000 --> 00:31:05.000]  過去一個星期
[00:31:05.000 --> 00:31:06.000]  跟不同的家庭
[00:31:06.000 --> 00:31:10.000]  跟不同的弟兄姊妹聊天
[00:31:10.000 --> 00:31:11.000]  關心
[00:31:11.000 --> 00:31:15.000]  都是家庭的需要
[00:31:15.000 --> 00:31:17.000]  這是重要的
[00:31:17.000 --> 00:31:19.000]  又或者
[00:31:19.000 --> 00:31:20.000]  在生活裏面
[00:31:20.000 --> 00:31:22.000]  面對一些事情
[00:31:22.000 --> 00:31:25.000]  我們要去處理的時候
[00:31:25.000 --> 00:31:31.000]  我們要用心去處理
[00:31:31.000 --> 00:31:34.000]  在侍奉32年
[00:31:34.000 --> 00:31:35.000]  有些工作
[00:31:35.000 --> 00:31:36.000]  定了之後就做了
[00:31:36.000 --> 00:31:42.000]  知道重要就去做
[00:31:42.000 --> 00:31:46.000]  約翟圖對我們國家的民主
[00:31:46.000 --> 00:31:50.000]  89年到現在仍然去做
[00:31:50.000 --> 00:31:53.000]  關注色情氾濫
[00:31:53.000 --> 00:31:54.000]  傳媒監察
[00:31:54.000 --> 00:31:56.000]  性文化歪風
[00:31:56.000 --> 00:31:58.000]  開始一個機構
[00:31:58.000 --> 00:31:59.000]  做了15年
[00:31:59.000 --> 00:32:01.000]  我覺得可以退下來
[00:32:01.000 --> 00:32:04.000]  做其他的工作
[00:32:04.000 --> 00:32:06.000]  關心神學教育
[00:32:06.000 --> 00:32:10.000]  做到現在仍然關心
[00:32:10.000 --> 00:32:12.000]  作為一個浸信會人
[00:32:12.000 --> 00:32:18.000]  我們的聯會更加責無旁貸
[00:32:18.000 --> 00:32:19.000]  有同工問我
[00:32:19.000 --> 00:32:21.000]  你開心嗎?
[00:32:21.000 --> 00:32:23.000]  做這個工作
[00:32:23.000 --> 00:32:25.000]  坦白告訴大家
[00:32:25.000 --> 00:32:31.000]  真的不太開心
[00:32:31.000 --> 00:32:34.000]  但不開心為何還要做?
[00:32:34.000 --> 00:32:38.000]  我知道這是不對的工作
[00:32:38.000 --> 00:32:41.000]  正確的工作
[00:32:41.000 --> 00:32:43.000]  就去做了
[00:32:43.000 --> 00:32:45.000]  就去參與了
[00:32:45.000 --> 00:32:49.000]  只要是神的呼召和揀選
[00:32:49.000 --> 00:32:52.000]  就求主使用
[00:32:52.000 --> 00:32:58.000]  求主叫我做一些我可以做的工作
[00:32:58.000 --> 00:32:59.000]  但我是否很重要?
[00:32:59.000 --> 00:33:01.000]  不是
[00:33:01.000 --> 00:33:04.000]  一切依靠我們的主
[00:33:04.000 --> 00:33:10.000]  我們的神
[00:33:10.000 --> 00:33:12.000]  這兩年很特別
[00:33:12.000 --> 00:33:14.000]  其實兩年多了
[00:33:14.000 --> 00:33:16.000]  我指2017、2018
[00:33:16.000 --> 00:33:21.000]  我用心做好西區浸信會主任牧師的
[00:33:21.000 --> 00:33:24.000]  接任的工作
[00:33:24.000 --> 00:33:25.000]  原來做著做著
[00:33:25.000 --> 00:33:31.000]  發覺不是很容易做
[00:33:31.000 --> 00:33:35.000]  但仍然知道神要我做的時候
[00:33:35.000 --> 00:33:39.000]  就用心去做
[00:33:39.000 --> 00:33:41.000]  弟兄姊妹
[00:33:41.000 --> 00:33:45.000]  你的時間和生活怎樣去過呢?
[00:33:45.000 --> 00:33:48.000]  求主幫助我們在人生不同階段範疇
[00:33:48.000 --> 00:33:52.000]  珍惜你的時間
[00:33:52.000 --> 00:33:54.000]  你的生命
[00:33:54.000 --> 00:33:57.000]  最重要是知道
[00:33:57.000 --> 00:34:04.000]  神要你做甚麼
[00:34:04.000 --> 00:34:07.000]  我希望弟兄姊妹都能夠明白
[00:34:07.000 --> 00:34:12.000]  我們學習生活活在當下
[00:34:12.000 --> 00:34:15.000]  做好我們今天和今年的工作
[00:34:15.000 --> 00:34:19.000]  而不是活在過去
[00:34:19.000 --> 00:34:21.000]  將來我們在神的面前
[00:34:21.000 --> 00:34:26.000]  可以好好地為祂做功
[00:34:26.000 --> 00:34:27.000]  但最重要
[00:34:27.000 --> 00:34:31.000]  你知道神呼召你做甚麼工作
[00:34:31.000 --> 00:34:36.000]  神揀選你要做甚麼工作
[00:34:36.000 --> 00:34:39.000]  人生有忙的時候
[00:34:39.000 --> 00:34:42.000]  有悠閒的時候
[00:34:42.000 --> 00:34:45.000]  我們不只是急速
[00:34:45.000 --> 00:34:48.000]  大家懂快活嗎?
[00:34:48.000 --> 00:34:51.000]  但懂慢活嗎?
[00:34:51.000 --> 00:34:53.000]  慢活
[00:34:53.000 --> 00:34:55.000]  慢慢地去生活
[00:34:55.000 --> 00:34:57.000]  快活有時
[00:34:57.000 --> 00:34:59.000]  很坦白說
[00:34:59.000 --> 00:35:01.000]  我提過不止一次
[00:35:01.000 --> 00:35:03.000]  我工作時真的挺快
[00:35:03.000 --> 00:35:04.000]  腳步又快
[00:35:04.000 --> 00:35:05.000]  但放假休息
[00:35:05.000 --> 00:35:07.000]  就拖慢腳步
[00:35:07.000 --> 00:35:09.000]  悠閒地走
[00:35:09.000 --> 00:35:11.000]  去看看周圍的環境
[00:35:11.000 --> 00:35:13.000]  慢到師母和我一起行街的時候
[00:35:13.000 --> 00:35:15.000]  她說你不要這麼慢
[00:35:15.000 --> 00:35:21.000]  我放假就是這麼慢
[00:35:21.000 --> 00:35:23.000]  橡筋鬆和緊
[00:35:23.000 --> 00:35:28.000]  都要有一定的時間
[00:35:28.000 --> 00:35:32.000]  聽過馬丁路德金嗎?
[00:35:32.000 --> 00:35:34.000]  馬丁路德金成名的時候很早
[00:35:34.000 --> 00:35:39.000]  二十多歲就成名
[00:35:39.000 --> 00:35:43.000]  很多人過著夢幻的日子
[00:35:43.000 --> 00:35:45.000]  他已經看了很多書
[00:35:45.000 --> 00:35:48.000]  飽覽群書名滿天下
[00:35:48.000 --> 00:35:49.000]  他的名聲
[00:35:49.000 --> 00:35:56.000]  令他的使命感加倍強烈
[00:35:56.000 --> 00:35:58.000]  他很喜歡甘地
[00:35:58.000 --> 00:36:03.000]  所以要去提倡種族平等
[00:36:03.000 --> 00:36:08.000]  但一粒遠程步槍的子彈
[00:36:08.000 --> 00:36:10.000]  結束了他的生命
[00:36:10.000 --> 00:36:13.000]  他在死前一天
[00:36:13.000 --> 00:36:16.000]  好像有些預兆一樣
[00:36:16.000 --> 00:36:19.000]  做了一次演講
[00:36:19.000 --> 00:36:25.000]  我們將來會面對艱苦的日子
[00:36:25.000 --> 00:36:28.000]  但我現在已經不介意了
[00:36:28.000 --> 00:36:32.000]  因為我已經登上高峰
[00:36:32.000 --> 00:36:35.000]  我不介意
[00:36:35.000 --> 00:36:39.000]  好像其他人一樣
[00:36:39.000 --> 00:36:41.000]  我都很想長命百歲
[00:36:41.000 --> 00:36:44.000]  長壽都有他的吸引力
[00:36:44.000 --> 00:36:47.000]  但我現在不關心這件事
[00:36:47.000 --> 00:36:52.000]  我只是為神的旨意去做事
[00:36:52.000 --> 00:36:55.000]  而神已經允許我走上山頂
[00:36:55.000 --> 00:36:58.000]  我亦都望過去那一邊
[00:36:58.000 --> 00:37:00.000]  山的另一邊
[00:37:00.000 --> 00:37:04.000]  原來我見到天國
[00:37:04.000 --> 00:37:09.000]  我或者不能夠和你們一起去
[00:37:09.000 --> 00:37:14.000]  但我今晚要你們知道
[00:37:14.000 --> 00:37:17.000]  我們這一國的民族
[00:37:17.000 --> 00:37:21.000]  會去到天國裏面去
[00:37:21.000 --> 00:37:25.000]  所以我今晚就感覺到很快樂
[00:37:25.000 --> 00:37:29.000]  我對任何人都不害怕
[00:37:29.000 --> 00:37:32.000]  我的雙眼已經看到
[00:37:32.000 --> 00:37:36.000]  主降臨的榮耀
[00:37:36.000 --> 00:37:39.000]  馬丁路德金死的時候
[00:37:39.000 --> 00:37:44.000]  三十九歲
[00:37:44.000 --> 00:37:47.000]  弟兄姊妹
[00:37:47.000 --> 00:37:49.000]  我們有很多不同的方式
[00:37:49.000 --> 00:37:51.000]  糟蹋我們的生命
[00:37:51.000 --> 00:37:53.000]  浪費我們的時間
[00:37:53.000 --> 00:37:56.000]  但求主幫助我們
[00:37:56.000 --> 00:37:59.000]  浪費時間有很多不同的方式
[00:37:59.000 --> 00:38:01.000]  你可以缺乏目標計劃
[00:38:01.000 --> 00:38:04.000]  你工作的時間
[00:38:04.000 --> 00:38:07.000]  你以為還有很多時間
[00:38:07.000 --> 00:38:08.000]  你以為還有很多時間
[00:38:08.000 --> 00:38:12.000]  你就慢慢在做一些不等死的事
[00:38:12.000 --> 00:38:13.000]  剛才提到
[00:38:13.000 --> 00:38:16.000]  你不懂得拒絕
[00:38:16.000 --> 00:38:18.000]  你不夠自律
[00:38:18.000 --> 00:38:21.000]  你不懂得分輕重
[00:38:21.000 --> 00:38:23.000]  這個我最慘
[00:38:23.000 --> 00:38:25.000]  記憶不好
[00:38:25.000 --> 00:38:27.000]  如果我是病態就沒辦法
[00:38:27.000 --> 00:38:31.000]  如果我有病就不一樣
[00:38:31.000 --> 00:38:33.000]  記憶不好的時候
[00:38:33.000 --> 00:38:36.000]  我就會浪費一些時間
[00:38:36.000 --> 00:38:38.000]  缺乏秩序 忙亂
[00:38:38.000 --> 00:38:41.000]  不過有些人是亂
[00:38:41.000 --> 00:38:43.000]  他仍然可以做很多事
[00:38:43.000 --> 00:38:44.000]  是另一回事
[00:38:44.000 --> 00:38:46.000]  但我忙亂就做不到事
[00:38:46.000 --> 00:38:49.000]  我就會浪費時間
[00:38:49.000 --> 00:38:51.000]  又或者在你的生活裏面
[00:38:51.000 --> 00:38:52.000]  面對一些要決定的事
[00:38:52.000 --> 00:38:54.000]  猶豫不決
[00:38:54.000 --> 00:38:57.000]  太多瑣碎的事
[00:38:57.000 --> 00:38:58.000]  又或者生活裏面
[00:38:58.000 --> 00:39:02.000]  你不懂得安靜去反省
[00:39:02.000 --> 00:39:04.000]  又或者
[00:39:04.000 --> 00:39:12.000]  你做一些事情上的工具不完善
[00:39:12.000 --> 00:39:13.000]  我的電腦今年才換了
[00:39:13.000 --> 00:39:15.000]  2010年的電腦
[00:39:15.000 --> 00:39:16.000]  我今年換了
[00:39:16.000 --> 00:39:19.000]  因為慢到鄭泉都說
[00:39:19.000 --> 00:39:21.000]  你一開機就很慢
[00:39:21.000 --> 00:39:23.000]  等了很久
[00:39:23.000 --> 00:39:27.000]  我就用一部外掛
[00:39:27.000 --> 00:39:28.000]  很簡單的電腦
[00:39:28.000 --> 00:39:29.000]  你不要搞那麼多事
[00:39:29.000 --> 00:39:31.000]  我最簡單就行了
[00:39:31.000 --> 00:39:34.000]  用了同工退下來的螢幕
[00:39:34.000 --> 00:39:37.000]  我就用了一部新的電腦
[00:39:37.000 --> 00:39:38.000]  很簡單的電腦
[00:39:38.000 --> 00:39:40.000]  因為我知道我時間不多
[00:39:40.000 --> 00:39:42.000]  你不要搞那麼多事
[00:39:42.000 --> 00:39:44.000]  搞那麼貴的事
[00:39:44.000 --> 00:39:46.000]  等於姐妹
[00:39:46.000 --> 00:39:52.000]  仍然需要做好我們要做的工作
[00:39:52.000 --> 00:39:54.000]  等於姐妹
[00:39:54.000 --> 00:39:57.000]  求主幫助我們
[00:39:57.000 --> 00:40:02.000]  做好神要我們做的工作
[00:40:02.000 --> 00:40:03.000]  有些時候睡不著
[00:40:03.000 --> 00:40:05.000]  很晚就聽歌
[00:40:05.000 --> 00:40:08.000]  有一天晚上就聽到一首歌
[00:40:08.000 --> 00:40:11.000]  有沒有聽過《陀飛輪》?
[00:40:11.000 --> 00:40:17.000]  《陀飛輪》是旋轉禽畜的機械標
[00:40:17.000 --> 00:40:22.000]  Eason怎樣去演繹
[00:40:22.000 --> 00:40:26.000]  我們同心祈禱
[00:40:26.000 --> 00:40:29.000]  七恩主求你幫助我們
[00:40:29.000 --> 00:40:30.000]  幫助我們曉得明白
[00:40:30.000 --> 00:40:33.000]  處理自己在我們身上的心意
[00:40:33.000 --> 00:40:35.000]  主求你恩待我們
[00:40:35.000 --> 00:40:39.000]  我們能夠可以為主你做什麼
[00:40:39.000 --> 00:40:41.000]  主求你恩待我們
[00:40:41.000 --> 00:40:43.000]  掌握好我們一些時間
[00:40:43.000 --> 00:40:47.000]  幫助我們為主作供
[00:40:47.000 --> 00:40:49.000]  為你而活
[00:40:49.000 --> 00:40:50.000]  多謝恩主
[00:40:50.000 --> 00:40:52.000]  你聽我們祈禱
[00:40:52.000 --> 00:40:54.000]  奉主明求
