
[00:00:00.000 --> 00:00:06.000]  大家好,今天在歡喜快樂的環節,跟大家分享整個華語
[00:19:32.000 --> 00:19:34.000]  究竟摺心婆有沒有說謊
[00:19:34.000 --> 00:19:36.000]  你見到法老
[00:19:36.000 --> 00:19:39.000]  是想破壞上帝的創造
[00:19:39.000 --> 00:19:41.000]  法老是在破壞
[00:19:41.000 --> 00:19:43.000]  上帝對亞伯拉罕的應許
[00:19:43.000 --> 00:19:47.000]  然而一切都在上帝的手中
[00:19:47.000 --> 00:19:49.000]  法老想藉此
[00:19:49.000 --> 00:19:52.000]  去萎縮以色列人的人口
[00:19:52.000 --> 00:19:54.000]  或者甚至滅絕
[00:19:54.000 --> 00:19:55.000]  但上帝
[00:19:55.000 --> 00:19:57.000]  當法老越去逼迫以色列人
[00:19:57.000 --> 00:20:00.000]  上帝就更加令到
[00:20:00.000 --> 00:20:02.000]  以色列人強盛起來
[00:20:02.000 --> 00:20:03.000]  在第一個考驗當中
[00:20:03.000 --> 00:20:05.000]  他越發蔓延
[00:20:05.000 --> 00:20:06.000]  第二個考計當中
[00:20:06.000 --> 00:20:08.000]  他越發強盛
[00:20:08.000 --> 00:20:10.000]  第三個考計是甚麼呢
[00:20:10.000 --> 00:20:11.000]  第三個考計就是
[00:20:11.000 --> 00:20:12.000]  以色列人
[00:20:12.000 --> 00:20:16.000]  法老跟督公說
[00:20:16.000 --> 00:20:18.000]  苦他們沒用
[00:20:18.000 --> 00:20:19.000]  跟哲修說
[00:20:19.000 --> 00:20:22.000]  一見到臨盆就殺了男人
[00:20:22.000 --> 00:20:23.000]  又是沒用
[00:20:23.000 --> 00:20:26.000]  今次對象跟所有民眾說
[00:20:26.000 --> 00:20:27.000]  凡是以色列人
[00:20:27.000 --> 00:20:30.000]  男孩都要雕在河裏
[00:20:30.000 --> 00:20:32.000]  所有女孩都要傳來他的姓名
[00:20:32.000 --> 00:20:34.000]  更加做出面
[00:20:34.000 --> 00:20:37.000]  法老很想將以色列人滅絕
[00:20:37.000 --> 00:20:39.000]  更加想滅族
[00:20:39.000 --> 00:20:41.000]  一個大屠殺在當中
[00:20:41.000 --> 00:20:43.000]  對民眾說
[00:20:43.000 --> 00:20:44.000]  甚至出面地說
[00:20:44.000 --> 00:20:47.000]  要做這件事情
[00:20:47.000 --> 00:20:48.000]  結果是怎樣呢
[00:20:48.000 --> 00:20:50.000]  我們再看
[00:20:50.000 --> 00:20:53.000]  接著在十六節至十八
[00:20:53.000 --> 00:20:54.000]  十六、十七、十八
[00:20:54.000 --> 00:20:55.000]  在二十二節
[00:20:55.000 --> 00:20:56.000]  出現了一段經文
[00:20:56.000 --> 00:20:58.000]  出現了很特別的字眼
[00:20:58.000 --> 00:20:59.000]  重複了一個字眼
[00:20:59.000 --> 00:21:01.000]  就是存活
[00:21:01.000 --> 00:21:03.000]  姓名
[00:21:03.000 --> 00:21:04.000]  不斷地在說
[00:21:04.000 --> 00:21:05.000]  哪些人可以活
[00:21:05.000 --> 00:21:07.000]  哪些人可以存活
[00:21:07.000 --> 00:21:09.000]  要死
[00:21:09.000 --> 00:21:12.000]  究竟在法老來說
[00:21:12.000 --> 00:21:14.000]  他怎樣定義
[00:21:14.000 --> 00:21:15.000]  哪些人存活
[00:21:15.000 --> 00:21:18.000]  哪些人要死呢
[00:21:18.000 --> 00:21:19.000]  法老定斷就是
[00:21:19.000 --> 00:21:21.000]  凡是以色列人所生的男孩
[00:21:21.000 --> 00:21:23.000]  都要雕在河裏
[00:21:23.000 --> 00:21:25.000]  女孩可以傳來他的姓名
[00:21:25.000 --> 00:21:27.000]  為何要男孩要死
[00:21:27.000 --> 00:21:29.000]  女孩就不用死
[00:21:29.000 --> 00:21:30.000]  可以傳來姓名呢
[00:21:30.000 --> 00:21:32.000]  因為男孩
[00:21:32.000 --> 00:21:34.000]  是代表一些
[00:21:34.000 --> 00:21:35.000]  他有權力
[00:21:35.000 --> 00:21:36.000]  有能力
[00:21:36.000 --> 00:21:37.000]  當有男孩子長大
[00:21:37.000 --> 00:21:38.000]  有權力、有能力的時候
[00:21:38.000 --> 00:21:40.000]  就可以對抗法老
[00:21:40.000 --> 00:21:42.000]  可能成為對方的敵人
[00:21:42.000 --> 00:21:43.000]  成為一個軍隊
[00:21:43.000 --> 00:21:44.000]  去對抗法老
[00:21:44.000 --> 00:21:45.000]  相反
[00:21:45.000 --> 00:21:47.000]  女孩子的姓名可以傳來
[00:21:47.000 --> 00:21:49.000]  是因為她是一個弱者
[00:21:49.000 --> 00:21:51.000]  是因為沒有權力
[00:21:51.000 --> 00:21:53.000]  所以這些人可以留下
[00:21:53.000 --> 00:21:55.000]  在英文的日文當中
[00:21:55.000 --> 00:21:57.000]  NSV講到
[00:21:57.000 --> 00:22:01.000]  是在說
[00:22:01.000 --> 00:22:03.000]  你可以讓所有女孩子去生存
[00:22:03.000 --> 00:22:05.000]  可以能夠生存起來
[00:22:08.000 --> 00:22:10.000]  在
[00:22:10.000 --> 00:22:16.000]  究竟
[00:22:16.000 --> 00:22:18.000]  原來男孩就要死
[00:22:18.000 --> 00:22:20.000]  女孩就要存活
[00:22:20.000 --> 00:22:22.000]  因為女孩
[00:22:22.000 --> 00:22:24.000]  代表這些弱者
[00:22:24.000 --> 00:22:26.000]  和沒有權力的人
[00:22:26.000 --> 00:22:30.000]  在我們的世界當中
[00:22:30.000 --> 00:22:32.000]  我們的社會當中
[00:22:32.000 --> 00:22:35.000]  不斷灌輸我們是一個怎樣的人
[00:22:36.000 --> 00:22:38.000]  可能是一個
[00:22:38.000 --> 00:22:39.000]  強者
[00:22:39.000 --> 00:22:40.000]  可能是一個弱者
[00:22:40.000 --> 00:22:42.000]  尤其是你在外國
[00:22:42.000 --> 00:22:43.000]  或者在鄉下
[00:22:43.000 --> 00:22:44.000]  在香港
[00:22:44.000 --> 00:22:46.000]  或者在鄉下移民來澳洲的時候
[00:22:46.000 --> 00:22:47.000]  不知道
[00:22:47.000 --> 00:22:48.000]  移民的人
[00:22:48.000 --> 00:22:49.000]  往往都可能
[00:22:49.000 --> 00:22:50.000]  很多時候都有一種
[00:22:50.000 --> 00:22:52.000]  叫做二等公民的感覺
[00:22:52.000 --> 00:22:54.000]  你不是這裡的人
[00:22:54.000 --> 00:22:55.000]  你不懂這裡的文化
[00:22:55.000 --> 00:22:57.000]  你的語言不是英文
[00:22:57.000 --> 00:23:00.000]  覺得自己是一個
[00:23:00.000 --> 00:23:02.000]  第二個層次的人
[00:23:02.000 --> 00:23:03.000]  不是主流社會的人
[00:23:03.000 --> 00:23:05.000]  你覺得自己是二等公民
[00:23:05.000 --> 00:23:07.000]  你覺得可能自己價格不優
[00:23:07.000 --> 00:23:08.000]  或者這裡不屬於你
[00:23:08.000 --> 00:23:10.000]  或者覺得這裡是
[00:23:10.000 --> 00:23:12.000]  你覺得自己是低層次
[00:23:12.000 --> 00:23:15.000]  或者移民的人
[00:23:15.000 --> 00:23:16.000]  剛剛說移民的人
[00:23:16.000 --> 00:23:17.000]  以前在香港
[00:23:17.000 --> 00:23:18.000]  或者你家鄉
[00:23:18.000 --> 00:23:20.000]  你一個是專業人士
[00:23:20.000 --> 00:23:22.000]  可能你一個是老師
[00:23:22.000 --> 00:23:25.000]  或者一個是engineer
[00:23:25.000 --> 00:23:28.000]  或者一個行業很專業的
[00:23:28.000 --> 00:23:29.000]  但是來到這裡之後
[00:23:29.000 --> 00:23:31.000]  什麼都不是
[00:23:31.000 --> 00:23:33.000]  可能你不能夠做回你的專業
[00:23:33.000 --> 00:23:36.000]  你不能夠做回你之前的本行
[00:23:36.000 --> 00:23:39.000]  你要做一些其他的工作
[00:23:39.000 --> 00:23:40.000]  可能女士的
[00:23:40.000 --> 00:23:41.000]  可能做家庭主婦
[00:23:41.000 --> 00:23:42.000]  男士的
[00:23:42.000 --> 00:23:45.000]  可能做一些其他的工種
[00:23:45.000 --> 00:23:47.000]  而不是你之前的工種
[00:23:47.000 --> 00:23:49.000]  由一個專業的
[00:23:49.000 --> 00:23:51.000]  變成一個普通的職業
[00:23:51.000 --> 00:23:53.000]  社會告訴你
[00:23:53.000 --> 00:23:55.000]  可能你沒有價值
[00:23:55.000 --> 00:23:57.000]  或者你再不是
[00:23:57.000 --> 00:24:01.000]  以前那麼有權力能力
[00:24:01.000 --> 00:24:02.000]  這方面
[00:24:02.000 --> 00:24:04.000]  對於退休的人士都一樣
[00:24:04.000 --> 00:24:06.000]  以前你覺得賺錢
[00:24:06.000 --> 00:24:07.000]  找到一份工作
[00:24:07.000 --> 00:24:08.000]  都謀到身
[00:24:08.000 --> 00:24:09.000]  你覺得都有能力
[00:24:09.000 --> 00:24:11.000]  你覺得自己賺到錢都有能力
[00:24:11.000 --> 00:24:13.000]  但是當你退休的時候
[00:24:13.000 --> 00:24:15.000]  好像覺得又沒東西做
[00:24:15.000 --> 00:24:16.000]  又賺不到錢
[00:24:16.000 --> 00:24:17.000]  你覺得彷彿
[00:24:17.000 --> 00:24:20.000]  好像覺得沒用
[00:24:20.000 --> 00:24:22.000]  有時候老人家說自己沒用
[00:24:22.000 --> 00:24:23.000]  身體不要沒用
[00:24:23.000 --> 00:24:26.000]  累到自己的親人一樣
[00:24:26.000 --> 00:24:29.000]  但是究竟上帝怎樣看我們呢
[00:24:29.000 --> 00:24:32.000]  社會告訴你你是一個怎樣的人
[00:24:32.000 --> 00:24:34.000]  我們被社會的文化潮流
[00:24:34.000 --> 00:24:36.000]  去斷定我們是一個怎樣的人
[00:24:36.000 --> 00:24:37.000]  有沒有價值的人
[00:24:37.000 --> 00:24:39.000]  但原來當我們信了耶穌
[00:24:39.000 --> 00:24:40.000]  當我們看回聖經的時候
[00:24:40.000 --> 00:24:44.000]  上帝稱為我們是一個神的兒女
[00:24:44.000 --> 00:24:46.000]  神看我們寶貴
[00:24:46.000 --> 00:24:50.000]  祂說我們是祂的子民
[00:24:50.000 --> 00:24:51.000]  祂是我們的神
[00:24:51.000 --> 00:24:54.000]  因為在說我們神人之間的關係
[00:24:54.000 --> 00:24:56.000]  祂稱為我們神的兒女
[00:24:56.000 --> 00:24:58.000]  我們稱為阿爸父
[00:24:58.000 --> 00:25:02.000]  是一個父神的關係當中
[00:25:02.000 --> 00:25:04.000]  是有關係的上帝
[00:25:04.000 --> 00:25:05.000]  是和我們有關係
[00:25:05.000 --> 00:25:08.000]  而不是一個高高在上的上帝
[00:25:08.000 --> 00:25:10.000]  世界告訴我們我們不專業
[00:25:10.000 --> 00:25:12.000]  我們沒價值
[00:25:12.000 --> 00:25:14.000]  但是回到上帝的眼中
[00:25:14.000 --> 00:25:17.000]  神看我們為寶貴
[00:25:17.000 --> 00:25:19.000]  看我們重要
[00:25:19.000 --> 00:25:20.000]  我覺得有一樣東西
[00:25:20.000 --> 00:25:23.000]  身份比我們更重要
[00:25:23.000 --> 00:25:25.000]  可能覺得這裡很好的教會
[00:25:25.000 --> 00:25:26.000]  很尊重傳統人
[00:25:26.000 --> 00:25:27.000]  很尊重牧師
[00:25:27.000 --> 00:25:29.000]  多謝大家的愛護
[00:25:29.000 --> 00:25:32.000]  但一個更重要的身份就是神的兒女
[00:25:32.000 --> 00:25:35.000]  我珍惜愛神的兒女的身份
[00:25:35.000 --> 00:25:37.000]  以致我覺得我是被愛
[00:25:37.000 --> 00:25:40.000]  上帝愛我每一個
[00:25:40.000 --> 00:25:42.000]  法老不重視
[00:25:42.000 --> 00:25:44.000]  法老將一些有權力的
[00:25:44.000 --> 00:25:45.000]  有能力的男孩殺了
[00:25:45.000 --> 00:25:47.000]  他可以留下一些女性
[00:25:47.000 --> 00:25:50.000]  因為那些是沒能力的弱者
[00:25:50.000 --> 00:25:53.000]  但往往因為這樣
[00:25:53.000 --> 00:25:55.000]  神就使用弱者
[00:25:55.000 --> 00:25:57.000]  成就他的救恩
[00:25:57.000 --> 00:26:03.000]  成就他對亞伯拉罕的應許
[00:26:03.000 --> 00:26:06.000]  上帝使用利未人
[00:26:06.000 --> 00:26:08.000]  娶了一個利未的女子為妻
[00:26:08.000 --> 00:26:09.000]  懷了孕
[00:26:09.000 --> 00:26:10.000]  生了兒子
[00:26:10.000 --> 00:26:11.000]  然後盡未了
[00:26:11.000 --> 00:26:12.000]  生育
[00:26:12.000 --> 00:26:13.000]  生了一個小朋友
[00:26:13.000 --> 00:26:14.000]  第二個
[00:26:14.000 --> 00:26:17.000]  上帝使用了一個女弱者
[00:26:17.000 --> 00:26:18.000]  女孩子的姐姐
[00:26:18.000 --> 00:26:21.000]  她遠遠寸寸望著這個寶寶
[00:26:21.000 --> 00:26:23.000]  看她怎樣保護他
[00:26:23.000 --> 00:26:25.000]  以致他能夠安全
[00:26:25.000 --> 00:26:26.000]  上帝使用第三個
[00:26:26.000 --> 00:26:27.000]  認為他的弱者
[00:26:27.000 --> 00:26:29.000]  就是法老的女兒
[00:26:29.000 --> 00:26:31.000]  法老也想不到
[00:26:31.000 --> 00:26:33.000]  原來他的女兒
[00:26:33.000 --> 00:26:35.000]  是成為了救贖的一部份
[00:26:35.000 --> 00:26:37.000]  上帝使用這個女士
[00:26:37.000 --> 00:26:40.000]  能夠成就上帝的救惑
[00:26:40.000 --> 00:26:42.000]  當法老的女兒見到
[00:26:42.000 --> 00:26:45.000]  在一個奴嫡當中
[00:26:45.000 --> 00:26:46.000]  見到一個下官的時候
[00:26:46.000 --> 00:26:47.000]  就叫婢女打開
[00:26:47.000 --> 00:26:48.000]  見到這個女孩
[00:26:48.000 --> 00:26:50.000]  一打開的時候
[00:26:50.000 --> 00:26:51.000]  小朋友就哭了
[00:26:51.000 --> 00:26:53.000]  然後就可憐他
[00:26:53.000 --> 00:26:56.000]  就是這個喜伯來人的孩子
[00:26:56.000 --> 00:26:57.000]  到最後
[00:26:57.000 --> 00:26:59.000]  這三個女士走在一起
[00:26:59.000 --> 00:27:01.000]  這個姐姐跟這個法老女說
[00:27:01.000 --> 00:27:02.000]  你需要一個人
[00:27:02.000 --> 00:27:06.000]  幫你喜伯來人餵奶嗎?
[00:27:06.000 --> 00:27:07.000]  法老就說
[00:27:07.000 --> 00:27:08.000]  可以了
[00:27:08.000 --> 00:27:10.000]  婢女就叫了孩子的母親來
[00:27:10.000 --> 00:27:12.000]  法老的女兒就對她說
[00:27:12.000 --> 00:27:14.000]  你幫我抱著他餵奶
[00:27:14.000 --> 00:27:16.000]  我給你功架
[00:27:16.000 --> 00:27:19.000]  這個婦人就抱著這個小朋友餵奶
[00:27:19.000 --> 00:27:21.000]  能夠漸漸長大過來
[00:27:21.000 --> 00:27:22.000]  當這個小朋友長大了
[00:27:22.000 --> 00:27:26.000]  就交給法老的女兒
[00:27:26.000 --> 00:27:30.000]  法老看為沒用沒權力的女士
[00:27:30.000 --> 00:27:32.000]  但是卻上帝使用
[00:27:32.000 --> 00:27:36.000]  今天我們要再次在上帝當中
[00:27:36.000 --> 00:27:38.000]  找回自己的身份
[00:27:38.000 --> 00:27:40.000]  以致我們被上帝使用
[00:27:40.000 --> 00:27:43.000]  在救贖當中上帝使用我們
[00:27:43.000 --> 00:27:45.000]  在整個見證上帝的世代當中
[00:27:45.000 --> 00:27:50.000]  我們要被上帝使用
[00:27:50.000 --> 00:27:52.000]  最後一個
[00:27:52.000 --> 00:27:54.000]  第十節
[00:27:54.000 --> 00:27:55.000]  當孩子長大的時候
[00:27:55.000 --> 00:27:58.000]  這個婦人就交給法老的女兒
[00:27:58.000 --> 00:28:02.000]  作為兒子
[00:28:02.000 --> 00:28:03.000]  這個兒子叫摩西
[00:28:03.000 --> 00:28:08.000]  是因為把他從水裡拉出來
[00:28:08.000 --> 00:28:10.000]  摩西的名字其實在那個時代
[00:28:10.000 --> 00:28:12.000]  是一個王子的名字
[00:28:12.000 --> 00:28:13.000]  更加普遍
[00:28:13.000 --> 00:28:15.000]  而同時這個名字說
[00:28:15.000 --> 00:28:16.000]  從水裡拉出來
[00:28:16.000 --> 00:28:18.000]  是在寓意昔日
[00:28:18.000 --> 00:28:24.000]  提起摩西是法老的女兒救他出來
[00:28:24.000 --> 00:28:26.000]  其實在第二章的時候
[00:28:26.000 --> 00:28:27.000]  有多幾個字眼
[00:28:27.000 --> 00:28:30.000]  我們可以值得留意
[00:28:30.000 --> 00:28:32.000]  在第三節
[00:28:32.000 --> 00:28:34.000]  這個蒲草箱
[00:28:34.000 --> 00:28:36.000]  蒲草箱這個原文
[00:28:36.000 --> 00:28:39.000]  是說和方舟一模一樣
[00:28:39.000 --> 00:28:42.000]  摩西在蒲草箱裡面
[00:28:42.000 --> 00:28:44.000]  不能夠再見光
[00:28:44.000 --> 00:28:45.000]  一定要放在蒲草箱裡
[00:28:45.000 --> 00:28:46.000]  不想被人追殺
[00:28:46.000 --> 00:28:49.000]  在離河河那裡浮浮蕩蕩
[00:28:49.000 --> 00:28:50.000]  姐姐要看著他
[00:28:50.000 --> 00:28:53.000]  而葡萄箱就像方舟一樣
[00:28:53.000 --> 00:28:55.000]  有上帝的拯救在裡面
[00:28:55.000 --> 00:29:00.000]  摩西不單止在葡萄箱等候拯救
[00:29:00.000 --> 00:29:02.000]  而同時摩西也在遇見以色列人
[00:29:02.000 --> 00:29:04.000]  就像方舟一樣
[00:29:04.000 --> 00:29:07.000]  在等待拯救的當中
[00:29:07.000 --> 00:29:12.000]  奴隸的原文和紅海一樣
[00:29:12.000 --> 00:29:16.000]  當法老見到葡萄箱在奴隸當中的時候
[00:29:16.000 --> 00:29:22.000]  就命婢女拉小朋友上來
[00:29:22.000 --> 00:29:24.000]  是在寓意摩西
[00:29:24.000 --> 00:29:28.000]  不單止摩西在奴隸當中被拉上來
[00:29:28.000 --> 00:29:30.000]  更加寓意著以色列人
[00:29:30.000 --> 00:29:34.000]  將來在紅海當中被拯救
[00:29:34.000 --> 00:29:39.000]  最後摩西的名字是
[00:29:39.000 --> 00:29:42.000]  因我把他從水裡拉出來
[00:29:42.000 --> 00:29:44.000]  是在說怎樣救摩西
[00:29:44.000 --> 00:29:47.000]  同樣摩西也是代表著以色列人將來
[00:29:47.000 --> 00:29:49.000]  神怎樣拯救他
[00:29:49.000 --> 00:29:51.000]  將以色列人從水裡拉出來
[00:29:51.000 --> 00:29:55.000]  從法老的手中得到拯救
[00:29:55.000 --> 00:29:57.000]  摩西有個名字
[00:29:57.000 --> 00:29:59.000]  就是從水裡拉出來
[00:29:59.000 --> 00:30:03.000]  摩西的命定將來要成就神的計劃
[00:30:03.000 --> 00:30:04.000]  拯救計劃
[00:30:04.000 --> 00:30:06.000]  去幫助拯救以色列人
[00:30:06.000 --> 00:30:09.000]  離開法老人的手
[00:30:09.000 --> 00:30:12.000]  其實每個人都有自己的命定
[00:30:12.000 --> 00:30:16.000]  今天我們上帝揀選每一個人
[00:30:16.000 --> 00:30:18.000]  都有自己的命定
[00:30:18.000 --> 00:30:21.000]  去成就上帝時代的需要
[00:30:21.000 --> 00:30:23.000]  這個命定就在你的生活當中
[00:30:23.000 --> 00:30:25.000]  在你的工場當中
[00:30:25.000 --> 00:30:26.000]  在你的職場當中
[00:30:26.000 --> 00:30:28.000]  在你的家庭當中
[00:30:28.000 --> 00:30:30.000]  你怎樣回應
[00:30:30.000 --> 00:30:31.000]  怎樣生活
[00:30:31.000 --> 00:30:33.000]  這個就是命定
[00:30:33.000 --> 00:30:35.000]  其實每個人都有自己的命定
[00:30:35.000 --> 00:30:37.000]  我們有時鼓勵年青人
[00:30:37.000 --> 00:30:38.000]  當你讀中國大學的時候
[00:30:38.000 --> 00:30:40.000]  你不斷禱告
[00:30:40.000 --> 00:30:42.000]  在你進入職場的時候
[00:30:42.000 --> 00:30:43.000]  或者在你崗位的時候
[00:30:43.000 --> 00:30:46.000]  你怎樣行在上帝的心意當中
[00:30:46.000 --> 00:30:48.000]  在職場能夠榮譽上帝呢
[00:30:48.000 --> 00:30:49.000]  或者職場之內
[00:30:49.000 --> 00:30:52.000]  我們可能慣常了工作
[00:30:52.000 --> 00:30:53.000]  在我們的工作當中
[00:30:53.000 --> 00:30:54.000]  都是日日如是地工作
[00:30:54.000 --> 00:30:56.000]  但工作不是日常的工作
[00:30:56.000 --> 00:30:58.000]  而是在工作當中
[00:30:58.000 --> 00:31:00.000]  怎樣能夠見證上帝呢
[00:31:00.000 --> 00:31:02.000]  當在創造神學當中
[00:31:02.000 --> 00:31:03.000]  在神學當中的時候
[00:31:03.000 --> 00:31:05.000]  上帝就派遣人
[00:31:05.000 --> 00:31:06.000]  人有神的樣式
[00:31:06.000 --> 00:31:10.000]  能夠代表他管理大地
[00:31:10.000 --> 00:31:12.000]  當我們在職場當中工作的時候
[00:31:12.000 --> 00:31:14.000]  我們怎樣代表上帝
[00:31:14.000 --> 00:31:16.000]  而在職場當中見證上帝
[00:31:16.000 --> 00:31:18.000]  榮譽上帝呢
[00:31:18.000 --> 00:31:20.000]  去到很多家庭主婦
[00:31:20.000 --> 00:31:22.000]  或者弟兄姊妹
[00:31:22.000 --> 00:31:23.000]  你覺得自己賺不到錢
[00:31:23.000 --> 00:31:25.000]  覺得自己沒有能力
[00:31:25.000 --> 00:31:27.000]  要依賴親人去支援
[00:31:27.000 --> 00:31:28.000]  不要這樣想
[00:31:28.000 --> 00:31:30.000]  上帝今天擺在你家裡的時候
[00:31:30.000 --> 00:31:32.000]  你在你家裡當中
[00:31:32.000 --> 00:31:33.000]  怎樣去服侍你家裡
[00:31:33.000 --> 00:31:35.000]  怎樣讓你家裡能夠
[00:31:35.000 --> 00:31:36.000]  持守上帝的道
[00:31:36.000 --> 00:31:37.000]  見證上帝
[00:31:37.000 --> 00:31:39.000]  或者當我們退休的時候
[00:31:39.000 --> 00:31:41.000]  不是覺得賺錢
[00:31:41.000 --> 00:31:43.000]  才是成為我們生命中的價值
[00:31:43.000 --> 00:31:46.000]  而是上帝有新的歷程當中
[00:31:46.000 --> 00:31:47.000]  要給過你們
[00:31:47.000 --> 00:31:48.000]  你退休了
[00:31:48.000 --> 00:31:50.000]  你怎樣用你餘下的生命當中
[00:31:50.000 --> 00:31:52.000]  去見證上帝呢
[00:31:52.000 --> 00:31:54.000]  每個人都有自己的命定
[00:31:54.000 --> 00:31:56.000]  今天我們來到上帝面前
[00:31:56.000 --> 00:31:58.000]  我們要在神的話語當中
[00:31:58.000 --> 00:31:59.000]  不斷求問
[00:31:59.000 --> 00:32:01.000]  上帝你想我怎樣
[00:32:01.000 --> 00:32:03.000]  上帝你呼召我要做些什麼
[00:32:03.000 --> 00:32:05.000]  我知道有些弟兄姊妹
[00:32:05.000 --> 00:32:06.000]  在疫情當中
[00:32:06.000 --> 00:32:10.000]  工作停止了
[00:32:10.000 --> 00:32:12.000]  不再做了
[00:32:12.000 --> 00:32:14.000]  我聽和弟兄聊的時候
[00:32:14.000 --> 00:32:17.000]  我不感覺到他有任何不開心
[00:32:17.000 --> 00:32:18.000]  他反而覺得
[00:32:18.000 --> 00:32:19.000]  放下了工作
[00:32:19.000 --> 00:32:22.000]  而將他人生奉獻給上帝
[00:32:22.000 --> 00:32:23.000]  怎樣服侍教會
[00:32:23.000 --> 00:32:24.000]  怎樣關心弟兄姊妹
[00:32:24.000 --> 00:32:27.000]  這個就是上帝對我們的照明
[00:32:27.000 --> 00:32:28.000]  弟兄姊妹
[00:32:28.000 --> 00:32:30.000]  時代不斷地改變
[00:32:30.000 --> 00:32:33.000]  我們不是被時代帶著我們
[00:32:33.000 --> 00:32:41.000]  去應付這個時代的需要
[00:32:41.000 --> 00:32:43.000]  或者迎合這個時代的需要
[00:32:43.000 --> 00:32:45.000]  反而我們今天
[00:32:45.000 --> 00:32:46.000]  我們望著上帝的應許
[00:32:46.000 --> 00:32:48.000]  望著上帝的盼望
[00:32:48.000 --> 00:32:51.000]  帶領我們怎樣走每個時代
[00:32:51.000 --> 00:32:53.000]  回應時代的需要
[00:32:53.000 --> 00:32:56.000]  而在時代當中見證上帝
[00:32:56.000 --> 00:32:57.000]  不然的話
[00:32:57.000 --> 00:33:00.000]  如果你每次都要回應時代的訴求的話
[00:33:00.000 --> 00:33:02.000]  我們跟著時代走的話
[00:33:02.000 --> 00:33:03.000]  我們帶來絕望
[00:33:03.000 --> 00:33:04.000]  帶來失望
[00:33:04.000 --> 00:33:05.000]  或者沒有價值
[00:33:05.000 --> 00:33:06.000]  甚至不知道是誰
[00:33:06.000 --> 00:33:08.000]  找不到自己的命令
[00:33:08.000 --> 00:33:11.000]  當我們回歸上帝的話語的時候
[00:33:11.000 --> 00:33:12.000]  神會對我們說話
[00:33:12.000 --> 00:33:14.000]  帶領我們有平安
[00:33:14.000 --> 00:33:16.000]  縱然疫情的數字不斷變化
[00:33:16.000 --> 00:33:19.000]  縱然環境可能有ups and downs
[00:33:19.000 --> 00:33:20.000]  我們不需要害怕
[00:33:20.000 --> 00:33:22.000]  因為我們望著的是上帝的盼望
[00:33:22.000 --> 00:33:24.000]  而同時上帝對我們說
[00:33:24.000 --> 00:33:26.000]  我們一點都不渺小
[00:33:26.000 --> 00:33:28.000]  上帝使用我們這些渺小的人
[00:33:28.000 --> 00:33:30.000]  而成就祂的拯救工具
[00:33:30.000 --> 00:33:32.000]  最後鼓勵弟兄姊妹
[00:33:32.000 --> 00:33:34.000]  好好地要熟讀聖經
[00:33:34.000 --> 00:33:36.000]  好好禱告
[00:33:36.000 --> 00:33:37.000]  求問上帝
[00:33:37.000 --> 00:33:40.000]  究竟上帝怎樣差遣我
[00:33:40.000 --> 00:33:42.000]  差遣你去作主門徒
[00:33:42.000 --> 00:33:44.000]  作時代的門徒
[00:33:44.000 --> 00:33:45.000]  求主幫助
[00:33:45.000 --> 00:33:47.000]  我們一起低頭禱告
[00:33:50.000 --> 00:33:52.000]  天會多謝祢
[00:33:52.000 --> 00:33:55.000]  讓我們今早去聆聽祢的話語
[00:33:55.000 --> 00:33:57.000]  求主帶領
[00:33:57.000 --> 00:34:00.000]  叫我們在時代當中
[00:34:00.000 --> 00:34:02.000]  我們不是跟隨時代走
[00:34:02.000 --> 00:34:05.000]  而是望著上帝給我們的盼望
[00:34:05.000 --> 00:34:07.000]  望著上帝的應許
[00:34:07.000 --> 00:34:10.000]  以致我們能夠找到上帝給我們的照明
[00:34:10.000 --> 00:34:14.000]  能夠活出上帝在我們身上
[00:34:14.000 --> 00:34:17.000]  祝福和應許
[00:34:17.000 --> 00:34:20.000]  叫我們在這個世代當中
[00:34:20.000 --> 00:34:22.000]  能夠向著世界講平安
[00:34:22.000 --> 00:34:24.000]  向著世界講神的話語
[00:34:24.000 --> 00:34:26.000]  叫世界跟我們一樣
[00:34:26.000 --> 00:34:29.000]  能夠得著上帝的祝福和帶領
[00:34:29.000 --> 00:34:30.000]  神啊
[00:34:30.000 --> 00:34:32.000]  縱使疫情很混亂
[00:34:32.000 --> 00:34:34.000]  縱使世界很慌亂
[00:34:34.000 --> 00:34:36.000]  但是我們也目穿處理
[00:34:36.000 --> 00:34:37.000]  求主幫助我們
[00:34:37.000 --> 00:34:39.000]  讓我們時常謹守祢的話語
[00:34:39.000 --> 00:34:41.000]  晝夜思想
[00:34:41.000 --> 00:34:44.000]  以致我們能夠回應作世代的門徒
[00:34:44.000 --> 00:34:45.000]  多謝主
[00:34:45.000 --> 00:34:46.000]  聽我們禱告
[00:34:46.000 --> 00:34:48.000]  祈禱
