
[00:00:00.000 --> 00:00:02.360]  想像力的重要性 為何如此重要
[00:17:26.720 --> 00:17:28.360]  沒有夢想
[00:17:28.360 --> 00:17:30.320]  他們只有五官的感受
[00:17:30.320 --> 00:17:34.760]  也不會花時間去解決任何現實中的問題
[00:17:34.760 --> 00:17:38.560]  總之就是吃飽玩
[00:17:38.560 --> 00:17:42.240]  坐在那裡得閒無事
[00:17:42.240 --> 00:17:45.480]  就好像動物一樣
[00:17:45.480 --> 00:17:46.960]  Zombie很接近動物
[00:17:46.960 --> 00:17:48.520]  就好像你看動物世界
[00:17:48.520 --> 00:17:49.520]  動物世界永遠都是
[00:17:49.520 --> 00:17:51.000]  你看到獅子老虎吃飽
[00:17:51.000 --> 00:17:53.840]  然後坐在那裡得閒無事
[00:17:53.840 --> 00:17:55.080]  然後畫面一轉
[00:17:55.080 --> 00:17:57.200]  解說永遠都有那一句
[00:17:57.200 --> 00:18:00.480]  又到了交配的季節
[00:18:00.480 --> 00:18:01.560]  Zombie就是這樣
[00:18:01.560 --> 00:18:03.880]  吃飽無事坐著等
[00:18:03.880 --> 00:18:06.120]  又到了交配的季節
[00:18:06.120 --> 00:18:07.840]  找個老婆結婚生子
[00:18:07.840 --> 00:18:08.760]  一生就是這樣
[00:18:08.760 --> 00:18:11.160]  從來沒有任何想像力
[00:18:11.160 --> 00:18:13.240]  總之只有五官的感受
[00:18:13.240 --> 00:18:14.720]  這就是Zombie
[00:18:14.720 --> 00:18:18.480]  另外一種極端他稱之為Dreamer
[00:18:18.480 --> 00:18:20.560]  我很明白Dreamer
[00:18:20.560 --> 00:18:22.920]  因為我以前也屬於Dreamer
[00:18:22.920 --> 00:18:24.200]  Dreamer的意思是
[00:18:24.200 --> 00:18:28.160]  那些屬於highly aware of your imagination
[00:18:28.160 --> 00:18:31.040]  即是你非常有想像力豐富
[00:18:31.040 --> 00:18:33.240]  是highly develop你的想像力
[00:18:33.240 --> 00:18:36.200]  一天到晚做夢很厲害
[00:18:36.200 --> 00:18:38.920]  做夢到一種程度
[00:18:38.920 --> 00:18:43.280]  你的Dreamer是非常清楚知道
[00:18:43.280 --> 00:18:47.520]  想像力是神賜給人類最寶貴的禮物
[00:18:47.520 --> 00:18:48.960]  因為這個世界不公平
[00:18:48.960 --> 00:18:51.760]  因為有了想像力就公平很多
[00:18:51.760 --> 00:18:57.760]  例如Bill Gates在富二代
[00:18:57.760 --> 00:19:03.640]  他在三藩市海邊買了一幢非常高級的公寓
[00:19:03.640 --> 00:19:05.640]  15層的Balcony
[00:19:05.640 --> 00:19:09.080]  一望下來就看到Golden Gate Bridge
[00:19:09.080 --> 00:19:10.680]  金門橋
[00:19:10.680 --> 00:19:11.520]  你沒有這個錢
[00:19:11.520 --> 00:19:12.320]  你又不是富二代
[00:19:12.320 --> 00:19:13.400]  你買不起
[00:19:13.400 --> 00:19:14.760]  不過不要緊
[00:19:14.760 --> 00:19:17.240]  你有想像力
[00:19:17.240 --> 00:19:18.640]  你一閉上眼
[00:19:18.640 --> 00:19:22.400]  瞬間你已經可以站在Balcony
[00:19:22.400 --> 00:19:23.880]  看到金門橋
[00:19:23.880 --> 00:19:24.720]  瞬間
[00:19:24.720 --> 00:19:26.200]  Imagination
[00:19:26.200 --> 00:19:27.360]  透過Imagination
[00:19:27.360 --> 00:19:30.720]  其實你心裏面的情緒
[00:19:30.720 --> 00:19:33.960]  可以同樣產生很多愉悅感
[00:19:33.960 --> 00:19:35.760]  和真實
[00:19:35.760 --> 00:19:38.120]  如果他是Billionaire
[00:19:38.120 --> 00:19:40.160]  可能覺得太忙沒時間看
[00:19:40.160 --> 00:19:41.600]  應該是你比他好
[00:19:41.600 --> 00:19:42.920]  所以現實中是不公平的
[00:19:42.920 --> 00:19:44.720]  因為有了想像力
[00:19:44.720 --> 00:19:47.080]  瞬間就公平了
[00:19:47.080 --> 00:19:49.520]  有些人在現實中是宅男
[00:19:49.520 --> 00:19:50.600]  沒有朋友
[00:19:50.600 --> 00:19:51.800]  不要緊
[00:19:51.800 --> 00:19:54.800]  你有一個Imaginary Friend
[00:19:54.800 --> 00:19:56.240]  有些人在現實中說
[00:19:56.240 --> 00:19:57.960]  女朋友長得很醜
[00:19:57.960 --> 00:19:59.360]  不要緊
[00:19:59.360 --> 00:20:01.480]  你的Imaginary Girlfriend
[00:20:01.480 --> 00:20:03.920]  一定比林志玲更漂亮
[00:20:03.920 --> 00:20:06.200]  有想像力
[00:20:06.200 --> 00:20:08.160]  Francis Bacon說
[00:20:08.160 --> 00:20:10.320]  神賜給我們想像力
[00:20:10.320 --> 00:20:13.360]  是為了彌補人類的不足
[00:20:13.360 --> 00:20:15.920]  有想像力馬上就完美
[00:20:15.920 --> 00:20:17.840]  有個學生跟我說
[00:20:17.840 --> 00:20:20.440]  在他想像的世界裏
[00:20:20.440 --> 00:20:22.880]  He is everything he is not
[00:20:22.880 --> 00:20:24.480]  in reality
[00:20:24.480 --> 00:20:26.160]  在實際生活上
[00:20:26.160 --> 00:20:27.120]  He is nobody
[00:20:27.120 --> 00:20:28.400]  一文不值
[00:20:28.400 --> 00:20:29.760]  但在這裏
[00:20:29.760 --> 00:20:31.480]  I have a kingdom
[00:20:31.480 --> 00:20:33.360]  我擁有整個王國
[00:20:33.360 --> 00:20:35.200]  這個王國當中我是王
[00:20:35.200 --> 00:20:37.360]  我管理得很好
[00:20:37.360 --> 00:20:39.720]  我在讀心理輔導的時候
[00:20:39.720 --> 00:20:40.720]  在Weston
[00:20:40.720 --> 00:20:42.160]  有個教授
[00:20:42.160 --> 00:20:48.640]  他輔導了自閉症兒童超過二十年
[00:20:48.640 --> 00:20:50.720]  他有一次跟我們說
[00:20:50.720 --> 00:20:52.320]  你知不知道為何自閉症兒童
[00:20:52.320 --> 00:20:56.480]  不想進入真實的世界跟別人接觸
[00:20:56.480 --> 00:20:59.840]  因為如果你可以進入一個
[00:20:59.840 --> 00:21:02.920]  自閉症兒童腦海的世界裏
[00:21:02.920 --> 00:21:05.840]  你會發覺他們腦海裏的世界
[00:21:05.840 --> 00:21:08.320]  是很精彩
[00:21:08.320 --> 00:21:10.440]  很繽紛
[00:21:10.440 --> 00:21:11.800]  很豐富
[00:21:11.800 --> 00:21:13.160]  很美麗
[00:21:13.160 --> 00:21:15.720]  far better than reality
[00:21:15.720 --> 00:21:17.640]  為何他們選擇活在這裏
[00:21:17.640 --> 00:21:20.440]  都不願意在現實世界裏生活
[00:21:20.440 --> 00:21:22.720]  因為這裏太好了
[00:21:22.720 --> 00:21:25.600]  我也認識幾個人是高度發展的
[00:21:25.600 --> 00:21:28.960]  他們腦海裏的王國
[00:21:28.960 --> 00:21:30.040]  是很細節的
[00:21:30.040 --> 00:21:31.520]  是整幅藍圖的
[00:21:31.520 --> 00:21:33.680]  整個城市的設計
[00:21:33.680 --> 00:21:36.440]  政府應該怎樣運作
[00:21:36.440 --> 00:21:39.320]  稅收應該是多少
[00:21:39.320 --> 00:21:42.840]  在這世界裏我住在哪裏
[00:21:42.840 --> 00:21:44.080]  地址也有
[00:21:44.080 --> 00:21:45.320]  甚麼都有
[00:21:45.320 --> 00:21:47.760]  在這世界裏很完美
[00:21:47.760 --> 00:21:52.720]  可以瘋狂喝可樂也不會變胖
[00:21:52.720 --> 00:21:54.240]  我以前是夢想家
[00:21:54.240 --> 00:21:56.920]  我有高度發展的想像力
[00:21:56.920 --> 00:21:59.520]  在我腦海裏的世界
[00:21:59.520 --> 00:22:01.120]  永遠開心過現實
[00:22:01.120 --> 00:22:03.600]  所以夢想家是一群很開心的人
[00:22:03.600 --> 00:22:05.040]  但一事無成
[00:22:05.040 --> 00:22:06.440]  這就是夢想家
[00:22:06.440 --> 00:22:07.960]  因為這裏太開心
[00:22:07.960 --> 00:22:09.720]  我選擇長期活在這裏
[00:22:09.720 --> 00:22:12.240]  比在現實世界好
[00:22:12.240 --> 00:22:13.320]  你知道我以前
[00:22:13.320 --> 00:22:15.840]  高度發展的王國在這裏
[00:22:15.840 --> 00:22:18.160]  當我尾晚活在裏面時
[00:22:18.160 --> 00:22:21.760]  其實情緒裏的高漲成就感
[00:22:21.760 --> 00:22:23.160]  比在現實世界高
[00:22:23.160 --> 00:22:25.520]  雖然在現實世界
[00:22:25.520 --> 00:22:26.320]  過往這十年
[00:22:26.320 --> 00:22:29.000]  其實在會點教會侍奉神經歷了很多
[00:22:29.000 --> 00:22:30.200]  神蹟奇事很多
[00:22:30.200 --> 00:22:31.160]  無論是這裏的賣堂
[00:22:31.160 --> 00:22:33.000]  三谷的植堂
[00:22:33.000 --> 00:22:36.000]  每一次見到神的作為很有滿足感
[00:22:36.000 --> 00:22:39.160]  但至今仍未曾在現實世界見到一件事
[00:22:39.160 --> 00:22:41.160]  比得上這裏
[00:22:41.160 --> 00:22:43.760]  你知道人的想像力
[00:22:43.760 --> 00:22:45.280]  是神給你的最好的禮物
[00:22:45.280 --> 00:22:46.440]  珍惜一下
[00:22:46.440 --> 00:22:48.120]  但夢想家不是最好的
[00:22:48.120 --> 00:22:51.160]  所以Gregg Farley說還有一個更好
[00:22:51.160 --> 00:22:52.360]  叫領導
[00:22:52.360 --> 00:22:53.360]  領導的意思是
[00:22:53.360 --> 00:22:56.320]  你有高度發展的想像力
[00:22:56.320 --> 00:23:00.280]  但同時你又選擇用你的想像力
[00:23:00.280 --> 00:23:01.960]  為人類做些事
[00:23:01.960 --> 00:23:03.680]  你又願意活在現實社會中
[00:23:03.680 --> 00:23:04.600]  用你的想像力
[00:23:04.600 --> 00:23:07.080]  來解決一些現實的問題
[00:23:07.080 --> 00:23:08.880]  這種我覺得是好的
[00:23:08.880 --> 00:23:10.360]  因為我以前是夢想家
[00:23:10.360 --> 00:23:11.800]  所以後來發覺夢想家
[00:23:11.800 --> 00:23:12.400]  為甚麼
[00:23:12.400 --> 00:23:15.000]  夢想家開心但有點自私
[00:23:15.000 --> 00:23:15.920]  即是你自己很開心
[00:23:15.920 --> 00:23:17.480]  但你見到人類有很多問題
[00:23:17.480 --> 00:23:20.320]  你又完全裝作不見到
[00:23:20.320 --> 00:23:22.160]  我覺得這個太自私
[00:23:22.160 --> 00:23:25.880]  應該是花些時間用你的想像力
[00:23:25.880 --> 00:23:29.080]  用來解決一些真實的問題
[00:23:29.080 --> 00:23:34.040]  我覺得這個應該是一個對的生活方式
[00:23:34.040 --> 00:23:35.440]  最差是殭屍
[00:23:35.440 --> 00:23:36.840]  至少讓自己成為夢想家
[00:23:36.840 --> 00:23:38.400]  但如果你已經是夢想家
[00:23:38.400 --> 00:23:39.880]  嘗試讓自己成為領導
[00:23:39.880 --> 00:23:41.920]  是時候踏出去做些事
[00:23:41.920 --> 00:23:45.320]  用你的想像力解決一些問題
[00:23:45.320 --> 00:23:46.760]  如果你想學習成為一個
[00:23:46.760 --> 00:23:48.680]  用想像力解決問題
[00:23:48.680 --> 00:23:51.120]  是透過後天練習的
[00:23:51.120 --> 00:23:52.680]  不是先天就有
[00:23:52.680 --> 00:23:54.720]  後天要練習
[00:23:54.720 --> 00:23:56.760]  有個運動叫MASHING UP
[00:23:56.760 --> 00:23:57.960]  很簡單的三步
[00:23:57.960 --> 00:23:58.920]  第一步是
[00:23:58.920 --> 00:24:02.840]  你先選擇一個現實中你要處理的問題
[00:24:02.840 --> 00:24:06.720]  第二步是放鬆
[00:24:06.720 --> 00:24:07.080]  祈禱
[00:24:07.080 --> 00:24:09.720]  因為想像力是放鬆才有的
[00:24:09.720 --> 00:24:12.280]  太緊張時人不會有想像力
[00:24:12.280 --> 00:24:14.560]  當你放鬆就有想像力
[00:24:14.560 --> 00:24:15.920]  你想像一件事出來
[00:24:15.920 --> 00:24:18.320]  這件事可能與你的問題無關
[00:24:18.320 --> 00:24:19.320]  但不要緊
[00:24:19.320 --> 00:24:22.200]  第三步就是將這兩件事無關的事
[00:24:22.200 --> 00:24:23.560]  強行拼在一起
[00:24:23.560 --> 00:24:25.360]  成為一個解決的方式
[00:24:25.360 --> 00:24:26.960]  MASH UP
[00:24:26.960 --> 00:24:27.920]  舉個例子
[00:24:27.920 --> 00:24:29.000]  我們現在開始了
[00:24:29.000 --> 00:24:32.240]  Intergen的Worship
[00:24:32.240 --> 00:24:34.520]  現在我們面對的問題是
[00:24:34.520 --> 00:24:40.320]  你看到我們周圍不斷建新屋
[00:24:40.320 --> 00:24:42.240]  很多新屋在建
[00:24:42.240 --> 00:24:44.480]  新屋建完當然有人搬進去住
[00:24:44.480 --> 00:24:47.000]  大部份搬進去住的應該都是亞洲人
[00:24:47.000 --> 00:24:48.200]  而且講英文的
[00:24:48.200 --> 00:24:49.640]  你說我怎麼知道
[00:24:49.640 --> 00:24:51.720]  因為Imagination看到
[00:24:51.720 --> 00:24:53.960]  多厲害
[00:24:53.960 --> 00:24:55.200]  現在問題來了
[00:24:55.200 --> 00:24:59.000]  怎樣可以讓這些住在周邊的
[00:24:59.000 --> 00:25:02.040]  新建的房屋裡的人
[00:25:02.040 --> 00:25:06.200]  願意嘗試一下我們的Intergen的Worship
[00:25:06.200 --> 00:25:08.800]  這是現實中的問題要解決
[00:25:08.800 --> 00:25:09.880]  第二步
[00:25:09.880 --> 00:25:12.480]  你就開始去放鬆
[00:25:12.480 --> 00:25:14.000]  Tap into the Holy Spirit
[00:25:14.000 --> 00:25:15.240]  問問聖靈
[00:25:15.240 --> 00:25:16.200]  放鬆
[00:25:16.200 --> 00:25:17.120]  有什麼
[00:25:17.120 --> 00:25:18.960]  發揮一下想像力
[00:25:18.960 --> 00:25:20.600]  想想看見什麼圖畫
[00:25:20.600 --> 00:25:23.760]  例如你看見一杯冰淇淋
[00:25:23.760 --> 00:25:26.200]  你會說冰淇淋跟這個無關
[00:25:26.200 --> 00:25:27.720]  你就強行去扯一下
[00:25:27.720 --> 00:25:29.680]  冰淇淋 冰淇淋
[00:25:29.680 --> 00:25:32.400]  是不是Free Ice Cream Sunday
[00:25:32.400 --> 00:25:34.040]  弄個Ice Cream Truck來這裡
[00:25:34.040 --> 00:25:35.240]  派Coupon
[00:25:35.240 --> 00:25:36.840]  來參加Intergen Worship
[00:25:36.840 --> 00:25:38.360]  一人一杯Free Scoop
[00:25:38.360 --> 00:25:39.520]  類似這樣
[00:25:39.520 --> 00:25:40.960]  這些叫做
[00:25:40.960 --> 00:25:42.640]  用你的想像力
[00:25:42.640 --> 00:25:44.280]  來處理現實中的問題
[00:25:44.280 --> 00:25:45.200]  不要一天到晚在這裡
[00:25:45.200 --> 00:25:46.800]  只享受自己
[00:25:46.800 --> 00:25:47.920]  解決問題
[00:25:47.920 --> 00:25:50.640]  這個就是最好的部份
[00:25:50.640 --> 00:25:53.840]  來到怎樣活出神的夢想
[00:25:53.840 --> 00:25:55.760]  其實都有四種人
[00:25:55.760 --> 00:25:57.960]  第一種就是完全沒有夢想
[00:25:57.960 --> 00:26:00.440]  就是剛才所說的殭屍那群
[00:26:00.440 --> 00:26:02.920]  第二種人就是其實有夢想
[00:26:02.920 --> 00:26:05.040]  不過有時問題是
[00:26:05.040 --> 00:26:06.440]  那個不是你的夢想
[00:26:06.440 --> 00:26:08.160]  那個是別人的夢想
[00:26:08.160 --> 00:26:11.920]  有些人是不斷努力成為
[00:26:11.920 --> 00:26:13.520]  另外一個人
[00:26:13.520 --> 00:26:14.960]  其實你是在模仿
[00:26:14.960 --> 00:26:16.600]  你不斷去想比較
[00:26:16.600 --> 00:26:18.520]  或者其實我們人類
[00:26:18.520 --> 00:26:20.520]  花很多時間去
[00:26:20.520 --> 00:26:23.160]  擔心其他人怎樣看我們
[00:26:23.160 --> 00:26:25.160]  他們怎樣想我們
[00:26:25.160 --> 00:26:27.040]  如果你都是屬於那種
[00:26:27.040 --> 00:26:29.600]  不斷擔心身邊的人怎樣想你
[00:26:29.600 --> 00:26:31.840]  我給你一個正確的答案
[00:26:31.840 --> 00:26:33.920]  這個答案就是
[00:26:33.920 --> 00:26:36.800]  他們根本沒有在想你
[00:26:36.800 --> 00:26:38.640]  根據心理學的研究
[00:26:38.640 --> 00:26:41.760]  人類花了99%的時間想自己
[00:26:41.760 --> 00:26:42.600]  人是很自私的
[00:26:42.600 --> 00:26:44.360]  人是不斷想自己的事
[00:26:44.360 --> 00:26:46.480]  所以他根本沒有時間想你
[00:26:46.480 --> 00:26:47.880]  他有空只是湊熱鬧
[00:26:47.880 --> 00:26:48.600]  說一兩句
[00:26:48.600 --> 00:26:49.320]  說完他就走了
[00:26:49.320 --> 00:26:50.280]  開始想自己的事
[00:26:50.280 --> 00:26:51.720]  但問題是你剔了那兩句
[00:26:51.720 --> 00:26:54.680]  你就上了心
[00:26:54.680 --> 00:26:56.400]  你就說他怎樣想我
[00:26:56.400 --> 00:26:57.120]  相信我
[00:26:57.120 --> 00:26:58.400]  他轉身已經在想自己的事
[00:26:58.400 --> 00:27:00.800]  沒有想你
[00:27:00.800 --> 00:27:02.840]  你知道唯一一個
[00:27:02.840 --> 00:27:04.680]  會不斷想你的
[00:27:04.680 --> 00:27:07.280]  其實是神
[00:27:07.280 --> 00:27:08.880]  《詩篇40篇》第五節
[00:27:08.880 --> 00:27:09.720]  神講得很清楚
[00:27:09.720 --> 00:27:12.120]  祂說神對我們的意念
[00:27:12.120 --> 00:27:13.880]  祂的思想
[00:27:13.880 --> 00:27:15.280]  是數不完的
[00:27:15.280 --> 00:27:18.920]  所以神是每天不斷在想你
[00:27:18.920 --> 00:27:23.640]  不要花時間擔心別人怎樣想你
[00:27:23.640 --> 00:27:25.120]  想想神怎樣想你比較好
[00:27:25.120 --> 00:27:26.720]  因為唯一是神在想你
[00:27:26.720 --> 00:27:28.680]  其他人沒有在想你
[00:27:28.680 --> 00:27:30.280]  神在想你
[00:27:30.280 --> 00:27:32.160]  你要明白神怎樣想你
[00:27:32.160 --> 00:27:33.160]  你知不知道神怎樣想你
[00:27:33.160 --> 00:27:33.680]  有沒有想過
[00:27:33.680 --> 00:27:34.880]  神你怎樣看我
[00:27:34.880 --> 00:27:36.360]  你怎樣想我
[00:27:36.360 --> 00:27:37.480]  很驚訝
[00:27:37.480 --> 00:27:39.320]  聖經說其實神
[00:27:39.320 --> 00:27:41.080]  對我們的意念
[00:27:41.080 --> 00:27:44.120]  完全都是治平安的意念
[00:27:44.120 --> 00:27:46.480]  沒有一點邪惡
[00:27:46.480 --> 00:27:48.680]  所以神對你所有的想法
[00:27:48.680 --> 00:27:49.400]  都是正面的
[00:27:49.400 --> 00:27:50.120]  沒有負面的
[00:27:50.120 --> 00:27:51.240]  神不會見到你覺得
[00:27:51.240 --> 00:27:53.040]  這麼沒用
[00:27:53.040 --> 00:27:55.280]  我最近跟一些人聊天
[00:27:55.280 --> 00:27:58.600]  因為藉著40天
[00:27:58.600 --> 00:28:01.000]  我們都說夢想
[00:28:01.000 --> 00:28:02.360]  我們有一班人聊天
[00:28:02.360 --> 00:28:05.360]  我們聊到周星馳的一句名言
[00:28:05.360 --> 00:28:06.400]  人沒有了夢想
[00:28:06.400 --> 00:28:08.640]  跟鹹魚有什麼分別呢
[00:28:08.640 --> 00:28:11.120]  然後我們繞了一圈
[00:28:11.120 --> 00:28:13.080]  去了很多小組聊夢想
[00:28:13.080 --> 00:28:16.720]  發覺原來我們教會都是鹹魚
[00:28:16.720 --> 00:28:18.960]  包括我自己
[00:28:18.960 --> 00:28:20.680]  我們原來很滿足做一條
[00:28:20.680 --> 00:28:23.160]  人見人愛很安逸的鹹魚
[00:28:23.160 --> 00:28:25.040]  屬靈的鹹魚
[00:28:25.040 --> 00:28:26.240]  神不會見到你覺得
[00:28:26.240 --> 00:28:27.480]  屬靈的鹹魚
[00:28:27.480 --> 00:28:29.200]  沒用的
[00:28:29.200 --> 00:28:31.240]  Fate is weak
[00:28:31.240 --> 00:28:32.120]  神不會這樣看你
[00:28:32.120 --> 00:28:34.240]  神看你永遠都是正面
[00:28:34.240 --> 00:28:36.440]  祂看到你的potential
[00:28:36.440 --> 00:28:38.120]  祂看到你將來
[00:28:38.120 --> 00:28:40.560]  怎樣能夠越來越像基督
[00:28:40.560 --> 00:28:42.400]  因為神所有負面
[00:28:42.400 --> 00:28:45.240]  對於犯罪的罪人
[00:28:45.240 --> 00:28:48.360]  所有的憤怒負面的
[00:28:48.360 --> 00:28:51.280]  其實當主耶穌釘十架的時候
[00:28:51.280 --> 00:28:54.600]  神是將憤怒一次過傾瀉在他身上
[00:28:54.600 --> 00:28:57.360]  所以神看我們應該很負面
[00:28:57.360 --> 00:28:58.720]  但那些負面去了基督
[00:28:58.720 --> 00:29:00.440]  正面的進了你那裡
[00:29:00.440 --> 00:29:02.120]  所以神今天看你很正面
[00:29:02.120 --> 00:29:03.880]  祂看到我寶貴的孩子
[00:29:03.880 --> 00:29:04.760]  祂看到potential
[00:29:04.760 --> 00:29:07.320]  祂看到你將來可以成為怎樣的人
[00:29:07.320 --> 00:29:10.160]  有時是你自己看自己覺得是條鹹魚
[00:29:10.160 --> 00:29:11.920]  這個就是問題
[00:29:11.920 --> 00:29:15.320]  你要學習神怎樣想你
[00:29:15.320 --> 00:29:17.040]  不是你怎樣想自己
[00:29:17.040 --> 00:29:18.880]  有時你怎樣想自己和神想你
[00:29:18.880 --> 00:29:21.960]  是完全相差太遠
[00:29:21.960 --> 00:29:25.040]  你要學懂從神的角度看自己
[00:29:25.040 --> 00:29:26.920]  神看你很正面
[00:29:26.920 --> 00:29:27.640]  所以不用怕
[00:29:27.640 --> 00:29:30.240]  不要花太多時間
[00:29:30.240 --> 00:29:32.720]  活在別人的夢想當中
[00:29:32.720 --> 00:29:34.640]  我有些同學很慘的
[00:29:34.640 --> 00:29:37.640]  他的夢想是做pilot的
[00:29:37.640 --> 00:29:39.920]  但他的父母因為年輕時
[00:29:39.920 --> 00:29:41.040]  很想做醫生做不成
[00:29:41.040 --> 00:29:43.120]  所以將這個夢想壓在他身上
[00:29:43.120 --> 00:29:44.800]  這一生人都很不開心
[00:29:44.800 --> 00:29:47.120]  雖然做了醫生都不開心
[00:29:47.120 --> 00:29:50.040]  有些人是活在別人的夢想當中
[00:29:50.040 --> 00:29:51.160]  第三種好一點
[00:29:51.160 --> 00:29:53.600]  第三種人就是你終於找到自己的夢想
[00:29:53.600 --> 00:29:54.600]  這個是你想要的
[00:29:54.600 --> 00:29:56.320]  你說這個適合我
[00:29:56.320 --> 00:29:57.040]  適合我的性格
[00:29:57.040 --> 00:29:57.880]  適合我的talent
[00:29:57.880 --> 00:30:00.280]  這個是我想要的夢想
[00:30:00.280 --> 00:30:01.920]  這個非常好
[00:30:01.920 --> 00:30:04.320]  第四樣更好
[00:30:04.320 --> 00:30:07.440]  不是go after你的夢想
[00:30:07.440 --> 00:30:10.480]  是你將神給你的夢想活出來
[00:30:10.480 --> 00:30:12.760]  go after God's dream
[00:30:12.760 --> 00:30:15.120]  這個是最高level
[00:30:15.120 --> 00:30:19.400]  很多時我們不肯將我們的夢想放棄
[00:30:19.400 --> 00:30:22.720]  而活在神的夢想
[00:30:22.720 --> 00:30:26.360]  其實我們有一個很大的誤解
[00:30:26.360 --> 00:30:29.280]  我們總是覺得我們的夢想比較豐富
[00:30:29.280 --> 00:30:31.240]  我們的夢想應該大
[00:30:31.240 --> 00:30:34.640]  覺得一旦將我們的夢想拋棄跟神
[00:30:34.640 --> 00:30:36.640]  就要出家做和尚
[00:30:36.640 --> 00:30:39.400]  將佛教的理念帶入基督教
[00:30:39.400 --> 00:30:45.800]  其實聖經說神給我們的夢想
[00:30:45.800 --> 00:30:47.320]  永遠大過你自己
[00:30:47.320 --> 00:30:51.280]  永遠超過你所想所求
[00:30:51.280 --> 00:30:56.040]  就等於我們在二弗所書三章二十節
[00:30:56.040 --> 00:30:57.720]  那裡說上帝能照著運行
[00:30:57.720 --> 00:30:59.560]  就是我們心裡的大能
[00:30:59.560 --> 00:31:01.120]  那裡指的是聖靈
[00:31:01.120 --> 00:31:02.560]  運行在你心裡的聖靈
[00:31:02.560 --> 00:31:04.800]  能夠充充足足地成就一切
[00:31:04.800 --> 00:31:09.360]  超過我們所求所想
[00:31:09.360 --> 00:31:11.400]  神透的聖靈是很powerful的
[00:31:11.400 --> 00:31:14.640]  它能夠讓你完成一些超過你想像
[00:31:14.640 --> 00:31:16.080]  好像彼得一樣
[00:31:16.080 --> 00:31:19.360]  彼得是一個漁夫
[00:31:19.360 --> 00:31:22.120]  當他買了一艘漁船跟耶穌的時候
[00:31:22.120 --> 00:31:24.280]  我想他沒有想過有一天
[00:31:24.280 --> 00:31:26.560]  他會成為聖經的作者
[00:31:26.560 --> 00:31:29.640]  他也沒有想過能成為第一任教皇
[00:31:29.640 --> 00:31:32.560]  所有天主教都說彼得是第一任教皇
[00:31:32.560 --> 00:31:35.640]  我相信他也沒有想過一千五百年之後
[00:31:35.640 --> 00:31:40.080]  會有一間最厲害的教堂會用他來命名
[00:31:40.080 --> 00:31:41.880]  聖彼得大教堂
[00:31:41.880 --> 00:31:48.280]  他沒有想過每年有過百萬的基督徒會去朝聖
[00:31:48.280 --> 00:31:52.040]  如果彼得是拿著一艘漁船繼續去打魚
[00:31:52.040 --> 00:31:53.760]  更盡力也好
[00:31:53.760 --> 00:31:57.000]  你最多就成為加利利最出名的漁夫
[00:31:57.000 --> 00:31:57.920]  That's about it
[00:31:57.920 --> 00:32:01.320]  你的dream去到盡頭大概就是這樣
[00:32:01.320 --> 00:32:04.200]  但是神給你的夢想
[00:32:04.200 --> 00:32:07.320]  永遠是超過你所想所求的
[00:32:07.320 --> 00:32:09.240]  有時我們害怕是因為我們總覺得
[00:32:09.240 --> 00:32:11.040]  我們自己的夢想是更厲害的
[00:32:11.040 --> 00:32:12.480]  我們是更豐富的
[00:32:12.480 --> 00:32:15.920]  一旦給了神就會變得暗淡無光
[00:32:15.920 --> 00:32:16.800]  很無聊
[00:32:16.800 --> 00:32:18.960]  不會的 神不是boring的神
[00:32:18.960 --> 00:32:20.560]  神很豐盛
[00:32:20.560 --> 00:32:24.040]  你自己go after你的dream反而是boring一點
[00:32:24.040 --> 00:32:28.040]  神給我們很大的一個夢想
[00:32:28.040 --> 00:32:32.280]  如果你想學會活在神的夢想當中
[00:32:32.280 --> 00:32:33.360]  要記住一件事
[00:32:33.360 --> 00:32:35.080]  神給你的夢想
[00:32:35.080 --> 00:32:37.800]  其實永遠都跟大使命有關
[00:32:37.800 --> 00:32:41.200]  跟全福音重建立門徒有關
[00:32:41.200 --> 00:32:44.240]  因為這是耶穌走之前給我們留下
[00:32:44.240 --> 00:32:48.000]  你能夠想像得到最厲害的一個夢想
[00:32:48.000 --> 00:32:49.920]  我們看一段短片
[00:32:49.920 --> 00:32:52.080]  講到耶穌頒大使命
[00:33:03.360 --> 00:33:07.360]  (音樂)
[00:33:34.360 --> 00:33:38.360]  (音樂)
[00:34:03.360 --> 00:34:06.360]  (音樂)
[00:34:33.360 --> 00:34:36.360]  (音樂)
[00:35:03.360 --> 00:35:06.040]  你的生活方式有時會覺得很傷心
[00:35:06.040 --> 00:35:07.840]  一天到晚看這些東西
[00:35:07.840 --> 00:35:09.560]  有時會浪費時間
[00:35:09.560 --> 00:35:11.440]  但如果你tap into the Holy Spirit
[00:35:11.440 --> 00:35:13.400]  其實是可以很powerful
[00:35:13.400 --> 00:35:16.360]  祂能夠幫你成就你不能夠想像
[00:35:16.360 --> 00:35:19.520]  所以主耶穌在約翰福音十四章都有講
[00:35:19.520 --> 00:35:21.440]  我所做的事你們都要做
[00:35:21.440 --> 00:35:23.040]  因為聖靈來的
[00:35:23.040 --> 00:35:25.200]  而且做得更大
[00:35:25.200 --> 00:35:29.080]  所以如果你想去活在神的夢想當中
[00:35:29.080 --> 00:35:30.680]  其實你可以活出更大的夢想
[00:35:30.680 --> 00:35:32.080]  而且是非常之好
